prop_id,sl_price,living_area,MISC_Val,Appraisal_val,Assessed_val,Age,Effective_Yr_Blt,Actual_Yr_Blt,Quality_cd,quality_factors,Prev_Sl_Ratio,CENTROID_X,CENTROID_y,Sale_Year,imprv_val,strata,legal_acreage,TotalFCP,TotalFEP,TotalFOP,TotalFGR,TotalFSP,TotalFST,TotalFUS,TotalFOP_binary,TotalFCP_binary,TotalFEP_binary,TotalFGR_binary,TotalFSP_binary,TotalFST_binary,TotalFUS_binary,Highsprings_A1,Highsprings_B2,Highsprings_B3,Highsprings_B4,Highsprings_B5,Highsprings_B6,Highsprings_B7,Highsprings_B8,Highsprings_B9,Highsprings_B10,Highsprings_B11,Highsprings_B12,Highsprings_B13,Highsprings_B14,Highsprings_C1,Highsprings_D1,Highsprings_E1,Highsprings_F1,MidtownEast_A1,MidtownEast_B1,MidtownEast_C1,MidtownEast_D1,MidtownEast_E1,MidtownEast_F1,Springtree_A1,Springtree_B1,Springtree_C1,swNewberry_A1,swNewberry_B1,swNewberry_C1,Tioga_A1,Tioga_B1,WaldoRural_A1,WaldoRural_B1,WaldoRural_C1,SUBMKT
65008,353300,1504,952,275864,270361,21,2004,2004,4,110,0.780820832,-82.43359595,29.58554445,2022,193912,B9_HighSprings,0.17,0,0,300.5,380,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65017,350200,1504,756,279877,279877,21,2004,2004,4,110,0.79919189,-82.43324104,29.58565698,2023,198121,B9_HighSprings,0.17,0,0,144,380,156.5,156.5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65019,353000,1504,952,282743,282743,20,2005,2004,4,110,0.800971671,-82.43271414,29.58576653,2024,200791,B14_HighSprings,0.16,0,0,144,380,156.5,156.5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B14
65022,343400,1504,3448,278360,278360,21,2004,2004,4,110,0.810599884,-82.43293207,29.58621822,2023,193912,B9_HighSprings,0.14,0,0,300.5,380,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65023,435000,2292,3581,378194,378194,20,2005,2005,4,110,0.869411494,-82.43265469,29.58631085,2024,293613,B14_HighSprings,0.22,0,0,164,420,220,220,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B14
65044,430100,2112,8950,355152,350972,20,2005,2005,4,110,0.82574285,-82.43418825,29.5835407,2022,265202,B9_HighSprings,0.13,0,0,262,440,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65045,359900,1446,685,276913,276913,20,2005,2005,4,110,0.769416505,-82.43403095,29.58354093,2024,195228,B9_HighSprings,0.13,0,0,128,440,117,117,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65046,389400,1689,4163,308355,266057,20,2005,2005,4,110,0.791872111,-82.43381764,29.58355121,2022,223192,B9_HighSprings,0.2,0,0,352.5,460,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65048,394100,2112,756,346958,160744,20,2005,2005,4,110,0.880380614,-82.43354795,29.58321469,2022,265202,B9_HighSprings,0.13,0,0,262,440,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65051,445800,2265,756,370953,370953,20,2005,2005,4,110,0.832106326,-82.43405661,29.58310093,2022,289197,B9_HighSprings,0.13,0,0,108,440,206,206,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65052,420100,2265,756,370953,269358,20,2005,2005,4,110,0.883011188,-82.43421391,29.58310071,2022,289197,B9_HighSprings,0.13,0,0,108,440,206,206,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65054,410400,2265,10150,374732,268976,20,2005,2005,4,110,0.913089669,-82.4345285,29.58310023,2022,283582,B9_HighSprings,0.13,0,0,314,440,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65057,360400,1611,756,326282,192823,12,2013,2005,4,110,0.905332963,-82.43452778,29.58274276,2022,244526,B9_HighSprings,0.13,0,0,120,460,232.5,232.5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65060,310400,1381,685,270093,270093,20,2005,2005,4,110,0.870144974,-82.43405589,29.58274347,2023,188408,B9_HighSprings,0.13,0,0,182,462,70,70,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65063,354800,1795,684,309491,234463,20,2005,2005,4,110,0.872297069,-82.43349494,29.58279569,2023,227807,B9_HighSprings,0.16,0,96,78,462,66,66,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65067,475000,2623,6684,422671,422671,18,2007,2007,4,110,0.889833684,-82.43513403,29.58289996,2024,334987,B14_HighSprings,0.2,0,0,311.5,504,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B14
65077,390000,2332,711,367398,367398,20,2005,2005,4,110,0.942046154,-82.43297271,29.58501038,2024,285687,B14_HighSprings,0.17,0,0,265,380,0,0,380,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B14
65087,400400,2242,1199,370400,370400,19,2006,2006,4,110,0.925074925,-82.4315358,29.58450213,2022,288201,B9_HighSprings,0.19,0,0,46,462,180,180,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65093,630000,3136,2630,451239,451239,19,2006,2006,4,110,0.716252381,-82.43131793,29.5857799,2024,367609,B14_HighSprings,0.19,0,499.5,48,504,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B14
65097,429200,1813,868,322204,320621,19,2006,2006,4,110,0.750708295,-82.43223338,29.58599073,2022,240336,B9_HighSprings,0.19,0,0,72,484,136,136,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65107,379900,1794,685,308436,308436,20,2005,2005,4,110,0.811887339,-82.43222512,29.58472,2024,226751,B9_HighSprings,0.17,0,0,183,420,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65108,365700,1792,685,312176,312176,20,2005,2005,4,110,0.853639595,-82.43234956,29.58485119,2023,230491,B9_HighSprings,0.17,0,0,84,420,120,120,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65117,360900,1814,756,320524,296176,19,2006,2006,4,110,0.888124134,-82.43144205,29.58125692,2023,238768,B9_HighSprings,0.22,0,0,124,420,144,144,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65138,485100,2664,702,419517,419517,19,2006,2006,4,110,0.864805195,-82.43333294,29.58156351,2023,337815,B9_HighSprings,0.22,0,0,140,420,220,220,285,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65142,385000,1600,817,306345,306345,14,2011,2011,4,110,0.795701299,-82.43272389,29.58234217,2024,224528,B9_HighSprings,0.22,0,0,218,440,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65143,364000,1418,830,285515,285515,15,2010,2010,4,110,0.784381868,-82.43256956,29.58219306,2023,203685,B9_HighSprings,0.22,0,0,40.5,420,165,165,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65146,331500,1446,684,284696,284696,17,2008,2008,4,110,0.858811463,-82.43211899,29.58198078,2023,203012,B9_HighSprings,0.22,0,0,128,440,117,117,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65173,515000,2900,4228,478550,478550,16,2009,2009,4,110,0.929223301,-82.43513043,29.58105759,2024,393322,B14_HighSprings,0.2,0,0,48,612,318.5,318.5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B14
65175,543800,2930,986,462754,462754,18,2007,2007,4,110,0.85096359,-82.43512971,29.58062828,2022,380768,B9_HighSprings,0.2,0,0,408,636,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65179,485500,2445,900,402825,402825,18,2007,2007,4,110,0.829711637,-82.43438512,29.57998607,2022,320925,B9_HighSprings,0.2,0,0,92,484,234,234,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65197,376500,1890,702,338390,315287,16,2009,2007,4,110,0.89877822,-82.43270277,29.58028128,2022,256688,B9_HighSprings,0.2,0,0,175,403,130,130,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65200,410800,2246,706,372294,372294,19,2006,2006,4,110,0.906265823,-82.43326904,29.58028238,2023,290588,B9_HighSprings,0.2,0,0,145,400,220,220,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65201,466400,2341,22240,402285,390731,18,2007,2007,4,110,0.862532161,-82.43345782,29.58028276,2022,299045,B9_HighSprings,0.2,0,0,370,400,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65206,399000,1896,756,329072,329072,18,2007,2007,4,110,0.824741855,-82.43440076,29.58049713,2024,247316,B14_HighSprings,0.2,0,0,276,420,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B14
65208,373700,1527,756,291747,291747,18,2007,2007,4,110,0.780698421,-82.43459518,29.58083157,2023,209991,B9_HighSprings,0.2,0,0,156,420,130,130,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65211,392500,1817,1032,326760,326760,18,2007,2007,4,110,0.832509554,-82.43459615,29.58132654,2024,244728,B9_HighSprings,0.2,0,0,122,420,186.5,186.5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65220,380000,1622,756,301025,301025,18,2007,2007,4,110,0.792171053,-82.4342029,29.58132713,2024,219269,B14_HighSprings,0.2,0,0,178,420,96,96,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B14
65224,364800,1817,316,322875,294754,19,2006,2006,4,110,0.885074013,-82.43404598,29.58064358,2022,241559,B9_HighSprings,0.2,0,0,122,420,186.5,186.5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65240,451000,2165,716,361013,361013,17,2008,2008,4,110,0.800472284,-82.42954379,29.58382331,2022,279297,B9_HighSprings,0.17,0,0,190.5,440,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65255,463000,2168,4510,337286,337286,16,2009,2008,4,110,0.728479482,-82.43053832,29.58500317,2023,251776,B9_HighSprings,0.17,0,0,116,420,160,160,272,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65268,525500,2784,801,452415,452415,15,2010,2010,4,110,0.860922931,-82.42897532,29.58669423,2022,370614,B9_HighSprings,0.18,0,0,64,495,204,204,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65269,627200,3045,5097,490426,432565,15,2010,2010,4,110,0.781929209,-82.42873936,29.58669393,2023,404329,B9_HighSprings,0.18,0,0,487,521,0,0,202,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65297,365000,1527,269,295638,295638,15,2010,2010,4,110,0.809967123,-82.42939632,29.58556382,2023,214369,B9_HighSprings,0.15,0,0,286,420,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65301,333300,1367,801,271429,271429,15,2010,2010,4,110,0.814368437,-82.42872436,29.58599929,2023,189628,B9_HighSprings,0.16,0,0,110,420,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65308,381000,1872,1396,340784,340784,15,2010,2010,4,110,0.894446194,-82.42899542,29.58527251,2024,258388,B14_HighSprings,0.12,0,0,24,480,144,144,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B14
65323,345000,1418,1003,288226,288226,14,2011,2011,4,110,0.835437681,-82.42861974,29.58486292,2024,206223,B14_HighSprings,0.13,0,0,40.5,420,165,165,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B14
65327,385400,1594,927,317519,315060,12,2013,2013,4,110,0.823868708,-82.42803425,29.58540267,2022,235592,B9_HighSprings,0.19,0,0,61,460,160,160,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65328,354900,1449,1800,291158,291158,15,2010,2010,4,110,0.820394477,-82.42807987,29.58521583,2022,208358,B9_HighSprings,0.12,0,0,34.5,440,165,165,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65332,369000,1680,1003,324012,324012,14,2011,2011,4,110,0.878081301,-82.42809154,29.5846663,2023,242009,B9_HighSprings,0.13,0,0,98,462,168,168,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65339,380000,1608,732,305572,305572,16,2009,2009,4,110,0.804136842,-82.42797313,29.58384033,2024,223840,B14_HighSprings,0.15,0,0,330,441,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B14
65348,379000,1785,927,330965,330965,12,2013,2013,4,110,0.873258575,-82.42767735,29.58489175,2024,249038,B14_HighSprings,0.13,0,0,126,440,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B14
65352,493500,1919,9991,351262,349422,15,2010,2010,4,110,0.711777102,-82.42788517,29.58580263,2022,260271,B9_HighSprings,0.19,0,0,244,448,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65358,512500,2897,848,466113,405268,14,2011,2011,4,110,0.90948878,-82.42716608,29.58489988,2022,384265,B9_HighSprings,0.2,0,0,308,500,0,0,315,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65367,461600,2042,3125,367549,367549,13,2012,2012,4,110,0.79625,-82.42717607,29.58311345,2022,283424,B9_HighSprings,0.18,0,0,236,483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65376,546800,2772,1045,467868,454909,11,2014,2014,4,110,0.855647403,-82.4271843,29.58138058,2022,385823,B9_HighSprings,0.18,0,0,343,520,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65378,497000,2306,31186,434305,434305,11,2014,2014,4,110,0.873853119,-82.42771222,29.5811413,2023,322119,B9_HighSprings,0.14,0,0,340,420,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65386,385600,1577,927,306320,306320,12,2013,2013,4,110,0.79439834,-82.4277068,29.58225015,2024,224393,B14_HighSprings,0.13,0,0,211.5,400,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B14
65390,387900,1663,928,316011,316011,12,2013,2013,4,110,0.814671307,-82.42770425,29.5827726,2023,234083,B9_HighSprings,0.13,0,0,156,420,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65392,500000,1810,24227,365647,365647,12,2013,2013,4,110,0.731294,-82.42770292,29.58304751,2024,260420,B14_HighSprings,0.17,0,0,194,399,130,130,191,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B14
65398,442500,1917,918,351319,351319,11,2014,2014,4,110,0.793941243,-82.42962445,29.58256287,2023,269401,B9_HighSprings,0.16,0,0,197,420,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65403,472100,1811,885,335422,334571,13,2012,2012,4,110,0.710489303,-82.43044275,29.58256524,2022,253537,B9_HighSprings,0.16,0,0,324,399,0,0,192,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65404,355000,1604,1278,312024,312024,13,2012,2012,4,110,0.878940845,-82.43060004,29.5825657,2024,229746,B14_HighSprings,0.16,0,0,112,400,128,128,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B14
65408,420000,2253,1076,403890,403890,9,2016,2016,4,110,0.961642857,-82.43109297,29.58205189,2023,321814,B9_HighSprings,0.09,0,0,189,483,0,0,869,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B9
65411,390000,1724,943,329158,329158,11,2014,2014,4,110,0.843994872,-82.43078295,29.58204313,2024,247215,B14_HighSprings,0.1,0,0,196,441,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B14
65414,435000,2655,927,432673,432673,12,2013,2013,4,110,0.994650575,-82.43046684,29.58203925,2024,350746,B14_HighSprings,0.1,0,90,95,441,0,0,1130,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B14
65486,900000,3353,98130,539902,539902,31,1994,1946,4,110,0.599891111,-82.34042564,29.5975188,2024,302722,A_HighSprings,9.27,0,0,896,660,0,0,1344,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_A1
65507,171700,2339,6204,306709,263116,26,1999,1959,3,100,1.786307513,-82.34264106,29.60044413,2022,227505,A_HighSprings,0.62,380,280,166,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_A1
65514,485100,3365,7434,445378,445378,22,2003,1974,4,110,0.918115852,-82.34198442,29.59956624,2023,364944,A_HighSprings,0.79,0,483,77,0,196,196,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_A1
65516,338000,2409,490,282315,282315,31,1994,1959,3,100,0.835251479,-82.34191367,29.60091364,2022,208825,A_HighSprings,0.67,594,297,273,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_A1
65537,439600,1512,2800,245687,231031,30,1995,1976,3,100,0.558887625,-82.34539763,29.59964741,2022,169887,A_HighSprings,0.54,0,0,36,552,437,437,756,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_A1
65550,445500,2387,42314,410950,410950,17,2008,1976,4,110,0.922446689,-82.34469299,29.59919271,2023,295636,A_HighSprings,0.49,0,0,24,504,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_A1
65616,477000,2692,8121,389285,389285,31,1994,1984,4,110,0.816111111,-82.37628077,29.59836049,2022,271164,A_HighSprings,0.39,0,252,18,484,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_A1
65626,460000,2330,4040,335459,335459,31,1994,1989,4,110,0.729258696,-82.37938025,29.59706276,2024,221419,A_HighSprings,0.39,0,192,312,558,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_A1
65635,556000,2799,5799,456724,404560,21,2004,1983,4,110,0.821446043,-82.37752459,29.59728373,2022,340925,A_HighSprings,0.67,0,240,27,484,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_A1
65636,381100,3275,14920,405327,405327,35,1990,1986,3,100,1.063571241,-82.37720127,29.59705312,2023,280407,A_HighSprings,0.7,0,0,0,763.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_A1
65641,466700,2780,9902,402622,402622,31,1994,1988,4,110,0.862699807,-82.37720817,29.59799047,2022,282720,A_HighSprings,0.34,0,240,36,484,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_A1
