OID_,Join_Count,TARGET_FID,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,CENTROID_X,CENTROID_y,geo_id,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,hood_cd,sl_county_ratio_cd,FID_Market_Cluster_Union,FID_Market_Cluster,Name
5132,1,5132,48543,0.430000000000000,2816,3,GAINESVILLE,163800,453400,1994,100,2816,1984,2024,0,-82.356588799999997,29.665714130000001,06439-010-073,0,360,608,29,39,0,0,2,6050,114336.100000000005821,1,27,38,MidtownEast_B
5133,1,5133,48611,0.220000000000000,1425,3,GAINESVILLE,4300,301000,1995,100,1425,1945,2024,0,-82.360804169999994,29.655290969999999,06446-003-000,0,0,252,28,78,0,0,1,610,145301.019999999989523,2,7,14,EastMidtownEastA
5134,1,5134,48658,0.220000000000000,2007,4,GAINESVILLE,149200,450000,1996,100,1310,1977,2024,0,-82.359733950000006,29.652581519999998,06447-011-000,697,0,0,27,46,0,0,3,7140,145301.089999999996508,1,7,14,EastMidtownEastA
5135,1,5135,48665,0.200000000000000,1476,3,GAINESVILLE,149200,350000,1994,100,1476,1954,2024,0,-82.359719229999996,29.654185479999999,06447-018-000,0,30,0,29,69,0,0,1,2500,145301.089999999996508,1,7,14,EastMidtownEastA
5136,1,5136,48666,0.220000000000000,510,2,GAINESVILLE,149200,216300,1994,100,510,1954,2024,0,-82.359701470000005,29.654375340000001,06447-019-000,0,0,0,29,69,0,0,1,0,145301.089999999996508,1,7,14,EastMidtownEastA
5137,1,5137,48676,0.280000000000000,2633,3,GAINESVILLE,149200,486600,2003,100,1919,1934,2024,0,-82.359121430000002,29.655117600000001,06447-030-000,714,60,0,20,89,0,0,3,3629,145301.089999999996508,1,7,14,EastMidtownEastA
5138,1,5138,48721,0.280000000000000,1326,3,GAINESVILLE,91001,380000,2003,100,1326,1938,2024,0,-82.362851530000000,29.655744640000002,06449-010-002,0,272,0,20,85,0,0,2,2600,145301.040000000008149,2,7,14,EastMidtownEastA
5139,1,5139,48742,0.110000000000000,2580,3,GAINESVILLE,91000,461600,2006,100,1594,2006,2024,0,-82.363908210000005,29.654195860000002,06449-038-000,986,174,0,17,17,0,0,4,3383,145301.040000000008149,1,7,14,EastMidtownEastA
5140,1,5140,48745,0.180000000000000,1340,3,GAINESVILLE,91000,296400,1999,100,1340,1955,2024,0,-82.363905250000002,29.654850610000000,06449-042-000,0,40,0,24,68,0,0,2,507,145301.040000000008149,2,7,14,EastMidtownEastA
5141,1,5141,48757,0.170000000000000,1460,3,GAINESVILLE,91201,396000,2009,100,1460,1950,2024,0,-82.361734049999995,29.655264630000001,06451-001-000,0,12,0,14,73,0,0,2,8351,145301.040000000008149,2,7,14,EastMidtownEastA
5142,1,5142,48784,0.180000000000000,2288,3,GAINESVILLE,91500,412300,1995,100,1294,1928,2024,0,-82.362443659999997,29.653602039999999,06455-006-000,0,1090,0,28,95,0,0,2,7324,145301.040000000008149,1,7,14,EastMidtownEastA
5143,1,5143,48787,0.180000000000000,1334,3,GAINESVILLE,91500,358600,2001,100,1094,1952,2024,0,-82.362441869999998,29.653893020000002,06455-010-000,0,240,0,22,71,0,0,2,2885,145301.040000000008149,2,7,14,EastMidtownEastA
5144,1,5144,48817,0.410000000000000,1744,3,GAINESVILLE,72900,559400,2012,100,1616,1925,2024,0,-82.361783029999998,29.650133350000001,06460-002-000,0,128,0,11,98,0,0,1,16147,145301.010000000009313,1,9,17,Golfview
5145,1,5145,48841,0.310000000000000,2279,3,GAINESVILLE,72900,588500,2013,100,2279,1973,2024,0,-82.363098600000001,29.648227360000000,06460-032-000,0,422,667,10,50,0,0,2,1223,145301.010000000009313,1,9,17,Golfview
5146,1,5146,61146,0.080000000000000,1452,4,ST. JOHN'S,80400,306300,1999,100,1452,1999,2024,0,-82.452872920000004,29.605231669999998,06860-310-046,0,36,484,24,24,0,0,2,640,125319.220000000001164,1,10,18,Haile_Like
5147,1,5147,61158,0.080000000000000,1432,3,ST. JOHN'S,80400,353500,2007,100,1432,1997,2024,0,-82.453530299999997,29.605794249999999,06860-310-058,0,24,448,16,26,0,0,2,714,125319.220000000001164,1,10,18,Haile_Like
5148,1,5148,61183,0.230000000000000,2231,4,ST. JOHN'S,80500,465300,1998,100,2230,1998,2024,0,-82.455130690000004,29.605509949999998,06860-320-014,0,276,486,25,25,0,0,2,3629,125319.229999999995925,1,10,18,Haile_Like
5149,1,5149,61186,0.150000000000000,2373,4,ST. JOHN'S,80500,535900,2002,100,2373,1996,2024,0,-82.455149500000005,29.606064360000001,06860-320-017,0,50,483,21,27,0,0,2,706,125319.229999999995925,1,10,18,Haile_Like
5150,1,5150,61203,0.300000000000000,2167,4,ST. JOHN'S,81000,489600,1998,100,2166,1998,2024,0,-82.447295740000001,29.618109629999999,06860-331-007,0,384,462,25,25,0,0,2,3398,125318.029999999998836,1,10,18,Haile_Like
5151,1,5151,61232,0.170000000000000,1836,4,ST. JOHN'S,80700,309400,1998,100,1836,1998,2024,0,-82.444861939999996,29.618011330000002,06860-331-036,0,359,529,25,25,0,0,2,3149,125318.029999999998836,1,10,18,Haile_Like
5152,1,5152,61261,0.150000000000000,1848,4,ST. JOHN'S,80700,398000,2003,100,1848,1998,2024,0,-82.442218519999997,29.618121779999999,06860-331-065,0,347,517,20,25,0,0,2,3312,125318.029999999998836,1,10,18,Haile_Like
5153,1,5153,61269,0.190000000000000,2229,4,ST. JOHN'S,80700,420800,1997,100,2229,1997,2024,0,-82.443460349999995,29.618641130000000,06860-331-073,0,457,506,26,26,0,0,2,821,125318.029999999998836,1,10,18,Haile_Like
5154,1,5154,61272,0.190000000000000,2844,4,ST. JOHN'S,80700,525300,2004,100,2844,1998,2024,0,-82.442752270000000,29.618641000000000,06860-331-076,0,28,420,19,25,0,0,3,3653,125318.029999999998836,1,10,18,Haile_Like
5155,1,5155,61304,0.150000000000000,2223,4,ST. JOHN'S,83300,431700,1999,100,1893,1999,2024,0,-82.446888270000002,29.619767150000001,06860-332-102,330,216,484,24,24,0,0,2,3250,125318.050000000002910,1,10,18,Haile_Like
5156,1,5156,61308,0.150000000000000,1626,4,ST. JOHN'S,83300,361600,1999,100,1626,1999,2024,0,-82.446888270000002,29.620191670000001,06860-332-106,0,116,528,24,24,0,0,2,999,125318.050000000002910,1,10,18,Haile_Like
5157,1,5157,61314,0.110000000000000,1587,4,ST. JOHN'S,83300,269500,2000,100,1587,2000,2024,0,-82.446473440000005,29.621089290000000,06860-332-112,0,261,420,23,23,0,0,2,787,125318.050000000002910,1,10,18,Haile_Like
5158,1,5158,61319,0.140000000000000,1489,4,ST. JOHN'S,83300,371300,1999,100,1489,1999,2024,0,-82.446622230000003,29.621648669999999,06860-332-117,0,287,400,24,24,0,0,2,3317,125318.050000000002910,1,10,18,Haile_Like
5159,1,5159,61320,0.110000000000000,2024,4,ST. JOHN'S,83300,456500,2010,100,1780,2000,2024,0,-82.446789760000001,29.621614390000001,06860-332-118,0,309,400,13,23,0,0,2,3239,125318.050000000002910,1,10,18,Haile_Like
5160,1,5160,61325,0.100000000000000,1818,4,ST. JOHN'S,83300,421400,2000,100,1818,2000,2024,0,-82.446969980000006,29.622155310000000,06860-332-123,0,329,529,23,23,0,0,2,3111,125318.050000000002910,1,10,18,Haile_Like
5161,1,5161,61350,0.200000000000000,2747,4,ST. JOHN'S,83300,690900,2007,100,2746,1999,2024,0,-82.441931449999998,29.621642150000000,06860-332-148,0,320,552,16,24,0,0,3,27146,125318.029999999998836,2,10,18,Haile_Like
5162,1,5162,61406,0.890000000000000,4550,5,ST. JOHN'S,81300,950400,2004,100,4046,1999,2024,0,-82.440351680000006,29.619183240000002,06860-341-012,503,836,888,19,24,0,0,4,31931,125318.039999999993597,1,10,18,Haile_Like
5163,1,5163,61445,0.340000000000000,2736,4,ST. JOHN'S,81400,643500,2004,100,2736,2000,2024,0,-82.441466730000002,29.623291670000000,06860-342-021,0,581,567,19,23,0,0,3,4370,125318.059999999997672,1,10,18,Haile_Like
5164,1,5164,61449,0.460000000000000,2804,5,ST. JOHN'S,81400,856800,2009,100,2564,2001,2024,0,-82.440979909999996,29.623010109999999,06860-342-025,240,265,720,14,22,0,0,3,28016,125318.059999999997672,1,10,18,Haile_Like
5165,1,5165,61500,0.610000000000000,3373,5,ST. JOHN'S,230500,900000,2012,100,2800,2003,2024,0,-82.435255600000005,29.619500830000000,06860-344-026,573,444,735,11,20,0,0,3,22679,125319.279999999998836,1,10,18,Haile_Like
5166,1,5166,61531,0.110000000000000,2164,4,ST. JOHN'S,227300,489300,2010,100,1944,2004,2024,0,-82.438076350000003,29.618522389999999,06860-345-008,220,295,529,13,19,0,0,2,3348,125319.300000000002910,1,10,18,Haile_Like
5167,1,5167,61630,0.160000000000000,2064,4,ST. JOHN'S,81700,433200,2007,100,2064,2001,2024,0,-82.447255839999997,29.628479440000000,06860-352-012,0,296,441,16,22,0,0,2,785,125318.089999999996508,1,10,18,Haile_Like
5168,1,5168,61691,0.130000000000000,1724,4,ST. JOHN'S,81800,407400,2001,100,1724,2001,2024,0,-82.447312690000004,29.625509130000001,06860-353-072,0,347,420,22,22,0,0,2,812,125318.089999999996508,1,10,18,Haile_Like
5169,1,5169,61699,0.180000000000000,2348,4,ST. JOHN'S,81800,504900,2003,100,1996,2003,2024,0,-82.446819410000003,29.626312039999998,06860-353-080,352,389,509,20,20,0,0,2,771,125318.089999999996508,1,10,18,Haile_Like
5170,1,5170,61700,0.200000000000000,2590,4,ST. JOHN'S,81800,559400,2012,100,2142,2002,2024,0,-82.446821310000004,29.626094460000001,06860-353-081,448,235,480,11,21,0,0,3,7351,125318.089999999996508,1,10,18,Haile_Like
5171,1,5171,61754,0.140000000000000,1907,3,ST. JOHN'S,232500,373300,2003,100,1907,2003,2024,0,-82.443528330000007,29.625861950000001,06860-354-043,0,331,399,20,20,0,0,2,776,125318.119999999995343,1,10,18,Haile_Like
5172,1,5172,61878,0.200000000000000,2624,4,ST. JOHN'S,228602,606900,2006,100,1739,2006,2024,0,-82.440009810000006,29.626773780000001,06860-364-002,885,366,528,17,17,0,0,4,17290,125318.149999999994179,1,10,18,Haile_Like
5173,1,5173,61902,0.160000000000000,2349,4,ST. JOHN'S,228602,494700,2004,100,2348,2004,2024,0,-82.440431550000000,29.627601299999998,06860-364-026,0,224,538,19,19,0,0,2,788,125318.149999999994179,1,10,18,Haile_Like
5174,1,5174,61909,0.160000000000000,2511,4,ST. JOHN'S,228604,492000,2006,100,2068,2006,2024,0,-82.437745550000002,29.627654039999999,06860-365-002,243,232,400,17,17,0,0,2,711,125318.149999999994179,1,10,18,Haile_Like
5175,1,5175,61947,0.160000000000000,1926,4,ST. JOHN'S,228605,380000,2006,100,1926,2006,2024,0,-82.435093230000007,29.630156379999999,06860-366-025,0,331,380,17,17,0,0,2,3651,125317.059999999997672,1,10,18,Haile_Like
5176,1,5176,61975,0.140000000000000,1563,4,ST. JOHN'S,228605,369300,2010,100,1563,2010,2024,0,-82.435692680000002,29.629727939999999,06860-366-053,0,268,420,13,13,0,0,2,817,125317.059999999997672,1,10,18,Haile_Like
5177,1,5177,62325,0.060000000000000,1166,3,ST. JOHN'S,234717,191300,2013,100,704,1984,2024,0,-82.414390530000006,29.614126039999999,06877-121-001,462,72,0,10,39,0,0,2,3220,125321.020000000004075,2,46,61,Kanapaha
5178,1,5178,12408,0.160000000000000,1732,3,HIGH SPRINGS,246700,303000,2009,100,1732,2008,2024,0,-82.551378700000001,29.807577020000000,03034-010-067,0,296,483,14,15,0,0,2,1912,223100.149999999994179,1,20,31,High_Springs
5179,1,5179,12639,5.300000000000000,1812,3,ALACHUA,0,489000,2004,100,1812,1984,2024,0,-82.522778000000002,29.813331430000002,03049-001-003,0,370,441,19,39,0,0,2,299,233209.000000000000000,2,2,8,Alachua_Main
5180,1,5180,12667,0.250000000000000,2640,4,ALACHUA,238900,465000,2004,100,2640,2004,2024,0,-82.521062400000005,29.806534469999999,03053-010-001,0,781,483,19,19,0,0,2,17172,233208.019999999989523,1,2,8,Alachua_Main
5181,1,5181,12682,0.260000000000000,2600,3,ALACHUA,238900,397600,2006,100,1300,2006,2024,0,-82.519249939999995,29.806484930000000,03053-010-016,1300,560,529,17,17,0,0,2,2025,233208.019999999989523,1,2,8,Alachua_Main
5182,1,5182,12688,0.190000000000000,1525,3,ALACHUA,238900,329200,2006,100,1525,2006,2024,0,-82.521296750000005,29.808167600000001,03053-010-022,0,392,529,17,17,0,0,2,844,233208.019999999989523,1,2,8,Alachua_Main
5183,1,5183,12691,0.210000000000000,2076,3,ALACHUA,238900,431700,2006,100,2076,2006,2024,0,-82.520622349999996,29.808144420000001,03053-010-025,0,408,529,17,17,0,0,2,796,233208.019999999989523,1,2,8,Alachua_Main
5184,1,5184,12710,0.200000000000000,2150,3,ALACHUA,238900,419900,2013,100,2150,2013,2024,0,-82.521727870000007,29.807178900000000,03053-010-044,0,360,484,10,10,0,0,3,445,233208.019999999989523,1,2,8,Alachua_Main
5185,1,5185,12810,0.190000000000000,3172,3,ALACHUA,248200,455400,2014,100,1500,2014,2024,0,-82.498110089999997,29.800764539999999,03067-060-020,1672,120,440,9,9,0,0,5,1467,233215.049999999988358,2,2,8,Alachua_Main
5186,1,5186,12857,0.180000000000000,3084,3,ALACHUA,248201,415800,2011,100,1232,2011,2024,0,-82.497880620000004,29.802992969999998,03067-061-066,1510,360,630,12,12,0,0,3,1425,233215.049999999988358,2,2,8,Alachua_Main
5187,1,5187,12968,20.680000000000000,4691,4,ALACHUA,0,1568000,2000,100,3103,1985,2024,0,-82.478040500000006,29.812754949999999,03123-010-000,1588,1104,729,23,38,0,0,4,104771,233200.000000000000000,1,2,8,Alachua_Main
5188,1,5188,13444,0.290000000000000,1032,3,ALACHUA,2300,178200,1994,100,1032,1984,2024,0,-82.478357840000001,29.789192150000002,03195-004-006,0,0,204,29,39,0,0,2,360,233213.019999999989523,1,2,8,Alachua_Main
5189,1,5189,13445,0.290000000000000,1291,3,ALACHUA,2300,253400,2007,100,1291,1984,2024,0,-82.478505369999993,29.789353599999998,03195-004-007,0,0,0,16,39,0,0,2,7276,233213.019999999989523,2,2,8,Alachua_Main
5190,1,5190,13549,2.000000000000000,2433,3,ALACHUA,0,216300,1994,100,1870,1957,2024,0,-82.476735570000002,29.792031630000000,03210-001-000,0,563,0,29,66,0,0,2,1520,233200.000000000000000,1,2,8,Alachua_Main
5191,1,5191,13780,0.170000000000000,1107,3,ALACHUA,2500,208300,2007,100,1107,1985,2024,0,-82.492835950000000,29.796550480000001,03221-001-012,0,0,0,16,38,0,0,2,200,233214.290000000008149,2,2,8,Alachua_Main
5192,1,5192,13830,0.250000000000000,1242,3,ALACHUA,51800,264600,2006,100,1242,1966,2024,0,-82.488223629999993,29.788725450000001,03230-001-009,0,240,0,17,57,0,0,1,1900,233214.019999999989523,2,2,8,Alachua_Main
5193,1,5193,13836,0.250000000000000,1301,3,ALACHUA,51800,214600,1995,100,1092,1972,2024,0,-82.488758509999997,29.788379060000000,03230-001-016,0,209,0,28,51,0,0,2,2229,233214.019999999989523,1,2,8,Alachua_Main
5194,1,5194,14239,0.180000000000000,1272,3,ALACHUA,197300,177500,1994,100,1080,1977,2024,0,-82.492414780000004,29.785842800000001,03439-003-002,0,312,0,29,46,0,0,2,2152,233214.019999999989523,1,2,8,Alachua_Main
5195,1,5195,14383,0.190000000000000,1008,3,ALACHUA,98700,185200,2000,100,1008,1977,2024,0,-82.497393369999998,29.798685899999999,03531-026-000,0,0,0,23,46,0,0,1,363,233215.019999999989523,2,2,8,Alachua_Main
5196,1,5196,14426,0.110000000000000,800,3,ALACHUA,76600,42900,1994,100,800,1935,2024,0,-82.497401339999996,29.797269620000002,03548-000-000,0,0,0,29,88,0,0,1,0,233215.029999999998836,1,2,8,Alachua_Main
5197,1,5197,14607,0.490000000000000,1929,3,ALACHUA,147800,277200,2009,100,1786,1920,2024,0,-82.497483340000002,29.790572740000002,03642-000-000,0,407,0,14,103,0,0,2,3458,233215.019999999989523,2,2,8,Alachua_Main
5198,1,5198,14755,0.350000000000000,1905,3,ALACHUA,197400,230000,2000,100,1905,1972,2024,0,-82.496348299999994,29.785812130000000,03764-000-000,0,15,0,23,51,0,0,2,384,233215.019999999989523,1,2,8,Alachua_Main
5199,1,5199,14763,0.250000000000000,616,3,ALACHUA,197400,59400,1994,100,616,1965,2024,0,-82.494476759999998,29.785545180000000,03774-000-000,0,80,0,29,58,0,0,1,480,233215.019999999989523,1,2,8,Alachua_Main
5200,1,5200,14781,0.460000000000000,1350,3,ALACHUA,29400,210700,1994,100,1350,1920,2024,0,-82.500231970000002,29.791126689999999,03787-000-000,0,35,0,29,103,0,0,2,1102,233215.019999999989523,2,2,8,Alachua_Main
5201,1,5201,14801,0.230000000000000,1216,3,ALACHUA,29400,230300,1995,100,1216,1959,2024,0,-82.499308279999994,29.789095100000001,03801-000-000,0,126,0,28,64,0,0,2,6621,233215.019999999989523,1,2,8,Alachua_Main
5202,1,5202,14892,0.210000000000000,1282,3,ALACHUA,50300,265200,2015,100,1282,1996,2024,0,-82.501033460000002,29.785545259999999,03858-003-000,0,18,0,8,27,0,0,2,256,233215.019999999989523,1,2,8,Alachua_Main
5203,1,5203,14950,0.450000000000000,2072,3,ALACHUA,244300,475200,2015,100,2072,2015,2024,0,-82.504526650000003,29.793310370000000,03863-020-045,0,274,506,8,8,0,0,3,5220,233215.040000000008149,2,2,8,Alachua_Main
5204,1,5204,30608,1.350000000000000,2252,4,SUWANNEE,172300,549900,2015,100,2252,2003,2024,0,-82.391560100000007,29.739908620000001,05988-050-022,0,1016,628,8,20,0,0,3,6088,174303.000000000000000,2,2,8,Alachua_Main
5205,1,5205,30635,1.000000000000000,2073,3,SUWANNEE,0,473300,2013,100,2073,1986,2024,0,-82.408053570000007,29.735432410000001,05995-004-000,0,78,374,10,37,0,0,2,25526,174303.000000000000000,2,2,8,Alachua_Main
5206,1,5206,30730,0.640000000000000,1950,4,GAINESVILLE,18000,381200,1994,100,1950,1993,2024,0,-82.396245930000006,29.723365800000000,06006-030-008,0,85,554,29,30,0,0,2,3170,114310.009999999994761,1,30,42,QuailCreek
5207,1,5207,30735,0.890000000000000,3260,4,GAINESVILLE,18000,378800,1998,100,2386,1993,2024,0,-82.398210149999997,29.723175059999999,06006-030-013,874,64,484,25,30,0,0,3,7187,114310.009999999994761,1,30,42,QuailCreek
5208,1,5208,30744,0.390000000000000,2282,4,GAINESVILLE,18100,454500,1994,100,2282,1993,2024,0,-82.396461900000006,29.724478760000000,06006-031-021,0,298,520,29,30,0,0,2,15746,114310.009999999994761,1,30,42,QuailCreek
5209,1,5209,30776,0.950000000000000,2256,4,GAINESVILLE,18200,454500,1999,100,2256,1994,2024,0,-82.398939110000001,29.724825719999998,06006-032-052,0,488,400,24,29,0,0,2,3531,114310.009999999994761,1,30,42,QuailCreek
5210,1,5210,30793,0.490000000000000,2573,4,GAINESVILLE,18300,545700,2000,100,2573,2000,2024,0,-82.400534539999995,29.727956389999999,06006-040-007,0,532,513,23,23,0,0,3,3848,114310.009999999994761,1,30,42,QuailCreek
5211,1,5211,30811,0.670000000000000,2967,4,GAINESVILLE,18100,623700,2000,100,2391,2000,2024,0,-82.399842419999999,29.725252009999998,06006-040-025,576,75,484,23,23,0,0,3,33405,114310.009999999994761,1,30,42,QuailCreek
5212,1,5212,30812,0.460000000000000,2915,4,GAINESVILLE,18300,571300,2001,100,2914,2000,2024,0,-82.399600390000003,29.725589429999999,06006-040-026,0,50,441,22,23,0,0,2,27560,114310.009999999994761,1,30,42,QuailCreek
5213,1,5213,30849,0.350000000000000,2701,4,GAINESVILLE,17300,548100,1998,100,2412,1995,2024,0,-82.395555430000002,29.724242050000001,06006-061-002,288,328,552,25,28,0,0,2,33823,114310.009999999994761,1,30,42,QuailCreek
5214,1,5214,30897,0.060000000000000,1545,3,GAINESVILLE,18700,267300,1999,100,1544,1999,2024,0,-82.394361959999998,29.725145149999999,06006-063-066,0,40,412,24,24,0,0,2,224,114310.089999999996508,1,30,42,QuailCreek
5215,1,5215,30902,0.060000000000000,1380,3,GAINESVILLE,18700,259700,1999,100,1380,1999,2024,0,-82.394992049999999,29.725144969999999,06006-063-071,0,204,412,24,24,0,0,2,224,114310.089999999996508,1,30,42,QuailCreek
5216,1,5216,30910,0.060000000000000,1380,3,GAINESVILLE,18600,278200,2004,100,1380,2000,2024,0,-82.394047040000004,29.725447729999999,06006-064-078,0,204,412,19,23,0,0,2,208,114310.089999999996508,1,30,42,QuailCreek
5217,1,5217,30940,0.060000000000000,1380,3,GAINESVILLE,230100,254500,2001,100,1380,2001,2024,0,-82.393183820000004,29.726300890000001,06006-065-107,0,204,412,22,22,0,0,2,224,114310.089999999996508,1,30,42,QuailCreek
5218,1,5218,30942,0.060000000000000,1207,3,GAINESVILLE,230100,240100,2001,100,1206,2001,2024,0,-82.393185059999993,29.726520870000002,06006-065-109,0,134,434,22,22,0,0,2,224,114310.089999999996508,1,30,42,QuailCreek
5219,1,5219,30943,0.060000000000000,1545,3,GAINESVILLE,230100,252400,2001,100,1380,2001,2024,0,-82.393185669999994,29.726630849999999,06006-065-110,0,204,412,22,22,0,0,2,224,114310.089999999996508,1,30,42,QuailCreek
5220,1,5220,30965,0.060000000000000,1343,3,GAINESVILLE,230000,253000,2002,100,1342,2002,2024,0,-82.394872440000000,29.726767360000000,06006-066-131,0,208,446,21,21,0,0,2,208,114310.089999999996508,1,30,42,QuailCreek
5221,1,5221,30981,0.060000000000000,1545,3,GAINESVILLE,230000,263800,2002,100,1544,2002,2024,0,-82.393551259999995,29.727125319999999,06006-066-147,0,40,412,21,21,0,0,2,688,114310.089999999996508,1,30,42,QuailCreek
5222,1,5222,31037,0.060000000000000,1207,3,GAINESVILLE,230003,227700,2006,100,1206,2006,2024,0,-82.395423600000001,29.728043390000000,06006-067-240,0,134,434,17,17,0,0,2,224,114310.089999999996508,1,30,42,QuailCreek
5223,1,5223,31052,0.060000000000000,1380,3,GAINESVILLE,230002,282300,2008,100,1380,2004,2024,0,-82.393659319999998,29.728038869999999,06006-068-176,0,204,412,15,19,0,0,2,262,114310.089999999996508,1,30,42,QuailCreek
5224,1,5224,31057,0.060000000000000,1545,3,GAINESVILLE,230002,269500,2004,100,1544,2004,2024,0,-82.393190000000004,29.727400790000001,06006-068-181,0,40,412,19,19,0,0,2,262,114310.089999999996508,1,30,42,QuailCreek
5225,1,5225,31072,0.060000000000000,1380,3,GAINESVILLE,230002,272300,2004,100,1380,2004,2024,0,-82.394355399999995,29.727399980000001,06006-068-196,0,204,412,19,19,0,0,2,200,114310.089999999996508,1,30,42,QuailCreek
5226,1,5226,31100,0.060000000000000,1207,3,GAINESVILLE,18502,239700,2005,100,1206,1998,2024,0,-82.394674330000001,29.724127630000002,06006-621-012,0,134,434,18,25,0,0,2,231,114310.089999999996508,1,30,42,QuailCreek
5227,1,5227,31101,0.060000000000000,1207,3,GAINESVILLE,18502,237400,2003,100,1206,1998,2024,0,-82.394548310000005,29.724127670000001,06006-621-013,0,134,434,20,25,0,0,2,184,114310.089999999996508,1,30,42,QuailCreek
5228,1,5228,31132,0.480000000000000,2024,3,SUWANNEE,17500,377300,2006,100,2024,1988,2024,0,-82.397526389999996,29.720512910000000,06007-010-002,0,0,560,17,35,0,0,2,3041,114310.029999999998836,1,30,42,QuailCreek
5229,1,5229,31217,0.260000000000000,2321,4,GAINESVILLE,184700,450000,2006,100,2321,1997,2024,0,-82.394266799999997,29.721286129999999,06008-010-003,0,277,441,17,26,0,0,2,1312,114310.020000000004075,1,16,26,San_Felasco
5230,1,5230,31245,0.390000000000000,2014,4,GAINESVILLE,184800,486100,2015,100,2014,1999,2024,0,-82.393392370000001,29.719969729999999,06008-020-030,0,314,420,8,24,0,0,2,19108,114310.020000000004075,1,16,26,San_Felasco
5231,1,5231,31310,0.160000000000000,2448,3,GAINESVILLE,245800,401000,2007,100,1460,2007,2024,0,-82.393767420000003,29.729467679999999,06009-010-016,988,250,420,16,16,0,0,2,880,114310.100000000005821,1,30,42,QuailCreek
5232,1,5232,31311,0.140000000000000,2137,3,GAINESVILLE,245800,420400,2013,100,1439,2013,2024,0,-82.393940299999997,29.729527310000002,06009-010-017,698,140,495,10,10,0,0,2,6605,114310.100000000005821,1,30,42,QuailCreek
5233,1,5233,31356,0.130000000000000,1720,3,GAINESVILLE,245800,357000,2013,100,830,2013,2024,0,-82.398265249999994,29.729344609999998,06009-010-062,890,200,420,10,10,0,0,2,1050,114310.100000000005821,1,30,42,QuailCreek
5234,1,5234,31371,0.130000000000000,1897,3,GAINESVILLE,245800,382200,2014,100,1897,2014,2024,0,-82.399114859999997,29.729758799999999,06009-010-077,0,196,418,9,9,0,0,2,1172,114310.100000000005821,1,30,42,QuailCreek
5235,1,5235,31378,0.130000000000000,1645,3,GAINESVILLE,245800,276900,2007,100,1645,2007,2024,0,-82.399117799999999,29.728796220000000,06009-010-084,0,43,400,16,16,0,0,2,898,114310.100000000005821,1,30,42,QuailCreek
5236,1,5236,31400,0.130000000000000,1543,3,GAINESVILLE,245800,335000,2014,100,1543,2014,2024,0,-82.400313650000001,29.729212210000000,06009-010-106,0,187,324,9,9,0,0,2,1039,114310.100000000005821,1,30,42,QuailCreek
5237,1,5237,31463,0.290000000000000,2121,3,GAINESVILLE,245800,430300,2014,100,2121,2014,2024,0,-82.400619340000006,29.728448620000002,06009-010-169,0,262,529,9,9,0,0,2,1070,114310.100000000005821,1,30,42,QuailCreek
5238,1,5238,31487,0.110000000000000,1659,3,GAINESVILLE,245800,351500,2010,100,1659,2010,2024,0,-82.395815279999994,29.728416209999999,06009-010-193,0,175,454,13,13,0,0,2,788,114310.100000000005821,1,30,42,QuailCreek
5239,1,5239,31534,0.260000000000000,1697,4,GAINESVILLE,245802,395000,2011,100,1697,2011,2024,0,-82.391934710000001,29.728222230000000,06009-030-004,0,268,480,12,12,0,0,2,4466,114310.119999999995343,1,30,42,QuailCreek
5240,1,5240,31543,0.330000000000000,2203,4,GAINESVILLE,245802,490100,2011,100,2203,2011,2024,0,-82.391872370000002,29.726791790000000,06009-030-013,0,249,420,12,12,0,0,2,1656,114310.119999999995343,1,30,42,QuailCreek
5241,1,5241,31553,0.260000000000000,2031,4,GAINESVILLE,245802,425700,2008,100,2030,2008,2024,0,-82.390470710000002,29.727067269999999,06009-030-023,0,332,492,15,15,0,0,2,4436,114310.119999999995343,1,30,42,QuailCreek
5242,1,5242,31567,0.280000000000000,2352,4,GAINESVILLE,245802,465600,2010,100,2352,2010,2024,0,-82.391353469999999,29.727187630000000,06009-030-037,0,300,495,13,13,0,0,2,4964,114310.119999999995343,1,30,42,QuailCreek
5243,1,5243,31684,0.320000000000000,1700,3,GAINESVILLE,142600,282800,2000,100,925,1977,2024,0,-82.356999509999994,29.705178950000001,06014-001-070,775,16,0,23,46,0,0,2,553,174313.049999999988358,2,33,45,Springtree
5244,1,5244,31747,0.380000000000000,1383,3,GAINESVILLE,142100,236900,1994,100,1383,1981,2024,0,-82.368457179999993,29.717391129999999,06014-003-006,0,0,308,29,42,0,0,2,4520,174313.119999999995343,1,33,45,Springtree
5245,1,5245,31748,0.380000000000000,1365,3,GAINESVILLE,142100,283200,1994,100,1365,1981,2024,0,-82.368094909999996,29.717389449999999,06014-003-007,0,15,420,29,42,0,0,2,10996,174313.119999999995343,1,33,45,Springtree
