OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Duck_Pond,Gainesvilleish_Region,Haile,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,High_Springs_Main,LACROSSE_1,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Real_Tioga,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_B,WaldoRural_C,West_Outer_Gainesville,West_of_Waldo_rd,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
6843,93092,0.130000000000000,1275,1.000000000000000,ST. JOHN'S,87900,373,1994,100,1275.000000000000000,0.000000000000000,0.000000000000000,324.000000000000000,30,74342.000000000000000,0.168329150379093,-82.283512999999999,29.630766000000001,16134-051-072,MidtownEast_C,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.764882089536446,128654.023183392200735,129027.023183392200735,41127.023183392200735,54312.023183392200735,41127.023183392200735,54312.023183392200735,1.467884222791720
6844,93101,0.120000000000000,1177,1.000000000000000,ST. JOHN'S,246700,267,2016,100,1177.000000000000000,0.000000000000000,60.000000000000000,242.000000000000000,8,209428.000000000000000,0.155380754196086,-82.288355999999993,29.632408000000002,16134-052-006,MidtownEast_C,True,False,False,0.920000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.047438243764134,170661.653989024373004,170928.653989024373004,-75771.346010975626996,-38766.346010975626996,75771.346010975626996,38766.346010975626996,0.692860372878088
6845,93103,0.120000000000000,1252,1.000000000000000,ST. JOHN'S,201400,406,2011,100,1252.000000000000000,0.000000000000000,105.000000000000000,0.000000000000000,13,170784.000000000000000,0.155380754196086,-82.287785999999997,29.632442000000001,16134-052-008,MidtownEast_C,True,False,False,0.870000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.913432002911339,149258.055487113248091,149664.055487113248091,-51735.944512886751909,-21525.944512886751909,51735.944512886751909,21525.944512886751909,0.743118448297484
6846,93105,0.110000000000000,1252,1.000000000000000,ST. JOHN'S,234600,406,2013,100,1252.000000000000000,0.000000000000000,105.000000000000000,0.000000000000000,11,199004.000000000000000,0.142432358013079,-82.287785000000000,29.632104000000002,16134-052-010,MidtownEast_C,True,False,False,0.890000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.932870719295137,152187.823708649317268,152593.823708649317268,-82006.176291350682732,-46816.176291350682732,82006.176291350682732,46816.176291350682732,0.650442556302853
6847,93106,0.110000000000000,1252,1.000000000000000,ST. JOHN'S,232000,406,2013,100,1252.000000000000000,0.000000000000000,105.000000000000000,0.000000000000000,11,196794.000000000000000,0.142432358013079,-82.287785000000000,29.631937000000001,16134-052-011,MidtownEast_C,True,False,False,0.890000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.932870719295137,152187.823708649317268,152593.823708649317268,-79406.176291350682732,-44606.176291350682732,79406.176291350682732,44606.176291350682732,0.657731998744178
6848,93111,0.140000000000000,1246,1.000000000000000,ST. JOHN'S,204900,412,2021,100,1246.000000000000000,0.000000000000000,163.000000000000000,264.000000000000000,3,173753.000000000000000,0.181277546562100,-82.288223000000002,29.632052999999999,16134-052-016,MidtownEast_C,True,False,False,0.970000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.164298625376265,191817.298060602712212,192229.298060602712212,-12670.701939397287788,18064.298060602712212,12670.701939397287788,18064.298060602712212,0.938161532750623
6849,93115,0.120000000000000,1240,1.000000000000000,ST. JOHN'S,210700,515,2018,100,1240.000000000000000,0.000000000000000,132.000000000000000,0.000000000000000,6,178580.000000000000000,0.155380754196086,-82.285273000000004,29.632355000000000,16134-100-001,MidtownEast_C,True,False,False,0.940000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.999096597489777,162607.824726919759996,163122.824726919759996,-47577.175273080240004,-15972.175273080240004,47577.175273080240004,15972.175273080240004,0.774194706819743
6850,93127,0.120000000000000,1291,1.000000000000000,ST. JOHN'S,186800,288,2012,100,1291.000000000000000,0.000000000000000,32.000000000000000,0.000000000000000,12,158492.000000000000000,0.155380754196086,-82.285538000000003,29.631316999999999,16134-100-013,MidtownEast_C,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.938306046600665,153017.266446800582344,153305.266446800582344,-33494.733553199417656,-5474.733553199417656,33494.733553199417656,5474.733553199417656,0.820692004533194
6851,93187,0.520000000000000,720,0.900000000000000,ST. JOHN'S,70500,400,1994,100,720.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,59525.000000000000000,0.673316601516372,-82.288829000000007,29.638228000000002,16153-001-000,MidtownEast_C,False,False,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.254936552662228,77260.379845239222050,77660.379845239222050,7160.379845239222050,17735.379845239222050,7160.379845239222050,17735.379845239222050,1.101565671563677
6852,93206,0.200000000000000,600,1.000000000000000,ST. JOHN'S,67000,320,1994,100,600.000000000000000,0.000000000000000,200.000000000000000,0.000000000000000,30,56629.999999999992724,0.258967923660143,-82.285990999999996,29.637421000000000,16159-004-000,MidtownEast_C,False,False,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.197708885227097,72963.083389691702905,73283.083389691702905,6283.083389691702905,16333.083389691710181,6283.083389691702905,16333.083389691710181,1.093777364025249
6853,93207,0.220000000000000,680,0.900000000000000,ST. JOHN'S,53900,547,1994,100,680.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,45268.000000000000000,0.284864716026157,-82.285993000000005,29.637668999999999,16159-005-000,MidtownEast_C,False,False,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.150346039513421,69587.904097292906954,70134.904097292906954,16234.904097292906954,24319.904097292906954,16234.904097292906954,24319.904097292906954,1.301204157649219
6854,93214,0.880000000000000,951,1.000000000000000,ST. JOHN'S,114100,784,1994,100,874.000000000000000,0.000000000000000,154.000000000000000,0.000000000000000,30,96201.000000000000000,1.139458864104630,-82.286860000000004,29.639286999999999,16165-000-000,MidtownEast_C,False,False,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.597942987240765,108873.614366051493562,109657.614366051493562,-4442.385633948506438,12672.614366051493562,4442.385633948506438,12672.614366051493562,0.961065857721748
6855,93256,5.000000000000000,1644,1.000000000000000,ST. JOHN'S,280900,11272,2009,100,1494.000000000000000,0.000000000000000,186.000000000000000,0.000000000000000,15,227492.999999999970896,6.474198091503579,-82.265198999999996,29.638551000000000,16178-015-000,MidtownEast_C,False,False,False,0.850000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.300958380769776,219906.642009808390867,231178.642009808390867,-49721.357990191609133,-7586.357990191580029,49721.357990191609133,7586.357990191580029,0.822992673584224
6856,93299,0.250000000000000,924,1.000000000000000,ST. JOHN'S,200400,12215,2012,100,924.000000000000000,0.000000000000000,84.000000000000000,0.000000000000000,12,158125.000000000000000,0.323709904575179,-82.264964000000006,29.634066000000001,16186-023-000,MidtownEast_C,True,False,True,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.798791128674500,133091.365323265054030,145306.365323265054030,-55093.634676734945970,-25033.634676734945970,55093.634676734945970,25033.634676734945970,0.725081663289746
6857,93311,0.640000000000000,1472,0.900000000000000,ST. JOHN'S,102200,4997,1994,100,1472.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,81873.000000000000000,0.828697355712458,-82.265833999999998,29.633223000000001,16186-035-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.766945284853421,128919.735575559243443,133916.735575559257995,31716.735575559257995,47046.735575559243443,31716.735575559257995,47046.735575559243443,1.310339878430130
6858,93313,0.230000000000000,1566,1.000000000000000,ST. JOHN'S,202500,1119,2012,100,1161.000000000000000,0.000000000000000,405.000000000000000,0.000000000000000,12,171006.000000000000000,0.297813112209165,-82.264966999999999,29.633084000000000,16186-038-000,MidtownEast_C,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.124691217718635,184368.401639642892405,185487.401639642892405,-17012.598360357107595,13362.401639642892405,17012.598360357107595,13362.401639642892405,0.915987168590829
6859,93346,0.340000000000000,1635,1.000000000000000,ST. JOHN'S,96200,5707,1994,100,1287.000000000000000,0.000000000000000,360.000000000000000,0.000000000000000,30,76063.000000000000000,0.440245470222243,-82.264155000000002,29.630552999999999,16186-072-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.915381749240302,149549.354720391303999,155256.354720391303999,59056.354720391303999,73486.354720391303999,59056.354720391303999,73486.354720391303999,1.613891421209889
6860,93365,0.280000000000000,1445,1.000000000000000,ST. JOHN'S,171600,1536,1994,100,1445.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,144324.000000000000000,0.362555093124200,-82.271114999999995,29.633388000000000,16187-019-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.787613904390424,131612.055969840730540,133148.055969840730540,-38451.944030159269460,-12711.944030159269460,38451.944030159269460,12711.944030159269460,0.775921072085319
6861,93368,0.490000000000000,1296,1.000000000000000,ST. JOHN'S,183800,640,2007,100,1296.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17,155589.999999999970896,0.634471412967351,-82.271128000000004,29.634312000000001,16187-022-000,MidtownEast_C,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.964724621096673,157113.636377388873370,157753.636377388873370,-26046.363622611126630,1523.636377388902474,26046.363622611126630,1523.636377388902474,0.858289642967295
6862,93381,0.430000000000000,1164,1.000000000000000,ST. JOHN'S,192500,233,2000,100,1164.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24,163392.000000000000000,0.556781035869308,-82.272171999999998,29.633499000000000,16187-035-000,MidtownEast_C,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.785748055220946,131366.716678749216953,131599.716678749216953,-60900.283321250783047,-32025.283321250783047,60900.283321250783047,32025.283321250783047,0.683634891837658
6863,93391,0.440000000000000,1164,1.000000000000000,ST. JOHN'S,81600,0,1994,100,936.000000000000000,0.000000000000000,276.000000000000000,0.000000000000000,30,69360.000000000000000,0.569729432052315,-82.272169000000005,29.630748000000001,16187-045-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.726593433673104,123821.146157501993002,123821.146157501993002,42221.146157501993002,54461.146157501993002,42221.146157501993002,54461.146157501993002,1.517416006832132
6864,93409,0.280000000000000,973,1.000000000000000,ST. JOHN'S,146000,144,1994,100,832.000000000000000,0.000000000000000,201.000000000000000,0.000000000000000,30,123956.000000000000000,0.362555093124200,-82.271495999999999,29.632131999999999,16187-063-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.578344811740376,106760.662791829061462,106904.662791829061462,-39095.337208170938538,-17195.337208170938538,39095.337208170938538,17195.337208170938538,0.732223717752254
6865,93411,0.920000000000000,1389,1.000000000000000,ST. JOHN'S,94000,309,1994,100,1389.000000000000000,0.000000000000000,56.000000000000000,0.000000000000000,30,79591.000000000000000,1.191252448836659,-82.268051000000000,29.632631000000000,16188-000-000,MidtownEast_C,False,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.827264051962583,136935.330328054260463,137244.330328054260463,43244.330328054260463,57344.330328054260463,43244.330328054260463,57344.330328054260463,1.460046067319726
6866,93431,0.320000000000000,1118,1.000000000000000,ST. JOHN'S,184900,3370,1996,100,1118.000000000000000,0.000000000000000,120.000000000000000,0.000000000000000,28,153795.000000000000000,0.414348677856229,-82.270133000000001,29.630337000000001,16189-001-026,MidtownEast_C,True,False,False,0.720000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.703838840079509,121035.460070497807465,124405.460070497807465,-60494.539929502192535,-32759.539929502192535,60494.539929502192535,32759.539929502192535,0.672825635859912
6867,93443,0.150000000000000,742,1.000000000000000,ST. JOHN'S,71400,10577,1999,100,1344.000000000000000,0.000000000000000,170.000000000000000,0.000000000000000,25,50113.000000000000000,0.194225942745107,-82.269093999999996,29.631506999999999,16189-002-018,MidtownEast_C,True,False,True,0.750000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.441266625544282,93084.841042444939376,103661.841042444939376,32261.841042444939376,42971.841042444939376,32261.841042444939376,42971.841042444939376,1.451846513199509
6868,93458,0.230000000000000,1569,1.000000000000000,ST. JOHN'S,146900,1809,1994,100,1218.000000000000000,0.000000000000000,123.000000000000000,0.000000000000000,30,123056.000000000000000,0.297813112209165,-82.269519000000003,29.631267000000001,16189-002-039,MidtownEast_C,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.851920872403687,140353.689936132082948,142162.689936132082948,-4737.310063867917052,17297.689936132082948,4737.310063867917052,17297.689936132082948,0.967751463145896
6869,93482,0.150000000000000,672,0.900000000000000,ST. JOHN'S,72500,495,1994,100,1344.000000000000000,0.000000000000000,36.000000000000000,0.000000000000000,30,61129.999999999992724,0.194225942745107,-82.268478000000002,29.630267000000000,16189-003-022,MidtownEast_C,True,False,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.191867737602610,72538.137542414726340,73033.137542414726340,533.137542414726340,11408.137542414733616,533.137542414726340,11408.137542414733616,1.007353621274686
6870,93491,0.320000000000000,1080,1.000000000000000,ST. JOHN'S,80100,0,1994,100,2160.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,68085.000000000000000,0.414348677856229,-82.267014000000003,29.634758000000001,16190-007-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.620179491121229,111321.700479577484657,111321.700479577484657,31221.700479577484657,43236.700479577484657,31221.700479577484657,43236.700479577484657,1.389784025962266
6871,93493,0.320000000000000,1200,0.900000000000000,ST. JOHN'S,69000,272,1994,100,1024.000000000000000,0.000000000000000,384.000000000000000,0.000000000000000,30,58378.000000000000000,0.414348677856229,-82.268051999999997,29.634481000000001,16190-010-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.622622850531306,111594.031970360272680,111866.031970360272680,42866.031970360272680,53216.031970360272680,42866.031970360272680,53216.031970360272680,1.621246840150149
6872,93500,0.240000000000000,1053,1.000000000000000,ST. JOHN'S,155600,1332,1997,100,1053.000000000000000,0.000000000000000,84.000000000000000,0.000000000000000,27,130928.000000000014552,0.310761508392172,-82.267497000000006,29.633863000000002,16190-017-000,MidtownEast_C,True,False,False,0.730000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.657778136873141,115586.926570360781625,116918.926570360781625,-38681.073429639218375,-15341.073429639232927,38681.073429639218375,15341.073429639232927,0.751406983100005
6873,93511,0.440000000000000,1040,1.000000000000000,ST. JOHN'S,153400,1606,1994,100,1040.000000000000000,0.000000000000000,42.000000000000000,0.000000000000000,30,128784.000000000000000,0.569729432052315,-82.266345999999999,29.634067000000002,16191-002-005,MidtownEast_C,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.646110556805354,114246.143904662894784,115852.143904662894784,-37547.856095337105216,-14537.856095337105216,37547.856095337105216,14537.856095337105216,0.755229099769641
6874,93514,0.320000000000000,1040,1.000000000000000,ST. JOHN'S,133300,1440,1994,100,1040.000000000000000,0.000000000000000,42.000000000000000,0.000000000000000,30,111865.000000000000000,0.414348677856229,-82.266411000000005,29.633223999999998,16191-002-008,MidtownEast_C,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.620344556567966,111340.077362451120280,112780.077362451120280,-20519.922637548879720,-524.922637548879720,20519.922637548879720,524.922637548879720,0.846062095742319
6875,93527,0.460000000000000,1044,1.000000000000000,ST. JOHN'S,88200,48,1998,100,2088.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26,74921.999999999985448,0.595626224418329,-82.269380999999996,29.635165000000001,16193-002-000,MidtownEast_C,False,False,False,0.740000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.636112790587630,113109.628441296066740,113157.628441296066740,24957.628441296066740,38187.628441296081292,24957.628441296066740,38187.628441296081292,1.282966308858232
6876,93630,0.580000000000000,1542,1.000000000000000,ST. JOHN'S,275600,2355,2007,100,1542.000000000000000,0.000000000000000,30.000000000000000,0.000000000000000,17,231905.000000000000000,0.751006978614415,-82.288803000000001,29.626526999999999,16206-000-000,MidtownEast_C,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.106010232990208,180956.189319345023250,183311.189319345023250,-92288.810680654976750,-50948.810680654976750,92288.810680654976750,50948.810680654976750,0.665134939475127
6877,93631,0.230000000000000,1963,0.900000000000000,ST. JOHN'S,174200,80,1994,100,1963.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,147990.000000000000000,0.297813112209165,-82.288910999999999,29.627284000000000,16206-001-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.860363566542837,141543.669459759723395,141623.669459759723395,-32576.330540240276605,-6446.330540240276605,32576.330540240276605,6446.330540240276605,0.812994658207576
6878,93637,0.360000000000000,1520,1.000000000000000,ST. JOHN'S,200900,737,1994,100,1520.000000000000000,0.000000000000000,144.000000000000000,0.000000000000000,30,170028.000000000000000,0.466142262588258,-82.288184999999999,29.627680999999999,16206-007-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.869714659026462,142873.465234899194911,143610.465234899194911,-57289.534765100805089,-27154.534765100805089,57289.534765100805089,27154.534765100805089,0.714835566126925
6879,93641,0.540000000000000,1262,1.000000000000000,ST. JOHN'S,227000,10848,1994,100,782.000000000000000,480.000000000000000,0.000000000000000,0.000000000000000,30,182102.000000000000000,0.699213393882387,-82.288794999999993,29.629148000000001,16206-013-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.757855991895077,127753.255600653312285,138601.255600653297734,-88398.744399346702266,-54348.744399346687715,88398.744399346702266,54348.744399346687715,0.610578218505081
6880,93647,0.300000000000000,1605,1.000000000000000,ST. JOHN'S,262400,4192,1994,100,2950.000000000000000,0.000000000000000,344.000000000000000,0.000000000000000,30,218848.000000000000000,0.388451885490215,-82.286710999999997,29.629196000000000,16206-020-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.893637173718016,146332.568060118006542,150524.568060118006542,-111875.431939881993458,-72515.431939881993458,111875.431939881993458,72515.431939881993458,0.573645457546181
6881,93660,0.350000000000000,2352,1.000000000000000,ST. JOHN'S,289100,12732,1999,100,1008.000000000000000,672.000000000000000,840.000000000000000,0.000000000000000,25,233003.000000000000000,0.453193866405251,-82.286078000000003,29.629746000000001,16206-034-000,MidtownEast_C,True,False,False,0.750000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.225944023627900,204014.025645647110650,216746.025645647110650,-72353.974354352889350,-28988.974354352889350,72353.974354352889350,28988.974354352889350,0.749726826861457
6882,93661,0.350000000000000,1406,1.000000000000000,ST. JOHN'S,210700,375,1994,100,2284.000000000000000,0.000000000000000,664.000000000000000,0.000000000000000,30,178720.000000000000000,0.453193866405251,-82.285757000000004,29.629745000000000,16206-035-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.829130646785885,137191.171808680286631,137566.171808680286631,-73133.828191319713369,-41528.828191319713369,73133.828191319713369,41528.828191319713369,0.652900673035977
6883,93683,0.240000000000000,1148,1.000000000000000,ST. JOHN'S,77100,3360,2009,100,2296.000000000000000,0.000000000000000,104.000000000000000,0.000000000000000,15,62175.000000000000000,0.310761508392172,-82.285303999999996,29.627274000000000,16206-058-000,MidtownEast_C,True,False,False,0.850000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.889271265290244,145695.086074548453325,149055.086074548453325,71955.086074548453325,83520.086074548453325,71955.086074548453325,83520.086074548453325,1.933269598891679
6884,93693,0.420000000000000,1335,1.000000000000000,ST. JOHN'S,233400,1628,1995,100,1335.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,29,196762.000000000000000,0.543832639686301,-82.286051999999998,29.626978000000001,16206-068-000,MidtownEast_C,True,False,False,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.788473211692612,131725.199776278837817,133353.199776278837817,-100046.800223721162183,-65036.800223721162183,100046.800223721162183,65036.800223721162183,0.571350470335385
6885,93694,0.330000000000000,955,1.000000000000000,ST. JOHN'S,188300,6432,2010,100,955.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14,153623.000000000000000,0.427297074039236,-82.283536999999995,29.626508000000001,16206-069-000,MidtownEast_C,True,False,True,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.787187647148423,131555.967332792060915,137987.967332792060915,-50312.032667207939085,-22067.032667207939085,50312.032667207939085,22067.032667207939085,0.732809173302135
6886,93746,1.200000000000000,2118,1.000000000000000,ST. JOHN'S,213800,12902,1994,100,3060.000000000000000,1176.000000000000000,80.000000000000000,0.000000000000000,30,168827.999999999970896,1.553807541960859,-82.288606000000001,29.625423000000001,16214-005-007,MidtownEast_C,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.166627048687024,192264.450306648737751,205166.450306648737751,-8633.549693351262249,23436.450306648766855,8633.549693351262249,23436.450306648766855,0.959618570190125
