prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val
35433,0.28,1717,3,ST. JOHN'S,187604,357700,2003,100,1717,1991,2024,0,0,158,400,20,32,0,0,2,2866
36073,0.4,2374,4,ST. JOHN'S,101503,510000,2012,100,2373.5,1994,2024,0,0,307.5,552,11,29,0,0,3,24262
37477,0.24,1486,3,GAINESVILLE,144500,294000,2003,100,1196,1973,2024,0,0,464,0,20,50,0,0,2,1728
39409,0.35,2102,4,GAINESVILLE,171305,409100,1996,100,2102,1988,2024,0,0,102,460,27,35,0,0,2,5032
39468,0.32,2473,3,GAINESVILLE,43900,528200,2012,100,2473,1988,2024,0,0,307,608,11,35,0,0,3,24110
39914,0.27,1830,3,GAINESVILLE,164600,349200,2015,100,1500,1964,2024,0,0,450,300,8,59,0,0,2,1175
44168,1,4566,5,ST. JOHN'S,243700,1372600,2013,100,4566,2013,2024,0,0,974.5,806,10,10,0,0,4.5,71005
45076,0.19,1540,3,ST. JOHN'S,51301,347900,2010,100,1540,1997,2024,0,0,274,441,13,26,0,0,2,2581
46665,0.62,2951,3,GAINESVILLE,186901,539600,2003,100,2375,1974,2024,0,0,700,498,20,49,0,0,2.5,11753
48666,0.22,510,2,GAINESVILLE,149200,216300,1994,100,510,1954,2024,0,0,0,0,29,69,0,0,1,0
49137,0.28,2258,3,GAINESVILLE,16104,453400,2000,100,2258,1963,2024,0,0,130,648,23,60,0,0,2,1173
53154,0.92,3652,4,ST. JOHN'S,224300,773200,2009,100,3141.5,2002,2024,0,510,762.5,651,14,21,0,0,4.5,31961
53333,0.5,3125,4,ST. JOHN'S,30405,635400,2000,100,2661,2000,2024,0,464,777,703,23,23,0,0,3.5,4227
58137,2.02,4327,3,ST. JOHN'S,107800,703700,1994,100,4327,1969,2024,0,0,972,0,29,54,0,0,4.5,50368
58245,1.13,3464,4,ST. JOHN'S,108100,737900,2007,100,3464,1987,2024,0,0,120,603,16,36,0,0,3,16216
58450,0.46,3452,3,ST. JOHN'S,232100,714000,2005,100,1839,2005,2024,0,1613,738,782,18,18,0,0,3.5,2480
58532,0.54,3398,4,ST. JOHN'S,232103,969600,2015,100,2939,2015,2024,0,459,382,784,8,8,0,0,3,1519
58833,0.63,1657,3,ST. JOHN'S,219300,345900,1994,100,1657,1985,2024,0,0,216,504,29,38,0,0,2,5455
58874,0.32,1202,3,ST. JOHN'S,206600,321400,2003,100,1202,1979,2024,0,0,68,380,20,44,0,0,2,2860
59474,0.53,4042,4,ST. JOHN'S,79100,811800,2009,100,3924.5,1986,2024,0,0,334,525,14,37,0,0,3,30931
65784,1.53,5333,3,ST. JOHN'S,161400,543500,1994,100,4343,1973,2024,0,990,72,660,29,50,0,0,3.5,6948
67169,0.29,3066,3,GAINESVILLE,234300,445900,2006,100,1568,2006,2024,0,1498,562,575,17,17,0,0,3,320
78562,0.17,1489,3,GAINESVILLE,240400,341600,2005,100,1488.5,2005,2024,0,0,334.5,504,18,18,0,0,2,683
79178,0.27,2164,3,GAINESVILLE,61700,445900,2003,100,2164,1967,2024,0,0,0,380,20,56,0,0,2,507
81478,0.23,841,3,GAINESVILLE,67200,175000,1994,100,841,1949,2024,0,0,0,0,29,74,0,0,1,223
84731,0.28,840,3,GAINESVILLE,136600,131200,1994,100,840,1935,2024,0,0,96,0,29,88,0,0,1,0
88473,0.22,552,3,GAINESVILLE,26400,176400,2004,100,552,1930,2024,0,0,48,0,19,93,0,0,1,0
92909,0.24,1338,3,ST. JOHN'S,108801,205800,2006,100,1118,1966,2024,0,0,320,0,17,57,0,0,2,515
107703,0.2655,2782,5,SUWANNEE,199317,866900,2018,100,2781.9,2018,2024,0,0,608,690,5,5,0,0,2.5,6439
5968,1,1248,3,SUWANNEE,0,259500,1994,100,1056,1976,2024,2,0,312,0,29,47,0,0,1,200
1614,1,1581,3,HIGH SPRINGS,167000,380000,1998,100,1581,1998,2025,0,0,40,575,26,26,0,0,2,42651
2407,2,2474,4,SUWANNEE,182500,615000,2006,100,2474,2006,2025,0,0,481,0,18,18,0,0,3,55084
8074,0.23,2052,3,NEWBERRY,236106,402000,2015,100,2052,2015,2025,0,0,225,440,9,9,0,0,2.5,352
9806,0.28,1435,3,NEWBERRY,165300,240000,1994,100,1435,1994,2025,0,0,80,483,30,30,0,0,2,30697
18809,0.17,1774,3,SUWANNEE,239800,342000,2005,100,1774,2005,2025,0,0,275,460,19,19,0,0,2,838
20485,0.18,1749,4,SUWANNEE,235202,390000,2013,100,1749,2013,2025,0,0,274,420,11,11,0,0,2,4997
20962,1.01,2111,4,SUWANNEE,105400,499000,1996,100,2111,1996,2025,0,0,521,549,28,28,0,0,2,25799
21734,0.18,2568,3,SUWANNEE,242100,536800,2017,100,2159,2016,2025,0,409,166,460,7,8,0,0,3,211
28606,0.11,1287,3,ALACHUA,245200,288700,2006,100,1287,2006,2025,0,0,187,316,18,18,0,0,2,760
30358,0.1,1056,3,GAINESVILLE,200500,235000,1994,100,1056,1984,2025,0,0,240,0,30,40,0,0,2,365
31651,0.2,1154,3,GAINESVILLE,142600,260000,1994,100,1154,1978,2025,0,0,0,630,30,46,0,0,2,7330
32049,0.4,1822,3,GAINESVILLE,141700,374000,1995,100,1822,1976,2025,0,0,18,624,29,48,0,0,2,18475
32115,0.38,1958,3,GAINESVILLE,141900,305000,1994,100,1958,1979,2025,0,0,115,0,30,45,0,0,2,4980
33022,0.43,3327,4,GAINESVILLE,189703,540000,1994,100,3327,1994,2025,0,0,105,486,30,30,0,0,3,3088
33249,0.2,1825,3,GAINESVILLE,127600,373000,1998,100,1825,1995,2025,0,0,35,506,26,29,0,0,2,1000
33902,0.19,1646,3,GAINESVILLE,74402,339000,2000,100,1645.5,1995,2025,0,0,148.5,441,24,29,0,0,2,567
36029,0.9,2699,4,ST. JOHN'S,101502,605000,1994,100,2699,1989,2025,0,0,348,640,30,35,0,0,3,23679
37665,0.25,2678,4,GAINESVILLE,20100,455800,1999,100,2678,1999,2025,0,0,136,508,25,25,0,0,2,22342
38508,0.41,1744,3,GAINESVILLE,0,210000,1996,100,1560,1945,2025,0,0,184,0,28,79,0,0,2,5400
39056,0.24,1218,3,GAINESVILLE,141500,240000,1994,100,1218,1971,2025,0,0,0,551,30,53,0,0,2,683
40079,0.27,1816,3,GAINESVILLE,37400,377500,1994,100,1606,1980,2025,0,0,230,506,30,44,0,0,2,6583
41577,0.16,1237,3,ST. JOHN'S,173300,309000,1997,100,1237,1992,2025,0,0,20,400,27,32,0,0,2,1625
42054,0.32,1992,3,ST. JOHN'S,13401,398000,1994,100,1992,1977,2025,0,0,48,520,30,47,0,0,2,2527
42923,0.3,1568,3,ST. JOHN'S,92300,350000,2015,100,1568,1973,2025,0,0,20,560,9,51,0,0,2,4733
42981,0.22,1773,3,ST. JOHN'S,140700,280000,1994,100,1359,1991,2025,0,414,24,441,30,33,0,0,2.5,6582
44087,0.4,1788,3,ST. JOHN'S,145300,320000,1994,100,1788,1982,2025,0,0,228,462,30,42,0,0,2.5,2936
44345,0.23,1772,4,ST. JOHN'S,21001,370000,1995,100,1772,1994,2025,0,0,76,420,29,30,0,0,2,3927
44963,0.17,1555,3,ST. JOHN'S,233100,324900,2003,100,1555,2003,2025,0,0,251,470,21,21,0,0,2,2624
45287,2.25,2881,4,ST. JOHN'S,0,775000,2015,100,2881,1976,2025,0,0,100,552,9,48,0,0,3,7808
94569,0.57,1650,3,ST. JOHN'S,114800,452200,2009,100,1650,1966,2025,0,0,225,0,15,58,0,1,2,8117
94807,0.46,1595,3,MICANOPY,101100,370000,2008,100,1595,1978,2025,0,0,200,406,16,46,0,0,3,17858
3404,0.11,911,3,HIGH SPRINGS,64600,180400,2010,100,585,1948,2023,0,0,326,0,12,74,0,0,2,993
7916,0.23,1453,3,NEWBERRY,236101,271400,2004,100,1453,2004,2023,0,0,110,380,18,18,0,0,2,1910
8719,0.72,2290,3,NEWBERRY,0,384900,2010,100,2290,1970,2023,0,0,446,520,12,52,0,0,2.5,1618
14250,0.17,768,3,ALACHUA,3100,167600,2009,100,768,1959,2023,0,0,96,0,13,63,0,0,2,0
18652,0.39,2469,4,SUWANNEE,240000,569000,2007,100,2469,2007,2023,0,0,447,550,15,15,0,0,3,3479
18861,0.17,1459,3,SUWANNEE,239800,329200,2005,100,1459,2005,2023,0,0,305,462,17,17,0,0,2,811
20918,0.58,1646,3,SUWANNEE,151800,274800,2005,100,1646,1974,2023,0,0,48,338,17,48,0,0,2,1810
29625,0.39,1625,3,ALACHUA,50500,324200,2003,100,1625,1982,2023,0,0,90,506,19,40,0,0,2,4658
32598,0.25,1250,3,GAINESVILLE,142400,235800,1995,100,1250,1976,2023,0,0,117,288,27,46,0,0,1,660
34893,1.74,3095,4,SUWANNEE,85200,604100,2000,100,3095,1994,2023,0,0,523,528,22,28,0,0,3,2888
36751,0.24,1322,3,ST. JOHN'S,171500,292500,2005,100,1322,1981,2023,0,0,18,528,17,41,0,0,2,2320
39578,0.13,1148,3,GAINESVILLE,149101,255300,2005,100,1148,1998,2023,0,0,42,370,17,24,0,0,2,2462
39704,0.12,1536,3,GAINESVILLE,237600,292000,2007,100,1536,2005,2023,0,0,80,400,15,17,0,0,2,1761
39783,0.23,1744,3,GAINESVILLE,93100,368900,2012,100,1744,1977,2023,0,0,0,462,10,45,0,0,2,1453
40602,0.29,2002,3,GAINESVILLE,213200,365600,2005,100,2002,1967,2023,0,0,115,360,17,55,0,0,3,578
41289,0.45,2142,3,GAINESVILLE,0,438200,2020,100,1702,1963,2023,0,0,548,440,2,59,0,0,2.5,2820
41363,0.22,1008,3,ST. JOHN'S,8700,278600,2008,100,1008,1985,2023,0,0,52,400,14,37,0,0,2,2546
41511,0.31,1884,3,GAINESVILLE,134700,332600,1995,100,1884,1973,2023,0,0,64,400,27,49,0,0,2,884
41644,0.7,2098,3,ST. JOHN'S,0,232000,1975,100,2098,1962,2023,0,0,249,520,47,60,0,0,2,2333
