OID_,Join_Count,TARGET_FID,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,CENTROID_X,CENTROID_y,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Name
3013,1,3013,63794,0.240000000000000,2508,4,ST. JOHN'S,241501,576400,2012,100,2508,2012,2023,0,-82.438575580000006,29.593038719999999,0,854,440,10,10,0,0,3.000000000000000,9688,Turkey_Creek
3014,1,3014,63829,0.170000000000000,1941,4,ST. JOHN'S,241501,464300,2009,100,1940,2007,2023,0,-82.437484209999994,29.592714950000001,0,418,460,13,15,0,0,2.000000000000000,844,Turkey_Creek
3015,1,3015,63832,0.180000000000000,2664,4,ST. JOHN'S,241501,524500,2006,100,2379,2006,2023,0,-82.438098940000003,29.592810860000000,285,360,420,16,16,0,0,2.000000000000000,1566,Turkey_Creek
3016,1,3016,63890,0.250000000000000,2027,3,ST. JOHN'S,77200,382700,1998,100,2027,1998,2023,0,-82.430931209999997,29.596073069999999,0,282,440,24,24,0,0,2.000000000000000,1643,Turkey_Creek
3017,1,3017,63943,0.260000000000000,1633,3,ST. JOHN'S,91800,358400,2001,100,1633,2001,2023,0,-82.432980349999994,29.599610609999999,0,192,420,21,21,0,0,2.000000000000000,1803,Turkey_Creek
3018,1,3018,63965,0.250000000000000,2101,3,ST. JOHN'S,91800,371900,2003,100,2101,2001,2023,0,-82.435279159999993,29.599401700000001,0,35,420,19,21,0,0,2.000000000000000,3277,Turkey_Creek
3019,1,3019,63998,0.230000000000000,1532,3,ST. JOHN'S,91800,356700,2001,100,1532,2001,2023,0,-82.433542610000003,29.599632020000001,0,16,399,21,21,0,0,2.000000000000000,4051,Turkey_Creek
3020,1,3020,64024,0.280000000000000,1380,3,ST. JOHN'S,225300,305900,2001,100,1380,2001,2023,0,-82.432399790000005,29.595535250000001,0,15,420,21,21,0,0,2.000000000000000,447,Turkey_Creek
3021,1,3021,64025,0.320000000000000,1413,3,ST. JOHN'S,225300,276800,2002,100,1413,2002,2023,0,-82.432363659999993,29.595307580000000,0,240,380,20,20,0,0,2.000000000000000,1620,Turkey_Creek
3022,1,3022,64071,0.230000000000000,1673,4,ST. JOHN'S,125707,337000,1997,100,1673,1997,2023,0,-82.427806300000000,29.593342230000001,0,100,440,25,25,0,0,2.000000000000000,1197,Turkey_Creek
3023,1,3023,64072,0.230000000000000,1558,4,ST. JOHN'S,125707,333900,1997,100,1558,1997,2023,0,-82.427806860000004,29.593094369999999,0,195,448,25,25,0,0,2.000000000000000,858,Turkey_Creek
3024,1,3024,64101,0.220000000000000,1558,4,ST. JOHN'S,125707,335600,1997,100,1558,1997,2023,0,-82.428628529999997,29.593904970000001,0,202,448,25,25,0,0,2.000000000000000,1639,Turkey_Creek
3025,1,3025,64121,0.240000000000000,1558,4,ST. JOHN'S,125702,360400,2010,100,1558,1998,2023,0,-82.432450930000002,29.589889690000000,0,208,448,12,24,0,0,2.000000000000000,1035,Turkey_Creek
3026,1,3026,64132,0.220000000000000,1558,4,ST. JOHN'S,125702,354600,1998,100,1558,1998,2023,0,-82.428768210000001,29.590370950000001,0,202,448,24,24,0,0,2.000000000000000,859,Turkey_Creek
3027,1,3027,64137,0.210000000000000,1672,4,ST. JOHN'S,125702,356500,1998,100,1672,1998,2023,0,-82.428331330000006,29.591318210000001,0,94,448,24,24,0,0,2.000000000000000,1478,Turkey_Creek
3028,1,3028,64139,0.190000000000000,1778,4,ST. JOHN'S,125702,351600,1998,100,1778,1998,2023,0,-82.428325760000007,29.590854550000000,0,190,440,24,24,0,0,2.000000000000000,867,Turkey_Creek
3029,1,3029,64142,0.290000000000000,2431,4,ST. JOHN'S,125702,485500,1997,100,2431,1997,2023,0,-82.428523069999997,29.590180449999998,0,301,444,25,25,0,0,3.000000000000000,1495,Turkey_Creek
3030,1,3030,64187,0.250000000000000,1702,4,ST. JOHN'S,125703,379900,1998,100,1702,1998,2023,0,-82.430900240000000,29.592297360000000,0,204,440,24,24,0,0,2.000000000000000,1983,Turkey_Creek
3031,1,3031,64219,0.230000000000000,1913,4,ST. JOHN'S,125704,383700,2000,100,1913,2000,2023,0,-82.427846950000003,29.588841980000002,0,360,447,22,22,0,0,3.000000000000000,303,Turkey_Creek
3032,1,3032,64226,0.190000000000000,1795,4,ST. JOHN'S,125704,347300,2000,100,1691,2000,2023,0,-82.429031960000003,29.589494450000000,0,204,440,22,22,0,0,2.000000000000000,2855,Turkey_Creek
3033,1,3033,64236,0.220000000000000,1797,4,ST. JOHN'S,125704,413200,1999,100,1797,1999,2023,0,-82.429199859999997,29.588821360000001,0,140,451,23,23,0,0,2.000000000000000,940,Turkey_Creek
3034,1,3034,64243,0.240000000000000,1985,4,ST. JOHN'S,125705,418500,1999,100,1985,1999,2023,0,-82.427843069999994,29.588175570000001,0,289,456,23,23,0,0,2.000000000000000,1395,Turkey_Creek
3035,1,3035,64245,0.270000000000000,2256,4,ST. JOHN'S,125705,453200,2000,100,2256,2000,2023,0,-82.428063069999993,29.587726539999998,0,446,420,22,22,0,0,2.000000000000000,831,Turkey_Creek
3036,1,3036,64256,0.360000000000000,2199,4,ST. JOHN'S,125705,433600,2000,100,2199,2000,2023,0,-82.430312760000007,29.587128459999999,0,345,576,22,22,0,0,2.000000000000000,3123,Turkey_Creek
3037,1,3037,64260,0.250000000000000,2201,4,ST. JOHN'S,125705,435600,2005,100,2201,1999,2023,0,-82.430743989999996,29.587800150000000,0,265,440,17,23,0,0,3.000000000000000,975,Turkey_Creek
3038,1,3038,64279,0.220000000000000,1981,4,ST. JOHN'S,125706,422900,2001,100,1981,2001,2023,0,-82.431112549999995,29.591813210000002,0,358,447,21,21,0,0,3.000000000000000,1539,Turkey_Creek
3039,1,3039,64282,0.190000000000000,1433,4,ST. JOHN'S,125706,300300,2001,100,1432,2001,2023,0,-82.431108739999999,29.591132660000000,0,220,462,21,21,0,0,2.000000000000000,829,Turkey_Creek
3040,1,3040,64298,0.200000000000000,1698,4,ST. JOHN'S,125706,329800,2001,100,1698,2001,2023,0,-82.431913480000006,29.591361679999999,0,204,440,21,21,0,0,2.000000000000000,791,Turkey_Creek
3041,1,3041,64314,0.200000000000000,1553,4,ST. JOHN'S,230800,322200,2002,100,1553,2002,2023,0,-82.433995220000000,29.591620830000000,0,201,448,20,20,0,0,2.000000000000000,757,Turkey_Creek
3042,1,3042,64321,0.240000000000000,1904,4,ST. JOHN'S,230800,422900,2008,100,1904,2003,2023,0,-82.435109010000005,29.590352639999999,0,580,495,14,19,0,0,3.000000000000000,808,Turkey_Creek
3043,1,3043,64334,0.310000000000000,1838,4,ST. JOHN'S,230800,323800,2005,100,1838,2005,2023,0,-82.432724080000000,29.591377300000001,0,95,462,17,17,0,0,2.000000000000000,842,Turkey_Creek
3044,1,3044,64352,0.240000000000000,1882,4,ST. JOHN'S,230700,352600,2002,100,1882,2002,2023,0,-82.435111950000007,29.589651620000001,0,282,483,20,20,0,0,2.500000000000000,1732,Turkey_Creek
3045,1,3045,64355,0.240000000000000,1913,4,ST. JOHN'S,230700,419800,2004,100,1913,2004,2023,0,-82.435107560000006,29.588954630000000,0,360,447,18,18,0,0,3.000000000000000,783,Turkey_Creek
3046,1,3046,64359,0.360000000000000,2527,4,ST. JOHN'S,230700,525400,2003,100,2527,2003,2023,0,-82.435138230000007,29.587501920000001,0,445,462,19,19,0,0,3.000000000000000,912,Turkey_Creek
3047,1,3047,64379,0.190000000000000,1982,4,ST. JOHN'S,230700,393600,2003,100,1982,2003,2023,0,-82.433765230000006,29.588490940000000,0,416,441,19,19,0,0,2.000000000000000,872,Turkey_Creek
3048,1,3048,64380,0.190000000000000,1720,4,ST. JOHN'S,230700,354000,2002,100,1720,2002,2023,0,-82.433763999999996,29.588733229999999,0,204,418,20,20,0,0,2.000000000000000,820,Turkey_Creek
3049,1,3049,64425,1.000000000000000,1336,3,ST. JOHN'S,7400,260700,2000,100,1336,1979,2023,0,-82.423367780000007,29.590685380000000,0,8,0,22,43,0,0,2.000000000000000,17617,Turkey_Creek
3050,1,3050,64738,0.170000000000000,2020,4,ST. JOHN'S,246100,440400,2011,100,2020,2011,2023,0,-82.437943970000006,29.586096000000001,0,291,420,11,11,0,0,3.000000000000000,1353,Turkey_Creek
3051,1,3051,64754,0.150000000000000,1660,4,ST. JOHN'S,246100,368000,2008,100,1660,2008,2023,0,-82.435965879999998,29.585058080000000,0,260,420,14,14,0,0,2.000000000000000,775,Turkey_Creek
3052,1,3052,64760,0.150000000000000,1660,4,ST. JOHN'S,246100,372400,2013,100,1660,2013,2023,0,-82.438785830000000,29.585337859999999,0,172,380,9,9,0,0,2.000000000000000,231,Turkey_Creek
3053,1,3053,64785,0.140000000000000,1688,4,ST. JOHN'S,246100,330300,2011,100,1688,2011,2023,0,-82.438208149999994,29.583688930000001,0,96,432,11,11,0,0,2.000000000000000,957,Turkey_Creek
3054,1,3054,64788,0.150000000000000,1867,4,ST. JOHN'S,246100,357700,2008,100,1867,2008,2023,0,-82.438779949999997,29.583693060000002,0,405,420,14,14,0,0,2.000000000000000,775,Turkey_Creek
3055,1,3055,64801,0.150000000000000,1794,4,ST. JOHN'S,246100,399800,2010,100,1794,2010,2023,0,-82.439202679999994,29.584977309999999,0,230,462,12,12,0,0,2.000000000000000,885,Turkey_Creek
3056,1,3056,64806,0.150000000000000,1402,4,ST. JOHN'S,246100,319600,2011,100,1402,2011,2023,0,-82.438389920000006,29.584650790000001,0,70,370,11,11,0,0,2.000000000000000,1859,Turkey_Creek
3057,1,3057,64818,0.140000000000000,1794,4,ST. JOHN'S,246100,404400,2011,100,1794,2011,2023,0,-82.439196370000005,29.583368499999999,0,230,462,11,11,0,0,2.000000000000000,946,Turkey_Creek
3058,1,3058,64828,0.140000000000000,2161,4,ST. JOHN'S,246100,375600,2008,100,2161,2008,2023,0,-82.436271509999997,29.584521400000000,0,236,440,14,14,0,0,3.000000000000000,775,Turkey_Creek
3059,1,3059,78660,0.360000000000000,1879,3,GAINESVILLE,44800,308000,1990,100,1879,1957,2023,0,-82.343580529999997,29.667796209999999,0,48,0,32,65,0,0,2.000000000000000,2416,Turkey_Creek
3060,1,3060,78702,0.520000000000000,1898,3,GAINESVILLE,62000,425900,1986,100,1898,1979,2023,0,-82.349028020000006,29.672006520000000,0,57,441,36,43,0,0,2.000000000000000,8176,Turkey_Creek
3061,1,3061,78748,0.300000000000000,2112,4,GAINESVILLE,61800,429200,1981,100,2112,1968,2023,0,-82.355085720000005,29.672471009999999,0,198,418,41,54,0,0,2.000000000000000,4957,Turkey_Creek
3062,1,3062,78750,0.310000000000000,2138,3,GAINESVILLE,61800,425300,2005,100,2138,1968,2023,0,-82.354441859999994,29.672467510000001,0,0,641,17,54,0,0,2.000000000000000,1368,Turkey_Creek
3063,1,3063,79027,0.230000000000000,1897,3,GAINESVILLE,12500,329800,2000,100,1897,1958,2023,0,-82.340766230000000,29.672261540000001,0,30,0,22,64,0,0,2.000000000000000,1659,Turkey_Creek
3064,1,3064,79152,0.400000000000000,2497,3,GAINESVILLE,61700,482200,1995,100,2497,1967,2023,0,-82.352208939999997,29.668807130000001,0,180,0,27,55,0,0,2.000000000000000,5820,Turkey_Creek
3065,1,3065,79180,0.270000000000000,1805,3,GAINESVILLE,61700,403900,1998,100,1805,1966,2023,0,-82.353723209999998,29.669094609999998,0,92,0,24,56,0,0,2.000000000000000,683,Turkey_Creek
3066,1,3066,79211,0.310000000000000,1692,3,GAINESVILLE,90200,386300,2010,100,1692,1971,2023,0,-82.354071120000000,29.670735010000001,0,24,360,12,51,0,0,2.000000000000000,2629,Turkey_Creek
3067,1,3067,79239,0.320000000000000,2808,3,GAINESVILLE,98600,442300,2000,100,2570,1952,2023,0,-82.343546239999995,29.665383500000001,0,262,0,22,70,0,0,3.500000000000000,1452,Turkey_Creek
3068,1,3068,79330,0.460000000000000,2026,3,GAINESVILLE,59700,402400,2007,100,1646,1945,2023,0,-82.340119220000005,29.661600480000001,0,408,0,15,77,0,0,2.000000000000000,1309,Turkey_Creek
3069,1,3069,79477,0.380000000000000,1936,3,GAINESVILLE,60000,498500,1990,100,1936,1957,2023,0,-82.346964810000003,29.662047229999999,0,181,0,32,65,0,0,3.000000000000000,2113,Turkey_Creek
3070,1,3070,79555,1.130000000000000,2025,3,GAINESVILLE,0,461400,2000,100,1605,1954,2023,0,-82.343486499999997,29.660658699999999,0,540,999,22,68,0,0,2.000000000000000,5885,Turkey_Creek
3071,1,3071,79565,2.020000000000000,3035,4,GAINESVILLE,0,640600,2010,100,1490,1941,2023,0,-82.354395449999998,29.660395449999999,1065,722,0,12,81,0,0,3.500000000000000,3871,Turkey_Creek
3072,1,3072,79589,0.400000000000000,888,3,GAINESVILLE,0,245500,2005,100,888,1950,2023,0,-82.345749299999994,29.664117720000000,0,0,0,17,72,0,0,1.500000000000000,6930,Turkey_Creek
3073,1,3073,79623,0.630000000000000,2924,4,GAINESVILLE,118600,484000,1985,100,2789,1970,2023,0,-82.352407310000004,29.664696750000001,0,135,0,37,52,0,0,3.500000000000000,3408,Turkey_Creek
3074,1,3074,79676,0.320000000000000,1992,3,GAINESVILLE,192400,363700,2007,100,1992,1960,2023,0,-82.354506400000005,29.666030440000000,0,72,380,15,62,0,0,2.000000000000000,3587,Turkey_Creek
3075,1,3075,79766,0.260000000000000,1444,3,GAINESVILLE,66500,246700,1999,100,1444,1957,2023,0,-82.332099299999996,29.670020950000001,0,0,0,23,65,0,0,1.500000000000000,1763,Turkey_Creek
3076,1,3076,79958,0.240000000000000,1165,2,GAINESVILLE,102800,234700,1980,100,1165,1939,2023,0,-82.335794849999999,29.660904989999999,0,6,0,42,83,0,0,1.000000000000000,1269,Turkey_Creek
3077,1,3077,79973,0.160000000000000,1262,3,GAINESVILLE,182900,323400,2010,100,1142,1946,2023,0,-82.333146279999994,29.660664350000001,0,124,0,12,76,0,0,2.000000000000000,660,Turkey_Creek
3078,1,3078,80051,0.360000000000000,1103,3,GAINESVILLE,114100,331800,2010,100,975,1948,2023,0,-82.335383820000004,29.662725470000002,0,128,0,12,74,0,0,2.000000000000000,423,Turkey_Creek
3079,1,3079,80184,0.140000000000000,1092,3,GAINESVILLE,103000,252300,1988,100,1092,1986,2023,0,-82.334101459999999,29.661455709999998,0,164,336,34,36,0,0,2.000000000000000,1381,Turkey_Creek
3080,1,3080,80267,0.130000000000000,906,3,GAINESVILLE,0,205200,1995,100,906,1935,2023,0,-82.330689969999995,29.664647009999999,0,132,0,27,87,0,0,1.000000000000000,1358,Turkey_Creek
3081,1,3081,95257,1.000000000000000,2599,4,MICANOPY,0,587400,2007,100,2293,2007,2023,0,-82.276209100000003,29.502690619999999,306,707,506,15,15,0,0,2.000000000000000,8822,Turkey_Creek
3082,1,3082,95263,1.030000000000000,4559,4,MICANOPY,0,843800,2004,100,3855,1994,2023,0,-82.277489820000000,29.501924949999999,704,1485,1512,18,28,0,0,2.500000000000000,15062,Turkey_Creek
3083,1,3083,95569,7.860000000000000,4970,3,ST. JOHN'S,202900,820000,2000,100,1861,1987,2023,0,-82.258695119999999,29.492634819999999,3109,943,870,22,35,0,0,4.500000000000000,22200,Turkey_Creek
3084,1,3084,96411,1.120000000000000,1180,3,WALDO,0,77300,1978,100,1180,1962,2023,0,-82.174478710000002,29.787921839999999,0,60,0,44,60,0,0,1.000000000000000,3545,Turkey_Creek
3085,1,3085,96511,0.670000000000000,1929,3,WALDO,114500,191300,1995,100,1329,1954,2023,0,-82.167012139999997,29.781728430000001,0,636,0,27,68,0,0,1.500000000000000,1705,Turkey_Creek
3086,1,3086,96596,0.430000000000000,928,3,WALDO,210100,127400,1999,100,800,1955,2023,0,-82.167778850000005,29.780225290000001,0,128,0,23,67,0,0,1.000000000000000,5092,Turkey_Creek
3087,1,3087,96615,0.350000000000000,1194,3,WALDO,217900,62200,1965,100,962,1945,2023,0,-82.173484560000006,29.782743799999999,0,232,0,57,77,0,0,1.000000000000000,870,Turkey_Creek
3088,1,3088,96618,1.110000000000000,1120,3,WALDO,217900,96600,1959,100,1120,1959,2023,0,-82.172333839999993,29.782309990000002,0,0,0,63,63,0,0,1.000000000000000,599,Turkey_Creek
3089,1,3089,97221,1.000000000000000,1704,3,ST. JOHN'S,0,236100,1979,100,1704,1979,2023,0,-82.222417519999993,29.717325939999998,0,0,0,43,43,0,0,2.000000000000000,3379,Turkey_Creek
3090,1,3090,97913,1.010000000000000,1453,3,ST. JOHN'S,0,247400,2000,100,1453,1969,2023,0,-82.186940660000005,29.657305000000001,0,0,0,22,53,0,0,2.000000000000000,2274,Turkey_Creek
3091,1,3091,97935,5.000000000000000,1496,3,ST. JOHN'S,0,369400,2010,100,1496,1984,2023,0,-82.193446570000006,29.654495449999999,0,480,0,12,38,0,0,2.000000000000000,5718,Turkey_Creek
3092,1,3092,502745,0.140000000000000,1437,3,HIGH SPRINGS,2467,315000,2021,100,1437,2021,2023,0,-82.550268590000002,29.805598520000000,0,25,400,1,1,0,0,2.000000000000000,616,Turkey_Creek
3093,1,3093,79202,0.800000000000000,2908,3,GAINESVILLE,0,505200,2005,100,2908,1962,2023,1,-82.355324379999999,29.668653540000001,0,88,0,17,60,0,0,3.500000000000000,3132,Turkey_Creek
3094,1,3094,85695,0.140000000000000,1102,3,GAINESVILLE,96700,346500,2005,100,1102,1959,2023,1,-82.319733639999995,29.659449429999999,0,238,0,17,63,0,0,1.500000000000000,1396,Turkey_Creek
3095,1,3095,91932,0.250000000000000,1150,3,GAINESVILLE,20200,147800,1990,100,1150,1960,2023,1,-82.306453509999997,29.630050319999999,0,64,0,32,62,0,0,2.000000000000000,128,Turkey_Creek
3096,1,3096,105744,0.330000000000000,2695,4,SUWANNEE,255200,770400,2016,100,2337,2016,2023,1,-82.464429229999993,29.624078570000002,358,359,712,6,6,0,0,3.000000000000000,3562,Turkey_Creek
3097,1,3097,3390,0.430000000000000,1416,3,HIGH SPRINGS,64600,207100,1998,100,1416,1951,2023,3,-82.602808980000006,29.833735319999999,0,40,0,24,71,0,0,2.000000000000000,1163,Turkey_Creek
3098,1,3098,8767,0.210000000000000,1296,3,NEWBERRY,7600,206200,1982,100,1056,1979,2023,3,-82.610176420000002,29.640497860000000,0,308,0,40,43,0,0,2.000000000000000,840,Turkey_Creek
3099,1,3099,15599,0.320000000000000,1392,3,ALACHUA,101200,263300,1997,100,1392,1997,2023,4,-82.492678269999999,29.781051990000002,0,156,400,25,25,0,0,2.000000000000000,1308,Turkey_Creek
3100,1,3100,31326,0.150000000000000,1635,3,GAINESVILLE,245800,330400,2009,100,1635,2009,2023,4,-82.396770239999995,29.728845600000000,0,201,470,13,13,0,0,2.000000000000000,862,Turkey_Creek
3101,1,3101,46964,0.230000000000000,1182,3,GAINESVILLE,149400,300300,2010,100,1182,1969,2023,4,-82.387177300000005,29.668342760000002,0,0,0,12,53,0,0,2.000000000000000,426,Turkey_Creek
3102,1,3102,18835,0.170000000000000,1822,3,SUWANNEE,239800,373600,2005,100,1822,2005,2023,10,-82.497138559999996,29.673368610000001,0,304,420,17,17,0,0,2.000000000000000,1583,Turkey_Creek
3103,1,3103,32363,0.250000000000000,1552,3,GAINESVILLE,142200,273300,2000,100,1552,1974,2023,0,-82.366975920000002,29.706165120000001,0,0,441,22,48,0,0,2.000000000000000,665,Turkey_Creek
3104,1,3104,32376,0.240000000000000,1148,3,GAINESVILLE,142200,292600,2005,100,1148,1974,2023,0,-82.366159080000003,29.704959259999999,0,0,0,17,48,0,0,2.000000000000000,2569,Turkey_Creek
3105,1,3105,32428,0.250000000000000,1056,3,GAINESVILLE,142300,213500,2000,100,1056,1976,2023,0,-82.362152429999995,29.707888799999999,0,0,0,22,46,0,0,1.000000000000000,392,Turkey_Creek
3106,1,3106,32454,0.250000000000000,1432,3,GAINESVILLE,142300,261400,2000,100,1432,1975,2023,0,-82.363927469999993,29.709420210000001,0,0,494,22,47,0,0,2.000000000000000,1979,Turkey_Creek
3107,1,3107,32515,0.250000000000000,1603,3,GAINESVILLE,142300,325200,2012,100,1267,1976,2023,0,-82.366964859999996,29.708906949999999,0,336,483,10,46,0,0,2.000000000000000,1979,Turkey_Creek
3108,1,3108,32549,0.250000000000000,1558,3,GAINESVILLE,142300,259300,1990,100,1558,1975,2023,0,-82.360736329999995,29.707793580000001,0,0,192,32,47,0,0,2.000000000000000,1648,Turkey_Creek
3109,1,3109,32575,0.250000000000000,1075,3,GAINESVILLE,142400,264400,2015,100,1075,1978,2023,0,-82.362527639999996,29.710484229999999,0,48,299,7,44,0,0,2.000000000000000,1715,Turkey_Creek
3110,1,3110,32592,0.250000000000000,1630,3,GAINESVILLE,142400,304300,2005,100,1630,1976,2023,0,-82.363410180000002,29.710225770000001,0,64,0,17,46,0,0,2.000000000000000,6701,Turkey_Creek
3111,1,3111,32598,0.250000000000000,1250,3,GAINESVILLE,142400,235800,1995,100,1250,1976,2023,0,-82.363929659999997,29.710488620000000,0,117,288,27,46,0,0,1.000000000000000,660,Turkey_Creek
3112,1,3112,32687,0.280000000000000,1008,3,GAINESVILLE,142500,241800,2010,100,1008,1980,2023,0,-82.361579399999997,29.713490170000000,0,76,288,12,42,0,0,2.000000000000000,879,Turkey_Creek
3113,1,3113,32750,0.260000000000000,1496,3,GAINESVILLE,142500,263700,1999,100,1156,1980,2023,0,-82.364838950000006,29.714594080000001,0,474,0,23,42,0,0,2.000000000000000,1198,Turkey_Creek
3114,1,3114,32962,0.200000000000000,1540,4,GAINESVILLE,189701,351400,2008,100,1540,1992,2023,0,-82.377393799999993,29.717586550000000,0,248,400,14,30,0,0,2.000000000000000,1510,Turkey_Creek
3115,1,3115,32995,0.200000000000000,1431,4,GAINESVILLE,189702,316500,2012,100,706,1994,2023,0,-82.375861819999997,29.715453860000000,725,41,476,10,28,0,0,2.500000000000000,1039,Turkey_Creek
3116,1,3116,33026,0.210000000000000,1880,4,GAINESVILLE,189703,434600,2010,100,1880,1994,2023,0,-82.373833989999994,29.717555789999999,0,232,420,12,28,0,0,3.000000000000000,7092,Turkey_Creek
3117,1,3117,33027,0.400000000000000,1883,4,GAINESVILLE,189703,422900,2008,100,1882,1994,2023,0,-82.373484289999993,29.717550870000000,0,244,420,14,28,0,0,3.000000000000000,7335,Turkey_Creek
3118,1,3118,33051,0.380000000000000,1805,4,GAINESVILLE,189704,348700,2000,100,848,1994,2023,0,-82.372395330000003,29.715370409999998,957,444,465,22,28,0,0,2.500000000000000,360,Turkey_Creek
3119,1,3119,33089,0.250000000000000,1549,3,GAINESVILLE,4602,325200,2000,100,1549,1989,2023,0,-82.372339170000004,29.703988720000002,0,18,416,22,33,0,0,2.000000000000000,1798,Turkey_Creek
3120,1,3120,33219,0.200000000000000,1666,3,GAINESVILLE,127500,303600,2007,100,1666,2000,2023,0,-82.376508169999994,29.711290720000001,0,208,462,15,22,0,0,2.000000000000000,1016,Turkey_Creek
3121,1,3121,33221,0.140000000000000,1634,3,GAINESVILLE,127500,278500,2005,100,1634,1997,2023,0,-82.376932280000005,29.711354100000001,0,39,430,17,25,0,0,2.000000000000000,1521,Turkey_Creek
3122,1,3122,33225,0.210000000000000,1920,3,GAINESVILLE,128200,350300,2003,100,1920,1993,2023,0,-82.377997699999995,29.711120709999999,0,51,441,19,29,0,0,2.000000000000000,1842,Turkey_Creek
3123,1,3123,33300,0.180000000000000,2186,3,GAINESVILLE,127700,391600,1999,100,1970,1996,2023,0,-82.372916210000000,29.710757290000000,0,256,462,23,26,0,0,2.000000000000000,972,Turkey_Creek
3124,1,3124,33346,0.210000000000000,1890,3,GAINESVILLE,128000,371900,2010,100,1890,1999,2023,0,-82.373486999999997,29.712606189999999,0,493,506,12,23,0,0,2.000000000000000,1471,Turkey_Creek
3125,1,3125,33352,0.220000000000000,1885,3,GAINESVILLE,128000,391200,2007,100,1885,1997,2023,0,-82.374897349999998,29.712772430000001,0,327,400,15,25,0,0,2.000000000000000,995,Turkey_Creek
3126,1,3126,33355,0.190000000000000,1585,3,GAINESVILLE,128000,373800,2010,100,1585,1998,2023,0,-82.374824860000004,29.712168940000002,0,181,441,12,24,0,0,2.000000000000000,1632,Turkey_Creek
3127,1,3127,33422,0.120000000000000,1366,3,GAINESVILLE,127401,250900,1995,100,1014,1989,2023,0,-82.378928680000001,29.709918890000001,352,48,330,27,33,0,0,2.000000000000000,974,Turkey_Creek
3128,1,3128,33424,0.110000000000000,1344,3,GAINESVILLE,127401,252800,1989,100,1014,1989,2023,0,-82.378941260000005,29.709646320000001,330,48,330,33,33,0,0,2.000000000000000,1213,Turkey_Creek
3129,1,3129,33431,0.160000000000000,1473,3,GAINESVILLE,127400,279900,1997,100,1473,1988,2023,0,-82.379414389999994,29.710159590000000,0,12,501,25,34,0,0,2.000000000000000,2252,Turkey_Creek
3130,1,3130,33631,0.180000000000000,1405,3,GAINESVILLE,129200,324200,2005,100,1405,1991,2023,0,-82.379641530000001,29.714119680000000,0,184,441,17,31,0,0,2.000000000000000,3641,Turkey_Creek
3131,1,3131,33641,0.140000000000000,1356,3,GAINESVILLE,129200,311300,2005,100,1356,1991,2023,0,-82.379328290000004,29.713362990000000,0,184,504,17,31,0,0,2.000000000000000,1058,Turkey_Creek
3132,1,3132,33703,0.220000000000000,2758,4,GAINESVILLE,128800,402800,1993,100,1516,1993,2023,0,-82.380166709999997,29.716918450000001,858,532,462,29,29,0,0,2.500000000000000,1476,Turkey_Creek
3133,1,3133,33748,0.210000000000000,1591,3,GAINESVILLE,253100,378900,2000,100,1591,1993,2023,0,-82.385710750000001,29.710449990000001,0,199,462,22,29,0,0,2.000000000000000,1324,Turkey_Creek
3134,1,3134,33777,0.200000000000000,1492,3,GAINESVILLE,253100,362700,2005,100,1492,1993,2023,0,-82.382761810000005,29.710992399999999,0,36,420,17,29,0,0,2.000000000000000,333,Turkey_Creek
3135,1,3135,33780,0.200000000000000,1689,3,GAINESVILLE,253100,351600,1993,100,1689,1993,2023,0,-82.383458149999996,29.710629569999998,0,234,492,29,29,0,0,2.000000000000000,572,Turkey_Creek
3136,1,3136,33806,0.230000000000000,1633,3,GAINESVILLE,253101,384100,1999,100,1632,1996,2023,0,-82.381181359999999,29.709200320000001,0,56,483,23,26,0,0,2.000000000000000,5460,Turkey_Creek
3137,1,3137,33834,0.240000000000000,1347,3,GAINESVILLE,253102,294900,1999,100,1347,1996,2023,0,-82.386716550000003,29.712644560000001,0,20,460,23,26,0,0,2.000000000000000,2776,Turkey_Creek
3138,1,3138,33920,0.190000000000000,1593,3,GAINESVILLE,74402,354400,2013,100,1593,1995,2023,0,-82.386783769999994,29.709441229999999,0,123,483,9,27,0,0,2.000000000000000,1037,Turkey_Creek
3139,1,3139,33934,0.250000000000000,2040,3,GAINESVILLE,74402,374500,2005,100,2040,1995,2023,0,-82.385885560000006,29.708893310000001,0,43,462,17,27,0,0,2.000000000000000,1919,Turkey_Creek
3140,1,3140,33957,0.650000000000000,2024,4,GAINESVILLE,133800,404500,1994,100,2024,1994,2023,0,-82.385131630000004,29.717719639999999,0,296,504,28,28,0,0,2.500000000000000,2534,Turkey_Creek
3141,1,3141,34009,0.270000000000000,2100,3,GAINESVILLE,203600,442900,2005,100,2100,1997,2023,0,-82.384585319999999,29.713940139999998,0,163,462,17,25,0,0,2.000000000000000,1850,Turkey_Creek
3142,1,3142,34040,0.280000000000000,1975,3,GAINESVILLE,203600,399700,2007,100,1975,1994,2023,0,-82.381925449999997,29.712837430000000,0,153,492,15,28,0,0,2.000000000000000,987,Turkey_Creek
