"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Heated Area","Tax ID","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Ownership","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","GC508818","SLD","1523 NE 12TH TER","GAINESVILLE","32601","HIGHLAND COURT #4","2,297","10573-008-000","$297,000","4","3","0","1957","None","Single Family Residence","Fee Simple","$1,679.00","2","2","2","Cash","11/15/2022","$137.09","$129.3","0.94","SUSKIN REALTY INC","Leslie Suskin","259500362","259500054","Gainesville-Alachua","Gainesville-Alachua"
"1","GC507549","SLD","2612 NW 47TH AVE","GAINESVILLE","32605","SPRINGTREE IV","1,525","06076-200-065","$297,000","3","2","0","1981","None","Single Family Residence","Fee Simple","$4,071.00","4","4","4","Conventional","09/09/2022","$192.79","$194.75","1.01","PEPINE REALTY","Laura Javidi","259505316","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC507164","SLD","1710 NW 16TH TER","GAINESVILLE","32605","CREEKSIDE ESTATES","1,879","09011-002-000","$297,000","4","2","0","1957","None","Single Family Residence","Fee Simple","$3,851.20","117","117","117","Cash","12/15/2022","$169.51","$158.06","0.93","RESOURCE REALTY, LLC","Evan Yavelberg","259505030","259504921","Gainesville-Alachua","Gainesville-Alachua"
"1","GC506909","SLD","25274 SW 22 AVE","NEWBERRY","32669","REPLAT SYLVANIA TERRACE","1,611","02534-022-012","$297,000","3","2","0","2006","None","Single Family Residence","Fee Simple","$2,252.00","1","1","1","FHA","08/29/2022","$185.60","$184.36","0.99","UNITED COUNTRY SMITH & ASSOCIATES - NEWBERRY","Niki Thomas-Schnyder","259503453","259505573","Gainesville-Alachua","Gainesville-Alachua"
"1","GC500733","SLD","3929 NW 20TH TER","GAINESVILLE","32605","PARADISE","1,660","07916-020-000","$297,000","4","2","0","1959","None","Single Family Residence","Fee Simple","$3,489.03","29","29","46","FHA","02/08/2022","$178.92","$178.92","1.00","BOSSHARDT REALTY SERVICES LLC","Abby Basci","259506215","259504874","Gainesville-Alachua","Gainesville-Alachua"
"1","OM616241","SLD","15935 NW 123RD","ALACHUA","32615","SAVANNAH STATION PHASE 2A","1,780","03980-021-132","$297,000","3","2","0","2021","None","Single Family Residence","Fee Simple","$600.00","250","250","250","VA","03/02/2022","$166.85","$166.85","1.00","ADAMS HOMES REALTY INC","Holly Combs","271515609","270523109","Ocala - Marion","Ocala - Marion"
"1","T3335414","SLD","19186 NW 164TH PL","HIGH SPRINGS","32643","OAK RIDGE AT HIGH SPRINGS","1,449","03034-030-144","$297,990","4","2","0","2021","None","Single Family Residence","Fee Simple","$498.22","16","16","16","FHA","03/18/2022","$205.65","$205.65","1.00","D R HORTON REALTY LLC","Anne Peterson Eger","271513108","55055","Tampa","Tampa"
"1","GC504726","SLD","1119 NW 39TH DR","GAINESVILLE","32605","WESTMORELAND ESTATE ADD 2","1,378","06384-013-000","$298,000","3","2","0","1965","None","Single Family Residence","Fee Simple","$1,680.41","2","2","2","Cash","06/02/2022","$216.26","$216.26","1.00","RE/MAX PROFESSIONALS","Robert Ryczek","278000920","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC503653","SLD","5707 NW 19TH PL","GAINESVILLE","32605","PINE WOODS ADDN 2","1,921","06353-152-015","$298,000","3","2","0","1972","None","Single Family Residence","Fee Simple","$582.00","4","4","4","Conventional","05/09/2022","$140.50","$155.13","1.10","PEPINE REALTY","Erin Gregoire","259505438","259504874","Gainesville-Alachua","Gainesville-Alachua"
"1","GC502401","SLD","11209 NW 35TH AVE","GAINESVILLE","32606","WELLINGTON PLACE UNIT 2 PH 1","1,274","04211-321-058","$298,000","3","2","0","1997","Community","Single Family Residence","Fee Simple","$2,574.00","3","3","27","FHA","05/04/2022","$235.48","$233.91","0.99","BOSSHARDT REALTY SERVICES LLC","Ciara Hudleston","259505711","259500060","Gainesville-Alachua","Gainesville-Alachua"
"1","GC507201","SLD","25183 SW 19TH AVE","NEWBERRY","32669","COTTAGES OF COUNTRY WAY","1,501","02530-013-001","$299,000","3","2","0","2007","None","Single Family Residence","Fee Simple","$3,363.00","22","22","22","Conventional","09/23/2022","$199.20","$199.2","1.00","DANIEL CRAPPS AGENCY, INC.","Tucker Smith","264000886","259504964","Gainesville-Alachua","Gainesville-Alachua"
"1","GC506869","SLD","5029 NW 36TH DR","GAINESVILLE","32605","NORTHWOOD","1,696","06066-400-029","$299,000","4","2","0","1969","None","Single Family Residence","Fee Simple","$1,731.00","18","18","23","Conventional","09/27/2022","$176.59","$176.3","1.00","WATSON REALTY CORP","April Garner","259506927","264000987","Gainesville-Alachua","Gainesville-Alachua"
"1","GC506467","SLD","6125 NW 117TH PL","ALACHUA","32615","CREEKSIDE VILLAS AT TURKEY CREEK","1,494","05900-040-038","$299,000","3","2","0","2013","Community","Single Family Residence","Fee Simple","$2,927.00","9","9","9","Conventional","08/10/2022","$200.13","$200.13","1.00","BHHS FLORIDA REALTY - 53RD AVE","Cheryl Hartley","259503267","259500046","Gainesville-Alachua","Gainesville-Alachua"
"1","GC502739","SLD","10812 CREEK DR","ALACHUA","32615","TURKEY CREEK","1,468","05900-007-002","$299,000","2","2","0","1980","Community","Single Family Residence","Fee Simple","$1,970.66","10","10","11","VA","04/27/2022","$203.68","$203.68","1.00","HORIZON REALTY OF ALACHUA INC","Joan Sroka","259502053","259506003","Gainesville-Alachua","Gainesville-Alachua"
"1","GC502010","SLD","4011 NW 20TH DR","GAINESVILLE","32605","HAZEL HEIGHTS ADD #2","1,410","07918-025-008","$299,500","3","2","0","1972","None","Single Family Residence","Fee Simple","$3,680.00","21","21","42","Cash","03/16/2022","$212.41","$212.41","1.00","BOSSHARDT REALTY SERVICES LLC","Abby Basci","259506215","264000987","Gainesville-Alachua","Gainesville-Alachua"
"1","GC507515","SLD","1802 SW 78TH ST","GAINESVILLE","32607","SUNRISE","1,531","06681-044-000","$299,707","3","2","0","1975","None","Single Family Residence","Fee Simple","$1,768.33","12","12","42","FHA","09/28/2022","$195.76","$195.76","1.00","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Craig Wilburn","259503108","55055","Gainesville-Alachua","Gainesville-Alachua"
"1","GC509196","SLD","203 NW 5TH ST","MICANOPY","32667","SMITHS ADD MICANOPY","1,470","16520-061-001","$299,900","3","2","0","1962","None","Single Family Residence","Fee Simple","$1,772.00","0","0","0","Cash","10/28/2022","$204.01","$204.01","1.00","BOSSHARDT REALTY SERVICES LLC","Abby Basci","259506215","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","OM647781","SLD","1621 NW 42ND ST","GAINESVILLE","32605","PALM VIEW ESTATES ADD 1","1,676","06392-001-022","$299,900","3","2","0","1969","None","Single Family Residence","Fee Simple","$3,470.13","3","3","3","Cash","11/29/2022","$178.94","$178.94","1.00","COLDWELL REALTY SOLD GUARANTEE","Scott Coldwell","271512255","259506708","Ocala - Marion","Ocala - Marion"
"1","GC507633","SLD","11509 NW 16TH PL","GAINESVILLE","32606","THE RETREAT AT FLETCHERS MILL","1,540","04321-401-065","$299,900","3","2","0","1997","None","Single Family Residence","Fee Simple","$4,830.05","8","8","12","FHA","09/30/2022","$194.74","$194.74","1.00","BOSSHARDT REALTY SERVICES LLC","Cynthia Harrington","259503672","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC506344","SLD","19513 NW 229TH ST","HIGH SPRINGS","32643","BAILEY ESTATES OF HIGH SPGS","1,768","00236-100-113","$299,900","4","2","0","2019","None","Single Family Residence","Fee Simple","$3,846.00","3","3","3","Conventional","08/03/2022","$169.63","$169.63","1.00","COLDWELL BANKER M.M. PARRISH, REALTORS","Mariella Varela","259503437","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","J948013","SLD","24763 NW 198TH RD","HIGH SPRINGS","32643","SPANISH GATES","1,550","00206-040-004","$299,900","3","2","0","","None","Single Family Residence","Co-op","$446.00","0","0","-28","FHA","05/09/2022","$193.48","$193.48","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","259500060","For Future Use","Other"
"1","GC503449","SLD","23636 NW 3RD AVE","NEWBERRY","32669","NEWBERRY OAKS PH 4","1,811","01901-040-037","$299,900","4","2","0","2004","None","Single Family Residence","Fee Simple","$2,357.98","2","2","2","VA","04/27/2022","$165.60","$165.6","1.00","RIZE REALTY GROUP LLC","Shawn Hicks","259503386","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC502290","SLD","8757 NW 20TH LN","GAINESVILLE","32606","WEATHERLY","1,708","06321-010-011","$299,900","3","2","0","2003","None","Single Family Residence","Fee Simple","$3,613.60","3","3","4","Conventional","03/16/2022","$175.59","$175.59","1.00","CAMPUS TO COAST REALTY, INC","Nell Page Rainsberger","259505597","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC501392","SLD","430 NW NW 94TH WAY","GAINESVILLE","32607","HAMILTON POND","1,631","06657-050-026","$299,900","3","2","0","2001","None","Single Family Residence","Fee Simple","$2,241.00","4","4","4","Conventional","01/27/2022","$183.87","$183.87","1.00","RE/MAX PROFESSIONALS","Jeanette Winkler","259500415","259500060","Gainesville-Alachua","Gainesville-Alachua"
"1","T3343169","SLD","19147 NW 164TH PL","HIGH SPRINGS","32643","OAK RIDGE AT HIGH SPRINGS","1,619","03034-040-195","$299,990","3","2","0","2022","None","Single Family Residence","Fee Simple","$0.00","40","40","40","Cash","03/30/2022","$185.29","$185.29","1.00","D R HORTON REALTY LLC","Anne Peterson Eger","271513108","261011473","Tampa","Tampa"
"1","T3336625","SLD","13681 NW 9TH RD","NEWBERRY","32669","TARA GREENS","1,686","04291-010-028","$299,990","3","2","1","2022","None","Single Family Residence","Fee Simple","$1,445.72","52","52","117","FHA","03/31/2022","$177.93","$177.93","1.00","D R HORTON REALTY LLC","Anne Peterson Eger","271513108","259500046","Tampa","Tampa"
"1","GC508530","SLD","5811 NW 31ST TER","GAINESVILLE","32653","NORTHWOOD OAKS","1,822","06014-011-057","$300,000","4","2","0","1976","Private","Single Family Residence","Fee Simple","$2,119.42","5","5","5","Conventional","10/31/2022","$161.91","$164.65","1.02","RABELL REALTY GROUP LLC","Angela Keidel","259505355","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC508058","SLD","6106 NW 246TH AVE","ALACHUA","32615","NOT IN SUBDIVISION","1,000","05371-050-000","$300,000","2","1","1","1977","None","Single Family Residence","Fee Simple","$1,350.00","10","10","11","Conventional","10/20/2022","$299.90","$300","1.00","HORIZON REALTY OF ALACHUA INC","Joan Sroka","259502053","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","J951602","SLD","120 NW 9TH ST","GAINESVILLE","32601","BROWNS ADD W R THOMAS SUB","1,145","13707-000-000","$300,000","3","1","0","1930","None","Single Family Residence","Fee Simple","$2,581.00","0","0","-25","Cash","08/19/2022","$262.01","$262.01","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","259506269","For Future Use","Other"
"1","J951601","SLD","901 NW 3RD AVE","GAINESVILLE","32601","BROWNS ADD W R THOMAS SUB","1,176","13705-000-000","$300,000","3","2","0","1935","None","Single Family Residence","Fee Simple","$3,587.00","0","0","6","Cash","08/19/2022","$255.10","$255.1","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","259506269","For Future Use","Other"
"1","J951598","SLD","2619 NW 4TH AVE","GAINESVILLE","32607","HIBISCUS PARK REP","1,538","06452-001-000","$300,000","3","1","1","1940","None","Single Family Residence","Fee Simple","$3,918.00","0","0","-25","Cash","08/19/2022","$195.06","$195.06","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","259506269","For Future Use","Other"
"1","J951597","SLD","3105 W UNIVERSITY AVE","GAINESVILLE","32607","BLACK ACRES","1,976","06462-065-000","$300,000","3","3","0","1957","None","Single Family Residence","Fee Simple","$5,107.00","0","0","6","Cash","08/19/2022","$151.82","$151.82","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","259506269","For Future Use","Other"
"1","J951595","SLD","3035 W UNIVERSITY AVE","GAINESVILLE","32607","BLACK ACRES","1,566","06462-064-000","$300,000","4","2","0","1956","None","Single Family Residence","Fee Simple","$3,757.00","0","0","-22","Cash","08/19/2022","$191.57","$191.57","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","259506269","For Future Use","Other"
"1","T3393046","SLD","19189 NW 229TH ST","HIGH SPRINGS","32643","BAILEY ESTATES OF HIGH SPGS","1,644","00236-100-078","$300,000","3","2","1","2014","None","Single Family Residence","Fee Simple","$2,814.31","9","9","9","Cash","09/19/2022","$197.63","$182.48","0.92","FLAT FEE MLS REALTY","Stephen Hachey","263389117","259504926","Tampa","Tampa"
"1","GC506662","SLD","815 NW 40TH TER","GAINESVILLE","32605","WESTMORELAND ESTATE ADD 2","1,680","06384-037-000","$300,000","3","2","1","1965","None","Single Family Residence","Fee Simple","$1,891.00","20","20","59","FHA","10/14/2022","$178.57","$178.57","1.00","WATSON REALTY CORP","Marquita Pinkham","259506585","259500035","Gainesville-Alachua","Gainesville-Alachua"
"1","GC506452","SLD","15019 NW 134TH TER","ALACHUA","32615","COLLEGE HEIGHTS","2,866","03307-001-000","$300,000","3","2","1","1977","None","Single Family Residence","Fee Simple","$944.00","34","34","36","Conventional","10/04/2022","$104.64","$104.68","1.00","RE/MAX PROFESSIONALS","Dada McGlynn","275501157","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC506418","SLD","401 NW 34TH TER","GAINESVILLE","32607","WOODLAND TERRACE","1,432","06481-019-000","$300,000","4","2","0","1956","None","Single Family Residence","Fee Simple","$3,066.00","5","5","5","VA","08/01/2022","$187.85","$209.5","1.12","UNIVERSITY REALTY","Josue Collado","259506668","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC506174","SLD","6406 SW 170TH ST","ARCHER","32618","NONE","2,021","04527-004-006","$300,000","3","2","0","1979","Private","Single Family Residence","Fee Simple","$2,636.00","89","89","89","Conventional","10/26/2022","$167.74","$148.44","0.88","PEPINE REALTY","Betsy Pepine","259503892","264000987","Gainesville-Alachua","Gainesville-Alachua"
"1","GC506106","SLD","3321 NW 28TH PL","GAINESVILLE","32605","RENEWOOD","1,392","06095-006-008","$300,000","3","2","0","1967","None","Single Family Residence","Fee Simple","$3,485.33","3","3","4","Conventional","07/25/2022","$215.45","$215.52","1.00","RE/MAX PROFESSIONALS","Dada McGlynn","275501157","259506650","Gainesville-Alachua","Gainesville-Alachua"
"1","J948480","SLD","14544 NW 148TH PL","ALACHUA","32615","C A WILLIAMS ADD ALACHUA","1,360","03605-004-002","$300,000","3","2","0","2001","None","Single Family Residence","Fee Simple","$4,326.00","0","0","-40","FHA","06/14/2022","$220.59","$220.59","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","259504874","For Future Use","Other"
"1","GC505660","SLD","20363 NW 248TH DR","HIGH SPRINGS","32643","ASHTON RIDGE","1,366","00207-010-004","$300,000","3","2","0","2020","None","Single Family Residence","Fee Simple","$3,157.64","4","4","4","Conventional","07/25/2022","$208.64","$219.62","1.05","COLDWELL BANKER M.M. PARRISH, REALTORS","Donavaun Horne","259505227","259500046","Gainesville-Alachua","Gainesville-Alachua"
"1","GC505380","SLD","2134 NW 75TH PL","GAINESVILLE","32653","HIDDEN LAKE PH II","1,666","07814-030-010","$300,000","3","2","0","2017","None","Single Family Residence","Fee Simple","$1,312.71","0","0","2","Conventional","06/21/2022","$168.01","$180.07","1.07","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Tina Yakel","259503574","259506003","Gainesville-Alachua","Gainesville-Alachua"
"1","GC505267","SLD","8333 SW 77TH AVE","GAINESVILLE","32608","LONGLEAF UNIT 1 PH 1","1,792","07098-100-020","$300,000","3","2","0","2005","None","Single Family Residence","Fee Simple","$5,497.92","0","0","0","FHA","05/20/2022","$166.85","$167.41","1.00","VISION PROPERTY MANAGEMENT SERVICES, LLC","Tina Lanhart","259503611","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC504993","SLD","4105 NW 17TH PL","GAINESVILLE","32605","PALM VIEW ESTATES ADD 1","1,182","06392-001-029","$300,000","3","2","0","1969","None","Single Family Residence","Fee Simple","$2,338.61","1","1","1","Conventional","06/13/2022","$244.50","$253.81","1.04","CAMPUS TO COAST REALTY, INC","Jennifer Lee","259503897","259506544","Gainesville-Alachua","Gainesville-Alachua"
"1","GC504481","SLD","6803 SW 83RD TER","GAINESVILLE","32608","MENTONE CLUSTER PH 6","1,433","07061-060-013","$300,000","3","2","0","2001","None","Single Family Residence","Fee Simple","$4,659.39","11","11","11","Conventional","06/10/2022","$223.31","$209.35","0.94","PEPINE REALTY","Laura Javidi","259505316","260504348","Gainesville-Alachua","Gainesville-Alachua"
"1","GC504183","SLD","6242 NW 105TH AVE","ALACHUA","32615","TURKEY CREEK","1,963","05900-007-022","$300,000","3","2","0","1980","None","Single Family Residence","Fee Simple","$4,479.89","29","29","46","Conventional","06/30/2022","$152.83","$152.83","1.00","NEXTHOME SOUTH POINTE - GAINESVILLE","Kimberley Brown","259504994","259506003","Gainesville-Alachua","Gainesville-Alachua"
"1","GC503747","SLD","16633 NW 194TH TER","HIGH SPRINGS","32643","OAK RIDGE AT HIGH SPGS PH 1","1,482","03034-010-058","$300,000","3","2","0","2011","None","Single Family Residence","Fee Simple","$2,409.07","4","4","5","Conventional","05/13/2022","$202.43","$202.43","1.00","G. BUZBEE REALTY","Richard Brodbeck","259505219","259500046","Gainesville-Alachua","Gainesville-Alachua"
"1","GC503588","SLD","4003 NW 21ST DR","GAINESVILLE","32605","HAZEL HEIGHTS SUB","1,482","07917-029-000","$300,000","3","2","0","1960","None","Single Family Residence","Fee Simple","$3,113.00","2","2","2","Conventional","04/29/2022","$192.31","$202.43","1.05","SUSKIN REALTY INC","Samuel Suskin","259504892","259500054","Gainesville-Alachua","Gainesville-Alachua"
"1","GC503383","SLD","1488 NW 120TH WAY","GAINESVILLE","32606","SOUTH POINTE PH 1 UNIT 5-B","1,507","1018963","$300,000","3","2","0","2006","Community","Single Family Residence","Fee Simple","$3,344.00","2","2","2","Conventional","05/02/2022","$185.80","$199.07","1.07","SUSKIN REALTY INC","Leslie Suskin","259500362","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC502753","SLD","7921 SW 8TH LN","GAINESVILLE","32607","FAIRFIELD PH I","1,526","06670-010-048","$300,000","3","2","0","1986","None","Single Family Residence","Fee Simple","$2,151.00","1","1","2","Conventional","03/31/2022","$195.94","$196.59","1.00","HAWLEY REALTY & INVESTMENTS, INC.","Kristi Taylor","259505802","259500037","Gainesville-Alachua","Other"
"1","GC502581","SLD","4917 NW 30TH PL","GAINESVILLE","32606","BUCK RIDGE","1,409","06155-001-029","$300,000","3","2","0","1993","None","Single Family Residence","Fee Simple","$2,174.89","6","6","56","Conventional","05/09/2022","$198.65","$212.92","1.07","MOMENTUM REALTY - GAINESVILLE","K.C. Harder","259506085","259506015","Gainesville-Alachua","Gainesville-Alachua"
"1","GC502488","SLD","19107 NW 166TH AVE","HIGH SPRINGS","32643","OAK RIDGE AT HIGH SPGS PH II","1,454","03034-020-114","$300,000","3","2","0","2017","None","Single Family Residence","Fee Simple","$3,110.23","2","2","6","Conventional","03/21/2022","$199.38","$206.33","1.03","BHGRE THOMAS GROUP","Jonathan McMahon","259505042","259506650","Gainesville-Alachua","Gainesville-Alachua"
"1","GC502069","SLD","11788 NW 61ST DR","ALACHUA","32615","CREEKSIDE VILLAS AT TURKEY CREEK","1,586","05900 040 072","$300,000","3","2","0","2007","Community","Single Family Residence","Fee Simple","$2,618.12","10","10","10","Conventional","03/17/2022","$194.83","$189.16","0.97","BOUKARI REALTY, INC","Antoinette Hunt","259506420","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC501839","SLD","13804 NW 146TH AVE","ALACHUA","32615","CLARKES ADDITION","2,564","03421-000-000","$300,000","4","3","0","1950","None","Single Family Residence","Fee Simple","$4,155.00","13","13","84","Conventional","05/09/2022","$126.64","$117","0.92","SHOWCASE PROPERTIES OF CENTRAL","Ryan Swanson","271515296","259504926","Gainesville-Alachua","Ocala - Marion"
"1","GC501782","SLD","11774 NW 60TH DR","ALACHUA","32615","CREEKSIDE VILLAS AT TURKEY CREEK","1,698","05900 040 089","$300,000","3","2","0","2009","None","Single Family Residence","Fee Simple","$2,724.99","1","1","6","Conventional","02/22/2022","$175.21","$176.68","1.01","BOUKARI REALTY, INC","Antoinette Hunt","259506420","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC501641","SLD","10507 NW 146TH PL","ALACHUA","32615","WOODLAND OAKS SOUTH","1,792","05852-003-008","$300,000","3","2","0","1997","None","Single Family Residence","Fee Simple","$3,057.17","3","3","3","Conventional","02/11/2022","$164.62","$167.41","1.02","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Jonathan Mills","259505225","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC501277","SLD","2313 NW 93RD ST","GAINESVILLE","32606","BROOKFIELD CLUSTER PH I","1,684","06234-110-027","$300,000","3","2","0","1999","None","Single Family Residence","Fee Simple","$3,165.00","5","5","20","Conventional","02/02/2022","$178.09","$178.15","1.00","HOME ENV REALTY","Tara Flynn","259506252","264000987","Gainesville-Alachua","Gainesville-Alachua"
"1","GC501164","SLD","3602 NW 5TH AVE","GAINESVILLE","32607","GOLF CLUB MANOR","1,548","06484-051-000","$300,000","3","2","1","1956","Private","Single Family Residence","Fee Simple","$2,933.00","28","28","28","Conventional","01/31/2022","$193.73","$193.8","1.00","BHGRE THOMAS GROUP","Art Nagan","259506582","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC500472","SLD","12658 NW 162ND DR","ALACHUA","32615","SAVANNAH STATION","1,420","03980-022-176","$300,000","3","2","0","2021","None","Single Family Residence","Fee Simple","$0.00","55","55","73","FHA","02/25/2022","$209.86","$211.27","1.01","BOSSHARDT REALTY SERVICES LLC","Amy Gnann","259505278","25950341","Gainesville-Alachua","Gainesville-Alachua"
"1","GC500280","SLD","25602 NW 122ND AVE","HIGH SPRINGS","32643","N/A","1,984","01662-001-000","$300,000","3","2","0","1978","None","Single Family Residence","Fee Simple","$1,739.86","14","14","63","Conventional","03/11/2022","$166.33","$151.21","0.91","UNITED COUNTRY SMITH & ASSOCIATES - NEWBERRY","Devon Mumford","259506256","259505820","Gainesville-Alachua","Gainesville-Alachua"
"1","GC505343","SLD","24722 NW 142ND AVE","HIGH SPRINGS","32643","N/A","1,528","01531-007-004","$300,400","3","2","1","1993","None","Single Family Residence","Fee Simple","$1,290.35","50","50","51","Conventional","08/08/2022","$196.27","$196.6","1.00","WATSON REALTY CORP","Jonathan Colon","259500568","259506650","Gainesville-Alachua","Gainesville-Alachua"
"1","GC508898","SLD","4824 NW 27TH PL","GAINESVILLE","32606","BUCK RIDGE","1,512","06157-010-009","$300,900","3","2","0","1994","None","Single Family Residence","Fee Simple","$1,985.00","4","4","5","Cash","11/08/2022","$198.35","$199.01","1.00","HOME ENV REALTY","Chad Shaffer","253003627","264000445","Gainesville-Alachua","Gainesville-Alachua"
"1","GC508610","SLD","1415 NE 12TH ST","GAINESVILLE","32601","HIGHLAND COURT #4","1,232","10573-050-000","$300,903","3","2","0","1957","None","Single Family Residence","Fee Simple","$1,076.79","3","3","4","Cash","10/27/2022","$242.69","$244.24","1.01","BHGRE THOMAS GROUP","Rachel Kerensky","259506412","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","T3342180","SLD","19164 NW 164TH PL","HIGH SPRINGS","32643","OAK RIDGE AT HIGH SPRINGS","1,744","03034-040-204","$300,990","4","2","0","2022","None","Single Family Residence","Fee Simple","$0.00","0","0","0","FHA","03/31/2022","$172.59","$172.59","1.00","D R HORTON REALTY LLC","Anne Peterson Eger","271513108","259504964","Tampa","Tampa"
"1","GC507323","SLD","2004 NW 40TH TER","GAINESVILLE","32605","CHESWOOD PARK","1,362","06396009000","$301,000","3","2","0","1959","None","Single Family Residence","Fee Simple","$1,956.00","3","3","3","Conventional","09/22/2022","$216.52","$221","1.02","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Shannon Bass","259505422","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","GC506087","SLD","25164 NW 9TH RD","NEWBERRY","32669","NEWTOWN 1894 PH 1","1,707","01894-101-053","$301,000","3","2","0","2005","None","Single Family Residence","Fee Simple","$3,096.61","5","5","7","Conventional","07/25/2022","$175.75","$176.33","1.00","BHHS FLORIDA REALTY","Mae Alden","259500512","259505670","Gainesville-Alachua","Gainesville-Alachua"
"1","GC504790","SLD","451 SW 251ST ST","NEWBERRY","32669","OAK VIEW VILLAGE","1,456","01990-010-032","$301,000","3","2","0","2016","None","Single Family Residence","Fee Simple","$2,571.86","4","4","4","Conventional","06/21/2022","$199.18","$206.73","1.04","FIRST CHOICE REALTY OF NORTH F","Dawn Johnson","259503557","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC503638","SLD","3741 NW 16 PL","GAINESVILLE","32605","NORTHWEST ESTATES","1,440","06407-020-000","$301,000","3","2","0","1970","None","Single Family Residence","Fee Simple","$1,519.79","9","9","41","Conventional","06/03/2022","$207.64","$209.03","1.01","VANBEEK REALTY LLC","Julie VanBeek","259503542","259506003","Gainesville-Alachua","Ocala - Marion"
"1","T3377757","SLD","19162 NW 164TH RD","HIGH SPRINGS","32643","OAK RIDGE AT HIGH SPRINGS","1,774","03034-040-171","$301,990","4","2","0","2022","None","Single Family Residence","Fee Simple","$0.00","78","78","78","Conventional","10/14/2022","$174.74","$170.23","0.97","D R HORTON REALTY LLC","Anne Peterson Eger","271513108","259500056","Tampa","Tampa"
"1","GC503962","SLD","6813 NW 53RD TER","GAINESVILLE","32653","DEER RUN III","1,354","06023-030-067","$302,000","3","2","0","1983","None","Single Family Residence","Fee Simple","$2,343.23","6","6","9","Cash","05/25/2022","$199.34","$223.04","1.12","COLDWELL BANKER M.M. PARRISH, REALTORS","Patrick Hare","259500447","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC502869","SLD","1128 NW 89TH DR","GAINESVILLE","32606","EAGLE POINT CLUSTER PH 2","1,418","06326-020-116","$302,000","3","2","0","1997","None","Single Family Residence","Fee Simple","$2,380.62","4","4","4","Conventional","04/02/2022","$210.86","$212.98","1.01","FLORIDA HOMES REALTY & MORTGAGE LLC","Heather Damron","259505195","259506003","Gainesville-Alachua","Gainesville-Alachua"
"1","GC502017","SLD","7111 NW 51ST TER","GAINESVILLE","32653","BLUES CREEK","1,654","06007-010-004","$302,000","3","2","0","1987","None","Single Family Residence","Fee Simple","$3,102.06","2","2","2","Conventional","03/11/2022","$169.23","$182.59","1.08","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Jonathan Mills","259505225","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC501838","SLD","19087 NW 166TH AVE","HIGH SPRINGS","32643","OAK RIDGE AT HIGH SPGS PH II","1,555","03034-020-113","$302,000","3","2","0","2017","None","Single Family Residence","Fee Simple","$3,543.00","1","1","2","FHA","02/16/2022","$189.65","$194.21","1.02","COLDWELL BANKER M.M. PARRISH, REALTORS","Logan Mosher","259506212","259506003","Gainesville-Alachua","Gainesville-Alachua"
