OID_,Join_Count,TARGET_FID,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,CENTROID_X,CENTROID_y,geo_id,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Name
3610,1,3610,77237,0.170000000000000,859,3,GAINESVILLE,188100,186300,1999,100,859,1973,2023,0,-82.336088340000003,29.682761660000001,08802-000-000,0,15,0,23,49,0,0,1,578,MidtownEast_C
3611,1,3611,77243,0.230000000000000,724,3,GAINESVILLE,188100,153300,1978,100,724,1926,2023,0,-82.336198859999996,29.681190080000000,08807-000-000,0,152,0,44,96,0,0,1,1536,MidtownEast_C
3612,1,3612,77268,0.170000000000000,812,3,GAINESVILLE,188100,176200,1984,100,812,1952,2023,0,-82.337394130000007,29.681355809999999,08834-000-000,0,112,0,38,70,0,0,2,1134,MidtownEast_C
3613,1,3613,77329,0.150000000000000,1165,3,GAINESVILLE,166000,183500,1983,100,925,1978,2023,0,-82.351385739999998,29.681791850000000,08871-001-000,0,240,0,39,44,0,0,1,1864,Springtree
3614,1,3614,77339,0.150000000000000,1150,3,GAINESVILLE,166000,216800,2005,100,1024,1945,2023,0,-82.350020270000002,29.681482389999999,08871-013-000,0,126,0,17,77,0,0,1,775,Springtree
3615,1,3615,77359,0.160000000000000,1032,3,GAINESVILLE,166000,178300,1975,100,1032,1971,2023,0,-82.348913960000004,29.682186040000001,08872-018-000,0,54,0,47,51,0,0,1,582,Springtree
3616,1,3616,77410,0.160000000000000,1426,3,GAINESVILLE,166400,246800,2006,100,1300,1976,2023,0,-82.348713579999995,29.683901599999999,08876-004-000,0,191,0,16,46,0,0,1,224,Springtree
3617,1,3617,77411,0.160000000000000,1550,3,GAINESVILLE,166400,252800,2000,100,1050,1976,2023,0,-82.348518369999994,29.683900590000000,08876-005-000,0,780,0,22,46,0,0,2,1828,Springtree
3618,1,3618,77456,0.150000000000000,720,3,GAINESVILLE,166400,152700,1985,100,720,1965,2023,0,-82.349297160000006,29.684612690000002,08879-001-000,0,0,0,37,57,0,0,1,145,Springtree
3619,1,3619,77496,0.250000000000000,1716,3,GAINESVILLE,61300,243700,1988,100,1506,1940,2023,0,-82.338293230000005,29.684723859999998,08936-000-000,0,246,0,34,82,0,0,1,1909,MidtownEast_C
3620,1,3620,77497,0.250000000000000,1532,3,GAINESVILLE,61300,182300,1983,100,1532,1950,2023,0,-82.337950800000002,29.684721180000000,08936-001-000,0,300,0,39,72,0,0,3,1520,MidtownEast_C
3621,1,3621,77595,0.240000000000000,1339,3,GAINESVILLE,155200,183600,1976,100,1053,1964,2023,0,-82.342208920000004,29.684876160000002,08966-002-000,0,331,0,46,58,0,0,2,1880,Springtree
3622,1,3622,77605,0.240000000000000,1160,3,GAINESVILLE,155200,236000,1990,100,1160,1958,2023,0,-82.342858160000006,29.684455260000000,08966-013-000,0,36,0,32,64,0,0,2,424,Springtree
3623,1,3623,77696,0.170000000000000,1175,3,GAINESVILLE,157000,240600,1995,100,875,1977,2023,0,-82.346847659999995,29.683526019999999,08985-007-028,0,420,0,27,45,0,0,2,1174,Springtree
3624,1,3624,77707,0.290000000000000,1236,3,GAINESVILLE,124100,254800,1980,100,1012,1958,2023,0,-82.345395400000001,29.685525840000000,08986-002-000,0,602,0,42,64,0,0,2,1682,Springtree
3625,1,3625,77711,0.230000000000000,912,3,GAINESVILLE,124100,239800,1995,100,912,1960,2023,0,-82.347050039999999,29.685581240000001,08986-006-000,0,56,429,27,62,0,0,2,1187,Springtree
3626,1,3626,77712,0.220000000000000,1248,3,GAINESVILLE,124100,234400,1990,100,912,1960,2023,0,-82.347052770000005,29.685303579999999,08986-007-000,0,336,0,32,62,0,0,1,612,Springtree
3627,1,3627,77779,0.170000000000000,1180,3,GAINESVILLE,149900,258800,1995,100,1180,1980,2023,0,-82.354167640000000,29.687456189999999,08992-010-021,0,36,231,27,42,0,0,2,780,Springtree
3628,1,3628,77796,0.260000000000000,1024,3,GAINESVILLE,150100,266500,1998,100,1024,1982,2023,0,-82.352932710000005,29.688176230000000,08992-020-004,0,0,292,24,40,0,0,2,1255,Springtree
3629,1,3629,77812,0.170000000000000,1926,3,GAINESVILLE,150100,283500,1985,100,1216,1981,2023,0,-82.353697879999999,29.687041170000001,08992-020-020,0,752,0,37,41,0,0,2,1412,Springtree
3630,1,3630,77852,0.170000000000000,1100,3,GAINESVILLE,150100,236000,2000,100,1100,1981,2023,0,-82.354106790000003,29.685058540000000,08992-030-034,0,0,204,22,41,0,0,2,1971,Springtree
3631,1,3631,78178,1.430000000000000,5711,4,GAINESVILLE,90300,1107700,2005,100,5711,1981,2023,0,-82.348976050000005,29.676703260000000,09003-005-009,0,110,836,17,41,0,0,4,21377,MidtownEast_B
3632,1,3632,78214,1.030000000000000,2415,4,GAINESVILLE,90300,549500,2007,100,2415,1980,2023,0,-82.355199959999993,29.675236640000001,09003-005-045,0,130,552,15,42,0,0,2,4532,MidtownEast_B
3633,1,3633,78437,0.230000000000000,2008,3,GAINESVILLE,114600,297300,1995,100,1768,1969,2023,0,-82.352498280000006,29.679965889999998,09004-022-000,0,300,520,27,53,0,0,2,1080,Springtree
3634,1,3634,92966,0.260000000000000,1275,3,ST. JOHN'S,108800,165200,2000,100,950,1964,2023,0,-82.285862100000003,29.633677290000001,16134-037-002,0,361,0,22,58,0,0,1,338,Newnans_Lake
3635,1,3635,92986,0.260000000000000,1154,3,ST. JOHN'S,108801,203300,2005,100,950,1968,2023,0,-82.285482509999994,29.633194570000001,16134-042-003,0,742,0,17,54,0,0,1,0,Newnans_Lake
3636,1,3636,93101,0.120000000000000,1177,3,ST. JOHN'S,250400,246700,2016,100,1177,2016,2023,0,-82.288356109999995,29.632407780000001,16134-052-006,0,60,242,6,6,0,0,2,289,Newnans_Lake
3637,1,3637,93105,0.110000000000000,1252,3,ST. JOHN'S,250400,234600,2013,100,1252,2013,2023,0,-82.287785420000006,29.632104080000001,16134-052-010,0,105,0,9,9,0,0,2,406,Newnans_Lake
3638,1,3638,93106,0.110000000000000,1252,3,ST. JOHN'S,250400,232000,2013,100,1252,2013,2023,0,-82.287784970000004,29.631937409999999,16134-052-011,0,105,0,9,9,0,0,2,406,Newnans_Lake
3639,1,3639,93127,0.120000000000000,1291,3,ST. JOHN'S,239100,186800,2012,100,1291,2008,2023,0,-82.285538189999997,29.631317200000002,16134-100-013,0,32,0,10,14,0,0,2,288,Newnans_Lake
3640,1,3640,93365,0.280000000000000,1445,3,ST. JOHN'S,110300,171600,1980,100,1445,1963,2023,0,-82.271115379999998,29.633388140000001,16187-019-000,0,0,0,42,59,0,0,1,1083,Newnans_Lake
3641,1,3641,93381,0.430000000000000,1164,3,ST. JOHN'S,110300,192500,2000,100,1164,1969,2023,0,-82.272172449999999,29.633499180000001,16187-035-000,0,0,0,22,53,0,0,1,3574,Newnans_Lake
3642,1,3642,93458,0.230000000000000,1569,3,ST. JOHN'S,176400,146900,1987,100,1218,1957,2023,0,-82.269518559999995,29.631267460000000,16189-002-039,0,123,0,35,65,0,0,2,1809,Newnans_Lake
3643,1,3643,93500,0.240000000000000,1053,3,ST. JOHN'S,123500,155600,1997,100,1053,1976,2023,0,-82.267497129999995,29.633862590000000,16190-017-000,0,84,0,25,46,0,0,1,1049,Newnans_Lake
3644,1,3644,93511,0.440000000000000,1040,3,ST. JOHN'S,104400,153400,1980,100,1040,1966,2023,0,-82.266346369999994,29.634067269999999,16191-002-005,0,42,0,42,56,0,0,1,1266,Newnans_Lake
3645,1,3645,93694,0.330000000000000,955,3,ST. JOHN'S,113200,188300,2010,100,955,1976,2023,0,-82.283537039999999,29.626508250000001,16206-069-000,0,0,0,12,46,0,0,2,2065,Newnans_Lake
3646,1,3646,93825,0.230000000000000,1008,3,ST. JOHN'S,40100,167800,1990,100,1008,1961,2023,0,-82.304552889999997,29.629725010000001,16224-003-000,0,30,0,32,61,0,0,1,1009,Newnans_Lake
3647,1,3647,93838,0.230000000000000,1224,3,ST. JOHN'S,40100,118100,1970,100,1008,1961,2023,0,-82.304866849999996,29.629010820000001,16224-016-000,0,240,0,52,61,0,0,1,1212,Newnans_Lake
3648,1,3648,93845,0.230000000000000,1200,3,ST. JOHN'S,40100,134900,1980,100,1200,1960,2023,0,-82.304237060000005,29.628734320000000,16224-023-000,0,0,0,42,62,0,0,1,424,Newnans_Lake
3649,1,3649,94064,0.250000000000000,1860,3,ST. JOHN'S,168000,217800,2002,100,1860,1963,2023,0,-82.306166390000001,29.613129080000000,16258-031-000,0,0,0,20,59,0,0,2,416,Sweetwater
3650,1,3650,94093,0.240000000000000,1591,3,ST. JOHN'S,168100,189600,1986,100,1591,1965,2023,0,-82.306988829999995,29.616578220000001,16259-019-000,0,28,0,36,57,0,0,2,1452,Sweetwater
3651,1,3651,94214,2.590000000000000,1792,3,ST. JOHN'S,52400,391600,2012,100,1792,1980,2023,0,-82.333197360000000,29.557921619999998,16293-060-000,0,532,437,10,42,0,0,2,6684,Rural_South
3652,1,3652,94376,1.510000000000000,1196,3,ST. JOHN'S,0,195100,1982,100,1196,1975,2023,0,-82.329694900000007,29.544066860000001,16339-002-001,0,0,312,40,47,0,0,1,0,Rural_South
3653,1,3653,94541,7.660000000000000,1702,3,ST. JOHN'S,114800,584100,2016,100,1702,2016,2023,0,-82.314767020000005,29.542926370000000,16399-000-000,0,578,484,6,6,0,0,2,0,Rural_South
3654,1,3654,94988,0.530000000000000,1470,3,MICANOPY,179500,307400,1992,100,1470,1962,2023,0,-82.285812719999996,29.504824299999999,16520-061-001,0,24,0,30,60,0,0,2,639,Rural_South
3655,1,3655,95004,1.000000000000000,1335,3,MICANOPY,179500,402400,1984,100,1335,1920,2023,0,-82.282713729999998,29.504155709999999,16520-076-000,0,556,0,38,102,0,0,1,10857,Rural_South
3656,1,3656,95008,1.010000000000000,944,3,MICANOPY,179500,196900,1984,100,944,1918,2023,0,-82.282715999999994,29.503519709999999,16520-079-000,0,0,0,38,104,0,0,1,2662,Rural_South
3657,1,3657,95058,0.760000000000000,2970,3,MICANOPY,127000,377000,1995,100,2106,1900,2023,0,-82.279971290000006,29.507633760000001,16634-002-000,736,368,0,27,122,0,0,2,1865,Rural_South
3658,1,3658,30566,0.120000000000000,1152,3,GAINESVILLE,200700,206700,2000,100,1152,1985,2023,0,-82.386793819999994,29.732941409999999,05985-452-000,0,0,0,22,37,0,0,2,607,TC_Forest
3659,1,3659,30580,2.440000000000000,1440,3,SUWANNEE,0,229300,2000,100,1440,1961,2023,0,-82.401507460000005,29.739918740000000,05988-001-002,0,80,0,22,61,0,0,2,2463,Alachua_Main
3660,1,3660,30729,0.600000000000000,2166,4,GAINESVILLE,18000,428600,2004,100,2166,1993,2023,0,-82.396628449999994,29.722661870000000,06006-030-007,0,169,528,18,29,0,0,2,5389,QuailCreek
3661,1,3661,30741,0.440000000000000,2183,4,GAINESVILLE,18000,416400,2000,100,2183,1992,2023,0,-82.396179349999997,29.724029190000000,06006-030-019,0,212,522,22,30,0,0,2,3055,QuailCreek
3662,1,3662,30748,0.390000000000000,2595,4,GAINESVILLE,18100,513000,2005,100,2220,1995,2023,0,-82.397711009999995,29.724147559999999,06006-031-025,0,430,420,17,27,0,0,2,2986,QuailCreek
3663,1,3663,30755,0.470000000000000,2894,4,GAINESVILLE,18100,523100,1993,100,2138,1993,2023,0,-82.396809289999993,29.725050979999999,06006-031-032,756,58,462,29,29,0,0,3,5831,QuailCreek
3664,1,3664,30803,0.360000000000000,2022,4,GAINESVILLE,18100,430300,1999,100,2022,1999,2023,0,-82.401388740000002,29.726393089999998,06006-040-017,0,150,506,23,23,0,0,2,2115,QuailCreek
3665,1,3665,30815,0.500000000000000,2796,4,GAINESVILLE,18300,625600,2016,100,2796,2016,2023,0,-82.399240019999993,29.726513510000000,06006-040-029,0,217,496,6,6,0,0,3,5844,QuailCreek
3666,1,3666,30825,0.390000000000000,2982,4,GAINESVILLE,18100,512400,1998,100,2982,1998,2023,0,-82.402044180000004,29.727383920000001,06006-040-039,0,270,528,24,24,0,0,3,4217,QuailCreek
3667,1,3667,30827,0.370000000000000,2291,4,GAINESVILLE,18100,455400,2001,100,2290,2001,2023,0,-82.401577180000004,29.726923129999999,06006-040-041,0,304,440,21,21,0,0,2,1916,QuailCreek
3668,1,3668,30859,0.350000000000000,2327,4,GAINESVILLE,17300,477900,2010,100,2326,1995,2023,0,-82.396614360000001,29.726916020000001,06006-061-012,0,324,539,12,27,0,0,2,2191,QuailCreek
3669,1,3669,30886,0.060000000000000,1545,3,GAINESVILLE,18700,282200,2010,100,1544,1999,2023,0,-82.393180529999995,29.724812010000001,06006-063-055,0,40,412,12,23,0,0,2,224,QuailCreek
3670,1,3670,30895,0.060000000000000,1380,3,GAINESVILLE,18700,245800,1999,100,1380,1999,2023,0,-82.393920910000006,29.725145300000001,06006-063-064,0,204,412,23,23,0,0,2,224,QuailCreek
3671,1,3671,30909,0.060000000000000,1380,3,GAINESVILLE,18600,279300,2007,100,1380,2000,2023,0,-82.394362090000001,29.725447630000001,06006-064-077,0,204,412,15,22,0,0,2,704,QuailCreek
3672,1,3672,30912,0.060000000000000,1545,3,GAINESVILLE,18600,259300,2001,100,1380,2001,2023,0,-82.393795010000005,29.725447809999999,06006-064-080,0,204,406,21,21,0,0,2,688,QuailCreek
3673,1,3673,30922,0.060000000000000,1380,3,GAINESVILLE,18600,271900,2011,100,1380,2000,2023,0,-82.394614279999999,29.725805019999999,06006-064-090,0,204,412,11,22,0,0,2,184,QuailCreek
3674,1,3674,30984,0.060000000000000,1352,3,GAINESVILLE,230000,260200,2003,100,1352,2003,2023,0,-82.393929310000004,29.727125200000000,06006-066-150,0,28,456,19,19,0,0,2,208,QuailCreek
3675,1,3675,30991,0.060000000000000,1488,3,GAINESVILLE,230000,292500,2010,100,1488,2003,2023,0,-82.394874459999997,29.727124889999999,06006-066-157,0,27,476,12,19,0,0,2,200,QuailCreek
3676,1,3676,31044,0.060000000000000,1327,3,GAINESVILLE,230002,236400,2005,100,1326,2005,2023,0,-82.394667470000002,29.728041460000000,06006-068-168,0,14,434,17,17,0,0,2,200,QuailCreek
3677,1,3677,31046,0.060000000000000,1380,3,GAINESVILLE,230002,281900,2015,100,1380,2005,2023,0,-82.394415429999995,29.728040810000000,06006-068-170,0,204,412,7,17,0,0,2,200,QuailCreek
3678,1,3678,31069,0.060000000000000,1380,3,GAINESVILLE,230002,260300,2004,100,1380,2004,2023,0,-82.394355529999999,29.727729950000001,06006-068-193,0,204,412,18,18,0,0,2,200,QuailCreek
3679,1,3679,31079,0.060000000000000,1207,3,GAINESVILLE,230002,233600,2010,100,1206,2005,2023,0,-82.395118879999998,29.727509720000000,06006-068-203,0,134,434,12,17,0,0,2,200,QuailCreek
3680,1,3680,31134,0.340000000000000,1654,3,SUWANNEE,17500,324000,2005,100,1654,1987,2023,0,-82.397372520000005,29.719886649999999,06007-010-004,0,18,529,17,35,0,0,2,4283,QuailCreek
3681,1,3681,31139,0.340000000000000,1611,4,SUWANNEE,17500,358400,2005,100,1611,1986,2023,0,-82.397374339999999,29.718371770000001,06007-010-009,0,15,462,17,36,0,0,3,3378,QuailCreek
3682,1,3682,31213,0.050000000000000,1572,3,GAINESVILLE,17400,304200,2008,100,960,1994,2023,0,-82.398054599999995,29.720820629999999,06007-125-021,612,124,400,14,28,0,0,2,135,QuailCreek
3683,1,3683,31230,0.290000000000000,2218,4,GAINESVILLE,184700,421400,1994,100,2218,1994,2023,0,-82.395763520000003,29.720065859999998,06008-010-016,0,282,441,28,28,0,0,2,2021,San_Felasco
3684,1,3684,31288,0.370000000000000,2292,4,GAINESVILLE,184900,450300,2000,100,2292,2000,2023,0,-82.395544529999995,29.719734320000001,06008-030-072,0,273,441,22,22,0,0,2,908,San_Felasco
3685,1,3685,31297,0.240000000000000,2676,3,GAINESVILLE,245800,433100,2008,100,1713,2008,2023,0,-82.391306650000004,29.729213250000001,06009-010-003,963,204,441,14,14,0,0,4,1737,QuailCreek
3686,1,3686,31318,0.160000000000000,1991,3,GAINESVILLE,245800,392700,2009,100,1991,2009,2023,0,-82.395257939999993,29.728850070000000,06009-010-024,0,255,442,13,13,0,0,2,815,QuailCreek
3687,1,3687,31321,0.160000000000000,2037,3,GAINESVILLE,245800,425300,2014,100,2037,2014,2023,0,-82.395825040000005,29.728851479999999,06009-010-027,0,244,400,8,8,0,0,2,1148,QuailCreek
3688,1,3688,31366,0.130000000000000,1624,3,GAINESVILLE,245800,334300,2012,100,1624,2012,2023,0,-82.398611360000004,29.729482950000001,06009-010-072,0,186,426,10,10,0,0,2,1014,QuailCreek
3689,1,3689,31415,0.150000000000000,1565,3,GAINESVILLE,245800,297300,2010,100,1565,2010,2023,0,-82.401166910000001,29.728787579999999,06009-010-121,0,121,400,12,12,0,0,2,958,QuailCreek
3690,1,3690,31433,0.150000000000000,2420,3,GAINESVILLE,245800,452000,2008,100,1947,2008,2023,0,-82.402013229999994,29.728791420000000,06009-010-139,473,246,506,14,14,0,0,2,810,QuailCreek
3691,1,3691,31444,0.170000000000000,1766,3,GAINESVILLE,245800,379300,2008,100,1766,2008,2023,0,-82.402819609999995,29.728878500000000,06009-010-150,0,324,456,14,14,0,0,2,900,QuailCreek
3692,1,3692,31454,0.140000000000000,2572,3,GAINESVILLE,245800,480300,2014,100,1568,2014,2023,0,-82.402624459999998,29.728433910000000,06009-010-160,1004,214,400,8,8,0,0,2,1160,QuailCreek
3693,1,3693,31462,0.210000000000000,1895,3,GAINESVILLE,245800,366200,2011,100,1895,2011,2023,0,-82.400820769999996,29.728623169999999,06009-010-168,0,340,380,11,11,0,0,2,1016,QuailCreek
3694,1,3694,31474,0.110000000000000,1697,3,GAINESVILLE,245800,357800,2009,100,1697,2009,2023,0,-82.398174229999995,29.728422479999999,06009-010-180,0,253,496,13,13,0,0,2,1012,QuailCreek
3695,1,3695,31513,0.250000000000000,1913,4,GAINESVILLE,245801,414500,2013,100,1912,2013,2023,0,-82.389645119999997,29.732275880000000,06009-020-014,0,264,462,9,9,0,0,3,1500,QuailCreek
3696,1,3696,31533,0.260000000000000,2016,4,GAINESVILLE,245802,491500,2012,100,2016,2012,2023,0,-82.391619689999999,29.728223730000000,06009-030-003,0,188,462,10,10,0,0,2,5283,QuailCreek
3697,1,3697,31542,0.290000000000000,1802,4,GAINESVILLE,245802,348700,2011,100,1802,2011,2023,0,-82.392215219999997,29.726794670000000,06009-030-012,0,165,420,11,11,0,0,2,936,QuailCreek
3698,1,3698,31568,0.280000000000000,2474,4,GAINESVILLE,245802,506400,2007,100,2474,2007,2023,0,-82.391355279999999,29.727480499999999,06009-030-038,0,404,484,15,15,0,0,3,4702,QuailCreek
3699,1,3699,31620,0.230000000000000,1076,3,GAINESVILLE,142600,228700,1980,100,1076,1977,2023,0,-82.360100669999994,29.704605010000002,06014-001-006,0,84,0,42,45,0,0,2,2262,Springtree
3700,1,3700,31622,0.230000000000000,928,3,GAINESVILLE,142600,203300,1986,100,928,1977,2023,0,-82.360608560000003,29.704389290000002,06014-001-008,0,90,252,36,45,0,0,2,999,Springtree
3701,1,3701,31636,0.300000000000000,1385,3,GAINESVILLE,142600,260300,2000,100,1265,1977,2023,0,-82.359036950000004,29.703939009999999,06014-001-022,0,129,456,22,45,0,0,2,1856,Springtree
3702,1,3702,31639,0.220000000000000,1420,3,GAINESVILLE,142600,219800,1986,100,1420,1977,2023,0,-82.358177810000001,29.703950050000000,06014-001-025,0,88,0,36,45,0,0,2,2582,Springtree
3703,1,3703,31679,0.250000000000000,1040,3,GAINESVILLE,142600,223200,1985,100,1040,1977,2023,0,-82.357099559999995,29.704739889999999,06014-001-065,0,0,0,37,45,0,0,1,762,Springtree
3704,1,3704,31686,0.270000000000000,998,3,GAINESVILLE,142600,170700,1985,100,998,1976,2023,0,-82.356311309999995,29.705176680000001,06014-001-072,0,0,0,37,46,0,0,1,433,Springtree
3705,1,3705,31755,0.410000000000000,1308,3,GAINESVILLE,142100,277800,1994,100,1308,1981,2023,0,-82.365102230000005,29.717375520000001,06014-003-014,0,184,401,28,41,0,0,2,1610,Springtree
3706,1,3706,31762,0.370000000000000,1324,3,GAINESVILLE,142100,240600,1981,100,1324,1981,2023,0,-82.362519039999995,29.717363440000000,06014-003-021,0,78,260,41,41,0,0,2,1597,Springtree
3707,1,3707,31789,0.470000000000000,2615,3,GAINESVILLE,142100,359800,1995,100,1365,1980,2023,0,-82.370408490000003,29.716518560000001,06014-003-048,0,1250,0,27,42,0,0,2,12059,Springtree
3708,1,3708,31826,0.320000000000000,1912,3,GAINESVILLE,142100,333100,1996,100,1132,1979,2023,0,-82.371452219999995,29.715593760000001,06014-003-085,780,330,352,26,43,0,0,2,2022,Springtree
3709,1,3709,31927,0.450000000000000,1828,3,GAINESVILLE,141600,357200,1998,100,1828,1974,2023,0,-82.368150749999998,29.704623649999998,06014-010-016,0,56,400,24,48,0,0,2,1235,Springtree
3710,1,3710,31970,0.430000000000000,1928,3,GAINESVILLE,141600,344200,1990,100,1928,1974,2023,0,-82.371350579999998,29.704613989999999,06014-010-059,0,54,506,32,48,0,0,2,2746,Springtree
3711,1,3711,31981,0.440000000000000,1252,3,GAINESVILLE,141600,317200,2005,100,1252,1977,2023,0,-82.367113560000007,29.704041380000000,06014-010-070,0,184,484,17,45,0,0,2,456,Springtree
3712,1,3712,32058,0.310000000000000,1543,3,GAINESVILLE,141800,281600,1995,100,1543,1977,2023,0,-82.372007609999997,29.711063060000001,06014-012-004,0,12,520,27,45,0,0,2,1377,Springtree
3713,1,3713,32104,0.330000000000000,1508,3,GAINESVILLE,141800,284300,1982,100,1508,1977,2023,0,-82.371456660000007,29.710838089999999,06014-012-050,0,208,624,40,45,0,0,2,1561,Springtree
3714,1,3714,32128,0.400000000000000,1617,3,GAINESVILLE,141900,324200,2006,100,1413,1985,2023,0,-82.369566090000006,29.712575460000000,06014-013-022,0,219,540,16,37,0,0,2,485,Springtree
3715,1,3715,32153,0.320000000000000,1688,3,GAINESVILLE,141900,299700,1990,100,1263,1979,2023,0,-82.371454220000004,29.714067600000000,06014-013-047,0,482,441,32,43,0,0,2,3038,Springtree
3716,1,3716,32168,0.290000000000000,956,3,GAINESVILLE,142700,154100,1987,100,956,1984,2023,0,-82.361577429999997,29.715003209999999,06014-015-001,0,0,180,35,38,0,0,1,1052,Springtree
3717,1,3717,32171,0.290000000000000,1442,3,GAINESVILLE,142700,276500,2004,100,1442,2004,2023,0,-82.361576430000000,29.715778640000000,06014-015-004,0,156,220,18,18,0,0,2,1171,Springtree
3718,1,3718,32175,0.310000000000000,1301,3,GAINESVILLE,142700,237100,1995,100,1301,1981,2023,0,-82.361573140000004,29.716820930000001,06014-015-008,0,108,246,27,41,0,0,2,1383,Springtree
3719,1,3719,32191,0.360000000000000,1106,3,GAINESVILLE,142700,219100,1986,100,1106,1981,2023,0,-82.363736529999997,29.716547660000000,06014-015-025,0,0,328,36,41,0,0,2,1809,Springtree
3720,1,3720,32209,0.250000000000000,1439,3,GAINESVILLE,142700,244100,2000,100,1439,1978,2023,0,-82.365718020000003,29.716029599999999,06014-015-043,0,60,0,22,44,0,0,2,1088,Springtree
3721,1,3721,32351,0.250000000000000,1334,3,GAINESVILLE,142200,269300,2005,100,1334,1974,2023,0,-82.366093980000002,29.706162050000000,06014-020-090,0,48,0,17,48,0,0,2,1078,Springtree
3722,1,3722,45165,0.210000000000000,2045,4,ST. JOHN'S,51303,400400,1999,100,2044,1999,2023,0,-82.434994590000002,29.662306050000002,06326-030-145,0,252,462,23,23,0,0,3,296,Gainesvilleish_Region
3723,1,3723,45303,2.270000000000000,4088,4,ST. JOHN'S,0,782800,2008,100,2966,1979,2023,0,-82.419238120000003,29.666708010000001,06337-014-001,1122,60,648,14,43,0,0,4,18255,Gainesvilleish_Region
3724,1,3724,45312,0.580000000000000,2193,3,ST. JOHN'S,0,295300,1991,100,1677,1991,2023,0,-82.419388139999995,29.664513620000001,06337-020-002,0,696,0,31,31,0,0,3,5538,Gainesvilleish_Region
3725,1,3725,45470,1.000000000000000,3021,4,ST. JOHN'S,203800,477300,1990,100,3021,1970,2023,0,-82.412803990000000,29.665864639999999,06342-009-000,0,416,460,32,52,0,0,2,8586,Gainesvilleish_Region
3726,1,3726,45481,1.000000000000000,2419,4,ST. JOHN'S,203800,538500,2010,100,2155,1971,2023,0,-82.414893500000005,29.667100999999999,06342-021-000,0,724,594,12,51,0,0,2,10729,Gainesvilleish_Region
3727,1,3727,45604,1.680000000000000,2377,3,ST. JOHN'S,214100,488800,2012,100,2377,1955,2023,0,-82.406074630000006,29.662941140000001,06350-029-000,0,268,480,10,67,0,0,2,13334,Gainesvilleish_Region
3728,1,3728,45634,0.230000000000000,848,3,ST. JOHN'S,214300,172200,2000,100,848,1971,2023,0,-82.402081179999996,29.663726510000000,06351-011-000,0,0,0,22,51,0,0,1,0,Gainesvilleish_Region
3729,1,3729,45682,0.230000000000000,928,3,ST. JOHN'S,214400,202500,2000,100,928,1962,2023,0,-82.402061799999998,29.671367860000000,06352-019-000,0,20,192,22,60,0,0,1,975,Gainesvilleish_Region
3730,1,3730,45711,0.230000000000000,748,3,ST. JOHN'S,214400,131600,1975,100,748,1962,2023,0,-82.401754850000003,29.668235639999999,06352-048-000,0,0,0,47,60,0,0,1,1188,Gainesvilleish_Region
3731,1,3731,45716,0.230000000000000,1274,3,ST. JOHN'S,214400,223200,2000,100,1274,1972,2023,0,-82.401756950000006,29.667410719999999,06352-053-000,0,0,0,22,50,0,0,2,1760,Gainesvilleish_Region
3732,1,3732,45741,0.280000000000000,1040,3,ST. JOHN'S,214500,176000,1975,100,1040,1966,2023,0,-82.402570470000001,29.670804449999999,06353-024-000,0,64,0,47,56,0,0,1,1910,Gainesvilleish_Region
3733,1,3733,45745,0.270000000000000,1108,3,ST. JOHN'S,214500,211500,2000,100,1012,1966,2023,0,-82.403483589999993,29.669833359999998,06353-055-000,0,152,0,22,56,0,0,2,177,Gainesvilleish_Region
3734,1,3734,45753,0.230000000000000,1060,3,ST. JOHN'S,214500,246200,2012,100,1060,1963,2023,0,-82.402913870000006,29.667389910000001,06353-112-000,0,0,0,10,59,0,0,1,554,Gainesvilleish_Region
3735,1,3735,45780,0.280000000000000,1724,3,ST. JOHN'S,157900,292100,2000,100,1724,1970,2023,0,-82.404543550000000,29.673816410000001,06353-150-014,0,24,560,22,52,0,0,2,2813,Gainesvilleish_Region
3736,1,3736,45806,0.390000000000000,1931,3,ST. JOHN'S,158000,335300,1990,100,1931,1970,2023,0,-82.405503199999998,29.671340199999999,06353-151-023,0,45,504,32,52,0,0,2,5611,Gainesvilleish_Region
3737,1,3737,45925,0.580000000000000,1492,3,GAINESVILLE,155501,278000,1990,100,1492,1972,2023,0,-82.398440530000002,29.673624119999999,06356-002-009,0,68,440,32,50,0,0,2,1043,HighSpringsAGNV
3738,1,3738,45935,0.450000000000000,1801,3,GAINESVILLE,155501,316300,2005,100,1801,1968,2023,0,-82.400329490000004,29.672725239999998,06356-002-019,0,105,0,17,54,0,0,2,2399,HighSpringsAGNV
3739,1,3739,45982,0.340000000000000,2654,3,GAINESVILLE,178300,399400,1985,100,2654,1971,2023,0,-82.400151399999999,29.664819739999999,06361-011-000,0,10,528,37,51,0,0,2,3524,HighSpringsAGNV
3740,1,3740,46053,0.100000000000000,2340,3,GAINESVILLE,18800,298100,2004,100,1673,2004,2023,0,-82.399805560000004,29.661182549999999,06364-003-025,667,133,484,18,18,0,0,2,1164,HighSpringsAGNV
