prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age
18754,0.26,2220,4,SUWANNEE,242200,396000,628,2008,100,2220,0,209,550,17
18775,0.25,2150,4,SUWANNEE,242200,415000,567,2012,100,4300,0,588,924,13
18793,0.2,2351,3,SUWANNEE,239800,431200,944,2005,100,2351,0,291,420,20
18804,0.18,1833,3,SUWANNEE,239800,345100,888,2006,100,1832.5,0,305.5,441,19
18814,0.18,1807,3,SUWANNEE,239800,368700,848,2005,100,1807,0,258,427,20
18841,0.17,1521,3,SUWANNEE,239800,319300,280,2005,100,3042,0,584,840,20
18848,0.17,1802,3,SUWANNEE,239800,363000,1123,2005,100,1801.5,0,233.5,462,20
18901,0.16,1507,3,SUWANNEE,239801,284200,273,2007,100,4521,0,867,1260,18
18908,0.22,1624,3,SUWANNEE,239801,342900,653,2007,100,1623.5,0,256.5,420,18
18917,0.16,1837,3,SUWANNEE,239801,333200,753,2007,100,3673,0,623,800,18
18918,0.16,2539,3,SUWANNEE,239801,463300,777,2007,100,2365,0,294,420,18
18934,0.22,1527,3,SUWANNEE,239802,343000,873,2009,100,3054,0,572,882,16
18937,0.26,2281,3,SUWANNEE,239802,455700,5411,2014,100,2281,0,201.5,420,11
18941,0.21,2239,3,SUWANNEE,239802,472400,5667,2014,100,2238.5,0,200.5,399,11
18949,0.22,1527,3,SUWANNEE,239802,360500,861,2009,100,1527,0,286,441,16
18973,0.15,2295,3,SUWANNEE,239802,470000,1113,2013,100,2295,0,273.5,440,12
19106,2.36,2296,4,SUWANNEE,0,742500,1749,2017,100,2296,0,660,648,8
19249,9.45,1340,3,NEWBERRY,0,509300,23331,2012,100,1340,0,30,0,13
19305,1.58,1836,3,NEWBERRY,0,246000,7984,1995,100,1668,0,63,441,30
19349,5,480,3,SUWANNEE,0,292100,0,1994,100,288,0,192,0,31
19521,0.16,1664,3,SUWANNEE,242001,335400,235,2007,100,1664,0,143.5,435.5,18
19523,0.17,1518,3,SUWANNEE,242001,330000,235,2007,100,3036,0,246,880,18
19532,0.16,1677,3,SUWANNEE,242002,330200,2546,2014,100,1677,0,50,441,11
19541,0.15,1432,3,SUWANNEE,242002,316800,496,2008,100,2863,0,159,760,17
19543,0.16,1355,3,SUWANNEE,242002,310000,816,2008,100,1355,0,24,420,17
19552,0.14,1621,3,SUWANNEE,242001,306800,3708,2007,100,1621,0,159,400,18
19637,1.59,2082,3,SUWANNEE,0,405700,20181,2003,100,1842,0,312,462,22
19757,0.06,1844,3,SUWANNEE,245304,387100,2192,2017,100,3687,0,432,831,8
19917,0.16,1718,3,SUWANNEE,152502,303800,400,1999,100,1465,0,329,440,26
19928,0.15,1729,3,SUWANNEE,152502,371300,400,2011,100,2952,0,648,840,14
19942,0.14,1502,3,SUWANNEE,152500,290000,840,1994,100,3004,0,632,832,31
19960,0.29,1608,4,SUWANNEE,152500,358800,1754,2006,100,3216,0,454,1200,19
19978,0.14,1544,3,SUWANNEE,152500,267800,1670,1994,100,1340,0,292,400,31
20035,1.21,3610,3,SUWANNEE,156500,545000,8926,1994,100,6340,0,1584,1152,31
20052,1,1997,3,SUWANNEE,156500,460400,12100,2007,100,1997,0,15,748,18
20104,1.63,3477,4,SUWANNEE,156700,702800,18866,2003,100,3197,0,316,462,22
20114,3.57,3751,4,SUWANNEE,156700,774200,14942,1998,100,1409,2054,312,576,27
20145,0.14,2448,4,SUWANNEE,243801,495000,491,2016,100,2448,0,352,420,9
20201,0.07,1416,4,SUWANNEE,243800,316800,7965,2018,100,1416,0,40,286,7
20252,0.37,2130,4,SUWANNEE,245500,520200,12677,2011,100,2129.5,0,382.5,588,14
20253,0.4,3057,4,SUWANNEE,245500,598000,1287,2008,100,2099,958,312,528,17
20291,0.29,2092,4,SUWANNEE,245500,480200,8446,2012,100,4184,0,608,988,13
20293,0.23,2028,4,SUWANNEE,245500,453900,1459,2010,100,2028,0,446,483,15
20360,0.2,1864,4,SUWANNEE,92200,358400,3408,2000,100,3728,0,240,1144,25
20399,0.29,2153,4,SUWANNEE,230400,376200,920,2002,100,4306,0,916,882,23
20414,0.23,1952,4,SUWANNEE,230400,372200,3280,2008,100,3904,0,480,960,17
20476,0.18,1606,4,SUWANNEE,235202,368000,2959,2015,100,1606,0,144,484,10
20483,0.18,1759,4,SUWANNEE,235202,379300,1042,2013,100,1759,0,282,420,12
20490,0.17,2669,4,SUWANNEE,235202,564100,6868,2015,100,2299,370,251,566,10
20507,0.21,2428,4,SUWANNEE,235202,496700,5284,2015,100,2058,370,420,569,10
20565,0.06,1554,4,SUWANNEE,235800,291000,190,2005,100,3108,0,520,882,20
20579,0.22,1755,4,SUWANNEE,193701,333500,6629,1998,100,1285,470,36,483,27
20589,0.24,2092,4,SUWANNEE,193701,446300,21267,1995,100,2092,0,226,484,30
20601,0.35,2087,4,SUWANNEE,193701,446400,14480,1995,100,2087,0,314,512,30
20605,0.22,1557,4,SUWANNEE,193701,358600,20894,1996,100,1557,0,30,462,29
20637,0.19,2113,4,SUWANNEE,193702,435000,11773,1998,100,4225,0,407,968,27
20647,0.2,1476,4,SUWANNEE,193702,340000,496,2005,100,1476,0,150,400,20
20707,0.12,1682,3,SUWANNEE,233500,305000,765,2004,100,1682,0,236,432,21
20717,0.07,2100,3,SUWANNEE,233500,382800,195,2010,100,2256,1944,1032,960,15
20738,0.08,2100,3,SUWANNEE,235900,385000,365,2005,100,2220,1980,1080,960,20
20820,1.5,3284,5,SUWANNEE,181700,866300,33147,2009,100,6568,0,930,2380,16
20838,0.36,2378,4,SUWANNEE,243500,530300,18443,2006,100,2378,0,322.5,605,19
20874,0.41,2111,4,SUWANNEE,243500,465600,4311,2006,100,1758.5,352,349.5,550,19
20889,0.34,2414,4,SUWANNEE,243500,502900,3840,2006,100,2413.5,0,398.5,524,19
20893,0.35,2574,3,SUWANNEE,243500,557400,1608,2012,100,2574,0,286,462,13
20919,1.18,1958,3,SUWANNEE,151800,378000,3478,2010,100,1664,0,486,520,15
20921,1.4,2040,3,SUWANNEE,151800,300600,9757,1999,100,2040,0,240,500,26
21011,1.03,3199,5,SUWANNEE,105600,852600,29630,2009,100,2371,828,373,460,16
21038,0.37,2665,4,SUWANNEE,199300,654800,8538,2017,100,2126,539,520,528,8
21043,0.41,3474,5,SUWANNEE,199300,857400,3447,2015,100,2586,616,292,744,10
21045,0.28,3704,4,SUWANNEE,199300,514500,15089,2000,100,2872,2800,3632,1056,25
21049,0.27,3572,4,SUWANNEE,199300,624000,7343,1997,100,2468,1104,276,528,28
21078,0.19,1991,4,SUWANNEE,199301,540400,1376,1999,100,1891,100,464,484,26
21096,0.35,4751,4,SUWANNEE,199301,844500,1536,2007,100,1863,2888,1084,768,18
21115,0.17,2325,4,SUWANNEE,199301,539000,3636,2001,100,2119.5,0,463.5,550,24
21128,0.36,2782,4,SUWANNEE,199302,732600,4333,2005,100,3476,2088,1260,968,20
21134,0.16,2158,5,SUWANNEE,199302,570400,4400,2003,100,1420,738,435,400,22
21162,0.16,2366,4,SUWANNEE,199304,553700,3200,2003,100,2664,2068,572,1012,22
21187,0.1,1672,3,SUWANNEE,199304,402000,888,2003,100,1672,0,168,441,22
21197,0.17,2142,4,SUWANNEE,199305,499600,3456,2004,100,2142,0,485,516,21
21221,0.2,1844,4,SUWANNEE,199306,490000,3966,2005,100,1844,0,126,462,20
21222,0.2,1859,4,SUWANNEE,199306,490000,3857,2005,100,1859,0,168,440,20
21233,0.19,2437,4,SUWANNEE,199306,618000,3528,2004,100,2619,2254,445,1058,21
21246,0.4,2912,4,SUWANNEE,199307,689600,5080,2005,100,3712,2112,782,1104,20
21247,0.4,2378,4,SUWANNEE,199307,510000,11172,2006,100,1253,1125,232,484,19
21260,0.14,2705,4,SUWANNEE,199307,579200,1896,2010,100,2087,618,168,441,15
21265,0.32,3423,4,SUWANNEE,199308,862300,1854,2006,100,2359,1064,578,660,19
21272,0.21,2919,5,SUWANNEE,199308,704000,4050,2007,100,2130.5,688,486,572,18
21279,0.4,3826,4,SUWANNEE,199308,803600,23449,2006,100,2692,1134,570,528,19
21283,0.13,2144,4,SUWANNEE,199308,530400,2318,2006,100,2144,0,140,484,19
21295,0.17,2336,4,SUWANNEE,199309,560800,4100,2007,100,2740,1932,680,1056,18
21305,0.17,2350,4,SUWANNEE,199309,629100,14693,2006,100,1986,364,416,484,19
21307,0.17,2556,4,SUWANNEE,199309,612800,8433,2006,100,1423,1133,300,506,19
21323,0.18,2083,4,SUWANNEE,199310,510000,880,2007,100,4166,0,978,1056,18
21339,0.48,3730,4,SUWANNEE,199312,975200,29043,2012,100,2730.5,999,534,770,13
21605,1.06,1192,3,SUWANNEE,213800,309700,1520,2000,100,1192,0,0,536,25
21736,0.18,1952,3,SUWANNEE,242100,451100,14799,2015,100,1951.5,0,280.5,420,10
21740,0.15,2299,3,SUWANNEE,242100,479200,7224,2007,100,1962.5,336,511.5,576,18
21765,0.34,3675,5,SUWANNEE,242100,935900,44867,2008,100,3675,0,787,893,17
21766,0.39,3520,5,SUWANNEE,242100,985000,58436,2013,100,3520,0,797,754,12
21790,0.2,1879,3,SUWANNEE,242100,405700,12255,2015,100,3758,0,244,852,10
21809,0.2,2311,4,SUWANNEE,242100,464600,19923,2007,100,2311,0,427.5,580,18
21813,0.18,2834,3,SUWANNEE,242100,608900,16574,2012,100,2357.5,476,491.5,484,13
21823,0.21,2233,4,SUWANNEE,242100,520000,5816,2007,100,4466,0,556,1058,18
21829,0.23,2677,4,SUWANNEE,242100,670000,8417,2010,100,2676.5,0,379.5,575,15
21925,5,2735,3,SUWANNEE,58500,645600,36339,2010,100,3664,1386,2308,0,15
21944,1.02,2224,4,SUWANNEE,13500,519300,25899,2016,100,2464,1664,512,0,9
22042,3.39,2471,3,SUWANNEE,121100,569300,14924,1999,100,2219,0,324,1296,26
22044,2.53,2608,4,SUWANNEE,121100,505000,11472,1999,100,2608,0,28,732,26
22228,1.05,1827,3,SUWANNEE,116600,346500,13586,2009,100,1827,0,181,672,16
22374,5,1758,3,SUWANNEE,0,331700,6506,2009,100,1101,357,300,0,16
22384,5,2795,4,SUWANNEE,0,733900,35381,2017,100,2083,711.5,401,540.5,8
22455,1,1212,2,SUWANNEE,0,115200,858,1994,100,2424,0,352,0,31
22609,1.15,2827,4,SUWANNEE,600,782800,47270,2009,100,2826.5,0,284.5,540,16
22614,1.01,3055,5,SUWANNEE,600,847400,24866,2005,100,2707,348,602,529,20
22677,1.05,4847,5,SUWANNEE,241100,1509800,46112,2017,100,3567,1280,1101,946,8
22687,1.01,5361,5,SUWANNEE,241101,1519000,47131,2014,100,3351.5,2009.5,1510.5,852,11
22741,1.01,2357,4,SUWANNEE,11105,545900,30308,1998,100,2357,0,534,624,27
22742,1,2679,4,SUWANNEE,11105,676700,46622,2006,100,2679,0,368,562,19
22790,1.67,5412,6,SUWANNEE,229900,1334200,39794,2002,100,4315.5,1096,418.5,864,23
22824,1.47,2171,3,SUWANNEE,135900,343000,12075,1999,100,2171,0,224,639,26
22930,1.02,2250,4,SUWANNEE,151700,611800,44851,2012,100,4499,0,709,1052,13
23079,5.16,2073,4,NEWBERRY,199500,586500,40957,2017,100,2072.5,0,178.5,484,8
23251,6.12,2458,3,SUWANNEE,0,460600,12361,1999,100,4916,0,420,0,26
23282,10,1440,3,SUWANNEE,0,484400,18944,2007,100,1440,0,768,0,18
23340,5,1500,3,SUWANNEE,0,333200,5369,1998,100,1500,0,0,0,27
23440,16.12,1290,3,SUWANNEE,0,362100,7820,2000,100,1290,0,120,260,25
23806,5.42,1973,3,SUWANNEE,0,269500,0,1999,100,757,736,480,0,26
23943,1.15,1538,3,SUWANNEE,188800,342500,4607,2018,100,1922,0,0,0,7
24148,5.45,2759,3,SUWANNEE,204100,445500,27195,1994,100,5518,0,1018,924,31
24232,1.01,1325,3,SUWANNEE,42600,299900,1323,2017,100,1325,0,0,0,8
24369,6.01,1860,3,SUWANNEE,120800,391400,3469,2008,100,1860,0,323,462,17
24619,2.03,2800,3,SUWANNEE,176000,295000,23525,1997,100,3360,2240,2352,0,28
24868,0.42,1797,3,ARCHER,207200,187200,940,2000,100,1797,0,217,0,25
25002,0.25,1248,3,ARCHER,246900,205800,458,2008,100,2496,0,0,0,17
25039,0.25,1092,2,ARCHER,0,58800,640,1994,100,1092,0,192,0,31
25105,3.09,1493,3,ARCHER,0,149900,24472,1994,100,2986,0,0,0,31
25106,0.42,696,2,ARCHER,0,37200,2816,1994,100,1392,0,0,0,31
25133,1.25,1200,3,ARCHER,0,193900,800,2015,100,1200,0,70,0,10
25163,1.06,1752,3,ARCHER,0,283300,5117,2001,100,1752,0,408,576,24
25253,0.29,1738,3,ARCHER,0,298900,4349,2013,100,1529,209,0,399,12
25290,0.53,1296,3,ARCHER,6400,244000,7942,2012,100,2112,480,0,0,13
25320,0.27,672,3,ARCHER,6400,166300,1927,2005,100,672,0,24,0,20
25344,0.21,816,2,ARCHER,99300,148400,0,2017,100,816,0,0,0,8
25524,0.23,1044,2,SUWANNEE,0,85800,0,1999,100,1044,0,0,0,26
25896,9.23,1316,3,SUWANNEE,99000,241600,8087,1994,100,784,532,0,0,31
26609,3.54,1740,3,SUWANNEE,0,248400,5851,2013,100,1740,0,72,0,12
26906,1.34,1780,3,LACROSSE,111100,247500,6140,2000,100,1780,0,0,0,25
27055,10.2,1980,3,SUWANNEE,0,555000,352,2014,100,1980,0,1210,528,11
27181,2.85,3218,3,SUWANNEE,0,346900,16140,2001,100,6436,0,0,0,24
27961,0.5,1777,3,ALACHUA,221100,302000,4483,1994,100,1777,0,247,0,31
28011,0.5,1338,3,ALACHUA,193100,246500,4032,1994,100,1338,0,161,300,31
28022,0.52,1228,3,ALACHUA,193100,286000,4250,1999,100,2456,0,24,800,26
28330,0.52,3323,5,ALACHUA,201200,710500,29075,1996,100,3323,0,360,850,29
28364,0.54,2508,3,ALACHUA,201200,430200,8326,2007,100,2160,0,360,550,18
28376,0.14,1342,3,ALACHUA,201200,254800,6050,1995,100,2684,0,16,920,30
28389,0.82,2979,4,ALACHUA,201200,484100,7906,2000,100,2004,975,27,750,25
28390,0.86,3766,4,ALACHUA,201200,466600,5122,1996,100,5986,0,1654,0,29
28406,0.17,1306,3,ALACHUA,202603,329700,17529,2003,100,1306,0,84,528,22
28455,0.18,1609,4,ALACHUA,201300,343000,1195,2004,100,1608.5,0,385.5,462,21
28486,0.23,2579,4,ALACHUA,239000,403000,762,2005,100,2394.5,0,296.5,462,20
28512,0.33,2221,4,ALACHUA,239000,377400,4469,2005,100,2221,0,281,441,20
28527,0.34,1936,4,ALACHUA,239001,378800,1901,2016,100,1935.5,0,323.5,535,9
28555,0.09,1420,3,ALACHUA,245200,306800,768,2007,100,1420,0,288,316,18
28556,0.09,1420,3,ALACHUA,245200,295000,768,2007,100,1420,0,296,316,18
28568,0.09,1479,3,ALACHUA,245200,318200,1596,2014,100,2958,0,430,680,11
28575,0.11,1598,3,ALACHUA,245200,333600,1902,2008,100,1598,0,224,416,17
28582,0.09,1280,3,ALACHUA,245200,272600,957,2011,100,1280,0,22,240,14
28587,0.09,1292,3,ALACHUA,245200,283600,1118,2014,100,1292,0,22,228,11
28592,0.09,1494,3,ALACHUA,245200,306300,1022,2012,100,1494,0,92,299,13
28603,0.11,1420,3,ALACHUA,245200,285000,768,2007,100,2840,0,576,632,18
28605,0.11,1420,3,ALACHUA,245200,238100,1408,2006,100,2840,0,592,632,19
28608,0.11,1420,3,ALACHUA,245200,308500,768,2006,100,1420,0,288,316,19
28609,0.11,1420,3,ALACHUA,245200,291200,768,2006,100,1420,0,296,316,19
28622,0.09,1263,3,ALACHUA,245200,279500,760,2008,100,2526,0,374,680,17
28669,0.18,1516,3,ALACHUA,201400,314800,800,2003,100,3031,0,493,930,22
28701,0.17,1785,3,ALACHUA,201500,320000,1048,2004,100,1589,0,233,420,21
28743,0.1,2487,4,ALACHUA,201400,339300,1020,2010,100,1215,1272,66,460,15
28807,0.24,1966,4,ALACHUA,201600,368600,922,2005,100,1966,0,570,460,20
28840,0.28,2449,4,ALACHUA,201800,424200,1248,1997,100,2448.5,0,451.5,665,28
28998,0.26,2305,4,ALACHUA,202605,433500,24545,2006,100,2304.5,0,339.5,484,19
29052,0.2,1845,4,ALACHUA,202100,316000,5163,2000,100,1845,0,49,462,25
29114,0.14,1577,3,ALACHUA,202200,316800,795,2011,100,1577,0,231,400,14
29128,0.1,1279,4,ALACHUA,202100,245000,824,2006,100,1279,0,199,340,19
29145,0.14,2311,3,ALACHUA,202100,277200,837,2008,100,4621,0,439,840,17
29161,0.09,1323,3,ALACHUA,202100,311500,800,2012,100,1323,0,199,252,13
29278,0.14,1552,3,ALACHUA,202201,282800,755,2005,100,1552,0,161,440,20
29280,0.17,1373,3,ALACHUA,202201,306300,730,2005,100,1373,0,114,308,20
29319,0.3,1896,4,ALACHUA,202300,367500,4259,2004,100,1895.5,0,311.5,462,21
29331,0.18,1675,3,ALACHUA,202300,335800,3248,2003,100,1675,0,84,498,22
29386,0.09,1309,4,ALACHUA,202300,263800,1864,2003,100,1309,0,186,304,22
29420,0.2,1645,3,ALACHUA,202400,326700,567,1997,100,1644.5,0,266.5,420,28
29545,0.18,1434,3,ALACHUA,202400,305600,864,2004,100,1434,0,212,441,21
29640,0.36,2542,3,ALACHUA,50500,387100,3958,1994,100,5084,0,176,1068,31
29665,0.38,2174,4,ALACHUA,50500,335600,3894,1996,100,3770,0,686,800,29
29675,0.36,2396,4,ALACHUA,50500,319300,11146,1994,100,1452,0,964,528,31
29695,0.19,1344,3,ALACHUA,50500,245000,5772,1994,100,1344,0,0,264,31
29701,0.21,1467,3,ALACHUA,50500,311600,6486,2009,100,1467,0,10,441,16
29722,0.2,1001,3,ALACHUA,50500,220400,2720,1999,100,1001,0,35,273,26
29776,0.2,1712,3,ALACHUA,50500,318500,430,1999,100,1572,0,152,400,26
29779,0.2,1401,3,ALACHUA,50500,302800,2635,2003,100,1401,0,38,441,22
29841,0.32,1851,3,ALACHUA,33600,337600,585,2003,100,3702,0,200,840,22
29954,1,2234,4,ALACHUA,21300,431200,7862,2004,100,4468,0,680,1150,21
29957,1.97,2313,4,ALACHUA,21300,445600,5084,2006,100,2313,0,350,529,19
30188,0.1,1304,3,GAINESVILLE,200400,223400,260,1994,100,1056,0,248,0,31
30197,0.1,1548,3,GAINESVILLE,200402,244000,3556,1994,100,2592,0,576,0,31
30329,0.14,1152,3,GAINESVILLE,200500,220200,514,2004,100,1032,0,120,0,21
30384,0.11,1152,3,GAINESVILLE,200500,200000,432,1994,100,3456,0,0,792,31
30393,0.12,1410,3,GAINESVILLE,201000,233200,4753,2009,100,1410,0,30,0,16
30425,0.1,1200,3,GAINESVILLE,201000,195000,482,1996,100,1200,0,240,0,29
30446,0.11,1216,3,GAINESVILLE,201000,232700,173,2004,100,2432,0,0,0,21
30500,0.1,1372,3,GAINESVILLE,200900,230300,247,1994,100,2064,0,944,0,31
30528,0.11,960,3,GAINESVILLE,200800,190000,352,1994,100,1920,0,480,0,31
30531,0.11,1152,3,GAINESVILLE,200800,171500,382,1994,100,1152,0,0,0,31
30533,0.11,1152,3,GAINESVILLE,200800,203000,270,1994,100,1152,0,0,0,31
30542,0.11,672,3,GAINESVILLE,200800,156000,451,1994,100,672,0,0,0,31
30549,0.1,672,3,GAINESVILLE,200800,139400,368,1994,100,672,0,0,0,31
30608,1.35,2252,4,SUWANNEE,172300,549900,6088,2015,100,2252,0,1016,628,10
30635,1,2073,3,SUWANNEE,0,473300,25526,2013,100,2073,0,78,374,12
30730,0.64,1950,4,GAINESVILLE,18000,381200,3170,1994,100,3900,0,170,1108,31
30735,0.89,3260,4,GAINESVILLE,18000,378800,7187,1998,100,2386,874,64,484,27
30744,0.39,2282,4,GAINESVILLE,18100,454500,15746,1994,100,2281.5,0,297.5,520,31
30776,0.95,2256,4,GAINESVILLE,18200,454500,3531,1999,100,2255.5,0,487.5,400,26
30793,0.49,2573,4,GAINESVILLE,18300,545700,3848,2000,100,2573,0,532.5,513,25
30804,0.35,2575,4,GAINESVILLE,18100,480200,23094,2001,100,2574.5,0,301.5,466,24
30811,0.67,2967,4,GAINESVILLE,18100,623700,33405,2000,100,4782,1152,150,968,25
30812,0.46,2915,4,GAINESVILLE,18300,571300,27560,2001,100,2914.5,0,50,441,24
30849,0.35,2701,4,GAINESVILLE,17300,548100,33823,1998,100,2412.5,288,328.5,552,27
30897,0.06,1545,3,GAINESVILLE,18700,267300,224,1999,100,1544.5,0,39.5,412,26
30902,0.06,1380,3,GAINESVILLE,18700,259700,224,1999,100,2759,0,409,824,26
30904,0.06,1545,3,GAINESVILLE,18600,283600,464,2000,100,1544.5,0,39.5,412,25
30910,0.06,1380,3,GAINESVILLE,18600,278200,208,2004,100,2759,0,409,824,21
30930,0.06,1380,3,GAINESVILLE,230100,269000,300,2001,100,2759,0,79,824,24
30940,0.06,1380,3,GAINESVILLE,230100,254500,224,2001,100,1379.5,0,204.5,412,24
30942,0.06,1207,3,GAINESVILLE,230100,240100,224,2001,100,2413,0,267,868,24
30943,0.06,1545,3,GAINESVILLE,230100,252400,224,2001,100,1379.5,0,204.5,412,24
30964,0.06,1514,3,GAINESVILLE,230000,283800,208,2003,100,2703,0,381,912,22
30965,0.06,1343,3,GAINESVILLE,230000,253000,208,2002,100,1342.5,0,207.5,446,23
30981,0.06,1545,3,GAINESVILLE,230000,263800,688,2002,100,1544.5,0,39.5,412,23
31037,0.06,1207,3,GAINESVILLE,230003,227700,224,2006,100,1206.5,0,133.5,434,19
31052,0.06,1380,3,GAINESVILLE,230002,282300,262,2008,100,2759,0,409,824,17
31057,0.06,1545,3,GAINESVILLE,230002,269500,262,2004,100,3089,0,79,824,21
31072,0.06,1380,3,GAINESVILLE,230002,272300,200,2004,100,1379.5,0,204.5,412,21
31100,0.06,1207,3,GAINESVILLE,18502,239700,231,2005,100,1206.5,0,133.5,434,20
31101,0.06,1207,3,GAINESVILLE,18502,237400,184,2003,100,1206.5,0,133.5,434,22
31132,0.48,2024,3,SUWANNEE,17500,377300,3041,2006,100,4048,0,0,1120,19
31217,0.26,2321,4,GAINESVILLE,184700,450000,1312,2006,100,4642,0,554,882,19
31245,0.39,2014,4,GAINESVILLE,184800,486100,19108,2015,100,2014,0,314,420,10
31310,0.16,2448,3,GAINESVILLE,245800,401000,880,2007,100,1460,988,250,420,18
31311,0.14,2137,3,GAINESVILLE,245800,420400,6605,2013,100,1439,698,140,495,12
31356,0.13,1720,3,GAINESVILLE,245800,357000,1050,2013,100,830,890,200,420,12
31371,0.13,1897,3,GAINESVILLE,245800,382200,1172,2014,100,3794,0,392,836,11
31378,0.13,1645,3,GAINESVILLE,245800,276900,898,2007,100,1645,0,43,400,18
31400,0.13,1543,3,GAINESVILLE,245800,335000,1039,2014,100,3086,0,374,648,11
31463,0.29,2121,3,GAINESVILLE,245800,430300,1070,2014,100,2121,0,262,529,11
31487,0.11,1659,3,GAINESVILLE,245800,351500,788,2010,100,1659,0,175,454,15
31534,0.26,1697,4,GAINESVILLE,245802,395000,4466,2011,100,3394,0,536,960,14
31543,0.33,2203,4,GAINESVILLE,245802,490100,1656,2011,100,2203,0,249,420,14
31553,0.26,2031,4,GAINESVILLE,245802,425700,4436,2008,100,2030.5,0,332.5,492,17
31567,0.28,2352,4,GAINESVILLE,245802,465600,4964,2010,100,4703,0,601,990,15
31684,0.32,1700,3,GAINESVILLE,142600,282800,553,2000,100,925,775,16,0,25
31747,0.38,1383,3,GAINESVILLE,142100,236900,4520,1994,100,1383,0,0,308,31
31748,0.38,1365,3,GAINESVILLE,142100,283200,10996,1994,100,2730,0,30,840,31
31834,0.32,1493,3,GAINESVILLE,142100,282500,7042,1994,100,1493,0,0,469,31
31938,0.34,1982,3,GAINESVILLE,141600,364000,856,2001,100,1982,0,35,500,24
31953,0.57,2291,3,GAINESVILLE,141600,427700,27593,2003,100,4582,0,1186,1058,22
31964,0.43,1934,3,GAINESVILLE,141600,332800,16326,2006,100,1934,0,24,567,19
31965,0.43,1603,3,GAINESVILLE,141600,304200,11739,2000,100,1603,0,16,462,25
31985,0.44,1996,3,GAINESVILLE,141600,257300,6020,1990,100,3432,0,868,884,35
32004,0.39,2244,3,GAINESVILLE,141700,292100,3800,1990,100,2244,0,16,0,35
32090,0.59,1928,3,GAINESVILLE,141800,350100,4317,2012,100,1768,0,190,528,13
32152,0.32,1526,3,GAINESVILLE,141900,296100,4762,2008,100,1526,0,27,484,17
32155,0.32,1465,3,GAINESVILLE,141900,279300,3270,1994,100,2930,0,520,1200,31
32179,0.24,918,3,GAINESVILLE,142700,193900,680,1994,100,918,0,0,378,31
32196,0.25,1606,3,GAINESVILLE,142700,257700,453,1994,100,1606,0,0,313,31
32213,0.25,1287,3,GAINESVILLE,142700,262600,4653,2002,100,1287,0,36,525,23
32214,0.25,1068,3,GAINESVILLE,142700,220200,3223,1994,100,1068,0,24,364,31
32230,0.26,1158,3,GAINESVILLE,142700,251500,2773,1994,100,1158,0,20,299,31
32250,0.26,1786,3,GAINESVILLE,142700,284100,1940,2000,100,1786,0,8,0,25
32278,0.23,1704,3,GAINESVILLE,142200,213400,870,1997,100,1704,0,12,546,28
32286,0.24,1025,3,GAINESVILLE,142200,225400,381,2003,100,1025,0,64,0,22
32290,0.25,1170,3,GAINESVILLE,142200,193800,2104,1994,100,2340,0,250,1040,31
32312,0.23,1196,3,GAINESVILLE,142200,247500,1010,2004,100,2392,0,360,0,21
32313,0.25,1230,3,GAINESVILLE,142200,220200,4742,1994,100,1230,0,18,546,31
32319,0.25,1324,3,GAINESVILLE,142200,195000,860,1994,100,2648,0,72,1040,31
32324,0.23,1690,3,GAINESVILLE,142200,200000,3140,1994,100,3172,0,520,0,31
32356,0.25,1388,3,GAINESVILLE,142200,279000,804,1995,100,1388,0,192,520,30
32415,0.25,1350,3,GAINESVILLE,142300,229500,1135,1994,100,1350,0,36,520,31
32425,0.24,1350,3,GAINESVILLE,142300,222800,4404,1994,100,1350,0,36,520,31
32520,0.24,1176,3,GAINESVILLE,142300,240100,440,1999,100,1176,0,0,336,26
32555,0.25,1241,3,GAINESVILLE,142300,217200,3173,1994,100,1241,0,60,0,31
32621,0.25,1118,3,GAINESVILLE,142400,257600,507,2011,100,1118,0,76,0,14
32638,0.25,1708,3,GAINESVILLE,142400,269000,7996,1994,100,3416,0,0,0,31
32647,0.25,1884,3,GAINESVILLE,142400,306900,2119,2003,100,3592,0,176,0,22
32661,0.25,1403,3,GAINESVILLE,142400,191100,3361,1994,100,2806,0,126,0,31
32700,0.25,1257,3,GAINESVILLE,142500,269700,3095,2003,100,1257,0,76,0,22
32732,0.25,1128,3,GAINESVILLE,142500,237900,4100,2008,100,1128,0,96,312,17
32794,0.25,1489,3,GAINESVILLE,142500,269500,7782,1994,100,1489,0,99,0,31
33020,0.29,1737,3,GAINESVILLE,189703,371500,7118,2009,100,1737,0,316,400,16
33039,0.2,1575,3,GAINESVILLE,189704,357500,19442,2013,100,1575,0,257,400,12
33060,0.19,1480,4,GAINESVILLE,189704,312000,3465,2000,100,2960,0,708,800,25
33143,0.23,1219,3,GAINESVILLE,4601,289100,541,2010,100,1219,0,15,249,15
33234,0.13,1708,3,GAINESVILLE,128200,354400,3080,1998,100,3415,0,371,882,27
33241,0.12,1512,3,GAINESVILLE,128200,325000,3293,2003,100,1512,0,185,462,22
33249,0.2,1825,3,GAINESVILLE,127600,345100,1000,1998,100,1825,0,35,506,27
33267,0.29,1885,3,GAINESVILLE,127600,375200,3633,1998,100,1884.5,0,319.5,400,27
