OID_,Join_Count,TARGET_FID,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,CENTROID_X,CENTROID_y,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Name
321,1,321,1817,0.120000000000000,1368,3,HIGH SPRINGS,250800,324200,2014,100,1367.500000000000000,2014,2023,0,-82.606959259999996,29.841601749999999,0,149.500000000000000,420,8,8,0,0,2.000000000000000,1378,High_Springs_Main
322,1,322,1846,0.120000000000000,1264,3,HIGH SPRINGS,250800,275100,2010,100,1264.000000000000000,2010,2023,0,-82.606201229999996,29.840591249999999,0,244.000000000000000,380,12,12,0,0,2.000000000000000,368,High_Springs_Main
323,1,323,1875,9.210000000000001,2739,3,HIGH SPRINGS,83800,456000,1980,100,2739.000000000000000,1960,2023,0,-82.601106380000004,29.843803330000000,0,20.000000000000000,0,42,62,0,0,3.000000000000000,15969,High_Springs_Main
324,1,324,1965,0.210000000000000,1733,3,HIGH SPRINGS,247500,322000,2015,100,1733.000000000000000,2015,2023,0,-82.587509979999993,29.831420640000001,0,72.000000000000000,484,7,7,0,0,2.000000000000000,2247,High_Springs_Main
325,1,325,2026,0.230000000000000,1847,3,HIGH SPRINGS,247500,329400,2016,100,1847.000000000000000,2016,2023,0,-82.586954070000004,29.830013090000001,0,239.000000000000000,462,6,6,0,0,2.000000000000000,83,High_Springs_Main
326,1,326,2043,0.200000000000000,1394,3,HIGH SPRINGS,247500,276900,2016,100,1394.000000000000000,2016,2023,0,-82.586149620000000,29.830254830000001,0,188.000000000000000,400,6,6,0,0,1.000000000000000,1633,High_Springs_Main
327,1,327,2052,0.210000000000000,1912,3,HIGH SPRINGS,247500,332300,2017,100,1912.000000000000000,2017,2023,0,-82.585857680000004,29.831693059999999,0,226.000000000000000,462,5,5,0,0,2.000000000000000,1567,High_Springs_Main
328,1,328,2240,5.000000000000000,1946,3,HIGH SPRINGS,182400,388900,2005,100,1660.000000000000000,1996,2023,0,-82.570238610000004,29.832505579999999,0,632.000000000000000,484,17,26,0,0,2.000000000000000,2018,High_Springs_Main
329,1,329,2259,2.640000000000000,1456,4,SUWANNEE,14100,343400,2015,100,1456.000000000000000,1992,2023,0,-82.562945549999995,29.828444409999999,0,36.000000000000000,0,7,30,0,0,2.000000000000000,2129,High_Springs_Main
330,1,330,2339,1.250000000000000,1893,3,HIGH SPRINGS,107700,387700,1996,100,1893.000000000000000,1996,2023,0,-82.563674440000000,29.815248380000000,0,606.000000000000000,462,26,26,0,0,2.000000000000000,2751,High_Springs_Main
331,1,331,2391,0.360000000000000,1585,3,HIGH SPRINGS,94002,304200,2005,100,1585.000000000000000,2005,2023,0,-82.588719029999993,29.833661540000001,0,209.000000000000000,447,17,17,0,0,2.000000000000000,1191,High_Springs_Main
332,1,332,19383,1.000000000000000,3222,4,SUWANNEE,244800,681400,2007,100,2666.500000000000000,2007,2023,0,-82.521788760000007,29.656105449999998,555,416.000000000000000,782,15,15,0,0,3.000000000000000,2841,Jonesville
333,1,333,19385,1.000000000000000,3652,4,SUWANNEE,244800,629400,2007,100,3652.000000000000000,2007,2023,0,-82.522467079999998,29.656060320000002,0,415.000000000000000,768,15,15,0,0,3.000000000000000,2917,Jonesville
334,1,334,19402,1.000000000000000,2864,4,SUWANNEE,172000,703100,2012,100,2864.000000000000000,2001,2023,0,-82.493140310000001,29.668551269999998,0,584.000000000000000,1040,10,21,0,0,3.000000000000000,7168,swNewberry_B
335,1,335,19485,0.350000000000000,1496,3,SUWANNEE,242000,327700,2009,100,1496.000000000000000,2009,2023,0,-82.492770660000005,29.663921179999999,0,198.000000000000000,467,13,13,0,0,2.000000000000000,342,swNewberry_B
336,1,336,19488,0.350000000000000,1587,3,SUWANNEE,242000,346300,2014,100,1587.000000000000000,2014,2023,0,-82.492839430000004,29.664557219999999,0,79.000000000000000,420,8,8,0,0,2.000000000000000,1272,swNewberry_B
337,1,337,19498,0.350000000000000,1878,3,SUWANNEE,242000,330200,2007,100,1877.500000000000000,2007,2023,0,-82.494189090000006,29.662904070000000,0,222.000000000000000,462,15,15,0,0,2.000000000000000,1056,swNewberry_B
338,1,338,19593,5.150000000000000,4509,5,SUWANNEE,231600,1180300,2006,100,3254.000000000000000,2006,2023,0,-82.504363110000000,29.665636350000000,1255,1364.000000000000000,883,16,16,0,0,3.500000000000000,13821,swNewberry_B
339,1,339,19604,5.030000000000000,6871,5,SUWANNEE,231600,1804300,2015,100,5264.500000000000000,2015,2023,0,-82.500681430000000,29.664225930000001,1606,1105.500000000000000,1173,7,7,0,0,5.500000000000000,44964,swNewberry_B
340,1,340,19967,0.130000000000000,1514,3,SUWANNEE,152500,308300,1995,100,1513.500000000000000,1993,2023,0,-82.474367299999997,29.659614110000000,0,309.500000000000000,398,27,29,0,0,2.000000000000000,840,swNewberry_B
341,1,341,19977,0.140000000000000,1578,3,SUWANNEE,152500,301600,2003,100,1578.000000000000000,2003,2023,0,-82.473020950000006,29.660401080000000,0,170.000000000000000,440,19,19,0,0,2.000000000000000,904,swNewberry_B
342,1,342,19988,0.140000000000000,1563,3,SUWANNEE,152502,273800,1991,100,1563.000000000000000,1991,2023,0,-82.473011880000001,29.662064449999999,0,373.000000000000000,479,31,31,0,0,2.000000000000000,608,swNewberry_B
343,1,343,20024,0.910000000000000,2264,4,SUWANNEE,156800,583100,2005,100,2264.000000000000000,1965,2023,0,-82.457128479999994,29.663703190000000,0,504.000000000000000,441,17,57,0,0,2.500000000000000,6121,Gainesvilleish_Region
344,1,344,20051,0.960000000000000,2896,4,SUWANNEE,156500,665600,2015,100,1668.000000000000000,1968,2023,0,-82.459082800000004,29.662656089999999,988,264.000000000000000,0,7,54,0,0,3.500000000000000,4314,Gainesvilleish_Region
345,1,345,20083,1.330000000000000,2152,4,SUWANNEE,156601,409900,2000,100,1480.000000000000000,1994,2023,0,-82.462123259999998,29.666070290000000,672,216.000000000000000,556,22,28,0,0,2.500000000000000,8642,Gainesvilleish_Region
346,1,346,20086,1.730000000000000,2444,4,SUWANNEE,156600,625800,2015,100,2444.000000000000000,1976,2023,0,-82.461293830000002,29.665527050000001,0,507.000000000000000,575,7,46,0,0,2.500000000000000,12608,Gainesvilleish_Region
347,1,347,20090,1.040000000000000,2320,4,SUWANNEE,156600,478200,2000,100,2320.000000000000000,1976,2023,0,-82.458860659999999,29.665534820000001,0,436.000000000000000,594,22,46,0,0,2.500000000000000,12006,Gainesvilleish_Region
348,1,348,20206,0.070000000000000,1507,3,SUWANNEE,243800,307200,2006,100,1507.000000000000000,2006,2023,0,-82.471010930000006,29.666763480000000,0,261.500000000000000,458,16,16,0,0,2.000000000000000,223,swNewberry_B
349,1,349,20296,0.240000000000000,1872,3,SUWANNEE,245500,471000,2014,100,1872.000000000000000,2014,2023,0,-82.460169780000001,29.670545680000000,0,462.000000000000000,431,8,8,0,0,2.000000000000000,475,Gainesvilleish_Region
350,1,350,20467,0.250000000000000,1774,4,SUWANNEE,235202,378200,2007,100,1282.000000000000000,2007,2023,0,-82.467921450000006,29.663926900000000,492,138.000000000000000,400,15,15,0,0,2.500000000000000,2302,swNewberry_B
351,1,351,20493,0.250000000000000,1706,4,SUWANNEE,235202,300700,2012,100,1706.000000000000000,2012,2023,0,-82.468109589999997,29.666676410000001,0,413.000000000000000,441,10,10,0,0,2.000000000000000,1216,swNewberry_B
352,1,352,20550,0.060000000000000,1559,3,SUWANNEE,235800,309500,2005,100,1558.500000000000000,2005,2023,0,-82.470858260000000,29.664675450000001,0,255.500000000000000,441,17,17,0,0,2.000000000000000,221,swNewberry_B
353,1,353,20587,0.260000000000000,2052,4,SUWANNEE,193701,455900,2012,100,2052.000000000000000,1995,2023,0,-82.466201029999993,29.665095109999999,0,480.000000000000000,462,10,27,0,0,2.000000000000000,5326,Gainesvilleish_Region
354,1,354,20624,0.200000000000000,1522,4,SUWANNEE,193702,290400,2000,100,1522.000000000000000,2000,2023,0,-82.465706569999995,29.667286480000001,0,218.000000000000000,483,22,22,0,0,3.000000000000000,1447,Gainesvilleish_Region
355,1,355,20634,0.220000000000000,1540,4,SUWANNEE,193702,305600,2005,100,1540.000000000000000,1997,2023,0,-82.464954399999996,29.667742409999999,0,30.000000000000000,420,17,25,0,0,2.000000000000000,1099,Gainesvilleish_Region
356,1,356,20650,0.270000000000000,2120,4,SUWANNEE,193702,395600,1997,100,2120.000000000000000,1997,2023,0,-82.466841939999995,29.668530610000001,0,312.000000000000000,508,25,25,0,0,2.000000000000000,5970,Gainesvilleish_Region
357,1,357,20659,0.200000000000000,1733,4,SUWANNEE,193702,413100,2012,100,1733.000000000000000,2000,2023,0,-82.466959729999999,29.666560300000000,0,279.000000000000000,520,10,22,0,0,2.000000000000000,1126,Gainesvilleish_Region
358,1,358,20678,0.410000000000000,1644,4,SUWANNEE,145400,407200,2012,100,1643.500000000000000,2000,2023,0,-82.464517119999996,29.669596120000001,0,365.000000000000000,525,10,22,0,0,2.000000000000000,1372,Gainesvilleish_Region
359,1,359,20706,0.120000000000000,1400,3,SUWANNEE,233500,314000,2015,100,1400.000000000000000,2004,2023,0,-82.466528740000001,29.668934369999999,0,154.000000000000000,420,7,18,0,0,2.000000000000000,1032,Gainesvilleish_Region
360,1,360,20718,0.070000000000000,1618,3,SUWANNEE,233500,314400,2010,100,1012.000000000000000,2005,2023,0,-82.466136700000007,29.669532360000002,606,442.000000000000000,400,12,17,0,0,2.000000000000000,866,Gainesvilleish_Region
361,1,361,20720,0.090000000000000,1664,3,SUWANNEE,233500,252600,2003,100,1047.000000000000000,2003,2023,0,-82.466084670000001,29.669866519999999,617,214.000000000000000,400,19,19,0,0,4.000000000000000,1279,Gainesvilleish_Region
362,1,362,20727,0.070000000000000,1646,3,SUWANNEE,233500,278000,2008,100,1037.000000000000000,2003,2023,0,-82.466762230000000,29.669879200000000,608,205.500000000000000,400,14,19,0,0,2.500000000000000,208,Gainesvilleish_Region
363,1,363,20733,0.070000000000000,2092,3,SUWANNEE,235900,327200,2005,100,1138.000000000000000,2005,2023,0,-82.466559210000000,29.670515730000002,954,435.000000000000000,480,17,17,0,0,2.500000000000000,1119,Gainesvilleish_Region
364,1,364,20771,2.800000000000000,6459,5,SUWANNEE,173500,1377200,2000,100,5628.500000000000000,1988,2023,0,-82.466894670000002,29.655702370000000,830,1005.500000000000000,1098,22,34,0,0,5.500000000000000,17487,Tioga_A
365,1,365,20798,2.000000000000000,6495,5,SUWANNEE,173600,1326300,2005,100,4717.000000000000000,1992,2023,0,-82.463637559999995,29.652889110000000,1526,498.000000000000000,900,17,30,0,0,4.500000000000000,10734,Tioga_A
366,1,366,20811,4.620000000000000,3597,3,SUWANNEE,0,486400,1983,100,2707.000000000000000,1983,2023,0,-82.461464649999996,29.658967879999999,0,1135.000000000000000,1380,39,39,0,0,4.000000000000000,20936,Gainesvilleish_Region
367,1,367,20875,0.400000000000000,2527,4,SUWANNEE,243500,596300,2007,100,2526.500000000000000,2007,2023,0,-82.470201599999996,29.650190940000002,0,394.500000000000000,600,15,15,0,0,3.000000000000000,551,Tioga_A
368,1,368,20907,5.070000000000000,2398,3,SUWANNEE,0,717600,1980,100,1198.000000000000000,1977,2023,0,-82.461004590000002,29.649434790000001,1200,282.000000000000000,0,42,45,0,0,3.000000000000000,1566,Tioga_A
369,1,369,20918,0.580000000000000,1646,3,SUWANNEE,151800,274800,2005,100,1646.000000000000000,1974,2023,0,-82.471872340000004,29.647557280000001,0,48.000000000000000,338,17,48,0,0,2.000000000000000,1810,Tioga_A
370,1,370,20936,1.000000000000000,4419,5,SUWANNEE,85501,1293300,2015,100,3523.000000000000000,1999,2023,0,-82.465895300000000,29.647455220000001,896,706.000000000000000,752,7,23,0,0,4.000000000000000,13194,Tioga_A
371,1,371,20960,2.000000000000000,1884,3,SUWANNEE,0,381500,2000,100,1884.000000000000000,1986,2023,0,-82.483866079999999,29.655060410000001,0,84.000000000000000,420,22,36,0,0,2.000000000000000,2706,swNewberry_B
372,1,372,20965,1.040000000000000,2313,4,SUWANNEE,105400,660700,2017,100,2313.000000000000000,1993,2023,0,-82.488191240000006,29.653111160000002,0,384.000000000000000,432,5,29,0,0,2.000000000000000,18449,swNewberry_B
373,1,373,20966,1.040000000000000,2582,4,SUWANNEE,105400,610300,2005,100,2582.000000000000000,1991,2023,0,-82.487536870000000,29.653234569999999,0,96.000000000000000,528,17,31,0,0,2.500000000000000,4706,swNewberry_B
374,1,374,20988,1.000000000000000,2317,4,SUWANNEE,105500,512000,1991,100,2317.000000000000000,1991,2023,0,-82.486468560000006,29.649287240000000,0,235.000000000000000,462,31,31,0,0,2.000000000000000,2551,swNewberry_B
375,1,375,20996,1.000000000000000,2807,4,SUWANNEE,105501,672700,2010,100,2806.500000000000000,1996,2023,0,-82.485612860000003,29.652521100000001,0,507.500000000000000,504,12,26,0,0,3.000000000000000,9942,swNewberry_B
376,1,376,20999,1.000000000000000,2712,4,SUWANNEE,105501,659300,2002,100,2711.500000000000000,1999,2023,0,-82.485708360000004,29.654099299999999,0,306.500000000000000,600,20,23,0,0,2.000000000000000,3409,swNewberry_B
377,1,377,21012,1.000000000000000,3352,4,SUWANNEE,105600,549500,1997,100,1710.000000000000000,1997,2023,0,-82.484711829999995,29.648865069999999,1642,544.000000000000000,933,25,25,0,0,3.500000000000000,10599,swNewberry_B
378,1,378,21076,0.280000000000000,3356,3,SUWANNEE,199301,778200,1998,100,2220.000000000000000,1998,2023,0,-82.481889960000004,29.652618040000000,1136,668.000000000000000,782,24,24,0,0,4.000000000000000,15777,Tioga
379,1,379,21082,0.180000000000000,1865,4,SUWANNEE,199301,430500,2000,100,1864.500000000000000,2000,2023,0,-82.482594559999995,29.652110329999999,0,509.500000000000000,542,22,22,0,0,2.500000000000000,637,Tioga
380,1,380,21086,0.280000000000000,2837,4,SUWANNEE,199301,729100,2010,100,1608.000000000000000,2002,2023,0,-82.481339790000007,29.651987569999999,1044,1072.500000000000000,506,12,20,0,0,3.000000000000000,12126,Tioga
381,1,381,21087,0.310000000000000,3234,4,SUWANNEE,199301,785800,2009,100,1778.000000000000000,2002,2023,0,-82.481375409999998,29.651752020000000,1456,455.000000000000000,528,13,20,0,0,3.500000000000000,12674,Tioga
382,1,382,17281,5.310000000000000,3232,4,SUWANNEE,130700,953000,2015,100,3232.000000000000000,2004,2023,0,-82.483956530000000,29.715815060000001,0,510.000000000000000,726,7,18,0,0,3.500000000000000,25233,HSBUI_2
383,1,383,17298,5.340000000000000,2082,4,SUWANNEE,130700,514000,1990,100,2082.000000000000000,1986,2023,0,-82.487833140000006,29.709763939999998,0,98.000000000000000,480,32,36,0,0,2.000000000000000,33636,HSBUI_2
384,1,384,17511,5.500000000000000,1802,3,SUWANNEE,219400,451100,2008,100,1802.000000000000000,1993,2023,0,-82.526096100000004,29.702268020000002,0,184.000000000000000,622,14,29,0,0,2.000000000000000,4351,HSBUI_2
385,1,385,17624,1.680000000000000,1092,3,SUWANNEE,56600,285000,2005,100,1092.000000000000000,1980,2023,0,-82.556333359999996,29.695220590000002,0,108.000000000000000,0,17,42,0,0,2.000000000000000,3218,Jonesville
386,1,386,17796,8.289999999999999,2878,4,SUWANNEE,130900,829400,2013,100,2388.000000000000000,2013,2023,0,-82.519923500000004,29.689277000000001,490,603.000000000000000,628,9,9,0,0,3.500000000000000,26806,HSBUI_2
387,1,387,17806,5.010000000000000,621,3,SUWANNEE,0,233300,2005,100,621.000000000000000,1989,2023,0,-82.520817249999993,29.693008849999998,0,0.000000000000000,0,17,33,0,0,1.000000000000000,884,HSBUI_2
388,1,388,17835,1.780000000000000,2973,4,SUWANNEE,184200,713200,2005,100,2624.500000000000000,1997,2023,0,-82.497594469999996,29.691940209999999,348,938.000000000000000,594,17,25,0,0,3.500000000000000,10670,Jonesville
389,1,389,17894,14.619999999999999,1844,3,SUWANNEE,0,440000,1999,100,1844.000000000000000,1968,2023,0,-82.506040729999995,29.685851540000002,0,120.000000000000000,630,23,54,0,0,2.000000000000000,5277,Jonesville
390,1,390,18070,0.280000000000000,1554,3,SUWANNEE,43600,318700,1990,100,1554.000000000000000,1983,2023,0,-82.456360399999994,29.687052000000001,0,165.000000000000000,528,32,39,0,0,2.000000000000000,3415,Gainesvilleish_Region
391,1,391,18076,0.200000000000000,1224,3,SUWANNEE,43600,290400,1995,100,1224.000000000000000,1984,2023,0,-82.456067399999995,29.688354149999999,0,80.000000000000000,488,27,38,0,0,2.000000000000000,1219,Gainesvilleish_Region
392,1,392,18091,0.200000000000000,1476,3,SUWANNEE,43600,306300,1998,100,1476.000000000000000,1983,2023,0,-82.455623599999996,29.687558500000002,0,80.000000000000000,488,24,39,0,0,2.000000000000000,1292,Gainesvilleish_Region
393,1,393,18115,0.230000000000000,1698,3,SUWANNEE,43700,329900,1997,100,1698.000000000000000,1985,2023,0,-82.457959880000004,29.686600640000002,0,98.000000000000000,500,25,37,0,0,2.000000000000000,1901,Gainesvilleish_Region
394,1,394,18125,0.300000000000000,1758,3,SUWANNEE,43700,342200,2000,100,1758.000000000000000,1984,2023,0,-82.457928620000004,29.687849430000000,0,66.000000000000000,482,22,38,0,0,2.000000000000000,1197,Gainesvilleish_Region
395,1,395,18126,0.230000000000000,1362,3,SUWANNEE,43700,251800,1987,100,1362.000000000000000,1985,2023,0,-82.458237470000000,29.687892170000001,0,42.000000000000000,576,35,37,0,0,2.000000000000000,1116,Gainesvilleish_Region
396,1,396,18253,1.000000000000000,1755,3,SUWANNEE,43300,384000,2000,100,1755.000000000000000,1992,2023,0,-82.458555029999999,29.682352040000001,0,83.000000000000000,441,22,30,0,0,2.000000000000000,3353,Gainesvilleish_Region
397,1,397,18293,0.200000000000000,2063,3,SUWANNEE,43500,400400,2005,100,2063.000000000000000,1993,2023,0,-82.458088840000002,29.684529080000001,0,208.000000000000000,514,17,29,0,0,2.000000000000000,1756,Gainesvilleish_Region
398,1,398,18295,0.250000000000000,1675,4,SUWANNEE,212600,324200,2000,100,1674.500000000000000,1996,2023,0,-82.460542000000004,29.688759370000000,0,266.500000000000000,462,22,26,0,0,2.000000000000000,1852,Gainesvilleish_Region
399,1,399,18331,0.190000000000000,1452,4,SUWANNEE,212600,329200,2015,100,1451.500000000000000,1995,2023,0,-82.461359619999996,29.686057380000001,0,28.000000000000000,512,7,27,0,0,2.000000000000000,1832,Gainesvilleish_Region
400,1,400,18353,0.190000000000000,1846,4,SUWANNEE,212701,373500,2010,100,1846.000000000000000,1997,2023,0,-82.461367609999996,29.685375650000001,0,8.000000000000000,0,12,25,0,0,2.000000000000000,3630,Gainesvilleish_Region
401,1,401,18354,0.200000000000000,1274,4,SUWANNEE,212701,305200,2010,100,1274.000000000000000,1997,2023,0,-82.461093969999993,29.685370030000001,0,62.000000000000000,506,12,25,0,0,2.000000000000000,1805,Gainesvilleish_Region
402,1,402,18374,0.190000000000000,1828,4,SUWANNEE,212702,319100,1999,100,1827.500000000000000,1999,2023,0,-82.462979070000003,29.684716229999999,0,170.000000000000000,420,23,23,0,0,2.000000000000000,418,Gainesvilleish_Region
403,1,403,18391,1.000000000000000,1487,4,SUWANNEE,212800,341300,2010,100,1487.000000000000000,1998,2023,0,-82.463724420000005,29.684323480000000,0,96.000000000000000,484,12,24,0,0,2.000000000000000,972,Gainesvilleish_Region
404,1,404,18425,0.190000000000000,1867,4,SUWANNEE,229800,347400,2002,100,1867.000000000000000,2002,2023,0,-82.461653020000000,29.683333609999998,0,264.000000000000000,420,20,20,0,0,2.000000000000000,311,Gainesvilleish_Region
405,1,405,18546,5.960000000000000,2933,4,SUWANNEE,0,401100,1980,100,2933.000000000000000,1973,2023,0,-82.488114859999996,29.683164020000000,0,60.000000000000000,0,42,49,0,0,2.000000000000000,11506,swNewberry_B
406,1,406,18593,1.030000000000000,2325,4,SUWANNEE,179800,658500,2012,100,1689.000000000000000,2002,2023,0,-82.494282420000005,29.675080980000001,636,644.000000000000000,1245,10,20,0,0,3.000000000000000,6667,swNewberry_B
407,1,407,18652,0.390000000000000,2469,4,SUWANNEE,240000,569000,2007,100,2469.000000000000000,2007,2023,0,-82.495167620000004,29.681493870000001,0,447.000000000000000,550,15,15,0,0,3.000000000000000,3479,swNewberry_B
408,1,408,18692,0.500000000000000,3760,5,SUWANNEE,240001,781500,2007,100,3195.500000000000000,2007,2023,0,-82.489300970000002,29.678204550000000,564,336.500000000000000,792,15,15,0,0,4.500000000000000,2794,swNewberry_B
409,1,409,18698,0.330000000000000,2816,4,SUWANNEE,240001,668900,2017,100,2374.000000000000000,2017,2023,0,-82.489897130000003,29.680408509999999,442,485.000000000000000,483,5,5,0,0,4.000000000000000,4566,swNewberry_B
410,1,410,18703,0.520000000000000,2684,4,SUWANNEE,240001,691300,2007,100,2684.000000000000000,2007,2023,0,-82.491715049999996,29.681273019999999,0,388.000000000000000,796,15,15,0,0,3.500000000000000,2726,swNewberry_B
411,1,411,18776,0.250000000000000,2068,3,SUWANNEE,242200,425000,2013,100,2068.000000000000000,2013,2023,0,-82.497344870000006,29.680934529999998,0,375.000000000000000,506,9,9,0,0,2.000000000000000,1151,swNewberry_B
412,1,412,18812,0.180000000000000,1444,3,SUWANNEE,239800,349000,2005,100,1443.500000000000000,2005,2023,0,-82.498381269999996,29.672916330000000,0,296.500000000000000,460,17,17,0,0,2.000000000000000,816,swNewberry_B
413,1,413,18813,0.180000000000000,1631,3,SUWANNEE,239800,359500,2005,100,1630.500000000000000,2005,2023,0,-82.498380960000006,29.672423819999999,0,423.500000000000000,420,17,17,0,0,2.000000000000000,1578,swNewberry_B
414,1,414,18836,0.170000000000000,2137,3,SUWANNEE,239800,435300,2008,100,1857.000000000000000,2005,2023,0,-82.497138309999997,29.673533590000002,280,273.000000000000000,462,14,17,0,0,3.000000000000000,1098,swNewberry_B
415,1,415,18861,0.170000000000000,1459,3,SUWANNEE,239800,329200,2005,100,1459.000000000000000,2005,2023,0,-82.499462769999994,29.676084360000001,0,305.000000000000000,462,17,17,0,0,2.000000000000000,811,swNewberry_B
416,1,416,18868,0.160000000000000,1521,3,SUWANNEE,239800,350500,2005,100,1521.000000000000000,2005,2023,0,-82.498798219999998,29.674115770000000,0,292.000000000000000,420,17,17,0,0,2.000000000000000,1131,swNewberry_B
417,1,417,18945,0.220000000000000,1548,3,SUWANNEE,239802,399500,2010,100,1548.000000000000000,2010,2023,0,-82.498985849999997,29.679095430000000,0,269.000000000000000,441,12,12,0,0,2.000000000000000,912,swNewberry_B
418,1,418,18963,0.140000000000000,1569,3,SUWANNEE,239802,366100,2010,100,1569.000000000000000,2010,2023,0,-82.498979149999997,29.678356239999999,0,282.000000000000000,420,12,12,0,0,2.000000000000000,865,swNewberry_B
419,1,419,19050,8.670000000000000,2492,3,SUWANNEE,218300,538400,2010,100,2292.000000000000000,1977,2023,0,-82.521678379999997,29.676231120000001,0,336.000000000000000,0,12,45,0,0,2.500000000000000,7675,Jonesville
420,1,420,14938,0.280000000000000,2555,3,ALACHUA,244300,548500,2020,100,2555.000000000000000,2020,2023,0,-82.507531979999996,29.791691360000002,0,330.000000000000000,506,2,2,0,0,3.000000000000000,2047,Alachua_Main
421,1,421,14943,0.340000000000000,2094,3,ALACHUA,244300,483800,2015,100,2094.000000000000000,2012,2023,0,-82.506063769999997,29.792028850000001,0,290.000000000000000,529,7,10,0,0,3.000000000000000,1874,Alachua_Main
422,1,422,14965,0.430000000000000,2161,3,ALACHUA,244300,484000,2014,100,1861.000000000000000,2014,2023,0,-82.504774240000003,29.792081130000000,300,452.000000000000000,575,8,8,0,0,3.000000000000000,1658,Alachua_Main
423,1,423,15241,6.850000000000000,1455,3,SUWANNEE,0,371800,2014,100,1455.000000000000000,1987,2023,0,-82.555300939999995,29.779871920000001,0,48.000000000000000,357,8,35,0,0,2.000000000000000,3218,HSBUI_2
424,1,424,15349,5.010000000000000,2893,4,ALACHUA,0,592800,2008,100,2604.500000000000000,2008,2023,0,-82.525725769999994,29.775676929999999,288,71.000000000000000,529,14,14,0,0,3.000000000000000,9005,Alachua_Main
425,1,425,15467,0.310000000000000,1232,3,ALACHUA,42800,209900,1978,100,1232.000000000000000,1977,2023,0,-82.496294059999997,29.781535909999999,0,124.000000000000000,0,44,45,0,0,1.500000000000000,3566,Alachua_Main
426,1,426,15537,0.230000000000000,1976,3,ALACHUA,101200,343100,1997,100,1976.000000000000000,1995,2023,0,-82.492675329999997,29.781508310000000,0,90.000000000000000,462,25,27,0,0,2.000000000000000,1198,Alachua_Main
427,1,427,15564,0.250000000000000,1320,3,ALACHUA,101200,266900,2001,100,1320.000000000000000,2001,2023,0,-82.490908970000007,29.778303910000002,0,103.000000000000000,410,21,21,0,0,2.000000000000000,1826,Alachua_Main
428,1,428,15594,0.330000000000000,1710,3,ALACHUA,101200,317200,1998,100,1710.000000000000000,1997,2023,0,-82.491584140000001,29.781035570000000,0,30.000000000000000,483,24,25,0,0,2.000000000000000,2227,Alachua_Main
429,1,429,15597,0.260000000000000,1492,3,ALACHUA,101200,263200,1998,100,1492.000000000000000,1998,2023,0,-82.492302010000003,29.780767229999999,0,100.000000000000000,432,24,24,0,0,2.000000000000000,864,Alachua_Main
430,1,430,15641,0.190000000000000,1316,3,ALACHUA,159500,183600,1990,100,1004.000000000000000,1977,2023,0,-82.489704799999998,29.784946829999999,0,424.000000000000000,0,32,45,0,0,1.000000000000000,450,Alachua_Main
431,1,431,15650,0.190000000000000,1344,3,ALACHUA,159500,187900,1985,100,1344.000000000000000,1977,2023,0,-82.491042440000001,29.784393420000001,0,64.000000000000000,0,37,45,0,0,2.000000000000000,574,Alachua_Main
432,1,432,15794,3.210000000000000,3178,4,ALACHUA,2000,780800,2013,100,3178.000000000000000,2013,2023,0,-82.483618600000000,29.759669890000001,0,649.000000000000000,744,9,9,0,0,3.000000000000000,9296,Alachua_Main
433,1,433,15894,5.000000000000000,2589,3,ALACHUA,252900,604500,1994,100,1659.000000000000000,1994,2023,0,-82.479983910000001,29.765739560000000,930,618.000000000000000,576,28,28,0,0,3.500000000000000,4930,Alachua_Main
434,1,434,15919,2.500000000000000,1144,3,ALACHUA,0,217800,2001,100,1144.000000000000000,1980,2023,0,-82.509606919999996,29.763983060000001,0,176.000000000000000,0,21,42,0,0,2.000000000000000,1537,Alachua_Main
435,1,435,15961,1.000000000000000,2361,4,ALACHUA,0,393800,2003,100,2136.000000000000000,1981,2023,0,-82.510434939999996,29.767976760000000,0,225.000000000000000,0,19,41,0,0,2.000000000000000,10661,Alachua_Main
436,1,436,15976,0.510000000000000,1118,3,ALACHUA,154700,146100,1982,100,1118.000000000000000,1980,2023,0,-82.516488940000002,29.763831220000000,0,0.000000000000000,0,40,42,0,0,2.000000000000000,347,Alachua_Main
437,1,437,15977,0.510000000000000,1092,3,ALACHUA,154700,230600,1998,100,1092.000000000000000,1990,2023,0,-82.516173789999996,29.763828149999998,0,140.000000000000000,700,24,32,0,0,2.000000000000000,2022,Alachua_Main
438,1,438,16033,0.550000000000000,1350,3,ALACHUA,154800,263800,1998,100,1350.000000000000000,1996,2023,0,-82.515513369999994,29.765994160000002,0,96.000000000000000,420,24,26,0,0,2.000000000000000,1522,Alachua_Main
439,1,439,16040,0.510000000000000,1909,3,ALACHUA,154800,270300,1996,100,1509.000000000000000,1996,2023,0,-82.516785029999994,29.765209080000002,0,452.000000000000000,0,26,26,0,0,2.000000000000000,1441,Alachua_Main
440,1,440,16073,0.160000000000000,1771,4,ALACHUA,246000,355700,2016,100,1771.000000000000000,2016,2023,0,-82.516765800000002,29.767288400000002,0,236.000000000000000,462,6,6,0,0,2.000000000000000,430,Alachua_Main
