OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,has_lake,number_of_baths,MISC_Val,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Archer_1,Buck_Bay,Duck_Pond,Eagle_Point,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,HaileLike,Hawthorne_1,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,Real_Tioga,Springtree_A,Springtree_B,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_C,WildsPlantation,swNewberry_A,swNewberry_B,built_before_1984,built_pre_1970_with_effective_le_1994,era_1900s,era_1910s,era_1920s,era_1930s,era_1940s,era_1950s,era_1960s,era_1970s,era_1980s,era_1990s,era_2000s,era_2010s,era_2020s,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
2775,92476,0.190000000000000,1092,1.000000000000000,GAINESVILLE,145000,2002,100,1092.000000000000000,1999,2024,0,0.000000000000000,0.000000000000000,312.000000000000000,21,0,2.000000000000000,457,122793.000000000000000,0.228355731608660,-82.299141000000006,29.638728000000000,16107-600-032,MidtownEast_C,True,False,False,0.790000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.102965958344893,180406.146645568340318,180863.146645568340318,35863.146645568340318,57613.146645568340318,35863.146645568340318,57613.146645568340318,1.247332045831506
2819,84473,0.230000000000000,1928,1.000000000000000,GAINESVILLE,232900,1992,100,1491.000000000000000,1983,2022,0,0.000000000000000,549.000000000000000,0.000000000000000,29,0,2.000000000000000,822,197143.000000000000000,0.276430622473641,-82.296976999999998,29.648405000000000,11280-008-000,MidtownEast_C,True,False,False,0.710000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,12.288251952733898,217130.091465180652449,217952.091465180652449,-14947.908534819347551,19987.091465180652449,14947.908534819347551,19987.091465180652449,0.935818340339977
2820,85043,0.270000000000000,1356,1.000000000000000,GAINESVILLE,102000,1970,100,1356.000000000000000,1950,2022,0,0.000000000000000,18.000000000000000,0.000000000000000,51,0,2.000000000000000,863,85837.000000000000000,0.324505513338622,-82.303483999999997,29.648913000000000,11692-000-000,MidtownEast_C,True,False,False,0.490000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,11.790972536977073,132054.835660738026490,132917.835660738026490,30917.835660738026490,46217.835660738026490,30917.835660738026490,46217.835660738026490,1.303116035889589
3096,92126,0.270000000000000,572,1.000000000000000,GAINESVILLE,100500,2005,100,572.000000000000000,1956,2022,0,0.000000000000000,144.000000000000000,0.000000000000000,16,0,1.000000000000000,0,85425.000000000000000,0.324505513338622,-82.291488999999999,29.641144000000001,16090-001-000,MidtownEast_C,False,False,True,0.840000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,11.693996318990482,119850.009483485409874,119850.009483485409874,19350.009483485409874,34425.009483485409874,19350.009483485409874,34425.009483485409874,1.192537407795875
3119,84861,0.140000000000000,1164,1.000000000000000,GAINESVILLE,185500,2007,100,1164.000000000000000,2007,2022,0,0.000000000000000,36.000000000000000,248.000000000000000,14,0,2.000000000000000,548,157127.000000000000000,0.168262118027433,-82.302306999999999,29.652581000000001,11538-004-000,MidtownEast_C,True,False,False,0.860000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.195620629631275,197920.483322211861378,198468.483322211861378,12968.483322211861378,40793.483322211861378,12968.483322211861378,40793.483322211861378,1.069910961305724
3120,86293,0.100000000000000,968,1.000000000000000,GAINESVILLE,125400,2000,100,968.000000000000000,1956,2022,0,0.000000000000000,0.000000000000000,0.000000000000000,21,0,1.000000000000000,2827,103763.000000000000000,0.120187227162452,-82.306106999999997,29.647335000000002,12744-012-000,MidtownEast_C,True,False,True,0.790000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,11.857916542717440,141197.732159286300885,144024.732159286300885,18624.732159286300885,37434.732159286300885,18624.732159286300885,37434.732159286300885,1.148522585002283
3124,91720,0.230000000000000,736,1.000000000000000,GAINESVILLE,84600,1987,100,736.000000000000000,1930,2022,0,0.000000000000000,0.000000000000000,0.000000000000000,34,0,1.000000000000000,3401,68509.000000000000000,0.276430622473641,-82.318895999999995,29.636606000000000,15911-000-000,MidtownEast_C,True,False,True,0.660000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,11.622215293072239,111548.560257040822762,114949.560257040822762,30349.560257040822762,43039.560257040822762,30349.560257040822762,43039.560257040822762,1.358741847009939
3232,84879,0.170000000000000,1134,1.000000000000000,GAINESVILLE,135000,1997,100,1134.000000000000000,1950,2023,0,0.000000000000000,126.000000000000000,0.000000000000000,25,0,1.000000000000000,0,114750.000000000000000,0.204318286176169,-82.304209000000000,29.651609000000001,11548-000-000,MidtownEast_C,True,False,False,0.750000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,11.966418991751720,157380.070767938799690,157380.070767938799690,22380.070767938799690,42630.070767938799690,22380.070767938799690,42630.070767938799690,1.165778301984732
3233,86308,0.100000000000000,1135,1.000000000000000,GAINESVILLE,133300,1978,100,925.000000000000000,1929,2023,0,0.000000000000000,210.000000000000000,0.000000000000000,44,0,1.000000000000000,34,113271.000000000000000,0.120187227162452,-82.306106999999997,29.646353000000001,12744-027-000,MidtownEast_C,True,False,False,0.560000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,11.695859380338678,120073.505532514041988,120107.505532514041988,-13192.494467485958012,6802.505532514041988,13192.494467485958012,6802.505532514041988,0.901031549381201
3235,92048,0.230000000000000,800,1.000000000000000,GAINESVILLE,92200,1977,100,800.000000000000000,1932,2023,0,0.000000000000000,114.000000000000000,0.000000000000000,45,0,1.000000000000000,0,78370.000000000000000,0.276430622473641,-82.294173000000001,29.643957000000000,16054-010-000,MidtownEast_C,True,False,True,0.550000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,11.543963041966601,103152.426474181396770,103152.426474181396770,10952.426474181396770,24782.426474181396770,10952.426474181396770,24782.426474181396770,1.118789874991121
3255,83004,0.170000000000000,1200,1.000000000000000,GAINESVILLE,210500,2011,100,1200.000000000000000,1998,2024,0,0.000000000000000,36.000000000000000,0.000000000000000,12,0,2.000000000000000,514,178411.000000000000000,0.204318286176169,-82.293111999999994,29.660064999999999,10856-034-000,MidtownEast_C,True,False,False,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.157588952846538,190534.574943424784578,191048.574943424784578,-19451.425056575215422,12123.574943424784578,19451.425056575215422,12123.574943424784578,0.907594180253799
3257,84246,0.230000000000000,1452,1.000000000000000,GAINESVILLE,238300,2010,100,880.000000000000000,1984,2024,0,572.000000000000000,0.000000000000000,0.000000000000000,13,0,2.000000000000000,5868,196687.000000000000000,0.276430622473641,-82.299869000000001,29.655284000000002,11185-010-000,MidtownEast_C,True,False,False,0.870000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,12.263459065535553,211812.995045819057850,217680.995045819057850,-20619.004954180942150,15125.995045819057850,20619.004954180942150,15125.995045819057850,0.913474591044142
3258,84257,0.160000000000000,457,1.000000000000000,GAINESVILLE,63400,1994,100,457.000000000000000,1945,2024,0,0.000000000000000,0.000000000000000,0.000000000000000,29,0,1.000000000000000,0,53890.000000000000000,0.192299563459924,-82.301383999999999,29.654195000000001,11197-001-000,MidtownEast_C,True,False,True,0.710000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,11.384055710940400,87908.845581826768466,87908.845581826768466,24508.845581826768466,34018.845581826768466,24508.845581826768466,34018.845581826768466,1.386574851448372
3259,86291,0.100000000000000,792,1.000000000000000,GAINESVILLE,130200,2013,100,792.000000000000000,1957,2024,0,0.000000000000000,0.000000000000000,0.000000000000000,10,0,1.000000000000000,29,110641.000000000000000,0.120187227162452,-82.306366999999995,29.647473999999999,12744-010-000,MidtownEast_C,True,False,True,0.900000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,11.848677152960764,139899.159526300791185,139928.159526300791185,9728.159526300791185,29258.159526300791185,9728.159526300791185,29258.159526300791185,1.074717047053001
3366,83898,0.610000000000000,1200,1.000000000000000,GAINESVILLE,174800,1987,100,780.000000000000000,1945,2022,0,0.000000000000000,420.000000000000000,0.000000000000000,34,0,1.000000000000000,269,148311.000000000000000,0.733142085690960,-82.304545000000005,29.658169999999998,10994-000-000,MidtownEast_C,True,False,False,0.660000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,11.997512252179735,162350.401759720582049,162619.401759720582049,-12180.598240279417951,14039.401759720582049,12180.598240279417951,14039.401759720582049,0.930316943705495
3400,92322,0.150000000000000,1180,1.000000000000000,GAINESVILLE,199700,1980,100,1180.000000000000000,1963,2023,0,0.000000000000000,24.000000000000000,0.000000000000000,42,0,1.000000000000000,3443,166302.000000000000000,0.180280840743679,-82.299132999999998,29.641442999999999,16107-014-000,MidtownEast_C,True,False,False,0.580000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,11.767242879444314,128958.107100821958738,132401.107100821973290,-67298.892899178026710,-37343.892899178041262,67298.892899178026710,37343.892899178041262,0.663000035557446
3401,92363,0.150000000000000,1169,1.000000000000000,GAINESVILLE,213200,1999,100,1169.000000000000000,1965,2023,0,0.000000000000000,24.000000000000000,0.000000000000000,23,0,1.000000000000000,6049,175171.000000000000000,0.180280840743679,-82.300493000000003,29.640787000000000,16107-055-000,MidtownEast_C,True,False,False,0.770000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,11.988252804731111,160854.065062850597315,166903.065062850597315,-46296.934937149402685,-14316.934937149402685,46296.934937149402685,14316.934937149402685,0.782847397105303
3517,82974,0.170000000000000,1012,1.000000000000000,GAINESVILLE,104900,1987,100,1012.000000000000000,1958,2022,0,0.000000000000000,0.000000000000000,0.000000000000000,34,0,1.000000000000000,386,88779.000000000000000,0.204318286176169,-82.293424000000002,29.661885999999999,10856-003-000,MidtownEast_C,True,False,False,0.660000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,11.779355438457340,130529.618079503867193,130915.618079503867193,26015.618079503867193,41750.618079503867193,26015.618079503867193,41750.618079503867193,1.248003985505280
3569,91869,0.230000000000000,1400,1.000000000000000,GAINESVILLE,128600,1975,100,1400.000000000000000,1958,2023,0,0.000000000000000,0.000000000000000,0.000000000000000,47,0,2.000000000000000,0,109310.000000000000000,0.276430622473641,-82.321937000000005,29.632653999999999,15965-014-000,MidtownEast_C,True,False,False,0.530000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,11.847047721531908,139671.389057473366847,139671.389057473366847,11071.389057473366847,30361.389057473366847,11071.389057473366847,30361.389057473366847,1.086091672297615
3570,92462,0.200000000000000,1302,1.000000000000000,GAINESVILLE,182300,2010,100,1302.000000000000000,2001,2023,0,0.000000000000000,148.000000000000000,0.000000000000000,12,0,2.000000000000000,240,154715.000000000000000,0.240374454324905,-82.298782000000003,29.639071999999999,16107-600-018,MidtownEast_C,True,False,False,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.221842204129951,203178.910853362613125,203418.910853362613125,21118.910853362613125,48463.910853362613125,21118.910853362613125,48463.910853362613125,1.115847015103470
3613,82761,0.140000000000000,1214,1.000000000000000,GAINESVILLE,117600,1994,100,1054.000000000000000,1969,2024,0,0.000000000000000,360.000000000000000,0.000000000000000,29,0,2.000000000000000,176,99784.000000000000000,0.168262118027433,-82.291595999999998,29.662922999999999,10823-069-000,MidtownEast_C,True,False,False,0.710000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,11.987829224135709,160785.944830421183724,160961.944830421183724,43361.944830421183724,61001.944830421183724,43361.944830421183724,61001.944830421183724,1.368724020666847
3615,84863,0.140000000000000,1221,1.000000000000000,GAINESVILLE,206300,2007,100,1221.000000000000000,2007,2024,0,0.000000000000000,135.000000000000000,406.000000000000000,16,0,2.000000000000000,360,174995.000000000000000,0.168262118027433,-82.302154000000002,29.652229999999999,11538-012-000,MidtownEast_C,True,False,False,0.840000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.217244982811229,202246.996183158305939,202606.996183158305939,-3693.003816841694061,27251.996183158305939,3693.003816841694061,27251.996183158305939,0.982098866617345
3705,82878,0.180000000000000,1380,1.000000000000000,GAINESVILLE,235500,2005,100,1380.000000000000000,2000,2023,0,0.000000000000000,108.000000000000000,460.000000000000000,17,0,2.000000000000000,582,199593.000000000000000,0.216337008892414,-82.294205000000005,29.664071000000000,10848-020-046,MidtownEast_C,True,False,False,0.830000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.296778498247104,218989.376446893322282,219571.376446893322282,-15928.623553106677718,19396.376446893322282,15928.623553106677718,19396.376446893322282,0.932362532683199
3712,91932,0.250000000000000,1150,1.000000000000000,GAINESVILLE,147800,1990,100,1150.000000000000000,1960,2023,1,0.000000000000000,64.000000000000000,0.000000000000000,32,0,2.000000000000000,128,125501.999999999985448,0.300468067906131,-82.306454000000002,29.630050000000001,15995-036-000,MidtownEast_C,True,False,False,0.680000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,11.959057826432932,156225.823563450161600,156353.823563450161600,8553.823563450161600,30723.823563450176152,8553.823563450161600,30723.823563450176152,1.057874313690461
3792,91479,0.280000000000000,720,1.000000000000000,GAINESVILLE,96800,1998,100,720.000000000000000,1966,2022,0,0.000000000000000,0.000000000000000,0.000000000000000,23,0,1.000000000000000,0,82280.000000000000000,0.336524236054867,-82.312799999999996,29.643795999999998,15774-000-000,MidtownEast_C,True,False,True,0.770000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,11.747706812918237,126463.222406965680420,126463.222406965680420,29663.222406965680420,44183.222406965680420,29663.222406965680420,44183.222406965680420,1.306438248005844
3840,84297,0.200000000000000,962,1.000000000000000,GAINESVILLE,127100,2005,100,882.000000000000000,1948,2022,0,0.000000000000000,80.000000000000000,0.000000000000000,16,0,1.000000000000000,286,107748.999999999985448,0.240374454324905,-82.299370999999994,29.653265999999999,11220-000-000,MidtownEast_C,True,False,True,0.840000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,11.974318011872395,158628.141893601801712,158914.141893601801712,31814.141893601801712,50879.141893601816264,31814.141893601801712,50879.141893601816264,1.250307961397339
3983,82983,0.170000000000000,962,1.000000000000000,GAINESVILLE,178800,1992,100,962.000000000000000,1958,2022,0,0.000000000000000,200.000000000000000,0.000000000000000,29,0,1.000000000000000,836,151144.000000000000000,0.204318286176169,-82.293881999999996,29.661474999999999,10856-012-000,MidtownEast_C,True,False,True,0.710000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,11.831693825085642,137543.268293443805305,138379.268293443805305,-40420.731706556194695,-13600.731706556194695,40420.731706556194695,13600.731706556194695,0.773933267860424
3986,84067,0.230000000000000,1091,1.000000000000000,GAINESVILLE,184500,2018,100,1091.000000000000000,1950,2022,0,0.000000000000000,68.000000000000000,0.000000000000000,3,0,1.000000000000000,0,156825.000000000000000,0.276430622473641,-82.291442000000004,29.656528999999999,11120-014-002,MidtownEast_C,True,False,False,0.970000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,12.170143421438455,192941.713838433672208,192941.713838433672208,8441.713838433672208,36116.713838433672208,8441.713838433672208,36116.713838433672208,1.045754546549776
3987,84654,0.220000000000000,528,0.900000000000000,GAINESVILLE,57800,1990,100,528.000000000000000,1950,2022,0,0.000000000000000,176.000000000000000,0.000000000000000,31,0,1.000000000000000,412,48717.999999999992724,0.264411899757395,-82.300747000000001,29.646183000000001,11336-002-000,MidtownEast_C,True,False,True,0.690000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,11.406607355804418,89913.857835452799918,90325.857835452799918,32525.857835452799918,41195.857835452807194,32525.857835452799918,41195.857835452807194,1.562731104419599
3988,84830,0.160000000000000,1328,0.900000000000000,GAINESVILLE,85600,1970,100,800.000000000000000,1948,2022,0,0.000000000000000,528.000000000000000,0.000000000000000,51,0,1.000000000000000,480,72280.000000000000000,0.192299563459924,-82.307486999999995,29.653176999999999,11509-000-000,MidtownEast_C,True,False,False,0.490000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,11.634949836470263,112978.163591797158006,113458.163591797158006,27858.163591797158006,40698.163591797158006,27858.163591797158006,40698.163591797158006,1.325445836352771
4163,83136,0.170000000000000,1092,1.000000000000000,GAINESVILLE,93400,1980,100,1044.000000000000000,1958,2023,0,0.000000000000000,48.000000000000000,0.000000000000000,42,0,2.000000000000000,205,79185.000000000000000,0.204318286176169,-82.294984999999997,29.660063000000001,10858-051-000,MidtownEast_C,True,False,False,0.580000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,11.772574721959693,129647.527726799133234,129852.527726799133234,36452.527726799133234,50462.527726799133234,36452.527726799133234,50462.527726799133234,1.390284022770869
4165,84228,0.190000000000000,682,1.000000000000000,GAINESVILLE,145100,2015,100,682.000000000000000,1952,2023,0,0.000000000000000,128.000000000000000,0.000000000000000,7,0,1.000000000000000,444,122890.999999999985448,0.228355731608660,-82.299307999999996,29.653910000000000,11178-000-000,MidtownEast_C,True,False,True,0.930000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,11.859431143718204,141411.752422458957881,141855.752422458957881,-3244.247577541042119,18520.752422458972433,3244.247577541042119,18520.752422458972433,0.977641298569669
4168,92638,0.190000000000000,1265,1.000000000000000,GAINESVILLE,152600,1985,100,1265.000000000000000,1971,2023,0,0.000000000000000,85.000000000000000,0.000000000000000,37,0,2.000000000000000,231,129479.000000000000000,0.228355731608660,-82.298243999999997,29.640644000000002,16116-100-019,MidtownEast_C,True,False,False,0.630000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,11.932450951405878,152123.953553378232755,152354.953553378232755,-245.046446621767245,22644.953553378232755,245.046446621767245,22644.953553378232755,0.998394191044418
4273,84174,0.180000000000000,760,1.000000000000000,GAINESVILLE,86900,1994,100,760.000000000000000,1972,2024,0,0.000000000000000,128.000000000000000,0.000000000000000,29,0,1.000000000000000,183,73682.000000000000000,0.216337008892414,-82.297837999999999,29.654198999999998,11130-004-000,MidtownEast_C,True,False,True,0.710000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,11.700966688286087,120688.326605423470028,120871.326605423470028,33971.326605423470028,47006.326605423470028,33971.326605423470028,47006.326605423470028,1.390924356794286
4415,82875,0.150000000000000,1380,1.000000000000000,GAINESVILLE,170200,2004,100,1380.000000000000000,2001,2023,0,0.000000000000000,144.000000000000000,460.000000000000000,18,0,2.000000000000000,538,144131.999999999970896,0.180280840743679,-82.295259000000001,29.664154000000000,10848-020-043,MidtownEast_C,True,False,False,0.820000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.274600942193164,214186.185658759844955,214724.185658759844955,44524.185658759844955,70054.185658759874059,44524.185658759844955,70054.185658759874059,1.261599210686015
4417,84854,0.140000000000000,768,1.000000000000000,GAINESVILLE,123900,2005,100,768.000000000000000,1954,2023,0,0.000000000000000,143.000000000000000,0.000000000000000,17,0,2.000000000000000,0,105315.000000000000000,0.168262118027433,-82.303411999999994,29.652213000000000,11537-001-000,MidtownEast_C,True,False,True,0.830000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,11.849980940861341,140081.677314179192763,140081.677314179192763,16181.677314179192763,34766.677314179192763,16181.677314179192763,34766.677314179192763,1.130602722471180
4422,92583,0.150000000000000,910,1.000000000000000,GAINESVILLE,204300,1998,100,910.000000000000000,1969,2023,0,0.000000000000000,240.000000000000000,0.000000000000000,24,0,1.500000000000000,167,173488.000000000000000,0.180280840743679,-82.300837000000001,29.641283000000001,16116-057-000,MidtownEast_C,True,False,True,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,11.864424170891056,142119.590802444930887,142286.590802444930887,-62013.409197555069113,-31368.409197555069113,62013.409197555069113,31368.409197555069113,0.696459083712408
