prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age
46678,0.28,1456,3,GAINESVILLE,215100,273500,3629,1994,100,1456,0,102,0,30
46681,0.28,1378,3,GAINESVILLE,215100,298300,1145,1994,100,1378,0,72,0,30
46689,0.3,2015,3,GAINESVILLE,215100,400800,8487,1994,100,2015,0,115,483,30
46697,0.27,1757,3,GAINESVILLE,215100,342400,800,2000,100,3514,0,510,1100,24
46702,0.35,1454,3,GAINESVILLE,215100,229500,969,1994,100,1454,0,0,0,30
46704,0.51,1960,3,GAINESVILLE,215100,312200,967,1995,100,1960,0,84,560,29
46705,0.32,1680,3,GAINESVILLE,215100,307500,1326,2000,100,840,840,0,0,24
46711,0.4,1627,3,GAINESVILLE,215200,270100,4620,2000,100,1236,0,451,0,24
46712,0.33,1421,3,GAINESVILLE,215200,211800,3088,1994,100,1421,0,140,440,30
46721,0.14,1628,4,GAINESVILLE,114900,369600,3322,2000,100,1098,530,32,440,24
46731,0.23,1338,4,GAINESVILLE,114900,277000,3659,2000,100,1338,0,30,440,24
46746,0.13,1692,4,GAINESVILLE,114900,332600,2760,1998,100,1692,0,36,550,26
46801,0.55,1537,3,GAINESVILLE,215300,325000,3000,2000,100,1537,0,312,462,24
46802,0.63,1728,3,GAINESVILLE,215300,238800,968,1994,100,1728,0,0,510,30
46803,0.43,1528,3,GAINESVILLE,215300,236100,4119,1994,100,1528,0,66,575,30
46805,0.44,1488,3,GAINESVILLE,215300,304100,1824,1996,100,1488,0,48,400,28
46816,0.35,1652,3,GAINESVILLE,215300,376300,2780,2006,100,1652,0,132,525,18
46817,0.48,1917,3,GAINESVILLE,215300,445600,5820,2018,100,1917,0,180,483,6
46841,0.23,1642,3,GAINESVILLE,189000,362800,4491,2015,100,1642,0,68,0,9
46851,0.23,1125,3,GAINESVILLE,149300,257600,1526,1995,100,1125,0,18,0,29
46866,0.33,1324,3,GAINESVILLE,149300,266100,958,1994,100,1324,0,102,0,30
46870,0.28,1454,3,GAINESVILLE,149300,237400,417,1994,100,1075,0,431,0,30
46880,0.33,1557,3,GAINESVILLE,149300,290700,731,1994,100,1075,0,534,0,30
46889,0.23,1327,3,GAINESVILLE,149300,251000,1885,1995,100,1327,0,150,0,29
46892,0.23,1299,3,GAINESVILLE,149300,245800,11916,1994,100,1299,0,0,0,30
46894,0.23,1358,3,GAINESVILLE,149300,306600,3076,1994,100,2716,0,0,0,30
46900,0.28,1753,3,GAINESVILLE,149300,320100,10028,1994,100,1753,0,0,0,30
46914,0.24,1373,3,GAINESVILLE,149300,271600,10366,1994,100,1373,0,88,240,30
46921,0.24,1598,3,GAINESVILLE,149300,300600,3264,1994,100,1358,0,240,0,30
46923,0.23,1614,3,GAINESVILLE,149300,257100,3312,1994,100,1614,0,60,462,30
46924,0.23,1284,3,GAINESVILLE,149300,280600,4120,1994,100,1284,0,135,0,30
46938,0.37,1720,3,GAINESVILLE,149400,319100,12665,1994,100,1288,0,432,0,30
46957,0.22,1676,3,GAINESVILLE,149400,309200,200,2000,100,1676,0,0,260,24
46961,0.23,1090,3,GAINESVILLE,149400,216100,1316,1994,100,1090,0,0,0,30
46964,0.23,1182,3,GAINESVILLE,149400,300300,426,2010,100,1182,0,0,0,14
46965,0.23,1125,3,GAINESVILLE,149400,273400,2242,2012,100,1125,0,18,0,12
46966,0.23,1309,3,GAINESVILLE,149400,277000,2628,2003,100,1081,0,328,0,21
46976,0.23,1971,3,GAINESVILLE,149500,352800,1010,2005,100,2742,0,1200,0,19
46985,0.23,1626,3,GAINESVILLE,149500,288700,5320,1994,100,1626,0,0,299,30
46986,0.26,1939,3,GAINESVILLE,149500,333700,2263,1994,100,1939,0,155,480,30
46988,0.21,1466,3,GAINESVILLE,149500,292100,3789,2005,100,1466,0,84,494,19
46991,0.21,1955,3,GAINESVILLE,149500,327300,5625,1994,100,1955,0,0,552,30
46992,0.34,1498,3,GAINESVILLE,149500,308100,3040,2012,100,1498,0,10,240,12
46993,0.35,1454,3,GAINESVILLE,149500,278400,3060,1994,100,1454,0,36,441,30
46999,0.23,1674,3,GAINESVILLE,149500,294500,3359,1994,100,1674,0,77,484,30
47005,0.34,1712,3,GAINESVILLE,149500,327100,12807,1994,100,1712,0,24,572,30
47006,0.34,1046,3,GAINESVILLE,149500,186700,2708,1994,100,1046,0,75,0,30
47019,0.29,1388,3,GAINESVILLE,149600,327700,841,2015,100,2776,0,24,882,9
47022,0.29,1915,3,GAINESVILLE,149600,407800,3077,2005,100,1467,0,448,441,19
47039,0.22,1290,3,GAINESVILLE,149600,220800,2631,1994,100,2580,0,80,840,30
47044,0.19,1604,3,GAINESVILLE,149600,318700,2942,1995,100,1604,0,0,400,29
47046,0.24,1710,3,GAINESVILLE,149600,300500,1027,1994,100,3420,0,0,0,30
47058,0.3,1410,3,GAINESVILLE,63701,339500,3176,2010,100,1410,0,120,380,14
47068,0.36,1970,3,GAINESVILLE,215400,471200,10892,2015,100,1222,748,96,0,9
47069,0.32,1712,3,GAINESVILLE,215400,304800,3500,1999,100,3424,0,356,0,25
47074,0.29,2094,3,GAINESVILLE,215400,343100,200,2006,100,1794,0,398,0,18
47076,0.35,2529,3,GAINESVILLE,215400,392100,600,1994,100,1747,782,80,0,30
47081,0.35,1200,3,GAINESVILLE,215400,216700,768,1994,100,1200,0,100,0,30
47096,0.29,1590,3,GAINESVILLE,215400,245000,2740,1994,100,1590,0,120,0,30
47119,0.36,1735,3,GAINESVILLE,215500,312400,1587,1994,100,1735,0,214,0,30
47132,0.37,1179,3,GAINESVILLE,215500,264300,5738,1995,100,1179,0,78,0,29
47142,0.36,2324,3,GAINESVILLE,215500,333100,3994,1994,100,1699,625,126,0,30
47145,0.29,1827,3,GAINESVILLE,37900,266600,908,1994,100,1419,0,408,0,30
47147,0.29,1399,3,GAINESVILLE,37900,253700,480,1994,100,1399,0,135,0,30
47151,0.29,1362,3,GAINESVILLE,37900,306700,904,1994,100,1362,0,0,0,30
47156,0.23,1216,3,GAINESVILLE,216200,282800,369,2000,100,1216,0,0,0,24
47166,0.23,1803,3,GAINESVILLE,216200,319000,1827,2010,100,1449,0,466,0,14
47169,0.23,1192,3,GAINESVILLE,216200,256000,240,2005,100,1066,0,186,0,19
47183,0.23,1161,3,GAINESVILLE,216200,241000,568,2000,100,1161,0,0,0,24
47184,0.23,912,3,GAINESVILLE,216200,200000,975,1994,100,912,0,30,0,30
47196,0.27,1200,3,GAINESVILLE,216200,268300,2947,1995,100,1200,0,120,242,29
47212,0.23,1582,3,GAINESVILLE,216200,215000,4070,1994,100,1402,0,232,0,30
47214,0.31,1294,3,GAINESVILLE,216200,249500,507,1994,100,1294,0,64,0,30
47228,0.23,990,3,GAINESVILLE,57900,187900,157,1994,100,990,0,66,0,30
47232,0.23,1052,3,GAINESVILLE,57900,208700,2040,1994,100,1824,0,462,0,30
47234,0.23,1398,3,GAINESVILLE,57900,246300,2769,1994,100,1170,0,258,0,30
47248,0.23,1281,3,GAINESVILLE,57900,203700,2749,1994,100,1281,0,15,0,30
47250,0.23,2308,3,GAINESVILLE,57900,346000,3529,1994,100,2080,0,228,0,30
47253,0.23,1400,3,GAINESVILLE,57900,331800,864,2010,100,1068,0,412,0,14
47257,0.23,1125,3,GAINESVILLE,57900,267300,412,2010,100,1125,0,0,0,14
47262,0.23,1217,3,GAINESVILLE,57900,201400,2624,1994,100,1217,0,33,0,30
47281,0.31,1080,3,GAINESVILLE,188900,269300,263,2011,100,1080,0,84,0,13
47285,0.23,1315,3,GAINESVILLE,188900,296000,3309,2009,100,1125,0,214,0,15
47289,0.23,1525,3,GAINESVILLE,188900,295100,660,2005,100,1525,0,24,0,19
47293,0.23,1255,3,GAINESVILLE,188900,116800,2491,1994,100,1255,0,196,0,30
47316,0.23,1305,3,GAINESVILLE,188900,210700,269,1994,100,2250,0,360,0,30
47319,0.23,1295,3,GAINESVILLE,188900,261000,996,1995,100,1295,0,0,0,29
47323,0.23,1025,3,GAINESVILLE,188900,248200,103,1994,100,1025,0,64,0,30
47329,0.29,2827,4,GAINESVILLE,115300,555000,9439,2010,100,1335,756,800,380,14
47341,0.32,1623,3,GAINESVILLE,115300,335800,5852,2003,100,1623,0,108,0,21
47343,0.32,1629,3,GAINESVILLE,115300,363800,10563,2000,100,1629,0,16,0,24
47352,0.32,2132,3,GAINESVILLE,115300,418500,6921,2015,100,2132,0,36,418,9
47355,0.34,2509,3,GAINESVILLE,NULL,400100,24363,1998,100,1963,0,666,0,26
47363,0.57,2398,3,GAINESVILLE,115300,285300,7101,1994,100,2398,0,0,0,30
47374,0.31,2224,4,GAINESVILLE,115300,524200,15733,2002,100,2224,0,308,0,22
47376,0.28,2268,3,GAINESVILLE,115300,314300,1005,1995,100,1768,0,595,0,29
47394,0.34,2107,3,GAINESVILLE,115300,465200,2272,2010,100,2107,0,81,651,14
47424,0.32,2050,3,GAINESVILLE,117100,375600,8163,1994,100,2050,0,182,0,30
47439,0.32,1918,3,GAINESVILLE,117100,406700,8133,2020,100,1918,0,24,0,4
47442,0.35,2236,3,GAINESVILLE,117100,300000,6501,1994,100,2236,0,175,0,30
47443,0.35,2696,3,GAINESVILLE,117100,183800,8314,1994,100,2696,0,144,0,30
47445,0.33,2498,3,GAINESVILLE,117100,493400,6823,2007,100,2035,0,503,0,17
47447,0.28,1679,3,GAINESVILLE,179300,478300,11445,2015,100,1399,0,505,0,9
47470,0.29,1300,3,GAINESVILLE,179300,251900,433,1994,100,1300,0,52,0,30
47475,0.29,1837,3,GAINESVILLE,179300,287000,6067,2000,100,1837,0,217,0,24
47482,0.29,2892,3,GAINESVILLE,179300,463800,31303,2005,100,2028,864,32,0,19
47498,0.29,1958,3,GAINESVILLE,179300,344400,2891,2007,100,1958,0,18,472,17
47502,0.29,1232,3,GAINESVILLE,179300,202000,563,1995,100,1232,0,0,0,29
47529,0.43,1502,3,GAINESVILLE,156000,343300,1392,2005,100,1502,0,15,400,19
47538,0.37,2012,4,GAINESVILLE,216300,363000,11884,1995,100,1006,1006,40,624,29
47540,0.68,3042,4,GAINESVILLE,216300,413600,12427,1994,100,2412,630,18,0,30
47551,0.58,2403,3,GAINESVILLE,0,392000,2959,1994,100,1215,1188,676,486,30
47553,0.75,2020,3,GAINESVILLE,148900,328300,1817,1994,100,2020,0,116,0,30
47576,0.34,2262,3,GAINESVILLE,140800,426700,1309,2011,100,4484,0,80,0,13
47582,0.35,1440,3,GAINESVILLE,140800,301300,4637,2010,100,1440,0,0,360,14
47615,0.28,2738,3,GAINESVILLE,119400,335000,3128,1994,100,2278,0,523,0,30
47635,0.27,1736,3,GAINESVILLE,119400,286800,4397,1994,100,1736,0,0,294,30
47638,0.28,2296,3,GAINESVILLE,119400,337800,4287,1996,100,2296,0,55,0,28
47641,0.28,1227,3,GAINESVILLE,119400,267300,2731,2003,100,1227,0,132,0,21
47646,0.28,1949,3,GAINESVILLE,119400,276100,2171,1994,100,1508,0,561,0,30
47653,0.28,1612,3,GAINESVILLE,119400,259700,524,1996,100,3224,0,72,0,28
47659,0.28,1640,3,GAINESVILLE,119400,219600,1263,1994,100,1640,0,50,0,30
47661,0.44,1678,3,GAINESVILLE,119400,319300,804,1994,100,1678,0,60,0,30
47689,0.24,1561,3,GAINESVILLE,119400,299600,863,1994,100,1561,0,18,0,30
47707,0.29,1427,3,GAINESVILLE,214600,246000,3488,1997,100,2854,0,0,0,27
47714,0.29,1340,3,GAINESVILLE,214600,259700,998,2001,100,1340,0,123,0,23
47719,0.25,1972,3,GAINESVILLE,214600,306300,4514,2002,100,1972,0,101,0,22
47732,0.61,2068,3,GAINESVILLE,131200,409900,4082,1994,100,2068,0,376,529,30
47756,0.45,3524,3,GAINESVILLE,220200,651600,12189,2007,100,2572,952,39,472,17
47757,0.43,2321,3,GAINESVILLE,63801,583200,4032,2010,100,2321,0,270.5,506,14
47760,0.43,2774,3,GAINESVILLE,220200,407600,3264,1994,100,2620,0,329,462,30
47763,0.42,2166,3,GAINESVILLE,220200,389100,14160,1994,100,2166,0,321,576,30
47778,0.59,2813,3,GAINESVILLE,220200,521700,3948,2005,100,4926,0,748,1150,19
47782,0.36,1687,3,GAINESVILLE,220200,367000,3544,1994,100,1687,0,252,552,30
47799,0.36,2428,3,GAINESVILLE,220200,538400,24367,1995,100,2428,0,252,506,29
47802,0.36,2324,3,GAINESVILLE,220200,483800,23811,1994,100,2324,0,232,576,30
47811,0.31,2028,3,GAINESVILLE,75600,323300,14628,2007,100,1608,0,420,0,17
47821,0.26,1950,3,GAINESVILLE,75600,313400,9065,2005,100,1950,0,0,0,19
47824,0.26,2682,3,GAINESVILLE,75600,308100,6702,1994,100,2682,0,54,420,30
47827,0.24,2512,3,GAINESVILLE,75600,407800,464,2000,100,2512,0,60,620,24
47830,0.24,2889,3,GAINESVILLE,75600,395100,10129,1995,100,1746,891,312,483,29
47839,0.31,1652,3,GAINESVILLE,75600,310400,464,2003,100,1652,0,384,588,21
47847,0.36,1986,4,GAINESVILLE,217800,521400,20126,2003,100,1986,0,206,497,21
47858,0.21,2752,4,GAINESVILLE,217800,586600,11578,2002,100,2488,264,172,480,22
47863,0.37,3255,4,GAINESVILLE,217800,627700,5262,2010,100,1934,1321,88,624,14
47869,0.22,3933,4,GAINESVILLE,217800,804800,2064,2002,100,2034,1899,275,529,22
47870,0.2,2669,4,GAINESVILLE,217800,506900,1814,2001,100,1733,936,56,561,23
47877,0.29,2508,4,GAINESVILLE,217800,533500,3966,2000,100,2208,300,405,484,24
47905,0.3,1649,3,GAINESVILLE,75100,340200,2940,2005,100,1649,0,0,638,19
47926,0.31,1928,3,GAINESVILLE,75100,339600,9173,1994,100,1928,0,216,0,30
47953,2.17,3820,4,GAINESVILLE,120600,833300,6147,2000,100,2910,750,276,672,24
47961,0.47,2764,4,GAINESVILLE,120600,421900,8606,1994,100,1442,1140,182,841,30
47969,1.61,3564,4,GAINESVILLE,120200,669900,15003,1999,100,2443,851,966,675,25
47970,0.95,3032,4,GAINESVILLE,120200,504000,5191,1994,100,2107,925,86,0,30
47971,0.87,2494,4,GAINESVILLE,120200,510300,3180,1994,100,2494,0,610,440,30
47975,0.7,2996,4,GAINESVILLE,120200,664100,2433,2014,100,1856,1140,576,0,10
47982,0.69,3485,4,GAINESVILLE,27700,624200,7585,2005,100,3485,0,56,552,19
47990,0.56,4361,4,GAINESVILLE,27700,608300,20381,1995,100,2103,2258,625,462,29
48000,0.58,2819,4,GAINESVILLE,27800,458000,8275,2000,100,2819,0,566,568,24
48031,0.43,3106,4,GAINESVILLE,27800,629500,6600,2011,100,1706,1400,691,0,13
48041,0.33,1781,4,GAINESVILLE,27800,340300,13881,2005,100,1781,0,25,420,19
48047,0.31,2627,4,GAINESVILLE,27800,425000,6053,2015,100,2071,556,71,0,9
48050,0.31,2168,4,GAINESVILLE,27800,395300,6380,1998,100,1182,986,312,506,26
48078,0.38,2200,4,GAINESVILLE,27800,400000,5420,1994,100,4400,0,40,924,30
48081,0.47,2076,4,GAINESVILLE,27800,326700,1558,1994,100,4152,0,48,1188,30
48083,0.56,2180,4,GAINESVILLE,27800,373600,11717,2000,100,1829,0,351,600,24
48086,0.97,2555,4,GAINESVILLE,27900,445400,8656,2000,100,1511,1044,45,638,24
48098,0.46,2400,4,GAINESVILLE,27900,429400,6299,2008,100,1401,999,36,480,16
48104,0.61,3194,4,GAINESVILLE,27900,559500,44074,2005,100,1784,1410,497,616,19
48124,1.01,3400,4,GAINESVILLE,120300,696400,19432,2007,100,2344,1056,40,528,17
48141,0.61,3561,4,GAINESVILLE,120400,983000,87753,2015,100,3561,0,115,0,9
48144,1.2,3046,4,GAINESVILLE,120400,735100,38191,1994,100,646,2400,12,550,30
48151,0.92,2963,4,GAINESVILLE,0,690900,19205,2005,100,5206,720,764,1440,19
48158,0.75,2747,3,GAINESVILLE,214000,575000,21636,2012,100,5194,0,300,0,12
48163,0.54,2185,4,GAINESVILLE,224900,351700,10362,1994,100,2185,0,24,625,30
48169,0.55,2816,4,GAINESVILLE,224900,560300,58584,1994,100,2816,0,344,625,30
48173,0.89,3932,4,GAINESVILLE,224900,636100,32460,1998,100,5384,2480,272,1586,26
48178,0.67,3165,4,GAINESVILLE,224900,501500,9111,1998,100,1577,1192,495,484,26
48182,0.76,2728,3,GAINESVILLE,224900,477000,39364,2007,100,2392,0,579,437,17
48185,0.64,2894,3,GAINESVILLE,224900,524400,11014,2000,100,2894,0,0,547,24
48189,0.72,2779,3,GAINESVILLE,224900,482000,12107,1996,100,2779,0,176,528,28
48201,0.97,2627,4,GAINESVILLE,0,611900,19511,2014,100,2627,0,63,550,10
48208,0.87,2578,4,GAINESVILLE,0,697600,4728,2015,100,2578,0,260,0,9
48210,1.01,3481,4,GAINESVILLE,0,528800,18524,1994,100,1485,1996,877,0,30
48220,1.01,2216,4,GAINESVILLE,0,425400,3589,1995,100,2216,0,8,0,29
48226,0.98,3149,4,GAINESVILLE,0,924000,33686,2015,100,2109,1040,489,0,9
48263,0.36,2611,3,GAINESVILLE,166800,725300,26868,2018,100,2611,0,280,441,6
48323,0.53,2172,3,GAINESVILLE,166950,377600,3764,2003,100,2172,0,64,0,21
48333,0.42,2704,3,GAINESVILLE,166950,395900,8863,1994,100,2808,2600,524,1248,30
48343,0.33,3403,3,GAINESVILLE,166950,650100,33785,1995,100,3403,0,0,0,29
48350,0.34,2190,3,GAINESVILLE,0,265000,3240,1999,100,5598,0,1227,0,25
48351,0.34,1512,3,GAINESVILLE,0,296200,11516,1994,100,1512,0,343,700,30
48352,0.34,1924,3,GAINESVILLE,0,278000,766,1994,100,1264,660,25,0,30
48368,0.28,1925,4,GAINESVILLE,166600,310800,12292,1994,100,1925,0,10,336,30
48372,0.35,2294,4,GAINESVILLE,166600,452100,3864,1995,100,6882,0,42,0,29
48388,0.35,1713,4,GAINESVILLE,166600,370900,12507,1994,100,3426,0,90,1144,30
48393,0.26,1728,4,GAINESVILLE,166600,359600,1803,1994,100,1728,0,0,480,30
48411,0.34,1862,3,GAINESVILLE,121800,435600,1420,1998,100,1682,0,305,228,26
48413,0.34,2165,3,GAINESVILLE,121800,345500,14699,1994,100,2165,0,63,0,30
48417,0.34,2551,3,GAINESVILLE,121800,384100,13232,1994,100,1819,0,848,0,30
48418,0.34,1824,3,GAINESVILLE,121800,281800,4564,1994,100,1824,0,160,0,30
48420,0.34,1422,3,GAINESVILLE,121800,302600,3636,1994,100,1422,0,24,462,30
48423,0.34,1494,3,GAINESVILLE,121800,290100,2869,1994,100,1494,0,0,0,30
48427,0.39,1750,3,GAINESVILLE,121800,303800,771,1994,100,2576,0,924,0,30
48443,0.29,1423,3,GAINESVILLE,121800,386000,848,2005,100,2846,0,120,0,19
48444,0.29,1300,3,GAINESVILLE,121800,355400,3098,2005,100,1300,0,92,0,19
48447,0.28,1564,3,GAINESVILLE,121800,282200,3276,1994,100,1564,0,96,0,30
48451,0.29,1606,3,GAINESVILLE,121800,293000,2450,1994,100,1606,0,64,0,30
48465,0.29,1450,3,GAINESVILLE,121800,314600,2868,1995,100,1450,0,36,406,29
48495,0.43,2315,3,GAINESVILLE,163800,500600,4147,1994,100,2315,0,416,561,30
48512,0.46,3632,3,GAINESVILLE,163800,618800,14231,2009,100,2043,1589,351,754,15
48519,0.46,3249,3,GAINESVILLE,163800,587700,5699,1995,100,1667,1582,491,608,29
48531,0.42,2485,3,GAINESVILLE,163800,494600,26852,1994,100,2485,0,328,534,30
48534,0.44,3379,3,GAINESVILLE,163800,525800,4963,1994,100,3379,0,317,561,30
48537,0.71,2620,3,GAINESVILLE,163800,355400,15987,1994,100,2268,0,388,715,30
48538,0.34,2674,3,GAINESVILLE,163800,654600,22597,2005,100,2674,0,346,572,19
48541,0.43,2766,3,GAINESVILLE,163800,555800,33835,1998,100,2766,0,84,792,26
48543,0.43,2816,3,GAINESVILLE,163800,453400,6050,1994,100,2816,0,360,608,30
48544,0.52,2355,3,GAINESVILLE,163800,584300,25875,2011,100,2355,0,77,549,13
48551,1.04,2585,4,GAINESVILLE,53300,740800,62695,2010,100,2585,0,28,483,14
48561,1.24,4400,4,GAINESVILLE,53300,1208400,31914,2010,100,4400,0,0,0,14
48595,0.28,1980,3,GAINESVILLE,205000,474900,7062,2010,100,1960,0,132,0,14
48611,0.22,1425,3,GAINESVILLE,4300,301000,610,1995,100,1425,0,0,252,29
48658,0.22,2007,4,GAINESVILLE,149200,450000,7140,1996,100,1310,697,0,0,28
48665,0.2,1476,3,GAINESVILLE,149200,350000,2500,1994,100,4428,0,90,0,30
48666,0.22,510,2,GAINESVILLE,149200,216300,0,1994,100,510,0,0,0,30
48670,0.22,1898,3,GAINESVILLE,149200,472400,3126,2007,100,1656,0,397,0,17
48676,0.28,2633,3,GAINESVILLE,149200,486600,3629,2003,100,3538,2428,120,600,21
48681,0.22,1301,3,GAINESVILLE,149200,388100,1519,2000,100,1256,0,415,0,24
48708,0.26,1342,4,GAINESVILLE,90500,410400,2680,1995,100,1342,0,260,0,29
48721,0.28,1326,3,GAINESVILLE,91001,380000,2600,2003,100,1326,0,272,0,21
48739,0.11,2040,3,GAINESVILLE,91000,416300,680,2002,100,1050,990,60,552,22
48742,0.11,2580,3,GAINESVILLE,91000,461600,3383,2006,100,3188,1972,348,0,18
48743,0.24,1250,3,GAINESVILLE,91000,286900,5700,2000,100,1250,0,100,0,24
48745,0.18,1340,3,GAINESVILLE,91000,296400,507,1999,100,1340,0,40,0,25
48746,0.11,1298,4,GAINESVILLE,91000,288400,5359,2005,100,685,613,0,0,19
48747,0.11,1491,3,GAINESVILLE,91000,283200,5987,1994,100,670,821,20,0,30
48750,0.1215,680,3,GAINESVILLE,91000,208900,6889,2010,100,680,0,0,0,14
48756,0.24,1645,3,GAINESVILLE,91100,350400,4800,2005,100,1105,540,15,0,19
48757,0.17,1460,3,GAINESVILLE,91201,396000,8351,2009,100,1460,0,12,0,15
48766,0.17,1538,3,GAINESVILLE,90600,303900,2392,2000,100,1538,0,0,0,24
48775,0.24,1530,3,GAINESVILLE,91300,390000,793,2005,100,1348,0,257,546,19
48784,0.18,2288,3,GAINESVILLE,91500,412300,7324,1995,100,1294,0,1090,0,29
48787,0.18,1334,3,GAINESVILLE,91500,358600,2885,2001,100,1094,0,240,0,23
48796,0.16,1178,3,GAINESVILLE,90700,279000,3262,2000,100,2356,0,0,0,24
48798,0.16,829,3,GAINESVILLE,90700,263900,5642,2000,100,829,0,24,0,24
48800,0.17,1102,3,GAINESVILLE,90700,351600,11465,2012,100,1102,0,50,0,12
48802,0.23,1022,2,GAINESVILLE,90800,174800,145,1994,100,2044,0,42,0,30
48817,0.41,1744,3,GAINESVILLE,72900,559400,16147,2012,100,1616,0,128,0,12
48821,0.26,2025,3,GAINESVILLE,72900,592300,12044,2005,100,2025,0,270,0,19
48822,0.23,1817,3,GAINESVILLE,72900,634900,2500,2005,100,1700,0,117,0,19
48836,0.21,1719,3,GAINESVILLE,72900,523100,336,2005,100,1425,0,429,0,19
48838,0.21,1515,3,GAINESVILLE,72900,370500,1953,1994,100,1515,0,25,0,30
48839,0.49,2833,3,GAINESVILLE,72900,727900,9434,1995,100,1828,840,270,0,29
48841,0.31,2279,3,GAINESVILLE,72900,588500,1223,2013,100,2279,0,422,667,11
48849,0.34,1926,3,GAINESVILLE,72900,634900,5273,2010,100,1926,0,24,0,14
48867,0.41,1731,3,GAINESVILLE,72900,562900,2500,1994,100,895,418,248,0,30
48868,0.23,1310,3,GAINESVILLE,72900,391600,1203,1994,100,1134,0,231,0,30
48874,0.21,1615,3,GAINESVILLE,72900,455200,4185,2005,100,1303,0,379,0,19
48887,0.4,2655,3,GAINESVILLE,72900,655400,12273,1994,100,2655,0,314,0,30
48889,0.39,4187,4,GAINESVILLE,72900,906300,8974,2000,100,3153,578,471,414,24
48892,0.2,1868,3,GAINESVILLE,72900,359100,3464,1994,100,824,2912,224,0,30
48895,0.21,1913,3,GAINESVILLE,72900,506400,872,2005,100,3825,0,719,840,19
48934,0.31,1991,4,GAINESVILLE,0,670000,21501,2017,100,1991,0,455,522,7
48938,0.49,2508,4,GAINESVILLE,0,588000,1755,1996,100,1788,720,1440,756,28
48951,0.33,1854,3,GAINESVILLE,16101,385100,28088,1994,100,1398,0,584,0,30
48953,0.37,2743,3,GAINESVILLE,16101,635500,23298,2015,100,2743,0,18,0,9
48957,0.31,1686,3,GAINESVILLE,16101,350500,8336,1995,100,1686,0,48,0,29
48958,0.31,1495,3,GAINESVILLE,16101,267100,145,1994,100,1495,0,141,0,30
48962,0.33,1744,3,GAINESVILLE,16101,386300,1835,2000,100,1744,0,168,0,24
48970,0.51,1464,3,GAINESVILLE,16102,326200,2743,1999,100,4392,0,378,0,25
48976,0.28,1685,3,GAINESVILLE,16102,384000,1098,2005,100,1685,0,15,523,19
48985,0.3,2392,3,GAINESVILLE,16102,408800,5846,1994,100,2392,0,0,0,30
48998,0.39,1692,3,GAINESVILLE,16102,438800,6345,2012,100,3384,0,376,1050,12
49002,0.29,1723,3,GAINESVILLE,16102,360400,1298,1995,100,1723,0,32,525,29
49009,0.28,2145,3,GAINESVILLE,16102,538700,11370,2010,100,1885,260,256,440,14
49014,0.28,1927,3,GAINESVILLE,16102,389900,8013,1994,100,1927,0,24,323,30
49021,0.29,1650,3,GAINESVILLE,16102,383500,3658,2014,100,1410,0,240,0,10
49024,0.29,1676,3,GAINESVILLE,NULL,300000,10900,1995,100,760,360,556,0,29
49028,0.27,1566,3,GAINESVILLE,16102,303900,0,1994,100,1566,0,32,0,30
49029,0.27,1976,3,GAINESVILLE,16102,303900,80,1994,100,1976,0,40,0,30
49049,0.33,1544,3,GAINESVILLE,16103,338100,400,2000,100,1544,0,316,0,24
49056,0.28,1953,3,GAINESVILLE,16103,414200,6424,2005,100,1393,560,452,343,19
49057,0.28,1726,3,GAINESVILLE,16103,283600,605,1994,100,1726,0,347,483,30
49074,0.33,1934,3,GAINESVILLE,16400,355500,3141,1994,100,1934,0,50,462,30
49078,0.33,1439,3,GAINESVILLE,16400,336600,3646,1994,100,1439,0,439,438,30
49088,0.29,1774,3,GAINESVILLE,16400,347500,11585,1995,100,1774,0,20,630,29
49097,0.54,3483,3,GAINESVILLE,16400,683800,9097,2008,100,3483,0,309,624,16
49100,0.39,1736,3,GAINESVILLE,16400,355500,5550,2006,100,1736,0,36,552,18
49103,0.32,1595,3,GAINESVILLE,16400,354600,3524,1994,100,1595,0,12,437,30
49104,0.36,2108,4,GAINESVILLE,16400,467800,4355,2008,100,2108,0,42,0,16
49105,0.36,2416,3,GAINESVILLE,16400,460200,4078,2000,100,1520,896,48,396,24
49106,0.32,1260,3,GAINESVILLE,16400,343200,6727,2009,100,1260,0,0,474,15
49109,0.36,2293,3,GAINESVILLE,16400,520400,4472,2007,100,2293,0,249,525,17
49110,0.31,1624,3,GAINESVILLE,16400,316900,5122,1994,100,1036,480,120,484,30
49111,0.3,1458,3,GAINESVILLE,16400,287900,4815,1994,100,1458,0,135,468,30
49115,0.26,1706,3,GAINESVILLE,16400,373700,3945,2002,100,1706,0,10,477,22
49121,1.32,3860,3,GAINESVILLE,16105,605000,15189,1994,100,2964,896,72,0,30
49137,0.28,2258,3,GAINESVILLE,16104,453400,1173,2000,100,2258,0,130,648,24
49140,0.35,1608,3,GAINESVILLE,16000,407700,2185,2007,100,1608,0,132,275,17
49143,0.29,1996,3,GAINESVILLE,16000,307300,6795,1994,100,1816,0,404,0,30
49146,0.29,1678,3,GAINESVILLE,16000,326300,4555,1994,100,1678,0,0,0,30
