"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Heated Area","Tax ID","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Ownership","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","A4585162","SLD","6319 NW 41ST DR","GAINESVILLE","32653","VICTORIA SQUARE CLUSTER PH 3","1,347","06020-013-095","$327,000","3","2","0","1996","None","Single Family Residence","Fee Simple","$2,783.00","144","144","144","Cash","03/29/2024","$244.62","$242.76","0.99","KEYS REALTY REDEFINED LLC","Randal Longo","748022731","254000088","Sarasota - Manatee","Sarasota - Manatee"
"1","GC522266","SLD","456 NW 233RD TER","NEWBERRY","32669","NEWBERRY OAKS PH 6","1,639","01901-060-043","$327,500","3","2","0","2006","None","Single Family Residence","Fee Simple","$2,795.00","4","4","4","FHA","06/26/2024","$203.48","$199.82","0.98","WATSON REALTY CORP","Van Alexander, Jr.","259505454","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","T3521362","SLD","24672 NW 11TH PL","NEWBERRY","32669","AVALON WOODS","2,370","01874-300-345","$327,990","5","3","0","2024","None","Single Family Residence","Fee Simple","$0.00","129","129","129","FHA","12/10/2024","$138.39","$138.39","1.00","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Anne Eger","271513108","259507809","Ocala - Marion","Ocala - Marion"
"1","T3486765","SLD","1126 NW 248TH DR","NEWBERRY","32669","AVALON WOODS","2,370","01874-100-312","$327,990","5","3","0","2023","None","Single Family Residence","Fee Simple","$0.00","104","104","140","FHA","05/10/2024","$138.39","$138.39","1.00","D R HORTON REALTY LLC","Anne Eger","271513108","276666913","Tampa","Tampa"
"1","GC524654","SLD","25303 SW 17TH AVE","NEWBERRY","32669","COUNTRY WAY","1,567","02534-005-004","$328,000","3","2","0","1996","None","Single Family Residence","Fee Simple","$3,810.00","23","23","24","Conventional","10/25/2024","$213.72","$209.32","0.98","FLORIDA HOMES REALTY & MORTGAGE GVILLE","Damon Watson","259500888","259506708","Gainesville-Alachua","Gainesville-Alachua"
"1","GC523198","SLD","3449 NW 61ST PL","GAINESVILLE","32653","MILE RUN EAST PH III","1,698","06015-230-094","$328,000","3","2","0","1996","Community","Single Family Residence","Fee Simple","$2,824.57","46","46","46","Conventional","09/20/2024","$206.07","$193.17","0.94","BHGRE THOMAS GROUP","Ericka Gilchrist","259503978","259500046","Gainesville-Alachua","Gainesville-Alachua"
"1","GC515951","SLD","7601 SW 87TH TER","GAINESVILLE","32608","WILLOW OAK PLANTATION","1,402","07098-001-123","$328,000","3","2","0","2010","None","Single Family Residence","Fee Simple","$5,183.38","117","117","129","Cash","02/09/2024","$241.80","$233.95","0.97","BHGRE THOMAS GROUP","Hongtao Liu","259504932","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","T3498432","SLD","563 NW 31ST AVE","GAINESVILLE","32609","HAVEN ESTATES","1,849","08422-001-000","$328,800","4","2","0","1963","None","Single Family Residence","Fee Simple","$5,363.55","21","21","21","FHA","03/15/2024","$178.42","$177.83","1.00","FLIP SIDE REALTY BY DESIGN","Marla Adams","261533084","55055","Tampa","Tampa"
"1","T3531841","SLD","2112 NW 248TH WAY","NEWBERRY","32669","AVALON WOODS","1,774","01874-100-002","$328,990","4","2","0","2024","None","Single Family Residence","Fee Simple","$0.00","28","28","28","Conventional","09/25/2024","$197.29","$185.45","0.94","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Anne Eger","271513108","55055","Ocala - Marion","Ocala - Marion"
"1","GC520209","SLD","5002 NW 31 PL","GAINESVILLE","32606","BUCK RIDGE","1,483","06155-001-045","$329,000","3","2","0","1992","None","Single Family Residence","Fee Simple","$2,319.00","15","15","15","Conventional","05/10/2024","$222.45","$221.85","1.00","COLDWELL BANKER M.M. PARRISH R","Annette Armstrong","259503939","260031305","Gainesville-Alachua","Gainesville-Alachua"
"1","GC519993","SLD","8302 SW 61ST PL","GAINESVILLE","32608","HAILE FOREST UNIT 1","1,404","07054-100-023","$329,000","3","2","0","1997","None","Single Family Residence","Fee Simple","$4,655.00","9","9","9","Conventional","05/10/2024","$234.33","$234.33","1.00","VANBEEK REALTY, LLC","Julie VanBeek","259503542","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","GC517180","SLD","19853 NW 248TH ST","HIGH SPRINGS","32643","SPANISH GATES","1,759","00206-040-047","$329,000","3","2","0","2022","None","Single Family Residence","Fee Simple","$545.47","115","115","115","Cash","03/19/2024","$187.04","$187.04","1.00","COLDWELL BANKER M.M. PARRISH R","Cindy Birk","259503772","55055","Gainesville-Alachua","Gainesville-Alachua"
"1","T3538581","SLD","17051 NW 176TH WAY","ALACHUA","32615","BRIARWOOD","2,288","03044-200-155","$329,990","4","3","0","2023","None","Single Family Residence","Fee Simple","$0.00","89","89","89","Conventional","11/08/2024","$146.41","$144.23","0.99","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Anne Eger","271513108","259500004","Ocala - Marion","Ocala - Marion"
"1","T3524992","SLD","17094 NW 176TH WAY","ALACHUA","32615","BRIARWOOD","2,288","03044-200-174","$329,990","4","3","0","2023","None","Single Family Residence","Fee Simple","$0.00","142","142","142","FHA","10/25/2024","$144.23","$144.23","1.00","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Anne Eger","271513108","55055","Ocala - Marion","Ocala - Marion"
"1","T3473232","SLD","1230 NW 248TH DR","NEWBERRY","32669","AVALON WOODS","2,370","01874-100-304","$329,990","5","3","0","2023","None","Single Family Residence","Fee Simple","$0.00","124","124","124","FHA","02/28/2024","$139.24","$139.24","1.00","D R HORTON REALTY LLC","Anne Peterson Eger","271513108","55055","Tampa","Tampa"
"1","GC525807","SLD","4726 NW 27TH PL","GAINESVILLE","32606","BUCK RIDGE","1,492","06157-010-011","$330,000","3","2","0","1994","Private","Single Family Residence","Fee Simple","$2,384.01","29","29","29","Conventional","12/24/2024","$234.58","$221.18","0.94","MATCHMAKER REALTY OF ALACHUA COUNTY","Gia Arvin","259503472","259500035","Gainesville-Alachua","Gainesville-Alachua"
"1","GC523968","SLD","8520 SW 66TH LN","GAINESVILLE","32608","MENTONE CLUSTER PH 7","1,601","07061-070-003","$330,000","3","2","0","2004","Community","Single Family Residence","Fee Simple","$4,149.62","87","87","88","Conventional","11/08/2024","$216.05","$206.12","0.95","TRUSTED REALTY GROUP, LLC","Jennifer Bass","259505681","55055","Gainesville-Alachua","Gainesville-Alachua"
"1","S5106663","SLD","3554 NW 88TH TER","GAINESVILLE","32606","NORTHRIDGE PH I","1,313","06230-002-067","$330,000","3","2","0","1996","Community","Single Family Residence","Fee Simple","$2,739.00","27","27","27","VA","08/20/2024","$255.14","$251.33","0.99","FLORIDA HOMES REALTY & MORTGAGE","Christopher Sopher","261092909","259500060","Osceola","Tampa"
"1","GC520914","SLD","26005 NW 122ND AVE","HIGH SPRINGS","32643","N/A","1,200","01663-011-000","$330,000","2","1","0","1981","Private","Single Family Residence","Fee Simple","$1,821.55","27","27","33","FHA","07/05/2024","$291.67","$275","0.94","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Jonathan Mills","259505225","261016970","Gainesville-Alachua","Gainesville-Alachua"
"1","T3510741","SLD","24740 NW 11TH PL","NEWBERRY","32669","AVALON WOODS","2,370","01874-300-349","$330,000","5","3","0","2023","None","Single Family Residence","Fee Simple","$0.00","62","62","62","VA","06/20/2024","$143.03","$139.24","0.97","D R HORTON REALTY LLC","Anne Eger","271513108","259504874","Tampa","Tampa"
"1","GC519724","SLD","6722 NW 35TH WAY","GAINESVILLE","32653","SUTTERS LANDING PH II","1,871","06015-002-032","$330,000","3","2","0","1993","None","Single Family Residence","Fee Simple","$5,156.33","295","225","234","Conventional","11/19/2024","$176.38","$176.38","1.00","WATSON REALTY CORP- TIOGA","Eric Ascher","259505945","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC518661","SLD","14622 NW 25TH AVE","NEWBERRY","32669","BELMONT CLUSTER DEV PH 2","1,472","04227-020-109","$330,000","3","2","0","2008","None","Single Family Residence","Fee Simple","$6,003.00","1","1","36","Conventional","02/20/2024","$230.91","$224.18","0.97","PEPINE REALTY","Betsy Pepine","259503892","259507001","Gainesville-Alachua","Gainesville-Alachua"
"1","GC516232","SLD","620 SW 43RD TER","GAINESVILLE","32607","HOLLY FOREST","1,539","06538-025-000","$330,000","3","2","0","1980","None","Single Family Residence","Fee Simple","$4,107.07","109","109","109","Conventional","02/08/2024","$217.67","$214.42","0.99","BOSSHARDT REALTY SERVICES LLC","Heather Doughton","259502062","261236335","Gainesville-Alachua","Gainesville-Alachua"
"1","GC515405","SLD","10208 NW 25TH PL","GAINESVILLE","32606","HILLS OF SANTA FE","2,176","06236-010-000","$330,000","4","2","0","1979","Private","Single Family Residence","Fee Simple","$3,976.43","264","264","266","Cash","05/28/2024","$163.14","$151.65","0.93","BHGRE THOMAS GROUP","Kristen Thompson","259504942","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC524599","SLD","12586 NW 157TH TER","ALACHUA","32615","SAVANNAH STATION","1,635","03980-022-234","$330,100","4","2","0","2024","None","Single Family Residence","Fee Simple","$900.00","40","40","40","FHA","11/15/2024","$201.90","$201.9","1.00","ADAMS HOMES REALTY, INC.- GAINESVILLE","Holly Combs","271515609","264000987","Gainesville-Alachua","Gainesville-Alachua"
"1","OM686578","SLD","13512 NW CONVERGENCE BLVD","ALACHUA","32615","TRAILHEAD LANDING","2,124","03970-010-023","$330,280","4","2","0","2024","None","Single Family Residence","Fee Simple","$483.62","2","2","3","Conventional","10/31/2024","$181.49","$155.5","0.86","LENNAR REALTY","Ben Goldstein","271517517","55055","Ocala - Marion","Ocala - Marion"
"1","GC521920","SLD","9171 SW 48TH PL","GAINESVILLE","32608","HAILE PLANTATION UNIT 30 PH II","1,401","06860-302-038","$330,775","2","2","1","2002","Community","Single Family Residence","Fee Simple","$2,727.57","8","8","8","Conventional","06/17/2024","$236.08","$236.1","1.00","TIOGA REALTY INC","Tom Reilly","259503138","259506003","Gainesville-Alachua","Gainesville-Alachua"
"1","OM680288","SLD","12313 NW 137TH TER","ALACHUA","32615","TRAILHEAD LANDING","2,028","03970-010-059","$330,795","4","3","0","2024","None","Single Family Residence","Fee Simple","$483.62","0","0","0","Conventional","06/28/2024","$163.11","$163.11","1.00","LENNAR REALTY","Ben Goldstein","271517517","259500046","Ocala - Marion","Ocala - Marion"
"1","GC519982","SLD","1654 NW 22ND CIR","GAINESVILLE","32605","HOBBIT'S GLEN","1,778","09013-207-001","$331,000","3","2","1","1985","None","Single Family Residence","Fee Simple","$3,970.72","6","6","6","Conventional","04/16/2024","$191.17","$186.16","0.97","MILLER REAL ESTATE","Barbara Miller","259503553","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC524656","SLD","12602 NW 157TH TER","ALACHUA","32615","SAVANNAH STATION PHASE 2C","1,820","03980-022-233","$331,150","4","2","0","2024","None","Single Family Residence","Fee Simple","$900.00","75","13","13","FHA","10/10/2024","$181.95","$181.95","1.00","ADAMS HOMES REALTY, INC.- GAINESVILLE","Holly Combs","271515609","25950341","Gainesville-Alachua","Gainesville-Alachua"
"1","OM661473","SLD","25034 SW 24TH PL","NEWBERRY","32669","COUNTRY WAY SOUTH","1,512","02532-100-013","$331,400","3","2","0","2023","None","Single Family Residence","Fee Simple","$612.00","214","214","220","VA","03/29/2024","$219.18","$219.18","1.00","ADAMS HOMES REALTY INC","Holly Combs","271515609","259505695","Ocala - Marion","Ocala - Marion"
"1","GC521628","SLD","7627 SW 49TH PL","GAINESVILLE","32608","STILLWINDS CLUSTER PH III","1,594","06858-030-145","$331,500","3","2","0","1999","None","Single Family Residence","Fee Simple","$2,885.76","36","36","44","Conventional","07/18/2024","$212.67","$207.97","0.98","BHGRE THOMAS GROUP","Hongtao Liu","259504932","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC525205","SLD","15774 NW 126TH LN","ALACHUA","32615","SAVANNAH STATION PH 2B PB 37 PG 95","1,547","03980-022-199","$332,000","3","2","0","2022","None","Single Family Residence","Fee Simple","$5,755.00","0","0","5","Conventional","11/05/2024","$214.61","$214.61","1.00","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","April McCray","259504113","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC524079","SLD","3135 NW 68TH AVE","GAINESVILLE","32653","NORTHWOOD OAKS","1,749","06014-003-044","$332,000","3","2","0","1981","None","Single Family Residence","Fee Simple","$1,782.79","40","40","41","FHA","10/24/2024","$194.34","$189.82","0.98","CAMPUS TO COAST REALTY, INC","Jennifer Lee","259503897","264000987","Gainesville-Alachua","Gainesville-Alachua"
"1","OM672118","SLD","3801 NW 48TH TER","GAINESVILLE","32606","AUTUMN WOODS","1,435","06112-010-043","$332,000","3","2","0","1986","None","Single Family Residence","Fee Simple","$3,408.98","5","5","6","Conventional","03/12/2024","$229.97","$231.36","1.01","GOLD STREET REALTY","Jay McCray","261228801","259506544","Ocala - Marion","Ocala - Marion"
"1","T3500242","SLD","12457 NW 137TH TER","ALACHUA","32615","TRAILHEAD LANDING","1,712","03970-010-066","$332,780","3","2","0","2024","None","Single Family Residence","Fee Simple","$0.00","49","49","49","Cash","04/16/2024","$194.38","$194.38","1.00","LENNAR REALTY","Ben Goldstein","271517517","55055","Ocala - Marion","Ocala - Marion"
"1","GC517740","SLD","24383 SW 8TH PL","NEWBERRY","32669","NEWBERRY PLACE","1,874","01933-010-021","$332,900","4","2","0","2011","None","Single Family Residence","Fee Simple","$2,148.81","117","117","117","VA","05/20/2024","$170.70","$177.64","1.04","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Elizabeth Ortega","259506554","259500025","Gainesville-Alachua","Gainesville-Alachua"
"1","T3507879","SLD","24747 NW 11TH PL","NEWBERRY","32669","AVALON WOODS","2,370","01874-300-319","$332,990","5","3","0","2023","None","Single Family Residence","Fee Simple","$0.00","76","76","76","Conventional","06/21/2024","$140.50","$140.5","1.00","D R HORTON REALTY LLC","Anne Eger","271513108","259505361","Tampa","Tampa"
"1","T3496446","SLD","24799 NW 11TH PL","NEWBERRY","32669","AVALON WOODS","2,370","01874-300-316","$332,990","5","3","0","2023","None","Single Family Residence","Fee Simple","$0.00","101","101","101","Conventional","05/24/2024","$140.50","$140.5","1.00","D R HORTON REALTY LLC","Anne Eger","271513108","805521714","Tampa","Tampa"
"1","T3493976","SLD","17675 NW 172ND AVE","ALACHUA","32615","BRIARWOOD","1,774","03044-200-144","$332,990","4","2","0","2023","None","Single Family Residence","Fee Simple","$0.00","44","44","44","FHA","05/07/2024","$187.71","$187.71","1.00","D R HORTON REALTY LLC","Anne Eger","271513108","261018262","Tampa","Tampa"
"1","T3476755","SLD","1237 NW 248TH DR","NEWBERRY","32669","AVALON WOODS","2,370","01874-100-358","$332,990","5","3","0","2023","None","Single Family Residence","Fee Simple","$0.00","106","106","106","VA","03/12/2024","$140.50","$140.5","1.00","D R HORTON REALTY LLC","Anne Peterson Eger","271513108","259506544","Tampa","Tampa"
"1","GC519841","SLD","909 SE 10TH AVE","GAINESVILLE","32601","BOUNDARY SURV & MINOR SUB","1,398","15751-004-000","$333,000","3","2","0","2023","None","Single Family Residence","Fee Simple","$358.25","50","50","50","Conventional","06/12/2024","$228.18","$238.2","1.04","RODNEY LONG REALTY  SERVICES","Diyonne McGraw","259503053","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","T3504889","SLD","12479 NW 137TH TER","ALACHUA","32615","TRAILHEAD LANDING","2,124","03970-010-067","$333,000","4","2","0","2024","None","Single Family Residence","Fee Simple","$483.62","17","17","17","FHA","03/29/2024","$156.78","$156.78","1.00","LENNAR REALTY","Ben Goldstein","271517517","55055","Ocala - Marion","Ocala - Marion"
"1","GC518982","SLD","2427 NW 63RD TER","GAINESVILLE","32606","WYNWOOD HILLS","2,003","06221-001-005","$333,000","4","2","0","1975","None","Single Family Residence","Fee Simple","$2,471.71","6","6","6","Conventional","05/22/2024","$167.25","$166.25","0.99","MATCHMAKER REALTY OF ALACHUA COUNTY","Gia Arvin","259503472","805521714","Gainesville-Alachua","Gainesville-Alachua"
"1","GC521956","SLD","3535 NW 7TH PL","GAINESVILLE","32607","WESTSIDE ESTATES","1,826","06486-010-000","$333,400","4","3","0","1960","None","Single Family Residence","Fee Simple","$4,830.00","39","39","43","Conventional","07/18/2024","$185.65","$182.58","0.98","UNIVERSITY REALTY","Matt Price","259503476","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC520019","SLD","16571 NW 194TH TER","HIGH SPRINGS","32643","OAK RIDGE AT HIGH SPGS PH 1","1,615","03034-010-053","$333,743","3","2","0","2015","None","Single Family Residence","Fee Simple","$5,203.98","65","65","66","Conventional","06/17/2024","$209.91","$206.65","0.98","MOMENTUM REALTY - GAINESVILLE","K.C. Harder","259506085","259508075","Gainesville-Alachua","Gainesville-Alachua"
"1","J979446","SLD","24398 SW 18TH LN","NEWBERRY","32669","COUNTRYWAY OF NEWBERRY PH V PB 38 PG 62","1,411","02544-050-228","$333,843","3","2","0","2024","None","Single Family Residence","Fee Simple","$651.22","0","0","-249","FHA","08/06/2024","$236.60","$236.6","1.00","STELLAR NON-MEMBER OFFICE","Non-Member Agent","123456789","259500037","For Future Use","Other"
"1","GC519039","SLD","3907 SW 20TH ST","GAINESVILLE","32608","IDYLWILD","1,931","07250-028-000","$334,500","4","2","0","1958","None","Single Family Residence","Fee Simple","$3,799.84","8","8","8","Cash","03/01/2024","$186.43","$173.23","0.93","BOSSHARDT REALTY SERVICES LLC","Amy Yang","259506118","285513528","Gainesville-Alachua","Gainesville-Alachua"
"1","GC526327","SLD","22654 NW 191ST LN","HIGH SPRINGS","32643","BAILEY ESTATES OF HIGH SPGS","1,660","00236-100-146","$334,900","3","3","0","2018","None","Single Family Residence","Fee Simple","$2,457.57","7","7","7","Conventional","12/20/2024","$198.73","$201.75","1.02","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Jonathan Mills","259505225","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC523598","SLD","2243 SW 41 LN","GAINESVILLE","32608","IDYLWILD LANE","1,718","07178-010-004","$334,900","3","2","0","1999","None","Single Family Residence","Fee Simple","$4,889.00","107","107","107","Conventional","11/28/2024","$206.58","$194.94","0.94","BOSSHARDT REALTY SERVICES LLC","Perry McDonald","259503206","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC521629","SLD","16830 NW 175TH TER","ALACHUA","32615","SANTA FE HILLS","1,436","03043-022-000","$334,900","3","2","0","2022","None","Single Family Residence","Fee Simple","$5,090.00","1","1","1","Conventional","06/07/2024","$233.22","$233.22","1.00","RE/MAX PROFESSIONALS","Jenny Highlander","259505388","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC520042","SLD","4930 SW 83RD TER","GAINESVILLE","32608","HAILE PLANTATION","1,476","06860-010-005","$334,900","3","2","0","1982","Community","Single Family Residence","Fee Simple","$4,056.82","3","3","40","Conventional","04/29/2024","$223.51","$226.9","1.02","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Lisa Fetrow","259505107","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC523733","SLD","7751 SW 47TH LN","GAINESVILLE","32608","HAILE PLANTATION UNIT 10 PH I","1,756","06860-101-017","$335,000","4","3","0","1987","None","Single Family Residence","Fee Simple","$5,023.75","84","84","86","Conventional","11/12/2024","$199.32","$190.77","0.96","HORIZON REALTY OF ALACHUA INC","Joan Sroka","259502053","259504874","Gainesville-Alachua","Gainesville-Alachua"
"1","GC523468","SLD","6817 NW 37TH TER","GAINESVILLE","32653","MILE RUN PH II UNIT H-2 R/P","2,253","06017-041-016","$335,000","3","2","0","1993","None","Single Family Residence","Fee Simple","$3,424.00","58","58","67","VA","10/18/2024","$153.13","$148.69","0.97","EXP REALTY LLC","Jamie Vascotto","258020231","261010944","Gainesville-Alachua","Sarasota - Manatee"
"1","GC523393","SLD","1415 NE 12TH ST","GAINESVILLE","32601","HIGHLAND COURT #4","1,232","10573-050-000","$335,000","3","2","0","1957","None","Single Family Residence","Fee Simple","$4,442.00","18","18","22","Conventional","08/27/2024","$271.92","$271.92","1.00","COLDWELL BANKER M.M. PARRISH REALTORS","Kris Kelly","259505056","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC522001","SLD","1712 NW 39TH TER","GAINESVILLE","32605","PALM VIEW ESTATES ADD 3","1,388","06392-003-008","$335,000","3","2","0","1974","None","Single Family Residence","Fee Simple","$4,867.18","6","6","7","Cash","06/20/2024","$248.56","$241.35","0.97","COLDWELL BANKER M.M. PARRISH R","Jacqui Knowles","259503594","264000445","Gainesville-Alachua","Gainesville-Alachua"
"1","J975480","SLD","16515 SE COUNTY ROAD 225","MICANOPY","32667","N/A","1,562","18302-000-000","$335,000","7","4","0","1985","None","Single Family Residence","Fee Simple","$3,275.01","0","0","-29","Cash","05/03/2024","$214.47","$214.47","1.00","STELLAR NON-MEMBER OFFICE","Non-Member Agent","123456789","260031661","For Future Use","Other"
"1","GC521622","SLD","5707 NW 19TH PL","GAINESVILLE","32605","PINE WOODS ADD 2","1,921","06353-152-015","$335,000","3","2","0","1972","None","Single Family Residence","Fee Simple","$4,825.00","42","42","42","Private","07/19/2024","$171.73","$174.39","1.02","PEPINE REALTY","Erin Niedermaier","259507134","264000987","Gainesville-Alachua","Gainesville-Alachua"
"1","GC520833","SLD","8333 NW 36TH AVE","GAINESVILLE","32606","NORTHRIDGE PH I","1,300","06230-001-004","$335,000","3","2","0","1987","Community","Single Family Residence","Fee Simple","$4,153.00","5","5","10","Cash","04/29/2024","$257.69","$257.69","1.00","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Andrew Poe","259505311","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC520542","SLD","2032 SW 252 ST","NEWBERRY","32669","COUNTRY WAY","1,456","02534-100-004","$335,000","3","2","0","2016","None","Single Family Residence","Fee Simple","$2,528.00","11","11","11","Cash","04/30/2024","$239.70","$230.08","0.96","RE/MAX PROFESSIONALS","Freddy Pearson","259503996","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC520377","SLD","1396 SW 251ST WAY","NEWBERRY","32669","OAK VIEW VILLAGE PH II","1,738","01990-020-018","$335,000","4","2","0","2019","None","Single Family Residence","Fee Simple","$5,970.88","85","85","85","FHA","07/17/2024","$195.57","$192.75","0.99","BOSSHARDT REALTY SERVICES LLC","Genile Morris","259505044","261010944","Gainesville-Alachua","Gainesville-Alachua"
"1","GC519917","SLD","3809 NW 48TH TER","GAINESVILLE","32606","AUTUMN WOODS","1,238","06112-010-044","$335,000","3","2","0","1985","None","Single Family Residence","Fee Simple","$1,904.06","30","30","30","FHA","05/06/2024","$270.60","$270.6","1.00","ARISTA REALTY","Mike Hastings","259503533","259504874","Gainesville-Alachua","Gainesville-Alachua"
"1","GC519595","SLD","19448 NW 164TH RD","HIGH SPRINGS","32643","OAK RIDGE AT HIGH SPRINGS","1,640","03034-010-050","$335,000","3","2","0","2014","None","Single Family Residence","Fee Simple","$3,483.75","29","29","30","Conventional","05/02/2024","$204.27","$204.27","1.00","RABELL REALTY GROUP LLC","Kristen Rabell","259504030","259500046","Gainesville-Alachua","Gainesville-Alachua"
"1","GC519419","SLD","14582 NW 22ND PL","NEWBERRY","32669","BELMONT","1,633","04227-010-054","$335,000","3","2","0","2006","Community","Single Family Residence","Fee Simple","$5,064.34","5","5","13","Conventional","03/26/2024","$207.59","$205.14","0.99","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Julia Ariet","259504407","259504783","Gainesville-Alachua","Gainesville-Alachua"
"1","GC519356","SLD","823 NW 113TH TER","GAINESVILLE","32606","HICKORY RIDGE AT FLETCHER'S MILL","2,005","04321-100-014","$335,000","3","2","0","1996","None","Single Family Residence","Fee Simple","$5,918.00","57","57","64","Conventional","06/18/2024","$170.52","$167.08","0.98","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Whitney Johnson Perkins","259504068","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC518904","SLD","1535 NW 120TH WAY","GAINESVILLE","32606","SOUTH POINTE PH 1 UNIT 5-B","1,685","04321-052-091","$335,000","3","2","0","2006","None","Single Family Residence","Fee Simple","$3,927.27","39","39","40","FHA","04/12/2024","$201.72","$198.81","0.99","BHGRE THOMAS GROUP","Holly Moebus","259506072","259506003","Gainesville-Alachua","Gainesville-Alachua"
"1","GC518009","SLD","625 SE 119TH AVE","MICANOPY","32667","LEITNER TR E LEVY GRANT","1,568","16399-002-000","$335,000","3","2","0","1968","None","Single Family Residence","Fee Simple","$3,021.00","3","3","3","Cash","02/13/2024","$207.27","$213.65","1.03","ENGEL & VOLKERS GAINESVILLE","Tracey Todd","259506001","55055","Gainesville-Alachua","Gainesville-Alachua"
"1","GC516863","SLD","3643 NW 67TH AVE","GAINESVILLE","32653","SUTTERS LANDING","1,915","06015-001-024","$335,000","3","2","0","1992","None","Single Family Residence","Fee Simple","$2,653.59","181","174","174","Conventional","05/17/2024","$183.55","$174.93","0.95","BOSSHARDT REALTY SERVICES LLC","Dustin Sims","259506775","259500025","Gainesville-Alachua","Gainesville-Alachua"
"1","GC516106","SLD","20921 NE 100TH AVE","EARLETON","32631","METES AND BOUNDS","1,512","18478-029-000","$335,000","3","2","0","1975","None","Single Family Residence","Fee Simple","$716.00","237","161","161","Conventional","03/11/2024","$238.03","$221.56","0.93","CW REALTY, INC.","Rachael Benton","259507758","270524209","Gainesville-Alachua","Gainesville-Alachua"
"1","GC515324","SLD","18768 NW 244TH ST","HIGH SPRINGS","32643","HOLLAND & GVILLES REP","1,972","01020-000-000","$335,000","3","2","0","1915","None","Single Family Residence","Fee Simple","$3,519.56","364","364","382","Cash","09/18/2024","$174.90","$169.88","0.97","HORIZON REALTY OF ALACHUA INC","Leslie Morgan","259500935","259504874","Gainesville-Alachua","Gainesville-Alachua"
"1","GC513487","SLD","10710 NW 199TH AVE","ALACHUA","32615","N/A","1,597","02975-006-007","$335,000","3","2","0","1995","None","Single Family Residence","Fee Simple","$1,646.00","184","184","192","FHA","01/10/2024","$219.10","$209.77","0.96","EXP REALTY LLC","Michele Zopf","259506672","259500046","Gainesville-Alachua","Sarasota - Manatee"
"1","GC522254","SLD","893 NW 252ND DR","NEWBERRY","32669","NEWBERRY CORNERS PH IIB PB 35 PG 30","1,850","01894-020-102","$336,250","3","2","0","2020","None","Single Family Residence","Fee Simple","$4,115.00","13","13","13","Assumed","07/17/2024","$189.19","$181.76","0.96","PEPINE REALTY","Nicolas Morales","259506930","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","T3507668","SLD","12456 NW 137TH TER","ALACHUA","32615","TRAILHEAD LANDING","2,124","03970-010-078","$337,000","3","2","0","2024","None","Single Family Residence","Fee Simple","$483.62","6","6","6","Conventional","03/26/2024","$158.66","$158.66","1.00","LENNAR REALTY","Ben Goldstein","271517517","259505695","Ocala - Marion","Ocala - Marion"
"1","OM676287","SLD","12432 NW 157 TER","ALACHUA","32615","SAVANNAH STATION","1,569","03980-022-242","$337,300","3","2","0","2024","None","Single Family Residence","Fee Simple","$464.00","49","49","49","VA","06/25/2024","$214.98","$214.98","1.00","RABELL REALTY GROUP LLC","Jacquelyn Mercier","279527078","25950341","Ocala - Marion","Gainesville-Alachua"
