OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,has_lake,number_of_baths,MISC_Val,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Archer_1,Buck_Bay,Duck_Pond,Eagle_Point,EastGNV,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,HaileLike,Hawthorne_1,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,Real_Tioga,Springtree_A,Springtree_B,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_C,WildsPlantation,swNewberry_A,swNewberry_B,built_before_1984,built_pre_1970_with_effective_le_1994,era_1900s,era_1910s,era_1920s,era_1930s,era_1940s,era_1950s,era_1960s,era_1970s,era_1980s,era_1990s,era_2000s,era_2010s,era_2020s,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
1386,31366,0.130000000000000,1624,1.000000000000000,GAINESVILLE,334300,2012,100,1624.000000000000000,2012,2023,0,0.000000000000000,186.000000000000000,426.000000000000000,10,0,2.000000000000000,1014,283141.000000000000000,0.156243395311188,-82.398611000000002,29.729482999999998,06009-010-072,HighSprings_B,True,False,False,0.900000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.534815879780732,277844.221078137750737,278858.221078137750737,-55441.778921862249263,-5296.778921862249263,55441.778921862249263,5296.778921862249263,0.834155611959730
1387,31444,0.170000000000000,1766,1.000000000000000,GAINESVILLE,379300,2008,100,1766.000000000000000,2008,2023,0,0.000000000000000,324.000000000000000,456.000000000000000,14,0,2.000000000000000,900,321505.000000000000000,0.204318286176169,-82.402820000000006,29.728878999999999,06009-010-150,HighSprings_B,True,False,False,0.860000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.568379595993282,287327.970311188430060,288227.970311188430060,-91072.029688811569940,-34177.029688811569940,91072.029688811569940,34177.029688811569940,0.759894464305796
1388,31454,0.140000000000000,2572,1.000000000000000,GAINESVILLE,480300,2014,100,1568.000000000000000,2014,2023,0,1004.000000000000000,214.000000000000000,400.000000000000000,8,0,2.500000000000000,1160,407095.000000000000000,0.168262118027433,-82.402624000000003,29.728434000000000,06009-010-160,HighSprings_B,True,False,False,0.920000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.834696178769395,375005.577722798567265,376165.577722798567265,-104134.422277201432735,-32089.422277201432735,104134.422277201432735,32089.422277201432735,0.783188793926293
1389,31542,0.290000000000000,1802,1.150000000000000,GAINESVILLE,348700,2011,100,1802.000000000000000,2011,2023,0,0.000000000000000,165.000000000000000,420.000000000000000,11,0,2.000000000000000,936,295459.000000000000000,0.348542958771112,-82.392214999999993,29.726794999999999,06009-030-012,HighSprings_B,True,False,False,0.890000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.754388474800191,346067.276122799550649,347003.276122799550649,-1696.723877200449351,50608.276122799550649,1696.723877200449351,50608.276122799550649,0.995134144315456
1579,31326,0.150000000000000,1635,1.000000000000000,GAINESVILLE,330400,2009,100,1635.000000000000000,2009,2023,4,0.000000000000000,201.000000000000000,470.000000000000000,13,0,2.000000000000000,862,279978.000000000000000,0.180280840743679,-82.396770000000004,29.728846000000001,06009-010-032,HighSprings_B,True,False,False,0.870000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.523840074972171,274811.331788012583274,275673.331788012583274,-54726.668211987416726,-5166.668211987416726,54726.668211987416726,5166.668211987416726,0.834362384346285
1968,30735,0.890000000000000,3260,1.150000000000000,GAINESVILLE,378800,1998,100,2386.000000000000000,1993,2024,0,874.000000000000000,64.000000000000000,484.000000000000000,25,0,3.000000000000000,7187,314793.000000000000000,1.069666321745827,-82.398210000000006,29.723175000000001,06006-030-013,HighSprings_B,True,False,False,0.750000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,13.069575191359986,474290.456940158561338,481477.456940158561338,102677.456940158561338,159497.456940158561338,102677.456940158561338,159497.456940158561338,1.271059812408021
1969,30793,0.490000000000000,2573,1.150000000000000,GAINESVILLE,545700,2000,100,2573.000000000000000,2000,2024,0,0.000000000000000,532.500000000000000,513.000000000000000,23,0,3.000000000000000,3848,459997.000000000000000,0.588917413096017,-82.400535000000005,29.727955999999999,06006-040-007,HighSprings_B,True,False,False,0.770000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.920069200971749,408427.296611697063781,412275.296611697063781,-133424.703388302936219,-51569.703388302936219,133424.703388302936219,51569.703388302936219,0.755498069656766
1970,30904,0.060000000000000,1545,1.000000000000000,GAINESVILLE,283600,2000,100,1544.500000000000000,2000,2024,0,0.000000000000000,39.500000000000000,412.000000000000000,23,0,2.000000000000000,464,240595.999999999970896,0.072112336297471,-82.394992000000002,29.725446999999999,06006-064-072,HighSprings_B,True,False,False,0.770000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.317575101530029,223591.297940627089702,224055.297940627089702,-59544.702059372910298,-17004.702059372881195,59544.702059372910298,17004.702059372881195,0.790039837590364
1971,30940,0.060000000000000,1380,1.000000000000000,GAINESVILLE,254500,2001,100,1379.500000000000000,2001,2024,0,0.000000000000000,204.500000000000000,412.000000000000000,22,0,2.000000000000000,224,216101.000000000000000,0.072112336297471,-82.393184000000005,29.726300999999999,06006-065-107,HighSprings_B,True,False,False,0.780000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.269304387178270,213054.735781341500115,213278.735781341500115,-41221.264218658499885,-3046.264218658499885,41221.264218658499885,3046.264218658499885,0.838030395997413
1972,30964,0.060000000000000,1514,1.000000000000000,GAINESVILLE,283800,2003,100,1351.500000000000000,2003,2024,0,0.000000000000000,190.500000000000000,456.000000000000000,20,0,2.000000000000000,208,241021.999999999970896,0.072112336297471,-82.394998000000001,29.726766999999999,06006-066-130,HighSprings_B,True,False,False,0.800000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.343493090398091,229462.085581733874278,229670.085581733874278,-54129.914418266125722,-11559.914418266096618,54129.914418266125722,11559.914418266096618,0.809267391056145
1973,30965,0.060000000000000,1343,1.000000000000000,GAINESVILLE,253000,2002,100,1342.500000000000000,2002,2024,0,0.000000000000000,207.500000000000000,446.000000000000000,21,0,2.000000000000000,208,214842.000000000000000,0.072112336297471,-82.394872000000007,29.726766999999999,06006-066-131,HighSprings_B,True,False,False,0.790000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.265589033026252,212264.630653208034346,212472.630653208034346,-40527.369346791965654,-2577.369346791965654,40527.369346791965654,2577.369346791965654,0.839812769380269
1974,31037,0.060000000000000,1207,1.000000000000000,GAINESVILLE,227700,2006,100,1206.500000000000000,2006,2024,0,0.000000000000000,133.500000000000000,434.000000000000000,17,0,2.000000000000000,224,193321.000000000000000,0.072112336297471,-82.395424000000006,29.728043000000000,06006-067-240,HighSprings_B,True,False,False,0.830000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.243355166329785,207597.246423469478032,207821.246423469478032,-19878.753576530521968,14276.246423469478032,19878.753576530521968,14276.246423469478032,0.912697612751293
1975,31052,0.060000000000000,1380,1.000000000000000,GAINESVILLE,282300,2008,100,1379.500000000000000,2004,2024,0,0.000000000000000,204.500000000000000,412.000000000000000,15,0,2.000000000000000,262,239693.000000000000000,0.072112336297471,-82.393659000000000,29.728038999999999,06006-068-176,HighSprings_B,True,False,False,0.850000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.338650850541885,228353.660920273570810,228615.660920273570810,-53684.339079726429190,-11339.339079726429190,53684.339079726429190,11339.339079726429190,0.809832309317299
1976,31057,0.060000000000000,1545,1.000000000000000,GAINESVILLE,269500,2004,100,1544.500000000000000,2004,2024,0,0.000000000000000,39.500000000000000,412.000000000000000,19,0,2.000000000000000,262,228813.000000000000000,0.072112336297471,-82.393190000000004,29.727401000000000,06006-068-181,HighSprings_B,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.358439244778662,232917.418987626268063,233179.418987626268063,-36320.581012373731937,4104.418987626268063,36320.581012373731937,4104.418987626268063,0.865229755056127
1977,31072,0.060000000000000,1380,1.000000000000000,GAINESVILLE,272300,2004,100,1379.500000000000000,2004,2024,0,0.000000000000000,204.500000000000000,412.000000000000000,19,0,2.000000000000000,200,231255.000000000000000,0.072112336297471,-82.394355000000004,29.727399999999999,06006-068-196,HighSprings_B,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.299756845618900,219642.575124114227947,219842.575124114227947,-52457.424875885772053,-11612.424875885772053,52457.424875885772053,11612.424875885772053,0.807354297187346
1979,31310,0.160000000000000,2448,1.000000000000000,GAINESVILLE,401000,2007,100,1460.000000000000000,2007,2024,0,988.000000000000000,250.000000000000000,420.000000000000000,16,0,2.500000000000000,880,339970.000000000000000,0.192299563459924,-82.393766999999997,29.729468000000001,06009-010-016,HighSprings_B,True,False,False,0.840000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.744679238640275,342723.486302233010065,343603.486302233010065,-57396.513697766989935,2753.486302233010065,57396.513697766989935,2753.486302233010065,0.856866549382127
1980,31311,0.140000000000000,2137,1.000000000000000,GAINESVILLE,420400,2013,100,1439.000000000000000,2013,2024,0,698.000000000000000,140.000000000000000,495.000000000000000,10,0,2.500000000000000,6605,350735.000000000000000,0.168262118027433,-82.393940000000001,29.729527000000001,06009-010-017,HighSprings_B,True,False,False,0.900000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.714551233862501,332551.905566820118111,339156.905566820118111,-81243.094433179881889,-18183.094433179881889,81243.094433179881889,18183.094433179881889,0.806748110292151
1981,31371,0.130000000000000,1897,1.000000000000000,GAINESVILLE,382200,2014,100,1897.000000000000000,2014,2024,0,0.000000000000000,196.000000000000000,418.000000000000000,9,0,2.000000000000000,1172,323698.000000000000000,0.156243395311188,-82.399114999999995,29.729759000000001,06009-010-077,HighSprings_B,True,False,False,0.910000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.631297297220190,305986.816667411127128,307158.816667411127128,-75041.183332588872872,-17711.183332588872872,75041.183332588872872,17711.183332588872872,0.803659907554713
1982,31400,0.130000000000000,1543,1.000000000000000,GAINESVILLE,335000,2014,100,1543.000000000000000,2014,2024,0,0.000000000000000,187.000000000000000,324.000000000000000,9,0,2.000000000000000,1039,283711.000000000000000,0.156243395311188,-82.400313999999995,29.729212000000000,06009-010-106,HighSprings_B,True,False,False,0.910000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.510373060510673,271135.252075760101434,272174.252075760101434,-62825.747924239898566,-12575.747924239898566,62825.747924239898566,12575.747924239898566,0.812460453957493
1983,31487,0.110000000000000,1659,1.000000000000000,GAINESVILLE,351500,2010,100,1659.000000000000000,2010,2024,0,0.000000000000000,175.000000000000000,454.000000000000000,13,0,2.000000000000000,788,297987.000000000000000,0.132205949878698,-82.395814999999999,29.728415999999999,06009-010-193,HighSprings_B,True,False,False,0.870000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.507847721193642,270451.407396812806837,271239.407396812806837,-80260.592603187193163,-27535.592603187193163,80260.592603187193163,27535.592603187193163,0.771662609948258
1984,31543,0.330000000000000,2203,1.150000000000000,GAINESVILLE,490100,2011,100,2203.000000000000000,2011,2024,0,0.000000000000000,249.000000000000000,420.000000000000000,12,0,2.000000000000000,1656,414929.000000000000000,0.396617849636093,-82.391872000000006,29.726792000000000,06009-030-013,HighSprings_B,True,False,False,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.869645643636606,388343.541711186699104,389999.541711186699104,-100100.458288813300896,-26585.458288813300896,100100.458288813300896,26585.458288813300896,0.795755033077304
2594,106700,0.150000000000000,2608,1.000000000000000,GAINESVILLE,535600,2017,100,1772.000000000000000,2017,2024,0,836.000000000000000,214.000000000000000,426.000000000000000,6,0,3.500000000000000,1362,453897.999999999941792,0.180280840743679,-82.402007999999995,29.731422999999999,06009-040-121,HighSprings_B,True,False,False,0.940000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.901375660625861,400863.264007133198902,402225.264007133198902,-133374.735992866801098,-53034.735992866742890,133374.735992866801098,53034.735992866742890,0.750980702029748
2698,30849,0.350000000000000,2701,1.150000000000000,GAINESVILLE,548100,1998,100,2412.500000000000000,1995,2024,0,288.000000000000000,328.500000000000000,552.000000000000000,25,0,2.500000000000000,33823,432062.000000000000000,0.420655295068583,-82.395555000000002,29.724242000000000,06006-061-002,HighSprings_B,True,False,False,0.750000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.883109514069453,393607.505987837037537,427430.505987837037537,-120669.494012162962463,-38454.494012162962463,120669.494012162962463,38454.494012162962463,0.779840368523695
3010,31213,0.050000000000000,1572,1.000000000000000,GAINESVILLE,304200,2008,100,960.000000000000000,1994,2023,0,612.000000000000000,124.000000000000000,400.000000000000000,14,0,2.500000000000000,135,258435.000000000000000,0.060093613581226,-82.398054999999999,29.720821000000001,06007-125-021,HighSprings_B,True,False,False,0.860000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.423576821003344,248594.123897473822581,248729.123897473822581,-55470.876102526177419,-9840.876102526177419,55470.876102526177419,9840.876102526177419,0.817649979939099
3103,31018,0.060000000000000,1545,1.000000000000000,GAINESVILLE,257600,2005,100,1379.500000000000000,2005,2022,0,0.000000000000000,204.500000000000000,412.000000000000000,16,0,2.000000000000000,200,218760.000000000000000,0.072112336297471,-82.396631999999997,29.727499000000002,06006-067-221,HighSprings_B,True,False,False,0.840000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.392857387566945,241073.558421219029697,241273.558421219029697,-16326.441578780970303,22313.558421219029697,16326.441578780970303,22313.558421219029697,0.936620956604111
3201,30811,0.670000000000000,2967,1.150000000000000,GAINESVILLE,623700,2000,100,2391.000000000000000,2000,2024,0,576.000000000000000,75.000000000000000,484.000000000000000,23,0,3.000000000000000,33405,496740.000000000000000,0.805254421988431,-82.399842000000007,29.725252000000001,06006-040-025,HighSprings_B,True,False,False,0.770000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,13.016878974064285,449944.253996195213404,483349.253996195213404,-140350.746003804786596,-46795.746003804786596,140350.746003804786596,46795.746003804786596,0.774970745544645
3268,106668,0.150000000000000,2074,1.000000000000000,GAINESVILLE,443700,2016,100,1436.000000000000000,2016,2024,0,638.000000000000000,285.000000000000000,399.000000000000000,7,0,3.500000000000000,1440,375705.000000000000000,0.180280840743679,-82.400306999999998,29.730245000000000,06009-040-089,HighSprings_B,True,False,False,0.930000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.763230601669083,349140.815169641165994,350580.815169641165994,-93119.184830358834006,-26564.184830358834006,93119.184830358834006,26564.184830358834006,0.790130302388193
3356,30770,0.540000000000000,3008,1.150000000000000,GAINESVILLE,489300,1997,100,2216.000000000000000,1994,2022,0,792.000000000000000,75.000000000000000,441.000000000000000,24,0,3.000000000000000,7525,408380.000000000000000,0.649011026677243,-82.397383000000005,29.725693000000000,06006-032-046,HighSprings_B,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.996401650956884,440824.294980659498833,448349.294980659498833,-40950.705019340501167,32444.294980659498833,40950.705019340501167,32444.294980659498833,0.916307572002165
3357,31028,0.060000000000000,1545,1.000000000000000,GAINESVILLE,262700,2006,100,1544.500000000000000,2006,2022,0,0.000000000000000,39.500000000000000,412.000000000000000,15,0,2.000000000000000,224,223071.000000000000000,0.072112336297471,-82.396557999999999,29.728045999999999,06006-067-231,HighSprings_B,True,False,False,0.850000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.397333249701648,242154.988794275501277,242378.988794275501277,-20321.011205724498723,19083.988794275501277,20321.011205724498723,19083.988794275501277,0.922645560693854
3358,31070,0.060000000000000,1380,1.000000000000000,GAINESVILLE,261100,2004,100,1379.500000000000000,2004,2022,0,0.000000000000000,204.500000000000000,412.000000000000000,17,0,2.000000000000000,200,221735.000000000000000,0.072112336297471,-82.394355000000004,29.727620000000002,06006-068-194,HighSprings_B,True,False,False,0.830000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.319438171994962,224008.252571360091679,224208.252571360091679,-36891.747428639908321,2273.252571360091679,36891.747428639908321,2273.252571360091679,0.858706444164535
3359,31246,0.290000000000000,2553,1.150000000000000,GAINESVILLE,518200,1997,100,2552.500000000000000,1997,2022,0,0.000000000000000,385.500000000000000,464.000000000000000,24,0,2.500000000000000,1964,438506.000000000000000,0.348542958771112,-82.393843000000004,29.720056000000000,06008-020-031,HighSprings_B,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.845552501875948,379098.938662329746876,381062.938662329746876,-137137.061337670253124,-59407.061337670253124,137137.061337670253124,59407.061337670253124,0.735358816407429
3360,31338,0.130000000000000,1882,1.000000000000000,GAINESVILLE,349500,2009,100,1882.000000000000000,2009,2022,0,0.000000000000000,174.000000000000000,399.000000000000000,12,0,2.000000000000000,934,296141.000000000000000,0.156243395311188,-82.397414999999995,29.729341999999999,06009-010-044,HighSprings_B,True,False,False,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.598632790838023,296153.384757054154761,297087.384757054154761,-52412.615242945845239,12.384757054154761,52412.615242945845239,12.384757054154761,0.850035435642501
3389,30827,0.370000000000000,2291,1.150000000000000,GAINESVILLE,455400,2001,100,2290.500000000000000,2001,2023,0,0.000000000000000,303.500000000000000,440.000000000000000,21,0,2.000000000000000,1916,385174.000000000000000,0.444692740501074,-82.401577000000003,29.726922999999999,06006-040-041,HighSprings_B,True,False,False,0.790000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.814646600530100,367561.746250568015967,369477.746250568015967,-85922.253749431984033,-17612.253749431984033,85922.253749431984033,17612.253749431984033,0.811325749342486
3390,31046,0.060000000000000,1380,1.000000000000000,GAINESVILLE,281900,2015,100,1379.500000000000000,2005,2023,0,0.000000000000000,204.500000000000000,412.000000000000000,7,0,2.000000000000000,200,239415.000000000000000,0.072112336297471,-82.394414999999995,29.728041000000001,06006-068-170,HighSprings_B,True,False,False,0.930000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.411229576938513,245543.543463320384035,245743.543463320384035,-36156.456536679615965,6128.543463320384035,36156.456536679615965,6128.543463320384035,0.871740132895780
3391,31344,0.130000000000000,1604,1.000000000000000,GAINESVILLE,324600,2012,100,1604.000000000000000,2012,2023,0,0.000000000000000,216.000000000000000,400.000000000000000,10,0,2.000000000000000,1090,274820.000000000000000,0.156243395311188,-82.397762000000000,29.728930999999999,06009-010-050,HighSprings_B,True,False,False,0.900000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.527251280482295,275750.370433573843911,276840.370433573843911,-47759.629566426156089,930.370433573843911,47759.629566426156089,930.370433573843911,0.852866205895175
3476,30973,0.060000000000000,1348,1.000000000000000,GAINESVILLE,246800,2002,100,1347.500000000000000,2002,2023,0,0.000000000000000,202.500000000000000,446.000000000000000,20,0,2.000000000000000,224,209556.000000000000000,0.072112336297471,-82.393675000000002,29.726768000000000,06006-066-139,HighSprings_B,True,False,False,0.800000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.277760723610379,214864.037555957853328,215088.037555957853328,-31711.962444042146672,5308.037555957853328,31711.962444042146672,5308.037555957853328,0.871507445526572
3480,31534,0.260000000000000,1697,1.150000000000000,GAINESVILLE,395000,2011,100,1697.000000000000000,2011,2024,0,0.000000000000000,268.000000000000000,480.000000000000000,12,0,2.000000000000000,4466,331284.000000000000000,0.312486790622376,-82.391935000000004,29.728221999999999,06009-030-004,HighSprings_B,True,False,False,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.706906714677064,330019.398377477133181,334485.398377477133181,-60514.601622522866819,-1264.601622522866819,60514.601622522866819,1264.601622522866819,0.846798476905005
