"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Heated Area","Tax ID","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Ownership","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","GC442713","SLD","1759 SW 70th CIR","Gainesville","32607","Grand Oaks (Gainesville)","1,911","06677-003-066","$381,000","4","3","0","2020","Community","Single Family Residence","","$0.00","68","68","2","Conventional","05/27/2021","$195.45","$199.37","1.02","Rabell Realty Group LLC","Kristen Rabell - Team K&R","259504030","259504874","Ocala - Marion","Ocala - Marion"
"1","GC445143","SLD","1106 NW 57TH ST","Gainesville","32605","Park Avenue","2,907","06354-020-031","$381,550","3","2","1","1989","None","Single Family Residence","","$5,728.00","168","168","121","Conventional","11/19/2021","$137.60","$131.25","0.95","BOUKARI REALTY, INC","Jamie Stevens","259506394","259506249","Gainesville-Alachua","Gainesville-Alachua"
"1","GC443030","SLD","16114 NW 205th ST","High Springs","32643","Weston Oaks","2,011","01519-020-008","$383,350","4","2","1","2021","None","Single Family Residence","","$789.00","106","106","49","Conventional","07/14/2021","$188.91","$190.63","1.01","San Felasco Real Estate Services","Donna Gocek","259500870","25950341","Gainesville-Alachua","Gainesville-Alachua"
"1","GC441592","SLD","1763 SW 67th CIR","Gainesville","32607","Grand Oaks (Gainesville)","1,983","06677-003-091","$383,718","4","3","0","2021","Community","Single Family Residence","","$0.00","184","184","0","Conventional","08/16/2021","$186.00","$193.5","1.04","Watson Realty Corp - NW 23rd Ave.","Allison Ables","259504715","259500046","Gainesville-Alachua","Ocala - Marion"
"1","GC440424","SLD","1438 NW 136th DR","Newberry","32669","Arbor Greens","3,209","04338-022-227","$384,515","4","3","0","2021","Community","Single Family Residence","","$0.00","225","225","23","Conventional","08/09/2021","$119.21","$119.82","1.01","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","270534868","Tampa","Tampa"
"1","GC440043","SLD","1375 NW 136th BLVD","Newberry","32669","Arbor Greens","2,854","04338-022-212","$384,665","5","3","0","2021","Community","Single Family Residence","","$0.00","241","241","33","Conventional","08/03/2021","$134.78","$134.78","1.00","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","70002595","Tampa","Tampa"
"1","GC443636","SLD","2943 SW 118 DR","Gainesville","32608","Oakmont","1,520","04427-111-363","$384,900","3","2","0","2020","Community","Single Family Residence","","$3,252.00","119","119","0","Conventional","08/16/2021","$253.22","$253.22","1.00","Bosshardt Realty Services LLC","Aimee Oelrich","259500791","259504926","Gainesville-Alachua","Ocala - Marion"
"1","GC443087","SLD","1453 NW 136th DR","Newberry","32669","Arbor Greens","1,982","04338-023-241","$384,990","4","2","1","2021","Community","Single Family Residence","","$0.00","208","208","20","Cash","10/26/2021","$185.53","$194.24","1.05","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","259500004","Tampa","Tampa"
"1","GC500502","SLD","5128 NW 64TH BLVD","GAINESVILLE","32653","DEER RUN III","1,852","06023-030-037","$385,000","4","2","0","1983","Private","Single Family Residence","Fee Simple","$3,273.57","5","5","5","Conventional","12/07/2021","$207.88","$207.88","1.00","BOSSHARDT REALTY SERVICES LLC","Dustin Sims","259506775","259507001","Gainesville-Alachua","Gainesville-Alachua"
"1","GC448072","SLD","9425 SW 21ST AVE","Gainesville","32607","Quarries","2,422","06667-150-030","$385,000","3","2","1","1988","None","Single Family Residence","","$5,586.00","21","21","21","Cash","11/01/2021","$165.15","$158.96","0.96","Campus To Coast Realty, Inc","Jennifer Lee","259503897","271500503","Gainesville-Alachua","Gainesville-Alachua"
"1","GC448071","SLD","7914 NW 46th WAY","Gainesville","32653","Weschester","2,056","06009-030-009","$385,000","4","3","0","2012","Community","Single Family Residence","","$4,078.00","44","44","44","Conventional","12/17/2021","$194.07","$187.26","0.96","BOSSHARDT REALTY SERVICES LLC","Amy Yang","259506118","259500035","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447392","SLD","2727 SW 98th DR","Gainesville","32608","HP/Katelyn Lane","2,350","06860-352-033","$385,000","4","3","0","2003","None","Single Family Residence","","$4,438.00","50","50","50","Conventional","11/19/2021","$169.79","$163.83","0.96","RE/MAX PROFESSIONALS","Dada McGlynn","275501157","259500037","Ocala - Marion","Gainesville-Alachua"
"1","GC444749","SLD","3992 SW 21st TER","Gainesville","32608","Madera Cluster","1,991","07280-010-015","$385,000","3","2","0","2004","None","Single Family Residence","","$5,842.00","39","39","0","Cash","06/29/2021","$193.37","$193.37","1.00","Engel & Volkers Gainesville","Kimberly Mitchell","278037926","264000987","Gainesville-Alachua","Gainesville-Alachua"
"1","GC443783","SLD","9834 SW 34th RD","Gainesville","32608","HP/Ashleigh Circle","2,046","06860-332-124","$385,000","4","2","0","1999","None","Single Family Residence","","$5,452.00","33","33","1","Conventional","05/26/2021","$185.68","$188.17","1.01","Bosshardt Realty Services LLC","Perry G. McDonald","259503206","259500037","Gainesville-Alachua","Ocala - Marion"
"1","GC443532","SLD","8376 SW 80th PL","Gainesville","32608","LongLeaf","2,664","07098-205-225","$385,000","4","3","0","2006","Community","Single Family Residence","","$6,846.00","78","78","36","Cash","07/02/2021","$150.11","$144.52","0.96","Moeller Realty Inc","Thomas Leinbaugh","259500209","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC443299","SLD","506 NE 6th AVE","Gainesville","32601","Highlands","1,552","12590-001-000","$385,000","2","1","1","1931","None","Single Family Residence","","$2,189.00","28","28","1","Cash","05/06/2021","$241.56","$248.07","1.03","Sage Real Estate","Michelle Hazen","259504971","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC443054","SLD","8710 NW 266 ST","High Springs","32643","Not In Subdivision","1,500","01760-004-000","$385,000","3","2","0","1994","None","Single Family Residence","","$2,279.00","62","62","27","Conventional","06/01/2021","$263.27","$256.67","0.97","Florida Homes Realty & Mortgage","Beth Jenkins","259504538","259500046","Gainesville-Alachua","Gainesville-Alachua"
"1","GC442707","SLD","6549 SW 74 DR","Gainesville","32608","Brytan","2,123","07027-002-048","$385,000","4","3","0","2018","Community","Single Family Residence","","$6,280.00","67","67","16","Conventional","05/28/2021","$183.66","$181.35","0.99","Bosshardt Realty Services LLC","Rainbow Young","259505231","259500037","Gainesville-Alachua","Ocala - Marion"
"1","GC441432","SLD","1739 SW 67th CIR","Gainesville","32607","Grand Oaks (Gainesville)","2,138","06677-003-097","$385,000","4","3","0","2021","Community","Single Family Residence","","$0.00","120","120","0","Conventional","06/08/2021","$180.07","$180.07","1.00","Watson Realty Corp - NW 23rd Ave.","Allison Ables","259504715","70002595","Gainesville-Alachua","Ocala - Marion"
"1","GC440716","SLD","25451 SW 4th AVE","Newberry","32669","Not In Subdivision","2,089","01989-002-000","$385,000","4","3","0","2021","None","Single Family Residence","","$235.00","77","77","28","VA","03/29/2021","$184.30","$184.3","1.00","Matchmaker Realty Of Alachua County, Inc","Tony Cousins","259504117","259505695","Gainesville-Alachua","Orlando Regional"
"1","GC440282","SLD","1820 NW 46th ST","Gainesville","32605","Suburban Heights","2,601","06381-009-000","$385,000","4","2","0","1965","Private","Single Family Residence","","$5,271.00","108","108","55","Conventional","04/12/2021","$149.83","$148.02","0.99","Keller Williams Gainesville Realty Partners","Craig Wilburn-Team Dynamo","259503108","259504935","Ocala - Marion","Ocala - Marion"
"1","GC440115","SLD","9911 NW 24 PL","Gainesville","32606","Hills Of Santa Fe","2,382","06250-011-000","$385,000","4","2","1","1996","None","Single Family Residence","","$4,098.00","163","163","132","Conventional","05/20/2021","$161.63","$161.63","1.00","Bosshardt Realty Services LLC","Fonda Butkiewicz","271511225","70002595","Ocala - Marion","Ocala - Marion"
"1","GC438651","SLD","10213 SW 124 TER","Archer","32618","University Country Ests","2,123","04626-003-004","$385,000","3","3","0","2005","Private","Single Family Residence","","$4,600.00","94","94","55","Conventional","01/11/2021","$178.99","$181.35","1.01","Rabell Realty Group LLC","Nancy (Trey) Anderson","259505137","25950341","Ocala - Marion","Ocala - Marion"
"1","GC446355","SLD","6210 LAKE SHORE DR","Gainesville","32641","Magnolia Estates","2,200","17944-044-000","$385,000","3","3","1","2000","None","Single Family Residence","","$4,500.00","88","88","88","Cash","11/29/2021","$215.91","$175","0.81","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Valencia Wells","259505259","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC442251","SLD","2231 NW 49th AVE","Gainesville","32605","Sorrento","2,780","07891-010-033","$385,000","4","3","1","2004","Community","Single Family Residence","","$4,029.00","143","114","42","Conventional","07/01/2021","$140.25","$138.49","0.99","Keller Williams Gainesville Realty Partners","April McCray","259504113","261010944","Gainesville-Alachua","Ocala - Marion"
"1","OM610657","SLD","11219 SW 16 ST","MICANOPY","32667","PRAIRIE SOUTH, PHASE III (LEVY GRANT","2,396","16328-030-057","$385,000","4","3","1","2018","None","Single Family Residence","Fee Simple","$5,214.00","41","41","41","VA","01/08/2021","$169.03","$160.68","0.95","BOSSHARDT REALTY SERVICES, LLC","Melinda Hart","259505792","55055","Ocala - Marion","Ocala - Marion"
"1","GC444043","SLD","12366 SW 5th AVE","Newberry","32669","Amariah Park","1,933","04340-010-029","$385,456","3","2","0","2021","Community","Single Family Residence","","$0.00","183","183","1","Cash","10/29/2021","$199.41","$199.41","1.00","G W Robinson Realty Inc","Christopher Kobrin","259505688","259500047","Gainesville-Alachua","Gainesville-Alachua"
"1","GC440044","SLD","13683 NW 13th PL","Newberry","32669","Arbor Greens","2,854","04338-022-224","$385,665","5","3","0","2021","Community","Single Family Residence","","$0.00","153","153","13","FHA","05/07/2021","$135.13","$135.13","1.00","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","259500060","Tampa","Tampa"
"1","GC440153","SLD","3270 SW 120th TER","Gainesville","32608","Oakmont","1,870","04427-111-578","$385,725","3","2","0","2020","Community","Single Family Residence","","$0.00","106","106","0","Conventional","03/26/2021","$206.04","$206.27","1.00","ICI Select Realty Inc.","Ali H Kargar","253004979","70002595","Gainesville-Alachua","Tampa"
"1","GC446762","SLD","8225 SW 78TH LN","Gainesville","32608","LongLeaf","1,782","07098-407-444","$385,900","3","2","1","2012","Private, Community","Single Family Residence","","$4,389.00","90","90","90","Conventional","12/01/2021","$215.99","$216.55","1.00","BHHS FLORIDA REALTY","Jeff Tice","259500527","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC435756","SLD","6549 SW 77th DR","Gainesville","32608","Grand Preserve At Kanapaha","2,120","07060-100-628","$385,907","4","3","0","2020","Community","Single Family Residence","","$1.00","286","286","87","Conventional","04/05/2021","$182.03","$182.03","1.00","Skobel Realty LLC","Loree Skobel","259504735","259504945","Gainesville-Alachua","Gainesville-Alachua"
"1","GC500452","SLD","7629 SW 2ND PL","GAINESVILLE","32607","WESTCHESTER MANOR","2,647","06656-700-009","$386,000","4","3","0","1981","None","Single Family Residence","Fee Simple","$3,577.86","8","8","8","Cash","11/22/2021","$145.45","$145.83","1.00","EXP REALTY LLC","Deena Erickson-Klacko","259503806","259504874","Gainesville-Alachua","Sarasota - Manatee"
"1","GC446271","SLD","7760 SW 80th DR","Gainesville","32608","LongLeaf","2,306","07098-407-423","$386,000","4","2","0","2013","Community","Single Family Residence","","$4,571.00","40","40","16","Conventional","08/23/2021","$168.69","$167.39","0.99","Bosshardt Realty Services LLC","Amy Y Yang","259506118","259500037","Gainesville-Alachua","Ocala - Marion"
"1","GC445650","SLD","27013 SW 22nd PL","Newberry","32669","Not In Subdivision","1,728","02524-004-011","$386,000","3","2","0","2002","None","Single Family Residence","","$3,235.00","39","39","2","Conventional","07/30/2021","$230.90","$223.38","0.97","Bosshardt Realty Services LLC","Cindy Harrington","259503672","259500046","Gainesville-Alachua","Ocala - Marion"
"1","GC500400","SLD","1601 SW 68TH TER","GAINESVILLE","32607","GRAND OAKS AT TOWER RD","1,705","06677-030-102","$386,900","3","2","1","2021","None","Single Family Residence","Fee Simple","$0.00","5","5","5","Conventional","12/29/2021","$226.92","$226.92","1.00","RABELL REALTY GROUP LLC","Kristen Rabell","259504030","275510980","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447609","SLD","9543 SW 67TH LN","GAINESVILLE","32608","LUGANO","1,611","07071-010-109","$386,978","3","2","0","2021","None","Single Family Residence","Fee Simple","$1,200.00","294","294","0","Conventional","12/30/2021","$240.21","$240.21","1.00","EMMER DEVELOPMENT CORP","Lori Cain","259500890","259500065","Gainesville-Alachua","Gainesville-Alachua"
"1","GC437961","SLD","1027 NW 134th WAY","Newberry","32669","Arbor Greens","2,370","04338-022-204","$386,990","5","3","0","2021","Community","Single Family Residence","","$0.00","274","274","225","FHA","06/29/2021","$163.29","$163.29","1.00","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","264000987","Tampa","Tampa"
"1","GC442733","SLD","6424 SW 37th WAY","Gainesville","32608","Country Club Manor","4,133","07246-007-000","$387,000","4","3","0","1979","None","Single Family Residence","","$6,252.00","73","73","8","Conventional","06/03/2021","$90.73","$93.64","1.03","Rabell Realty Group LLC","Kristen Rabell - Team K&R","259504030","25950341","Ocala - Marion","Ocala - Marion"
"1","GC445293","SLD","6046 SW 84th ST","Gainesville","32608","Chesnut Village","2,556","07051-020-016","$387,000","5","3","0","2020","None","Single Family Residence","","$1,403.00","137","137","137","Conventional","11/15/2021","$152.54","$151.41","0.99","RE/MAX PROFESSIONALS","Saveela Asad","259505179","259500792","Orlando Regional","Gainesville-Alachua"
"1","GC443713","SLD","8585 SW 76 PL","Gainesville","32608","LongLeaf","2,298","07098102083","$387,500","3","2","1","2005","Community","Single Family Residence","","$4,522.00","81","81","56","Conventional","07/21/2021","$168.62","$168.62","1.00","Prestige Equity Management Inc.","Michael Steinberg","259503242","259504964","Gainesville-Alachua","Gainesville-Alachua"
"1","GC441604","SLD","3714 NW 33rd TER","Gainesville","32605","Weatherstone","2,556","06092-060-008","$387,500","4","3","0","2000","None","Single Family Residence","","$6,848.00","22","22","9","Cash","03/08/2021","$166.28","$151.6","0.91","Exit Realty Producers","Nientzu Patterson","259506595","259504115","Gainesville-Alachua","Ocala - Marion"
"1","GC445956","SLD","4034 SW 21st TER","Gainesville","32608","Madera Cluster","2,891","07280-010-013","$387,654","4","3","1","2004","None","Single Family Residence","","$7,345.00","67","67","4","Conventional","06/30/2021","$134.09","$134.09","1.00","Out Of Area Firm (See Remarks)"," Reciprocal- Out Of Area Agent","259500000000000","259504874","","Gainesville-Alachua"
"1","GC444679","SLD","8921 SW 75 ST","Gainesville","32608","Farms Of Kanapaha","3,771","07347-011-001","$387,700","4","4","0","1987","None","Single Family Residence","","$7,968.00","43","43","0","Conventional","05/14/2021","$102.81","$102.81","1.00","Out Of Area Firm (See Remarks)"," Reciprocal- Out Of Area Agent","259500000000000","259500004","","Gainesville-Alachua"
"1","GC447321","SLD","1926 NW 111TH DR","Gainesville","32606","Ridgemont(350)","2,472","04321-053-071","$388,000","4","3","0","2007","None","Single Family Residence","","$6,321.00","40","40","0","Conventional","09/28/2021","$161.00","$156.96","0.97","Bosshardt Realty Services LLC","Heather Doughton","259502062","259500004","Gainesville-Alachua","Ocala - Marion"
"1","GC446325","SLD","1108 NW 106 ST","Gainesville","32606","Broadmoor","2,345","06306-050-035","$388,000","4","3","0","1998","Community","Single Family Residence","","$3,308.00","63","63","19","Conventional","09/16/2021","$168.44","$165.46","0.98","Florida Homes Realty & Mortgage","Christy Anderson","259504045","259505378","Ocala - Marion","Gainesville-Alachua"
"1","GC440326","SLD","638 SW 145th DR","Newberry","32669","Laureate Village","1,592","04643-101-041","$388,000","3","2","0","2021","Community","Single Family Residence","","$0.00","219","219","158","Conventional","07/26/2021","$243.72","$243.72","1.00","G W Robinson Realty Inc","Christopher D Kobrin","259505688","259500047","Gainesville-Alachua","Gainesville-Alachua"
"1","GC440175","SLD","8115 SW 60th RD","Gainesville","32608","Chesnut Village","2,516","07051-020-099","$388,990","5","3","0","2021","None","Single Family Residence","","$0.00","163","163","78","Conventional","06/10/2021","$154.61","$154.61","1.00","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","259504964","Tampa","Tampa"
"1","GC445858","SLD","4100 NW 69th ST","Gainesville","32606","Emerald Woods","2,427","06049-012-000","$389,000","4","2","1","1984","Private","Single Family Residence","","$3,135.00","49","49","5","Conventional","08/16/2021","$163.99","$160.28","0.98","Coldwell Banker M.M. Parrish Realtors","Roslyn Levy","259500332","271500260","Gainesville-Alachua","Pinellas Suncoast"
"1","GC442590","SLD","1410 SW 96th ST","Gainesville","32607","Royal Oaks","2,786","06665-050-013","$389,000","4","3","0","1986","None","Single Family Residence","","$4,573.00","49","49","1","Conventional","05/05/2021","$134.96","$139.63","1.03","Florida Homes Realty & Mortgage","Heather Damron","259505195","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC441940","SLD","2051 NW 7th PL","Gainesville","32603","Murrey Hill Ct","2,007","15443-000-000","$389,000","3","2","0","1950","None","Single Family Residence","","$4,832.00","48","48","4","Conventional","04/14/2021","$193.82","$193.82","1.00","Bosshardt Realty Services LLC","Nancy Turbyfill","259504752","259500046","Gainesville-Alachua","Ocala - Marion"
"1","GC441860","SLD","16396 NW 202ND DR","High Springs","32643","Weston Oaks","2,147","01519-020-035","$389,000","4","3","0","2021","None","Single Family Residence","","$781.00","119","119","78","Conventional","06/22/2021","$181.18","$181.18","1.00","ADDvantage Realestate Services","Keith Gordon","279515707","259505361","Tampa","West Pasco"
"1","GC441886","SLD","2041 SW 246th DR","Newberry","32669","Countryway Town Square","2,143","02544030114","$389,406","4","3","0","2021","Community","Single Family Residence","","$700.00","133","133","43","Conventional","06/30/2021","$176.48","$181.71","1.03","Norfleet Homes Realty, LLC","Edward Norfleet","259504941","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC443633","SLD","16424 NW 202ND DR","High Springs","32643","Weston Oaks","2,123","01519-020-034","$389,900","4","3","0","2021","None","Single Family Residence","","$814.00","53","53","4","Conventional","06/11/2021","$183.66","$183.66","1.00","Florida Homes Realty & Mortgage","Damon Watson","259500888","259505669","Gainesville-Alachua","Gainesville-Alachua"
"1","GC442873","SLD","17007 NW 250TH DR","High Springs","32643","Cinnamon Hills Estates","2,101","01486-030-133","$389,900","4","2","1","2021","None","Single Family Residence","","$1,000.00","70","70","34","VA","06/03/2021","$185.58","$185.58","1.00","Rockford Realty Group","Mark Cook","259503292","259504964","Gainesville-Alachua","Gainesville-Alachua"
"1","GC441200","SLD","2552 NW 48th TER","Gainesville","32606","Villas at Buckridge","1,934","06165010004","$389,900","4","2","0","2020","None","Single Family Residence","","$1,338.00","61","61","18","Conventional","03/31/2021","$204.19","$201.6","0.99","Watson Realty Corp - NW 23rd Ave.","Jonathan Colon","259500568","259500004","Gainesville-Alachua","Ocala - Marion"
"1","GC441801","SLD","3186 NW 144th TER","Newberry","32669","Caraway","2,319","04223-010-019","$389,900","4","3","0","2021","None","Single Family Residence","","$1,373.00","150","150","75","Conventional","07/14/2021","$168.13","$168.13","1.00","Pepine Realty","Betsy Pepine","259503892","259504874","Ocala - Marion","Ocala - Marion"
"1","GC448288","SLD","1202 NW 137th WAY","Newberry","32669","Arbor Greens","2,098","04338-020-114","$390,000","3","2","1","2019","Community","Single Family Residence","","$6,700.00","3","3","3","Cash","10/27/2021","$190.18","$185.89","0.98","COLDWELL BANKER MM PARRISH","Carly Mikell","259507000","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447693","SLD","11967 SW 28th AVE","Gainesville","32608","Oakmont","1,674","04427-111-240","$390,000","4","3","0","2019","Community","Single Family Residence","","$7,073.00","49","49","10","Conventional","10/22/2021","$238.94","$232.97","0.98","Tioga Realty Inc","Tom Reilly","259503138","259500046","Gainesville-Alachua","Gainesville-Alachua"
"1","GC445300","SLD","14282 NW 163rd PL","Alachua","32615","Baywood Hills","2,928","03067062087","$390,000","5","3","0","2014","Private","Single Family Residence","","$3,837.00","66","66","21","VA","08/13/2021","$131.32","$133.2","1.01","CW Realty, Inc.","Rachel D Brinson","270533066","259504874","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444418","SLD","4445 SW 103rd CT","Gainesville","32608","HP/Amelia Gardens 19 I-Iii","1,636","06860-193-059","$390,000","3","2","0","1996","Private","Single Family Residence","","$4,058.00","30","30","0","Cash","06/11/2021","$238.39","$238.39","1.00","Engel & Volkers Gainesville","Anna Olcese","259505223","264000987","Gainesville-Alachua","Gainesville-Alachua"
"1","GC443659","SLD","3604 SW 21 TER","Gainesville","32608","Madera Cluster","2,416","07280-030-074","$390,000","3","2","0","2009","None","Single Family Residence","","$347.00","44","44","10","Conventional","06/03/2021","$171.77","$161.42","0.94","Engel & Volkers Gainesville","Kimberly Mitchell","278037926","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC443108","SLD","814 NE 3rd AVE","Gainesville","32601","Doig Robertson","1,283","11884-000-000","$390,000","2","1","0","1929","None","Single Family Residence","","$4,200.00","36","36","2","Conventional","05/07/2021","$272.64","$303.98","1.11","Watson Realty Corp - NW 23rd Ave.","Donna Bostwick","259500404","259500060","Gainesville-Alachua","Ocala - Marion"
"1","GC442383","SLD","17541 NW 175 AVE","Alachua","32615","Meadowglen Farms","2,176","03024-010-029","$390,000","3","2","0","2002","None","Single Family Residence","","$4,386.00","38","38","58","Conventional","06/11/2021","$179.23","$179.23","1.00","Horizon Realty Of Alachua Inc","Wendy S McGriff","259506383","259500025","Gainesville-Alachua","Gainesville-Alachua"
"1","GC442302","SLD","8924 SW 64TH LN","GAINESVILLE","32608","ELOISE GARDENS","1,990","07054-031-012","$390,000","3","3","0","2005","Private","Single Family Residence","","$4,533.00","43","43","4","Conventional","04/22/2021","$190.90","$195.98","1.03","BHGRE THOMAS GROUP","Tiffany Thomas","259503896","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC439915","SLD","8911 SW 63RD PL","Gainesville","32608","Eloise Gardens","2,329","07054-031-020","$390,000","4","3","0","2005","None","Single Family Residence","","$5,092.00","95","95","52","VA","03/05/2021","$171.70","$167.45","0.98","BHGRE Thomas Group","Katherine Durst","259505574","259500046","Gainesville-Alachua","Ocala - Marion"
"1","GC439498","SLD","8818 SW 44TH LN","Gainesville","32608","HP/Preserve, The 7, 9-I-Iii","2,146","06860-090-095","$390,000","3","2","0","1989","Private","Single Family Residence","","$4,759.00","78","78","77","Conventional","01/15/2021","$185.00","$181.73","0.98","Pepine Realty","Betsy Pepine","259503892","259500037","Ocala - Marion","Ocala - Marion"
"1","GC439394","SLD","4041 NW 64th PL","Gainesville","32653","Millhopper Stat-Union Square","2,367","06020-050-016","$390,000","4","3","0","1995","Private","Single Family Residence","","$5,118.00","128","128","79","Conventional","03/15/2021","$171.06","$164.77","0.96","RE/MAX Professionals","Saveela & Ace","259505179","259505695","Orlando Regional","Ocala - Marion"
"1","GC437801","SLD","27716 NW 182ND AVE","High Springs","32643","Suwannee River Estates So","2,100","01444-001-002","$390,000","3","2","0","1995","None","Single Family Residence","","$4,515.00","196","196","237","Cash","06/11/2021","$202.38","$185.71","0.92","Florida Homes Realty & Mortgage","Julie R Davis","259506573","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC434676","SLD","1695 SW 71st CIR","Gainesville","32607","Grand Oaks (Gainesville)","2,113","06677-003-060","$390,000","4","3","1","2020","Community","Single Family Residence","","$0.00","394","394","341","Conventional","05/12/2021","$189.30","$184.57","0.98","Rabell Realty Group LLC","Kristen Rabell - Team K&R","259504030","259500037","Ocala - Marion","Ocala - Marion"
"1","GC434661","SLD","2826 SW 117 WAY","Gainesville","32608","Oakmont","2,036","04427-111-077","$390,000","4","3","0","2015","Community","Single Family Residence","","$8,626.00","300","300","258","Conventional","03/10/2021","$191.31","$191.55","1.00","Coldwell Banker M.M. Parrish Realtors","Joanne Lawlor","259500387","259500037","Gainesville-Alachua","Pinellas Suncoast"
"1","GC446693","SLD","1321 NW 47th TER","Gainesville","32605","Suburban Heights","2,396","06383-031-072","$390,000","4","2","1","1971","Private","Single Family Residence","","$3,002.00","66","66","3","Cash","09/30/2021","$160.64","$162.77","1.01","Spiegel Inc, Realtors","Geoffrey Spiegel","259500249","259500054","Gainesville-Alachua","Gainesville-Alachua"
"1","GC446133","SLD","4511 NW 13th AVE","Gainesville","32605","Suburban Heights","2,081","06383-028-020","$390,000","3","2","0","1969","Private","Single Family Residence","","$5,158.00","47","47","3","Conventional","08/24/2021","$187.36","$187.41","1.00","Keller Williams Gainesville Realty Partners","Jordane Spitze","259505396","259503210","Gainesville-Alachua","Ocala - Marion"
"1","GC444951","SLD","7827 NW 50th ST","Gainesville","32653","Blues Creek","2,327","06006-061-012","$390,000","4","2","1","1995","Community","Single Family Residence","","$4,079.00","49","49","0","Conventional","07/16/2021","$167.60","$167.6","1.00","Pepine Realty","Betsy Pepine","259503892","259504874","Ocala - Marion","Ocala - Marion"
"1","OM605450","SLD","1695 SW 71ST CIR","GAINESVILLE","32607","GRAND OAKS AT TOWER PHASE","2,113","06677-003-060","$390,000","4","3","1","2020","None","Single Family Residence","Fee Simple","$0.00","239","239","414","Conventional","08/17/2021","$179.84","$184.57","1.03","RABELL REALTY GROUP LLC","Kristen Rabell","259504030","55055","Ocala - Marion","Tampa"
"1","GC440423","SLD","13655 NW 13th PL","Newberry","32669","Arbor Greens","2,854","04338-022-221","$390,245","5","3","0","2021","Community","Single Family Residence","","$0.00","145","145","30","Conventional","05/21/2021","$136.18","$136.74","1.00","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","70002595","Tampa","Tampa"
"1","GC448253","SLD","1502 NW 17th ST","Gainesville","32605","Hillside","1,593","09021-005-000","$391,000","3","2","0","1953","None","Single Family Residence","","$3,390.00","8","8","8","Cash","11/08/2021","$249.22","$245.45","0.98","Pais Realty","David Pais","259502019","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444776","SLD","9366 NW 26th AVE","Gainesville","32606","Brookfield","2,496","06234-130-086","$391,000","4","3","0","2003","Community","Single Family Residence","","$4,045.00","60","60","0","Cash","05/21/2021","$156.65","$156.65","1.00","Out Of Area Firm (See Remarks)"," Reciprocal- Out Of Area Agent","259500000000000","259504874","","Gainesville-Alachua"
"1","GC500138","SLD","8436 SW 77TH AVE","GAINESVILLE","32608","LONGLEAF UNIT 1 PH 1","2,313","07098-100-028","$392,000","4","2","0","2005","Community","Single Family Residence","Fee Simple","$4,359.00","42","42","47","Conventional","12/23/2021","$170.77","$169.48","0.99","RABELL REALTY GROUP LLC","Cecile Arce","259506722","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC442994","SLD","410 NW 24th ST","Gainesville","32607","Palm Terrace","1,923","06447-023-000","$392,000","4","2","0","1930","None","Single Family Residence","","$4,015.00","45","45","1","Cash","05/14/2021","$186.69","$203.85","1.09","Coldwell Banker M.M. Parrish Realtors","Lauretta Fogg","259500478","259506015","Gainesville-Alachua","Pinellas Suncoast"
"1","GC442822","SLD","1411 NW 51st TER","Gainesville","32605","Kingswood","2,752","06366-300-009","$392,000","4","2","1","1969","Private","Single Family Residence","","$2,819.00","86","86","21","VA","06/18/2021","$139.53","$142.44","1.02","BHGRE Thomas Group","Anne C Blay","259506128","259504926","Gainesville-Alachua","Ocala - Marion"
"1","GC445399","SLD","8424 SW 5th PL","Gainesville","32607","Buckingham South","2,227","06656-051-054","$392,000","4","4","0","1979","Private","Single Family Residence","","$4,024.00","50","50","3","Conventional","07/30/2021","$165.69","$176.02","1.06","Pepine Realty","Betsy Pepine","259503892","259506003","Ocala - Marion","Ocala - Marion"
