"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Heated Area","Tax ID","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Ownership","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","GC500587","SLD","13405 NE 203RD TER","WALDO","32694","N/A","1,422","18387-020-000","$329,900","2","2","0","1994","None","Single Family Residence","Fee Simple","$3,432.00","35","4","4","Conventional","12/23/2021","$235.58","$232","0.98","BOSSHARDT REALTY SERVICES LLC","Perry McDonald","259503206","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC443044","SLD","352 NW Seminary AVE","Micanopy","32667","Smiths Addition","2,023","16520-061-000","$329,900","3","2","0","1982","None","Single Family Residence","","$1,050.00","56","42","24","Cash","05/12/2021","$162.63","$163.07","1.00","Flat Fee.com, Inc.","Cliff Glansen","278017259","70002595","Sarasota - Manatee","Sarasota - Manatee"
"1","GC439755","SLD","5140 SW 103 DR","Gainesville","32608","HP/Chickasaw Way 31","2,145","06860-310-064","$329,900","3","2","1","1999","None","Single Family Residence","","$5,596.00","203","203","175","FHA","06/11/2021","$153.80","$153.8","1.00","Focus Real Estate Group","Paul Dalba","259503713","25950341","Gainesville-Alachua","Gainesville-Alachua"
"1","GC446889","SLD","1718 NW 94th street","Gainesville","32606","Oakcrest","2,083","06300-020-000","$329,900","3","2","0","1981","None","Single Family Residence","","$2,387.00","63","63","17","VA","10/05/2021","$158.38","$158.38","1.00","WATSON REALTY CORP-GVILLE","Shawn Bethel","259503785","70002595","Gainesville-Alachua","Ocala - Marion"
"1","GC445072","SLD","10008 SW 89th ST","Gainesville","32608","Kanapaha Pines","1,829","07348-050-022","$329,900","3","2","1","2001","None","Single Family Residence","","$4,105.00","58","58","12","Conventional","07/30/2021","$180.37","$180.37","1.00","Keller Williams Gainesville Realty Partners","Whitney Perkins-The Whitney Perkins Team","259504068","259500046","Ocala - Marion","Ocala - Marion"
"1","GC444184","SLD","8424 SW 8th PL","Gainesville","32607","Cobblefield/Hedingham","1,944","06672-100-006","$329,900","3","2","0","2003","Community","Single Family Residence","","$5,584.00","73","73","48","Conventional","07/30/2021","$169.70","$169.7","1.00","Bosshardt Realty Services LLC","Perry G. McDonald","259503206","259504044","Gainesville-Alachua","Ocala - Marion"
"1","OM616012","SLD","352 NW 2ND AVE","MICANOPY","32667","SMITHS ADD MICANOPY","1,997","16520-061-000","$329,900","3","2","0","1981","None","Single Family Residence","Fee Simple","$1,094.00","54","54","55","Cash","05/12/2021","$164.75","$165.2","1.00","PEGASUS REALTY & ASSOC INC","Gigi Ansell","271512388","271500147","Ocala - Marion","Ocala - Marion"
"1","GC500058","SLD","7911 SW 88TH ST","GAINESVILLE","32608","WILLOW OAK PLANTATION","1,688","07098-001-202","$330,000","3","2","0","2010","None","Single Family Residence","Fee Simple","$3,802.21","10","10","10","VA","12/03/2021","$195.44","$195.5","1.00","BHHS FLORIDA REALTY - 53RD AVE","Denise Mongiardo","259504413","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447999","SLD","4431 NW 32nd AVE","Gainesville","32606","Benwood Estates","1,788","06143-001-050","$330,000","4","2","0","1974","None","Single Family Residence","","$2,251.00","31","31","31","Conventional","12/03/2021","$187.50","$184.56","0.98","BOSSHARDT REALTY SERVICES LLC","Amy Gnann","259505278","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447800","SLD","205 NW 79TH DR","Gainesville","32607","Sunningdale","2,010","06656-641-001","$330,000","3","2","0","1986","None","Single Family Residence","","$3,314.00","69","69","7","Conventional","11/17/2021","$159.06","$164.18","1.03","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Craig Wilburn","259503108","272560911","Ocala - Marion","Gainesville-Alachua"
"1","GC447545","SLD","8112 SW 103rd AVE","Gainesville","32608","Thousand Oaks","2,516","07348-020-009","$330,000","3","2","0","1990","None","Single Family Residence","","$3,990.00","53","53","16","Conventional","10/22/2021","$139.07","$131.16","0.94","PEPINE REALTY","Betsy Pepine","259503892","66066","Ocala - Marion","Gainesville-Alachua"
"1","GC447468","SLD","7513 SW 85th DR","Gainesville","32608","LongLeaf","1,792","07098-100-037","$330,000","3","2","0","2005","Community","Single Family Residence","","$3,496.00","67","67","3","Conventional","11/01/2021","$178.52","$184.15","1.03","BHGRE THOMAS GROUP","Art Nagan","259506582","259506003","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444468","SLD","1334 NE 9th ST","Gainesville","32601","Highland Court","2,022","10522-001-000","$330,000","3","2","0","1948","Private","Single Family Residence","","$3,801.00","169","169","135","Conventional","10/29/2021","$163.55","$163.2","1.00","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Craig Wilburn","259503108","259506015","Ocala - Marion","Gainesville-Alachua"
"1","GC444024","SLD","7518 NW 126th AVE","Alachua","32615","Oaks At Hague","2,452","05861-000-000","$330,000","3","3","0","1946","Private","Single Family Residence","","$1,288.00","56","56","24","Conventional","06/25/2021","$142.33","$134.58","0.95","Bosshardt Realty Services LLC","Kristi F Crouch","259506267","259504964","Gainesville-Alachua","Ocala - Marion"
"1","GC443487","SLD","11612 NW 15th LN","Gainesville","32606","Fletchers-The Retreat","2,091","04321-401-056","$330,000","3","2","0","2000","None","Single Family Residence","","$3,498.00","49","49","4","Conventional","06/02/2021","$155.43","$157.82","1.02","Rabell Realty Group LLC","Kristen Rabell - Team K&R","259504030","259500037","Ocala - Marion","Ocala - Marion"
"1","GC442489","SLD","25450 SW 22nd PL","Newberry","32669","Sylvania Terrace","1,681","02534-021-011","$330,000","3","2","0","2006","Private","Single Family Residence","","$2,927.00","51","51","3","Conventional","05/03/2021","$193.28","$196.31","1.02","TerZa Real Estate","Delphine Lampert","260561009","259505695","Lake and Sumter","Gainesville-Alachua"
"1","GC441804","SLD","27030 NW 115TH TER","Alachua","32615","Rolling Meadows","1,496","02773-026-000","$330,000","3","2","0","1987","Private","Single Family Residence","","$2,150.00","142","36","2","Cash","03/30/2021","$220.52","$220.59","1.00","Campus To Coast Realty, Inc","Jennifer Lee","259503897","25950341","Gainesville-Alachua","Gainesville-Alachua"
"1","GC439531","SLD","525 NE Boulevard","Gainesville","32601","Highland Terrace","2,024","12258-000-000","$330,000","3","2","0","1925","None","Single Family Residence","","$2,400.00","296","136","109","Conventional","03/08/2021","$172.87","$163.04","0.94","Coldwell Banker M.M. Parrish Realtors","Bill Warinner","259500485","259505361","Gainesville-Alachua","Pinellas Suncoast"
"1","GC446332","SLD","16730 NW 167th DR","Alachua","32615","Heritage Oaks","1,809","03053-020-085","$330,000","4","2","0","2017","None","Single Family Residence","","$4,473.00","57","57","3","Cash","09/10/2021","$174.07","$182.42","1.05","Coldwell Banker M.M. Parrish Realtors","Patrick Hare","259500447","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC446238","SLD","821 NW 20 TER","Gainesville","32603","Lorraine Court","1,656","09213-003-000","$330,000","3","2","0","1959","None","Single Family Residence","","$2,438.00","39","39","3","Conventional","08/20/2021","$199.28","$199.28","1.00","RE/MAX Professionals","Debra Baird-Multinational Team","268008272","259504926","Gainesville-Alachua","Ocala - Marion"
"1","GC446142","SLD","14496 NW 21st PL","Newberry","32669","Belmont","1,830","04227-010-015","$330,000","3","2","0","2005","Community","Single Family Residence","","$3,132.00","82","82","32","Conventional","09/27/2021","$185.74","$180.33","0.97","Pepine Realty","Laura Javidi","259505316","259504926","Gainesville-Alachua","Ocala - Marion"
"1","GC444709","SLD","7680 SW 82ND WAY","GAINESVILLE","32608","LONGLEAF","1,896","07098-306-281","$330,000","3","2","0","2008","Community","Single Family Residence","","$5,266.00","54","54","2","Conventional","07/13/2021","$174.05","$174.05","1.00","BHGRE THOMAS GROUP","Tiffany Thomas","259503896","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444578","SLD","6815 NW 57TH WAY","Gainesville","32653","Spring Forest - Condo","2,501","06024-036-000","$330,000","4","3","1","1979","None","Single Family Residence","","$2,800.00","158","158","114","Conventional","10/22/2021","$139.54","$131.95","0.95","RABELL REALTY GROUP LLC","Susan Donnelly","304505130","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC442025","SLD","20227 NW 254th WAY","High Springs","32643","River Glen","2,447","00181-100-017","$330,000","4","2","0","2000","None","Single Family Residence","","$2,923.00","117","117","103","Conventional","07/26/2021","$135.68","$134.86","0.99","Pepine Realty","Katie Garrett","259505117","259505695","Gainesville-Alachua","Ocala - Marion"
"1","S5052358","SLD","7971 SW 62ND CT","GAINESVILLE","32608","CHESTNUT VILLAGE PHASE II PB 35 PG 74","1,774","07051020110","$330,000","4","2","0","2021","None","Single Family Residence","Fee Simple","$1,114.47","131","131","131","Conventional","12/01/2021","$200.11","$186.02","0.93","EXP REALTY LLC","Diana Ariza Cabrera","272561482","259500004","Osceola","Sarasota - Manatee"
"1","OM613593","SLD","8205 SW 44TH TER","GAINESVILLE","32608","PRAIRIE PONTE","2,670","07234-014-000","$330,000","4","2","0","1981","None","Single Family Residence","Fee Simple","$2,216.00","34","34","40","Conventional","03/15/2021","$129.21","$123.6","0.96","RABELL REALTY GROUP LLC","Rebecca Johnson","259503952","55055","Tampa","Tampa"
"1","GC442778","SLD","15702 NW 107th TER","Alachua","32615","Burnetts Lake Estates","1,768","03187-001-004","$330,150","3","2","0","1985","Private","Single Family Residence","","$1,768.00","42","42","4","Conventional","05/04/2021","$184.87","$186.74","1.01","Watson Realty Corp - NW 23rd Ave.","Donna Bostwick","259500404","259500025","Gainesville-Alachua","Ocala - Marion"
"1","GC442538","SLD","1788 SW 67th CIR","Gainesville","32607","Grand Oaks (Gainesville)","1,701","06677-030-110","$330,800","3","2","0","2021","Community","Single Family Residence","","$0.00","206","206","2","Cash","10/07/2021","$190.01","$194.47","1.02","RABELL REALTY GROUP LLC","Kristen Rabell","259504030","53959","Ocala - Marion","Gainesville-Alachua"
"1","GC444053","SLD","7349 WHITE OAKS RD","Alachua","32615","Turkey Creek","1,995","05900-020-007","$331,000","4","2","1","2005","Community","Single Family Residence","","$3,447.00","59","59","5","Conventional","06/29/2021","$164.91","$165.91","1.01","Coldwell Banker M.M. Parrish Realtors","Michelle M Tell","259505571","259505361","Gainesville-Alachua","Pinellas Suncoast"
"1","GC443829","SLD","3715 SW 3rd PL","Gainesville","32607","Anglewood","2,449","06530-011-000","$331,000","4","2","0","1968","Private","Single Family Residence","","$4,907.00","74","74","37","Conventional","07/06/2021","$149.04","$135.16","0.91","Dawn Realty","Mike Hastings","259503533","270534868","Gainesville-Alachua","Ocala - Marion"
"1","GC441770","SLD","2221 NW 21st ST","Gainesville","32605","Forest Ridge","2,240","09013-006-019","$332,000","5","2","0","1978","None","Single Family Residence","","$4,746.00","65","33","7","Conventional","03/26/2021","$149.55","$148.21","0.99","Keller Williams Gainesville Realty Partners","Ben Zuber - The Zuber Group","264000563","259505361","Gainesville-Alachua","Ocala - Marion"
"1","GC441662","SLD","2737 SW 119th TER","Gainesville","32608","Oakmont","1,520","04427-111-053","$332,000","3","2","0","2016","Community","Single Family Residence","","$5,810.00","64","64","3","Cash","04/22/2021","$220.39","$218.42","0.99","BHGRE Thomas Group","Brian Oen","259505642","259500004","Gainesville-Alachua","Ocala - Marion"
"1","GC446114","SLD","845 NE 5TH AVE","Gainesville","32601","Doig Robertson","1,638","11885-000-000","$332,000","3","1","1","1941","None","Single Family Residence","","$1,931.00","36","36","4","Conventional","08/12/2021","$189.26","$202.69","1.07","Rabell Realty Group LLC","Mike Rust","259506066","259506015","Ocala - Marion","Ocala - Marion"
"1","GC440421","SLD","1102 NW 136th ST","Newberry","32669","Arbor Greens","1,787","04338-022-147","$332,110","3","2","0","2021","Community","Single Family Residence","","$0.00","169","169","31","VA","06/14/2021","$186.97","$185.85","0.99","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","70002595","Tampa","Tampa"
"1","GC443354","SLD","16042 NW 123 AVE","Alachua","32615","Savannah Station","1,789","03980-021-142","$332,500","4","2","0","2021","None","Single Family Residence","","$0.00","96","96","108","FHA","09/22/2021","$185.86","$185.86","1.00","Bosshardt Realty Services LLC","Henry & Linda Rabell","259503136","259500792","Ocala - Marion","Ocala - Marion"
"1","GC446891","SLD","9622 SW 67TH LN","GAINESVILLE","32608","LUGANO","1,504","07071-010-149","$332,829","3","2","0","2021","None","Single Family Residence","Fee Simple","$1,200.00","63","63","63","Conventional","12/15/2021","$221.30","$221.3","1.00","EMMER DEVELOPMENT CORP","Lori Cain","259500890","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC442521","SLD","8301 SW 60th RD","Gainesville","32608","Chesnut Village","2,516","07051-020-026","$332,900","5","3","0","2021","None","Single Family Residence","","$1,052.00","63","63","5","Conventional","03/05/2021","$132.31","$132.31","1.00","Out Of Area Firm (See Remarks)"," Reciprocal- Out Of Area Agent","259500000000000","259500046","","Gainesville-Alachua"
"1","GC445445","SLD","1505 NE 9th ST","Gainesville","32601","Highland Court","1,610","10519-005-000","$332,900","4","2","0","1948","None","Single Family Residence","","$1,099.00","49","49","9","FHA","07/30/2021","$201.86","$206.77","1.02","Exit Realty Producers","Debra Oberlin","259500627","259506015","Gainesville-Alachua","Ocala - Marion"
"1","GC442633","SLD","8261 SW 60th AVE","Gainesville","32608","Chesnut Village","1,785","07051-020-072","$332,990","4","2","0","2020","None","Single Family Residence","","$4,240.00","91","91","28","Conventional","06/17/2021","$184.87","$186.55","1.01","Flat Fee.com, Inc.","Cliff Glansen","278017259","259500056","Sarasota - Manatee","Sarasota - Manatee"
"1","GC436205","SLD","8301 SW 60th RD","Gainesville","32608","Chesnut Village","2,516","07051-020-026","$332,990","5","3","0","2020","None","Single Family Residence","","$0.00","235","235","190","Conventional","03/05/2021","$135.13","$132.35","0.98","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","259500046","Tampa","Tampa"
"1","GC500084","SLD","9818 SW 37TH RD","GAINESVILLE","32608","HAILE PLANTATION UNIT 33 PH II","1,744","06860-332-107","$333,000","3","2","0","1999","None","Single Family Residence","Fee Simple","$3,863.00","3","3","4","Conventional","12/10/2021","$194.95","$190.94","0.98","BHHS FLORIDA REALTY","Robbie Curry","259504072","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC446783","SLD","11917 NW 14th RD","Gainesville","32606","South Pointe","1,734","04321-204-121","$333,000","4","2","0","2014","Community","Single Family Residence","","$4,115.00","68","68","5","Conventional","10/05/2021","$187.37","$192.04","1.02","THOMAS GROUP REALTY, LLC","Kenneth Mears","259505023","259504874","Gainesville-Alachua","Ocala - Marion"
"1","GC444485","SLD","3716 SW 3rd PL","Gainesville","32607","Anglewood","2,330","06530-002-000","$333,250","5","3","0","1966","Private","Single Family Residence","","$4,164.00","20","20","2","Cash","06/02/2021","$126.61","$143.03","1.13","Rabell Realty Group LLC","Kristen Rabell - Team K&R","259504030","259500021","Ocala - Marion","Ocala - Marion"
"1","GC440538","SLD","1426 NW 132nd BLVD","Newberry","32669","Fairway Pointe At West End","1,522","04314-104-005","$333,500","3","2","0","2021","Community","Single Family Residence","","$0.00","94","94","64","VA","04/06/2021","$220.11","$219.12","1.00","Coldwell Banker M.M. Parrish Realtors","Shea Shrimpton","259505142","259505695","Gainesville-Alachua","Pinellas Suncoast"
"1","GC440773","SLD","5124 SW 82ND TER","Gainesville","32608","Stillwind","2,230","06858-010-037","$333,900","4","3","0","1997","None","Single Family Residence","","$2,882.00","53","53","6","FHA","03/08/2021","$141.26","$149.73","1.06","ADDvantage Realestate Services","Keith Gordon","279515707","259500004","Tampa","West Pasco"
"1","GC448022","SLD","11502 Creek DR","Alachua","32615","Turkey Creek","2,188","05900-005-035","$334,000","3","2","1","1979","Private, Community","Single Family Residence","","$4,200.00","14","14","14","Conventional","11/08/2021","$154.94","$152.65","0.99","WATSON REALTY CORP-GVILLE","Sherman Bryan, Jr.","259505299","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC445810","SLD","7458 SW 79th DR","Gainesville","32608","LongLeaf","1,872","07098-306-379","$334,000","3","2","0","2010","Community","Single Family Residence","","$5,623.00","45","45","5","Cash","08/09/2021","$182.16","$178.42","0.98","Pepine Realty","Betsy Pepine","259503892","259504874","Ocala - Marion","Ocala - Marion"
"1","GC442044","SLD","3254 SW 120th TER","Gainesville","32608","Oakmont","1,541","04427-111-577","$334,357","3","2","0","2021","Community","Single Family Residence","","$0.00","82","27","0","Conventional","03/29/2021","$216.97","$216.97","1.00","ICI Select Realty Inc.","Ali H Kargar","253004979","259500060","Gainesville-Alachua","Tampa"
"1","A4514774","SLD","3801 NW 10TH PL","GAINESVILLE","32605","WESTMORELAND ESTATE ADD 4","1,652","06388-030-000","$334,450","3","2","0","1981","None","Single Family Residence","Fee Simple","$2,937.00","5","5","5","Conventional","12/30/2021","$205.75","$202.45","0.98","FLATFEE.COM","Cliff Glansen","278017259","261010896","Sarasota - Manatee","Sarasota - Manatee"
"1","GC443458","SLD","8961 SW 73rd LN","Gainesville","32608","Willow Oak Plantation","1,999","07098-001-017","$334,500","4","3","0","2013","Community","Single Family Residence","","$4,926.00","7","7","0","Conventional","04/09/2021","$167.58","$167.33","1.00","Coldwell Banker M.M. Parrish Realtors","Wendy Wei","259505191","259500037","Gainesville-Alachua","Pinellas Suncoast"
"1","GC442933","SLD","2400 NW 31 TER","Gainesville","32605","Chatworth Court","1,684","06095-050-009","$334,500","3","2","0","1978","None","Single Family Residence","","$2,537.00","24","24","2","Cash","04/19/2021","$189.73","$198.63","1.05","Florida Homes Realty & Mortgage","Cynthia Pasznik","259505369","259500004","Ocala - Marion","Gainesville-Alachua"
"1","GC437366","SLD","1388 NW 132nd BLVD","Newberry","32669","Fairway Pointe At West End","1,640","04314-004-008","$334,559","3","2","0","2020","Community","Single Family Residence","","$0.00","142","142","6","FHA","01/11/2021","$204.00","$204","1.00","Coldwell Banker M.M. Parrish Realtors","Shea Shrimpton","259505142","259500037","Gainesville-Alachua","Pinellas Suncoast"
"1","GC440650","SLD","1794 SW 67th CIR","Gainesville","32607","Grand Oaks (Gainesville)","1,700","06677-003-111","$334,850","3","2","1","2021","Community","Single Family Residence","","$0.00","236","236","82","Conventional","08/31/2021","$196.47","$196.97","1.00","Watson Realty Corp - NW 23rd Ave.","Allison Ables","259504715","259500060","Gainesville-Alachua","Ocala - Marion"
"1","OM628666","SLD","670 NW 243RD TER","NEWBERRY","32669","OAK PARK PH 1 PB 36 PG 78","1,988","01934-010-031","$335,000","3","2","0","2021","None","Single Family Residence","Fee Simple","$400.00","4","4","4","VA","12/10/2021","$168.51","$168.51","1.00","HOME ENV REALTY","Chad Shaffer","253003627","259505695","Ocala - Marion","Gainesville-Alachua"
"1","GC448102","SLD","8134 NW 53RD TER","Gainesville","32653","Weschester","1,942","06009-010-117","$335,000","4","3","0","2015","Community","Single Family Residence","","$3,469.00","22","22","22","Cash","10/28/2021","$180.18","$172.5","0.96","BHGRE THOMAS GROUP","Kat Durst","259505574","259506269","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447710","SLD","10323 SW 55TH PL","Gainesville","32608","HP/Haile Plantation","2,049","06860-130-009","$335,000","4","2","0","1992","None","Single Family Residence","","$5,090.00","70","70","70","Cash, Seller Financing","12/13/2021","$169.73","$163.49","0.96","PRESTIGE PROPERTIES REALTY, CHARTERED","Stephen Miller","261210863","259506865","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447331","SLD","10448 NW 35TH PL","Gainesville","32606","Meadowbrook","1,780","06234-240-077","$335,000","3","2","1","1995","Community","Single Family Residence","","$3,800.00","34","34","3","Cash","09/23/2021","$188.20","$188.2","1.00","BHHS Florida Realty","Angelina Ballatore","259505380","261010944","Gainesville-Alachua","Ocala - Marion"
"1","GC445045","SLD","6026 NW 35 ST","Gainesville","32653","Mile Run Rosemont","2,055","06015-220-070","$335,000","4","2","1","1995","Community","Single Family Residence","","$3,584.00","71","71","1","Conventional","08/11/2021","$163.02","$163.02","1.00","Suskin Realty Inc","Samuel Suskin","259504892","259506003","Gainesville-Alachua","Gainesville-Alachua"
"1","GC442644","SLD","930 NW 253rd DR","Newberry","32669","Newberry Corners","2,212","01894-020-059","$335,000","3","2","1","2020","None","Single Family Residence","","$1,075.00","46","46","2","Conventional","05/04/2021","$151.45","$151.45","1.00","Watson Realty Corp - NW 23rd Ave.","Jonathan Colon","259500568","259500060","Gainesville-Alachua","Ocala - Marion"
"1","GC441572","SLD","304 NW 26TH ST","Gainesville","32607","Hibiscus Park","1,480","06448-026-000","$335,000","4","2","1","1952","None","Single Family Residence","","$3,672.00","48","48","18","Cash","04/01/2021","$235.81","$226.35","0.96","Bosshardt Realty Services LLC","Tate Mikell","259504953","259500037","Gainesville-Alachua","Ocala - Marion"
"1","GC441193","SLD","918 NE 7th AVE","Gainesville","32601","Highland Pines","1,350","12429-000-000","$335,000","3","2","0","1941","None","Single Family Residence","","$1,146.00","28","28","2","Cash","02/26/2021","$240.74","$248.15","1.03","Coldwell Banker M.M. Parrish Realtors","Kristin Kelly","259505056","259500037","Gainesville-Alachua","Pinellas Suncoast"
"1","GC440725","SLD","17453 NW 278th AVE","Alachua","32615","Not In Subdivision","2,400","02796-010-005","$335,000","3","2","0","2003","None","Single Family Residence","","$3,024.00","66","66","17","Conventional","03/19/2021","$143.71","$139.58","0.97","RE/MAX Professionals","Danette Drageset","259505294","259505695","Gainesville-Alachua","Ocala - Marion"
"1","GC439506","SLD","14520 SE 204th Terrace","Hawthorne","32640","Lake Lochloosa Shores","2,221","20042-020-034","$335,000","3","2","0","1984","None","Single Family Residence","","$2,600.00","55","55","12","Conventional","01/05/2021","$174.25","$150.83","0.87","Watson Realty Corp - NW 23rd Ave.","Heather Surrency-Bristow","271511592","70002595","Gainesville-Alachua","Ocala - Marion"
"1","GC439416","SLD","3128 SW 170th ST","Archer","32618","Not In Subdivision","2,380","04445-004-000","$335,000","4","2","0","1997","None","Single Family Residence","","$2,378.00","178","178","120","Conventional","05/06/2021","$144.92","$140.76","0.97","Rabell Realty Group LLC","Susan A Donnelly","304505130","259500046","Gainesville-Alachua","Ocala - Marion"
"1","GC439410","SLD","2101 NW 20th ST","Gainesville","32605","Forest Ridge","2,438","09013-003-006","$335,000","4","2","0","1980","None","Single Family Residence","","$3,230.00","75","72","28","Conventional","01/19/2021","$143.36","$137.41","0.96","Florida Homes Realty & Mortgage","Heather Damron","259505195","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","GC439384","SLD","2071 NW 21ST LN","Gainesville","32605","Forest Ridge","2,550","09013-003-021","$335,000","4","2","0","1981","None","Single Family Residence","","$3,457.00","75","75","22","Conventional","01/25/2021","$133.33","$131.37","0.99","Matchmaker Realty Of Alachua County, Inc","Gia Arvin","259503472","259500004","Gainesville-Alachua","Orlando Regional"
"1","GC435448","SLD","904 NW 136th ST","Newberry","32669","Arbor Greens","2,433","04338-010-013","$335,000","4","3","0","2006","Community","Single Family Residence","","$6,114.00","512","299","247","Conventional","04/14/2021","$141.39","$137.69","0.97","Pepine Realty","Betsy Pepine","259503892","259500046","Ocala - Marion","Ocala - Marion"
"1","GC446894","SLD","4858 NW 81st AVE","Gainesville","32653","Weschester","1,991","06009-010-024","$335,000","4","3","0","2009","Community","Single Family Residence","","$4,973.00","48","48","31","Cash","09/20/2021","$170.72","$168.26","0.99","RE/MAX Professionals","Saveela & Ace","259505179","259505423","Orlando Regional","Ocala - Marion"
"1","GC446452","SLD","3721 SW 98 BLVD","Gainesville","32608","HP/Hampstead Pk33,25-40,65-9","1,894","06860-332-183","$335,000","3","2","0","2000","None","Single Family Residence","","$3,841.00","42","42","2","Conventional","07/07/2021","$176.87","$176.87","1.00","Out Of Area Firm (See Remarks)"," Reciprocal- Out Of Area Agent","259500000000000","264000987","","Gainesville-Alachua"
"1","GC446251","SLD","3521 NW 110th TER","Gainesville","32606","Countryside Forest","2,501","04210-002-001","$335,000","3","2","0","1986","Private","Single Family Residence","","$4,899.00","50","50","11","Conventional","09/01/2021","$138.94","$133.95","0.96","Bosshardt Realty Services LLC","Michele Loeffler","259500408","259500004","Gainesville-Alachua","Ocala - Marion"
"1","GC446061","SLD","7019 NW 49th ST","Gainesville","32653","Sterling Place","2,233","06008-020-047","$335,000","3","2","0","1996","None","Single Family Residence","","$5,950.00","48","48","0","Conventional","07/08/2021","$150.02","$150.02","1.00","Out Of Area Firm (See Remarks)"," Reciprocal- Out Of Area Agent","259500000000000","259505695","","Gainesville-Alachua"
"1","GC445939","SLD","10238 SW 96th WAY","Gainesville","32608","Hammock Ridge Unit III","1,801","07350-044-135","$335,000","4","2","0","2005","None","Single Family Residence","","$3,886.00","44","44","5","Conventional","08/13/2021","$183.18","$186.01","1.02","TY Realty of North Florida","Tina Yakel","259503574","259506003","Ocala - Marion","Ocala - Marion"
"1","GC445798","SLD","7876 SW 80th DR","Gainesville","32608","LongLeaf","1,782","07098-408-49916","$335,000","3","2","1","2014","Community","Single Family Residence","","$4,253.00","130","130","74","Conventional","11/02/2021","$189.67","$187.99","0.99","BOSSHARDT REALTY SERVICES LLC","Laurie Obreza","259506038","259505695","Ocala - Marion","Gainesville-Alachua"
"1","GC444977","SLD","7473 SW 84 DR","Gainesville","32608","LongLeaf","2,274","07098-103-144","$335,000","4","3","0","2005","Community","Single Family Residence","","$5,193.00","41","41","4","Conventional","07/08/2021","$147.27","$147.32","1.00","Florida Homes Realty & Mortgage","Yixuan Li","259506824","259504964","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444349","SLD","8118 SW 1 PL","Gainesville","32607","Sunningdale","2,250","06656-645-001","$335,000","4","2","0","1973","None","Single Family Residence","","$3,400.00","169","169","169","Cash","11/29/2021","$155.56","$148.89","0.96","WATSON REALTY CORP-GVILLE","Susan Reitnauer","259505185","259500060","Ocala - Marion","Gainesville-Alachua"
"1","GC438779","SLD","1724 SW 70th CIR","Gainesville","32607","Grand Oaks (Gainesville)","1,901","06677-003-080","$335,200","4","3","0","2020","Community","Single Family Residence","","$0.00","93","93","0","Conventional","01/15/2021","$176.33","$176.33","1.00","Watson Realty Corp - NW 23rd Ave.","Allison Ables","259504715","25950341","Gainesville-Alachua","Ocala - Marion"
"1","GC442356","SLD","1648 NW 120th TER","Gainesville","32606","South Pointe","1,682","04321-202-006","$335,450","4","2","0","2020","Community","Single Family Residence","","$1,060.00","77","77","7","Conventional","05/27/2021","$193.82","$199.44","1.03","Bosshardt Realty Services LLC","Trina Christensen","259500510","259506003","Gainesville-Alachua","Ocala - Marion"
"1","GC448155","SLD","6015 NW 83rd TER","Gainesville","32653","Marmaduke Pond","1,836","06035-003-031","$335,650","3","2","0","1980","Private","Single Family Residence","","$285.00","65","65","6","Conventional","11/29/2021","$190.58","$182.82","0.96","BOSSHARDT REALTY SERVICES LLC","Terry Lehman","259503282","259504964","Gainesville-Alachua","Gainesville-Alachua"
"1","GC446348","SLD","1816 NW 22nd TER","Gainesville","32605","Forest Ridge","1,805","09018-094-000","$336,000","3","2","0","1966","None","Single Family Residence","","$2,478.00","47","47","4","Conventional","08/31/2021","$180.06","$186.15","1.03","Bosshardt Realty Services LLC","Rainbow Young","259505231","25950341","Gainesville-Alachua","Ocala - Marion"
"1","GC446188","SLD","111 NW 24th ST","Gainesville","32607","Palm Terrace","1,301","06447-039-000","$336,000","2","2","0","1982","None","Single Family Residence","","$3,937.00","55","55","14","Conventional","09/08/2021","$252.88","$258.26","1.02","Keller Williams Gainesville Realty Partners","The Pro Team","259505311","70002595","Gainesville-Alachua","Ocala - Marion"
