"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Heated Area","Tax ID","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Ownership","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","GC447054","SLD","10709 SW 90TH CT","Gainesville","32608","Leeaire Estates","1,189","04623-003-017","$200,000","3","2","0","1984","None","Single Family Residence","","$1,617.00","32","32","10","Cash","09/10/2021","$176.62","$168.21","0.95","Matchmaker Realty Of Alachua County, Inc","Gia Arvin","259503472","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC446371","SLD","4224 NW 30th TER","Gainesville","32605","Springtree","1,152","06082-100-000","$200,000","3","1","0","1976","None","Single Family Residence","","$2,858.00","63","63","15","Conventional","09/17/2021","$173.52","$173.61","1.00","RE/MAX Professionals","Saveela & Ace","259505179","259500046","Orlando Regional","Ocala - Marion"
"1","GC445641","SLD","18140 NW 250th TER","High Springs","32643","Avondale","1,434","01442-001-003","$200,000","3","2","0","1964","None","Single Family Residence","","$900.00","129","129","87","Cash","10/27/2021","$149.86","$139.47","0.93","COLDWELL BANKER MM PARRISH","Logan Mosher","259506212","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444939","SLD","6372 NW 109th PL","Alachua","32615","Turkey Creek","1,182","05900-611-017","$200,000","2","2","0","2003","Community","Single Family Residence","","$1,826.00","42","42","5","Cash","07/09/2021","$169.12","$169.2","1.00","Keller Williams Gainesville Realty Partners","April McCray","259504113","259504926","Gainesville-Alachua","Ocala - Marion"
"1","GC445121","SLD","2831 NE 16th DR","Gainesville","32609","Carol Ests North","1,161","08197-003-056","$200,500","3","2","0","1964","None","Single Family Residence","","$1,293.00","43","43","4","Conventional","07/16/2021","$172.70","$172.7","1.00","Bosshardt Realty Services LLC","Alexandra Douglass","259506232","259504874","Gainesville-Alachua","Ocala - Marion"
"1","GC442927","SLD","1616 NE 16 PL","Gainesville","32609","Carol Ests","1,025","10804-089-000","$201,000","2","2","0","1963","None","Single Family Residence","","$2,062.00","45","45","4","Conventional","05/10/2021","$180.49","$196.1","1.09","Bosshardt Realty Services LLC","Ciara Hudleston","259505711","259506003","Ocala - Marion","Ocala - Marion"
"1","GC441638","SLD","2301 SW 72 TER","Gainesville","32607","West Point","1,261","06677-001-004","$201,000","3","2","0","2000","None","Single Family Residence","","$2,694.00","44","44","2","Conventional","03/31/2021","$157.81","$159.4","1.01","Pepine Realty","Freddy Pearson","259503996","259500004","Gainesville-Alachua","Ocala - Marion"
"1","GC441400","SLD","23918 NW 182nd AVE","High Springs","32643","D.E. Whetstones Addn","1,300","01338-000-000","$201,000","4","2","0","2021","None","Single Family Residence","","$393.00","54","54","8","FHA","04/01/2021","$154.62","$154.62","1.00","Fla Homes Inc","Bill Herring","259500270","259505669","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444435","SLD","13699 NW 158th AVE","Alachua","32615","Lincoln Gardens","1,300","03218-010-003","$201,000","4","2","0","2021","None","Single Family Residence","","$350.00","68","68","1","FHA","07/20/2021","$156.77","$154.62","0.99","Fla Homes Inc","Bill Herring","259500270","259500060","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444537","SLD","2512 NW 38th PL","Gainesville","32605","Palm Grove","1,270","06091-010-048","$201,500","3","2","0","1998","Community","Single Family Residence","","$1,372.00","47","47","2","Conventional","06/30/2021","$165.28","$158.66","0.96","Pais Realty","Quintina Walker","259505233","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC441545","SLD","4616 SW 84th DR","Gainesville","32608","HP/Founders Hill 5","1,175","06860-050-041","$201,500","2","2","0","1986","None","Single Family Residence","","$1,025.00","49","49","7","Cash","04/02/2021","$177.87","$171.49","0.96","Bosshardt Realty Services LLC","Alexandra Douglass","259506232","259500004","Gainesville-Alachua","Ocala - Marion"
"1","GC440173","SLD","6022 NW 37th Drive","Gainesville","32653","Mile Run","1,329","06017-001-013","$201,750","3","2","0","1986","Community","Single Family Residence","","$1,688.00","33","33","2","Conventional","01/13/2021","$150.49","$151.81","1.01","Suskin Realty Inc","Fabiana Suskin","259506387","270534868","Gainesville-Alachua","Gainesville-Alachua"
"1","GC448381","SLD","1265 SE 12th AVE","Gainesville","32641","Goss First Addn","1,722","15842-003-000","$201,779","3","2","0","1968","None","Single Family Residence","","$1,280.00","18","18","18","Conventional","11/05/2021","$101.50","$117.18","1.15","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Malcom Askew","259504982","259505695","Ocala - Marion","Gainesville-Alachua"
"1","GC441212","SLD","14513 NW 145 TER","Alachua","32615","C. A. Williams Addn","1,305","03815-001-000","$201,900","3","2","0","2012","None","Single Family Residence","","$1,718.00","83","83","1","USDA","04/23/2021","$152.41","$154.71","1.02","United Country Smith & Associates - Newberry","Kristi Crane","259505576","259504964","Gainesville-Alachua","Gainesville-Alachua"
"1","OM628279","SLD","5201 SW 86TH TER","GAINESVILLE","32608","HAILE PLANTATION","1,491","06860-030-036","$202,000","2","2","0","1982","Community","Single Family Residence","Fee Simple","$2,230.00","7","7","23","Cash","12/09/2021","$150.91","$135.48","0.90","BOSSHARDT REALTY SERVICES LLC","Ciara Hudleston","259505711","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC445371","SLD","6221 SW 18th TER","Gainesville","32608","Not In Subdivision","1,344","07132-001-000","$202,000","2","2","0","1967","None","Single Family Residence","","$1,800.00","78","78","7","Conventional","08/27/2021","$156.18","$150.3","0.96","BHHS Florida Realty","Chet Harris","259502074","259500037","Gainesville-Alachua","Ocala - Marion"
"1","GC442653","SLD","1606 NW 34 PL","Gainesville","32605","Pine Creek","1,144","08966-004-000","$202,000","3","2","0","1959","None","Single Family Residence","","$980.00","38","38","7","Conventional","04/26/2021","$182.69","$176.57","0.97","VanBeek Realty, LLC","Julie VanBeek","259503542","259506544","Ocala - Marion","Ocala - Marion"
"1","GC442165","SLD","2236 NW 36 PL","Gainesville","32605","Palmetto Woods","1,239","08992-020-018","$202,000","3","2","0","1981","None","Single Family Residence","","$2,251.00","32","32","3","Conventional","04/06/2021","$160.61","$163.03","1.02","Carl Turlington Real Estate","David Okken","259500307","270534868","Gainesville-Alachua","Gainesville-Alachua"
"1","GC440921","SLD","4204 NW 13TH PL","Gainesville","32605","Westwood Estates","1,294","06397-060-000","$202,000","3","2","0","1961","None","Single Family Residence","","$2,748.00","37","37","12","Conventional","03/10/2021","$150.62","$156.11","1.04","RE/MAX Professionals","Jeanette Winkler","259500415","259504964","Gainesville-Alachua","Ocala - Marion"
"1","GC438463","SLD","5130 NE 77TH AVE","Gainesville","32609","Fairbanks","1,248","07836-013-000","$202,000","3","2","0","2006","None","Single Family Residence","","$1,675.00","154","154","110","VA","03/05/2021","$174.68","$161.86","0.93","BHGRE Thomas Group","Evelyn Bergman","259503335","259500037","Gainesville-Alachua","Ocala - Marion"
"1","GC446716","SLD","3426 NW 68th RD","Gainesville","32653","Sutters Landing","1,880","06015-003-070","$202,000","4","3","0","1994","Private","Single Family Residence","","$3,600.00","35","35","0","Cash","08/31/2021","$107.45","$107.45","1.00","Bosshardt Realty Services LLC","Kristine Wendig","259505453","259500004","Lake and Sumter","Ocala - Marion"
"1","GC447250","SLD","4021 NW 20th DR","Gainesville","32605","Hazel Heights","1,522","07918-025-007","$202,500","3","2","0","1972","None","Single Family Residence","","$3,371.00","74","74","44","Conventional","10/29/2021","$144.48","$133.05","0.92","COLDWELL BANKER MM PARRISH","Norma Adams","259500425","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC448165","SLD","1628 NE 18th PL","Gainesville","32609","Carol Ests South","1,348","10804-069-000","$203,000","3","2","0","1964","None","Single Family Residence","","$1,186.00","14","14","14","FHA","11/17/2021","$150.59","$150.59","1.00","BHGRE THOMAS GROUP","Susan Houder","259500872","59638","Gainesville-Alachua","Gainesville-Alachua"
"1","GC439362","SLD","15905 NW 122 LN","Alachua","32615","Savannah Station","1,448","3980-020-079","$203,000","3","2","0","2013","None","Single Family Residence","","$2,079.00","69","69","11","Cash","01/14/2021","$146.41","$140.19","0.96","Bosshardt Realty Services LLC","Henry & Linda Rabell","259503136","259504964","Ocala - Marion","Ocala - Marion"
"1","GC446198","SLD","1204 NE 31ST AVE","Gainesville","32609","Highland Court Manor","1,633","08231-003-094","$203,000","4","2","0","1964","None","Single Family Residence","","$2,169.00","72","72","27","FHA","09/20/2021","$122.47","$124.31","1.02","BHGRE Thomas Group","Evelyn Bergman","259503335","259500004","Gainesville-Alachua","Ocala - Marion"
"1","GC441318","SLD","4235 NW 26 DR","Gainesville","32605","Springtree","1,176","06076-060-080","$204,000","3","2","0","1979","None","Single Family Residence","","$560.00","28","28","3","Conventional","03/04/2021","$179.42","$173.47","0.97","Suskin Realty Inc","Samuel Suskin","259504892","259506269","Gainesville-Alachua","Gainesville-Alachua"
"1","GC440435","SLD","2537 NW 33rd PL","Gainesville","32605","Palm Grove","1,229","06091-020-072","$204,000","2","2","0","2001","Community","Single Family Residence","","$1,372.00","41","41","6","Conventional","02/05/2021","$170.79","$165.99","0.97","Watson Realty Corp - NW 23rd Ave.","Jack R Samson","259505743","259504926","Gainesville-Alachua","Ocala - Marion"
"1","GC440221","SLD","8305 SW 46th LN","Gainesville","32608","HP/Founders Hill 5","1,330","06860-050-075","$204,000","3","2","0","1983","None","Single Family Residence","","$3,286.00","66","66","49","Conventional","03/09/2021","$161.58","$153.38","0.95","Keller Williams Gainesville Realty Partners","The Pro Team","259505311","270534868","Gainesville-Alachua","Ocala - Marion"
"1","GC446125","SLD","4134 NW 19th TER","Gainesville","32605","Paradise","1,364","07930-014-000","$204,000","3","2","0","1965","None","Single Family Residence","","$2,015.00","46","46","18","Conventional","09/03/2021","$146.55","$149.56","1.02","TY Realty of North Florida","Tina Yakel","259503574","259500060","Ocala - Marion","Ocala - Marion"
"1","GC444076","SLD","1423 NW 7th AVE","Gainesville","32603","Westfield","994","15218-000-000","$204,000","3","1","0","1947","None","Single Family Residence","","$2,823.00","140","140","86","Conventional","09/20/2021","$213.28","$205.23","0.96","University Realty","Eric Leightman","259503308","259504837","Gainesville-Alachua","Gainesville-Alachua"
"1","GC500477","SLD","2930 NE 19TH ST","GAINESVILLE","32609","CAROL ESTS NORTH","1,513","08197-007-025","$205,000","3","2","0","1967","None","Single Family Residence","Fee Simple","$847.00","6","6","6","FHA","12/17/2021","$131.99","$135.49","1.03","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Craig Wilburn","259503108","271516508","Gainesville-Alachua","Gainesville-Alachua"
"1","GC500356","SLD","931 NW 31 AVE","GAINESVILLE","32609","SUN CREST","1,040","08772-001-000","$205,000","3","2","0","1930","None","Single Family Residence","Fee Simple","$2,945.00","6","6","6","Cash","12/15/2021","$197.60","$197.12","1.00","BHHS FLORIDA REALTY","Helen Warren","259503168","259500054","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447439","SLD","1922 NW 32nd PL","Gainesville","32605","Ridgeview (886)","1,277","08875-007-001","$205,000","3","2","0","2000","None","Single Family Residence","","$2,545.00","52","52","9","Conventional","10/15/2021","$160.53","$160.53","1.00","KELLER WILLIAMS GAINESVILLE RLTY PARTNERS, LLC","Jonathan Mills","259505225","259505695","Gainesville-Alachua","Ocala - Marion"
"1","GC447130","SLD","3300 NW 41st AVE","Gainesville","32605","Northwood South","1,050","06081005005","$205,000","3","1","0","1969","None","Single Family Residence","","$1,200.00","50","50","5","Conventional","09/30/2021","$195.24","$195.24","1.00","RE/MAX Professionals","Dada McGlynn-Multinational Team","275501157","259504837","Ocala - Marion","Ocala - Marion"
"1","GC445586","SLD","22273 NW 176 PL","High Springs","32643","Gondola Gardens","1,194","00312-001-001","$205,000","3","2","0","2006","None","Single Family Residence","","$1,558.00","63","63","10","USDA","08/20/2021","$167.42","$171.69","1.03","Keller Williams Gainesville Realty Partners","Elven B Sheppard","259505855","259505361","Gainesville-Alachua","Ocala - Marion"
"1","GC444694","SLD","4415 NW 35th ST","Gainesville","32605","Capri","1,259","06067-010-031","$205,000","2","2","0","1997","Community","Single Family Residence","","$1,715.00","41","41","8","Conventional","06/30/2021","$174.51","$162.83","0.93","Keller Williams Gainesville Realty Partners","Craig Wilburn-Team Dynamo","259503108","259505695","Ocala - Marion","Ocala - Marion"
"1","GC444216","SLD","3611 NE 11th TER","Gainesville","32609","Highland Court Manor","1,129","08231-005-090","$205,000","4","2","0","1971","None","Single Family Residence","","$2,149.00","41","41","5","FHA","06/16/2021","$181.32","$181.58","1.00","Keller Williams Gainesville Realty Partners","Craig Wilburn-Team Dynamo","259503108","259504926","Ocala - Marion","Ocala - Marion"
"1","GC444065","SLD","602 NW 34th ST","Gainesville","32607","Woodland Terrace","1,288","06482-061-000","$205,000","3","2","0","1963","None","Single Family Residence","","$3,282.00","25","25","11","Cash","05/27/2021","$170.03","$159.16","0.94","Alligator Realty Inc.","Robert Eric Wild","259503822","259506003","Gainesville-Alachua","Gainesville-Alachua"
"1","GC443779","SLD","3605 NW 29TH ST","Gainesville","32605","Hidden Oaks","1,432","06092-014-040","$205,000","3","2","0","1975","None","Single Family Residence","","$1,319.00","56","56","4","Conventional","06/18/2021","$139.59","$143.16","1.03","BHHS Florida Realty","Jeffrey Tice","259500527","259503210","Gainesville-Alachua","Ocala - Marion"
"1","GC443775","SLD","1011 NE 20th PL","Gainesville","32609","Carol Ests","1,348","10607-009-000","$205,000","3","1","0","1957","None","Single Family Residence","","$1,422.00","45","45","7","Cash","06/07/2021","$165.43","$152.08","0.92","Sage Real Estate","Michelle Hazen","259504971","70002595","Gainesville-Alachua","Gainesville-Alachua"
"1","GC443635","SLD","2649 NW 48 PL","Gainesville","32605","Springtree","1,152","06076-200-036","$205,000","3","2","0","1981","None","Single Family Residence","","$2,917.00","52","52","0","Conventional","06/10/2021","$177.95","$177.95","1.00","Suskin Realty Inc","Samuel Suskin","259504892","259500054","Gainesville-Alachua","Gainesville-Alachua"
"1","GC442781","SLD","17789 NW 238th TER","High Springs","32643","Southside Terrace","1,328","01408-351-000","$205,000","3","2","0","2006","None","Single Family Residence","","$1,419.00","78","78","8","VA","06/03/2021","$143.07","$154.37","1.08","TY Realty of North Florida","Tina Yakel","259503574","259504964","Ocala - Marion","Ocala - Marion"
"1","GC441079","SLD","18708 NW 241st ST","High Springs","32643","G M Whetsone Addn","1,213","00775-001-000","$205,000","3","2","0","2021","None","Single Family Residence","","$227.00","94","94","0","VA","04/29/2021","$172.71","$169","0.98","Horizon Realty Of Alachua Inc","Joan Sroka","259502053","259500025","Gainesville-Alachua","Gainesville-Alachua"
"1","GC438858","SLD","814 NE 11th AVE","Gainesville","32601","Fairfield(795)","1,276","10600-026-000","$205,000","3","2","0","1949","None","Single Family Residence","","$3,585.00","217","217","186","Cash","06/14/2021","$172.41","$160.66","0.93","Rabell Realty Group LLC","Kristen Rabell - Team K&R","259504030","259500060","Ocala - Marion","Ocala - Marion"
"1","GC438665","SLD","15702 NW 135TH TER","Alachua","32615","Kingsland","1,409","03218-020-005","$205,000","3","2","0","2020","None","Single Family Residence","","$485.00","84","84","32","USDA","01/29/2021","$145.49","$145.49","1.00","Bosshardt Realty Services LLC","Amy Gnann","259505278","259500025","Gainesville-Alachua","Ocala - Marion"
"1","GC438333","SLD","710 NE 9th Street","Gainesville","32601","Highland Pines","1,422","12436-009-000","$205,000","4","2","0","1951","None","Single Family Residence","","$1,454.00","137","137","93","Conventional","02/12/2021","$154.64","$144.16","0.93","Coldwell Banker M.M. Parrish Realtors","Michele L Zopf","259506672","259505699","Gainesville-Alachua","Pinellas Suncoast"
"1","GC435486","SLD","14208 NW 165th PL","Alachua","32615","Alachua Realty","1,500","03074-003-000","$205,000","3","2","0","2020","None","Single Family Residence","","$0.00","257","257","8","Conventional","02/26/2021","$136.67","$136.67","1.00","Pais Realty","Quintina Walker","259505233","259503210","Gainesville-Alachua","Gainesville-Alachua"
"1","GC446788","SLD","1760 SW 245th TER","Newberry","32669","Countryway Town Square","1,091","02544-030-098","$205,000","2","2","0","2020","Community","Single Family Residence","","$775.00","43","43","5","Cash","09/10/2021","$183.23","$187.9","1.03","Keller Williams Gainesville Realty Partners","The Pro Team","259505311","259504926","Gainesville-Alachua","Ocala - Marion"
"1","GC445385","SLD","3815 NW 9th AVE","Gainesville","32605","Westmoreland","1,728","06388-016-000","$205,000","3","2","0","1979","None","Single Family Residence","","$3,510.00","53","53","42","Cash","08/13/2021","$121.53","$118.63","0.98","Watson Realty Corp - NW 23rd Ave.","Jonathan Colon","259500568","70002595","Gainesville-Alachua","Ocala - Marion"
"1","GC445148","SLD","3103 NW 4th TER","Gainesville","32609","Hazen Estates","1,296","08414-000-000","$205,000","3","2","0","1950","None","Single Family Residence","","$2,616.00","83","83","52","FHA","09/15/2021","$165.90","$158.18","0.95","Coldwell Banker M.M. Parrish Realtors","Nell Page Rainsberger","259505597","259506617","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444811","SLD","1315 NE 6th TER","Gainesville","32601","Hampton Heights","1,346","10240-000-000","$205,000","3","1","0","1950","None","Single Family Residence","","$2,738.00","58","58","0","Conventional","07/21/2021","$148.59","$152.3","1.03","Bosshardt Realty Services LLC","Jill A Dumas","259506726","259500037","Gainesville-Alachua","Ocala - Marion"
"1","GC444725","SLD","5315 NW 38 PL","Gainesville","32606","Timberlane","988","06113-010-031","$205,000","2","2","0","1983","None","Single Family Residence","","$1,306.00","62","62","2","FHA","07/21/2021","$187.25","$207.49","1.11","Suskin Realty Inc","Marc & Leslie Suskin","259500193","259506003","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444039","SLD","2000 SW 11th TER","Gainesville","32609","Kirkwood West","1,391","15699-059-013","$205,000","3","2","0","1979","None","Single Family Residence","","$3,634.00","159","159","144","Conventional","10/06/2021","$164.27","$147.38","0.90","Campus Realty","Manny Disgdiertt, Jr.","259500552","55055","Gainesville-Alachua","Gainesville-Alachua"
"1","OM612605","SLD","814 NE 11TH AVE","GAINESVILLE","32601","FAIRFIELD","1,276","10600-026-000","$205,000","3","2","0","1949","None","Single Family Residence","Fee Simple","$3,585.00","110","110","132","Cash","07/02/2021","$184.17","$160.66","0.87","RABELL REALTY GROUP LLC","Kristen Rabell","259504030","55055","Ocala - Marion","Tampa"
"1","GC448329","SLD","6021 NW 26 TER","Gainesville","32653","Northwood Pines","1,078","06014-024-008","$205,100","3","2","0","1979","None","Single Family Residence","","$1,439.00","5","5","5","FHA","11/22/2021","$185.44","$190.26","1.03","VANBEEK REALTY LLC","Julie VanBeek","259503542","25950341","Ocala - Marion","Ocala - Marion"
"1","GC500070","SLD","3320 NW 49TH TER","GAINESVILLE","32606","KIMBERLY WOODS","1,134","06124-001-015","$205,500","3","2","0","1982","None","Single Family Residence","Fee Simple","$1,343.42","3","3","3","Cash","11/15/2021","$176.11","$181.22","1.03","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Craig Wilburn","259503108","259504964","Gainesville-Alachua","Gainesville-Alachua"
"1","GC445027","SLD","1911 NW 39th DR","Gainesville","32605","Palm View Estates","1,454","06391-020-000","$205,500","3","2","0","1964","None","Single Family Residence","","$2,997.00","94","94","46","FHA","09/03/2021","$142.30","$141.33","0.99","Coldwell Banker M.M. Parrish Realtors","Norma Adams","259500425","259504018","Gainesville-Alachua","Pinellas Suncoast"
"1","GC444770","SLD","22636 SE 62nd AVE","Hawthorne","32640","Lake Breeze Ests","1,495","19558-025-000","$205,750","3","2","0","1970","None","Single Family Residence","","$1,331.00","81","81","4","FHA","08/11/2021","$130.43","$137.63","1.06","Coldwell Banker M.M. Parrish Realtors","Joanne Lawlor","259500387","81600053","Gainesville-Alachua","Pinellas Suncoast"
"1","GC441747","SLD","2073 NW 76 PL","Gainesville","32609","Eryns Garden at Buck Bay","1,156","07814-100-051","$206,000","3","2","0","2015","None","Single Family Residence","","$2,144.00","123","123","3","FHA","06/21/2021","$173.01","$178.2","1.03","Watson Realty Corp - NW 23rd Ave.","Rachel Diaz","259505344","259500037","Ocala - Marion","Ocala - Marion"
"1","GC440672","SLD","6130 NW 29th TER","Gainesville","32653","Northwood Pines","1,181","06014-024-095","$206,000","3","2","0","1977","None","Single Family Residence","","$3,168.00","42","42","3","Conventional","02/19/2021","$169.26","$174.43","1.03","Miller Real Estate","Barbara Miller","259503553","259504964","Ocala - Marion","Ocala - Marion"
"1","GC448085","SLD","905 NW 39th DR","Gainesville","32605","Westmoreland","1,200","06384-005-000","$206,300","3","2","0","1972","None","Single Family Residence","","$1,296.00","29","29","7","Cash","10/19/2021","$166.58","$171.92","1.03","MILLER REAL ESTATE, INC","Joseph Lauerman","259505638","259500046","Gainesville-Alachua","Gainesville-Alachua"
"1","GC443874","SLD","1779 SW 245th TER","Newberry","32669","Country Way","1,287","02544-030-100","$206,390","3","2","0","2021","None","Single Family Residence","","$790.00","244","244","0","Conventional","03/24/2021","$160.37","$160.37","1.00","Out Of Area Firm (See Remarks)"," Reciprocal- Out Of Area Agent","259500000000000","259505695","","Gainesville-Alachua"
"1","GC439483","SLD","733 NW 91 ST","Gainesville","32606","Forrest Manor","1,596","06656-004-003","$206,800","2","2","0","1979","None","Single Family Residence","","$222.00","63","63","1","Conventional","01/12/2021","$125.31","$129.57","1.03","Watson Realty Corp - NW 23rd Ave.","Joann Torres","259506316","259500060","Ocala - Marion","Ocala - Marion"
"1","GC447563","SLD","2030 NW 42nd AVE","Gainesville","32605","Hazel Heights","1,334","07915004016","$207,000","4","2","0","1971","None","Single Family Residence","","$2,805.00","53","53","5","Conventional","10/22/2021","$157.35","$155.17","0.99","Fletcher Realty & Builder","Rita Puentes","259505240","259506269","Gainesville-Alachua","Gainesville-Alachua"
"1","GC443592","SLD","8 NW 36TH ST","Gainesville","32607","Golf Club Manor","1,131","06484-102-000","$207,000","3","2","0","1956","None","Single Family Residence","","$3,036.00","47","47","7","Conventional","06/02/2021","$176.75","$183.02","1.04","Matchmaker Realty Of Alachua County, Inc","Gia Arvin","259503472","259506269","Gainesville-Alachua","Orlando Regional"
"1","GC441721","SLD","4735 NW 28TH TER","Gainesville","32605","Northwood","1,267","06083-009-040","$207,000","3","2","0","1971","None","Single Family Residence","","$1,469.00","50","50","7","FHA","04/09/2021","$163.38","$163.38","1.00","Coldwell Banker M.M. Parrish Realtors","Jamie Vascotto","258020231","259504115","Gainesville-Alachua","Pinellas Suncoast"
"1","GC440753","SLD","6225 NW 37th TER","Gainesville","32653","Mile Run","1,416","06017-030-002","$207,000","3","2","0","1988","Community","Single Family Residence","","$3,198.00","36","36","27","Conventional","03/11/2021","$149.01","$146.19","0.98","Horizon Realty Of Alachua Inc","Sue Reichert","259500466","259504964","Gainesville-Alachua","Gainesville-Alachua"
"1","GC439851","SLD","11822 NW 72ND TER","Alachua","32615","Turkey Creek","1,492","05900-008-017","$207,250","2","2","0","1991","Community","Single Family Residence","","$3,414.00","133","133","95","Cash","04/06/2021","$140.68","$138.91","0.99","Boukari Realty, Inc.","Jamie N Stevens","259506394","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","GC441482","SLD","5327 SW 88TH CT","Gainesville","32608","HP/Quail Court 4","1,149","06860-040-006","$207,750","3","2","0","1983","Community","Single Family Residence","","$2,373.00","27","27","2","Cash","03/09/2021","$169.71","$180.81","1.07","Keller Williams Gainesville Realty Partners","Jonathan Mills","259505225","259505695","Gainesville-Alachua","Ocala - Marion"
"1","GC500820","SLD","4578 NE 15TH TER","GAINESVILLE","32609","NORTH POINT AT IRONWOOD","1,242","08160-010-032","$208,000","3","2","0","2006","None","Single Family Residence","Fee Simple","$1,603.00","3","3","5","Cash","12/10/2021","$152.98","$167.47","1.09","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Monique Fennell","259506171","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC443919","SLD","5006 NW 36th ST","Gainesville","32605","Northwood","1,494","06066-500-011","$208,000","3","2","0","1970","Private","Single Family Residence","","$3,306.00","45","45","10","Cash","06/11/2021","$125.84","$139.22","1.11","Bosshardt Realty Services LLC","Ciara Hudleston","259505711","259500792","Ocala - Marion","Ocala - Marion"
"1","GC440190","SLD","5610 NW 26TH TER","Gainesville","32653","Northwood Pines","1,353","06014-020-035","$208,000","3","2","0","1974","None","Single Family Residence","","$2,352.00","49","49","4","VA","01/29/2021","$153.36","$153.73","1.00","BHGRE Thomas Group","Lisa Baltozer PL","259500559","259504964","Gainesville-Alachua","Ocala - Marion"
"1","GC440010","SLD","6216 NW 41st DR","Gainesville","32653","Millhopper Stat-Victoria Sq","1,267","06020-013-088","$208,000","2","2","0","1996","None","Single Family Residence","","$1,249.00","42","42","5","Cash","01/15/2021","$165.67","$164.17","0.99","Keller Williams Gainesville Realty Partners","Whitney Perkins-The Whitney Perkins Team","259504068","259500037","Ocala - Marion","Ocala - Marion"
"1","GC439816","SLD","7733 SW 55TH PL","Gainesville","32608","Valwood","1,312","06857-002-081","$208,000","3","2","0","1979","None","Single Family Residence","","$1,607.00","49","49","26","Cash","01/11/2021","$163.80","$158.54","0.97","Dawn Realty","Sonia Thomas","254004042","276599846","Gainesville-Alachua","Ocala - Marion"
"1","GC444511","SLD","2260 NW 36th PL","Gainesville","32605","Palmetto Woods","1,159","08992-010-029","$208,500","3","2","0","1980","None","Single Family Residence","","$664.00","76","76","43","Conventional","07/29/2021","$186.28","$179.9","0.97","Real Estate Research & Appraisal","Bruce Konrad","259504820","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","GC444925","SLD","2237 NW 36th PL","Gainesville","32605","Palmetto Woods","1,101","08992-020-013","$209,000","3","2","0","1983","None","Single Family Residence","","$2,295.00","42","42","3","Conventional","07/08/2021","$186.19","$189.83","1.02","Coldwell Banker M.M. Parrish Realtors","Dawne Nuri","259504003","259500054","Gainesville-Alachua","Pinellas Suncoast"
"1","GC443326","SLD","3201 NW 68th AVE","Gainesville","32653","Northwood Oaks","1,332","06014-003-045","$209,707","3","2","0","1986","None","Single Family Residence","","$1,691.00","25","25","2","Cash","05/03/2021","$157.44","$157.44","1.00","Keller Williams Gainesville Realty Partners","Craig Wilburn-Team Dynamo","259503108","270534868","Ocala - Marion","Ocala - Marion"
"1","GC444373","SLD","1106 NW 30TH AVE","Gainesville","32609","Sun Crest","1,262","08817-000-000","$209,800","3","2","0","1948","None","Single Family Residence","","$2,483.00","51","51","8","Conventional","07/01/2021","$170.21","$166.24","0.98","Bosshardt Realty Services LLC","Tate Mikell","259504953","70002595","Gainesville-Alachua","Ocala - Marion"
"1","GC447510","SLD","3650 NW 25th TER","Gainesville","32605","Palm Grove","1,190","06091-010-010","$209,900","2","2","0","1999","Community","Single Family Residence","","$3,172.00","53","53","13","Conventional","10/18/2021","$176.39","$176.39","1.00","WATSON REALTY CORP-GVILLE","Jonathan Colon","259500568","271501196","Gainesville-Alachua","Ocala - Marion"
"1","GC441829","SLD","1345 NE 32nd AVE","Gainesville","32609","Highland Court Manor","1,252","08231-003-029","$209,900","4","2","0","1970","None","Single Family Residence","","$2,178.00","114","114","66","FHA","06/16/2021","$170.05","$167.65","0.99","Green Tree Realty Inc","Barbara Vineyard","259500206","259500046","Gainesville-Alachua","Gainesville-Alachua"
"1","GC440966","SLD","4322 SW 186th ST","Newberry","32669","Not In Subdivision","1,111","04455-002-003","$209,900","3","1","0","1977","Private","Single Family Residence","","$904.00","60","60","0","FHA","03/22/2021","$188.93","$188.93","1.00","Keller Williams Gainesville Realty Partners","Whitney Perkins-The Whitney Perkins Team","259504068","259505695","Ocala - Marion","Ocala - Marion"
