OID_,Join_Count,TARGET_FID,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,CENTROID_X,CENTROID_y,geo_id,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Name
1153,1,1153,30748,0.390000000000000,2595,4,GAINESVILLE,18100,513000,2005,100,2219.500000000000000,1995,2023,0,-82.397711009999995,29.724147559999999,06006-031-025,0,430,420,17,27,0,0,2.000000000000000,2986,QuailCreek
1154,1,1154,30755,0.470000000000000,2894,4,GAINESVILLE,18100,523100,1993,100,2138.000000000000000,1993,2023,0,-82.396809289999993,29.725050979999999,06006-031-032,756,58,462,29,29,0,0,3.000000000000000,5831,QuailCreek
1155,1,1155,30803,0.360000000000000,2022,4,GAINESVILLE,18100,430300,1999,100,2022.000000000000000,1999,2023,0,-82.401388740000002,29.726393089999998,06006-040-017,0,150,506,23,23,0,0,2.000000000000000,2115,QuailCreek
1156,1,1156,30909,0.060000000000000,1380,3,GAINESVILLE,18600,279300,2007,100,1379.500000000000000,2000,2023,0,-82.394362090000001,29.725447630000001,06006-064-077,0,204,412,15,22,0,0,2.000000000000000,704,QuailCreek
1157,1,1157,30912,0.060000000000000,1545,3,GAINESVILLE,18600,259300,2001,100,1379.500000000000000,2001,2023,0,-82.393795010000005,29.725447809999999,06006-064-080,0,204,406,21,21,0,0,2.000000000000000,688,QuailCreek
1158,1,1158,30922,0.060000000000000,1380,3,GAINESVILLE,18600,271900,2011,100,1379.500000000000000,2000,2023,0,-82.394614279999999,29.725805019999999,06006-064-090,0,204,412,11,22,0,0,2.000000000000000,184,QuailCreek
1159,1,1159,30984,0.060000000000000,1352,3,GAINESVILLE,230000,260200,2003,100,1351.500000000000000,2003,2023,0,-82.393929310000004,29.727125200000000,06006-066-150,0,28,456,19,19,0,0,1.500000000000000,208,QuailCreek
1160,1,1160,31044,0.060000000000000,1327,3,GAINESVILLE,230002,236400,2005,100,1326.500000000000000,2005,2023,0,-82.394667470000002,29.728041460000000,06006-068-168,0,14,434,17,17,0,0,2.000000000000000,200,QuailCreek
1161,1,1161,31069,0.060000000000000,1380,3,GAINESVILLE,230002,260300,2004,100,1379.500000000000000,2004,2023,0,-82.394355529999999,29.727729950000001,06006-068-193,0,204,412,18,18,0,0,2.000000000000000,200,QuailCreek
1162,1,1162,31415,0.150000000000000,1565,3,GAINESVILLE,245800,297300,2010,100,1565.000000000000000,2010,2023,0,-82.401166910000001,29.728787579999999,06009-010-121,0,121,400,12,12,0,0,2.000000000000000,958,QuailCreek
1163,1,1163,31433,0.150000000000000,2420,3,GAINESVILLE,245800,452000,2008,100,1947.000000000000000,2008,2023,0,-82.402013229999994,29.728791420000000,06009-010-139,473,246,506,14,14,0,0,2.500000000000000,810,QuailCreek
1164,1,1164,31444,0.170000000000000,1766,3,GAINESVILLE,245800,379300,2008,100,1766.000000000000000,2008,2023,0,-82.402819609999995,29.728878500000000,06009-010-150,0,324,456,14,14,0,0,2.000000000000000,900,QuailCreek
1165,1,1165,31454,0.140000000000000,2572,3,GAINESVILLE,245800,480300,2014,100,1568.000000000000000,2014,2023,0,-82.402624459999998,29.728433910000000,06009-010-160,1004,214,400,8,8,0,0,2.500000000000000,1160,QuailCreek
1166,1,1166,31513,0.250000000000000,1913,4,GAINESVILLE,245801,414500,2013,100,1912.500000000000000,2013,2023,0,-82.389645119999997,29.732275880000000,06009-020-014,0,264,462,9,9,0,0,3.000000000000000,1500,QuailCreek
1167,1,1167,31533,0.260000000000000,2016,4,GAINESVILLE,245802,491500,2012,100,2016.000000000000000,2012,2023,0,-82.391619689999999,29.728223730000000,06009-030-003,0,188,462,10,10,0,0,2.000000000000000,5283,QuailCreek
1168,1,1168,31542,0.290000000000000,1802,4,GAINESVILLE,245802,348700,2011,100,1802.000000000000000,2011,2023,0,-82.392215219999997,29.726794670000000,06009-030-012,0,165,420,11,11,0,0,2.000000000000000,936,QuailCreek
1169,1,1169,31568,0.280000000000000,2474,4,GAINESVILLE,245802,506400,2007,100,2474.000000000000000,2007,2023,0,-82.391355279999999,29.727480499999999,06009-030-038,0,404,484,15,15,0,0,3.000000000000000,4702,QuailCreek
1170,1,1170,31620,0.230000000000000,1076,3,GAINESVILLE,142600,228700,1980,100,1076.000000000000000,1977,2023,0,-82.360100669999994,29.704605010000002,06014-001-006,0,84,0,42,45,0,0,2.000000000000000,2262,Springtree
1171,1,1171,31636,0.300000000000000,1385,3,GAINESVILLE,142600,260300,2000,100,1265.000000000000000,1977,2023,0,-82.359036950000004,29.703939009999999,06014-001-022,0,129,456,22,45,0,0,2.000000000000000,1856,Springtree
1172,1,1172,31639,0.220000000000000,1420,3,GAINESVILLE,142600,219800,1986,100,1420.000000000000000,1977,2023,0,-82.358177810000001,29.703950050000000,06014-001-025,0,88,0,36,45,0,0,2.000000000000000,2582,Springtree
1173,1,1173,31679,0.250000000000000,1040,3,GAINESVILLE,142600,223200,1985,100,1040.000000000000000,1977,2023,0,-82.357099559999995,29.704739889999999,06014-001-065,0,0,0,37,45,0,0,1.000000000000000,762,Springtree
1174,1,1174,31755,0.410000000000000,1308,3,GAINESVILLE,142100,277800,1994,100,1308.000000000000000,1981,2023,0,-82.365102230000005,29.717375520000001,06014-003-014,0,184,401,28,41,0,0,2.000000000000000,1610,Springtree
1175,1,1175,31762,0.370000000000000,1324,3,GAINESVILLE,142100,240600,1981,100,1324.000000000000000,1981,2023,0,-82.362519039999995,29.717363440000000,06014-003-021,0,78,260,41,41,0,0,2.000000000000000,1597,Springtree
1176,1,1176,31789,0.470000000000000,2615,3,GAINESVILLE,142100,359800,1995,100,1365.000000000000000,1980,2023,0,-82.370408490000003,29.716518560000001,06014-003-048,0,1250,0,27,42,0,0,2.000000000000000,12059,Springtree
1177,1,1177,31826,0.320000000000000,1912,3,GAINESVILLE,142100,333100,1996,100,1132.000000000000000,1979,2023,0,-82.371452219999995,29.715593760000001,06014-003-085,780,330,352,26,43,0,0,2.500000000000000,2022,Springtree
1178,1,1178,31970,0.430000000000000,1928,3,GAINESVILLE,141600,344200,1990,100,1928.000000000000000,1974,2023,0,-82.371350579999998,29.704613989999999,06014-010-059,0,54,506,32,48,0,0,2.000000000000000,2746,Springtree
1179,1,1179,31981,0.440000000000000,1252,3,GAINESVILLE,141600,317200,2005,100,1252.000000000000000,1977,2023,0,-82.367113560000007,29.704041380000000,06014-010-070,0,184,484,17,45,0,0,2.000000000000000,456,Springtree
1180,1,1180,32058,0.310000000000000,1543,3,GAINESVILLE,141800,281600,1995,100,1543.000000000000000,1977,2023,0,-82.372007609999997,29.711063060000001,06014-012-004,0,12,520,27,45,0,0,2.000000000000000,1377,Springtree
1181,1,1181,32104,0.330000000000000,1508,3,GAINESVILLE,141800,284300,1982,100,1508.000000000000000,1977,2023,0,-82.371456660000007,29.710838089999999,06014-012-050,0,208,624,40,45,0,0,2.000000000000000,1561,Springtree
1182,1,1182,32128,0.400000000000000,1617,3,GAINESVILLE,141900,324200,2006,100,1413.000000000000000,1985,2023,0,-82.369566090000006,29.712575460000000,06014-013-022,0,219,540,16,37,0,0,2.000000000000000,485,Springtree
1183,1,1183,32168,0.290000000000000,956,3,GAINESVILLE,142700,154100,1987,100,956.000000000000000,1984,2023,0,-82.361577429999997,29.715003209999999,06014-015-001,0,0,180,35,38,0,0,1.000000000000000,1052,Springtree
1184,1,1184,32171,0.290000000000000,1442,3,GAINESVILLE,142700,276500,2004,100,1442.000000000000000,2004,2023,0,-82.361576430000000,29.715778640000000,06014-015-004,0,156,220,18,18,0,0,2.000000000000000,1171,Springtree
1185,1,1185,32191,0.360000000000000,1106,3,GAINESVILLE,142700,219100,1986,100,1106.000000000000000,1981,2023,0,-82.363736529999997,29.716547660000000,06014-015-025,0,0,328,36,41,0,0,2.000000000000000,1809,Springtree
1186,1,1186,32209,0.250000000000000,1439,3,GAINESVILLE,142700,244100,2000,100,1439.000000000000000,1978,2023,0,-82.365718020000003,29.716029599999999,06014-015-043,0,60,0,22,44,0,0,2.000000000000000,1088,Springtree
1187,1,1187,32351,0.250000000000000,1334,3,GAINESVILLE,142200,269300,2005,100,1334.000000000000000,1974,2023,0,-82.366093980000002,29.706162050000000,06014-020-090,0,48,0,17,48,0,0,2.000000000000000,1078,Springtree
1188,1,1188,45303,2.270000000000000,4088,4,ST. JOHN'S,0,782800,2008,100,2966.000000000000000,1979,2023,0,-82.419238120000003,29.666708010000001,06337-014-001,1122,60,648,14,43,0,0,4.000000000000000,18255,Gainesvilleish_Region
1189,1,1189,45470,1.000000000000000,3021,4,ST. JOHN'S,203800,477300,1990,100,3021.000000000000000,1970,2023,0,-82.412803990000000,29.665864639999999,06342-009-000,0,416,460,32,52,0,0,2.500000000000000,8586,Gainesvilleish_Region
1190,1,1190,45481,1.000000000000000,2419,4,ST. JOHN'S,203800,538500,2010,100,2155.000000000000000,1971,2023,0,-82.414893500000005,29.667100999999999,06342-021-000,0,724,594,12,51,0,0,2.500000000000000,10729,Gainesvilleish_Region
1191,1,1191,45604,1.680000000000000,2377,3,ST. JOHN'S,214100,488800,2012,100,2377.000000000000000,1955,2023,0,-82.406074630000006,29.662941140000001,06350-029-000,0,268,480,10,67,0,0,2.000000000000000,13334,Gainesvilleish_Region
1192,1,1192,45682,0.230000000000000,928,3,ST. JOHN'S,214400,202500,2000,100,928.000000000000000,1962,2023,0,-82.402061799999998,29.671367860000000,06352-019-000,0,20,192,22,60,0,0,1.000000000000000,975,Gainesvilleish_Region
1193,1,1193,45711,0.230000000000000,748,3,ST. JOHN'S,214400,131600,1975,100,748.000000000000000,1962,2023,0,-82.401754850000003,29.668235639999999,06352-048-000,0,0,0,47,60,0,0,1.000000000000000,1188,Gainesvilleish_Region
1194,1,1194,45741,0.280000000000000,1040,3,ST. JOHN'S,214500,176000,1975,100,1040.000000000000000,1966,2023,0,-82.402570470000001,29.670804449999999,06353-024-000,0,64,0,47,56,0,0,1.000000000000000,1910,Gainesvilleish_Region
1195,1,1195,45753,0.230000000000000,1060,3,ST. JOHN'S,214500,246200,2012,100,1060.000000000000000,1963,2023,0,-82.402913870000006,29.667389910000001,06353-112-000,0,0,0,10,59,0,0,1.000000000000000,554,Gainesvilleish_Region
1196,1,1196,45780,0.280000000000000,1724,3,ST. JOHN'S,157900,292100,2000,100,1724.000000000000000,1970,2023,0,-82.404543550000000,29.673816410000001,06353-150-014,0,24,560,22,52,0,0,2.000000000000000,2813,Gainesvilleish_Region
1197,1,1197,45935,0.450000000000000,1801,3,GAINESVILLE,155501,316300,2005,100,1801.000000000000000,1968,2023,0,-82.400329490000004,29.672725239999998,06356-002-019,0,105,0,17,54,0,0,2.000000000000000,2399,HighSpringsAGNV
1198,1,1198,45982,0.340000000000000,2654,3,GAINESVILLE,178300,399400,1985,100,2654.000000000000000,1971,2023,0,-82.400151399999999,29.664819739999999,06361-011-000,0,10,528,37,51,0,0,2.000000000000000,3524,HighSpringsAGNV
1199,1,1199,46053,0.100000000000000,2340,3,GAINESVILLE,18800,298100,2004,100,1673.000000000000000,2004,2023,0,-82.399805560000004,29.661182549999999,06364-003-025,667,133,484,18,18,0,0,2.500000000000000,1164,HighSpringsAGNV
1200,1,1200,46088,0.450000000000000,1458,3,GAINESVILLE,109000,269300,1990,100,1458.000000000000000,1966,2023,0,-82.398949220000006,29.659946999999999,06366-002-020,0,136,616,32,56,0,0,2.000000000000000,869,HighSpringsAGNV
1201,1,1201,46105,0.290000000000000,2143,3,GAINESVILLE,109100,331800,1990,100,2143.000000000000000,1969,2023,0,-82.398484839999995,29.661752000000000,06366-003-017,0,0,462,32,53,0,0,2.000000000000000,2804,HighSpringsAGNV
1202,1,1202,46145,0.320000000000000,1688,4,GAINESVILLE,109300,465700,2020,100,1688.000000000000000,1969,2023,0,-82.397571639999995,29.667028800000001,06366-300-014,0,56,552,2,53,0,0,2.000000000000000,12171,HighSpringsAGNV
1203,1,1203,46244,0.520000000000000,2393,5,GAINESVILLE,113500,504300,2000,100,2393.000000000000000,1986,2023,0,-82.391159799999997,29.660591749999998,06375-200-014,0,358,576,22,36,0,0,2.000000000000000,2120,HighSpringsAGNV
1204,1,1204,46262,0.500000000000000,2243,4,GAINESVILLE,107400,480900,1995,100,2243.000000000000000,1929,2023,0,-82.389400469999998,29.662551449999999,06375-300-001,0,48,0,27,93,0,0,2.000000000000000,3176,HighSpringsAGNV
1205,1,1205,46284,0.060000000000000,1836,4,GAINESVILLE,231800,335700,2007,100,1116.000000000000000,2007,2023,0,-82.396292009999996,29.661147230000001,06377-010-006,720,88,420,15,15,0,0,2.000000000000000,608,HighSpringsAGNV
1206,1,1206,46287,0.060000000000000,2080,3,GAINESVILLE,231800,362500,2005,100,1040.000000000000000,2005,2023,0,-82.396291379999994,29.661394710000000,06377-010-009,1040,96,484,17,17,0,0,2.000000000000000,576,HighSpringsAGNV
1207,1,1207,46327,0.160000000000000,1973,4,GAINESVILLE,231800,450500,2008,100,1973.000000000000000,2008,2023,0,-82.397158360000006,29.662314920000000,06377-010-049,0,665,420,14,14,0,0,2.000000000000000,1201,HighSpringsAGNV
1208,1,1208,46366,0.340000000000000,2190,3,GAINESVILLE,186200,455700,2005,100,1854.000000000000000,1965,2023,0,-82.391042690000006,29.668384700000001,06381-026-000,0,366,600,17,57,0,0,2.000000000000000,1236,HighSpringsAGNV
1209,1,1209,46465,0.340000000000000,2317,3,GAINESVILLE,186500,316300,1984,100,2317.000000000000000,1966,2023,0,-82.393114209999993,29.667872899999999,06383-027-044,0,150,0,38,56,0,0,2.000000000000000,2030,HighSpringsAGNV
1210,1,1210,46504,0.370000000000000,2202,3,GAINESVILLE,186600,410300,2005,100,2202.000000000000000,1969,2023,0,-82.390346039999997,29.665618200000001,06383-028-038,0,30,528,17,53,0,0,2.000000000000000,1553,HighSpringsAGNV
1211,1,1211,46522,0.350000000000000,1793,3,GAINESVILLE,186700,430100,2005,100,1793.000000000000000,1968,2023,0,-82.391078800000003,29.670200690000001,06383-029-010,0,160,616,17,54,0,0,2.000000000000000,5864,HighSpringsAGNV
1212,1,1212,46531,0.360000000000000,2187,3,GAINESVILLE,186700,522600,2012,100,2187.000000000000000,1968,2023,0,-82.391042549999995,29.669665370000001,06383-029-019,0,21,0,10,54,0,0,2.000000000000000,8107,HighSpringsAGNV
1213,1,1213,46569,0.330000000000000,2985,3,GAINESVILLE,186800,472100,2000,100,2985.000000000000000,1970,2023,0,-82.392333769999993,29.673532370000000,06383-030-034,0,182,0,22,52,0,0,2.500000000000000,4845,HighSpringsAGNV
1214,1,1214,46817,0.480000000000000,1917,3,GAINESVILLE,215300,445600,2018,100,1917.000000000000000,1980,2023,0,-82.381078529999996,29.662244059999999,06388-031-000,0,180,483,4,42,0,0,2.000000000000000,2814,HighSpringsAGNV
1215,1,1215,46841,0.230000000000000,1642,3,GAINESVILLE,189000,362800,2015,100,1642.000000000000000,1964,2023,0,-82.381022400000006,29.668349230000000,06390-007-000,0,68,0,7,58,0,0,2.000000000000000,3265,HighSpringsAGNV
1216,1,1216,46851,0.230000000000000,1125,3,GAINESVILLE,149300,257600,1995,100,1125.000000000000000,1968,2023,0,-82.382902810000004,29.668916029999998,06391-001-000,0,18,0,27,54,0,0,2.000000000000000,850,HighSpringsAGNV
1217,1,1217,46914,0.240000000000000,1373,3,GAINESVILLE,149300,271600,1974,100,1373.000000000000000,1962,2023,0,-82.387225150000006,29.669598270000002,06391-064-000,0,88,240,48,60,0,0,2.000000000000000,8424,HighSpringsAGNV
1218,1,1218,46938,0.370000000000000,1720,3,GAINESVILLE,149400,319100,1978,100,1288.000000000000000,1968,2023,0,-82.384969260000005,29.668827790000002,06392-001-003,0,432,0,44,54,0,0,2.000000000000000,6116,HighSpringsAGNV
1219,1,1219,46985,0.230000000000000,1626,3,GAINESVILLE,149500,288700,1976,100,1626.000000000000000,1973,2023,0,-82.386376119999994,29.667210109999999,06392-002-014,0,0,299,46,49,0,0,2.000000000000000,2568,HighSpringsAGNV
1220,1,1220,47006,0.340000000000000,1046,3,GAINESVILLE,149500,186700,1980,100,1046.000000000000000,1972,2023,0,-82.385768400000003,29.666731639999998,06392-002-035,0,75,0,42,50,0,0,1.500000000000000,1648,HighSpringsAGNV
1221,1,1221,47044,0.190000000000000,1604,3,GAINESVILLE,149600,318700,2005,100,1604.000000000000000,1975,2023,0,-82.383383690000002,29.666711520000000,06392-003-033,0,0,400,17,47,0,0,2.000000000000000,1154,HighSpringsAGNV
1222,1,1222,47074,0.290000000000000,2094,3,GAINESVILLE,215400,343100,2005,100,1794.000000000000000,1957,2023,0,-82.386507580000000,29.663485399999999,06394-016-000,0,398,0,17,65,0,0,2.000000000000000,200,HighSpringsAGNV
1223,1,1223,59362,0.290000000000000,1800,3,ST. JOHN'S,77300,413700,2012,100,900.000000000000000,1986,2023,0,-82.432100019999993,29.606900599999999,06860-010-006,900,252,529,10,36,0,0,2.500000000000000,1193,Valwood
1224,1,1224,59380,0.270000000000000,1576,3,ST. JOHN'S,77300,354400,2012,100,1576.000000000000000,1983,2023,0,-82.433006129999995,29.604003490000000,06860-010-024,0,84,460,10,39,0,0,2.000000000000000,2376,Valwood
1225,1,1225,59406,0.380000000000000,1908,3,ST. JOHN'S,77300,360400,2000,100,1908.000000000000000,1981,2023,0,-82.434361569999993,29.602995109999998,06860-010-050,0,48,506,22,41,0,0,2.000000000000000,2943,Valwood
1226,1,1226,59451,0.270000000000000,1696,3,ST. JOHN'S,77300,352500,2010,100,1696.000000000000000,1986,2023,0,-82.431858320000003,29.608698140000001,06860-010-095,0,84,576,12,36,0,0,2.000000000000000,3583,Valwood
1227,1,1227,59494,0.100000000000000,1264,3,ST. JOHN'S,80100,262900,2005,100,1264.000000000000000,1983,2023,0,-82.435585689999996,29.605648129999999,06860-030-016,0,20,0,17,39,0,0,2.000000000000000,1442,Valwood
1228,1,1228,59504,0.100000000000000,1008,3,ST. JOHN'S,80100,217200,1999,100,1008.000000000000000,1982,2023,0,-82.434632760000000,29.604753540000001,06860-030-026,0,108,0,23,40,0,0,2.000000000000000,1947,Valwood
1229,1,1229,59559,0.130000000000000,1332,3,ST. JOHN'S,82000,285600,2000,100,1332.000000000000000,1986,2023,0,-82.431630499999997,29.611134050000000,06860-050-007,0,152,480,22,36,0,0,2.000000000000000,863,Valwood
1230,1,1230,59566,0.100000000000000,1131,3,ST. JOHN'S,82000,283200,1988,100,1131.000000000000000,1986,2023,0,-82.432354140000001,29.611257699999999,06860-050-014,0,149,460,34,36,0,0,2.000000000000000,979,Valwood
1231,1,1231,59586,0.130000000000000,1258,3,ST. JOHN'S,82000,302200,1987,100,1258.000000000000000,1984,2023,0,-82.433283380000006,29.610781410000001,06860-050-034,0,120,440,35,38,0,0,2.000000000000000,1589,Valwood
1232,1,1232,59587,0.090000000000000,1175,3,ST. JOHN'S,82000,282400,1991,100,1175.000000000000000,1986,2023,0,-82.433364249999997,29.610730570000001,06860-050-035,0,145,420,31,36,0,0,2.000000000000000,875,Valwood
1233,1,1233,59597,0.120000000000000,1201,3,ST. JOHN'S,82000,318700,1985,100,1201.000000000000000,1985,2023,0,-82.433274449999999,29.609482539999998,06860-050-045,0,53,484,37,37,0,0,2.000000000000000,2083,Valwood
1234,1,1234,59614,0.130000000000000,1262,3,ST. JOHN'S,82000,282000,1984,100,1262.000000000000000,1984,2023,0,-82.433241710000004,29.609109350000001,06860-050-062,0,116,480,38,38,0,0,2.000000000000000,1708,Valwood
1235,1,1235,59638,0.110000000000000,1196,3,ST. JOHN'S,82000,294000,1993,100,1196.000000000000000,1983,2023,0,-82.431396550000002,29.611689009999999,06860-050-086,0,50,0,29,39,0,0,2.000000000000000,2392,Valwood
1236,1,1236,59706,0.100000000000000,1154,3,ST. JOHN'S,82200,285300,1991,100,1154.000000000000000,1991,2023,0,-82.441947159999998,29.607761990000000,06860-062-019,0,166,420,31,31,0,0,2.000000000000000,1556,Haile_Like
1237,1,1237,59708,0.100000000000000,1420,3,ST. JOHN'S,82200,317400,1991,100,1300.000000000000000,1991,2023,0,-82.442138189999994,29.607825880000000,06860-062-021,0,184,480,31,31,0,0,2.000000000000000,201,Haile_Like
1238,1,1238,59755,0.130000000000000,1598,4,ST. JOHN'S,82400,340900,1992,100,1598.000000000000000,1992,2023,0,-82.439778840000002,29.602469350000000,06860-081-019,0,197,400,30,30,0,0,2.000000000000000,1518,Haile_Like
1239,1,1239,59784,0.370000000000000,2219,4,ST. JOHN'S,82500,449800,1990,100,2219.000000000000000,1989,2023,0,-82.444069069999998,29.602360550000000,06860-082-017,0,324,462,32,33,0,0,2.000000000000000,2163,Haile_Like
1240,1,1240,59807,0.470000000000000,2502,4,ST. JOHN'S,82600,506600,1992,100,2502.000000000000000,1990,2023,0,-82.444020739999999,29.603972750000001,06860-083-038,0,420,516,30,32,0,0,2.000000000000000,2370,Haile_Like
1241,1,1241,59825,0.710000000000000,3171,5,ST. JOHN'S,82700,793600,1989,100,3171.000000000000000,1989,2023,0,-82.432882480000004,29.611805850000000,06860-090-004,0,310,660,33,33,0,0,4.000000000000000,14251,Haile_Like
1242,1,1242,59837,0.630000000000000,2671,5,ST. JOHN'S,82700,686900,1994,100,2671.000000000000000,1990,2023,0,-82.435760189999996,29.612801670000000,06860-090-016,0,502,674,28,32,0,0,2.000000000000000,9064,Haile_Like
1243,1,1243,59879,0.550000000000000,2722,5,ST. JOHN'S,82800,569000,1992,100,2721.500000000000000,1992,2023,0,-82.436746979999995,29.613654270000001,06860-090-058,0,348,775,30,30,0,0,2.500000000000000,9710,Haile_Like
1244,1,1244,59887,0.560000000000000,2129,5,ST. JOHN'S,82900,481200,1995,100,2129.000000000000000,1990,2023,0,-82.435908679999997,29.609849170000000,06860-090-066,0,60,536,27,32,0,0,2.500000000000000,2489,Haile_Like
1245,1,1245,59908,0.430000000000000,2519,5,ST. JOHN'S,83000,600600,1994,100,2519.000000000000000,1992,2023,0,-82.438338130000005,29.612284330000001,06860-090-087,0,507,566,28,30,0,0,2.500000000000000,14148,Haile_Like
1246,1,1246,59945,0.200000000000000,1430,3,ST. JOHN'S,77500,278200,1990,100,1430.000000000000000,1985,2023,0,-82.423703820000000,29.609899800000001,06860-101-003,0,97,440,32,37,0,0,2.000000000000000,1970,Valwood
1247,1,1247,59973,0.220000000000000,1313,3,ST. JOHN'S,77500,239100,1999,100,1313.000000000000000,1986,2023,0,-82.423436910000007,29.609085409999999,06860-101-031,0,45,286,23,36,0,0,2.000000000000000,2774,Valwood
1248,1,1248,60012,0.270000000000000,1503,3,ST. JOHN'S,77600,337300,1995,100,1503.000000000000000,1988,2023,0,-82.429978930000004,29.608864449999999,06860-102-069,0,48,423,27,34,0,0,2.000000000000000,2332,Valwood
1249,1,1249,60024,0.200000000000000,1756,3,ST. JOHN'S,77600,393800,1993,100,1536.000000000000000,1988,2023,0,-82.426836589999994,29.609019130000000,06860-102-081,0,232,483,29,34,0,0,2.000000000000000,1228,Valwood
1250,1,1250,60071,0.250000000000000,1740,3,ST. JOHN'S,77800,414400,2001,100,1740.000000000000000,1990,2023,0,-82.448243360000006,29.603164700000001,06860-121-030,0,368,468,21,32,0,0,2.000000000000000,1223,Haile_Like
1251,1,1251,60085,0.350000000000000,2470,3,ST. JOHN'S,77900,493100,2010,100,2260.000000000000000,1990,2023,0,-82.448656459999995,29.601820470000000,06860-122-043,0,242,470,12,32,0,0,3.000000000000000,1675,Haile_Like
1252,1,1252,60102,0.260000000000000,1711,3,ST. JOHN'S,78000,402800,1992,100,1710.500000000000000,1992,2023,0,-82.449882810000005,29.602941609999998,06860-123-059,0,270,462,30,30,0,0,2.000000000000000,1770,Haile_Like
1253,1,1253,60107,0.250000000000000,2086,3,ST. JOHN'S,78000,490200,1991,100,2086.000000000000000,1991,2023,0,-82.449935069999995,29.603440440000000,06860-123-064,0,269,420,31,31,0,0,2.000000000000000,10177,Haile_Like
1254,1,1254,60109,0.290000000000000,1667,3,ST. JOHN'S,78000,467800,1992,100,1667.000000000000000,1992,2023,0,-82.450467259999996,29.603340979999999,06860-123-066,0,303,484,30,30,0,0,2.000000000000000,10552,Haile_Like
1255,1,1255,60361,0.400000000000000,2905,4,ST. JOHN'S,78500,656000,2015,100,2904.500000000000000,1993,2023,0,-82.440949489999994,29.608444760000001,06860-162-035,0,420,528,7,29,0,0,3.000000000000000,1899,Haile_Like
1256,1,1256,60581,0.300000000000000,3148,5,ST. JOHN'S,78600,787800,2010,100,3147.500000000000000,1998,2023,0,-82.453195919999999,29.608904129999999,06860-181-014,0,480,510,12,24,0,0,3.000000000000000,8295,Haile_Like
1257,1,1257,60627,0.260000000000000,1867,4,ST. JOHN'S,78900,478000,1996,100,1867.000000000000000,1996,2023,0,-82.450635480000003,29.611842559999999,06860-191-016,0,510,420,26,26,0,0,2.000000000000000,1280,Haile_Like
1258,1,1258,60659,0.210000000000000,2188,4,ST. JOHN'S,79000,508500,2000,100,2036.500000000000000,1995,2023,0,-82.450342770000006,29.613144550000001,06860-192-047,0,224,440,22,27,0,0,2.000000000000000,1918,Haile_Like
1259,1,1259,60700,0.220000000000000,1996,4,ST. JOHN'S,83200,528700,2005,100,1996.000000000000000,1995,2023,0,-82.453163970000006,29.607420260000001,06860-200-018,0,728,610,17,27,0,0,2.000000000000000,2517,Haile_Like
1260,1,1260,60788,0.100000000000000,1616,3,ST. JOHN'S,79300,365400,1991,100,1616.000000000000000,1991,2023,0,-82.436136579999996,29.606994740000001,06860-240-004,0,174,400,31,31,0,0,2.000000000000000,1056,Valwood
1261,1,1261,60835,0.480000000000000,3038,5,ST. JOHN'S,79400,721700,2004,100,3038.000000000000000,1993,2023,0,-82.439417169999999,29.613283970000001,06860-251-002,0,72,528,18,29,0,0,3.000000000000000,2350,Haile_Like
1262,1,1262,60837,0.440000000000000,2996,5,ST. JOHN'S,79400,693900,1996,100,2996.000000000000000,1991,2023,0,-82.439441830000007,29.614044719999999,06860-251-004,0,254,490,26,31,0,0,2.500000000000000,9167,Haile_Like
1263,1,1263,60846,0.510000000000000,2620,5,ST. JOHN'S,79400,721700,2000,100,2619.500000000000000,1991,2023,0,-82.440945229999997,29.614644540000000,06860-251-013,0,418,600,22,31,0,0,3.000000000000000,11300,Haile_Like
1264,1,1264,60888,0.580000000000000,3240,5,ST. JOHN'S,79600,815800,1993,100,3239.500000000000000,1993,2023,0,-82.442384290000007,29.611437469999998,06860-261-001,0,310,528,29,29,0,0,4.000000000000000,12252,Haile_Like
1265,1,1265,60889,0.480000000000000,2695,5,ST. JOHN'S,79600,591000,1993,100,2695.000000000000000,1993,2023,0,-82.442625109999994,29.611084259999998,06860-261-002,0,114,504,29,29,0,0,3.000000000000000,9913,Haile_Like
1266,1,1266,60903,0.510000000000000,3738,5,ST. JOHN'S,79600,1012500,1994,100,3737.500000000000000,1994,2023,0,-82.444593249999997,29.609775079999999,06860-261-016,0,506,611,28,28,0,0,4.000000000000000,13088,Haile_Like
1267,1,1267,60919,0.450000000000000,2576,5,ST. JOHN'S,79700,701000,1993,100,2575.500000000000000,1993,2023,0,-82.445335920000005,29.610802509999999,06860-262-031,0,288,528,29,29,0,0,2.500000000000000,11307,Haile_Like
1268,1,1268,60946,1.050000000000000,3951,5,ST. JOHN'S,79800,998600,2010,100,1869.000000000000000,1993,2023,0,-82.444666819999995,29.615010179999999,06860-270-007,2082,337,675,12,29,0,0,4.000000000000000,27953,Haile_Like
1269,1,1269,60984,0.050000000000000,1992,4,ST. JOHN'S,80000,407700,2002,100,993.000000000000000,1998,2023,0,-82.437400550000007,29.607298759999999,06860-290-007,999,219,600,20,24,0,0,2.000000000000000,96,Haile_Like
