prop_id,legal_acreage,city_id,yr_blt,living_area,land_type_cd,condition_cd,sl_price,prop_val_yr,CENTROID_X,CENTROID_Y
60638,0.25,0,1995,2145,LT,4,380000,2024,-82.45093457,29.61360917
60721,0.41,0,1995,3485,LT,5,775000,2024,-82.45567645,29.6107484
61279,0.28,0,1998,2426,LT,4,526100,2022,-82.44284013,29.61971507
61319,0.14,0,1999,1489,LT,4,371300,2024,-82.44662223,29.62164867
61505,0.45,0,2006,3366,LT,5,770300,2022,-82.43429218,29.61892385
61594,0.35,0,2003,2738,LT,4,603100,2023,-82.44459989,29.62268339
61614,0.31,0,2000,2686,LT,5,635300,2022,-82.44452183,29.62409757
61637,0.15,0,2002,1991,LT,4,401900,2022,-82.44723013,29.62721501
62424,0.15,0,1997,992,UN,3,135000,2022,-82.41758557,29.61434747
62507,0.13,0,1983,814,UN,3,94400,2023,-82.41530843,29.61245996
62613,0.03,0,2003,1136,UN,3,99500,2022,-82.4161487,29.61154608
63340,0.06,0,1985,896,LT,3,173000,2024,-82.39299006,29.61191936
63898,0.24,0,1998,1801,LT,3,356400,2024,-82.43369352,29.59641031
64279,0.22,0,2001,1981,LT,4,422900,2023,-82.43111255,29.59181321
64359,0.36,0,2003,2527,LT,4,525400,2023,-82.43513823,29.58750192
64425,1,0,1979,1336,LT,3,100,2023,-82.42336778,29.59068538
64425,1,0,1979,1336,LT,3,260700,2023,-82.42336778,29.59068538
64986,0.18,0,2005,1792,LT,4,307200,2023,-82.43109673,29.58377941
65003,0.17,0,2005,1792,LT,4,377900,2022,-82.43327407,29.58476897
65046,0.2,0,2005,1689,LT,4,389400,2023,-82.43381764,29.58355121
65132,0.22,0,2006,1896,LT,4,388700,2022,-82.43282637,29.58147973
65175,0.2,0,2007,2930,LT,4,543800,2023,-82.43512971,29.58062828
65195,0.2,0,2006,2664,LT,4,448500,2022,-82.43229394,29.58026713
65361,0.2,0,2010,3043,LT,4,542300,2022,-82.4271688,29.58428118
65504,5.45,0,1960,5548,AC,3,815800,2022,-82.33769039,29.59701229
67147,0.51,0,1957,3168,UN,3,349500,2022,-82.3465887,29.61519765
69374,3.32,0,1980,3431,AC,3,744600,2023,-82.42525839,29.55857196
69540,1.23,0,1977,1613,LT,3,323400,2022,-82.43086068,29.56871525
69689,1.42,0,2005,1833,LT,4,445000,2024,-82.43682529,29.56675441
69975,1,0,2005,2714,LT,3,566400,2022,-82.44910468,29.56477193
72019,0.98,0,1970,1222,UN,3,282200,2024,-82.2760656,29.73882502
72208,0.13,1016,2010,1486,LT,3,303700,2024,-82.35020237,29.72557111
73101,0.17,1016,2004,1846,LT,3,385100,2022,-82.35415495,29.69880162
73891,0.25,1016,1968,1170,UN,3,221400,2022,-82.35086581,29.68964648
74661,0.43,1016,1950,1450,UN,3,247400,2024,-82.33665707,29.69423154
74664,0.34,1016,1956,1252,UN,3,225200,2022,-82.33736672,29.69398186
74701,0.46,1016,1948,1349,UN,3,267200,2024,-82.33545008,29.69429675
74824,0.09,1016,1979,1616,LT,3,217800,2023,-82.30374734,29.69038247
75723,0.23,1016,1960,1970,UN,3,213000,2022,-82.31153151,29.67777811
76805,0.3,1016,1959,1360,UN,3,248200,2023,-82.33238928,29.6834876
77057,0.21,1016,1949,977,UN,3,178300,2022,-82.33566374,29.67457969
77114,0.21,1016,1951,938,SF,3,194900,2024,-82.33567376,29.67334234
77217,0.17,1016,1948,754,UN,3,175100,2024,-82.33559663,29.68149369
77306,0.12,1016,1948,754,UN,3,156600,2022,-82.33733033,29.67994048
77449,0.15,1016,1965,720,UN,3,156900,2022,-82.34981519,29.68431581
78660,0.36,1016,1957,1879,UN,3,308000,2023,-82.34358053,29.66779621
78780,0.44,1016,1972,1760,UN,3,387800,2022,-82.34869785,29.66963463
79135,0.38,1016,1983,2631,UN,3,485100,2024,-82.35171864,29.66763309
79152,0.4,1016,1967,2497,UN,3,482200,2023,-82.35220894,29.66880713
79261,0.37,1016,1958,1994,LT,3,320000,2024,-82.34697065,29.6664048
79341,0.29,1016,1954,3472,LT,3,396900,2024,-82.34075905,29.66055291
79530,0.25,1016,1950,1508,LT,3,294200,2022,-82.35036503,29.65977469
79676,0.32,1016,1960,1992,LT,3,363700,2023,-82.3545064,29.66603044
79756,0.23,1016,1962,1239,UN,3,229300,2023,-82.33161862,29.668792
80137,0.32,1016,1947,1467,UN,3,291000,2024,-82.33599226,29.66457397
81531,0.26,1016,1948,927,UN,3,254800,2023,-82.31510008,29.66598341
81568,0.33,1016,1958,1272,UN,3,248300,2024,-82.31236358,29.66530731
81943,0.24,1016,1957,1348,UN,3,242900,2022,-82.31316368,29.67122682
82238,0.23,1016,1963,1555,UN,3,221500,2023,-82.3046642,29.67331905
83231,0.34,0,1973,1504,UN,3,194000,2024,-82.26434326,29.65429864
83898,0.61,1016,1945,1200,UN,3,174800,2022,-82.30454525,29.6581697
85083,0.18,1016,2021,1362,UN,3,241400,2023,-82.30465116,29.65257577
85272,0.24,1016,1941,1440,SF,3,386800,2022,-82.31500814,29.6553827
85375,0.21,1016,1920,1000,LT,3,207700,2023,-82.31292059,29.6536033
86085,0.23,1016,1969,1892,SF,3,291500,2024,-82.31693045,29.65704673
86291,0.1,1016,1957,792,UN,3,130200,2024,-82.30636667,29.64747358
87147,0.18,1016,1935,1006,UN,3,215400,2022,-82.32937463,29.64573886
88976,0.13,1016,1930,1906,SF,3,428000,2023,-82.32138591,29.65386391
89460,0.41,1016,1946,2653,SF,3,706700,2023,-82.34865202,29.65555118
89583,0.12,1016,1932,1575,SF,3,393200,2022,-82.35103805,29.65324021
89626,0.93,1016,2013,888,UN,3,294000,2024,-82.35426371,29.65894561
89829,0.45,1016,1955,3180,UN,3,558000,2023,-82.3430096,29.65729485
91143,0.75,1016,1983,1821,UN,3,348800,2023,-82.32664885,29.62338119
92869,0.51,0,1967,1358,UN,3,257500,2023,-82.28461208,29.63641148
93038,0.13,0,1979,1131,UN,3,31400,2022,-82.28304731,29.63212542
93038,0.13,0,1979,1131,UN,3,52100,2022,-82.28304731,29.63212542
96596,0.43,1028,1955,928,UN,3,127400,2023,-82.16777885,29.78022529
97240,3.68,0,1980,1986,AC,3,357700,2024,-82.16039788,29.70702757
98259,0.51,0,1958,2113,UN,3,252900,2022,-82.23938862,29.64675498
100718,0.24,0,1940,1218,FF,3,320400,2022,-82.08721123,29.72443634
100801,0.21,0,1900,1176,UN,3,289700,2023,-82.05072615,29.70777494
100838,0.65,0,1930,1271,UN,2,124400,2022,-82.05417949,29.71088569
102132,4.66,0,2009,2258,AC,4,354600,2023,-82.13200952,29.60747966
102295,0.11,1018,1940,930,UN,2,78200,2023,-82.08237765,29.5879131
102919,0.33,1018,1951,840,SF,3,98200,2022,-82.08501619,29.58820985
103698,0.14,1018,2023,1244,LT,3,233000,2024,-82.08429963,29.58176368
103735,0.13,1018,2009,1212,LT,3,202200,2023,-82.08355861,29.58420393
103824,2.86,0,1988,1152,AC,3,216800,2022,-82.06660891,29.56374991
105484,0.23,1022,2017,2001,LT,3,370900,2022,-82.59011546,29.66387955
105521,0.23,1022,2017,2029,LT,3,340000,2024,-82.58917127,29.66388194
105647,0.47,0,2015,2710,LT,4,693200,2022,-82.48797395,29.6795064
105647,0.47,0,2015,2710,LT,4,693200,2022,-82.48797395,29.6795064
105742,0.34,0,2017,3592,LT,5,1011000,2023,-82.4648373,29.62448683
105762,0.15,0,2015,2024,LT,4,506100,2022,-82.46851111,29.62843787
105925,0.15,1016,2015,1685,LT,4,349500,2022,-82.39520951,29.59565161
106334,0.24,1022,2017,1667,LT,4,360000,2022,-82.60372335,29.63547527
106346,0.33,1022,2017,1987,LT,4,504200,2023,-82.60509973,29.63477916
106394,0.19,1019,2016,1432,LT,3,300100,2022,-82.54687534,29.80710587
106429,0.37,0,2016,3604,LT,5,997900,2023,-82.47850932,29.64739116
106483,0.25,0,2017,2921,LT,4,578400,2022,-82.48760999,29.66222144
106692,0.26,1017,2016,2181,LT,4,421400,2023,-82.40137023,29.73231459
106844,0.47,0,2018,3835,UN,NULL,1188300,2024,-82.45415451,29.6250704
107259,0.2102,1014,2017,1823,LT,3,381200,2022,-82.52137535,29.80856866
107522,0.194,0,2018,2588,LT,NULL,624800,2022,-82.4696435,29.62328544
107531,0.194,0,2017,2127,LT,5,593000,2024,-82.46924127,29.62278437
107648,0.2387,1022,2018,1995,LT,NULL,444400,2022,-82.58719623,29.65823564
108020,0.0789,1022,2018,1351,LT,NULL,281300,2023,-82.60701217,29.6407384
108029,0.0844,1022,2018,1351,LT,NULL,269500,2024,-82.60752264,29.64065492
108083,0.166,1016,2021,1792,LT,5,468200,2022,-82.3938858,29.59630973
108100,0.1818,1016,2021,2263,LT,4,531500,2022,-82.39276692,29.59542545
108269,0.0514,0,2021,1541,LT,NULL,322200,2022,-82.48067245,29.66305795
108484,0.03,0,2022,1640,LT,NULL,442300,2023,-82.39680492,29.6227392
500299,0.0408,0,2021,1635,LT,NULL,248900,2022,-82.47535582,29.65930774
500388,0.4,0,2022,3950,LT,NULL,1332700,2023,-82.46071142,29.62349341
500560,0.1,1022,2021,1354,LT,3,100,2022,-82.60162494,29.6360986
500560,0.1,1022,2021,1354,LT,3,249100,2022,-82.60162494,29.6360986
500571,0.19,1022,2021,1670,LT,4,100,2022,-82.60155911,29.63389055
500571,0.19,1022,2021,1670,LT,4,393000,2022,-82.60155911,29.63389055
500686,0.19,1016,2020,1893,LT,3,481500,2022,-82.39497185,29.67640681
500746,0.12,0,2020,1768,LT,NULL,366600,2022,-82.43132981,29.59770599
500872,0.14,1016,2021,1974,LT,NULL,423800,2022,-82.41862099,29.63951902
501533,0.504,1014,2021,2506,LT,NULL,381800,2022,-82.50730755,29.76588728
501539,0.504,1014,2022,2032,LT,NULL,331800,2023,-82.5090066,29.76588503
502054,0.04,0,2022,1635,LT,3,230600,2023,-82.47642196,29.65895865
502140,0.05,0,2021,1640,LT,3,295300,2022,-82.49066098,29.66042991
502160,0.05,0,2020,1640,LT,3,284100,2022,-82.48989192,29.660828
502220,0.14,0,2021,2370,LT,3,402900,2022,-82.48707236,29.66631901
502475,0.14,0,2021,1778,LT,3,447200,2022,-82.47170891,29.62265255
503093,0.13,1022,2022,1990,LT,NULL,304000,2023,-82.6033099,29.65276584
503866,0.1419,0,2022,1772,LT,3,445000,2024,-82.4458946,29.58984294
503897,0.1452,0,2022,1777,LT,NULL,467800,2023,-82.44148162,29.59030494
504023,0.1237,0,2022,1814,LT,NULL,468800,2023,-82.48457662,29.6655226
504092,0.1362,1016,2022,1974,LT,NULL,434300,2023,-82.41497489,29.63864105
504092,0.1362,1016,2022,1974,LT,NULL,100,2023,-82.41497489,29.63864105
504115,0.1446,1016,2023,1816,LT,3,418400,2024,-82.41310291,29.63900956
504126,0.1603,1016,2022,1760,LT,NULL,402300,2023,-82.41323162,29.63833491
504275,0.15,1022,2022,1984,LT,3,388900,2023,-82.60573639,29.67582594
504347,0.14,1022,2022,1779,LT,3,346500,2023,-82.60396159,29.67424004
1311,1.28,0,1988,1636,AC,3,252800,2022,-82.57856332,29.85259057
1786,0.17,1019,2022,1209,LT,3,238500,2023,-82.60634364,29.83852828
1792,0.18,1019,2017,1742,LT,3,312000,2024,-82.60700474,29.83901222
1918,0.39,1019,2003,1736,LT,3,265400,2022,-82.59068011,29.83943042
2453,1.54,1019,1995,2280,AC,3,309400,2023,-82.5879729,29.81859103
3037,1.19,1019,1930,1477,LT,3,181500,2023,-82.59220166,29.83435915
3558,0.34,1019,1910,1432,UN,3,171100,2023,-82.60456062,29.83423614
4285,0.25,1019,2005,1236,LT,3,252800,2023,-82.59941372,29.81613752
4351,0.28,1019,2003,1180,LT,3,243100,2023,-82.59263554,29.81587465
5287,1.25,1019,2004,1523,LT,3,355300,2022,-82.57147583,29.81070702
5330,1.1,1019,2004,2205,LT,3,508200,2022,-82.5664892,29.8052269
5865,7.46,0,1970,2165,AC,3,212100,2024,-82.62402888,29.77641083
6117,6.26,0,1997,1526,AC,3,387500,2023,-82.60359363,29.76905346
6681,3.4,0,2000,1242,AC,3,319800,2023,-82.60811214,29.72855227
7697,0.18,1022,2005,1513,LT,3,303800,2023,-82.61086651,29.66139138
8550,0.54,1022,1992,1080,UN,3,196000,2024,-82.6049922,29.6480796
9257,0.23,1022,2003,1330,UN,3,230700,2022,-82.61441738,29.6507304
9429,0.47,1022,1978,1162,UN,3,199300,2023,-82.60747816,29.65292699
9469,0.16,1022,2004,1146,UN,3,203800,2022,-82.61878912,29.64468707
9492,0.36,1022,1992,1344,LT,3,202000,2024,-82.62548086,29.64834974
9798,0.28,1022,1992,1491,UN,3,303400,2024,-82.60975839,29.63780891
9967,0.32,1022,2004,1630,LT,3,282600,2022,-82.61227855,29.63326131
12698,0.2,1014,2014,2166,LT,3,421400,2022,-82.52025026,29.80813171
12718,0.18,1014,2015,1496,LT,3,340200,2022,-82.51924639,29.80731201
13780,0.17,1014,1985,1107,UN,3,208300,2024,-82.49283595,29.79655048
14235,0.29,1014,1975,1056,UN,3,160100,2023,-82.4924068,29.78695919
14441,0.11,1014,2023,1330,UN,NULL,261400,2024,-82.49671599,29.79693203
15961,1,1014,1981,2361,AC,4,393800,2023,-82.51043494,29.76797676
16087,0.46,1014,2018,1380,LT,NULL,343000,2024,-82.51189688,29.76656423
16153,0.09,1014,2008,1475,LT,3,295100,2023,-82.51189266,29.76778849
17186,5,0,1999,2370,AC,5,1008000,2024,-82.48616206,29.71982733
17355,5,0,1983,1353,AC,3,346500,2024,-82.48517809,29.70796536
18331,0.19,0,1995,1452,LT,4,329200,2023,-82.46135962,29.68605738
18354,0.2,0,1997,1274,LT,4,305200,2023,-82.46109397,29.68537003
18374,0.19,0,1999,1828,LT,4,319100,2023,-82.46297907,29.68471623
18546,5.96,0,1973,2933,AC,4,401100,2023,-82.48811486,29.68316402
19416,1,0,2007,3240,LT,4,750000,2022,-82.4933213,29.66749359
19774,0.05,0,2007,1177,LT,3,268100,2023,-82.47801154,29.66310136
19791,0.05,0,2007,1133,LT,3,266500,2023,-82.47865149,29.66331053
19954,0.17,0,1988,1764,UN,3,330400,2023,-82.47435636,29.66047045
19960,0.29,0,2006,1608,UN,4,358800,2024,-82.47362621,29.66031492
20083,1.33,0,1994,2152,UN,4,409900,2023,-82.46212326,29.66607029
20252,0.37,0,2011,2130,LT,4,520200,2024,-82.45999009,29.66977389
20418,0.23,0,2003,1932,LT,4,379600,2022,-82.47011247,29.66087298
20601,0.35,0,1995,2087,LT,4,446400,2024,-82.46603395,29.66648193
20893,0.35,0,2012,2574,LT,3,557400,2024,-82.46983082,29.65197534
20976,1.01,0,1994,2140,UN,4,527800,2022,-82.48646646,29.65217897
21208,0.2,0,2004,2206,LT,4,534900,2022,-82.48284831,29.64973117
21354,0.34,0,2015,3869,LT,5,1179100,2022,-82.4861265,29.64583838
22038,3.09,0,1975,2500,AC,3,478800,2022,-82.52066876,29.6507155
22327,5,0,1977,1542,AC,3,503400,2023,-82.53911747,29.63824992
22662,5.63,0,2012,8634,LT,5,2399700,2023,-82.46320895,29.63749275
23143,1.03,0,1977,1204,AC,3,216100,2023,-82.54056334,29.61331064
24185,5.02,0,2005,2511,AC,3,565000,2022,-82.47938643,29.57070142
26970,5,0,1994,2891,AC,4,550500,2022,-82.4569722,29.84811036
27182,1.79,1020,1981,1584,AC,3,314900,2022,-82.36873721,29.83716259
28098,1,0,1968,1196,AC,3,207800,2022,-82.37218745,29.77503609
28407,0.17,1014,1979,1395,LT,3,254000,2022,-82.41727418,29.75386593
28885,0.2,1014,2004,1731,LT,4,337300,2023,-82.41949571,29.75219407
29054,0.1,1014,1984,1912,UN,3,276700,2024,-82.41607134,29.75306436
29114,0.14,1014,2003,1577,LT,3,316800,2024,-82.41160008,29.75282153
29761,0.22,1014,1981,1074,UN,3,198100,2022,-82.41047523,29.75501958
30365,0.1,1017,1983,1032,LT,3,177300,2023,-82.38157766,29.73317137
30425,0.1,1017,1986,1200,LT,3,195000,2024,-82.38210829,29.73472349
30803,0.36,1017,1999,2022,LT,4,430300,2023,-82.40138874,29.72639309
30817,0.48,1017,1996,2678,LT,4,555800,2022,-82.39916219,29.72712603
30886,0.06,1017,1999,1545,LT,3,282200,2023,-82.39318053,29.72481201
31069,0.06,1017,2004,1380,LT,3,260300,2023,-82.39435553,29.72772995
31072,0.06,1017,2004,1380,LT,3,272300,2024,-82.3943554,29.72739998
31132,0.48,0,1988,2024,UN,3,377300,2024,-82.39752639,29.72051291
31364,0.13,1017,2008,1846,LT,3,354800,2022,-82.39861225,29.72920797
31948,0.37,1017,1974,1668,UN,3,303400,2022,-82.36919052,29.70522345
32128,0.4,1017,1985,1617,UN,3,324200,2023,-82.36956609,29.71257546
32171,0.29,1017,2004,1442,UN,3,276500,2023,-82.36157643,29.71577864
32549,0.25,1017,1975,1558,UN,3,259300,2023,-82.36073633,29.70779358
32692,0.25,1017,1980,1481,UN,3,225000,2022,-82.36216285,29.71249043
33920,0.19,1017,1995,1593,LT,3,354400,2023,-82.38678377,29.70944123
34152,0.37,0,1980,1422,UN,3,340400,2023,-82.39916371,29.70959956
34358,0.36,1017,1991,2101,UN,4,456500,2023,-82.39079896,29.70775131
34607,1.03,0,1960,1964,UN,3,294000,2024,-82.41275567,29.70802544
34796,1.01,0,2006,3016,LT,4,633100,2023,-82.42777062,29.71308765
35274,2.5,0,2004,3837,LT,5,1012500,2022,-82.40814691,29.69650338
35692,1.09,0,1986,2562,UN,4,363000,2023,-82.41406686,29.69553026
35792,0.69,1016,1994,3140,LT,5,623800,2023,-82.39676063,29.70030062
35895,0.49,0,2003,2828,LT,5,666100,2023,-82.40293307,29.6998372
36167,0.4,0,1990,2424,UN,4,0,2024,-82.39922521,29.69297909
36167,0.4,0,1990,2424,UN,4,469700,2024,-82.39922521,29.69297909
37149,0.17,1016,1999,1862,LT,3,339600,2022,-82.37829143,29.6930366
37192,0.17,1016,1998,1435,LT,3,309000,2023,-82.37647994,29.69468666
37567,0.56,1016,1981,2656,LT,3,439900,2023,-82.38444736,29.69045317
37982,0.12,1016,1975,1357,UN,3,212700,2023,-82.359276,29.69354557
38188,0.19,1016,1981,1240,UN,3,241700,2023,-82.36104197,29.69941331
38351,0.25,1016,1980,1058,UN,3,213600,2022,-82.36270009,29.69621863
39101,0.24,1016,1971,1025,UN,3,227200,2022,-82.36554946,29.69812661
39539,0.11,1016,1999,1144,LT,3,273000,2024,-82.35968834,29.6877068
39579,0.12,1016,1998,1148,LT,3,227200,2022,-82.35893839,29.68768087
39622,0.1,1016,2001,1318,LT,3,279600,2022,-82.35867389,29.68250353
39977,0.26,1016,1966,1682,UN,3,323800,2023,-82.37066804,29.6765291
40020,0.38,1016,1974,1920,UN,3,349500,2023,-82.36995399,29.6776701
40475,0.03,1016,1985,988,UN,3,169100,2022,-82.37311956,29.68784975
41271,0.37,1016,1964,2778,UN,3,335900,2022,-82.37625332,29.68466162
41437,0.29,0,1983,1026,UN,3,223500,2024,-82.39962237,29.68736755
41706,0.31,0,1988,1467,UN,3,309000,2023,-82.39418796,29.68592755
42493,0.21,0,1979,1494,UN,3,306100,2022,-82.39918371,29.67673671
42513,0.22,0,1978,1284,UN,3,301300,2022,-82.40070618,29.67569801
42516,0.23,0,1978,1288,UN,3,250000,2024,-82.39985771,29.6756937
42765,0.52,0,1983,2753,LT,3,426600,2022,-82.41206676,29.67806918
42785,0.33,0,1975,1876,UN,3,406100,2022,-82.4106197,29.67646151
42831,0.43,0,1977,1674,UN,3,241800,2024,-82.41298043,29.67474196
42871,0.3,0,1986,2270,UN,4,421300,2024,-82.40894673,29.67495219
42991,0.2,0,1990,1332,UN,3,278500,2022,-82.4318643,29.68619301
43137,0.25,0,1993,2034,UN,4,352500,2023,-82.42539526,29.68610463
43160,0.25,0,1988,1815,UN,4,334800,2024,-82.42314898,29.68792912
43186,0.46,0,1992,2592,UN,4,395900,2022,-82.42443822,29.68843827
43435,0.14,0,2001,1779,LT,3,394900,2024,-82.45316849,29.68309541
43475,0.02,0,2006,1568,LT,3,278600,2023,-82.45188158,29.68089911
43907,0.05,0,1987,1593,UN,3,250700,2023,-82.45131784,29.68333953
44365,0.21,0,1996,1918,LT,4,357700,2022,-82.44846661,29.66435276
44531,0.22,0,1999,1859,LT,4,359600,2023,-82.45532057,29.66475075
44597,0.47,0,2001,2206,LT,4,489900,2024,-82.45399922,29.66531337
44660,0.15,0,2004,1807,LT,4,339600,2022,-82.44837845,29.6716264
44703,0.14,0,2005,1867,LT,4,384000,2023,-82.44878976,29.67338734
45287,2.25,0,1976,2881,LT,4,696300,2023,-82.42118054,29.66806463
45470,1,0,1970,3021,LT,4,477300,2023,-82.41280399,29.66586464
45802,0.3,0,1970,1668,UN,3,299900,2022,-82.40488204,29.67237814
45891,1.01,0,1989,2907,LT,4,433100,2022,-82.40365069,29.6628661
46286,0.06,1016,2003,1168,LT,4,357500,2022,-82.3962916,29.66131222
46349,0.37,1016,1965,2601,UN,3,471600,2022,-82.39228566,29.66930941
46366,0.34,1016,1965,2190,UN,3,455700,2023,-82.39104269,29.6683847
46512,0.37,1016,1969,2382,UN,3,429400,2022,-82.389989,29.6659999
46721,0.14,1016,1996,1628,UN,4,369600,2022,-82.38830727,29.66182722
46761,0.03,1016,1986,1331,UN,3,219300,2022,-82.3880636,29.66085214
46841,0.23,1016,1964,1642,UN,3,362800,2023,-82.3810224,29.66834923
47196,0.27,1016,1966,1200,UN,3,268300,2023,-82.38833386,29.66605884
47262,0.23,1016,1964,1217,UN,3,201400,2023,-82.38258766,29.66533762
47285,0.23,1016,1959,1315,UN,3,296000,2024,-82.38132765,29.66917765
47445,0.33,1016,1962,2498,LT,3,493400,2022,-82.37874606,29.65981725
47757,0.43,1016,1990,2321,UN,4,583200,2023,-82.38241668,29.67396306
47760,0.43,1016,1988,2774,UN,4,407600,2023,-82.38178704,29.67842325
48739,0.11,1016,2002,2040,LT,3,416300,2023,-82.36391038,29.65379647
48839,0.49,1016,1942,2833,UN,4,727900,2022,-82.36335607,29.64861053
49260,0.31,1016,1956,1482,UN,3,286000,2022,-82.37621118,29.6521975
49386,0.03,1016,1982,1806,UN,3,258600,2022,-82.3719363,29.65352388
49446,0.24,1016,1956,1698,UN,3,288800,2022,-82.37848699,29.65499646
49466,0.24,1016,1956,1340,UN,3,225600,2023,-82.37848405,29.65386576
49469,0.24,1016,1956,1326,UN,3,254200,2022,-82.37769291,29.65356405
49509,0.26,1016,1961,2092,UN,3,315300,2023,-82.37273832,29.65919941
49526,0.25,1016,1960,1215,UN,3,253300,2023,-82.37431426,29.65843576
50070,0.31,1016,1930,2433,UN,3,556200,2022,-82.3818337,29.6519519
50923,0.02,1016,2001,941,LT,4,203900,2022,-82.395991,29.65308339
52320,1.29,0,1968,5058,UN,4,668300,2024,-82.43532085,29.65689132
52443,0.47,0,1975,2036,UN,3,261800,2023,-82.43223169,29.65200623
52649,0.67,0,1981,2024,UN,3,363500,2023,-82.42283549,29.64665141
53110,1.25,0,1983,1511,LT,3,314800,2022,-82.44675563,29.64484293
53213,0.99,0,1990,1966,LT,3,472100,2023,-82.44515292,29.63956327
54272,0.27,0,2004,2507,LT,4,527900,2024,-82.43260445,29.63805164
54547,0.08,0,1982,806,UN,3,102400,2023,-82.41549096,29.63664372
54819,0.07,0,1986,1200,UN,3,143600,2024,-82.41616383,29.63375984
54859,0.07,0,1983,1044,UN,3,104300,2022,-82.4181417,29.63138542
55234,0.03,1016,1987,1106,UN,3,100,2024,-82.40132202,29.64384406
55234,0.03,1016,1987,1106,UN,3,179900,2024,-82.40132202,29.64384406
55251,0.03,1016,1987,1370,UN,3,188800,2023,-82.40214802,29.64351832
55457,0.08,1016,1985,1683,LT,3,211000,2023,-82.39690987,29.64403593
55566,0.05,1016,1985,1250,LT,3,262900,2023,-82.39700611,29.64297834
55838,0.03,1016,1985,1321,LT,3,183700,2022,-82.39111117,29.63191655
55878,0.03,1016,1985,880,LT,3,157500,2024,-82.38955834,29.63347915
56439,0.01,1016,1984,1094,UN,3,166700,2024,-82.38322676,29.63302046
56479,0.02,1016,1984,1046,UN,3,137400,2022,-82.38343687,29.63321157
56565,0.01,1016,1983,1062,UN,3,158700,2023,-82.38395194,29.63298774
56668,0.02,1016,2005,1178,LT,3,130900,2023,-82.38614886,29.63825231
58391,0.06,0,2013,1455,LT,4,320000,2024,-82.42499772,29.63015028
58523,0.57,0,2007,4038,LT,5,1082800,2022,-82.45272275,29.62134847
58912,0.26,0,1979,1720,UN,3,334600,2024,-82.42424195,29.60439697
59376,0.28,0,1983,1600,UN,4,337100,2022,-82.43334933,29.60440869
59665,0.03,0,1984,1152,UN,3,204000,2023,-82.44078811,29.60562597
59682,0.03,0,1984,1152,UN,3,179000,2022,-82.44037151,29.60581254
59771,0.73,0,1989,2910,UN,4,716800,2023,-82.44154955,29.60351252
59834,0.78,0,1989,2619,UN,5,517100,2023,-82.43476168,29.61228186
59977,0.2,0,1987,1320,UN,3,251200,2022,-82.42376948,29.60951051
60243,0.03,0,1995,1400,UN,3,220100,2024,-82.44737595,29.60607904
60578,0.36,0,1998,2954,LT,5,744800,2024,-82.45206951,29.60935293
60621,0.22,0,1999,2716,LT,4,545700,2024,-82.44979534,29.61315419
60624,0.26,0,1994,2287,LT,4,530600,2023,-82.45000726,29.61236798
60704,0.25,0,1998,2427,LT,4,572000,2024,-82.45414079,29.60767381
60953,1.44,0,1993,3163,LT,NULL,897700,2024,-82.44635417,29.61424807
61016,0.05,0,2005,2505,LT,4,540000,2024,-82.43805947,29.60915749
61102,0.13,0,1996,1706,LT,3,396000,2024,-82.45422968,29.60609051
61122,0.14,0,1997,2073,LT,3,466000,2024,-82.45192512,29.60593385
61308,0.15,0,1999,1626,LT,4,361600,2024,-82.44688827,29.62019167
61434,0.38,0,2000,3010,LT,4,654200,2023,-82.44116128,29.62411576
62516,0.08,0,1983,1151,UN,3,167400,2022,-82.41453206,29.61194464
62556,0.16,0,1983,988,UN,3,131100,2023,-82.41821374,29.61347689
62579,0.13,0,1984,1091,UN,3,152000,2023,-82.41769622,29.61241714
62622,0.08,0,1985,1294,UN,3,177200,2024,-82.41512443,29.61083168
62997,0.14,0,1986,984,LT,3,192500,2023,-82.40503977,29.61039454
63764,0.24,0,2005,2637,LT,4,483800,2023,-82.43687069,29.59422223
64328,0.18,0,2003,1926,LT,4,385100,2022,-82.43408944,29.59104141
64428,1,0,1977,1796,LT,3,372100,2022,-82.42336206,29.59201669
64763,0.15,0,2008,2186,LT,4,442900,2024,-82.43817254,29.58533871
64866,0.15,0,2009,2458,LT,4,563300,2023,-82.43787511,29.5803402
64995,0.16,0,2004,1994,LT,4,385800,2024,-82.43232113,29.58359626
65158,0.22,0,2006,1611,LT,4,361200,2022,-82.43298114,29.58255193
65224,0.2,0,2006,1817,LT,4,364800,2023,-82.43404598,29.58064358
65241,0.17,0,2009,1603,LT,4,355300,2022,-82.42936623,29.58376735
65550,0.49,0,1976,2387,UN,4,445500,2024,-82.34469299,29.59919271
65616,0.39,0,1984,2692,UN,4,477000,2023,-82.37628077,29.59836049
65679,0.45,0,1988,2623,UN,4,524700,2023,-82.37336608,29.59719944
66864,0.19,0,2018,2087,LT,4,480200,2024,-82.38286869,29.59298495
67136,0.46,0,1987,1898,UN,3,368500,2023,-82.3483558,29.62059893
67216,0.2,1016,2008,2816,LT,4,595100,2022,-82.35048152,29.61825745
67800,0.12,1016,1995,1354,UN,3,276500,2024,-82.36660585,29.61333107
69383,1.27,0,1981,1272,LT,3,280800,2024,-82.42835961,29.56361311
69506,1,0,2004,1724,LT,4,401800,2024,-82.4368088,29.56405767
69529,1.67,0,1994,1656,LT,3,319900,2023,-82.42694986,29.57127782
