prop_id,legal_acreage,living_area,land_type_cd,condition_cd,sl_price,tax_area_description,actual_age
9887,0.3,1617,LT,3,344000,NEWBERRY,20
9893,0.32,1963,LT,3,294000,NEWBERRY,43
9897,0.31,1743,LT,3,320000,NEWBERRY,20
10044,8.83,1860,AC,3,476100,NEWBERRY,22
10161,4.6,1664,AC,3,398500,SUWANNEE,25
10172,10.86,2051,AC,3,888800,NEWBERRY,7
10206,160,1353,AC,3,1862000,NEWBERRY,84
10217,5,2064,AC,3,203300,NEWBERRY,27
10281,5.03,1800,AC,2,440300,NEWBERRY,21
10304,5.07,1772,AC,3,224600,SUWANNEE,32
10359,1,1248,AC,3,242100,NEWBERRY,44
10552,2.99,2485,AC,4,525500,NEWBERRY,5
10757,9.8,2105,AC,3,522800,SUWANNEE,16
11560,1.11,1566,AC,3,186400,SUWANNEE,36
11578,5.01,1847,AC,3,509500,SUWANNEE,27
11701,21.69,1665,AC,3,615000,SUWANNEE,18
12001,5.2,2072,AC,3,318700,SUWANNEE,24
12134,6.94,2236,AC,4,529100,ALACHUA,27
12210,1.05,1750,LT,4,403800,ALACHUA,25
12254,1.05,2694,LT,4,535500,ALACHUA,22
12342,0.15,1446,LT,3,295200,HIGH SPRINGS,6
12344,0.15,1435,LT,3,291500,HIGH SPRINGS,6
12387,0.15,1878,LT,3,319800,HIGH SPRINGS,8
12399,0.14,1482,LT,3,307200,HIGH SPRINGS,12
12410,0.16,1607,LT,3,313500,HIGH SPRINGS,12
12647,5.85,2182,AC,3,471700,ALACHUA,44
12689,0.19,1902,LT,3,431100,ALACHUA,7
12691,0.21,2076,LT,3,431700,ALACHUA,18
12708,0.2,1869,LT,3,400100,ALACHUA,8
12710,0.2,2150,LT,3,419900,ALACHUA,11
12772,0.41,1238,UN,3,205800,ALACHUA,47
12796,0.17,2734,LT,2,394400,ALACHUA,14
12853,0.3,2958,LT,3,478700,ALACHUA,9
12858,0.18,2814,LT,2,462000,ALACHUA,11
13226,2,1768,AC,3,404500,ALACHUA,37
13384,0.21,1292,UN,3,223300,ALACHUA,32
13408,0.2,966,UN,3,182800,ALACHUA,31
13445,0.29,1291,UN,3,253400,ALACHUA,40
13549,2,2433,AC,3,216300,ALACHUA,67
13720,0.19,1516,LT,3,235900,ALACHUA,8
13733,0.19,1113,LT,3,216800,ALACHUA,13
13796,0.17,1260,UN,3,173600,ALACHUA,39
13830,0.25,1242,UN,3,264600,ALACHUA,58
14016,0.28,1386,UN,3,240200,ALACHUA,6
14043,0.12,716,LT,2,32200,ALACHUA,63
14159,0.26,1364,LT,2,122900,ALACHUA,65
14232,0.15,1200,UN,3,219500,ALACHUA,1
14254,0.33,780,UN,3,177000,ALACHUA,67
14386,0.17,1000,UN,3,146300,ALACHUA,48
14435,0.34,692,UN,3,60600,ALACHUA,89
14521,1,1360,AC,3,300300,ALACHUA,22
14607,0.49,1929,LT,3,277200,ALACHUA,104
14608,0.26,2408,LT,3,367400,ALACHUA,84
14621,0.18,890,LT,3,157300,ALACHUA,72
14660,0.38,1688,LT,3,105000,ALACHUA,65
14750,0.69,1622,LT,3,160000,ALACHUA,66
14763,0.25,616,LT,3,59400,ALACHUA,59
14802,0.46,1066,LT,3,117300,ALACHUA,48
14829,0.2,1305,LT,3,247300,ALACHUA,10
14835,0.29,1362,LT,3,145600,ALACHUA,57
14898,0.23,1100,LT,3,189900,ALACHUA,37
14912,0.44,2174,LT,3,439900,ALACHUA,7
14995,1.1,2029,AC,3,203800,ALACHUA,61
15021,5.14,2277,AC,4,401400,ALACHUA,10
15089,13.01,5130,AC,4,5202800,ALACHUA,43
15285,5.35,1687,AC,4,360000,ALACHUA,25
15367,5,1916,AC,4,555500,ALACHUA,27
15369,5.71,1828,AC,3,455900,ALACHUA,26
15374,5,2233,AC,4,519800,ALACHUA,18
15396,0.89,1503,AC,3,241300,ALACHUA,56
15537,0.23,1976,LT,3,343100,ALACHUA,28
15546,0.25,1228,LT,3,264500,ALACHUA,25
15577,0.24,1343,LT,3,242600,ALACHUA,21
15593,0.25,1452,LT,3,284100,ALACHUA,27
15599,0.32,1392,LT,3,263300,ALACHUA,26
15640,0.18,1316,UN,3,207900,ALACHUA,45
15776,5.58,2977,AC,3,705000,ALACHUA,37
15860,7.53,2962,AC,3,542300,ALACHUA,37
15894,5,2589,AC,3,604500,ALACHUA,29
15970,0.59,1106,UN,3,217600,ALACHUA,43
15976,0.51,1118,UN,3,146100,ALACHUA,43
15981,0.51,1037,UN,3,214200,ALACHUA,41
16000,0.51,984,UN,3,214600,ALACHUA,28
16033,0.55,1350,LT,3,263800,ALACHUA,27
16039,0.51,1204,LT,3,265000,ALACHUA,30
16062,0.23,1397,LT,3,283800,ALACHUA,5
16065,0.16,1702,LT,3,322200,ALACHUA,15
16093,0.61,1752,LT,3,347900,ALACHUA,14
16103,0.18,1554,LT,3,255000,ALACHUA,17
16139,0.09,1448,LT,3,258800,ALACHUA,9
16159,0.09,1303,LT,3,262000,ALACHUA,10
16162,0.09,1178,LT,3,227000,ALACHUA,15
16168,0.51,1310,UN,3,272900,ALACHUA,25
16179,1.17,1184,AC,3,274800,SUWANNEE,48
16340,5.96,2239,AC,4,578200,SUWANNEE,27
16603,7.84,2850,AC,4,561000,ALACHUA,25
16626,5,1144,AC,3,322900,SUWANNEE,31
16750,5,1722,AC,4,458600,SUWANNEE,44
16751,5,2370,AC,4,533300,SUWANNEE,43
16953,5,3338,AC,4,810300,SUWANNEE,15
17028,2.42,2072,AC,3,485100,SUWANNEE,29
17113,5.34,1532,AC,3,314900,SUWANNEE,39
17274,5.75,2973,AC,3,759200,SUWANNEE,45
17333,5,2385,AC,4,603500,SUWANNEE,28
17512,5.5,1520,AC,3,351900,SUWANNEE,34
17624,1.68,1092,UN,3,285000,SUWANNEE,43
17835,1.78,2973,LT,4,713200,SUWANNEE,26
17842,5,4663,AC,5,1471400,SUWANNEE,19
17933,5,3419,AC,3,623300,SUWANNEE,49
18014,14.62,5947,AC,6,1863700,SUWANNEE,29
18070,0.28,1554,UN,3,318700,SUWANNEE,40
18115,0.23,1698,UN,3,329900,SUWANNEE,38
18125,0.3,1758,UN,3,342200,SUWANNEE,39
18160,0.2,1541,UN,3,280200,SUWANNEE,37
18288,0.33,2383,UN,3,370500,SUWANNEE,31
18293,0.2,2063,UN,3,400400,SUWANNEE,30
18328,0.19,1748,LT,4,217800,SUWANNEE,29
18354,0.2,1274,LT,4,305200,SUWANNEE,26
18371,0.25,1967,LT,4,372500,SUWANNEE,25
18378,0.19,1809,LT,4,351700,SUWANNEE,26
18425,0.19,1867,LT,4,347400,SUWANNEE,21
18430,0.2,1455,LT,4,344400,SUWANNEE,20
18476,0.2,2194,LT,4,431100,SUWANNEE,6
18478,0.3,1542,LT,4,317400,SUWANNEE,19
18527,2.5,2222,AC,3,229500,SUWANNEE,46
18620,0.52,3362,LT,5,831600,SUWANNEE,19
18630,0.33,2353,LT,4,559700,SUWANNEE,16
18648,0.46,2703,LT,4,710000,SUWANNEE,17
18703,0.52,2684,LT,4,691300,SUWANNEE,16
18705,0.38,2262,LT,4,570600,SUWANNEE,8
18841,0.17,1521,LT,3,319300,SUWANNEE,19
18846,0.17,1569,LT,3,333100,SUWANNEE,16
18945,0.22,1548,LT,3,399500,SUWANNEE,13
18973,0.15,2295,LT,3,470000,SUWANNEE,11
19098,14,1664,AC,3,494000,SUWANNEE,39
19402,1,2864,LT,4,703100,SUWANNEE,22
19410,1,2910,LT,4,745600,SUWANNEE,8
19426,5.07,7195,AC,5,871900,SUWANNEE,25
19481,0.35,1969,LT,3,435100,SUWANNEE,13
19485,0.35,1496,LT,3,327700,SUWANNEE,14
19488,0.35,1587,LT,3,346300,SUWANNEE,9
19593,5.15,4509,AC,5,1180300,SUWANNEE,17
19698,0.06,1613,UN,3,278500,SUWANNEE,20
19700,0.05,1444,UN,3,242800,SUWANNEE,19
19709,0.05,1080,LT,3,161500,SUWANNEE,33
19714,0.06,1255,LT,3,209700,SUWANNEE,33
19740,0.05,1255,LT,3,253100,SUWANNEE,34
19746,0.04,1080,LT,3,202000,SUWANNEE,35
19769,0.06,1550,LT,3,318800,SUWANNEE,15
19814,0.05,1184,LT,3,280300,SUWANNEE,7
19822,0.06,1177,LT,3,256300,SUWANNEE,10
19860,0.05,1255,LT,3,261200,SUWANNEE,33
19880,0.06,1410,LT,3,259900,SUWANNEE,33
19898,0.04,1255,UN,3,202500,SUWANNEE,34
19910,0.16,1880,LT,4,292000,SUWANNEE,28
19943,0.14,1788,UN,3,313200,SUWANNEE,31
19954,0.17,1764,UN,3,330400,SUWANNEE,35
19977,0.14,1578,UN,3,301600,SUWANNEE,20
19988,0.14,1563,UN,3,273800,SUWANNEE,32
20083,1.33,2152,UN,4,409900,SUWANNEE,29
20090,1.04,2320,UN,4,478200,SUWANNEE,47
20116,0.86,3776,LT,4,815500,SUWANNEE,22
20206,0.07,1507,LT,3,307200,SUWANNEE,17
20239,0.07,1368,LT,4,299400,SUWANNEE,5
20253,0.4,3057,LT,4,598000,SUWANNEE,16
20271,0.23,2683,LT,4,595400,SUWANNEE,14
20291,0.29,2092,LT,4,480200,SUWANNEE,12
20293,0.23,2028,LT,4,453900,SUWANNEE,14
20368,0.3,2031,LT,4,400300,SUWANNEE,23
20369,0.26,2180,LT,4,409500,SUWANNEE,22
20399,0.29,2153,LT,4,376200,SUWANNEE,22
20418,0.23,1932,LT,4,379600,SUWANNEE,19
20428,0.36,2486,LT,4,448900,SUWANNEE,27
20539,1,3250,LT,5,711600,SUWANNEE,19
20550,0.06,1559,LT,3,309500,SUWANNEE,18
20587,0.26,2052,LT,4,455900,SUWANNEE,28
20592,0.2,2078,LT,4,396100,SUWANNEE,23
20595,0.22,1834,LT,4,391600,SUWANNEE,26
20605,0.22,1557,LT,4,358600,SUWANNEE,28
20634,0.22,1540,LT,4,305600,SUWANNEE,26
20637,0.19,2113,LT,4,435000,SUWANNEE,26
20647,0.2,1476,LT,4,340000,SUWANNEE,22
20659,0.2,1733,LT,4,413100,SUWANNEE,23
20664,0.34,2163,LT,4,407800,SUWANNEE,22
20699,0.35,3147,LT,4,407800,SUWANNEE,20
20706,0.12,1400,LT,3,314000,SUWANNEE,19
20707,0.12,1682,LT,3,305000,SUWANNEE,20
20711,0.07,1743,LT,3,317500,SUWANNEE,18
20723,0.07,1641,LT,3,268000,SUWANNEE,19
20736,0.07,1756,LT,3,320400,SUWANNEE,17
20760,5,1553,AC,3,614400,SUWANNEE,73
20788,2,4415,AC,5,1020000,SUWANNEE,24
20792,5.18,2733,AC,5,1339800,SUWANNEE,5
20811,4.62,3597,AC,3,486400,SUWANNEE,40
20820,1.5,3284,AC,5,866300,SUWANNEE,24
20838,0.36,2378,LT,4,530300,SUWANNEE,18
20874,0.41,2111,LT,4,465600,SUWANNEE,18
20889,0.34,2414,LT,4,502900,SUWANNEE,18
20907,5.07,2398,AC,3,717600,SUWANNEE,46
20950,19.4,3204,AC,3,1275000,SUWANNEE,50
20996,1,2807,LT,4,672700,SUWANNEE,27
20999,1,2712,LT,4,659300,SUWANNEE,24
21038,0.37,2665,LT,4,654800,SUWANNEE,27
21045,0.28,3704,LT,4,514500,SUWANNEE,27
21055,0.29,2784,LT,4,696200,SUWANNEE,22
21089,0.18,1800,LT,4,539200,SUWANNEE,23
21103,0.37,2858,LT,4,773100,SUWANNEE,20
21108,0.4,2876,LT,4,777300,SUWANNEE,18
21142,0.15,2203,LT,4,565000,SUWANNEE,18
21155,0.17,1788,LT,4,545200,SUWANNEE,21
21156,0.17,2329,LT,4,685600,SUWANNEE,20
21169,0.17,2118,LT,4,492300,SUWANNEE,18
21187,0.1,1672,LT,3,402000,SUWANNEE,21
21208,0.2,2206,LT,4,534900,SUWANNEE,18
21214,0.32,4571,LT,5,1011100,SUWANNEE,18
21221,0.2,1844,LT,4,490000,SUWANNEE,19
21246,0.4,2912,LT,4,689600,SUWANNEE,19
21265,0.32,3423,LT,4,862300,SUWANNEE,18
21305,0.17,2350,LT,4,629100,SUWANNEE,18
21353,0.34,4392,LT,5,1201200,SUWANNEE,13
21370,0.45,4547,LT,4,1472600,SUWANNEE,6
21371,0.3,3575,LT,5,1013800,SUWANNEE,10
21587,1.01,1472,LT,3,251800,SUWANNEE,43
21608,1.01,1207,LT,3,283200,SUWANNEE,42
21614,1.01,1959,LT,3,347200,SUWANNEE,42
21638,1.07,1755,LT,2,204800,SUWANNEE,43
21650,0.94,1652,LT,3,279000,SUWANNEE,49
21700,0.95,1570,LT,3,349600,SUWANNEE,49
21705,0.94,1087,LT,3,354400,SUWANNEE,47
21740,0.15,2299,LT,4,479200,SUWANNEE,17
21744,0.15,2201,LT,4,470900,SUWANNEE,16
21761,0.34,2842,LT,4,728100,SUWANNEE,16
21765,0.34,3675,LT,5,935900,SUWANNEE,16
21774,0.2,2322,LT,4,503800,SUWANNEE,16
21783,0.29,3308,LT,4,722500,SUWANNEE,15
21944,1.02,2224,UN,4,519300,SUWANNEE,40
22034,2.57,2141,AC,3,480000,SUWANNEE,25
22042,3.39,2471,AC,3,569300,SUWANNEE,42
22117,2.92,1296,AC,3,240900,SUWANNEE,63
22145,1.42,2023,AC,3,302200,SUWANNEE,52
22228,1.05,1827,LT,3,346500,SUWANNEE,46
22488,1.62,3514,UN,3,722500,SUWANNEE,23
22572,4.33,5467,LT,5,1286300,SUWANNEE,33
22582,2.01,3594,LT,5,900900,SUWANNEE,30
22584,2.51,3000,LT,4,613700,SUWANNEE,37
22627,1.01,4271,LT,4,1005600,SUWANNEE,21
22632,1.52,3688,LT,4,659400,SUWANNEE,22
22675,1.01,3597,AC,6,1125100,SUWANNEE,9
22694,1.08,4124,AC,5,1052200,SUWANNEE,8
22802,1.98,4477,LT,5,1293800,SUWANNEE,19
22821,1.33,2190,UN,3,337900,SUWANNEE,52
22824,1.47,2171,UN,3,343000,SUWANNEE,52
22841,1.3,1949,UN,4,498600,SUWANNEE,32
22928,1.03,2190,LT,4,491800,SUWANNEE,26
23293,5.01,2039,AC,3,397800,SUWANNEE,35
23440,16.12,1290,AC,3,362100,SUWANNEE,49
23520,4.07,2021,AC,3,307500,SUWANNEE,44
23554,5.15,1512,AC,3,507400,SUWANNEE,24
23896,2,1168,AC,3,295300,SUWANNEE,16
23930,1.01,1547,LT,3,333800,SUWANNEE,43
23943,1.15,1538,LT,3,342500,SUWANNEE,44
23993,1.4,1392,LT,3,185400,SUWANNEE,44
24054,1,1407,LT,3,356100,SUWANNEE,25
24218,5.56,2123,AC,3,492300,SUWANNEE,17
24232,1.01,1325,LT,3,299900,SUWANNEE,49
24385,5,2594,AC,4,625600,SUWANNEE,32
24777,3.18,1040,UN,3,100700,SUWANNEE,58
24780,0.2,1278,UN,3,60800,SUWANNEE,83
24833,0.71,752,UN,2,16600,SUWANNEE,67
24914,0.57,1420,UN,3,100100,ARCHER,73
24998,0.3,1014,UN,3,186700,ARCHER,41
25002,0.25,1248,UN,3,205800,ARCHER,42
25015,0.24,1224,UN,3,164600,ARCHER,40
25106,0.42,696,UN,2,37200,ARCHER,64
25186,0.29,520,UN,2,84400,ARCHER,59
25294,0.28,1268,LT,3,167000,ARCHER,113
25305,0.23,1464,LT,3,187800,ARCHER,94
25325,2.85,3397,UN,4,526800,ARCHER,123
25468,6,1948,AC,3,235200,ARCHER,123
25524,0.23,1044,UN,2,85800,SUWANNEE,62
25612,0.39,1040,UN,3,180100,ARCHER,46
25631,3.36,1008,AC,3,210000,ARCHER,26
26362,29.8,1996,AC,3,510000,SUWANNEE,42
26364,10.02,1384,AC,3,307500,SUWANNEE,46
26609,3.54,1740,AC,3,248400,SUWANNEE,86
26878,0.4,1109,UN,3,133500,LACROSSE,123
26939,1.15,1180,AC,3,178800,SUWANNEE,122
26942,1.15,1296,AC,3,184800,SUWANNEE,30
26970,5,2891,AC,4,550500,SUWANNEE,28
27181,2.85,3218,AC,3,346900,SUWANNEE,74
27423,5.43,760,AC,3,184800,SUWANNEE,43
27565,5,3650,AC,4,629400,SUWANNEE,17
27918,0.5,1490,UN,3,298900,ALACHUA,38
27961,0.5,1777,UN,3,302000,ALACHUA,30
28353,0.47,2188,LT,4,379100,ALACHUA,43
28364,0.54,2508,LT,3,430200,ALACHUA,45
28389,0.82,2979,LT,4,484100,ALACHUA,45
28406,0.17,1306,LT,3,329700,ALACHUA,44
28410,0.14,1444,LT,3,254400,ALACHUA,43
28412,0.14,1520,LT,3,235000,ALACHUA,42
28429,0.42,2652,LT,4,405000,ALACHUA,37
28444,0.78,3404,UN,5,557400,ALACHUA,27
28462,0.2,1492,LT,4,253900,ALACHUA,31
28480,0.3,2774,LT,4,555300,ALACHUA,16
28555,0.09,1420,LT,3,306800,ALACHUA,17
28605,0.11,1420,LT,3,238100,ALACHUA,18
28624,0.09,1263,LT,3,260700,ALACHUA,15
28637,0.13,1578,LT,3,286900,ALACHUA,15
28671,0.18,1297,LT,3,295400,ALACHUA,20
28675,0.18,1232,LT,3,274700,ALACHUA,21
28743,0.1,2487,LT,3,339300,ALACHUA,18
28748,0.18,1691,LT,3,324600,ALACHUA,23
28763,0.14,2129,LT,4,436100,ALACHUA,17
28811,0.21,1897,LT,4,365300,ALACHUA,19
28829,0.28,3192,LT,4,495000,ALACHUA,26
28870,0.22,1816,LT,4,332000,ALACHUA,18
28955,0.05,1198,UN,3,228000,ALACHUA,41
28959,0.05,1198,UN,3,220200,ALACHUA,41
28962,0.25,1453,UN,3,257300,ALACHUA,41
28988,0.06,1472,UN,3,203300,ALACHUA,43
29114,0.14,1577,LT,3,316800,ALACHUA,21
29162,0.14,1269,LT,4,281900,ALACHUA,18
29196,0.09,1138,LT,4,206000,ALACHUA,28
29254,0.04,1325,LT,3,266600,ALACHUA,5
29280,0.17,1373,LT,3,306300,ALACHUA,19
29305,0.06,1830,LT,3,284800,ALACHUA,17
29308,0.06,1706,LT,3,280300,ALACHUA,17
29311,0.06,1706,LT,3,273500,ALACHUA,17
29341,0.14,1259,LT,3,264600,ALACHUA,19
29384,0.09,1420,LT,3,258300,ALACHUA,18
29436,0.2,1231,LT,3,280000,ALACHUA,20
29464,0.18,1608,LT,4,307900,ALACHUA,23
29478,0.19,1810,LT,4,338600,ALACHUA,17
29532,0.14,2194,LT,4,375600,ALACHUA,26
29630,0.7,2025,UN,4,373300,ALACHUA,32
29661,0.4,1460,UN,3,305800,ALACHUA,45
29687,0.35,2025,UN,4,385600,ALACHUA,26
29778,0.2,1480,UN,3,278500,ALACHUA,25
29809,0.39,2274,LT,4,396100,ALACHUA,25
29834,0.24,1885,LT,3,358400,ALACHUA,22
29838,0.27,1857,LT,3,320900,ALACHUA,20
29957,1.97,2313,LT,4,445600,ALACHUA,18
30147,0.13,912,LT,3,197400,GAINESVILLE,40
30328,0.13,1610,LT,3,227000,GAINESVILLE,39
30354,0.13,1196,LT,3,211400,GAINESVILLE,38
30365,0.1,1032,LT,3,177300,GAINESVILLE,40
30384,0.11,1152,LT,3,200000,GAINESVILLE,43
30391,0.11,912,LT,3,192200,GAINESVILLE,35
30393,0.12,1410,LT,3,233200,GAINESVILLE,38
30414,0.15,1248,LT,3,124400,GAINESVILLE,36
30420,0.11,1200,LT,3,172100,GAINESVILLE,36
30451,0.1,1056,LT,3,167800,GAINESVILLE,36
30477,0.1,1152,LT,3,197300,GAINESVILLE,28
30496,0.1,1152,LT,3,190800,GAINESVILLE,37
30519,0.1,1392,LT,3,191400,GAINESVILLE,38
30528,0.11,960,LT,3,190000,GAINESVILLE,39
30538,0.11,672,LT,3,152200,GAINESVILLE,37
30548,0.15,1056,LT,3,184600,GAINESVILLE,35
30608,1.35,2252,UN,4,549900,SUWANNEE,21
30735,0.89,3260,LT,4,378800,GAINESVILLE,31
30758,0.63,2279,LT,4,426100,GAINESVILLE,28
30776,0.95,2256,LT,4,454500,GAINESVILLE,30
30799,0.54,2042,LT,4,428600,GAINESVILLE,24
30804,0.35,2575,LT,4,480200,GAINESVILLE,23
30832,0.42,2151,LT,4,432500,GAINESVILLE,26
30902,0.06,1380,LT,3,259700,GAINESVILLE,25
30942,0.06,1207,LT,3,240100,GAINESVILLE,23
30943,0.06,1545,LT,3,252400,GAINESVILLE,23
30954,0.06,1545,LT,3,247200,GAINESVILLE,20
30955,0.06,1380,LT,3,253100,GAINESVILLE,20
30973,0.06,1348,LT,3,246800,GAINESVILLE,21
30974,0.06,1545,LT,3,253700,GAINESVILLE,20
30981,0.06,1545,LT,3,263800,GAINESVILLE,22
31018,0.06,1545,LT,3,257600,GAINESVILLE,17
31046,0.06,1380,LT,3,281900,GAINESVILLE,18
31072,0.06,1380,LT,3,272300,GAINESVILLE,20
31101,0.06,1207,UN,3,237400,GAINESVILLE,26
31139,0.34,1611,UN,4,358400,SUWANNEE,37
31179,0.06,1605,UN,3,264500,GAINESVILLE,25
31183,0.04,1418,UN,3,237200,GAINESVILLE,26
31212,0.05,1038,UN,3,221900,GAINESVILLE,27
31219,0.25,2253,LT,4,393800,GAINESVILLE,29
31245,0.39,2014,LT,4,486100,GAINESVILLE,25
31257,0.32,2553,LT,4,489400,GAINESVILLE,25
31283,0.26,2476,LT,4,495100,GAINESVILLE,24
31310,0.16,2448,LT,3,401000,GAINESVILLE,17
31311,0.14,2137,LT,3,420400,GAINESVILLE,11
31318,0.16,1991,LT,3,392700,GAINESVILLE,14
31327,0.15,1977,LT,3,425600,GAINESVILLE,9
31339,0.13,2078,LT,3,376700,GAINESVILLE,14
31344,0.13,1604,LT,3,324600,GAINESVILLE,11
31356,0.13,1720,LT,3,357000,GAINESVILLE,11
31371,0.13,1897,LT,3,382200,GAINESVILLE,10
31415,0.15,1565,LT,3,297300,GAINESVILLE,13
31433,0.15,2420,LT,3,452000,GAINESVILLE,15
31454,0.14,2572,LT,3,480300,GAINESVILLE,9
31463,0.29,2121,LT,3,430300,GAINESVILLE,10
31487,0.11,1659,LT,3,351500,GAINESVILLE,14
31513,0.25,1913,LT,4,414500,GAINESVILLE,10
31539,0.26,2056,LT,4,433100,GAINESVILLE,10
31543,0.33,2203,LT,4,490100,GAINESVILLE,13
31567,0.28,2352,LT,4,465600,GAINESVILLE,14
31568,0.28,2474,LT,4,506400,GAINESVILLE,16
31622,0.23,928,UN,3,203300,GAINESVILLE,46
31636,0.3,1385,UN,3,260300,GAINESVILLE,46
31654,0.29,1748,UN,3,311700,GAINESVILLE,46
31691,0.21,1895,UN,3,312100,GAINESVILLE,46
31789,0.47,2615,UN,3,359800,GAINESVILLE,43
31826,0.32,1912,UN,3,333100,GAINESVILLE,44
31829,0.29,1560,UN,3,290600,GAINESVILLE,43
31834,0.32,1493,UN,3,282500,GAINESVILLE,45
31938,0.34,1982,UN,3,364000,GAINESVILLE,50
31939,0.3,1955,UN,3,316300,GAINESVILLE,48
31949,0.37,1782,UN,3,326600,GAINESVILLE,48
31953,0.57,2291,UN,3,427700,GAINESVILLE,50
31964,0.43,1934,UN,3,332800,GAINESVILLE,50
32004,0.39,2244,UN,3,292100,GAINESVILLE,49
32007,0.59,1520,UN,3,327300,GAINESVILLE,47
32064,0.4,1384,UN,3,281300,GAINESVILLE,42
32104,0.33,1508,UN,3,284300,GAINESVILLE,46
32116,0.39,1579,UN,3,296400,GAINESVILLE,43
32126,0.38,1800,UN,3,278100,GAINESVILLE,44
32128,0.4,1617,UN,3,324200,GAINESVILLE,38
32151,0.32,1464,UN,3,298200,GAINESVILLE,42
32164,0.3,1435,UN,3,318500,GAINESVILLE,42
32166,0.3,1345,UN,3,293600,GAINESVILLE,42
32179,0.24,918,UN,3,193900,GAINESVILLE,45
32203,0.4,1234,UN,3,245400,GAINESVILLE,38
32222,0.23,1323,UN,3,191800,GAINESVILLE,45
32278,0.23,1704,UN,3,213400,GAINESVILLE,50
32296,0.25,1271,UN,3,265200,GAINESVILLE,48
32312,0.23,1196,UN,3,247500,GAINESVILLE,50
32333,0.25,1572,UN,3,273700,GAINESVILLE,48
32343,0.25,1156,UN,3,231200,GAINESVILLE,49
32344,0.25,1504,UN,3,285600,GAINESVILLE,48
32376,0.24,1148,UN,3,292600,GAINESVILLE,49
32489,0.25,1227,UN,3,263400,GAINESVILLE,47
32495,0.25,1050,UN,3,224600,GAINESVILLE,48
32515,0.25,1603,UN,3,325200,GAINESVILLE,47
32562,0.29,1078,UN,3,232800,GAINESVILLE,43
32580,0.25,1008,UN,3,208100,GAINESVILLE,44
32592,0.25,1630,UN,3,304300,GAINESVILLE,47
32596,0.25,1050,UN,3,231100,GAINESVILLE,46
32621,0.25,1118,UN,3,257600,GAINESVILLE,48
32649,0.25,1641,UN,3,258500,GAINESVILLE,45
32687,0.28,1008,UN,3,241800,GAINESVILLE,43
32742,0.25,1265,UN,3,271100,GAINESVILLE,42
32750,0.26,1496,UN,3,263700,GAINESVILLE,43
32794,0.25,1489,UN,3,269500,GAINESVILLE,45
32985,0.2,1756,LT,4,329200,GAINESVILLE,29
33007,0.21,1834,LT,4,358100,GAINESVILLE,29
33039,0.2,1575,LT,3,357500,GAINESVILLE,29
33058,0.24,1863,LT,4,345800,GAINESVILLE,27
33087,0.15,1482,LT,3,331200,GAINESVILLE,10
33140,0.21,1243,UN,3,216500,GAINESVILLE,35
33181,0.22,1551,LT,4,335000,GAINESVILLE,28
33219,0.2,1666,LT,3,303600,GAINESVILLE,23
33225,0.21,1920,LT,3,350300,GAINESVILLE,30
33234,0.13,1708,LT,3,354400,GAINESVILLE,29
33385,0.18,1961,LT,4,357200,GAINESVILLE,24
33422,0.12,1366,UN,3,250900,GAINESVILLE,34
33438,0.16,1326,UN,3,245000,GAINESVILLE,36
33460,0.03,929,UN,3,188700,GAINESVILLE,39
33480,0.04,1019,UN,3,206000,GAINESVILLE,37
33544,0.05,1351,UN,3,216200,GAINESVILLE,34
33551,0.05,1685,UN,3,218000,GAINESVILLE,34
33571,0.05,1354,UN,3,200900,GAINESVILLE,37
33573,0.05,1185,UN,3,222200,GAINESVILLE,37
33577,0.14,1416,UN,3,255600,GAINESVILLE,34
33806,0.23,1633,LT,3,384100,GAINESVILLE,27
33832,0.24,1267,LT,3,304900,GAINESVILLE,28
33863,0.2,1512,LT,3,299400,GAINESVILLE,28
33875,0.23,1476,LT,3,339600,GAINESVILLE,28
33883,0.21,1482,LT,3,314500,GAINESVILLE,30
33940,0.26,1774,LT,3,314700,GAINESVILLE,28
33944,0.2,1549,LT,3,343000,GAINESVILLE,27
33984,0.43,2533,LT,4,483000,GAINESVILLE,27
33991,0.39,1999,LT,4,495100,GAINESVILLE,29
33993,0.34,2784,LT,4,599000,GAINESVILLE,28
34070,0.42,1718,UN,3,365000,SUWANNEE,44
34082,0.54,2060,UN,3,297100,SUWANNEE,45
34099,0.42,2079,UN,3,260000,SUWANNEE,46
34141,0.37,1344,UN,3,292100,SUWANNEE,43
34152,0.37,1422,UN,3,340400,SUWANNEE,43
34161,0.4,2450,UN,3,427200,SUWANNEE,44
34180,0.52,1252,UN,3,312400,SUWANNEE,43
34191,0.35,1746,UN,3,337100,SUWANNEE,42
34216,0.4,1861,UN,3,355200,SUWANNEE,39
34218,0.65,1860,UN,3,430400,SUWANNEE,40
34264,0.35,1354,UN,3,309200,SUWANNEE,40
34296,0.3,2163,UN,3,326200,SUWANNEE,38
34381,0.39,2530,UN,4,589300,GAINESVILLE,32
34586,1.42,1866,AC,4,335300,SUWANNEE,58
34602,2,2717,AC,3,490000,SUWANNEE,54
34603,2.3,1940,AC,3,229500,SUWANNEE,60
34698,1.02,2493,UN,4,542200,SUWANNEE,39
34702,1.02,1758,UN,4,426400,SUWANNEE,42
34704,1.02,2756,UN,3,532400,SUWANNEE,44
34809,1.04,4600,LT,5,794000,SUWANNEE,24
34843,1.1,4769,LT,5,842800,SUWANNEE,18
