prop_id,legal_acreage,city_id,yr_blt,living_area,land_type_cd,condition_cd,land_total_acres,sl_price
88659,0.07,1016,1930,1167,SF,3,0.07,327300
88679,0.12,1016,1946,900,SF,3,0.12,265000
89011,0.14,1016,1998,1955,SF,4,0.14,593900
89074,0.39,1016,1959,2060,UN,3,0.39,555000
89393,0.19,1016,1949,1040,SF,3,0.19,548600
89433,0.09,1016,1938,1002,SF,3,0.09,290000
89579,0.28,1016,1985,1940,LT,3,0.28,428400
89618,0.3,1016,1937,1732,UN,3,0.3,362700
89661,0.3,1016,1954,1561,UN,3,0.3,397800
89742,0.47,1016,1954,1863,UN,3,0.47,439800
89742,0.47,1016,1954,1863,UN,3,0.47,475000
89747,0.25,1016,1948,1978,UN,3,0.25,441700
89781,0.23,1016,1942,1391,UN,3,0.23,394200
89787,0.31,1016,1941,1484,UN,3,0.31,390100
89787,0.31,1016,1941,1484,UN,3,0.31,373300
89805,0.33,1016,1950,2042,UN,3,0.33,412000
89808,0.28,1016,1949,1738,UN,3,0.28,387600
89824,0.33,1016,1947,2278,UN,3,0.33,406500
89868,0.27,1016,1950,2249,UN,3,0.27,504400
89868,0.27,1016,1950,2249,UN,3,0.27,258400
89887,0.48,1016,1954,2644,UN,3,0.48,605200
89890,0.33,1016,1950,2427,UN,3,0.33,510800
89930,0.22,1016,1948,2047,UN,3,0.22,600000
89934,0.21,1016,1950,1863,UN,3,0.21,476500
90972,1.34,1016,1956,1755,UN,3,1.34,378200
90992,0.74,1016,1997,2401,UN,3,0.74,451800
91098,0.83,1016,2006,2702,UN,4,0.83,589100
91427,0.17,1016,2021,1366,UN,3,0.17,293000
91530,0.35,1016,2012,1363,LT,3,0.35,265000
91619,0.46,1016,1968,2002,UN,3,0.46,313600
91865,0.45,1016,1958,1176,LT,3,0.45,147400
92071,0.23,1016,1900,1258,UN,3,0.23,149200
92300,0.2,1016,1961,1188,UN,3,0.2,123600
92323,0.19,1016,1963,1169,UN,3,0.19,220500
92363,0.15,1016,1965,1169,UN,3,0.15,213200
92369,0.15,1016,1963,960,UN,3,0.15,134000
92638,0.19,1016,1971,1265,UN,3,0.19,152600
92718,0.3,0,1960,1381,UN,3,0.3,115000
92761,0.23,0,1964,1352,UN,3,0.23,233200
92891,0.24,0,1971,1080,UN,3,0.24,161700
92931,0.26,0,1960,1178,UN,3,0.26,174800
92948,0.26,0,1961,1000,UN,3,0.26,80900
92951,0.26,0,1961,1300,UN,3,0.26,173600
93076,0.13,0,1980,1131,UN,3,0.13,114400
93177,1.1,0,1966,1756,UN,3,1.1,53900
93299,0.25,0,1972,924,UN,3,0.25,200400
93346,0.34,0,1965,1635,UN,3,0.34,96200
93365,0.28,0,1963,1445,UN,3,0.28,171600
93368,0.49,0,2002,1296,UN,3,0.49,183800
93409,0.28,0,1970,973,UN,3,0.28,108500
93409,0.28,0,1970,973,UN,3,0.28,146000
93425,0.24,0,2023,1256,UN,NULL,0.24,23700
93425,0.24,0,2023,1256,UN,NULL,0.24,232700
93491,0.32,0,1957,1080,UN,3,0.32,80100
93511,0.44,0,1966,1040,UN,3,0.44,153400
93528,0.46,0,1952,864,UN,3,0.46,149900
93631,0.23,0,1960,1963,UN,3,0.23,150500
93631,0.23,0,1960,1963,UN,3,0.23,174200
93637,0.36,0,1960,1520,UN,3,0.36,200900
93641,0.54,0,1976,1262,UN,3,0.54,227000
93661,0.35,0,1975,1406,UN,3,0.35,210700
93694,0.33,0,1976,955,UN,3,0.33,168300
93694,0.33,0,1976,955,UN,3,0.33,188300
93863,0.35,0,1960,1288,UN,3,0.35,71800
93863,0.35,0,1960,1288,UN,3,0.35,195000
93929,0.24,0,1960,1662,UN,3,0.24,97200
94036,0.23,0,1962,1144,UN,3,0.23,191100
94093,0.24,0,1965,1591,UN,3,0.24,189600
94096,0.23,0,1962,1652,UN,3,0.23,98400
94096,0.23,0,1962,1652,UN,3,0.23,206100
94152,1.78,0,1925,2063,UN,3,1.78,365400
94179,1.67,0,1978,2038,AC,3,1.67,313300
94279,5.05,0,1989,1972,AC,3,5.05,492400
94553,2,0,1959,1535,AC,3,2,275300
94574,0.57,0,1981,1521,FF,3,0.57,400000
94617,10.5,0,1960,520,AC,2,10.5,80300
94886,0.95,1021,2007,1620,AC,3,0.95,175000
94908,0.28,1021,1998,984,LT,3,0.28,120800
94988,0.53,1021,1962,1470,AC,3,0.53,307400
94989,0.46,1021,1962,1910,UN,4,0.46,471800
94989,0.46,1021,1962,1910,UN,4,0.46,450500
95008,1.01,1021,1918,944,LT,3,1.01,196900
95175,0.32,1021,2018,1232,UN,3,0.32,264400
95257,1,1021,2007,2599,AC,4,1,587400
95569,7.86,0,1987,4970,AC,3,7.86,820000
95991,0.43,1028,2002,1619,UN,3,0.43,176400
96237,0.45,1028,1930,1648,UN,3,0.45,174000
96346,0.36,1028,1939,1485,UN,3,0.36,155500
96360,0.46,1028,1927,1679,UN,3,0.46,137300
96383,0.26,1028,1930,1014,UN,3,0.26,169100
96615,0.35,1028,1945,1194,UN,3,0.35,62200
97073,0.48,0,1973,1308,UN,3,0.48,270000
97468,1,0,1982,3513,UN,3,1,407800
97547,0.23,0,1960,1368,LT,3,0.23,80300
97547,0.23,0,1960,1368,LT,3,0.23,153400
97548,0.23,0,1960,1480,LT,3,0.23,54200
97674,2.2,0,1940,1778,AC,3,2.2,164000
98109,0.23,0,1963,1176,UN,3,0.23,204800
98128,0.3,0,1964,936,UN,3,0.3,171800
98131,0.3,0,1962,1126,UN,3,0.3,199000
98171,0.25,0,1936,600,UN,2,0.25,127000
98175,0.23,0,1964,1450,LT,3,0.23,140000
98192,0.36,0,1961,910,UN,3,0.36,170700
98235,0.37,0,1957,756,UN,3,0.37,127100
98590,0.47,0,1992,775,UN,3,0.47,60100
98732,0.32,0,1933,1675,UN,3,0.32,264300
98924,5,0,2022,1440,AC,NULL,5,58300
98985,47.9,0,1985,1562,AC,1,47.9,335000
99194,1.02,0,1989,1526,UN,3,1.02,273700
99230,0.23,0,1961,1382,UN,3,0.23,86700
99230,0.23,0,1961,1382,UN,3,0.23,83900
99234,0.25,0,1967,1394,UN,3,0.25,199000
99732,1.11,0,1965,1115,FF,3,1.11,232200
99735,4.95,0,2001,5057,FF,4,4.95,607000
99817,0.57,0,1979,2232,FF,3,0.57,908000
99818,0.64,0,1957,1750,FF,3,0.64,517800
99860,0.96,0,2017,2010,FF,3,0.96,364800
100067,1.25,0,2000,2102,UN,3,1.25,294900
100069,1.25,0,2006,1304,LT,3,1.25,197000
100089,8.23,0,2003,2086,AC,4,8.23,490500
100110,1.03,0,2008,1720,UN,4,1.03,339600
100110,1.03,0,2008,1720,UN,4,1.03,373800
100710,0.72,0,1940,2050,FF,3,0.72,848800
100733,0.55,0,1960,1662,FF,3,0.55,702900
100796,1.6,0,1950,960,FF,3,1.6,581600
100896,1.04,0,1958,2086,UN,3,0.0001,244400
100919,0.57,0,1978,1196,FF,3,0.57,179200
100922,0.52,0,1975,1167,FF,3,0.52,262100
100982,1.17,0,2014,1962,FF,3,1.17,450000
100983,0.68,0,1940,2362,UN,3,0.68,266500
101195,1.06,0,1981,1555,LT,3,1.06,118000
101251,1.2,0,1991,1702,LT,3,1.2,214000
101252,1.21,0,1988,1480,LT,3,1.21,302600
101275,2.93,0,1973,1200,AC,3,2.93,198200
101315,6.67,0,1991,2212,AC,3,6.67,497200
101338,2,0,1950,872,AC,2,2,139300
101357,5.28,0,2003,1989,AC,3,5.28,412300
101357,5.28,0,2003,1989,AC,3,5.28,478700
101357,5.28,0,2003,1989,AC,3,5.28,489900
101546,7.08,0,2006,1868,AC,3,7.08,370500
101627,5.33,0,1986,1943,AC,3,5.33,146000
101753,10,0,1962,1576,AC,3,10,228800
102440,0.36,1018,1941,1036,SF,2,0.36,70800
102500,0.86,1018,1973,2032,UN,3,0.86,80000
102503,0.29,1018,1920,1420,UN,3,0.29,106800
102586,0.5,1018,2009,2118,UN,3,0.5,270300
102608,0.25,1018,1967,1117,UN,3,0.25,87000
102625,0.26,1018,1972,1092,UN,3,0.26,93800
102625,0.26,1018,1972,1092,UN,3,0.26,203500
102629,0.27,1018,1974,1356,UN,3,0.27,106400
102629,0.27,1018,1974,1356,UN,3,0.27,214200
102669,0.26,1018,1972,1256,UN,2,0.26,74200
102980,0.18,1018,1930,1008,UN,3,0.18,42500
102980,0.18,1018,1930,1008,UN,3,0.18,130300
103020,0.15,1018,1940,1517,UN,2,0.15,150300
103416,6.38,1018,1979,2268,AC,3,6.38,350400
103648,2.38,1018,1966,1370,SF,3,2.38,165200
103648,2.38,1018,1966,1370,SF,3,2.38,152900
103648,2.38,1018,1966,1370,SF,3,2.38,350000
103684,0.13,1018,2009,1250,LT,3,0.13,206900
103704,0.17,1018,2007,1317,LT,3,0.17,214200
103707,0.14,1018,2008,1274,LT,3,0.14,205300
103734,0.24,1018,2009,1250,UN,3,0.0001,207300
103877,3.12,0,1986,1440,AC,3,3.12,263600
103963,10.07,0,1958,1660,AC,3,10.07,278400
104060,1.05,0,1996,2000,UN,4,1.05,503600
104208,1.06,0,2023,2308,FF,NULL,1.06,86600
104231,1,0,2023,1428,LT,NULL,1,27700
104288,48.2,0,2005,870,AC,NULL,48.2,251000
104314,6.92,0,1992,1756,AC,3,6.92,309300
104394,2.39,0,1979,525,FF,3,2.39,138600
104581,1.84,0,2019,1568,AC,NULL,1.84,230000
104587,1.02,0,1972,1350,UN,3,0,93300
104689,1.62,0,1960,1035,AC,3,1.62,30000
104976,0.19,1014,2014,2928,LT,2,0.19,454400
105181,0.12,0,2015,1972,LT,4,0.12,434500
105184,0.14,0,2014,1810,LT,4,0.14,435200
105187,0.14,0,2014,1577,LT,4,0.14,361200
105205,0.11,0,2014,1334,LT,4,0.11,328300
105207,0.11,0,2014,1522,LT,4,0.11,370000
105208,0.11,0,2014,1782,LT,4,0.11,380200
105211,0.11,0,2013,1782,LT,4,0.11,409500
105224,0.11,0,2014,1404,LT,4,0.11,329000
105228,0.11,0,2014,1226,LT,4,0.11,287600
105251,0.18,0,2015,2604,LT,4,0.18,547000
105473,0.23,1022,2016,1728,LT,3,0.23,345300
105497,0.25,1022,2015,1947,LT,3,0.25,363400
105499,0.23,1022,2016,1946,LT,3,0.23,385000
105500,0.23,1022,2016,1759,LT,3,0.23,346500
105559,0.08,1022,2015,1314,LT,3,0.08,241300
105563,0.11,1022,2015,1347,LT,3,0.11,261800
105619,0.5,0,2018,2695,LT,5,0.5,757300
105643,0.5,0,2015,2262,LT,4,0.5,550200
105645,0.34,0,2015,2247,LT,4,0.34,570000
105666,0.27,0,2015,2823,LT,4,0.27,958000
105685,0.1,0,2018,2836,LT,5,0.1,732900
105709,0.15,0,2017,1520,LT,4,0.15,369100
105725,0.19,0,2015,1930,LT,4,0.19,513000
105728,0.39,0,2015,4906,LT,6,0.39,1164000
105728,0.39,0,2015,4906,LT,6,0.39,1390000
105729,0.39,0,2015,3251,LT,6,0.39,1159200
105729,0.39,0,2015,3251,LT,6,0.39,1237200
105745,0.3,0,2015,2761,LT,5,0.3,814600
105745,0.3,0,2015,2761,LT,5,0.3,822000
105752,0.15,0,2017,1572,LT,4,0.15,409500
105768,0.15,0,2017,1520,LT,4,0.15,416300
105769,0.16,0,2016,1542,LT,4,0.16,395000
105771,0.19,0,2015,2277,LT,4,0.19,557400
105809,1,0,2019,4225,LT,NULL,1,1470000
105831,0.24,0,2016,2516,LT,4,0.24,647600
105918,0.13,1016,2016,1675,LT,4,0.13,389000
105935,0.13,1016,2016,1778,LT,4,0.13,382800
105937,0.11,1016,2016,2085,LT,4,0.11,556900
105938,0.12,1016,2016,1580,LT,4,0.12,380400
105951,0.14,1016,2015,2450,LT,4,0.14,527300
105955,0.19,1016,2015,2957,LT,4,0.19,599000
105958,0.19,1016,2015,3072,LT,4,0.19,734400
105958,0.19,1016,2015,3072,LT,4,0.19,688300
106286,0.16,1022,2017,2466,LT,3,0.16,430900
106313,0.1,1022,2016,1269,LT,3,0.1,285000
106326,0.1,1022,2017,1412,LT,3,0.1,309100
106349,0.16,1022,2017,1969,LT,4,0.16,386100
106369,0.14,1019,2019,1285,LT,NULL,0.14,265000
106372,0.14,1019,2016,1454,LT,3,0.14,287100
106376,0.14,1019,2019,1390,LT,NULL,0.14,317500
106389,0.14,1019,2016,1402,LT,3,0.14,310100
106396,0.14,1019,2017,1379,LT,3,0.14,225300
106419,0.12,0,2017,2291,LT,4,0.12,577400
106433,0.13,0,2016,1722,LT,3,0.13,399000
106452,0.12,0,2017,1943,LT,4,0.12,460200
106452,0.12,0,2017,1943,LT,4,0.12,449900
106453,0.13,0,2016,1989,LT,4,0.13,458600
106455,0.18,0,2017,2013,LT,4,0.18,473300
106459,0.11,0,2017,1783,LT,3,0.11,428000
106475,0.11,0,2017,1943,LT,4,0.11,455500
106495,0.15,0,2018,1520,LT,4,0.15,431100
106535,1,0,2016,3836,LT,5,1,1373400
106535,1,0,2016,3836,LT,5,1,1430000
106602,0.15,1017,2019,1876,LT,3,0.15,347000
106664,0.16,1017,2016,2232,LT,4,0.16,440700
106668,0.15,1017,2016,2074,LT,4,0.15,443700
106684,0.15,1017,2017,1896,LT,4,0.15,409900
106725,0.1,1016,2017,1825,LT,3,0.1,400100
106728,0.1,1016,2016,1980,LT,3,0.1,395800
106745,0.13,1016,2019,1710,LT,3,0.13,407000
106751,0.11,1016,2016,1640,LT,3,0.11,373900
106771,0.08,1016,2021,1512,LT,3,0.08,356600
106867,0.45,0,2017,3527,UN,5,0.45,1137500
106893,0.66,0,2018,3474,UN,NULL,0.66,1144800
107206,0.1746,0,2018,1809,LT,3,0.1746,459900
107229,0.2424,1014,2018,1584,LT,NULL,0.2424,345300
107248,0.2354,1014,2017,1985,LT,3,0.2354,437200
107249,0.2369,1014,2018,1573,LT,NULL,0.2369,360400
107262,0.2037,1014,2018,1519,LT,NULL,0.2037,363200
107262,0.2037,1014,2018,1519,LT,NULL,0.2037,339400
107272,0.2861,1014,2019,1442,LT,NULL,0.2861,338100
107435,0.1614,1016,2018,2008,UN,NULL,0.1614,401000
107451,0.1492,0,2018,1520,LT,NULL,0.1492,482600
107474,0.1492,0,2019,1626,LT,NULL,0.1492,415300
107474,0.1492,0,2019,1626,LT,NULL,0.1492,424700
107541,0.194,0,2018,2727,LT,NULL,0.194,741400
107558,0.2755,0,2023,2970,LT,NULL,0.2755,775200
107601,0.1995,1022,2017,2485,LT,3,0.1995,415000
107601,0.1995,1022,2017,2485,LT,3,0.1995,431100
107621,0.2309,1022,2018,1867,LT,NULL,0.2309,370300
107644,0.2399,1022,2018,2022,LT,NULL,0.2399,373300
107681,0.2307,1022,2018,1991,LT,NULL,0.2307,416500
107704,0.2314,0,2019,2747,LT,NULL,0.2314,770800
107933,0.2911,0,2018,2872,LT,4,0.2911,714400
108079,0.1117,1016,2021,1276,LT,NULL,0.1117,339200
108268,0.0514,0,2021,1528,LT,NULL,0.0514,322100
108474,0.03,0,2022,1640,LT,NULL,0.03,453600
300015,0.16,0,2021,2750,LT,5,0.16,865000
300081,0.1,0,2020,1555,LT,3,0.1,375500
500358,0.1463,0,2021,1550,LT,4,0.1463,382400
500361,0.1463,0,2021,2061,LT,NULL,0.1463,532600
500507,0.14,1022,2020,1768,LT,NULL,0.14,308100
500507,0.14,1022,2020,1768,LT,NULL,0.14,315000
500570,0.19,1022,2019,1727,LT,NULL,0.19,375400
500570,0.19,1022,2019,1727,LT,NULL,0.19,368900
500590,0.3,1022,2021,2177,LT,5,0.3,463800
500630,0.51,1019,2022,1774,LT,4,0.51,420000
500696,0.12,1016,2022,1749,LT,NULL,0.12,396600
500710,0.16,0,2022,1549,LT,4,0.16,383400
500710,0.16,0,2022,1549,LT,4,0.16,383000
500839,0.14,1016,2020,2013,LT,NULL,0.14,471800
500842,0.31,1016,2020,2028,LT,NULL,0.31,476700
500882,0.13,1016,2021,1972,LT,NULL,0.13,430000
500882,0.13,1016,2021,1972,LT,NULL,0.13,458000
500919,0.14,1016,2021,1696,LT,NULL,0.14,362600
500922,0.14,1016,2021,1914,LT,NULL,0.14,429100
500925,0.35,1016,2021,1904,LT,NULL,0.35,110500
500925,0.35,1016,2021,1904,LT,NULL,0.35,423600
501048,0.09,0,2021,3113,LT,4,0.09,601000
501337,0.46,1028,1929,884,UN,3,0.46,94100
502090,0.14,1014,2021,1387,LT,5,0.14,300100
502127,0.05,0,2022,1785,LT,3,0.05,334800
502130,0.05,0,2021,1690,LT,3,0.05,298300
502167,0.05,0,2020,1690,LT,NULL,0.05,282400
502167,0.05,0,2020,1690,LT,NULL,0.05,291100
502230,0.11,0,2022,2414,LT,NULL,0.11,386300
502356,0.18,1022,2022,2236,LT,NULL,0.18,324100
502442,0.17,0,2021,1816,LT,NULL,0.17,407800
502465,0.14,0,2022,1675,LT,NULL,0.14,428600
502479,0.13,0,2021,2155,LT,NULL,0.13,491000
502482,0.13,0,2022,1790,LT,NULL,0.13,529000
502485,0.15,0,2023,1684,LT,NULL,0.15,460000
502505,0.22,0,2021,2611,LT,NULL,0.22,696800
502505,0.22,0,2021,2611,LT,NULL,0.22,690700
502525,0.23,0,2022,2567,LT,NULL,0.23,700000
502731,0.14,1019,2021,1623,LT,NULL,0.14,295700
502734,0.16,1019,2021,1457,LT,NULL,0.16,320100
503020,0.17,1014,2022,2253,LT,3,0.17,337800
503089,0.18,1022,2022,1990,LT,NULL,0.18,319800
503982,0.1262,1014,2022,1421,LT,NULL,0.1262,329700
504108,0.1443,1016,2022,1810,LT,NULL,0.1443,356400
504108,0.1443,1016,2022,1810,LT,NULL,0.1443,431400
504125,0.1343,1016,2022,1806,LT,NULL,0.1343,446700
504380,0.1378,1019,2022,2556,LT,NULL,0.1378,414900
504417,0.1383,1019,2021,1768,LT,NULL,0.1383,321000
507477,0.12,1022,2023,2198,LT,NULL,0.1,346000
1143,6.41,0,1975,2210,AC,3,6.41,433100
1389,1.8,1019,2005,2529,AC,4,1.8,555000
1555,12.2,0,1997,2553,AC,3,12.2,669900
1641,1,1019,2002,2046,LT,3,1,340300
1744,0.17,1019,2022,1602,LT,NULL,0.17,313200
1764,0.22,1019,2020,1734,LT,NULL,0.22,378800
1827,0.19,1019,2019,1391,LT,NULL,0.19,296400
1830,0.18,1019,2017,1421,LT,3,0.18,295900
1927,1.52,1019,2002,1364,AC,3,1.52,318400
1970,0.21,1019,2017,1441,LT,3,0.21,316800
2033,0.2,1019,2009,1484,LT,3,0.2,321500
2096,0.23,1019,2015,1752,LT,3,0.23,333200
2142,0.2,1019,2020,1768,LT,NULL,0.2,315300
2179,4,0,1957,1470,AC,3,4,242400
2388,0.36,1019,2005,1485,LT,3,0.36,266000
2391,0.36,1019,2005,1585,LT,3,0.36,224400
2391,0.36,1019,2005,1585,LT,3,0.36,304200
2534,0.46,1019,2000,1452,LT,3,0.46,163100
2740,0.11,1019,2023,1128,UN,NULL,0.1,220800
2929,0.34,1019,2001,1321,LT,3,0.34,291300
3055,0.36,1019,1955,1248,SF,3,0.36,291300
16603,7.84,1014,1999,2850,AC,4,7.84,340500
16603,7.84,1014,1999,2850,AC,4,7.84,561000
16626,5,0,1992,1144,AC,3,5,325200
16626,5,0,1992,1144,AC,3,5,322900
16946,5.77,0,2006,3164,AC,5,5.77,832500
17084,5.35,0,1978,1108,AC,3,5.35,234000
17084,5.35,0,1978,1108,AC,3,5.35,430000
17281,5.31,0,2004,3232,AC,4,5.31,953000
17298,5.34,0,1986,2082,AC,3,5.34,514000
17333,5,0,1996,2385,AC,4,5,603500
17384,1.99,0,1991,4433,UN,4,1.99,788800
17842,5,0,2003,4663,AC,5,5,1471400
17845,10,0,1997,5018,AC,5,10,1214600
17845,10,0,1997,5018,AC,5,10,1507900
17854,1.81,0,2004,2704,LT,4,1.81,679300
18014,14.62,0,1994,8772,AC,6,14.62,1863700
18091,0.2,0,1983,1476,UN,3,0.2,306300
18097,0.25,0,1986,1906,UN,3,0.25,324500
18140,0.21,0,1986,1835,UN,3,0.21,333100
18157,0.2,0,1986,2501,UN,3,0.2,390300
18160,0.2,0,1987,1541,UN,3,0.2,280200
18197,0.21,0,1987,1562,UN,3,0.21,304100
18237,0.27,0,1987,1764,UN,3,0.27,309000
18240,0.21,0,1988,1838,UN,3,0.21,298000
18332,0.2,0,1995,1563,LT,4,0.2,315000
18349,0.19,0,2008,1610,LT,4,0.19,299700
18372,0.19,0,1998,1937,LT,4,0.19,350800
18472,0.2,0,2021,2103,LT,3,0.2,417400
18472,0.2,0,2021,2103,LT,3,0.2,430000
18478,0.3,0,2004,1542,LT,4,0.3,317400
18638,0.33,0,2008,2448,LT,4,0.33,580000
18652,0.39,0,2007,2469,LT,4,0.39,569000
18661,0.31,0,2005,2386,LT,4,0.31,585000
18664,0.5,0,2005,4521,LT,5,0.5,1014100
18692,0.5,0,2007,3760,LT,5,0.5,781500
18698,0.33,0,2017,2816,LT,4,0.33,668900
18715,0.36,0,2015,2198,LT,4,0.36,545500
18747,0.26,0,2013,2032,LT,4,0.26,421000
18767,0.25,0,2014,2099,LT,3,0.25,444600
18767,0.25,0,2014,2099,LT,3,0.25,447000
18798,0.17,0,2006,1666,LT,3,0.17,405000
18804,0.18,0,2006,1833,LT,3,0.18,345100
18807,0.18,0,2005,1830,LT,3,0.18,381200
18841,0.17,0,2005,1521,LT,3,0.17,319300
18844,0.17,0,2005,1504,LT,3,0.17,315300
18844,0.17,0,2005,1504,LT,3,0.17,344000
18853,0.17,0,2005,1780,LT,3,0.17,417900
18861,0.17,0,2005,1459,LT,3,0.17,329200
18867,0.16,0,2005,1459,LT,3,0.16,331400
18870,0.17,0,2005,1521,LT,3,0.17,389300
18893,0.27,0,2014,2304,LT,3,0.27,509600
18901,0.16,0,2007,1507,LT,3,0.16,284200
18904,0.16,0,2007,1565,LT,3,0.16,303800
18947,0.22,0,2009,2317,LT,3,0.22,448200
18950,0.22,0,2011,2030,LT,3,0.22,429000
18973,0.15,0,2013,2295,LT,3,0.15,470000
19050,8.67,0,1977,2492,AC,3,8.67,538400
19165,5.01,0,2009,4200,AC,3,5.01,515000
19305,1.58,1022,1964,1836,AC,3,1.58,246000
19385,1,0,2007,3652,LT,4,1,629400
19402,1,0,2001,2864,LT,4,1,703100
19442,1.65,0,1997,4225,AC,5,1.65,856300
19448,6.6,0,2014,2644,AC,5,6.6,879600
19485,0.35,0,2009,1496,LT,3,0.35,320000
19485,0.35,0,2009,1496,LT,3,0.35,327700
19488,0.35,0,2014,1587,LT,3,0.35,346300
19637,1.59,0,1986,2082,AC,3,1.59,405700
19697,0.06,0,2003,1442,UN,3,0.06,263800
19700,0.05,0,2003,1444,UN,3,0.05,242800
19706,0.05,0,1989,1662,LT,3,0.05,248900
19714,0.06,0,1989,1255,LT,3,0.06,209700
19720,0.05,0,1989,1406,LT,3,0.05,264100
19723,0.05,0,1989,1410,LT,3,0.05,191800
19740,0.05,0,1989,1255,LT,3,0.05,253100
19743,0.05,0,1989,1080,LT,3,0.05,240600
19746,0.04,0,1989,1080,LT,3,0.04,212700
19746,0.04,0,1989,1080,LT,3,0.04,202000
19754,0.05,0,2017,1360,LT,3,0.05,279900
19754,0.05,0,2017,1360,LT,3,0.05,300600
19757,0.06,0,2017,1844,LT,3,0.06,387100
19763,0.06,0,2009,1701,LT,3,0.06,321000
19777,0.06,0,2018,1832,LT,NULL,0.06,343400
19846,0.05,0,2013,1166,LT,3,0.05,274100
19852,0.05,0,2016,1179,LT,3,0.05,286000
19860,0.05,0,1989,1255,LT,3,0.05,261200
19869,0.06,0,1989,1410,LT,3,0.06,226600
19880,0.06,0,1989,1410,LT,3,0.06,259900
19903,0.05,0,1989,1255,UN,3,0.05,261600
19943,0.14,0,1991,1788,UN,3,0.14,313200
19975,0.24,0,1990,1842,UN,3,0.24,264600
20035,1.21,0,1968,3610,UN,3,1.21,545000
20052,1,0,1969,1997,UN,3,1,460400
20069,1.38,0,1969,3244,UN,4,1.38,337400
20075,1.23,0,1977,2318,UN,4,1.23,536800
20184,0.06,0,2021,1868,LT,4,0.06,51600
20184,0.06,0,2021,1868,LT,4,0.06,370000
20184,0.06,0,2021,1868,LT,4,0.06,375000
20201,0.07,0,2018,1416,LT,4,0.07,316800
20204,0.07,0,2018,1467,LT,NULL,0.07,311100
20235,0.07,0,2006,1685,LT,3,0.07,335000
20281,0.23,0,2008,2336,LT,4,0.23,512000
20287,0.26,0,2008,3001,LT,4,0.26,602400
20298,0.27,0,2013,2463,LT,4,0.27,619100
20344,0.36,0,1996,2005,LT,4,0.36,357200
20344,0.36,0,1996,2005,LT,4,0.36,335000
20370,0.26,0,1999,1928,LT,4,0.26,355500
20441,0.19,0,2004,1958,LT,4,0.19,376600
20447,0.23,0,2003,1831,LT,4,0.23,385000
20453,0.25,0,2003,2262,LT,4,0.25,409600
20467,0.25,0,2007,1774,LT,4,0.25,378200
20476,0.18,0,2015,1606,LT,4,0.18,368000
20490,0.17,0,2015,2669,LT,4,0.17,533200
20490,0.17,0,2015,2669,LT,4,0.17,564100
20493,0.25,0,2012,1706,LT,4,0.25,300700
20507,0.21,0,2015,2428,LT,4,0.21,496700
20550,0.06,0,2005,1559,LT,3,0.06,309500
20559,0.06,0,2004,1515,LT,4,0.06,300800
20579,0.22,0,1996,1755,LT,4,0.22,333500
20587,0.26,0,1995,2052,LT,4,0.26,455900
20590,0.2,0,2003,2177,LT,3,0.2,438000
20642,0.2,0,2002,1904,LT,4,0.2,382500
20650,0.27,0,1997,2120,LT,4,0.27,395600
20659,0.2,0,2000,1733,LT,4,0.2,413100
20699,0.35,0,2002,3147,LT,4,0.35,407800
20722,0.07,0,2003,1816,LT,3,0.07,320000
20725,0.07,0,2003,1825,LT,3,0.07,302900
20733,0.07,0,2005,2092,LT,3,0.07,327200
20736,0.07,0,2005,1756,LT,3,0.07,320400
20788,2,0,1998,4415,AC,5,2,1020000
20868,0.41,0,2007,2761,LT,4,0.41,610500
20891,0.6931,0,2009,3006,LT,4,0.6931,699900
20919,1.18,0,1973,1958,UN,3,1.18,261100
20919,1.18,0,1973,1958,UN,3,1.18,378000
20948,1.02,0,1996,3033,LT,5,1.02,825800
20962,1.01,0,1996,2111,UN,4,1.01,499000
20965,1.04,0,1993,2313,UN,4,1.04,660700
20988,1,0,1991,2317,UN,4,1,512000
21011,1.03,0,2000,3199,LT,4,1.03,852600
21045,0.28,0,1997,3704,LT,4,0.28,514500
21045,0.28,0,1997,3704,LT,4,0.28,770000
21108,0.4,0,2004,2876,LT,4,0.4,777300
21111,0.18,0,2000,2728,LT,4,0.18,578000
21128,0.36,0,2003,2782,LT,4,0.36,732600
21134,0.16,0,2003,2158,LT,5,0.16,570400
21140,0.17,0,2002,1931,LT,5,0.17,573800
21151,0.2,0,2002,1712,LT,4,0.2,476900
21197,0.17,0,2004,2142,LT,4,0.17,499600
21203,0.34,0,2004,4188,LT,5,0.34,905900
21214,0.32,0,2005,4571,LT,5,0.32,1011100
21223,0.19,0,2005,2086,LT,4,0.19,572000
21223,0.19,0,2005,2086,LT,4,0.19,530000
21231,0.19,0,2004,2322,LT,4,0.19,589600
21246,0.4,0,2005,2912,LT,4,0.4,689600
21260,0.14,0,2006,2705,LT,4,0.14,579200
21274,0.11,0,2005,2055,LT,4,0.11,535100
21283,0.13,0,2006,2144,LT,4,0.13,530400
21306,0.17,0,2006,1939,LT,4,0.17,500600
21320,0.17,0,2007,2175,LT,4,0.17,517600
21323,0.18,0,2007,2083,LT,4,0.18,510000
21323,0.18,0,2007,2083,LT,4,0.18,589000
21329,0.17,0,2007,2293,LT,4,0.17,567300
21346,0.36,0,2009,5206,LT,5,0.36,1472500
21366,0.29,0,2015,3105,LT,5,0.29,845000
21383,0.5,0,2012,3706,LT,4,0.5,773100
