tax_area_description,Market_Cluster_ID,era_built,imprv_det_quality_cd,count,mean,std,min,_25,_50,_75,max,PRD,COD,PRB
HIGH SPRINGS,HighSprings_B,2010s,3.0,1,0.6578473615897439,,0.6578473615897439,0.6578473615897439,0.6578473615897439,0.6578473615897439,0.6578473615897439,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
HIGH SPRINGS,High_Springs_Main,1900s,3.0,2,0.7807863385449735,0.052374633190665196,0.7437518802536961,0.7622691093993348,0.7807863385449735,0.7993035676906122,0.8178207968362509,1.0003191528822846,4.743225702474838,"{'PRB': -4.887874460923973, 'Sig': nan}"
HIGH SPRINGS,High_Springs_Main,1910s,3.0,1,1.1943976455417142,,1.1943976455417142,1.1943976455417142,1.1943976455417142,1.1943976455417142,1.1943976455417142,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
HIGH SPRINGS,High_Springs_Main,1920s,3.0,12,0.8253587402806127,0.12832877730787395,0.6246282471464774,0.7537423882441956,0.8281844393764366,0.8999425046507492,1.0066266196793334,1.038941416346485,12.268282929286315,"{'PRB': -0.22023571316680127, 'Sig': 0.0039646512391502825}"
HIGH SPRINGS,High_Springs_Main,1920s,4.0,2,0.773499247921527,0.0724727469194834,0.7222532771235439,0.7478762625225355,0.773499247921527,0.7991222333205187,0.8247452187195102,1.0161559690260942,6.6252127504566305,"{'PRB': -0.18762906188133338, 'Sig': nan}"
HIGH SPRINGS,High_Springs_Main,1930s,3.0,7,0.9012867081604001,0.19113948744162224,0.6677822654166569,0.778182939508276,0.8372879952157924,1.0373227287100661,1.1729253600536669,1.0561061470310318,17.46152337561199,"{'PRB': -0.31382626402728997, 'Sig': 0.03234909345583164}"
HIGH SPRINGS,High_Springs_Main,1940s,3.0,4,0.9178902949689862,0.09307376391312974,0.8011602909963272,0.8790911211284134,0.9220555945473956,0.9608547683879685,1.0262896997848263,1.008398659685692,7.0251856396719035,"{'PRB': -0.454388339627709, 'Sig': 0.18108451520283889}"
HIGH SPRINGS,High_Springs_Main,1950s,3.0,12,0.8709496063229664,0.09560350065130743,0.7319808510491063,0.8015867878814922,0.8723121221275059,0.9327042066775588,1.0134798842691792,1.0202227062265254,9.44796803811927,"{'PRB': -0.2440828384322541, 'Sig': 0.0023482426667827696}"
HIGH SPRINGS,High_Springs_Main,1960s,3.0,26,0.8218177290777866,0.07555826395136632,0.6211084483736,0.7747473827967122,0.81505525342604,0.8609593752851357,0.9713766269624456,1.0025850523427278,6.571100002660994,"{'PRB': -0.04159468199707468, 'Sig': 0.47976398868812176}"
HIGH SPRINGS,High_Springs_Main,1970s,2.0,1,0.8424163423091775,,0.8424163423091775,0.8424163423091775,0.8424163423091775,0.8424163423091775,0.8424163423091775,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
HIGH SPRINGS,High_Springs_Main,1970s,3.0,19,0.8693041462360909,0.05679689897401517,0.7910047708485164,0.8317925932358634,0.8612943364459145,0.9087980382508354,1.0281444202094585,1.0020620088787193,4.902125527649385,"{'PRB': -0.03222496284663875, 'Sig': 0.4979474392855312}"
HIGH SPRINGS,High_Springs_Main,1980s,3.0,23,0.8025093848378092,0.0730794598774007,0.6114770233179024,0.7702968352251366,0.8146645226375469,0.8465657329907562,0.9232912629737968,1.016204183411729,7.0132026076492675,"{'PRB': -0.13901416524897828, 'Sig': 0.004078476018848862}"
HIGH SPRINGS,High_Springs_Main,1980s,4.0,1,0.7982097988084387,,0.7982097988084387,0.7982097988084387,0.7982097988084387,0.7982097988084387,0.7982097988084387,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
HIGH SPRINGS,High_Springs_Main,1990s,3.0,29,0.8897707490823118,0.11035208632242566,0.6072429361426157,0.8322995061361262,0.8910053210692439,0.9338430851561318,1.1144757061467312,1.0193641303385472,9.301849253573645,"{'PRB': -0.1307354916480251, 'Sig': 0.009509965588339699}"
HIGH SPRINGS,High_Springs_Main,1990s,4.0,1,0.9736260881348716,,0.9736260881348716,0.9736260881348716,0.9736260881348716,0.9736260881348716,0.9736260881348716,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
HIGH SPRINGS,High_Springs_Main,2000s,3.0,82,0.8351390760419838,0.0892798485116719,0.6476328948085797,0.7757661777220892,0.8343460759168826,0.8964179006942479,1.1015883526770454,1.0196975938949546,8.634133274819245,"{'PRB': -0.23035375608014616, 'Sig': 1.9373262182326538e-16}"
HIGH SPRINGS,High_Springs_Main,2000s,4.0,15,0.9097577135007829,0.06968452210307745,0.7517754555485566,0.8784357253483508,0.9110567082861956,0.9324771556209415,1.066162816622151,1.0139285466776689,5.113230366674506,"{'PRB': -0.1362199446785649, 'Sig': 0.004229723748696788}"
HIGH SPRINGS,High_Springs_Main,2010s,3.0,59,0.844117203598518,0.06374166300077234,0.7165679431540722,0.8050974035161296,0.8386823139004229,0.8821060062992049,1.108198553575518,1.0061634365598007,5.760543086197721,"{'PRB': -0.18731388723167458, 'Sig': 8.89079890519832e-06}"
HIGH SPRINGS,High_Springs_Main,2010s,4.0,4,0.8448953493170186,0.049803376011711725,0.7854981095924178,0.8141867536784303,0.8491859950561498,0.8798945906947381,0.8957112975633569,0.9976269189018651,4.742362360548541,"{'PRB': 0.027155075586853553, 'Sig': 0.8480968409685714}"
HIGH SPRINGS,High_Springs_Main,2020s,3.0,1,0.8342896006346187,,0.8342896006346187,0.8342896006346187,0.8342896006346187,0.8342896006346187,0.8342896006346187,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
HIGH SPRINGS,High_Springs_Main,2020s,4.0,1,0.845712476930344,,0.845712476930344,0.845712476930344,0.845712476930344,0.845712476930344,0.845712476930344,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
LACROSSE,HSBUI,1920s,3.0,1,1.1814208438865312,,1.1814208438865312,1.1814208438865312,1.1814208438865312,1.1814208438865312,1.1814208438865312,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
LACROSSE,HSBUI,1960s,3.0,1,1.048464720164849,,1.048464720164849,1.048464720164849,1.048464720164849,1.048464720164849,1.048464720164849,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
LACROSSE,HSBUI,2000s,3.0,1,1.0327527545996067,,1.0327527545996067,1.0327527545996067,1.0327527545996067,1.0327527545996067,1.0327527545996067,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
MICANOPY,MidtownEast_D,1900s,3.0,2,0.8415857558237246,0.03512054820489837,0.816751778029052,0.8291687669263883,0.8415857558237246,0.854002744721061,0.8664197336183973,1.010284782217271,2.950855289888521,"{'PRB': -0.05685665754883257, 'Sig': nan}"
MICANOPY,MidtownEast_D,1910s,3.0,1,0.7931140266518151,,0.7931140266518151,0.7931140266518151,0.7931140266518151,0.7931140266518151,0.7931140266518151,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
MICANOPY,MidtownEast_D,1920s,3.0,2,0.6834393977271072,0.2631108824768781,0.4973919085237299,0.5904156531254185,0.6834393977271072,0.7764631423287958,0.8694868869304844,1.0844397003048607,27.22223650291592,"{'PRB': -0.6412788668747814, 'Sig': nan}"
MICANOPY,MidtownEast_D,1950s,3.0,2,0.7462402872733669,0.006928989262678716,0.741340751978958,0.7437905196261625,0.7462402872733669,0.7486900549205713,0.7511398225677758,1.00129356753271,0.6565626887166535,"{'PRB': -0.02282701022145596, 'Sig': nan}"
MICANOPY,MidtownEast_D,1960s,3.0,4,0.8052737821183379,0.17416403958558072,0.6402444316643835,0.6677888870307558,0.7913229511905921,0.9288078462781743,0.9982047944277838,1.03360184454497,18.534326596876532,"{'PRB': -0.3374758436748704, 'Sig': 0.36452150541481954}"
MICANOPY,MidtownEast_D,1960s,4.0,1,0.7209587745644861,,0.7209587745644861,0.7209587745644861,0.7209587745644861,0.7209587745644861,0.7209587745644861,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
