prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,actual_year_built,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Archer,Buck_Bay,Duck_Pond,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,HaileLike,Hawthorne,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_F,High_Springs_Main,Lugano,Magnolia_Heights,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,Real_Tioga,Springtree_A,Springtree_B,Thornebrooke,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,West_Outer_Gainesville,West_of_Waldo_rd,WildsPlantation,swNewberry_A,swNewberry_B
42056,0.23,1322,1.0,ST. JOHN'S,325000,4889,2009,100,1322.0,1984,0.0,46.0,380.0,16,271361.0,0.30104242200511644,-82.390653,29.681652,06143-001-056,Gainesvilleish_Region,False,False,False,0.84,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42057,0.23,1778,1.0,ST. JOHN'S,326100,5400,2000,100,1778.0,1980,0.0,20.0,0.0,25,271785.0,0.30104242200511644,-82.390974,29.681654,06143-002-001,Gainesvilleish_Region,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42064,0.23,1368,1.0,ST. JOHN'S,328500,3358,2015,100,1368.0,1980,0.0,48.0,464.0,10,275867.0,0.30104242200511644,-82.393222,29.681664,06143-002-008,Gainesvilleish_Region,True,False,False,0.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42076,0.23,1197,1.0,ST. JOHN'S,266500,1215,2005,100,1197.0,1980,0.0,57.0,260.0,20,225309.99999999997,0.30104242200511644,-82.393873,29.681151,06143-002-020,Gainesvilleish_Region,True,False,False,0.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42096,0.34,1248,1.0,ST. JOHN'S,242100,1160,1994,100,1248.0,1972,0.0,100.0,0.0,31,204625.0,0.4450192325293026,-82.389306,29.68168,06143-004-000,Gainesvilleish_Region,False,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42100,0.23,1200,1.0,ST. JOHN'S,229000,2250,1994,100,1200.0,1979,0.0,104.0,0.0,31,192400.0,0.30104242200511644,-82.390012,29.681649,06144-000-000,Gainesvilleish_Region,False,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42116,0.22,1258,1.0,ST. JOHN'S,248800,5332,1995,100,1258.0,1983,0.0,48.0,240.0,30,206147.99999999997,0.28795362104837224,-82.394048,29.679727,06146-006-000,Gainesvilleish_Region,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42120,0.21,1419,1.0,ST. JOHN'S,299800,2948,1995,100,1419.0,1981,0.0,124.0,399.0,30,251882.0,0.27486482009162805,-82.393243,29.679713,06146-009-000,Gainesvilleish_Region,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42153,0.2,1596,1.0,ST. JOHN'S,345200,15878,2007,100,1596.0,1996,0.0,6.0,441.0,18,277542.0,0.26177601913488385,-82.39923,29.680091,06150-001-009,Gainesvilleish_Region,True,False,False,0.8200000000000001,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42157,0.24,1492,1.0,ST. JOHN'S,318500,2942,2003,100,2984.0,1998,0.0,160.0,840.0,22,267783.0,0.31413122296186063,-82.398716,29.680815,06150-001-013,Gainesvilleish_Region,True,False,False,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42169,0.32,1525,1.0,ST. JOHN'S,318000,2156,2001,100,1524.5,1996,0.0,26.0,469.5,24,268144.0,0.4188416306158142,-82.397627,29.681138,06150-001-025,Gainesvilleish_Region,True,False,False,0.76,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42173,0.18,1563,1.0,ST. JOHN'S,298800,2900,1997,100,1563.0,1997,0.0,30.0,400.0,28,251080.0,0.23559841722139543,-82.398713,29.681208,06150-001-029,Gainesvilleish_Region,True,False,False,0.72,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42174,0.18,1496,1.0,ST. JOHN'S,281300,1609,1996,100,1496.0,1996,0.0,12.0,420.0,29,237495.99999999997,0.23559841722139543,-82.398977,29.681209,06150-001-030,Gainesvilleish_Region,True,False,False,0.71,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42178,0.23,1595,1.0,ST. JOHN'S,300700,928,2000,100,1595.0,2000,0.0,250.0,441.0,25,254667.0,0.30104242200511644,-82.39956,29.681691,06150-001-034,Gainesvilleish_Region,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42193,0.33,1595,1.0,ST. JOHN'S,319400,4774,2000,100,1595.0,1996,0.0,38.0,575.0,25,266716.0,0.4319304315725584,-82.40072,29.682047,06150-001-049,Gainesvilleish_Region,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42201,0.23,1673,1.0,ST. JOHN'S,303400,404,2000,100,3346.0,1996,0.0,252.0,798.0,25,257486.0,0.30104242200511644,-82.400309,29.681245,06150-001-057,Gainesvilleish_Region,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42216,1.03,4301,1.4,ST. JOHN'S,841400,14961,1999,100,3545.0,1999,756.0,620.0,768.0,26,700229.0,1.3481464985446519,-82.405375,29.677523,06152-010-005,Thornebrooke,True,False,False,0.74,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42224,1.02,2908,1.15,ST. JOHN'S,615000,17599,1994,100,5816.0,1992,0.0,1144.0,1660.0,31,505151.0,1.3350576975879078,-82.408575,29.678707,06152-010-013,Thornebrooke,True,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42249,1.19,4625,1.4,ST. JOHN'S,1165200,69469,2015,100,3079.0,1992,1546.0,360.0,866.0,10,920951.0,1.5575673138525588,-82.40629,29.679236,06152-010-038,Thornebrooke,True,False,False,0.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42251,0.91,4074,1.4,ST. JOHN'S,805800,2208,1996,100,4074.0,1991,0.0,715.0,816.0,29,682722.0,1.1910808870637215,-82.407042,29.67962,06152-010-040,Thornebrooke,True,False,False,0.71,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42258,1.27,2964,1.15,ST. JOHN'S,534400,13977,1994,100,1359.0,1992,1605.0,61.0,484.0,31,440263.0,1.6622777215065125,-82.406207,29.682437,06152-010-047,Thornebrooke,True,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42259,1.4,2905,1.4,ST. JOHN'S,696900,11334,2000,100,2282.0,1992,623.0,500.0,0.0,25,581031.0,1.8324321339441867,-82.406041,29.682856,06152-010-048,Thornebrooke,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42262,1.12,2890,1.4,ST. JOHN'S,672600,23088,2002,100,2889.5,1992,0.0,353.5,704.0,23,548622.0,1.4659457071553497,-82.40416,29.68217,06152-010-051,Thornebrooke,True,False,False,0.77,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42300,0.22,1384,1.0,ST. JOHN'S,300100,2956,2000,100,1384.0,1992,0.0,100.0,420.0,25,252128.99999999997,0.28795362104837224,-82.396994,29.679957,06155-001-002,Gainesvilleish_Region,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42309,0.2,1504,1.0,ST. JOHN'S,314800,3003,1999,100,1504.0,1993,0.0,80.0,400.0,26,264577.0,0.26177601913488385,-82.395649,29.678801,06155-001-011,Gainesvilleish_Region,True,False,False,0.74,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42311,0.24,1259,1.0,ST. JOHN'S,299000,4487,2002,100,2518.0,1993,0.0,56.0,1012.0,23,249663.0,0.31413122296186063,-82.395537,29.679209,06155-001-013,Gainesvilleish_Region,True,False,False,0.77,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42312,0.2,1221,1.0,ST. JOHN'S,313300,4096,2010,100,1221.0,1993,0.0,28.0,506.0,15,262209.0,0.26177601913488385,-82.395857,29.679206,06155-001-014,Gainesvilleish_Region,True,False,False,0.85,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42314,0.24,1503,1.0,ST. JOHN'S,303000,2754,1998,100,1503.0,1993,0.0,15.0,420.0,27,254796.0,0.31413122296186063,-82.396456,29.679217,06155-001-016,Gainesvilleish_Region,True,False,False,0.73,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42324,0.2,1437,1.0,ST. JOHN'S,301000,3303,1994,100,1437.0,1992,0.0,26.0,528.0,31,252546.99999999997,0.26177601913488385,-82.396511,29.680177,06155-001-026,Gainesvilleish_Region,True,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42327,0.23,1409,1.0,ST. JOHN'S,307200,3002,2002,100,1409.0,1993,0.0,16.0,420.0,23,258118.0,0.30104242200511644,-82.395621,29.680147,06155-001-029,Gainesvilleish_Region,True,False,False,0.77,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42329,0.23,1435,1.0,ST. JOHN'S,318500,2519,2005,100,1435.0,1993,0.0,28.0,528.0,20,268206.0,0.30104242200511644,-82.395618,29.680621,06155-001-031,Gainesvilleish_Region,True,False,False,0.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42334,0.2,1264,1.0,ST. JOHN'S,225200,3057,1994,100,1264.0,1992,0.0,26.0,506.0,31,188363.0,0.26177601913488385,-82.396159,29.680859,06155-001-036,Gainesvilleish_Region,True,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42336,0.19,1437,1.0,ST. JOHN'S,274100,3312,1994,100,2874.0,1992,0.0,84.0,0.0,31,229673.0,0.24868721817813966,-82.395555,29.680855,06155-001-038,Gainesvilleish_Region,True,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42340,0.21,1465,1.0,ST. JOHN'S,309700,572,2005,100,1465.0,1993,0.0,72.0,506.0,20,262673.0,0.27486482009162805,-82.395541,29.681265,06155-001-042,Gainesvilleish_Region,True,False,False,0.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42341,0.2,1467,1.0,ST. JOHN'S,249300,622,1994,100,1467.0,1992,0.0,21.0,400.0,31,211283.0,0.26177601913488385,-82.395815,29.681265,06155-001-043,Gainesvilleish_Region,True,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42361,0.28,1756,1.0,GAINESVILLE,330000,3254,2000,100,1396.0,1994,0.0,384.0,400.0,25,277246.0,0.3664864267888374,-82.395042,29.679393,06157-010-001,West_Outer_Gainesville,True,False,False,0.75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
42365,0.21,1516,1.0,GAINESVILLE,308700,746,2005,100,1516.0,1994,0.0,26.0,400.0,20,261648.99999999997,0.27486482009162805,-82.393964,29.67936,06157-010-005,West_Outer_Gainesville,True,False,False,0.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
42369,0.2,1512,1.0,GAINESVILLE,310200,4689,2000,100,1512.0,1994,0.0,84.0,400.0,25,258981.0,0.26177601913488385,-82.394545,29.67872,06157-010-009,West_Outer_Gainesville,True,False,False,0.75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
42475,0.22,1170,1.0,ST. JOHN'S,264400,5060,1994,100,1170.0,1980,0.0,0.0,286.0,31,219679.99999999997,0.28795362104837224,-82.400651,29.677181,06172-017-000,Thornebrooke,True,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42485,0.2,1306,1.0,ST. JOHN'S,254000,5551,1994,100,1306.0,1979,0.0,0.0,286.0,31,210349.0,0.26177601913488385,-82.397886,29.677181,06172-027-000,Gainesvilleish_Region,True,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42493,0.21,1494,1.0,ST. JOHN'S,306100,11286,2000,100,1314.0,1979,0.0,192.0,338.0,25,248898.99999999997,0.27486482009162805,-82.399184,29.676737,06172-035-000,Thornebrooke,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42513,0.22,1284,1.0,ST. JOHN'S,301300,5120,2006,100,2568.0,1978,0.0,64.0,1092.0,19,250985.0,0.28795362104837224,-82.400706,29.675698,06173-013-000,Thornebrooke,True,False,False,0.81,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42516,0.23,1288,1.0,ST. JOHN'S,250000,3200,1994,100,1288.0,1978,0.0,186.0,312.0,31,209300.0,0.30104242200511644,-82.399858,29.675694,06173-016-000,Thornebrooke,True,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42524,0.22,1456,1.0,ST. JOHN'S,296400,2777,2005,100,1456.0,1979,0.0,0.0,336.0,20,249163.0,0.28795362104837224,-82.397592,29.675689,06173-024-000,Gainesvilleish_Region,True,False,False,0.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42525,0.23,1156,1.0,ST. JOHN'S,270800,2887,2000,100,1156.0,1977,0.0,152.0,572.0,25,227293.0,0.30104242200511644,-82.398153,29.675247,06173-025-000,Gainesvilleish_Region,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42532,0.23,1236,1.0,ST. JOHN'S,195000,1760,1994,100,1236.0,1978,0.0,12.0,312.0,31,163990.0,0.30104242200511644,-82.400167,29.675255,06173-032-000,Thornebrooke,True,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42533,0.23,1040,1.0,ST. JOHN'S,244900,3119,2003,100,1040.0,1978,0.0,144.0,312.0,22,205046.0,0.30104242200511644,-82.400434,29.675255,06173-033-000,Thornebrooke,True,False,False,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42549,0.27,1406,1.0,ST. JOHN'S,295200,12932,2000,100,1238.0,1978,0.0,168.0,338.0,25,237988.00000000003,0.3533976258320932,-82.398677,29.674471,06173-049-000,Thornebrooke,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42558,0.24,1467,1.0,ST. JOHN'S,322400,3067,2000,100,1467.0,1978,0.0,223.0,567.0,25,270973.0,0.31413122296186063,-82.401204,29.67521,06173-058-000,Thornebrooke,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42559,0.24,1260,1.0,ST. JOHN'S,279300,4700,2003,100,1260.0,1978,0.0,108.0,416.0,22,232704.99999999997,0.31413122296186063,-82.401203,29.675443,06173-059-000,Thornebrooke,True,False,False,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42567,0.38,1944,1.0,ST. JOHN'S,331900,13485,2010,100,1944.0,1959,0.0,20.0,0.0,15,268630.0,0.4973744363562793,-82.394975,29.67543,06175-003-000,Thornebrooke,False,False,False,0.85,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42571,0.38,1008,1.0,ST. JOHN'S,153800,816,1994,100,1008.0,1959,0.0,0.0,228.0,31,129914.0,0.4973744363562793,-82.394359,29.675348,06176-002-000,Thornebrooke,False,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42578,0.32,1272,1.0,ST. JOHN'S,247500,97,2000,100,1272.0,1960,0.0,0.0,0.0,25,210278.0,0.4188416306158142,-82.393362,29.675229,06177-005-000,Thornebrooke,False,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42580,0.32,1008,1.0,ST. JOHN'S,133300,230,1994,100,1008.0,1960,0.0,60.0,0.0,31,113074.99999999999,0.4188416306158142,-82.393979,29.67495,06177-007-000,Thornebrooke,False,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42584,0.32,1464,1.0,ST. JOHN'S,194500,202,1994,100,1188.0,1962,0.0,340.0,0.0,31,165123.0,0.4188416306158142,-82.393981,29.674391,06177-011-000,Thornebrooke,False,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42585,0.32,1584,1.0,ST. JOHN'S,312300,520,2000,100,1584.0,1962,0.0,44.0,0.0,25,264935.0,0.4188416306158142,-82.393364,29.674391,06177-012-000,Thornebrooke,False,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42590,0.29,1404,1.0,ST. JOHN'S,246900,3032,1994,100,1404.0,1974,0.0,128.0,364.0,31,206833.0,0.37957522774558156,-82.392329,29.675254,06178-004-000,Thornebrooke,False,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42591,0.32,1647,1.0,ST. JOHN'S,386600,1061,2015,100,1647.0,1964,0.0,138.0,540.0,10,327549.0,0.4188416306158142,-82.39233,29.67469,06178-005-000,Thornebrooke,False,False,False,0.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42593,0.35,1905,1.0,ST. JOHN'S,372100,3223,2000,100,1718.0,1961,0.0,459.0,290.0,25,313062.0,0.4581080334860467,-82.39293,29.674402,06178-007-000,Thornebrooke,False,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42649,5.0,4425,1.0,ST. JOHN'S,602500,5168,2000,100,3173.0,1985,1252.0,220.0,552.0,25,506957.0,6.544400478372096,-82.419185,29.686515,06190-010-001,Gainesvilleish_Region,False,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42696,0.36,1636,1.0,ST. JOHN'S,334300,7904,2006,100,908.0,1984,728.0,64.0,380.0,19,276251.0,0.47119683444279087,-82.406968,29.685243,06196-014-000,Gainesvilleish_Region,True,False,False,0.81,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42706,0.2,1960,1.0,ST. JOHN'S,256800,4027,1994,100,3416.0,1983,2744.0,1936.0,0.0,31,214253.0,0.26177601913488385,-82.406334,29.686421,06196-024-000,Gainesvilleish_Region,True,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42733,2.0,2680,1.0,ST. JOHN'S,405200,3120,1995,100,2680.0,1982,0.0,450.0,480.0,30,341300.0,2.6177601913488386,-82.41334,29.680503,06210-001-003,Thornebrooke,False,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42745,0.43,1904,1.0,ST. JOHN'S,314000,18608,1994,100,1904.0,1981,0.0,0.0,304.0,31,248292.0,0.5628184411400002,-82.412037,29.679434,06218-001-000,Thornebrooke,True,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42755,0.45,2498,1.0,ST. JOHN'S,438800,17929,2000,100,3564.0,1981,1432.0,304.0,1160.0,25,355051.0,0.5889960430534886,-82.412043,29.678989,06218-011-000,Thornebrooke,True,False,False,0.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42759,0.39,1652,1.0,ST. JOHN'S,310800,2860,1994,100,1652.0,1983,0.0,498.0,528.0,31,261319.99999999997,0.5104632373130236,-82.413175,29.678575,06218-015-000,Thornebrooke,True,False,False,0.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
