tax_area_description,Market_Cluster_ID,era_built,imprv_det_quality_cd,count,mean,std,min,25%,50%,75%,max,median,PRD,COD,PRB,weightedMean,meanRatio,medianRatio
ST. JOHN'S,MidtownEast_B,1940s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1940s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1950s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1950s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1950s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1950s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1950s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1950s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1960s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1960s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1960s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1960s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1960s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1960s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1970s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1970s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1970s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1970s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1970s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1970s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1980s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1980s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1980s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1980s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1980s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1980s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1990s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1990s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1990s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1990s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1990s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,1990s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,2000s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,2000s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,2000s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,2000s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,2000s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,2000s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,2010s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,2010s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,2010s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,2010s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,2010s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,2010s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,2020s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,2020s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,2020s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,2020s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,2020s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_B,2020s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1900s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1900s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1900s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1900s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1900s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1900s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1910s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1910s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1910s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1910s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1910s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1910s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1920s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1920s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1920s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1920s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1920s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1920s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1930s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1930s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1930s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1930s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1930s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1930s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1940s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1940s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1940s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1940s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1940s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1940s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1950s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1950s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1950s,3.0,1.0,244265.42195883612,,244265.42195883612,244265.42195883612,244265.42195883612,244265.42195883612,244265.42195883612,244265.42195883612,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9725142113829179,0.9725142113829179,0.9725142113829179
ST. JOHN'S,MidtownEast_C,1950s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1950s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1950s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1960s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1960s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1960s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1960s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1960s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1960s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1970s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1970s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1970s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1970s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1970s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1970s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1980s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1980s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1980s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1980s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1980s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1980s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1990s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1990s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1990s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1990s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1990s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,1990s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,2000s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,2000s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,2000s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,2000s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,2000s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,2000s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,2010s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,2010s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,2010s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,2010s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,2010s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,2010s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,2020s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,2020s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,2020s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,2020s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,2020s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_C,2020s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1900s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1900s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1900s,3.0,2.0,253529.86002164974,36723.573710591845,227562.37202148623,240546.11602156798,253529.86002164974,266513.60402173153,279497.34802181326,253529.86002164974,1.0229860838370648,10.79758950418885,"{'PRB': -0.3544008739208704, 'Sig': nan}",0.9431967069074036,0.9648771054872207,0.9648771054872207
ST. JOHN'S,MidtownEast_D,1900s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1900s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1900s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1910s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1910s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1910s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1910s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1910s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1910s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1920s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1920s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1920s,3.0,1.0,332926.3499334246,,332926.3499334246,332926.3499334246,332926.3499334246,332926.3499334246,332926.3499334246,332926.3499334246,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0908643651875838,1.0908643651875838,1.0908643651875838
ST. JOHN'S,MidtownEast_D,1920s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1920s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1920s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1930s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1930s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1930s,3.0,2.0,239672.932593729,13917.417646161035,229831.8321995232,234752.38239662608,239672.932593729,244593.48279083188,249514.03298793477,239672.932593729,1.0043575893556798,4.8526373265910925,"{'PRB': -0.37520005940051515, 'Sig': nan}",0.9868911583331268,0.9911916247398938,0.9911916247398938
ST. JOHN'S,MidtownEast_D,1930s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1930s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1930s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1940s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1940s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1940s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1940s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1940s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1940s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1950s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1950s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1950s,3.0,1.0,274970.9941193073,,274970.9941193073,274970.9941193073,274970.9941193073,274970.9941193073,274970.9941193073,274970.9941193073,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.185961027880819,1.185961027880819,1.185961027880819
ST. JOHN'S,MidtownEast_D,1950s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1950s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1950s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1960s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1960s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1960s,3.0,9.0,209359.04749691233,30423.978086552692,159508.5486541527,199787.829403636,205569.8541948725,210570.2663896496,270370.80659619893,205569.8541948725,1.0023241812203414,5.430525803365614,"{'PRB': -0.07534273281496334, 'Sig': 0.6110487514526135}",1.146998281827552,1.1496641136939394,1.1657651126232569
ST. JOHN'S,MidtownEast_D,1960s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1960s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1960s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1970s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1970s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1970s,3.0,5.0,254676.3461648358,77899.8663191909,192570.12065834287,199929.69372038048,203801.0250927517,318989.16922555084,358091.7221271531,203801.0250927517,1.0290791157281207,7.928474696811832,"{'PRB': -0.1441600641280649, 'Sig': 0.23353607494056244}",1.0617805473277742,1.0926561867413858,1.122128830444971
ST. JOHN'S,MidtownEast_D,1970s,4.0,1.0,395922.69981539226,,395922.69981539226,395922.69981539226,395922.69981539226,395922.69981539226,395922.69981539226,395922.69981539226,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2074900341743464,1.2074900341743464,1.2074900341743464
ST. JOHN'S,MidtownEast_D,1970s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1970s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1980s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1980s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1980s,3.0,8.0,345584.4268065643,144892.21397508823,161566.8481335318,305766.7677908869,316777.5859587343,336725.6510591239,673839.8089434167,316777.5859587343,1.024978488702933,10.218187105495213,"{'PRB': -0.1177972899757099, 'Sig': 0.16162167408454667}",0.9893553671592485,1.014067969021022,1.0536562526911912
ST. JOHN'S,MidtownEast_D,1980s,4.0,2.0,369905.8172137347,19597.400454927483,356048.3624584272,362977.08983608097,369905.8172137347,376834.54459138855,383763.2719690423,369905.8172137347,0.9997050202997688,2.62194242046417,"{'PRB': 1.6148438867029382, 'Sig': nan}",0.9601720890325224,0.9598888577575292,0.9598888577575292
ST. JOHN'S,MidtownEast_D,1980s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1980s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1990s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1990s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1990s,3.0,2.0,277601.49481906684,119958.57701491362,192777.97155033267,235189.73318469973,277601.49481906684,320013.2564534339,362425.01808780094,277601.49481906684,0.9762846436288551,14.242465963993373,"{'PRB': 0.5731605240019932, 'Sig': nan}",0.9420918494529952,0.9197498055088664,0.9197498055088664
ST. JOHN'S,MidtownEast_D,1990s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1990s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,1990s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,2000s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,2000s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,2000s,3.0,1.0,445168.0533508558,,445168.0533508558,445168.0533508558,445168.0533508558,445168.0533508558,445168.0533508558,445168.0533508558,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.20538523473355,1.20538523473355,1.20538523473355
ST. JOHN'S,MidtownEast_D,2000s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,2000s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,2000s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,2010s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,2010s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,2010s,3.0,1.0,394814.41571115487,,394814.41571115487,394814.41571115487,394814.41571115487,394814.41571115487,394814.41571115487,394814.41571115487,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.7952192225568846,0.7952192225568846,0.7952192225568846
ST. JOHN'S,MidtownEast_D,2010s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,2010s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,2010s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,2020s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,2020s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,2020s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,2020s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,2020s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,MidtownEast_D,2020s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1900s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1900s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1900s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1900s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1900s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1900s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1910s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1910s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1910s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1910s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1910s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1910s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1920s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1920s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1920s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1920s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1920s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1920s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1930s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1930s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1930s,3.0,1.0,114937.0848004032,,114937.0848004032,114937.0848004032,114937.0848004032,114937.0848004032,114937.0848004032,114937.0848004032,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0707758971530017,1.0707758971530017,1.0707758971530017
ST. JOHN'S,Newmans_Lake,1930s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1930s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1930s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1940s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1940s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1940s,3.0,2.0,159225.8393870773,49135.32709975062,124481.91639902451,141853.8778930509,159225.8393870773,176597.80088110373,193969.7623751301,159225.8393870773,0.9923978400105289,4.340977308703894,"{'PRB': 0.1687245636385589, 'Sig': nan}",1.359794692256127,1.3494573154527623,1.3494573154527623
ST. JOHN'S,Newmans_Lake,1940s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1940s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1940s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1950s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1950s,2.0,2.0,103552.75626655846,25930.70536659632,85216.97866088779,94384.86746372312,103552.75626655846,112720.64506939378,121888.5338722291,103552.75626655846,1.1703995395644646,31.334576029431098,"{'PRB': -0.43162619840040617, 'Sig': nan}",0.931351266725953,1.0900530937488364,1.0900530937488364
ST. JOHN'S,Newmans_Lake,1950s,3.0,33.0,156135.79068882103,25925.980830052293,92634.75777263896,141924.4193052406,150566.61252315354,175304.39704284034,217300.3383377498,150566.61252315354,1.0346571154259145,14.030698477468505,"{'PRB': -0.37509533403311446, 'Sig': 1.9037501102445463e-08}",1.0007081393618351,1.0353897968553505,1.0487872088383705
ST. JOHN'S,Newmans_Lake,1950s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1950s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1950s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1960s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1960s,2.0,5.0,114011.48119413569,26706.874087298496,78370.83136119402,101310.36524349632,115247.706841269,125105.11771444694,150023.3848102721,115247.706841269,1.0600242733021092,17.457200243920706,"{'PRB': -0.3805196399904893, 'Sig': 0.08999964676270553}",1.0312704079994617,1.093171664817599,1.0137400149352802
ST. JOHN'S,Newmans_Lake,1960s,3.0,47.0,151376.82344688292,26848.158702124907,105053.76378421905,129802.29369681294,148595.26367529805,157331.1996222628,230982.02115574776,148595.26367529805,1.0213207074630115,11.256154982819567,"{'PRB': -0.4269401244117667, 'Sig': 3.9742832802479557e-07}",0.9732215314634178,0.9939713030324535,0.9385486085256743
ST. JOHN'S,Newmans_Lake,1960s,4.0,1.0,324052.4888619112,,324052.4888619112,324052.4888619112,324052.4888619112,324052.4888619112,324052.4888619112,324052.4888619112,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.6520105207430733,0.6520105207430733,0.6520105207430733
ST. JOHN'S,Newmans_Lake,1960s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1960s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1970s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1970s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1970s,3.0,22.0,186234.4176219295,65939.22004294825,118909.71793121449,141897.27908931335,161459.30141808625,209851.05000449097,383925.7403845966,161459.30141808625,1.0212930036775258,8.602144501450871,"{'PRB': -0.09705445688232758, 'Sig': 0.07035026763524646}",0.9614401919339386,0.9819121414765092,0.9783985974241771
ST. JOHN'S,Newmans_Lake,1970s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1970s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1970s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1980s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1980s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1980s,3.0,3.0,167094.42579465953,65485.487190784894,123755.8402335475,129428.4810581121,135101.1218826767,188763.71857521555,242426.3152677544,135101.1218826767,1.0386229717485727,7.39242118582211,"{'PRB': -0.15375476932630067, 'Sig': 0.2307439860993085}",1.1496742764905867,1.1940781135915435,1.2218334063951692
ST. JOHN'S,Newmans_Lake,1980s,4.0,2.0,325670.39351444494,45814.53965295491,293274.62184890057,309472.50768167275,325670.39351444494,341868.2793472172,358066.16517998936,325670.39351444494,1.0002765862770993,0.2706809255139678,"{'PRB': -0.01830259779765956, 'Sig': nan}",1.061292677211401,1.0615862162019036,1.0615862162019036
ST. JOHN'S,Newmans_Lake,1980s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1980s,6.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1990s,1.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1990s,2.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1990s,3.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1990s,4.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1990s,5.0,,,,,,,,,,,,,,,
ST. JOHN'S,Newmans_Lake,1990s,6.0,,,,,,,,,,,,,,,
