prop_id,legal_acreage,city_id,yr_blt,living_area,land_type_cd,condition_cd,sl_price
35879,0.55,0,2001,3012,LT,5,627000
35902,0.46,0,2004,3875,LT,6,808900
35925,0.24,0,2003,2341,LT,4,584200
35988,0.47,0,1991,3124,UN,3,509500
35991,0.46,0,1989,2777,UN,4,520800
36028,0.62,0,1989,3000,UN,4,530500
36031,0.51,0,1995,3102,UN,4,625300
36048,0.52,0,1991,3219,UN,4,655700
36051,0.46,0,1991,2386,UN,4,482000
36088,0.4,0,1992,2447,UN,4,539100
36094,0.54,0,1992,2540,UN,4,539600
36097,0.66,0,1994,3318,LT,5,658600
36735,0.24,0,1981,1322,UN,3,306900
36755,0.24,0,1982,1224,UN,3,288500
36758,0.24,0,1981,1798,UN,3,271100
36764,0.24,0,1982,1554,UN,3,270200
36792,0.44,1016,1978,1416,LT,3,264900
36815,0.23,1016,1981,1381,LT,3,300100
36815,0.23,1016,1981,1381,LT,3,296300
36818,0.23,1016,1988,1626,LT,3,318500
36838,0.34,1016,1968,1321,LT,3,274400
36841,0.39,1016,1968,1428,LT,3,260900
36927,0.33,1016,1971,1497,LT,3,153100
36927,0.33,1016,1971,1497,LT,3,332600
36930,0.33,1016,1970,1478,LT,3,205800
36930,0.33,1016,1970,1478,LT,3,328700
36990,0.28,1016,1972,1494,LT,3,285400
37013,0.27,1016,1998,1613,LT,3,250600
37013,0.27,1016,1998,1613,LT,3,368000
37070,0.18,1016,1996,1468,LT,3,290200
37076,0.18,1016,1999,1585,LT,3,275500
37113,0.25,1016,1998,2155,LT,3,315000
37150,0.17,1016,2000,1412,LT,3,285400
37153,0.16,1016,1999,1914,LT,3,348300
37182,0.16,1016,2000,1412,LT,3,218700
37256,0.17,1016,2001,1466,LT,3,310000
37273,0.24,1016,2003,2123,LT,3,372200
37273,0.24,1016,2003,2123,LT,3,352600
37339,5.2,1016,1973,4145,AC,4,900000
37376,0.25,1016,1973,1356,LT,3,289200
37396,0.24,1016,1972,1356,LT,3,337900
37431,0.37,1016,1972,1677,LT,3,302900
37442,0.44,1016,1972,1764,LT,3,355200
37459,0.25,1016,1973,1365,LT,3,291300
37485,0.39,1016,1973,1423,LT,3,283000
37485,0.39,1016,1973,1423,LT,3,279300
37528,0.79,1016,1974,1586,LT,3,320600
37591,0.53,1016,1984,2469,LT,3,453200
37628,1,1016,2022,2396,LT,3,281300
37688,0.31,1016,1959,1131,LT,3,239800
37691,0.24,1016,1994,1480,LT,3,325000
37783,0.11,1016,2001,1308,LT,3,255300
37826,0.18,1016,1993,1538,LT,3,302900
37863,0.25,1016,1995,1847,LT,3,212600
37863,0.25,1016,1995,1847,LT,3,313700
37903,0.05,1016,1981,1740,UN,3,235800
37920,0.44,1016,1974,1987,UN,3,335000
37952,0.04,1016,1975,1554,UN,3,210000
37972,0.13,1016,1975,1448,UN,3,197500
37989,0.12,1016,1975,1258,UN,3,204900
38000,0.27,1016,1975,2232,UN,3,383800
38020,0.22,1016,1979,1309,UN,3,203900
38020,0.22,1016,1979,1309,UN,3,225500
38046,0.37,1016,1979,972,UN,3,120100
38049,0.2,1016,1980,912,UN,3,223100
38049,0.2,1016,1980,912,UN,3,242600
38086,0.21,1016,2016,1234,UN,3,284400
38086,0.21,1016,2016,1234,UN,3,301100
38089,0.21,1016,1979,1050,UN,3,225300
38092,0.21,1016,1979,1267,UN,3,256000
38109,0.21,1016,1979,1224,UN,3,300000
38129,0.21,1016,1979,1074,UN,3,206900
38129,0.21,1016,1979,1074,UN,3,242100
38135,0.2,1016,1979,1281,UN,3,264500
38146,0.23,1016,1979,1506,UN,3,283000
38158,0.22,1016,1979,1131,UN,3,305000
38166,0.23,1016,1983,1286,UN,3,257500
38238,0.21,1016,1981,1560,UN,3,276000
38249,0.2,1016,1981,1260,UN,3,271300
38344,0.21,1016,1980,1260,UN,3,253100
38404,0.25,1016,1985,1350,UN,3,257300
38404,0.25,1016,1985,1350,UN,3,308500
38418,0.18,1016,1983,1440,UN,3,258800
38421,0.27,1016,1987,1126,UN,3,268000
38441,0.26,1016,1989,1340,UN,3,283200
38441,0.26,1016,1989,1340,UN,3,256000
38447,0.21,1016,1988,1349,UN,3,250500
38467,0.2,1016,1988,1320,UN,3,248300
38490,0.37,1016,1987,1272,UN,3,269800
38521,0.02,1016,1982,1613,UN,3,202400
38530,0.03,1016,1983,1306,UN,3,168000
38544,0.03,1016,1995,1632,UN,4,215700
38584,0.14,1016,2008,1923,LT,3,407000
38610,0.26,1016,1966,1581,UN,3,300400
38610,0.26,1016,1966,1581,UN,3,285000
38624,0.26,1016,1967,1411,UN,3,125500
38624,0.26,1016,1967,1411,UN,3,302300
38624,0.26,1016,1967,1411,UN,3,295000
38636,0.3,1016,1970,1189,UN,3,246000
38656,0.34,1016,1968,1200,UN,3,292000
38656,0.34,1016,1968,1200,UN,3,306000
38676,0.28,1016,1968,1056,UN,3,210000
38687,0.23,1016,1969,1219,UN,3,191800
38693,0.29,1016,1970,1290,UN,3,232700
38730,0.2,1016,1978,1539,UN,3,305000
38733,0.25,1016,1978,1152,UN,3,216500
38739,0.22,1016,1978,1296,UN,3,263400
38742,0.22,1016,1978,1474,UN,3,297600
38750,0.2,1016,1980,1399,UN,3,287200
38790,0.2,1016,1978,1152,UN,3,282200
38799,0.2,1016,1978,1476,UN,3,290000
38802,0.2,1016,1978,1501,UN,3,306300
38802,0.2,1016,1978,1501,UN,3,300900
38819,0.21,1016,1977,1430,UN,3,192000
38822,0.24,1016,1977,1429,LT,3,281800
38842,0.2,1016,1977,1032,UN,3,218400
38882,0.48,1016,1976,1509,UN,3,282700
38908,0.36,1016,1976,1020,UN,3,256000
38948,0.23,1016,1976,1093,UN,3,225400
38965,0.26,1016,1976,1150,UN,3,141000
38965,0.26,1016,1976,1150,UN,3,269500
38968,0.24,1016,1976,1296,UN,3,269000
38979,0.36,1016,1966,1893,UN,3,280200
38985,0.26,1016,1968,1146,UN,3,237800
39002,0.24,1016,1966,1410,UN,3,252500
39065,0.24,1016,1970,1305,UN,3,265500
39071,0.22,1016,1971,1144,UN,3,176200
39071,0.22,1016,1971,1144,UN,3,267500
39074,0.23,1016,1971,1241,UN,3,265000
39117,0.24,1016,1971,1458,UN,3,299000
39134,0.24,1016,1971,1247,UN,3,217400
39200,0.33,1016,1971,1533,UN,3,300000
39260,0.33,1016,1972,1525,UN,3,222800
39297,0.25,1016,1973,1498,UN,3,275000
39300,0.29,1016,1973,1389,UN,3,343400
39303,0.23,1016,1973,1321,UN,3,281600
39357,0.36,1016,1984,2162,UN,3,379300
39383,0.37,1016,1988,1864,UN,4,379300
39397,0.43,1016,1989,2066,UN,4,484800
39423,1.05,1016,1984,3912,UN,4,704600
39426,1,1016,1981,3407,UN,5,946200
39449,0.35,1016,1988,2495,UN,4,550000
39483,0.57,1016,1996,1995,UN,4,428400
39552,0.11,1016,1998,1184,LT,3,286000
39566,0.1,1016,1999,1380,LT,3,170000
39583,0.11,1016,1998,1270,LT,3,238800
39592,0.2,1016,2001,1376,LT,3,210900
39658,0.09,1016,2005,1256,LT,3,246900
39669,0.09,1016,2004,1410,LT,3,274200
39689,0.1,1016,2005,2100,LT,3,315300
39706,0.1,1016,2005,1536,LT,3,296900
39706,0.1,1016,2005,1536,LT,3,326700
39712,0.1,1016,2004,1536,LT,3,288000
39715,0.1,1016,2005,1536,LT,3,253600
39715,0.1,1016,2005,1536,LT,3,306000
39732,1,1016,1981,2027,UN,4,392000
39732,1,1016,1981,2027,UN,4,610000
39735,1,1016,1983,3268,UN,4,599000
39735,1,1016,1983,3268,UN,4,572900
39772,0.25,1016,1975,1552,UN,3,308700
39798,0.24,1016,1975,1432,UN,3,242900
39858,0.4,1016,1987,2258,LT,4,472300
39881,0.55,1016,1953,1098,LT,3,233900
39901,0.23,1016,1964,1320,UN,3,263400
39927,0.27,1016,1973,2310,UN,3,371200
39970,0.27,1016,1966,1200,UN,3,264600
39981,0.27,1016,1967,1771,UN,3,343500
39984,0.27,1016,1967,2149,UN,3,359900
39984,0.27,1016,1967,2149,UN,3,410000
39987,0.26,1016,1968,1682,UN,3,273800
39998,0.31,1016,1968,2422,UN,3,410400
40061,0.38,1016,1978,1440,UN,3,409800
40064,0.34,1016,1976,1778,UN,3,358200
40153,0.35,1016,1973,2094,UN,3,318500
40173,0.36,1016,1973,2000,UN,3,316900
40253,0.07,1016,2008,1600,LT,3,398600
40259,0.05,1016,2007,1969,LT,3,350000
40282,3.47,1016,1950,4107,AC,3,486600
40290,1.38,1016,1969,2811,LT,4,445800
40296,1.25,1016,1977,1420,LT,3,288700
40316,0.99,1016,1960,3702,LT,4,600000
40359,0.47,1016,1977,1747,UN,3,309900
40365,0.38,1016,1977,1926,UN,3,339600
40373,0.35,1016,1975,1688,UN,3,235800
40373,0.35,1016,1975,1688,UN,3,266500
40373,0.35,1016,1975,1688,UN,3,420800
40382,0.36,1016,1976,2156,UN,3,377400
40385,0.36,1016,1975,2342,UN,3,430700
40399,0.36,1016,1977,2763,UN,3,512000
40439,0.03,1016,1985,988,UN,3,137300
40488,0.39,1016,1973,2444,UN,3,425800
40491,0.36,1016,1973,2235,UN,3,389900
40505,0.35,1016,1973,1695,UN,3,300300
40508,0.33,1016,1974,2063,UN,3,294000
40545,0.35,1016,1973,1904,UN,3,332100
40571,1.09,1016,1974,3116,LT,3,486000
40582,0.59,1016,1974,1788,LT,3,339000
40585,0.35,1016,1964,1680,UN,3,310000
40602,0.29,1016,1967,2002,UN,3,365600
40717,0.39,1016,1980,1778,UN,3,393700
40800,0.38,1016,1977,2237,UN,3,496900
40823,0.58,1016,1980,2330,UN,3,391900
40880,0.4,1016,2003,1740,UN,4,372800
41017,0.02,1016,1989,1050,UN,3,195900
41023,0.02,1016,1989,1340,UN,3,221200
41026,0.02,1016,1989,1340,UN,3,155900
41032,0.02,1016,1989,1050,UN,3,164200
41040,0.02,1016,1989,1050,UN,3,184900
41043,0.02,1016,1989,1050,UN,3,203000
41066,0.01,1016,1989,1050,UN,3,153000
41066,0.01,1016,1989,1050,UN,3,242500
41069,0.02,1016,1989,1588,UN,3,249200
41083,0.02,1016,1989,1050,UN,3,197100
41092,0.02,1016,1989,1588,UN,3,255000
41100,0.02,1016,1989,1588,UN,3,228200
41115,0.04,1016,1987,1045,UN,3,207400
41163,0.04,1016,1987,1232,UN,3,221900
41175,0.04,1016,1987,1245,UN,3,240000
41215,0.05,1016,1988,1684,UN,3,373300
41218,0.05,1016,1988,1326,UN,3,391600
41229,0.05,1016,1988,1198,UN,3,285400
41255,0.37,1016,1967,1991,UN,3,340700
41258,0.37,1016,1967,1795,UN,3,250000
41269,0.37,1016,1961,1910,UN,3,286900
41289,0.45,1016,1963,2142,UN,3,438200
41358,1.1,0,1959,1902,UN,3,300700
41375,0.19,0,1986,1162,UN,3,256300
41392,0.21,0,1985,1320,UN,3,286100
41395,0.29,0,1985,1022,UN,3,238500
41395,0.29,0,1985,1022,UN,3,284200
41412,0.2,0,1983,1102,UN,3,239100
41424,0.22,0,1984,1353,UN,3,274300
41444,0.2,0,1985,1212,UN,3,291500
41444,0.2,0,1985,1212,UN,3,271100
41544,0.29,1016,1972,1781,UN,3,314200
41550,0.34,1016,1973,1843,UN,3,317500
41607,0.18,0,1991,1329,UN,3,282800
41641,0.78,0,1959,2440,LT,3,400800
41644,0.7,0,1962,2098,LT,3,232000
41664,0.24,0,1983,1044,UN,3,207900
41667,0.24,0,1982,960,UN,3,138500
41670,0.24,0,1982,1377,UN,3,274800
41707,0.3,0,1984,1516,UN,3,288500
41710,0.24,0,1984,1186,UN,3,295000
41713,0.24,0,1985,1298,UN,3,325000
41747,0.02,0,1983,700,UN,3,195900
41773,0.02,0,1983,1344,UN,3,205900
41787,0.03,0,1982,818,UN,3,149500
41802,0.02,0,1981,899,UN,3,157300
41842,0.03,0,1983,929,UN,3,166600
41853,0.02,0,1984,1193,UN,3,173500
41859,0.02,0,1984,1057,UN,3,198000
41873,0.02,0,1985,1141,UN,3,160000
41885,0.02,0,1984,818,UN,3,167100
41902,0.03,0,1984,927,UN,3,205500
41905,0.02,0,1984,929,UN,3,122900
41905,0.02,0,1984,929,UN,3,138200
41905,0.02,0,1984,929,UN,3,187400
41956,0.22,0,1982,1345,UN,3,335600
41962,0.22,0,1981,1438,UN,3,318500
42005,0.25,0,1973,1560,UN,3,303900
42174,0.18,0,1996,1496,LT,3,281300
42251,0.91,0,1991,4074,UN,5,805800
42300,0.22,0,1992,1384,LT,3,300100
42311,0.24,0,1993,1259,LT,3,299000
42314,0.24,0,1993,1503,LT,3,303000
42334,0.2,0,1992,1264,LT,3,225200
42340,0.21,0,1993,1465,LT,3,309700
42343,0.2,0,1992,1483,LT,3,329000
42509,0.23,0,1978,1308,UN,3,275000
42549,0.27,0,1978,1406,UN,3,295200
42580,0.32,0,1960,1008,UN,3,133300
42649,5,0,1985,4425,AC,3,602500
42706,0.2,0,1983,1960,UN,3,225400
42706,0.2,0,1983,1960,UN,3,256800
42755,0.45,0,1981,2498,LT,3,438800
42755,0.45,0,1981,2498,LT,3,403000
42775,0.3,0,1975,1958,UN,3,333000
42792,0.33,0,1976,2154,UN,3,421900
42838,0.36,0,1978,2524,UN,3,410900
42849,0.35,0,1977,1724,UN,3,317500
42852,0.54,0,1988,2169,UN,4,422300
42855,0.5,0,1997,2160,UN,4,419500
42872,0.39,0,1986,2225,UN,4,362400
42881,0.37,0,1991,2153,UN,4,423800
42881,0.37,0,1991,2153,UN,4,425000
42981,0.22,0,1991,1773,UN,3,280000
42998,0.2,0,1991,1742,UN,3,337300
43004,0.18,0,1994,1482,UN,3,280200
43007,0.24,0,1991,1303,UN,3,231800
43024,0.18,0,1987,1800,UN,3,314600
43041,0.19,0,1997,1663,LT,3,322100
43064,0.17,0,1996,1337,LT,3,230000
43141,0.28,0,1990,2360,UN,3,360500
43161,0.25,0,1988,1920,UN,4,367400
43207,0.3,0,1990,2392,UN,4,364000
43247,0.33,0,1984,1248,UN,3,244700
43622,0.17,0,1999,1541,LT,4,324400
43662,0.17,0,2002,2125,LT,4,435600
43788,0.11,0,1990,1552,UN,4,290400
43811,0.08,0,2002,1602,UN,3,315000
43831,0.04,0,1988,1131,UN,3,118500
43831,0.04,0,1988,1131,UN,3,194100
43871,0.05,0,1987,1318,UN,3,245000
43891,0.06,0,1987,1505,UN,3,282500
43937,1.01,0,1978,1437,UN,4,351600
44077,0.78,0,1993,5226,UN,4,751500
44080,0.55,0,1995,2729,UN,4,585000
44103,0.37,0,1981,1843,UN,3,377700
44160,1,0,2014,4244,LT,5,1224000
44186,2.5,0,1983,3032,UN,4,615000
44229,0.87,0,1969,2443,UN,3,410700
44269,0.53,0,1973,1954,UN,3,420000
44309,0.73,0,2002,1928,LT,4,384300
44312,0.48,0,2001,1940,LT,4,356400
44332,0.32,0,2002,2154,UN,4,413500
44349,0.19,0,1995,1677,LT,3,384500
44352,0.25,0,1995,1817,LT,4,380400
44352,0.25,0,1995,1817,LT,4,417000
44389,0.3,0,1996,2044,LT,4,420600
44395,0.2,0,1998,1654,LT,4,376200
44415,0.33,0,1995,2109,LT,3,348800
44435,0.23,0,1996,1632,LT,4,335000
44495,0.23,0,1998,2135,LT,4,364000
44518,0.29,0,1999,2423,LT,4,539900
44535,0.21,0,1999,1956,LT,4,379200
44661,0.11,0,2005,1807,LT,4,332600
44744,0.15,0,2010,1950,LT,4,343500
44790,0.11,0,2016,1957,LT,4,427400
44850,1.03,0,1993,2892,LT,4,590200
44853,1.26,0,1991,2701,LT,4,629400
44873,1.09,0,1990,3632,LT,5,737300
44913,0.24,0,2004,1778,LT,3,407400
45033,0.27,0,1996,2105,UN,4,355300
45056,0.18,0,1998,1617,UN,4,330300
45076,0.19,0,1997,1540,UN,4,347900
45096,0.18,0,1997,2105,UN,4,409600
45102,0.2,0,1997,1992,UN,4,409200
45122,0.18,0,1999,1834,LT,4,399400
45159,0.32,0,2000,2232,LT,4,382900
45165,0.21,0,1999,2045,LT,4,400400
45179,0.19,0,2002,1703,LT,4,350000
45577,1.43,0,1959,3778,LT,3,664600
45769,0.33,0,1970,2024,UN,3,254200
45806,0.39,0,1970,1931,UN,3,335300
45826,0.31,0,1972,1921,UN,3,312600
45826,0.31,0,1972,1921,UN,3,335000
45932,0.34,1016,1967,1376,UN,3,290400
45935,0.45,1016,1968,1801,UN,3,316300
46032,0.05,1016,1988,1284,UN,3,157500
46038,0.08,1016,1988,1708,UN,3,251100
46078,0.27,1016,1966,2216,UN,3,372100
46098,0.51,1016,1969,1911,UN,3,387700
46184,1.43,1016,2000,2613,LT,3,498500
46184,1.43,1016,2000,2613,LT,3,646400
46244,0.52,1016,1986,2393,UN,5,504300
46264,0.1,1016,1995,1602,LT,4,469300
46267,0.09,1016,1997,1968,LT,4,497200
46284,0.06,1016,2007,1836,LT,4,335700
46287,0.06,1016,2005,2080,LT,3,362500
46307,0.35,1016,2011,2744,LT,4,635300
46327,0.16,1016,2008,1973,LT,4,450500
46350,0.37,1016,1965,1792,UN,3,458000
46413,0.34,1016,1966,2495,UN,3,510500
46559,0.41,1016,1970,2822,UN,3,469700
46639,0.37,1016,1971,2840,UN,3,468100
46642,0.37,1016,1971,2396,UN,3,450500
46662,0.62,1016,1975,2854,UN,3,603900
46702,0.35,1016,1968,1454,UN,3,229500
46705,0.32,1016,1965,1680,UN,3,307500
46725,0.1,1016,1991,1326,UN,4,340000
46802,0.63,1016,1979,1728,UN,3,238800
46805,0.44,1016,1978,1488,UN,3,304100
46851,0.23,1016,1968,1125,UN,3,257600
46991,0.21,1016,1973,1955,UN,3,327300
47074,0.29,1016,1957,2094,UN,3,216100
47074,0.29,1016,1957,2094,UN,3,343100
47183,0.23,1016,1959,1161,UN,3,241000
47203,0.34,1016,1965,1099,UN,3,150000
47203,0.34,1016,1965,1099,UN,3,180000
47306,0.23,1016,1959,1718,UN,3,325000
47323,0.23,1016,1963,1025,UN,3,248200
47329,0.29,1016,1959,2827,LT,4,555000
47343,0.32,1016,1961,1629,LT,3,363800
47475,0.29,1016,1961,1837,LT,3,287000
47538,0.37,1016,1975,2012,LT,4,363000
47615,0.28,1016,1961,2738,UN,3,335000
47635,0.27,1016,1965,1736,UN,3,286800
47638,0.28,1016,1962,2296,UN,3,180600
47638,0.28,1016,1962,2296,UN,3,337800
47641,0.28,1016,1961,1227,UN,3,267300
47661,0.44,1016,1961,1678,UN,3,319300
47824,0.26,1016,1967,2682,UN,3,308100
47827,0.24,1016,1971,2512,UN,3,407800
47847,0.36,1016,2001,1986,LT,4,521400
47870,0.2,1016,2001,2669,LT,4,506900
47927,0.46,1016,1977,1512,UN,3,340000
47953,2.17,1016,1984,3820,UN,4,833300
47970,0.95,1016,1964,3032,UN,4,504000
47990,0.56,1016,1967,4361,UN,4,608300
48116,1.01,1016,1970,2556,UN,4,710000
48182,0.76,1016,1974,2728,UN,4,477000
48262,0.37,1016,1964,2677,UN,4,405000
48342,0.34,1016,1972,4000,UN,4,507000
48368,0.28,1016,1981,1925,LT,4,310800
48388,0.35,1016,1979,1713,LT,4,370900
48388,0.35,1016,1979,1713,LT,4,415000
48411,0.34,1016,1959,1862,UN,3,435600
48451,0.29,1016,1958,1606,UN,3,293000
48531,0.42,1016,1984,2485,UN,4,494600
48534,0.44,1016,1987,3379,UN,4,525800
48551,1.04,1016,1958,2585,LT,4,740800
48557,1.59,1016,1962,6174,LT,5,1375000
48700,0.27,1016,1951,1610,UN,3,425000
48743,0.24,1016,1959,1250,UN,3,286900
48800,0.17,1016,1950,1102,UN,3,351600
48849,0.34,1016,1947,1926,UN,3,634900
48889,0.39,1016,1934,4187,UN,3,906300
49009,0.28,1016,1972,2145,UN,3,538700
49029,0.27,1016,1957,1976,UN,3,303900
49072,0.33,1016,1976,2104,UN,3,390000
49078,0.33,1016,1983,1439,UN,3,336600
49115,0.26,1016,1981,1706,UN,3,373700
49221,0.24,1016,1956,1951,UN,3,356500
49258,0.24,1016,1956,1307,UN,3,49800
49258,0.24,1016,1956,1307,UN,3,71100
49258,0.24,1016,1956,1307,UN,3,367200
49341,0.24,1016,1956,1056,UN,3,195700
49347,0.24,1016,1956,1032,UN,3,244500
49364,0.24,1016,1968,1088,UN,3,153100
49384,0.03,1016,1982,1806,UN,3,238900
49390,0.03,1016,1982,1605,UN,3,194700
49410,0.24,1016,1956,1404,UN,3,305000
49493,0.25,1016,1956,1724,UN,3,339000
49513,0.25,1016,1962,1852,UN,3,318200
50034,0.3,1016,1972,2296,UN,3,398800
50094,0.31,1016,1957,1246,UN,3,269300
50137,0.39,1016,1964,2653,UN,3,411500
50174,0.32,1016,1957,1592,UN,3,276900
50200,0.3,1016,1961,1944,UN,3,426100
50386,0.03,1016,1984,1290,UN,3,175900
50512,1.35,1016,1992,3143,UN,3,634400
50652,0.72,1016,1965,2088,UN,3,378600
50824,0.03,1016,1998,1584,LT,4,258800
50844,0.02,1016,1999,1736,LT,4,269100
50844,0.02,1016,1999,1736,LT,4,280000
50847,0.02,1016,1999,976,LT,4,200900
50870,0.02,1016,2000,1588,LT,4,250000
50881,0.02,1016,2000,1588,LT,4,275000
50907,0.02,1016,2001,1296,LT,4,225200
50910,0.02,1016,2001,1588,LT,4,232700
50930,0.04,1016,1996,1272,LT,4,271900
51007,0.01,0,1983,1016,UN,3,114500
51010,0.02,0,1982,1016,UN,3,122600
51019,0.02,0,1982,1016,UN,3,151000
51030,0.02,0,1982,1016,UN,3,165800
51050,0.02,0,1983,1016,UN,3,103500
51056,0.02,0,1983,1016,UN,3,145000
52118,2,0,1972,1769,AC,3,282000
52135,1,0,1966,1902,AC,3,260600
52152,0.51,0,1977,2762,UN,4,387500
52172,0.46,0,1977,1820,UN,4,412000
52178,0.46,0,1977,2809,UN,4,450800
52204,0.99,0,1984,2333,UN,4,469300
52347,0.77,0,1973,2548,UN,4,502900
52413,0.5,0,1976,1688,UN,3,351400
52476,1.09,0,1987,2285,UN,3,440000
52527,1,0,1971,3178,UN,4,555500
52556,1.05,0,1972,2970,UN,3,363000
52559,0.46,0,1974,2084,UN,3,405000
52610,0.28,0,1982,1838,UN,3,329200
52650,0.43,0,1982,1382,UN,3,286600
52653,0.29,0,1981,1643,UN,3,269800
52702,6,0,1961,2476,AC,3,494200
52713,0.51,0,1979,2021,UN,3,189000
52713,0.51,0,1979,2021,UN,3,262500
52736,0.36,0,1978,1389,UN,3,289000
52739,0.37,0,1976,2182,UN,3,317600
52768,0.46,0,1995,1499,UN,3,301900
52785,0.41,0,1974,1631,UN,3,369300
52802,0.32,0,1990,1823,UN,3,303400
52822,0.39,0,1974,1946,UN,3,391600
52822,0.39,0,1974,1946,UN,3,354800
52871,0.31,0,1979,1571,UN,3,372400
52882,0.23,0,2000,1496,LT,3,307500
52885,0.23,0,2001,1702,LT,3,416900
52894,0.27,0,2002,1689,LT,3,380900
52894,0.27,0,2002,1689,LT,3,385000
52905,0.23,0,2001,1631,LT,3,337400
52911,0.27,0,2003,1687,LT,3,251000
53057,2.25,0,2023,3020,AC,NULL,236300
53071,1.06,0,1988,2018,LT,3,466800
53154,0.92,0,2002,3652,LT,5,773200
53171,0.93,0,2013,2472,LT,4,578200
53214,1.04,0,1986,2786,LT,3,468700
53220,1.01,0,1985,2771,LT,3,361200
53240,0.35,0,1995,1872,LT,4,388100
53246,0.74,0,1992,2673,LT,4,710500
53260,1.1,0,1993,3081,LT,4,639900
53303,0.57,0,2000,2716,LT,4,698500
53323,0.71,0,2001,2957,LT,4,595400
53343,1.2,0,2000,3668,LT,5,740500
53409,1.58,0,1972,1887,LT,3,435600
53449,0.54,0,1991,2186,UN,4,531100
53455,0.52,0,1988,2422,UN,4,437000
53472,0.7,0,1970,2437,UN,3,414800
53486,0.57,0,1988,2977,UN,3,450000
53489,0.43,0,1988,2448,UN,4,389300
53546,0.71,0,1989,2900,UN,4,579000
53566,0.27,0,1978,1443,UN,3,317000
53612,0.24,0,1979,1184,UN,3,268300
53621,0.22,0,1979,1208,UN,3,230700
53629,0.26,0,1979,1185,UN,3,235700
53632,0.26,0,1979,1395,UN,3,280000
53652,0.21,0,1978,1317,UN,3,195100
53678,0.44,0,1992,2778,LT,4,569300
53721,0.27,0,1982,1120,UN,3,240100
53795,0.26,0,1984,1399,UN,3,329000
53798,0.24,0,1985,1508,UN,3,317000
53801,0.24,0,1985,1518,UN,3,325000
53844,5.3,0,1964,2668,AC,4,703100
53890,0.2,0,1987,1610,UN,3,265000
53893,0.22,0,1987,1563,UN,3,262000
53907,0.46,0,1991,1992,UN,4,442400
53910,0.24,0,1991,2015,UN,4,407800
53950,0.41,0,1992,2190,UN,4,312000
53970,0.34,0,1990,1794,UN,4,320600
53993,0.4,0,1994,2312,UN,4,362700
54044,0.18,0,2004,2134,LT,4,377600
54047,0.16,0,2003,1765,LT,4,382700
54056,0.17,0,2004,2104,LT,4,410000
54070,0.18,0,2006,2135,LT,4,435700
54090,0.26,0,2002,2397,LT,4,483500
54107,0.26,0,2002,3133,LT,5,644700
54110,0.26,0,2003,2323,LT,4,465900
54176,0.43,0,2005,3120,LT,5,702800
54179,0.39,0,2004,2975,LT,4,714900
54179,0.39,0,2004,2975,LT,4,799000
54199,0.27,0,2006,2644,LT,4,619300
54205,0.24,0,2005,2443,LT,4,464400
54239,0.39,0,2005,2680,LT,4,554300
54245,0.15,0,2005,1944,LT,4,393400
54262,0.29,0,2004,2533,LT,4,567500
54262,0.29,0,2004,2533,LT,4,614800
54285,0.27,0,2004,2507,LT,4,514500
54299,0.68,0,2005,3386,LT,4,781700
54299,0.68,0,2005,3386,LT,4,837600
54491,0.2,0,2003,1420,UN,3,279100
54505,0.04,0,1983,806,UN,3,160000
54525,0.03,0,1984,1098,UN,3,154400
54611,0.19,1016,2012,1619,LT,4,355000
54648,0.2,1016,2014,1626,LT,4,330200
54777,0.13,0,1985,1008,UN,3,227900
54780,0.13,0,1985,976,UN,3,211200
54794,0.12,0,1995,1158,UN,3,257500
55026,0.07,0,1981,981,UN,3,91200
55046,0.08,0,1981,1136,UN,3,86200
55049,0.05,0,1981,809,UN,3,54500
55089,0.07,0,1982,1040,UN,3,115000
55252,0.03,1016,1987,1370,UN,3,183600
55295,0.03,1016,1987,1106,UN,3,174200
55318,0.03,1016,1987,1106,UN,3,169200
55321,0.03,1016,1987,1370,UN,3,207800
55338,0.03,1016,1987,1106,UN,3,169400
55341,0.03,1016,1987,1370,UN,3,213600
55378,0.03,1016,1987,1370,UN,3,193500
55378,0.03,1016,1987,1370,UN,3,135600
55381,0.03,1016,1987,1106,UN,3,186300
55567,0.05,1016,1985,1322,LT,3,232600
55567,0.05,1016,1985,1322,LT,3,242500
55590,0.35,0,1990,1700,UN,3,327200
55610,0.37,0,1977,1902,UN,3,360000
55647,0.39,0,1980,2608,UN,4,392200
55836,0.03,1016,1985,1208,LT,3,166700
55879,0.03,1016,1985,1361,LT,3,207900
55882,0.03,1016,1985,1208,LT,3,158200
55882,0.03,1016,1985,1208,LT,3,186300
55899,0.03,1016,1985,1361,LT,3,185200
56423,0.01,1016,1985,1046,UN,3,157300
56423,0.01,1016,1985,1046,UN,3,150400
56443,0.01,1016,1984,1046,UN,3,142200
56480,0.01,1016,1984,1046,UN,3,168800
56483,0.02,1016,1984,1094,UN,3,156900
56549,0.01,1016,1983,1042,UN,3,147000
56569,0.01,1016,1983,1032,UN,3,132800
57989,0.3,0,2014,2740,LT,4,625000
57992,0.26,0,2014,2491,LT,4,540900
57992,0.26,0,2014,2491,LT,4,532500
58023,0.18,0,2007,2135,LT,4,460600
58043,0.07,0,2017,1822,LT,4,341600
58046,0.07,0,2017,2402,LT,4,435200
58066,0.16,0,2014,2054,LT,4,470400
58075,0.18,0,2012,1681,LT,4,382500
