prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,in_subdivision,percent_good,Market_Cluster_ID,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,A,B,C,D,E,F,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
48745,0.18,1340,3.0,GAINESVILLE,296400,1999,100,1340.0,1955,2024,0,0.0,40.0,0.0,24,68,0,0,2.0,507,251433.0,0.2178188318249191,-82.363905,29.654851,06449-042-000,True,0.76,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.219466998912294,202696.89191774445,203203.89191774445,-93196.10808225555,-48736.10808225555,93196.10808225555,48736.10808225555,0.6855731846077748
83593,0.3,1436,3.0,ST. JOHN'S,210200,1985,100,1436.0,1955,2023,0,0.0,36.0,0.0,30,67,0,0,2.0,3697,174973.0,0.36303138637486515,-82.270619,29.652163,10884-067-000,True,0.7,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.227710545247847,204374.73934319173,208071.73934319173,-2128.26065680827,29401.73934319173,2128.26065680827,29401.73934319173,0.9898750682359264
55597,0.45,1862,4.0,ST. JOHN'S,422900,1986,100,1862.0,1979,2023,0,0.0,222.0,484.0,30,43,0,0,2.0,5812,353652.99999999994,0.5445470795622978,-82.426746,29.635919,06681-015-000,True,0.7,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.653187702257412,312758.8427960713,318570.8427960713,-104329.15720392868,-40894.157203928626,104329.15720392868,40894.157203928626,0.7533006450604666
64806,0.15,1402,4.0,ST. JOHN'S,319600,2011,100,1402.0,2011,2023,0,0.0,70.0,370.0,11,11,0,0,2.0,1859,269801.0,0.18151569318743258,-82.43839,29.584651,07098-001-087,True,0.89,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.591735903826494,294117.87573077594,295976.87573077594,-23623.124269224063,24316.875730775937,23623.124269224063,24316.875730775937,0.9260853433378471
89589,0.13,1125,3.0,GAINESVILLE,288000,1981,100,1045.0,1946,2022,0,0.0,80.0,0.0,30,75,0,0,1.0,1372,243428.00000000003,0.15731360076244158,-82.351321,29.653241,15150-000-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.971283558702934,158147.52180403614,159519.52180403614,-128480.47819596386,-85280.4781959639,128480.47819596386,85280.4781959639,0.5538872284862366
83451,0.27,1216,3.0,ST. JOHN'S,172400,1994,100,1216.0,1954,2024,0,0.0,0.0,0.0,29,69,0,0,1.0,264,146276.0,0.3267282477373787,-82.265642,29.648957,10872-037-000,True,0.71,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.065188519036537,173717.99048602764,173981.99048602764,1581.9904860276438,27441.990486027644,1581.9904860276438,27441.990486027644,1.009176278921274
20650,0.27,2120,4.0,SUWANNEE,395600,1997,100,2120.0,1997,2023,0,0.0,312.0,508.0,25,25,0,0,2.0,5970,330290.0,0.3267282477373787,-82.466842,29.668531,04321-401-081,True,0.75,A,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12.764351365234551,349532.33883624856,355502.33883624856,-40097.66116375144,19242.338836248557,40097.66116375144,19242.338836248557,0.89864089695715
28781,0.19,2008,4.0,ALACHUA,429900,2006,100,1870.0,2006,2022,0,0.0,228.0,462.0,15,15,0,0,2.0,1765,363650.0,0.2299198780374146,-82.419731,29.754447,05900-114-007,True,0.85,A,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.806365009293183,364530.3199562926,366295.3199562926,-63604.68004370743,880.3199562925729,63604.68004370743,880.3199562925729,0.852047731929036
1941,0.66,1767,3.0,HIGH SPRINGS,280000,1998,100,1767.0,1962,2024,0,0.0,440.0,0.0,25,61,0,0,1.5,0,238000.0,0.7986690500247035,-82.591768,29.836467,00236-027-000,True,0.75,A,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,12.438139885442915,252240.9058519614,252240.9058519614,-27759.094148038595,14240.905851961405,27759.094148038595,14240.905851961405,0.9008603780427193
28603,0.11,1420,3.0,ALACHUA,285000,2007,100,1420.0,2007,2024,0,0.0,288.0,316.0,16,16,0,0,2.0,768,241482.0,0.13311150833745058,-82.411616,29.7627,05900-040-050,True,0.84,A,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.391021133588945,240631.2923212905,241399.2923212905,-43600.7076787095,-850.7076787094993,43600.7076787095,850.7076787094993,0.8470150607764579
28609,0.11,1420,3.0,ALACHUA,291200,2006,100,1420.0,2006,2024,0,0.0,296.0,316.0,17,17,0,0,2.0,768,246752.0,0.13311150833745058,-82.411405,29.763334,05900-040-056,True,0.83,A,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.381639301346706,238384.28689998545,239152.28689998545,-52047.713100014545,-8367.713100014545,52047.713100014545,8367.713100014545,0.8212647214972028
42762,0.34,2088,4.0,ST. JOHN'S,384300,2005,100,2088.0,1981,2023,0,0.0,16.0,345.0,17,41,0,0,3.0,9366,317289.0,0.41143557122484725,-82.413111,29.678048,06218-018-000,True,0.83,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.8898030145377,396250.9551079147,405616.9551079147,21316.95510791469,78961.95510791469,21316.95510791469,78961.95510791469,1.055469568326606
73776,0.23,1118,3.0,GAINESVILLE,285300,2016,100,1118.0,1963,2023,0,0.0,64.0,0.0,6,59,0,0,2.0,917,241588.0,0.27832406288739664,-82.35201,29.692431,07917-006-000,True,0.94,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.284220006484077,216256.39713507047,217173.39713507047,-68126.60286492953,-25331.602864929533,68126.60286492953,25331.602864929533,0.7612106454085891
46966,0.23,1309,3.0,GAINESVILLE,277000,2003,100,1081.0,1968,2024,0,0.0,328.0,0.0,20,55,0,0,2.0,2628,232822.0,0.27832406288739664,-82.386642,29.668339,06392-001-031,True,0.8,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.262305668836307,211568.83147227368,214196.83147227368,-62803.16852772632,-21253.168527726317,62803.16852772632,21253.168527726317,0.7732737598277029
59509,0.11,1031,3.0,ST. JOHN'S,238600,1994,100,1031.0,1982,2024,0,0.0,35.0,0.0,29,41,0,0,2.0,3672,199138.0,0.13311150833745058,-82.434236,29.605439,06860-030-031,True,0.71,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,11.968580214763065,157720.57201543855,161392.57201543855,-77207.42798456145,-41417.42798456145,77207.42798456145,41417.42798456145,0.6764148030823074
74898,0.16,1500,3.0,GAINESVILLE,277200,2007,100,1500.0,2007,2024,0,0.0,45.0,400.0,16,16,0,0,2.0,572,235047.99999999997,0.1936167393999281,-82.305477,29.695098,08160-010-029,True,0.84,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.447101158425024,254511.46381679582,255083.46381679582,-22116.53618320418,19463.463816795847,22116.53618320418,19463.463816795847,0.9202145159336068
87823,0.11,1134,3.0,GAINESVILLE,259400,1981,100,1134.0,1922,2022,0,0.0,308.0,0.0,30,99,0,0,1.0,1100,219390.0,0.13311150833745058,-82.332233,29.653332,13675-000-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.969664462126723,157891.67287090447,158991.67287090447,-100408.32712909553,-61498.32712909553,100408.32712909553,61498.32712909553,0.6129208668886063
89858,0.31,1209,3.0,GAINESVILLE,326300,1985,100,1209.0,1937,2023,0,0.0,0.0,190.0,30,85,0,0,1.0,1536,275819.0,0.3751324325873607,-82.348557,29.658446,15371-000-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.129966067472898,185343.4867104493,186879.4867104493,-139420.5132895507,-90475.5132895507,139420.5132895507,90475.5132895507,0.5727229136084869
12368,0.16,1739,3.0,HIGH SPRINGS,355400,2017,100,1739.0,2017,2024,0,0.0,433.0,400.0,6,6,0,0,2.0,1550,300540.0,0.1936167393999281,-82.549956,29.806781,03034-010-027,True,0.94,A,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,12.635595345431827,307304.79309174174,308854.79309174174,-46545.20690825826,6764.79309174174,46545.20690825826,6764.79309174174,0.8690343080803088
30776,0.95,2256,4.0,GAINESVILLE,454500,1999,100,2255.5,1994,2024,0,0.0,487.5,400.0,24,29,0,0,2.0,3531,382794.0,1.1495993901870731,-82.398939,29.724826,06006-032-052,True,0.76,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.882639479568224,393422.54035360046,396953.54035360046,-57546.45964639954,10628.54035360046,57546.45964639954,10628.54035360046,0.8733851272906501
32250,0.26,1786,3.0,GAINESVILLE,284100,2000,100,1786.0,1983,2024,0,0.0,8.0,0.0,23,40,0,0,3.0,1940,239545.0,0.31462720152488316,-82.363404,29.715292,06014-015-084,True,0.77,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.486689442648585,264789.2333459215,266729.2333459215,-17370.7666540785,25244.2333459215,17370.7666540785,25244.2333459215,0.9388568579581891
81049,0.24,1487,3.0,GAINESVILLE,268000,2000,100,1487.0,1954,2022,0,0.0,93.0,0.0,21,67,0,0,1.0,1700,226100.0,0.2904251090998921,-82.316275,29.668038,10135-000-000,True,0.79,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.2814846343689,215665.66372280527,217365.66372280527,-50634.33627719473,-10434.336277194729,50634.33627719473,10434.336277194729,0.8110659094134525
9846,0.41,1647,3.0,NEWBERRY,247500,1994,100,1327.0,1990,2024,0,0.0,448.0,285.0,29,33,0,0,2.0,1193,209182.0,0.4961428947123157,-82.614604,29.636036,02534-008-004,True,0.71,A,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12.42722130970763,249501.77533202906,250694.77533202906,3194.775332029065,40319.775332029065,3194.775332029065,40319.775332029065,1.0129081831597133
44983,0.46,2392,4.0,ST. JOHN'S,485000,2012,100,2139.0,1998,2024,0,0.0,343.0,506.0,11,25,0,0,2.0,3500,408749.99999999994,0.5566481257747933,-82.437256,29.67049,06322-010-004,True,0.89,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,13.007060104824522,445547.928992021,449047.928992021,-35952.071007978986,36797.92899202107,35952.071007978986,36797.92899202107,0.9258720185402495
67845,0.12,1354,3.0,GAINESVILLE,285000,1996,100,1354.0,1996,2024,0,0.0,30.0,231.0,27,27,0,0,2.0,2242,240007.99999999997,0.14521255454994605,-82.364884,29.614572,07295-140-000,True,0.73,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.246022025931465,208151.61802042037,210393.61802042037,-74606.38197957963,-31856.3819795796,74606.38197957963,31856.3819795796,0.738223221124282
74504,0.37,840,3.0,GAINESVILLE,170000,1994,100,840.0,1958,2024,0,0.0,0.0,0.0,29,65,0,0,1.0,2880,141620.0,0.44773870986233366,-82.335764,29.690041,08023-001-000,False,0.71,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.810412020230443,134647.027228864,137527.027228864,-32472.972771136003,-6972.972771136003,32472.972771136003,6972.972771136003,0.8089825131109647
48836,0.21,1719,3.0,GAINESVILLE,523100,2005,100,1425.0,1953,2023,0,0.0,429.0,0.0,17,69,0,0,2.0,336,444299.0,0.25412197046240564,-82.362956,29.649175,06460-028-000,True,0.83,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.463046430325313,258602.24595215448,258938.24595215448,-264161.7540478455,-185696.75404784552,264161.7540478455,185696.75404784552,0.4950071610631896
76813,0.08,648,3.0,GAINESVILLE,136100,1972,100,648.0,1948,2023,0,0.0,0.0,0.0,30,74,0,0,1.0,195,115490.0,0.09680836969996405,-82.332772,29.684767,08495-000-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.579017702503487,106832.52523075948,107027.52523075948,-29072.47476924052,-8657.474769240522,29072.47476924052,8657.474769240522,0.7863888701745737
72497,2.5,1492,3.0,ST. JOHN'S,310400,2005,100,1492.0,1975,2024,0,0.0,0.0,0.0,18,48,0,0,2.0,14797,249043.0,3.0252615531238765,-82.256638,29.721792,07836-017-003,False,0.8200000000000001,F,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,12.362827616290906,233941.79317713983,248738.79317713983,-61661.20682286017,-15101.206822860171,61661.20682286017,15101.206822860171,0.8013492048232598
18372,0.19,1937,4.0,SUWANNEE,350800,1998,100,1937.0,1998,2024,0,0.0,206.0,528.0,25,25,0,0,2.0,3329,294851.0,0.2299198780374146,-82.463712,29.68459,04211-322-070,True,0.75,A,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12.68612026681547,323230.2727131091,326559.2727131091,-24240.727286890906,28379.272713109094,24240.727286890906,28379.272713109094,0.9308987249518503
98608,8.08,1280,3.0,ST. JOHN'S,254100,2019,100,1280.0,2019,2023,0,0.0,0.0,0.0,3,3,0,0,1.0,2132,213853.0,9.777645339696369,-82.159305,29.591261,18110-001-000,False,0.97,D,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,12.215659498574295,201926.5908246839,204058.5908246839,-50041.409175316105,-11926.409175316105,50041.409175316105,11926.409175316105,0.8030641118641633
9744,0.24,1794,3.0,NEWBERRY,347800,2012,100,1794.0,2012,2024,0,0.0,224.0,528.0,11,11,0,0,2.0,1725,293905.0,0.2904251090998921,-82.607966,29.632876,02530-020-031,True,0.89,A,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12.637824269403279,307990.51603986905,309715.51603986905,-38084.48396013095,14085.51603986905,38084.48396013095,14085.51603986905,0.8904988960318259
30445,0.1,1392,3.0,GAINESVILLE,213600,1991,100,1032.0,1986,2022,0,0.0,360.0,0.0,30,35,0,0,2.0,1101,180459.0,0.12101046212495506,-82.382,29.735499,05979-184-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.150699760073769,189226.45664005293,190327.45664005293,-23272.54335994707,8767.45664005293,23272.54335994707,8767.45664005293,0.8910461453185998
30502,0.11,864,3.0,GAINESVILLE,148200,1984,100,864.0,1984,2022,0,0.0,0.0,0.0,30,37,0,0,2.0,344,125625.99999999999,0.13311150833745058,-82.387054,29.733546,05985-388-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.836303903000694,138178.81731662503,138522.81731662503,-9677.182683374966,12552.817316625049,9677.182683374966,12552.817316625049,0.9347018712322877
27900,4.99,1500,3.0,SUWANNEE,517500,2015,100,1500.0,1977,2023,0,0.0,8.0,0.0,7,45,0,0,2.0,14801,425074.0,6.038422060035258,-82.447917,29.798985,05849-002-000,True,0.9299999999999999,A,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12.633588528057896,306688.7068868871,321489.7068868871,-196010.29311311292,-118385.29311311292,196010.29311311292,118385.29311311292,0.6212361485736948
39654,0.09,1292,3.0,GAINESVILLE,285200,2015,100,1292.0,2004,2023,0,0.0,260.0,440.0,7,18,0,0,2.0,560,241860.0,0.10890941591245955,-82.362388,29.687763,06091-100-008,True,0.9299999999999999,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.40322938462423,243586.984752534,244146.984752534,-41053.01524746601,1726.9847525339865,41053.01524746601,1726.9847525339865,0.8560553462571318
59991,0.28,1452,3.0,ST. JOHN'S,338100,2008,100,1452.0,1988,2024,0,0.0,96.0,462.0,15,35,0,0,2.0,3151,284234.0,0.3388292939498742,-82.427999,29.609374,06860-102-048,True,0.85,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.469920018428175,260385.8942827298,263536.89428272983,-74563.10571727017,-23848.1057172702,74563.10571727017,23848.1057172702,0.7794643427469087
74701,0.46,1349,3.0,GAINESVILLE,267200,2005,100,988.0,1948,2024,0,0.0,553.0,0.0,18,75,0,0,1.0,2330,224789.99999999997,0.5566481257747933,-82.33545,29.694297,08130-000-000,True,0.8200000000000001,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.287399262266314,216945.0256191173,219275.0256191173,-47924.97438088269,-7844.974380882661,47924.97438088269,7844.974380882661,0.8206400659398103
64275,0.33,1633,4.0,ST. JOHN'S,400600,2001,100,1633.0,2001,2022,0,0.0,195.0,440.0,20,20,0,0,4.0,27,340483.0,0.3993345250123517,-82.431637,29.592677,07061-060-006,True,0.8,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.761463747711813,348524.4789870645,348551.4789870645,-52048.5210129355,8041.478987064504,52048.5210129355,8041.478987064504,0.8700735870870308
58011,0.19,1970,4.0,ST. JOHN'S,423400,2010,100,1969.5,2006,2023,0,0.0,203.5,420.0,12,16,0,0,2.0,1903,357987.0,0.2299198780374146,-82.419632,29.621311,06840-010-029,True,0.88,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.819806957939841,369463.3986143336,371366.3986143336,-52033.60138566641,11476.398614333593,52033.60138566641,11476.398614333593,0.8771053344693756
84067,0.23,1091,3.0,GAINESVILLE,184500,2018,100,1091.0,1950,2022,0,0.0,68.0,0.0,3,71,0,0,1.0,0,156825.0,0.27832406288739664,-82.291442,29.656529,11120-014-002,True,0.97,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.239847642580447,206870.3696653015,206870.3696653015,22370.369665301492,50045.36966530149,22370.369665301492,50045.36966530149,1.121248616072095
50035,0.3,2176,3.0,GAINESVILLE,397800,2001,100,2176.0,1973,2024,0,0.0,0.0,576.0,22,50,0,0,2.0,1650,336480.0,0.36303138637486515,-82.386304,29.652006,06527-003-000,True,0.78,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.662203653678985,315591.4112917188,317241.4112917188,-80558.58870828123,-20888.588708281226,80558.58870828123,20888.588708281226,0.7974897216986394
3371,0.34,832,3.0,HIGH SPRINGS,149800,1994,100,832.0,1991,2024,0,0.0,0.0,198.0,29,32,0,0,2.0,3753,123577.0,0.41143557122484725,-82.601266,29.834204,00809-006-000,True,0.71,A,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,11.958450774424508,156131.01514322063,159884.01514322063,10084.015143220633,32554.015143220633,10084.015143220633,32554.015143220633,1.0673165229854515
39087,0.24,1350,3.0,GAINESVILLE,265500,1988,100,1350.0,1971,2022,0,0.0,42.0,494.0,30,50,0,0,2.0,7303,218372.0,0.2904251090998921,-82.366982,29.697888,06083-009-014,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.260655980115926,211220.09648858363,218523.09648858363,-46976.90351141637,-7151.903511416371,46976.90351141637,7151.903511416371,0.8230625103148159
37475,0.24,1453,3.0,GAINESVILLE,203800,1973,100,1453.0,1973,2023,0,0.0,30.0,567.0,30,49,0,0,2.0,1681,171549.0,0.2904251090998921,-82.385641,29.698975,06071-020-029,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.309497608861715,221792.51547714593,223473.51547714593,19673.515477145935,50243.515477145935,19673.515477145935,50243.515477145935,1.0965334419879584
38985,0.26,1146,3.0,GAINESVILLE,237800,1995,100,1146.0,1968,2022,0,0.0,20.0,209.0,26,53,0,0,2.0,1698,200432.0,0.31462720152488316,-82.369421,29.702929,06083-004-008,True,0.74,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.189776480739972,196767.17987008314,198465.17987008314,-39334.82012991686,-3664.8201299168577,39334.82012991686,3664.8201299168577,0.8345886453746137
64245,0.27,2256,4.0,ST. JOHN'S,453200,2000,100,2255.5,2000,2023,0,0.0,446.5,420.0,22,22,0,0,2.0,831,384388.99999999994,0.3267282477373787,-82.428063,29.587727,07061-051-003,True,0.78,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.83354849130705,374575.4354046245,375406.4354046245,-77793.5645953755,-9813.564595375443,77793.5645953755,9813.564595375443,0.8283460622343877
36818,0.23,1626,3.0,GAINESVILLE,318500,1995,100,1626.0,1988,2022,0,0.0,228.0,572.0,26,33,0,0,2.0,1664,269061.0,0.27832406288739664,-82.375022,29.696994,06065-020-024,True,0.74,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.427580600604621,249591.4351547036,251255.4351547036,-67244.56484529641,-19469.56484529641,67244.56484529641,19469.56484529641,0.7888710679896502
39858,0.4,2258,4.0,GAINESVILLE,472300,1990,100,2258.0,1987,2023,0,0.0,270.0,508.0,30,35,0,0,2.5,4848,396607.0,0.48404184849982024,-82.37016,29.685204,06092-050-020,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.799132225029027,361903.2627159036,366751.2627159036,-105548.73728409642,-34703.73728409642,105548.73728409642,34703.73728409642,0.7765218350961329
48595,0.28,1980,3.0,GAINESVILLE,474900,1999,100,1960.0,1958,2023,0,0.0,132.0,0.0,23,64,0,0,3.0,2759,400905.99999999994,0.3388292939498742,-82.356758,29.650641,06444-001-000,True,0.77,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.562621186363877,285678.17282385915,288437.17282385915,-186462.82717614085,-115227.8271761408,186462.82717614085,115227.8271761408,0.6073640194227399
63882,0.23,1352,3.0,ST. JOHN'S,296900,1997,100,1352.0,1997,2023,0,0.0,125.0,460.0,25,25,0,0,2.0,2022,250343.0,0.27832406288739664,-82.432036,29.596061,07054-100-044,True,0.75,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.314642183291863,222936.48367274943,224958.48367274943,-71941.51632725057,-27406.516327250574,71941.51632725057,27406.516327250574,0.7576910868061617
8742,0.8,1000,3.0,NEWBERRY,146000,1975,100,1000.0,1975,2023,0,0.0,120.0,300.0,30,47,0,0,1.5,1186,122914.0,0.9680836969996405,-82.61054,29.639975,01989-008-004,False,0.7,A,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12.068977773155092,174377.5008339665,175563.5008339665,29563.500833966507,51463.50083396651,29563.500833966507,51463.50083396651,1.2024897317394967
28504,0.21,1889,4.0,ALACHUA,367600,2004,100,1888.5,2004,2023,0,0.0,396.5,441.0,18,18,0,0,3.0,939,311521.0,0.25412197046240564,-82.424307,29.760252,05900-020-020,True,0.8200000000000001,A,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.797924741445415,361466.5341916436,362405.5341916436,-5194.465808356414,49945.53419164359,5194.465808356414,49945.53419164359,0.9858692442645364
44853,1.26,2701,4.0,ST. JOHN'S,629400,2000,100,2701.0,1991,2023,0,0.0,479.0,1640.0,22,31,0,0,3.0,9551,525439.0,1.5247318227744338,-82.426174,29.672589,06316-010-004,True,0.78,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,13.108004667861472,492871.9425488991,502422.9425488991,-126977.0574511009,-32567.057451100904,126977.0574511009,32567.057451100904,0.7982569789464555
66029,0.23,1833,3.0,ST. JOHN'S,351500,2005,100,1833.0,2000,2024,0,0.0,224.0,484.0,18,23,0,0,2.0,2087,296688.0,0.27832406288739664,-82.35069,29.613085,07188-100-007,True,0.8200000000000001,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.583655030169412,291750.7235469101,293837.7235469101,-57662.2764530899,-4937.2764530899,57662.2764530899,4937.2764530899,0.835953694301309
79809,0.18,1386,3.0,GAINESVILLE,262100,1997,100,1386.0,1990,2022,0,0.0,112.0,0.0,24,31,0,0,2.0,314,222471.0,0.2178188318249191,-82.332634,29.672869,09313-001-000,True,0.76,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.243219729197333,207569.13195162377,207883.13195162377,-54216.86804837623,-14901.86804837623,54216.86804837623,14901.86804837623,0.7931443416696825
59864,0.64,2517,5.0,ST. JOHN'S,580500,1993,100,2516.5,1989,2022,0,0.0,468.5,692.0,28,32,0,0,2.5,15359,478065.99999999994,0.7744669575997124,-82.434969,29.6117,06860-090-043,True,0.72,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,13.036770840638852,458984.0966581561,474343.0966581561,-106156.90334184392,-19081.903341843863,106156.90334184392,19081.903341843863,0.817128504148417
94813,0.49,1196,3.0,MICANOPY,292200,2020,100,1124.0,2000,2024,0,0.0,108.0,338.0,3,23,0,0,2.0,756,247613.99999999997,0.5929512644122797,-82.272146,29.504683,16486-004-008,True,0.97,E,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.462473780725768,258454.19987287806,259210.19987287806,-32989.80012712194,10840.199872878089,32989.80012712194,10840.199872878089,0.8870985621932856
47757,0.43,2321,4.0,GAINESVILLE,583200,2010,100,2321.0,1990,2023,0,0.0,270.5,506.0,12,32,0,0,2.5,2244,493476.0,0.5203449871373067,-82.382417,29.673963,06413-007-002,True,0.88,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,13.001167779546202,442930.33509811095,445174.33509811095,-138025.66490188905,-50545.664901889046,138025.66490188905,50545.664901889046,0.7633304785632904
80235,0.31,1956,3.0,GAINESVILLE,260000,1994,100,1956.0,1950,2024,0,0.0,69.0,0.0,29,73,0,0,2.0,923,220077.0,0.3751324325873607,-82.33454,29.665475,09642-003-000,True,0.71,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.441872576696456,253184.20269771837,254107.20269771837,-5892.7973022816295,33107.20269771837,5892.7973022816295,33107.20269771837,0.9773353949912245
9897,0.31,1743,3.0,NEWBERRY,320000,2004,100,1743.0,2004,2024,0,0.0,467.0,484.0,19,19,0,0,2.0,1692,270308.0,0.3751324325873607,-82.612989,29.634892,02534-012-007,True,0.81,A,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12.559418287565602,284764.6383076926,286456.6383076926,-33543.3616923074,14456.6383076926,33543.3616923074,14456.6383076926,0.8951769947115393
63998,0.23,1532,3.0,ST. JOHN'S,356700,2001,100,1532.0,2001,2023,0,0.0,16.0,399.0,21,21,0,0,2.0,4051,299143.99999999994,0.27832406288739664,-82.433543,29.599632,07054-201-158,True,0.79,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.430715198068853,250375.03132209816,254426.03132209816,-102273.96867790184,-48768.96867790178,102273.96867790184,48768.96867790178,0.713277351617881
83293,0.5,1557,3.0,ST. JOHN'S,235800,1997,100,1557.0,1976,2022,0,0.0,0.0,0.0,24,45,0,0,2.0,123,200307.0,0.6050523106247753,-82.271947,29.651249,10866-100-003,True,0.76,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.366460789058738,234793.29001027963,234916.29001027963,-883.7099897203734,34486.29001027963,883.7099897203734,34486.29001027963,0.9962522901199306
65146,0.22,1446,4.0,ST. JOHN'S,331500,2008,100,1446.0,2008,2024,0,0.0,245.0,440.0,15,15,0,0,2.0,732,281043.0,0.26622301667490117,-82.432119,29.581981,07098-204-177,True,0.85,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.601550290231904,297018.6737038035,297750.6737038035,-33749.326296196494,15975.673703803506,33749.326296196494,15975.673703803506,0.8981920775378688
