prop_id,legal_acreage,yr_blt,living_area,land_type_cd,condition_cd,sl_price,tax_area_description,,
87817,0.24,1932,1322,SF,3,362700,GAINESVILLE,,
89795,0.35,1950,2130,UN,3,321200,GAINESVILLE,,
89801,0.34,1947,2096,UN,3,373600,GAINESVILLE,,
92231,0.19,1961,960,UN,3,135000,GAINESVILLE,,
92334,0.19,1963,1308,UN,3,162800,GAINESVILLE,,
92420,0.24,1998,1158,UN,3,196500,GAINESVILLE,,
92895,0.33,1964,1180,UN,3,225900,ST. JOHN'S,,
93087,0.13,1979,1131,UN,3,113400,ST. JOHN'S,,
93874,0.51,1940,1344,UN,3,66600,ST. JOHN'S,,
93900,0.29,1974,1002,UN,3,40000,ST. JOHN'S,,
94541,7.66,2016,1702,AC,3,584100,ST. JOHN'S,,
96061,0.25,1938,1799,UN,3,101300,WALDO,,
97206,5,1981,2020,AC,3,366400,ST. JOHN'S,,
97913,1.01,1969,1453,UN,3,247400,ST. JOHN'S,,
98228,0.42,1958,912,UN,2,191800,ST. JOHN'S,,
98454,1,2003,1712,AC,3,278100,ST. JOHN'S,,
99828,0.53,1957,1402,FF,4,337100,SUWANNEE,,
100372,10,1900,1126,AC,3,203900,ST. JOHN'S,,
101039,18.6,1920,1008,AC,2,293600,ST. JOHN'S,,
102115,6,1900,1478,AC,3,100500,ST. JOHN'S,,
102576,0.26,1966,1273,UN,3,161700,HAWTHORNE,,
102994,0.36,1952,1074,UN,3,164900,HAWTHORNE,,
8705,0.32,2003,1732,LT,3,308700,NEWBERRY,,
9744,0.24,2012,1794,LT,3,347800,NEWBERRY,,
9953,0.3,2005,1770,LT,3,251800,NEWBERRY,,
10019,0.31,2006,1611,LT,3,300900,NEWBERRY,,
12366,0.17,2016,1369,LT,3,288500,HIGH SPRINGS,,
12810,0.19,2014,3172,LT,3,455400,ALACHUA,,
12850,0.18,2013,3908,LT,3,524300,ALACHUA,,
13408,0.2,1991,966,UN,3,182800,ALACHUA,,
14802,0.46,1974,1066,LT,3,117300,ALACHUA,,
16073,0.16,2016,1771,LT,4,355700,ALACHUA,,
16093,0.61,2010,1752,LT,3,347900,ALACHUA,,
16139,0.09,2013,1448,LT,3,258800,ALACHUA,,
16425,2.5,1990,1920,LT,3,488000,SUWANNEE,,
16946,5.77,2006,3164,AC,5,832500,SUWANNEE,,
18091,0.2,1983,1476,UN,3,306300,SUWANNEE,,
18237,0.27,1987,1764,UN,3,309000,SUWANNEE,,
18692,0.5,2007,3760,LT,5,781500,SUWANNEE,,
18715,0.36,2015,2198,LT,4,545500,SUWANNEE,,
18861,0.17,2005,1459,LT,3,329200,SUWANNEE,,
19050,8.67,1977,2492,AC,3,538400,SUWANNEE,,
19385,1,2007,3652,LT,4,629400,SUWANNEE,,
19402,1,2001,2864,LT,4,703100,SUWANNEE,,
19442,1.65,1997,4225,AC,5,856300,SUWANNEE,,
19697,0.06,2003,1442,UN,3,263800,SUWANNEE,,
19740,0.05,1989,1255,LT,3,253100,SUWANNEE,,
19757,0.06,2017,1844,LT,3,387100,SUWANNEE,,
20281,0.23,2008,2336,LT,4,512000,SUWANNEE,,
20587,0.26,1995,2052,LT,4,455900,SUWANNEE,,
21111,0.18,2000,2728,LT,4,578000,SUWANNEE,,
21128,0.36,2003,2782,LT,4,732600,SUWANNEE,,
21383,0.5,2012,3706,LT,4,773100,SUWANNEE,,
21732,0.18,2006,2537,LT,4,491800,SUWANNEE,,
21818,0.16,2017,2441,LT,4,601900,SUWANNEE,,
24148,5.45,1974,2759,AC,3,445500,SUWANNEE,,
24214,5.55,1974,1104,AC,3,326300,SUWANNEE,,
25253,0.29,2008,1738,UN,3,298900,ARCHER,,
25290,0.53,1978,1296,LT,3,244000,ARCHER,,
28562,0.09,2008,1443,LT,3,303400,ALACHUA,,
28974,0.05,1981,1122,UN,3,198800,ALACHUA,,
29541,0.1,2005,1486,LT,3,281700,ALACHUA,,
30391,0.11,1988,912,LT,3,192200,GAINESVILLE,,
30414,0.15,1986,1248,LT,3,124400,GAINESVILLE,,
30912,0.06,2001,1545,LT,3,259300,GAINESVILLE,,
31018,0.06,2005,1545,LT,3,257600,GAINESVILLE,,
31164,0.04,1988,1228,UN,3,223000,GAINESVILLE,,
32495,0.25,1975,1050,UN,3,224600,GAINESVILLE,,
32535,0.26,1975,1155,UN,3,223900,GAINESVILLE,,
32575,0.25,1978,1075,UN,3,264400,GAINESVILLE,,
32595,0.27,1976,1164,UN,3,242600,GAINESVILLE,,
33053,0.19,1997,1425,LT,4,376900,GAINESVILLE,,
33079,0.12,2013,1484,LT,3,332000,GAINESVILLE,,
33491,0.03,1984,924,UN,3,187700,GAINESVILLE,,
33780,0.2,1993,1689,LT,3,351600,GAINESVILLE,,
34075,0.43,1978,1734,UN,3,365300,SUWANNEE,,
34161,0.4,1980,2450,UN,3,427200,SUWANNEE,,
34304,0.52,1985,1750,UN,3,382900,SUWANNEE,,
34387,0.46,1991,2442,LT,4,533300,GAINESVILLE,,
34822,1.08,2001,3164,LT,5,790500,SUWANNEE,,
35097,1.14,1980,2082,LT,4,435300,ST. JOHN'S,,
35326,0.31,1988,1304,UN,3,275000,ST. JOHN'S,,
35575,0.4,1978,1836,UN,3,378600,ST. JOHN'S,,
36737,0.24,1981,1708,UN,3,313500,ST. JOHN'S,,
37029,0.25,1996,1887,LT,3,366000,GAINESVILLE,,
37195,0.17,1998,1871,LT,3,337100,GAINESVILLE,,
37696,0.28,1991,1802,LT,3,351600,GAINESVILLE,,
37736,0.17,1992,2247,LT,4,356500,GAINESVILLE,,
37756,0.21,1996,2059,LT,4,404900,GAINESVILLE,,
38051,0.2,1979,936,UN,3,232000,GAINESVILLE,,
38383,0.2,1985,1242,UN,3,263600,GAINESVILLE,,
38841,0.2,1977,1662,UN,3,262200,GAINESVILLE,,
39093,0.24,1971,1771,UN,3,309900,GAINESVILLE,,
39943,0.27,1964,2417,UN,3,338900,GAINESVILLE,,
41234,0.05,1988,1198,UN,3,326700,GAINESVILLE,,
41440,0.3,1983,988,UN,3,238800,ST. JOHN'S,,
42021,0.25,1974,1624,UN,3,272600,ST. JOHN'S,,
42485,0.2,1979,1306,UN,3,254000,ST. JOHN'S,,
43490,0.05,2008,1787,LT,3,328500,ST. JOHN'S,,
43547,0.03,2001,1200,LT,3,224500,ST. JOHN'S,,
43873,0.03,1988,721,UN,3,152800,ST. JOHN'S,,
43956,0.4,1980,1516,UN,3,295900,ST. JOHN'S,,
44137,0.46,1984,1753,UN,3,332500,ST. JOHN'S,,
44220,0.63,1968,2277,UN,3,402900,ST. JOHN'S,,
44240,1.02,1975,1980,UN,3,247200,ST. JOHN'S,,
44377,0.35,1995,1467,LT,4,293600,ST. JOHN'S,,
44669,0.13,2004,2126,LT,4,376700,ST. JOHN'S,,
44981,0.46,1996,1983,LT,4,390100,ST. JOHN'S,,
44990,0.33,1996,1883,LT,4,370700,ST. JOHN'S,,
45133,0.21,1998,1619,LT,4,335500,ST. JOHN'S,,
45213,0.19,1999,1380,LT,4,318200,ST. JOHN'S,,
45654,0.23,1960,1000,UN,3,188600,ST. JOHN'S,,
45797,0.33,1970,2086,UN,3,197900,ST. JOHN'S,,
46063,0.04,1985,1538,UN,3,227000,GAINESVILLE,,
46275,1.1,1950,1883,AC,3,320000,GAINESVILLE,,
46312,0.12,2005,1712,LT,4,429700,GAINESVILLE,,
46358,0.34,1965,2057,UN,3,407500,GAINESVILLE,,
46647,0.61,1974,2915,UN,3,453200,GAINESVILLE,,
46767,0.04,1988,1414,UN,3,207900,GAINESVILLE,,
46965,0.23,1968,1125,UN,3,273400,GAINESVILLE,,
46985,0.23,1973,1626,UN,3,288700,GAINESVILLE,,
47005,0.34,1973,1712,UN,3,327100,GAINESVILLE,,
47019,0.29,1974,1388,UN,3,327700,GAINESVILLE,,
47022,0.29,1974,1915,UN,3,407800,GAINESVILLE,,
47142,0.36,1965,2324,UN,3,333100,GAINESVILLE,,
47145,0.29,1959,1827,UN,3,266600,GAINESVILLE,,
47234,0.23,1961,1398,UN,3,246300,GAINESVILLE,,
47646,0.28,1963,1949,UN,3,276100,GAINESVILLE,,
48078,0.38,1972,2200,UN,4,400000,GAINESVILLE,,
48333,0.42,1967,2704,UN,4,395900,GAINESVILLE,,
48350,0.34,1963,2190,UN,3,265000,GAINESVILLE,,
48519,0.46,1991,3249,UN,4,587700,GAINESVILLE,,
48708,0.26,1952,1342,UN,4,410400,GAINESVILLE,,
48874,0.21,1948,1615,UN,3,455200,GAINESVILLE,,
48934,0.31,2017,1991,LT,4,670000,GAINESVILLE,,
49269,0.26,1957,1077,UN,3,258100,GAINESVILLE,,
49389,0.03,1982,1605,UN,3,208100,GAINESVILLE,,
49392,0.26,1956,1249,UN,3,251700,GAINESVILLE,,
49472,0.26,1956,1806,UN,3,314700,GAINESVILLE,,
49601,0.16,1993,1487,UN,3,256300,GAINESVILLE,,
49618,0.26,1992,1949,UN,3,416900,GAINESVILLE,,
50245,0.34,1964,2125,UN,3,247500,GAINESVILLE,,
50357,0.84,1958,2340,UN,4,504900,GAINESVILLE,,
50597,0.37,1972,1246,UN,3,310000,GAINESVILLE,,
50818,0.03,1998,1508,LT,4,231300,GAINESVILLE,,
50995,0.02,1983,1016,UN,3,150200,ST. JOHN'S,,
52160,0.49,1977,3027,UN,4,514000,ST. JOHN'S,,
52366,0.76,1975,2596,UN,4,400000,ST. JOHN'S,,
52426,0.47,1974,1581,UN,3,314000,ST. JOHN'S,,
52469,1.1,1978,1787,UN,4,251000,ST. JOHN'S,,
52572,1.18,1973,2250,UN,4,380200,ST. JOHN'S,,
52604,0.28,1980,1436,UN,3,304000,ST. JOHN'S,,
52827,0.32,1977,1398,UN,3,281900,ST. JOHN'S,,
52873,0.48,1980,1404,UN,3,279500,ST. JOHN'S,,
52973,1.57,1980,2411,UN,4,562900,ST. JOHN'S,,
53176,0.4,2000,2009,LT,4,450500,ST. JOHN'S,,
53239,0.62,1995,4463,LT,5,877500,ST. JOHN'S,,
53720,0.23,1982,1104,UN,3,229000,ST. JOHN'S,,
53823,0.12,2001,1124,LT,3,303800,ST. JOHN'S,,
54061,0.16,2003,1944,LT,4,398300,ST. JOHN'S,,
54221,0.25,2006,2339,LT,4,430300,ST. JOHN'S,,
54244,0.15,2005,2135,LT,4,426000,ST. JOHN'S,,
54519,0.04,1984,1016,UN,3,189500,ST. JOHN'S,,
54522,0.06,1984,1016,UN,3,174400,ST. JOHN'S,,
54593,0.2,2006,2849,LT,4,488200,GAINESVILLE,,
54596,0.18,2006,1919,LT,4,388100,GAINESVILLE,,
54636,0.28,2007,2714,LT,4,493500,GAINESVILLE,,
54782,0.12,1985,1350,UN,3,254300,ST. JOHN'S,,
54825,0.07,1986,790,UN,3,91200,ST. JOHN'S,,
54845,0.08,1983,868,UN,3,133300,ST. JOHN'S,,
54865,0.07,1983,943,UN,3,49000,ST. JOHN'S,,
55034,0.05,1981,1150,UN,3,128100,ST. JOHN'S,,
55217,0.03,1987,1106,UN,3,177300,GAINESVILLE,,
55277,0.02,1987,1106,UN,3,153900,GAINESVILLE,,
55403,0.03,1987,1106,UN,3,179500,GAINESVILLE,,
55601,0.35,1987,1398,UN,3,323300,ST. JOHN'S,,
55638,0.35,1976,2181,UN,3,410000,ST. JOHN'S,,
55884,0.03,1985,1361,LT,3,188900,GAINESVILLE,,
56437,0.02,1984,1046,UN,3,189100,GAINESVILLE,,
56468,0.01,1983,900,UN,3,153500,GAINESVILLE,,
56577,0.01,1983,1062,UN,3,154500,GAINESVILLE,,
56666,0.02,2005,1200,LT,3,147000,GAINESVILLE,,
58051,0.07,2016,1941,LT,4,399600,ST. JOHN'S,,
58068,0.16,2016,1943,LT,4,448300,ST. JOHN'S,,
58177,1.24,2008,3564,LT,4,935900,ST. JOHN'S,,
58323,5.49,1987,4095,AC,4,814200,ST. JOHN'S,,
58732,1.04,1978,1815,UN,3,412200,ST. JOHN'S,,
58861,0.5,1984,1792,UN,3,432200,ST. JOHN'S,,
59030,0.3,1981,1346,UN,3,297500,ST. JOHN'S,,
59199,0.26,2002,2832,LT,4,408300,ST. JOHN'S,,
59319,1.17,1988,4206,UN,5,767600,ST. JOHN'S,,
59474,0.53,1986,4042,UN,4,811800,ST. JOHN'S,,
59514,0.11,1982,1491,UN,4,227300,ST. JOHN'S,,
59571,0.14,1983,1409,UN,3,292800,ST. JOHN'S,,
59594,0.1,1986,1275,UN,3,271400,ST. JOHN'S,,
59614,0.13,1984,1262,UN,3,282000,ST. JOHN'S,,
59657,0.03,1984,1152,UN,3,206400,ST. JOHN'S,,
59660,0.04,1984,952,UN,3,198500,ST. JOHN'S,,
59671,0.03,1984,1152,UN,3,200700,ST. JOHN'S,,
59691,0.1,1990,1293,UN,3,291100,ST. JOHN'S,,
59820,0.39,1991,2249,UN,4,474000,ST. JOHN'S,,
59883,0.5,1989,2086,UN,5,475200,ST. JOHN'S,,
59932,0.72,1990,3478,UN,5,765800,ST. JOHN'S,,
60198,0.11,1993,1690,LT,4,382600,ST. JOHN'S,,
60224,0.03,1995,1203,UN,3,199200,ST. JOHN'S,,
60278,0.03,1995,1545,UN,3,245000,ST. JOHN'S,,
60287,0.03,1995,1400,UN,3,151900,ST. JOHN'S,,
60599,0.11,1998,2353,LT,4,421600,ST. JOHN'S,,
60690,0.22,1998,2382,LT,4,531000,ST. JOHN'S,,
60793,0.11,1991,1482,LT,3,354000,ST. JOHN'S,,
60822,0.17,1993,2016,LT,3,429400,ST. JOHN'S,,
60919,0.45,1993,2576,LT,5,701000,ST. JOHN'S,,
60948,1.09,1995,4244,LT,5,1143500,ST. JOHN'S,,
60962,0.16,1997,2159,LT,4,450000,ST. JOHN'S,,
61025,0.03,2003,1710,LT,4,351400,ST. JOHN'S,,
61263,0.14,1998,2069,LT,4,455600,ST. JOHN'S,,
61303,0.11,1999,1856,LT,3,343100,ST. JOHN'S,,
61489,0.71,2003,4000,LT,5,981000,ST. JOHN'S,,
61500,0.61,2003,3373,LT,5,900000,ST. JOHN'S,,
61503,0.56,2002,3697,LT,5,965800,ST. JOHN'S,,
61543,0.69,2004,4129,LT,5,1048500,ST. JOHN'S,,
61555,0.61,2004,4324,LT,5,1152000,ST. JOHN'S,,
61592,0.31,2002,3130,LT,5,740400,ST. JOHN'S,,
61764,0.18,2003,2386,LT,4,567400,ST. JOHN'S,,
61815,0.43,2003,3435,LT,5,808500,ST. JOHN'S,,
61878,0.2,2006,2624,LT,4,606900,ST. JOHN'S,,
61947,0.16,2006,1926,LT,4,380000,ST. JOHN'S,,
62322,0.03,1984,999,UN,3,126000,ST. JOHN'S,,
62333,0.06,1982,1104,UN,3,156800,ST. JOHN'S,,
62336,0.06,1983,1259,UN,3,164300,ST. JOHN'S,,
62385,0.12,1983,1016,UN,3,136800,ST. JOHN'S,,
62442,0.06,1983,788,UN,3,102400,ST. JOHN'S,,
62582,0.16,1984,1175,UN,3,205000,ST. JOHN'S,,
63304,0.28,1959,962,LT,3,220200,ST. JOHN'S,,
63610,0.1,2019,3431,LT,NULL,584800,ST. JOHN'S,,
63716,1.24,1998,2658,LT,4,692300,ST. JOHN'S,,
63747,0.15,2005,1894,LT,4,401800,ST. JOHN'S,,
63882,0.23,1997,1352,LT,3,296900,ST. JOHN'S,,
63948,0.29,2001,1426,LT,3,307300,ST. JOHN'S,,
64025,0.32,2002,1413,LT,3,276800,ST. JOHN'S,,
64137,0.21,1998,1672,LT,4,356500,ST. JOHN'S,,
64260,0.25,1999,2201,LT,4,435600,ST. JOHN'S,,
64271,0.21,2001,1349,LT,4,293300,ST. JOHN'S,,
64380,0.19,2002,1720,LT,4,354000,ST. JOHN'S,,
64457,1,1980,1642,LT,3,280000,ST. JOHN'S,,
64526,10.11,1998,4295,AC,5,1183900,ST. JOHN'S,,
64958,4.7,2000,2200,AC,3,524300,ST. JOHN'S,,
64967,0.18,2004,3024,LT,4,529700,ST. JOHN'S,,
65047,0.13,2005,1894,LT,4,366300,ST. JOHN'S,,
65064,0.13,2006,1707,LT,4,372500,ST. JOHN'S,,
65144,0.22,2008,1611,LT,4,365600,ST. JOHN'S,,
65316,0.15,2010,1609,LT,4,359100,ST. JOHN'S,,
65350,0.13,2012,1872,LT,4,389100,ST. JOHN'S,,
65654,1.06,1996,3083,UN,4,540000,ST. JOHN'S,,
65737,0.64,1983,5406,UN,4,857500,ST. JOHN'S,,
66026,0.23,2000,1402,LT,3,298000,ST. JOHN'S,,
66043,0.58,1961,1463,UN,3,345000,ST. JOHN'S,,
66175,0.88,1973,2027,UN,3,320000,ST. JOHN'S,,
66215,0.65,1972,1706,UN,3,307700,ST. JOHN'S,,
66309,1.1,1986,2248,UN,3,430500,ST. JOHN'S,,
66870,0.24,1999,2032,LT,5,509000,ST. JOHN'S,,
67105,5.46,1975,2869,AC,4,405000,ST. JOHN'S,,
67148,0.63,1956,1326,UN,3,261000,ST. JOHN'S,,
67188,0.25,2008,2086,LT,4,454000,GAINESVILLE,,
69492,1.03,2001,1351,LT,3,366100,ST. JOHN'S,,
69707,1,2008,1860,LT,3,235800,ST. JOHN'S,,
69907,1.45,2004,1978,LT,3,410000,ST. JOHN'S,,
70242,5,1987,1784,AC,4,426300,ST. JOHN'S,,
70640,6.3,2000,1480,AC,4,504900,ST. JOHN'S,,
73079,0.1,2007,1433,LT,3,297600,GAINESVILLE,,
73116,0.18,2004,1837,LT,3,343700,GAINESVILLE,,
73125,0.11,2004,1347,LT,3,265300,GAINESVILLE,,
73242,0.05,2016,1223,LT,3,259700,GAINESVILLE,,
73262,0.05,2017,1604,LT,3,329300,GAINESVILLE,,
73328,0.1,2006,1487,LT,3,347400,GAINESVILLE,,
73345,0.24,1985,1196,UN,3,289200,GAINESVILLE,,
73417,0.2,1991,1354,UN,3,226500,GAINESVILLE,,
73560,0.18,2021,1599,UN,3,323200,GAINESVILLE,,
73792,0.23,1960,1271,UN,3,210900,GAINESVILLE,,
74533,0.26,1951,1152,UN,3,189200,GAINESVILLE,,
74696,0.44,1952,1032,UN,3,150600,GAINESVILLE,,
74839,0.09,1980,1002,LT,3,147800,GAINESVILLE,,
74862,0.09,1978,1408,LT,3,212600,GAINESVILLE,,
74885,0.15,2008,1246,LT,3,220400,GAINESVILLE,,
74914,0.17,2006,1241,LT,3,236200,GAINESVILLE,,
75257,0.28,1969,975,UN,3,220000,GAINESVILLE,,
75804,0.22,1962,1111,UN,3,133900,GAINESVILLE,,
76869,0.28,1949,806,UN,3,201700,GAINESVILLE,,
76975,0.22,1935,1032,UN,3,232500,GAINESVILLE,,
77132,0.14,1948,1007,UN,3,192500,GAINESVILLE,,
77181,0.12,2005,1083,UN,3,291100,GAINESVILLE,,
77204,0.24,1958,1200,UN,3,213900,GAINESVILLE,,
77307,0.12,1948,838,UN,3,150600,GAINESVILLE,,
77496,0.25,1940,1716,LT,3,243700,GAINESVILLE,,
77596,0.23,1959,1144,UN,3,222500,GAINESVILLE,,
77642,0.34,1965,1334,UN,3,131900,GAINESVILLE,,
77693,0.14,1977,1177,UN,3,177600,GAINESVILLE,,
77696,0.17,1977,1175,UN,3,240600,GAINESVILLE,,
77925,0.24,1965,900,UN,3,136200,GAINESVILLE,,
78214,1.03,1980,2415,UN,4,549500,GAINESVILLE,,
78452,0.23,1969,1496,UN,3,276900,GAINESVILLE,,
78558,0.25,2005,1489,LT,3,308100,GAINESVILLE,,
78732,0.3,1967,2016,UN,3,439400,GAINESVILLE,,
78738,0.31,1969,1988,UN,3,435000,GAINESVILLE,,
78807,0.4,1970,2552,UN,3,385400,GAINESVILLE,,
78904,0.01,1980,1442,UN,4,231100,GAINESVILLE,,
78930,0.06,1979,2526,UN,3,389500,GAINESVILLE,,
78953,0.05,1981,2132,UN,3,353400,GAINESVILLE,,
79147,0.35,1966,1770,UN,3,427400,GAINESVILLE,,
79336,0.47,1941,1456,SF,3,393800,GAINESVILLE,,
79379,0.7,1941,2649,LT,3,479600,GAINESVILLE,,
79488,0.94,1992,2900,LT,5,775400,GAINESVILLE,,
79989,0.16,1943,1175,UN,3,312600,GAINESVILLE,,
80112,0.31,1947,2064,UN,3,325700,GAINESVILLE,,
80527,0.17,1940,696,UN,NULL,107200,GAINESVILLE,,
80733,0.55,1961,2512,UN,3,435600,GAINESVILLE,,
81294,0.18,1927,2224,UN,4,523500,GAINESVILLE,,
81389,0.23,1938,924,UN,3,240600,GAINESVILLE,,
81572,0.33,1958,988,UN,3,236100,GAINESVILLE,,
81632,0.26,1957,1422,UN,3,237000,GAINESVILLE,,
81638,0.26,1958,1498,UN,3,298800,GAINESVILLE,,
81655,0.21,1958,1534,UN,3,285700,GAINESVILLE,,
81675,0.21,1958,1036,UN,3,180800,GAINESVILLE,,
81944,0.24,1957,1909,UN,3,247500,GAINESVILLE,,
81990,0.27,1958,1066,UN,3,233000,GAINESVILLE,,
82041,0.24,1959,1189,UN,3,196000,GAINESVILLE,,
82276,0.34,1960,1600,UN,3,249900,GAINESVILLE,,
82748,0.16,1969,1348,UN,3,123400,GAINESVILLE,,
82768,0.16,1969,1549,UN,3,185100,GAINESVILLE,,
82957,0.27,2005,1563,LT,3,245000,GAINESVILLE,,
83080,0.24,1969,984,UN,3,172000,GAINESVILLE,,
83893,0.16,1948,2560,UN,2,148400,GAINESVILLE,,
84228,0.19,1952,682,UN,3,145100,GAINESVILLE,,
84297,0.2,1948,962,UN,3,127100,GAINESVILLE,,
84457,0.23,1965,1800,UN,3,133200,GAINESVILLE,,
84457,0.23,1965,1800,UN,3,136300,GAINESVILLE,,
84766,0.3,1963,1647,UN,3,245000,GAINESVILLE,,
84829,0.1377,2022,1265,UN,NULL,225300,GAINESVILLE,,
86172,0.14,1935,700,SF,3,202100,GAINESVILLE,,
86412,0.03,1990,1176,UN,3,165000,GAINESVILLE,,
86444,0.03,1988,1176,UN,3,191100,GAINESVILLE,,
87700,0.31,1930,1729,SF,3,290700,GAINESVILLE,,
87892,0.17,1950,1691,SF,3,272400,GAINESVILLE,,
87958,0.14,1984,1528,UN,3,250500,GAINESVILLE,,
88018,0.17,1900,1368,UN,3,343400,GAINESVILLE,,
88373,0.07,1930,600,SF,3,93000,GAINESVILLE,,
89040,0.22,1900,2133,SF,3,223100,GAINESVILLE,,
89544,0.42,1954,2343,UN,3,525200,GAINESVILLE,,
89630,0.53,1941,1805,UN,3,557200,GAINESVILLE,,
89747,0.25,1948,1978,UN,3,441700,GAINESVILLE,,
89824,0.33,1947,2278,UN,3,406500,GAINESVILLE,,
89890,0.33,1950,2427,UN,3,510800,GAINESVILLE,,
89939,0.21,1949,992,UN,3,271600,GAINESVILLE,,
90643,0.69,1965,3158,SF,3,791600,GAINESVILLE,,
91427,0.17,2021,1366,UN,NULL,293000,GAINESVILLE,,
92292,0.14,1965,1055,UN,3,177600,GAINESVILLE,,
92292,0.14,1965,1055,UN,3,100,GAINESVILLE,,
92727,0.29,1960,1478,UN,3,240000,ST. JOHN'S,,
92890,0.24,1960,1014,UN,3,196900,ST. JOHN'S,,
93039,0.13,1979,1131,UN,3,31400,ST. JOHN'S,,
93039,0.13,1979,1131,UN,3,52100,ST. JOHN'S,,
93076,0.13,1980,1131,UN,3,114400,ST. JOHN'S,,
93105,0.11,2013,1252,LT,3,234600,ST. JOHN'S,,
93425,0.24,2023,1256,UN,NULL,232700,ST. JOHN'S,,
93500,0.24,1976,1053,UN,3,155600,ST. JOHN'S,,
93514,0.32,1966,1040,UN,3,133300,ST. JOHN'S,,
93637,0.36,1960,1520,UN,3,200900,ST. JOHN'S,,
93694,0.33,1976,955,UN,3,188300,ST. JOHN'S,,
93746,1.2,1979,2118,AC,3,213800,ST. JOHN'S,,
93769,1.73,1978,1864,AC,3,327300,ST. JOHN'S,,
93929,0.24,1960,1662,UN,3,97200,ST. JOHN'S,,
94957,0.58,1900,880,AC,3,183600,MICANOPY,,
94988,0.53,1962,1470,AC,3,307400,MICANOPY,,
95008,1.01,1918,944,LT,3,196900,MICANOPY,,
96620,0.54,1929,3344,UN,3,188900,WALDO,,
97547,0.23,1960,1368,LT,3,153400,ST. JOHN'S,,
98100,0.24,1959,1351,UN,3,220800,ST. JOHN'S,,
98171,0.25,1936,600,UN,2,127000,ST. JOHN'S,,
98400,5,1950,1566,AC,3,318600,ST. JOHN'S,,
98967,2,1956,1632,AC,3,168800,ST. JOHN'S,,
99056,6.48,1993,640,AC,3,292100,ST. JOHN'S,,
99230,0.23,1961,1382,UN,3,83900,ST. JOHN'S,,
99817,0.57,1979,2232,FF,3,908000,SUWANNEE,,
100069,1.25,2006,1304,LT,3,197000,SUWANNEE,,
100175,1.15,1977,2064,UN,3,259100,SUWANNEE,,
100710,0.72,1940,2050,FF,3,848800,SUWANNEE,,
100842,0.65,1935,1032,UN,3,173500,SUWANNEE,,
101658,10.46,2011,2696,AC,3,867000,ST. JOHN'S,,
102442,0.26,1966,1968,SF,3,148500,HAWTHORNE,,
102528,1.06,1940,1740,LT,3,269500,ST. JOHN'S,,
102588,0.5,1967,1418,UN,3,239800,HAWTHORNE,,
102840,0.38,2005,1348,LT,3,239800,HAWTHORNE,,
102863,0.48,2003,1307,LT,3,227900,HAWTHORNE,,
102943,0.21,1930,982,SF,3,97000,HAWTHORNE,,
102980,0.18,1930,1008,UN,3,130300,HAWTHORNE,,
102980,0.18,1930,1008,UN,3,100,HAWTHORNE,,
102989,0.35,1958,720,UN,3,158000,HAWTHORNE,,
103020,0.15,1940,1517,UN,2,150300,HAWTHORNE,,
103684,0.13,2009,1250,LT,3,206900,HAWTHORNE,,
103696,0.14,2023,1244,LT,3,232300,HAWTHORNE,,
104197,1.13,1988,1210,FF,4,447400,ST. JOHN'S,,
104288,48.2,2005,870,AC,NULL,251000,ST. JOHN'S,,
105170,0.15,2014,2599,LT,4,524500,ST. JOHN'S,,
105181,0.12,2015,1972,LT,4,434500,ST. JOHN'S,,
105224,0.11,2014,1404,LT,4,329000,ST. JOHN'S,,
105685,0.1,2018,2836,LT,5,732900,SUWANNEE,,
106398,0.14,2017,1555,LT,3,331900,HIGH SPRINGS,,
107234,0.348,2019,1772,LT,NULL,405000,ALACHUA,,
107251,0.2372,2017,1886,LT,3,414200,ALACHUA,,
107689,0.3466,2018,3509,LT,5,999800,SUWANNEE,,
108170,0.2034,2022,2726,LT,NULL,638400,SUWANNEE,,
108233,0.0606,2019,1505,LT,NULL,340200,SUWANNEE,,
108253,0.0514,2019,1539,LT,NULL,322400,SUWANNEE,,
108270,0.0606,2021,1747,LT,NULL,368000,SUWANNEE,,
300023,0.13,2021,1969,LT,NULL,592900,SUWANNEE,,
500403,0.28,2021,2553,LT,     ,700300,SUWANNEE,,
500864,0.14,2021,1604,LT,3,397100,GAINESVILLE,,
500907,0.33,2021,2036,LT,NULL,460500,GAINESVILLE,,
500947,0.16,2021,1700,LT,NULL,390200,GAINESVILLE,,
502132,0.05,2021,1640,LT,3,204300,SUWANNEE,,
502135,0.05,2021,1729,LT,NULL,311600,SUWANNEE,,
502221,0.11,2021,1971,LT,NULL,440800,SUWANNEE,,
502238,0.11,2021,2004,LT,3,395600,SUWANNEE,,
502633,0.07,2021,1116,SF,NULL,324100,GAINESVILLE,,
502636,0.12,2022,1329,UN,NULL,220400,GAINESVILLE,,
503990,0.1678,2022,3202,LT,NULL,505400,SUWANNEE,,
504416,0.1393,2021,1768,LT,NULL,323000,HIGH SPRINGS,,
1641,1,2002,2046,LT,3,340300,HIGH SPRINGS,,
1717,0.36,2002,1856,UN,3,235800,HIGH SPRINGS,,
1743,0.17,2022,1396,LT,NULL,297100,HIGH SPRINGS,,
1783,0.18,2018,1526,LT,NULL,320000,HIGH SPRINGS,,
1927,1.52,2002,1364,AC,3,318400,HIGH SPRINGS,,
1966,0.21,2014,1556,LT,3,317600,HIGH SPRINGS,,
