legal_acreage,Count,MAE,MSE,R2,PRD,COD,PRB,Weighted Mean,Average Deviation
0.09,97,23398.5482126759,873862516.0668404,0.819591438528819,0.9935001034796543,12.616289041402093,"{'PRB': 0.060673792013512404, 'Sig': 0.15364450088632683}",0.9939679745483357,0.12523723699296768
0.1,124,28875.57738751141,1351553720.7305405,0.7787949223730986,1.00089459316186,12.751366086291338,"{'PRB': 0.00984737139050092, 'Sig': 0.7620002754804566}",1.0298744998508258,0.131840598587174
0.1046,1,43876.29183672293,1925128985.341279,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1424445283720337,0.0
0.11,180,26992.932065335484,1355679875.5630958,0.853174482216233,1.0053711927092064,12.655657298174575,"{'PRB': -0.013951800569487584, 'Sig': 0.5686171331836831}",1.0140674421968934,0.1299508290837578
0.1147,3,85004.85419282294,14396343761.712801,-10.33587983734736,1.023957352174405,12.708452965327462,"{'PRB': -1.101021704516989, 'Sig': 0.013398942280689562}",0.7993050448139756,0.11832832715899859
0.12,120,31240.042007307795,2314261527.489795,0.7909700674644989,0.998320607504368,14.854605117187333,"{'PRB': 0.02920991611722799, 'Sig': 0.41765198588193175}",1.006835090557314,0.15146987081097293
0.1215,1,6730.310573022463,45297080.40933796,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.04105207399198,0.0
0.1219,1,70489.25200715213,4968734648.527801,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2040205481946202,0.0
0.124,2,45452.22404336717,2111102898.3074105,-32.18895385231198,0.999920480044374,1.8974772361034813,"{'PRB': 3.138042512639243, 'Sig': nan}",1.1520892685119215,0.02185889325314927
0.125,1,82822.22757121001,6859521379.8573,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8326395065304028,0.0
0.1263,1,48839.53203002247,2385299888.9115906,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1654481092338098,0.0
0.13,147,30345.497239471475,1406205341.7807834,0.8425702865249147,0.9975773910894131,13.607216320290844,"{'PRB': 0.03220411036671446, 'Sig': 0.2701805200037728}",0.9887255065029014,0.1324388469312103
0.14,179,28655.721146123626,1547100696.8145711,0.8524380311523849,1.0195045078676206,12.625005612103891,"{'PRB': -0.09625035519108363, 'Sig': 7.312812305410351e-05}",1.0056375401851083,0.12843485026029985
0.1419,3,42026.160195843586,1948021045.6199598,-6.4595115221605655,0.9997438082504592,2.7938116813570013,"{'PRB': 1.7910196246354007, 'Sig': 0.47184161753428183}",1.1245811990285772,0.031059166391840625
0.1446,1,33043.67290228233,1091884318.8730273,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9148542564154649,0.0
0.1452,1,56369.56036046863,3177527335.232517,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1653781924520836,0.0
0.1463,3,36244.81266621345,1870382503.8410637,0.39827710187615206,0.9966245074108844,8.908436583875346,"{'PRB': 1.6830072684907393, 'Sig': 0.37353360819315523}",0.985290997502624,0.08825890264524083
0.1492,2,23749.292402675637,564133854.4027102,-2.5075725719455204,0.999943243543005,0.21469315641895312,"{'PRB': 0.056275666549374964, 'Sig': nan}",0.9491929943103596,0.002037736738710383
0.15,182,27909.86697338242,1408081786.0027423,0.8804659642124034,1.0079465394436866,11.244079978615568,"{'PRB': -0.031727173527482645, 'Sig': 0.08754112969828326}",0.983728986250074,0.11099911755355661
0.1523,2,38161.08514860636,1714752657.190874,-6.113025231389464,1.0000687409737543,4.255341019673983,"{'PRB': -18.26171425749545, 'Sig': nan}",1.111882956297074,0.04731766396879433
0.16,148,27700.200680193015,1453026645.769793,0.8611950659725733,1.004326995700121,11.479754553073978,"{'PRB': -0.03439791129947485, 'Sig': 0.20168492100311666}",0.9973117511641578,0.11365144375447324
0.1636,1,168446.54036905925,28374236962.305107,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.361106375703194,0.0
0.1641,2,28514.532601241313,898539349.7172537,-9.51405506816975,1.0,2.4294993173644364,"{'PRB': 243985.70901807526, 'Sig': nan}",1.0810081229394841,0.026263084967468875
0.1642,1,25108.187603068305,630421084.7108729,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0680214139609514,0.0
0.166,1,19161.576153357106,367166000.6809037,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0506726397243613,0.0
0.1692,1,1344.378406762844,1807353.3005702028,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9968843085806628,0.0
0.17,237,29973.536251501388,1655400428.3711529,0.8491386936971881,1.0040889768834749,12.512303528903418,"{'PRB': -0.01855646581779971, 'Sig': 0.36935949871524754}",1.0119700120856598,0.12708727010388615
0.1705,1,12662.730629730388,160344747.00111213,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0365369511986278,0.0
0.1724,1,38621.4448374224,1491616001.3300614,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0878737595349357,0.0
0.1736,1,11399.541619587631,129949549.1367106,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.974389126726869,0.0
0.1746,1,55614.907319271064,3093017916.13111,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1660131161006153,0.0
0.18,262,29118.928857855008,1528294001.8372512,0.8426220567812822,1.009017324126267,11.030832302466193,"{'PRB': -0.028914352364992152, 'Sig': 0.06866473949328318}",1.0120645187838726,0.11309540062625023
0.1818,1,63676.24916082225,4054664707.191116,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8763340454101022,0.0
0.1828,1,1744.716060463339,3044034.131638714,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9969965848240924,0.0
0.19,190,29633.818209437348,1811286985.3817704,0.8402766198874994,1.00303290726307,11.176814386242354,"{'PRB': -0.012659955056498386, 'Sig': 0.5758255453875898}",1.0131041298845433,0.11369002595566924
0.1921,1,52363.760779919976,2741963443.0166855,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1609408725093175,0.0
0.194,3,13881.279459648396,224222683.32433757,0.7637041050070257,0.999807483489624,0.7666524821268936,"{'PRB': 0.0426277231232942, 'Sig': 0.7748338284705876}",1.027646807971054,0.007836256916403586
0.1983,1,5223.939500242006,27289543.9021887,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9906422927606251,0.0
0.1995,1,12415.25034413021,154138441.1074253,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9670838646374684,0.0
0.2,290,28272.723086522223,1434072928.0324996,0.8053376536513384,1.0138728191191144,11.008983217510849,"{'PRB': -0.07038708060163505, 'Sig': 7.120370366433739e-05}",1.0244856454451428,0.11398158303988545
0.2012,1,449937.68312982505,202443918700.23486,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.18125368702087638,0.0
0.21,224,32315.943400112854,2668122580.38901,0.6937885673436297,1.023077461708148,12.83853351687488,"{'PRB': -0.10898194869794818, 'Sig': 5.334147715438731e-07}",1.053416528875855,0.13663992297440133
0.2102,1,6282.822707299318,39473861.171355926,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0198604047624444,0.0
0.2143,1,3129.759108231752,9795392.075559612,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9936021311859128,0.0
0.22,171,28335.803675705807,1758324449.7678833,0.8308930714961773,1.0097769836976478,11.694262364654543,"{'PRB': -0.048842827060576854, 'Sig': 0.039043942333676473}",1.0350941592389042,0.11986203635672459
0.2204,2,51149.99175499007,2952452718.089768,0.8840830059775855,1.001266946409996,0.3899668770727533,"{'PRB': -0.008029477720168135, 'Sig': nan}",0.9067216200276439,0.0035403937988950918
0.2235,1,29221.407813808066,853890674.6208831,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.061754383031899,0.0
0.2298,1,25179.138814440812,633989031.4368799,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.079123235293952,0.0
0.23,407,27101.177066460354,1408128411.8414176,0.7960677318461182,1.0056230677353855,12.857075967065798,"{'PRB': -0.03455616483862089, 'Sig': 0.0653302331000422}",1.0252651443986176,0.13274060012162692
0.2318,1,3166.777748071938,10028481.305683574,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0072138760063558,0.0
0.233,1,3894.8432512434083,15169803.951756323,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0134268753459323,0.0
0.2342,2,6957.3920541531115,50369834.84927583,0.2852912057784782,0.9999093288062137,2.0896543527955678,"{'PRB': 3.3377716475037156, 'Sig': nan}",1.00423080684181,0.020983050036564976
0.2354,1,33628.07038801641,1130847118.021386,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1000165883797626,0.0
0.2372,1,17464.789256755903,305018863.7828964,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0525115929579525,0.0
0.2399,1,2256.596707748453,5092228.7014211565,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9906654071946696,0.0
0.24,296,24996.312012322047,1104161521.3579848,0.8587438052900649,1.009411234999753,10.87695595553848,"{'PRB': -0.056702790557902255, 'Sig': 0.002318550260822284}",1.032603195048861,0.1132169276287126
0.25,264,28115.595212537843,1726879333.4675944,0.7646258992789237,1.0110732506834226,12.221860093120453,"{'PRB': -0.07038397591557587, 'Sig': 0.006090613722743498}",1.0109754560008999,0.1251893229815111
0.2512,1,93763.20694506227,8791538976.622572,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8294942251492347,0.0
0.2556,1,96211.43377041718,9256639988.15937,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2046317867269698,0.0
0.26,177,31449.55435118699,1908761285.0214846,0.8328253581930422,1.009619808890378,12.713237896659246,"{'PRB': -0.04108301287760469, 'Sig': 0.09370600168323813}",1.0083903444845923,0.12770384116687947
0.2655,1,30459.088732878678,927756086.4373769,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0435150408434877,0.0
0.27,132,35025.13822878409,2010058646.037661,0.8619248754505203,1.0015277376182097,12.26367183425082,"{'PRB': -0.007485440624196874, 'Sig': 0.7883223318881324}",1.0401054079444612,0.12944845733003027
0.2738,1,10009.108872297686,100182260.41750824,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9865815989143591,0.0
0.2755,1,41612.641245080275,1731611911.391756,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.939826268205398,0.0
0.28,136,33340.47238018106,2115683044.8815486,0.8056398032604485,1.0135171225578221,11.806311788694307,"{'PRB': -0.05621705367148699, 'Sig': 0.020210725693240394}",1.0103718623300582,0.12114957300771427
0.29,127,33651.46380267878,2024571263.2808406,0.8710813112781014,0.9952366057639036,13.240841055346955,"{'PRB': 0.04356842124943138, 'Sig': 0.12783921372380355}",1.010856022451533,0.1339576445801718
0.2911,1,9951.758895393927,99037505.11205214,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0170050353290392,0.0
0.2956,1,10411.288216561778,108394922.32831812,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9843677000664043,0.0
0.2971,1,5586.248870446812,31206176.442568287,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.010631265315307,0.0
0.2984,1,20013.29321241143,400531905.2059534,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9130304117372446,0.0
0.3,116,28309.953930298834,1632035973.83645,0.8812937034260209,1.0171293894749334,10.47360958213277,"{'PRB': -0.08420396963761224, 'Sig': 0.00048293362651227826}",1.0303236750523301,0.10799171627939674
0.31,111,30212.477624924613,1574404662.1852918,0.8899768656422717,1.0000200682047231,11.484176773982345,"{'PRB': 0.008941961659083668, 'Sig': 0.7496700867638857}",1.0160294393018687,0.11545613721116373
0.32,115,29091.439286659333,1548942003.4864755,0.8918446983740327,1.0071774109634202,11.183581853855703,"{'PRB': -0.03400630784037528, 'Sig': 0.23175029332665606}",1.0271774375162426,0.1143004598306088
0.3277,1,22615.531366935582,511462259.0088472,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0395363657068264,0.0
0.33,95,34586.791982937444,2294130295.4070163,0.834196788535585,1.0067597091989322,11.908836278562912,"{'PRB': -0.040777973556949454, 'Sig': 0.19716912305707449}",1.0322791722686464,0.12539438341245246
0.34,170,35873.20052778403,2783156466.244453,0.8995502713126599,0.9917396159273651,12.777168370763514,"{'PRB': 0.0368686612515564, 'Sig': 0.11236424669244639}",1.0463265993069364,0.13300073076254823
0.3466,1,55979.90781171736,3133750078.6083746,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9331705205226839,0.0
0.35,128,32208.979038773054,2317608760.1359663,0.7841554867979694,1.009925032308352,11.767361735244451,"{'PRB': -0.0539339918144173, 'Sig': 0.11293316326351538}",1.0061850115312867,0.1170697992685843
0.36,105,33993.93034348354,2086661011.063109,0.8758252147430096,1.000896443631961,11.30651084779643,"{'PRB': -0.0036773806683531654, 'Sig': 0.8905653992440369}",1.0255174683817057,0.11839568660803372
0.364,1,48617.694384977105,2363680207.311034,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0595501266334366,0.0
0.3683,1,24661.461254025286,608187671.1837904,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0479631164760819,0.0
0.37,92,29444.31889238837,1718491957.8675358,0.8918050589160527,1.0065829056058822,9.458136653751,"{'PRB': -0.022306631647241868, 'Sig': 0.32871702990364393}",1.0091237739240895,0.0948520335433697
0.3731,1,28014.430695881223,784808327.2143321,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.172946125438717,0.0
0.38,61,33725.6297048069,1963196976.8738935,0.8556283647761892,0.9904899477349536,12.77938143772602,"{'PRB': 0.07396335211242223, 'Sig': 0.08081137285666747}",0.997046304282155,0.12885672141270596
0.39,76,39863.2765633319,2911640529.7409706,0.9061450975009693,1.0107701939969236,12.083820998540636,"{'PRB': -0.04101889369092017, 'Sig': 0.17201262479028234}",0.9614139281529133,0.11754902736822546
0.4,69,36489.071306979706,2514610278.8489075,0.909281472364893,1.0016488669354597,10.985051442054022,"{'PRB': 0.007767610951662394, 'Sig': 0.7960965844660989}",1.0247228598591678,0.11199356710121852
0.41,41,49529.22173305082,4738628439.142936,0.8976665286017392,0.9916992650160876,15.422680128414482,"{'PRB': 0.027595544855391604, 'Sig': 0.574297515689822}",1.0247380448731536,0.15004566223417848
0.42,41,48910.29802289228,4688184950.268335,0.7470593696813962,1.0076955033897037,15.171764952655144,"{'PRB': 0.013061308036664436, 'Sig': 0.8148808346242694}",1.0558676752919434,0.1614622104012645
0.43,51,34486.33358317914,1921324700.9580734,0.9036495936929472,1.0024205053292439,10.805684707253402,"{'PRB': -0.01280517635818523, 'Sig': 0.6778315040590939}",1.0007749658485785,0.1093572412037162
0.44,42,47388.70382767379,5110384912.696132,0.8461836427164926,0.9769258951482662,14.923574122562187,"{'PRB': 0.09453663754388422, 'Sig': 0.08092019443775365}",1.0259776061023191,0.15129924277303525
0.45,43,39318.09209835456,4685443772.690126,0.8837401726322526,0.9890030514831044,11.014884922328493,"{'PRB': 0.03296422799508346, 'Sig': 0.46213212175278284}",1.0506391082273792,0.11412425905610486
0.46,60,41863.72102641578,2884614520.832677,0.8947293760254915,0.9882589105282552,12.657989251627356,"{'PRB': 0.043029907559904934, 'Sig': 0.17400890403899555}",0.97190513651867,0.12053707277253406
0.4685,1,63623.06428706355,4047894309.275821,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1463359669496638,0.0
0.47,32,46015.27376912694,3269289791.412314,0.8075796691031214,0.9982232069784857,14.41811132434421,"{'PRB': 0.04989586147553536, 'Sig': 0.3924522815551723}",0.979852685812265,0.13982450714481331
0.48,32,41002.21815398723,2990132469.069107,0.9143489456990668,0.9918302973771739,8.828599257417574,"{'PRB': 0.038856374162971635, 'Sig': 0.1660586196628312}",1.0726648422890825,0.0949696666708652
0.49,33,60993.76864423002,6730363261.886972,0.8347077334180497,0.987873842003377,14.1146758563059,"{'PRB': 0.05716431077904641, 'Sig': 0.3134775073993542}",1.0290289269755228,0.14101065945175548
0.5,54,50622.889441727166,4857328226.494515,0.8869380554343353,1.0278275170797189,12.74496136706848,"{'PRB': -0.07709120184032763, 'Sig': 0.04841359940111656}",1.0288481138643855,0.13433628902332617
0.504,1,51824.809232022206,2685810851.935494,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8614683316552791,0.0
0.51,41,35404.963408798714,3157741026.419552,0.8667992775097194,0.9860140364229173,10.381902744330995,"{'PRB': 0.06899592069441132, 'Sig': 0.10370152060656518}",1.046228185321784,0.10809019551527566
0.52,33,46829.102341175996,4235419003.1275377,0.8971590256395257,0.9934271953027368,11.655900027390057,"{'PRB': 0.021067449859361324, 'Sig': 0.5568853035223837}",1.0464861578049105,0.12234902915648482
0.53,27,56907.520108008284,5136414091.199276,0.8690483273840206,0.9958997663401972,12.061895911320422,"{'PRB': 0.018016637715875937, 'Sig': 0.7292570537976594}",1.0965070461030475,0.13401760008147287
0.54,34,61925.09307851683,8158328257.16119,0.8150406583402926,1.0087559268386572,15.533855524813399,"{'PRB': -0.039942065996794056, 'Sig': 0.39608846769756423}",1.042464104870552,0.15839065956662743
0.55,20,61700.220790523825,9202485294.653948,0.7896698163880581,0.9899258622443665,15.332997263663852,"{'PRB': 0.03856246701265712, 'Sig': 0.7109024440974829}",1.094118874359495,0.1582481794259898
0.56,18,44631.38861921026,3271813810.353325,0.9050403180654923,1.0058234386107574,12.405992706260891,"{'PRB': 0.002157779961802768, 'Sig': 0.971604929581986}",0.995010300045084,0.12278643077484361
0.57,23,58809.79280267689,12983058915.439236,0.7487953726083525,0.9979053751895751,20.07932490866853,"{'PRB': 0.036866841863434516, 'Sig': 0.7835173053620689}",1.0508628128530382,0.1946566463675536
0.58,27,52025.718740995006,4608587456.9721,0.9244341916471845,0.9631642904894269,16.721597588546445,"{'PRB': 0.08913276193519215, 'Sig': 0.08890089845214483}",1.0623607364642613,0.1716701436406188
0.59,13,36626.76128229416,1864594557.221101,0.9708179026144739,1.020570784939486,10.863920271397717,"{'PRB': -0.07566993590075867, 'Sig': 0.18894931165188708}",1.0316634379794758,0.11342742277821644
0.6,11,45093.86865695697,3521115979.3125234,0.8982160241051035,0.9869012344412936,11.511165874065382,"{'PRB': 0.06241202082451029, 'Sig': 0.5351453567403619}",1.0111423269481645,0.11409513843250974
0.61,21,60259.1502200193,5406581591.407898,0.878141047712601,1.0076056242041898,12.298524194678734,"{'PRB': -0.03530510033975352, 'Sig': 0.4714634303270806}",1.048132714972024,0.1327137466128395
0.62,14,59597.34152585593,9812241522.785706,0.8108761735133189,0.9589333552682441,18.32228008396405,"{'PRB': 0.10513539518485217, 'Sig': 0.22110650415875102}",1.0067481173933948,0.1732228194723485
0.63,19,60344.40072831954,5973878368.095365,0.8464714558675728,1.0046473041658657,13.007286176279578,"{'PRB': -0.030828380005757144, 'Sig': 0.6734871833721852}",1.0703430816550945,0.1369743675069747
0.64,12,79862.8294660726,9989981170.542204,0.6526571360511165,0.9993379002683975,22.20548939100669,"{'PRB': 0.05939567669589729, 'Sig': 0.670108231380034}",1.0207015298246813,0.2280429665772061
0.65,12,42651.351037322784,2713012627.3916597,0.9166598826640713,0.9944537270514545,13.355848204057741,"{'PRB': 0.019745933115763573, 'Sig': 0.7982702283530123}",0.9740565938619833,0.12941103099491646
0.66,7,71990.92455098787,14497024938.339615,0.18990909830783775,1.0767030919030955,13.177578256608435,"{'PRB': -0.201730757294141, 'Sig': 0.022826545991311877}",0.9086016101833876,0.1347557964484126
0.67,11,27282.03125374017,1275836769.4529352,0.8912295653750553,1.0285815559616602,8.94028884106082,"{'PRB': -0.11310960552648362, 'Sig': 0.028448620159356383}",1.0003633801278893,0.08946185705743737
0.68,16,43050.40817764959,2842213934.243022,0.8989478627569072,1.0146901188314477,11.27386178772598,"{'PRB': -0.06405877097013207, 'Sig': 0.2635976265268277}",0.9671983881592369,0.11133756474689752
0.69,13,95479.5881689149,12806320275.374819,0.7165654840480946,1.0456833032202275,25.577655352045404,"{'PRB': -0.12689122983710166, 'Sig': 0.20427940459767446}",0.9377713645694503,0.22576561701936565
0.7,10,49396.77047212398,3640479430.0973196,0.8022069952550221,1.007843931591668,12.635084105795103,"{'PRB': -0.043870853637309984, 'Sig': 0.6565473502251337}",0.9030400232306691,0.10911562738692897
0.71,10,54266.28395571998,5740827125.630557,0.8966470948198529,0.9575657341745788,21.021055171966367,"{'PRB': 0.11761384882612569, 'Sig': 0.18048950729394844}",1.0632562190802586,0.22213753750052195
0.72,10,74361.54268444008,26156783094.907127,0.10875680144353406,1.06566225774647,32.338039232302634,"{'PRB': -0.40282179197996426, 'Sig': 0.41165412625379405}",1.1886210629327203,0.3342567921053169
0.73,10,44821.25149267768,2905850277.040361,0.9508783357085799,0.9604104443115019,13.724678874189005,"{'PRB': 0.14841959134122293, 'Sig': 0.13611728469988424}",1.0077133298245196,0.13356630257111174
0.74,4,55311.70414338758,5278240641.435451,0.6205470178325407,1.0050979979668762,11.905105685576528,"{'PRB': -0.051148786877440566, 'Sig': 0.8413886552829006}",0.9213423073097217,0.11147981086011394
0.75,3,28870.711678693187,1008821201.1476626,0.8643455297812805,0.9931329403839678,6.390775901163009,"{'PRB': 0.10964118407838747, 'Sig': 0.7545693567952138}",1.0237601274253623,0.06669477179109518
0.76,8,62255.968543734816,11917997678.253262,-1.0684028649582404,1.0285756968869646,15.992318980859165,"{'PRB': -0.6453244144789883, 'Sig': 0.1051542178821746}",0.855320153545299,0.15726024215536027
0.77,11,74476.85419172667,9447620687.294792,0.7378612604777566,1.0396360799211546,13.37382812323774,"{'PRB': -0.08385756417553583, 'Sig': 0.23276365107531607}",0.9770485992334161,0.1407584615342712
0.78,5,51607.87727544311,4167332774.470173,0.8156289268974121,1.0214484733319917,7.605696293157104,"{'PRB': -0.11899004350740326, 'Sig': 0.35145281751216656}",1.0135055856129043,0.07926629655794719
0.79,3,57459.35624157337,5635952116.4245205,0.9567948288876753,0.9647495421738909,7.971995006506319,"{'PRB': 0.07554288944075357, 'Sig': 0.5984953294234654}",1.0376074409641862,0.07971396187929003
0.8,7,72350.56266447839,12390838034.817957,0.8025410441833327,0.9828674878259825,20.20518696018255,"{'PRB': 0.03131157207819474, 'Sig': 0.8532141955129318}",0.893820675709499,0.18595063781052248
0.81,3,124496.17703822533,20055007336.942837,0.42478268494120186,0.9947749817691843,6.442982948098633,"{'PRB': 0.011469778269648564, 'Sig': 0.9548677641162988}",1.3789697722065066,0.09222978277918788
0.82,6,83652.95822659529,15805067794.624773,0.6889164256679114,0.9921600536435314,15.100019342979053,"{'PRB': 0.003592728868019854, 'Sig': 0.9797296829599136}",0.885013461163667,0.1404428412367961
0.83,6,33419.74528674703,2252209369.1339173,0.9363883309114104,0.9812077119710713,8.759142709448442,"{'PRB': 0.13537377626763608, 'Sig': 0.36434198870944934}",0.9568169918982922,0.08581025229028966
0.84,8,42338.976753936695,2649044979.4201374,0.946841244218697,1.0006423941960512,9.791424090034022,"{'PRB': 0.010458001022166824, 'Sig': 0.8699853856982038}",1.011924273540905,0.09886112770542393
0.85,2,55727.47882323671,5636338057.113312,0.7961114919244963,0.8735763015763294,38.17471546330822,"{'PRB': 0.663163243298327, 'Sig': nan}",0.8178125974847122,0.2727284528220564
0.86,5,36566.552345400414,1981752274.3332183,0.9518688650471069,1.0089710588881893,7.365366869033109,"{'PRB': -0.045101473340896106, 'Sig': 0.605212257661372}",1.0139293255980075,0.07262960387507034
0.87,5,47774.90330568768,4135242769.182676,0.8105825160583161,0.9931962912142731,12.666809955086727,"{'PRB': -0.0027714045468149396, 'Sig': 0.9854003575239453}",1.0636089445332435,0.1320813059806036
0.88,3,33421.893868757405,1202455389.042119,0.8753982673496308,0.9832082749735815,3.7375387654655374,"{'PRB': 0.05769422835875127, 'Sig': 0.3191704310962898}",0.8710543047453927,0.03165462958910803
0.89,5,78717.30092518331,12795062827.871607,0.673910231690589,1.0191991406531369,11.55443461422302,"{'PRB': -0.08685060131830356, 'Sig': 0.5331442939935072}",0.8454446107813713,0.10808743872460132
0.9,6,53933.67680192339,3724366589.3293457,0.9783258197644416,0.8585399404928948,22.27831439304497,"{'PRB': 0.2901269010144002, 'Sig': 0.06816292297755484}",0.9544466937007212,0.20274134906220576
0.91,3,41165.03535314486,2184096803.8982944,0.6992724528697247,1.0068704227885732,3.1145104105028483,"{'PRB': -0.13394926585310216, 'Sig': 0.3573006338720829}",1.0742295978833711,0.034568556444818675
0.92,8,43222.40032467891,2602342119.2357187,0.9415378810242049,0.9216199485129093,16.98793346925186,"{'PRB': 0.2498899163907896, 'Sig': 0.005230928029159823}",0.967012593792984,0.16144483440369628
0.93,5,12068.398050799111,255830814.47002372,0.9907329832278517,0.9976009025233762,2.575886809083225,"{'PRB': 0.008796437210652985, 'Sig': 0.7536190910203275}",0.9956574494371833,0.025938316257069105
0.94,8,41151.83836910631,6206501913.154727,0.8168117305585969,1.0238628318996648,8.909077319813564,"{'PRB': -0.030924741498341735, 'Sig': 0.6859634227150258}",0.92458680352183,0.08782392318391694
0.95,8,30301.991158898116,1524836134.4170742,0.9060873004205096,0.9842651614397753,9.227055586541098,"{'PRB': 0.14531445166258242, 'Sig': 0.22489236900308562}",0.9465223102418523,0.08837777297629984
