prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,hood_cd,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Archer,Buck_Bay,CarolEstates,Duck_Pond,EastGNV,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,HaileLike,Hawthorne,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,Ironwood,Jonesville,Lincoln_Estates,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,QuailCreekish,Real_Tioga,Springtree_A,Springtree_B,SummerCreek,TC_Forest,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_C,Westchesterish,WildsPlantation,swNewberry_A,swNewberry_B,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
54154,0.43,3595,5.0,ST. JOHN'S,834200,2010,100,3594.5,2005,2024,0,125308.13,0.0,462.0,816.0,13,18,0,0,3.0,38526,670544.0,0.5090818364473866,-82.434314,29.641001,06672-300-111,Gainesvilleish_Region,True,0.87,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.323036454168928,611112.5663532289,649638.5663532289,-184561.43364677113,-59431.433646771125,184561.43364677113,59431.433646771125,0.7787563729959589
54229,0.36,2507,4.0,ST. JOHN'S,499800,2005,100,2506.5,2005,2024,0,125308.13,0.0,415.5,506.0,18,18,0,0,3.0,3956,420874.0,0.4262080491187422,-82.433079,29.642009,06672-400-241,Gainesvilleish_Region,True,0.8200000000000001,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.960263043027366,425177.94016618957,429133.94016618957,-70666.05983381043,4303.940166189568,70666.05983381043,4303.940166189568,0.858611324862324
54238,0.34,2931,4.0,ST. JOHN'S,668000,2012,100,2442.5,2006,2024,0,125308.13,488.0,217.5,840.0,11,17,0,0,2.5,11907,555893.0,0.40252982416770106,-82.432587,29.641871,06672-400-250,Gainesvilleish_Region,True,0.89,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.09586927347241,486926.89286341454,498833.89286341454,-169166.10713658546,-68966.10713658546,169166.10713658546,68966.10713658546,0.7467573246458301
54262,0.29,2533,4.0,ST. JOHN'S,614800,2012,100,2532.5,2004,2024,0,125308.13,0.0,361.0,528.0,11,19,0,0,3.0,29530,493050.0,0.3433342617900979,-82.434239,29.639466,06672-500-177,Gainesvilleish_Region,True,0.89,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.020527585159261,451588.9241497945,481118.9241497945,-133681.0758502055,-41461.075850205496,133681.0758502055,41461.075850205496,0.7825616853444933
54272,0.27,2507,4.0,ST. JOHN'S,527900,2004,100,2506.5,2004,2024,0,125308.13,0.0,415.5,506.0,19,19,0,0,3.0,3788,444927.0,0.3196560368390567,-82.432604,29.638052,06672-500-187,Gainesvilleish_Region,True,0.81,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.925442144706217,410627.6594153492,414415.6594153492,-113484.34058465081,-34299.34058465081,113484.34058465081,34299.34058465081,0.7850268221544785
66837,0.4,3888,4.0,ST. JOHN'S,454500,1981,100,2557.0,1981,2024,0,148200.03,1331.0,130.0,512.0,30,42,0,0,3.5,6015,380310.0,0.4735644990208247,-82.373457,29.588722,07246-012-001,HighSprings_A,True,0.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.088151626338533,483183.4268797586,489198.4268797586,34698.4268797586,102873.4268797586,34698.4268797586,102873.4268797586,1.0763441735528243
66842,0.49,3791,4.0,ST. JOHN'S,530300,1994,100,3791.0,1978,2024,0,148200.03,0.0,48.0,816.0,29,45,0,0,2.0,9350,441405.0,0.5801165113005102,-82.374558,29.590162,07246-015-000,HighSprings_A,True,0.71,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.04181407159469,461304.70622910775,470654.70622910775,-59645.293770892255,19899.706229107745,59645.293770892255,19899.706229107745,0.8875253747484588
66881,0.25,3233,5.0,ST. JOHN'S,813700,2001,100,3112.0,1999,2024,0,145326.01,0.0,869.0,722.0,22,24,0,0,2.0,11730,679915.0,0.2959778118880154,-82.381619,29.590703,07247-010-021,HighSprings_A,True,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.088355559601219,483281.9741006645,495011.9741006645,-318688.0258993355,-196633.0258993355,318688.0258993355,196633.0258993355,0.6083470248256907
66967,0.28,1618,3.0,ST. JOHN'S,292900,2000,100,1345.0,1959,2024,0,148100.01,0.0,325.0,0.0,23,64,0,0,2.0,798,248167.0,0.33149514931457735,-82.35086,29.61594,07249-005-000,HighSprings_A,True,0.77,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.394522298998956,241475.2588496173,242273.2588496173,-50626.7411503827,-6691.7411503827025,50626.7411503827,6691.7411503827025,0.8271534955603186
67897,0.12,1250,3.0,GAINESVILLE,208700,1994,100,1250.0,1987,2024,0,148100.84,0.0,56.0,0.0,29,36,0,0,2.0,3245,174150.0,0.1420693497062474,-82.365441,29.615833,07296-030-001,HighSpringsAGNV,True,0.71,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.183850300138225,195604.55040435964,198849.55040435964,-9850.449595640355,21454.550404359645,9850.449595640355,21454.550404359645,0.9528009123352164
1307,2.0,2508,4.0,SUWANNEE,535500,2005,100,2508.0,2005,2024,0,222100.0,0.0,282.0,506.0,18,18,0,0,3.0,50578,404597.0,2.3678224951041233,-82.575898,29.854221,00074-010-001,HighSprings_B,True,0.8200000000000001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.090174107013304,484161.6449030724,534739.6449030724,-760.3550969276112,79564.64490307239,760.3550969276112,79564.64490307239,0.9985801025267458
1628,1.0,2004,3.0,HIGH SPRINGS,443500,2010,100,2004.0,2004,2024,0,222100.04,0.0,696.0,624.0,13,19,0,0,2.0,15700,361275.0,1.1839112475520617,-82.615078,29.843042,00181-100-032,High_Springs_Main,True,0.87,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.725070453257022,336068.5558016692,351768.5558016692,-91731.4441983308,-25206.444198330806,91731.4441983308,25206.444198330806,0.7931647255956464
1790,0.18,1418,3.0,HIGH SPRINGS,292500,2012,100,1418.0,2012,2024,0,222100.06,0.0,150.0,380.0,11,11,0,0,2.0,368,248256.99999999997,0.2131040245593711,-82.607005,29.838582,00206-040-060,High_Springs_Main,True,0.89,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.399999560993084,242801.5109067577,243169.5109067577,-49330.4890932423,-5455.489093242271,49330.4890932423,5455.489093242271,0.8313487552367784
1792,0.18,1742,3.0,HIGH SPRINGS,312000,2017,100,1742.0,2017,2024,0,222100.06,0.0,312.0,462.0,6,6,0,0,2.0,1455,263745.0,0.2131040245593711,-82.607005,29.839012,00206-040-062,High_Springs_Main,True,0.94,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.566637351526351,286827.810571505,288282.810571505,-23717.18942849501,23082.81057150499,23717.18942849501,23082.81057150499,0.9239833672163621
1819,0.12,1264,3.0,HIGH SPRINGS,237700,2012,100,1264.0,2012,2024,0,222100.06,0.0,244.0,380.0,11,11,0,0,2.0,1000,201045.0,0.1420693497062474,-82.607131,29.841833,00207-010-005,High_Springs_Main,True,0.89,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.306489534946529,221126.34963711607,222126.34963711607,-15573.650362883927,20081.349637116073,15573.650362883927,20081.349637116073,0.9344819084439044
2030,0.25,1644,3.0,HIGH SPRINGS,320300,2015,100,1644.0,2015,2024,0,222100.05,0.0,290.0,484.0,8,8,0,0,2.5,1216,271039.0,0.2959778118880154,-82.58698,29.831004,00236-100-078,High_Springs_Main,True,0.92,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.565254839973944,286431.5417960352,287647.5417960352,-32652.45820396481,15392.541796035192,32652.45820396481,15392.541796035192,0.8980566400125982
2363,0.25,1457,3.0,HIGH SPRINGS,314600,2010,100,1457.0,2005,2024,0,222100.03,0.0,214.0,420.0,13,18,0,0,2.0,420,266990.0,0.2959778118880154,-82.587888,29.831855,00257-030-004,High_Springs_Main,True,0.87,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.425155314211981,248986.83790040444,249406.83790040444,-65193.16209959556,-18003.16209959556,65193.16209959556,18003.16209959556,0.7927744370642227
2384,0.25,1465,3.0,HIGH SPRINGS,299900,2010,100,1465.0,2005,2024,0,222100.03,0.0,214.0,412.0,13,18,0,0,2.0,413,254501.99999999997,0.2959778118880154,-82.587913,29.833292,00257-200-012,High_Springs_Main,True,0.87,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.427827888825163,249653.16380863555,250066.16380863555,-49833.83619136445,-4848.8361913644185,49833.83619136445,4848.8361913644185,0.8338318233032196
2518,0.23,1178,3.0,HIGH SPRINGS,218100,1998,100,1178.0,1998,2024,0,223100.01,0.0,124.0,264.0,25,25,0,0,2.0,1159,184226.0,0.27229958693697426,-82.580328,29.815972,00297-010-001,High_Springs_Main,True,0.75,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.161536031696825,191288.11609930024,192447.11609930024,-25652.88390069976,7062.116099300241,25652.88390069976,7062.116099300241,0.8823801746873005
2529,0.46,1259,3.0,HIGH SPRINGS,272300,2015,100,1259.0,2000,2024,0,223100.01,0.0,78.0,240.0,8,23,0,0,2.0,411,231044.0,0.5445991738739485,-82.582057,29.815706,00297-010-012,High_Springs_Main,True,0.92,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.432794915294394,250896.2824271579,251307.2824271579,-20992.717572842113,19852.282427157887,20992.717572842113,19852.282427157887,0.9229059215099445
19305,1.58,1836,3.0,NEWBERRY,246000,1995,100,1668.0,1964,2024,0,154200.0,0.0,63.0,441.0,28,59,0,0,2.0,7984,201115.99999999997,1.8705797711322576,-82.528088,29.657309,04276-002-000,Jonesville,False,0.72,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.556730349937208,284000.23651355616,291984.23651355616,45984.236513556156,82884.23651355618,45984.236513556156,82884.23651355618,1.186927790705513
19521,0.16,1664,3.0,SUWANNEE,335400,2007,100,1664.0,2007,2024,0,154200.02,0.0,143.5,435.5,16,16,0,0,2.0,235,284855.0,0.1894257996083299,-82.494874,29.662168,04292-020-040,swNewberry_B,True,0.84,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.576933940060611,289796.4155415781,290031.4155415781,-45368.584458421916,4941.415541578084,45368.584458421916,4941.415541578084,0.8647329026284379
19532,0.16,1677,3.0,SUWANNEE,330200,2014,100,1677.0,2014,2024,0,154200.02,0.0,50.0,441.0,9,9,0,0,2.0,2546,278124.0,0.1894257996083299,-82.493959,29.661727,04292-020-051,swNewberry_B,True,0.91,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.647099512115968,310860.4921163521,313406.4921163521,-16793.507883647922,32736.492116352078,16793.507883647922,32736.492116352078,0.9491414055613328
19543,0.16,1355,3.0,SUWANNEE,310000,2008,100,1355.0,2008,2024,0,154200.02,0.0,24.0,420.0,15,15,0,0,2.0,816,262684.0,0.1894257996083299,-82.493325,29.660244,04292-020-062,swNewberry_B,True,0.85,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.466725000052774,259555.2841796545,260371.2841796545,-49628.715820345504,-3128.7158203455037,49628.715820345504,3128.7158203455037,0.8399073683214661
19552,0.14,1621,3.0,SUWANNEE,306800,2007,100,1621.0,2007,2024,0,154200.02,0.0,159.0,400.0,16,16,0,0,2.0,3708,257072.0,0.16574757465728868,-82.492966,29.661607,04292-020-071,swNewberry_B,True,0.84,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.55087758129211,282342.9035582453,286050.9035582453,-20749.096441754722,25270.903558245278,20749.096441754722,25270.903558245278,0.9323693075562102
19917,0.16,1718,3.0,SUWANNEE,303800,1999,100,1465.0,1992,2024,0,154235.02,0.0,329.0,440.0,24,31,0,0,2.0,400,257830.0,0.1894257996083299,-82.474944,29.662737,04314-302-014,swNewberry_B,True,0.76,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.509731233041041,270961.28585711314,271361.28585711314,-32438.714142886864,13131.285857113136,32438.714142886864,13131.285857113136,0.8932234557508661
19978,0.14,1544,3.0,SUWANNEE,267800,1994,100,1340.0,1991,2024,0,154235.02,0.0,292.0,400.0,29,32,0,0,2.0,1670,225959.99999999997,0.16574757465728868,-82.473018,29.660554,04314-302-075,swNewberry_B,True,0.71,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.37832973415125,237596.64218464316,239266.64218464316,-28533.357815356838,11636.642184643191,28533.357815356838,11636.642184643191,0.8934527340726033
20052,1.0,1997,3.0,SUWANNEE,460400,2007,100,1997.0,1969,2024,0,134236.01,0.0,15.0,748.0,16,54,0,0,3.0,12100,379240.0,1.1839112475520617,-82.459682,29.66267,04321-028-021,Gainesvilleish_Region,True,0.84,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.813629126727202,367187.951997988,379287.951997988,-81112.04800201202,-12052.048002012016,81112.04800201202,12052.048002012016,0.8238226585534058
20104,1.63,3477,4.0,SUWANNEE,702800,2003,100,3197.0,1997,2024,0,134236.02,0.0,316.0,462.0,20,26,0,0,2.5,18866,578514.0,1.9297753335098604,-82.456994,29.669311,04321-030-008,Gainesvilleish_Region,True,0.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.216877933763106,549562.5811383743,568428.5811383743,-134371.41886162572,-28951.418861625716,134371.41886162572,28951.418861625716,0.8088056077666111
20145,0.14,2448,4.0,SUWANNEE,495000,2016,100,2448.0,2016,2024,0,154236.04,0.0,352.0,420.0,7,7,0,0,3.0,491,420258.99999999994,0.16574757465728868,-82.471926,29.665405,04321-051-002,swNewberry_B,True,0.9299999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13.031232750893537,456449.2271853007,456940.2271853007,-38059.772814699274,36190.227185300784,38059.772814699274,36190.227185300784,0.9231115700713146
20201,0.07,1416,4.0,SUWANNEE,316800,2018,100,1416.0,2018,2024,0,154236.04,0.0,40.0,286.0,5,5,0,0,2.0,7965,261315.0,0.08287378732864434,-82.470973,29.667397,04321-052-057,swNewberry_B,True,0.95,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.636439319997056,307564.2599972169,315529.2599972169,-1270.7400027830736,46249.25999721693,1270.7400027830736,46249.25999721693,0.9959888257487908
20293,0.23,2028,4.0,SUWANNEE,453900,2010,100,2028.0,2010,2024,0,134236.03,0.0,446.0,483.0,13,13,0,0,2.0,1459,384356.0,0.27229958693697426,-82.46062,29.670013,04321-053-047,Gainesvilleish_Region,True,0.87,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.81757998528997,368641.5292104988,370100.5292104988,-83799.47078950121,-15714.47078950121,83799.47078950121,15714.47078950121,0.8153790024465715
20399,0.29,2153,4.0,SUWANNEE,376200,2002,100,2153.0,2002,2024,0,154236.05,0.0,458.0,441.0,21,21,0,0,2.0,920,318850.0,0.3433342617900979,-82.469173,29.661456,04321-103-036,swNewberry_B,True,0.79,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.83669046043964,375754.1906971442,376674.1906971442,474.1906971441931,56904.19069714419,474.1906971441931,56904.19069714419,1.0012604750056997
20483,0.18,1759,4.0,SUWANNEE,379300,2013,100,1759.0,2013,2024,0,154236.05,0.0,282.0,420.0,10,10,0,0,2.0,1042,321362.99999999994,0.2131040245593711,-82.467349,29.665881,04321-204-102,Gainesvilleish_Region,True,0.9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.74578424296389,343102.4065521021,344144.4065521021,-35155.593447897874,21739.406552102184,35155.593447897874,21739.406552102184,0.9073145440340156
20589,0.24,2092,4.0,SUWANNEE,446300,1995,100,2092.0,1995,2024,0,154236.03,0.0,226.0,484.0,28,28,0,0,2.0,21267,358088.0,0.2841386994124948,-82.465726,29.665253,04321-400-020,Gainesvilleish_Region,True,0.72,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.666509950384391,316953.3719450518,338220.3719450518,-108079.62805494817,-41134.628054948174,108079.62805494817,41134.628054948174,0.7578318887408735
20738,0.08,2100,3.0,SUWANNEE,385000,2005,100,1110.0,2005,2024,0,154236.01,990.0,540.0,480.0,18,18,0,0,2.0,365,326885.0,0.09471289980416495,-82.46619,29.670846,04321-601-037,Gainesvilleish_Region,True,0.8200000000000001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.577765671937259,290037.54872329836,290402.54872329836,-94597.45127670164,-36847.45127670164,94597.45127670164,36847.45127670164,0.7542923343462296
20820,1.5,3284,5.0,SUWANNEE,866300,2009,100,3284.0,2000,2024,0,215201.02,0.0,465.0,1190.0,14,23,0,0,3.5,33147,703208.0,1.7758668713280927,-82.470062,29.653991,04327-010-003,Tioga_A,True,0.86,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13.530830202466188,752254.6699628588,785401.6699628588,-80898.33003714122,49046.66996285878,80898.33003714122,49046.66996285878,0.9066162645306
20889,0.34,2414,4.0,SUWANNEE,502900,2006,100,2413.5,2006,2024,0,215200.02,0.0,398.5,524.0,17,17,0,0,3.0,3840,423624.99999999994,0.40252982416770106,-82.469445,29.651639,04328-010-052,Tioga_A,True,0.83,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13.082072910357724,480255.2010045162,484095.2010045162,-18804.798995483783,56630.201004516275,18804.798995483783,56630.201004516275,0.962607279786272
21011,1.03,3199,5.0,SUWANNEE,852600,2009,100,2371.0,2000,2024,0,215202.01,828.0,373.0,460.0,14,23,0,0,4.0,29630,695080.0,1.2194285849786237,-82.484566,29.649305,04333-005-050,swNewberry_B,True,0.86,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13.409567308164775,666347.9817334579,695977.9817334579,-156622.01826654212,-28732.018266542116,156622.01826654212,28732.018266542116,0.8163007057629109
21038,0.37,2665,4.0,SUWANNEE,654800,2017,100,2126.0,1997,2024,0,215202.04,539.0,520.0,528.0,6,26,0,0,2.0,8538,548042.0,0.4380471615942628,-82.482325,29.654428,04333-010-003,Real_Tioga,True,0.94,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13.323616315858402,611467.0298783903,620005.0298783903,-34794.970121609746,63425.029878390254,34794.970121609746,63425.029878390254,0.9468616827709075
21043,0.41,3474,5.0,SUWANNEE,857400,2015,100,2586.0,2004,2024,0,215202.04,616.0,292.0,744.0,8,19,0,0,3.5,3447,725342.9999999999,0.4854036114963453,-82.483204,29.653869,04333-010-008,Real_Tioga,True,0.92,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13.615565161225849,818775.4596680031,822222.4596680031,-35177.54033199686,93432.45966800326,35177.54033199686,93432.45966800326,0.9589718447259192
21049,0.27,3572,4.0,SUWANNEE,624000,1997,100,2468.0,1997,2024,0,215202.04,1104.0,276.0,528.0,26,26,0,0,2.5,7343,523056.99999999994,0.3196560368390567,-82.481759,29.653475,04333-010-014,Real_Tioga,True,0.74,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13.261812392345211,574820.0948753839,582163.0948753839,-41836.90512461611,51763.09487538395,41836.90512461611,51763.09487538395,0.9329536776849101
21096,0.35,4751,4.0,SUWANNEE,844500,2007,100,1863.0,2005,2024,0,215202.04,2888.0,1084.0,768.0,16,18,0,0,3.5,1536,716289.0,0.41436893664322155,-82.483181,29.652126,04333-020-053,Real_Tioga,True,0.84,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13.60583790294668,810849.6300896332,812385.6300896332,-32114.369910366833,94560.63008963317,32114.369910366833,94560.63008963317,0.9619723269267415
21128,0.36,2782,4.0,SUWANNEE,732600,2005,100,1738.0,2003,2024,0,215202.05,1044.0,630.0,484.0,18,20,0,0,3.5,4333,618377.0,0.4262080491187422,-82.478467,29.651491,04333-030-084,Real_Tioga,True,0.8200000000000001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13.287213003888246,589607.8912774753,593940.8912774753,-138659.10872252472,-28769.108722524717,138659.10872252472,28769.108722524717,0.8107301273238811
