tax_area_description,Market_Cluster_ID,era_built,imprv_det_quality_cd,count,mean,std,min,25%,50%,75%,max,median
NEWBERRY,HSBUI,2000s,4.0,3.0,0.8283949085182084,0.05159801880779229,0.7692346753347005,0.8105468422046826,0.8518590090746649,0.8579750251099623,0.8640910411452597,0.8518590090746649
NEWBERRY,HSBUI,2000s,5.0,2.0,0.893651482549302,0.03420276508195679,0.8694664754245199,0.8815589789869109,0.893651482549302,0.9057439861116932,0.9178364896740842,0.893651482549302
NEWBERRY,HSBUI,2010s,3.0,1.0,0.6331442824158028,,0.6331442824158028,0.6331442824158028,0.6331442824158028,0.6331442824158028,0.6331442824158028,0.6331442824158028
NEWBERRY,HSBUI,2010s,4.0,1.0,1.0321591475029148,,1.0321591475029148,1.0321591475029148,1.0321591475029148,1.0321591475029148,1.0321591475029148,1.0321591475029148
NEWBERRY,swNewberry_A,1900s,3.0,1.0,1.1368420908282986,,1.1368420908282986,1.1368420908282986,1.1368420908282986,1.1368420908282986,1.1368420908282986,1.1368420908282986
NEWBERRY,swNewberry_A,1910s,3.0,1.0,1.038052609324865,,1.038052609324865,1.038052609324865,1.038052609324865,1.038052609324865,1.038052609324865,1.038052609324865
NEWBERRY,swNewberry_A,1920s,3.0,1.0,1.1252973495026732,,1.1252973495026732,1.1252973495026732,1.1252973495026732,1.1252973495026732,1.1252973495026732,1.1252973495026732
NEWBERRY,swNewberry_A,1930s,4.0,1.0,0.85200848287533,,0.85200848287533,0.85200848287533,0.85200848287533,0.85200848287533,0.85200848287533,0.85200848287533
NEWBERRY,swNewberry_A,1940s,3.0,1.0,0.9342141188879612,,0.9342141188879612,0.9342141188879612,0.9342141188879612,0.9342141188879612,0.9342141188879612,0.9342141188879612
NEWBERRY,swNewberry_A,1950s,3.0,8.0,0.8768805598743408,0.10855794069049647,0.6799519975201982,0.8333612213068072,0.8723302755903495,0.9179376584421708,1.0388571142125431,0.8723302755903495
NEWBERRY,swNewberry_A,1960s,3.0,3.0,0.8991704692852226,0.16236779130178555,0.7616466824655324,0.8096109359358883,0.8575751894062442,0.9679323626950679,1.0782895359838915,0.8575751894062442
NEWBERRY,swNewberry_A,1970s,3.0,25.0,0.8618559605727744,0.12621925317089544,0.6564092974622588,0.7880581080443625,0.8349073151824151,0.8863805637807365,1.15423362741419,0.8349073151824151
NEWBERRY,swNewberry_A,1980s,3.0,12.0,0.8232320855809725,0.10745203940209459,0.6619422396217939,0.7480540460567245,0.8373487171796573,0.8647015510341547,1.01117912887899,0.8373487171796573
NEWBERRY,swNewberry_A,1980s,4.0,1.0,0.848420325061219,,0.848420325061219,0.848420325061219,0.848420325061219,0.848420325061219,0.848420325061219,0.848420325061219
NEWBERRY,swNewberry_A,1990s,3.0,24.0,0.7879456132935031,0.052696865152951744,0.6965048948472601,0.7585786302803447,0.7811491071933032,0.8077115193495645,0.8943728177838525,0.7811491071933032
NEWBERRY,swNewberry_A,1990s,4.0,5.0,0.8338351144192556,0.037471196330930545,0.8053171867597112,0.8062098651118854,0.8133203103765498,0.8537134218818455,0.8906147879662859,0.8133203103765498
NEWBERRY,swNewberry_A,2000s,2.0,1.0,0.6259511449633899,,0.6259511449633899,0.6259511449633899,0.6259511449633899,0.6259511449633899,0.6259511449633899,0.6259511449633899
NEWBERRY,swNewberry_A,2000s,3.0,99.0,0.8382621683824174,0.08097383559053838,0.6463320497012567,0.7854531617254339,0.8299555529986395,0.8707799408075242,1.169021428005762,0.8299555529986395
NEWBERRY,swNewberry_A,2000s,4.0,3.0,0.9439456359815077,0.08349820876031164,0.8612522587767949,0.9018054283146681,0.9423585978525414,0.9852923245838641,1.0282260513151869,0.9423585978525414
NEWBERRY,swNewberry_A,2010s,3.0,67.0,0.8729516626366198,0.08870219694258492,0.761264242399862,0.8175185332493037,0.8402197218365514,0.9137446277321775,1.1428510623030608,0.8402197218365514
NEWBERRY,swNewberry_A,2010s,4.0,5.0,0.85177805424814,0.11362747767030672,0.7182967519278454,0.7484890854485997,0.8989046234909778,0.9081573166768616,0.9850424936964162,0.8989046234909778
NEWBERRY,swNewberry_A,2020s,3.0,1.0,0.9076556450284148,,0.9076556450284148,0.9076556450284148,0.9076556450284148,0.9076556450284148,0.9076556450284148,0.9076556450284148
NEWBERRY,swNewberry_A,2020s,4.0,1.0,0.7371293939306223,,0.7371293939306223,0.7371293939306223,0.7371293939306223,0.7371293939306223,0.7371293939306223,0.7371293939306223
ST. JOHN'S,Gainesvilleish_Region,1950s,3.0,6.0,0.9429982579162508,0.09191046450258594,0.869237072202655,0.87630085359941,0.9035287755379613,0.9920970419993993,1.0928502471124883,0.9035287755379613
ST. JOHN'S,Gainesvilleish_Region,1950s,4.0,1.0,0.7645527542772066,,0.7645527542772066,0.7645527542772066,0.7645527542772066,0.7645527542772066,0.7645527542772066,0.7645527542772066
ST. JOHN'S,Gainesvilleish_Region,1960s,3.0,29.0,0.9279554695576306,0.14390525379523533,0.7039786368347868,0.8282790899892937,0.8975149338908247,0.9928457919584042,1.251134691568971,0.8975149338908247
ST. JOHN'S,Gainesvilleish_Region,1960s,4.0,1.0,0.8827533440823286,,0.8827533440823286,0.8827533440823286,0.8827533440823286,0.8827533440823286,0.8827533440823286,0.8827533440823286
ST. JOHN'S,Gainesvilleish_Region,1970s,2.0,2.0,0.8528422473829527,0.03712381047168506,0.8265917492549401,0.8397169983189464,0.8528422473829527,0.865967496446959,0.8790927455109654,0.8528422473829527
ST. JOHN'S,Gainesvilleish_Region,1970s,3.0,135.0,0.8542175250525631,0.10088887139363224,0.6304104279851641,0.7895027857982642,0.8469903124686222,0.9064408599605109,1.2559775136454576,0.8469903124686222
ST. JOHN'S,Gainesvilleish_Region,1970s,4.0,47.0,0.9010449993354398,0.07872745447684087,0.7130386703705623,0.8573421193807949,0.9028477573989142,0.943618002298749,1.0598195185234751,0.9028477573989142
ST. JOHN'S,Gainesvilleish_Region,1980s,3.0,148.0,0.8281454455170322,0.06874697980176005,0.694044599121782,0.7785559653921459,0.8245102053542603,0.8755121081328643,1.0322150868161144,0.8245102053542603
ST. JOHN'S,Gainesvilleish_Region,1980s,4.0,49.0,0.8776919727659166,0.08945134822232595,0.7194493589201695,0.8206847869513386,0.8823110268580425,0.9315240511075992,1.130488425080289,0.8823110268580425
ST. JOHN'S,Gainesvilleish_Region,1980s,5.0,5.0,0.8540350450164895,0.05581697701343378,0.796664958296328,0.8159144706326621,0.850209718064454,0.8664696003131136,0.94091647777589,0.850209718064454
ST. JOHN'S,Gainesvilleish_Region,1980s,6.0,1.0,0.6794602158519765,,0.6794602158519765,0.6794602158519765,0.6794602158519765,0.6794602158519765,0.6794602158519765,0.6794602158519765
ST. JOHN'S,Gainesvilleish_Region,1990s,3.0,97.0,0.8128235340662059,0.05950328232257152,0.6515676953450863,0.7688893175642529,0.8050191833227084,0.8509433587201422,0.9474362016744632,0.8050191833227084
ST. JOHN'S,Gainesvilleish_Region,1990s,4.0,107.0,0.8409061515799561,0.0854321960505965,0.6482946610252656,0.7986749759046663,0.8456299276992508,0.8878916034241163,1.186740977022598,0.8456299276992508
ST. JOHN'S,Gainesvilleish_Region,1990s,5.0,19.0,0.8485011697213569,0.08904061046827662,0.7371536857596327,0.7926472678357782,0.8278719746278663,0.8732620592238494,1.0615099440101514,0.8278719746278663
ST. JOHN'S,Gainesvilleish_Region,2000s,3.0,62.0,0.8080298966612264,0.056342162748291784,0.6912192265115616,0.7709367264375369,0.7908586224209698,0.8466356967717203,0.9458357820619429,0.7908586224209698
ST. JOHN'S,Gainesvilleish_Region,2000s,4.0,107.0,0.8455061874604364,0.08146199763274498,0.572763548950926,0.7936873636462383,0.8374421788196122,0.8957694528011708,1.0373822146345075,0.8374421788196122
ST. JOHN'S,Gainesvilleish_Region,2000s,5.0,25.0,0.822424635494505,0.05538029218282391,0.7300507302682839,0.7800977046450606,0.8147684061980978,0.8535650381184596,0.963642478050952,0.8147684061980978
ST. JOHN'S,Gainesvilleish_Region,2010s,3.0,4.0,0.7886659757898936,0.044200813112118174,0.7288814042957251,0.7689071547482138,0.7993991022481017,0.8191579232897817,0.8269842943676459,0.7993991022481017
ST. JOHN'S,Gainesvilleish_Region,2010s,4.0,42.0,0.8665179987274743,0.07261031725107264,0.7082194033552895,0.8139344299840394,0.8657916083999728,0.909446987025952,1.0551469740175354,0.8657916083999728
ST. JOHN'S,Gainesvilleish_Region,2010s,5.0,2.0,0.6742951087954219,0.026574242459520274,0.6555042817473996,0.6648996952714108,0.6742951087954219,0.683690522319433,0.6930859358434441,0.6742951087954219
ST. JOHN'S,Gainesvilleish_Region,2020s,4.0,1.0,0.909581594127816,,0.909581594127816,0.909581594127816,0.909581594127816,0.909581594127816,0.909581594127816,0.909581594127816
ST. JOHN'S,HaileLike,1960s,3.0,1.0,0.8861270182882311,,0.8861270182882311,0.8861270182882311,0.8861270182882311,0.8861270182882311,0.8861270182882311,0.8861270182882311
ST. JOHN'S,HaileLike,1970s,3.0,11.0,0.8951256015122546,0.10367108106790279,0.739866064841063,0.8008603913005337,0.9389452439154716,0.9772588015559158,1.0277555579101334,0.9389452439154716
ST. JOHN'S,HaileLike,1970s,4.0,3.0,0.9076298645564606,0.1660548545329539,0.7213866397677507,0.8413250046393205,0.9612633695108902,1.0007514769508155,1.0402395843907406,0.9612633695108902
ST. JOHN'S,HaileLike,1970s,5.0,1.0,0.9139716841807752,,0.9139716841807752,0.9139716841807752,0.9139716841807752,0.9139716841807752,0.9139716841807752,0.9139716841807752
ST. JOHN'S,HaileLike,1980s,3.0,5.0,0.7926792382449367,0.07548729268500082,0.6925447576507417,0.7709552272199517,0.7714848075099299,0.8358049478690912,0.892606450974969,0.7714848075099299
ST. JOHN'S,HaileLike,1980s,4.0,16.0,0.8590405209917785,0.06547660769802523,0.7419258263944007,0.8163806673212523,0.8584184190768542,0.9215568871818289,0.9480447320845266,0.8584184190768542
ST. JOHN'S,HaileLike,1980s,5.0,9.0,0.9214645226292486,0.09010117333295198,0.7580926463468404,0.8779487473132579,0.9116170340779688,0.974779865943214,1.0728978401728242,0.9116170340779688
ST. JOHN'S,HaileLike,1990s,3.0,30.0,0.8362142341242524,0.11149427162254902,0.5926568265035208,0.7865784515963603,0.8303399110829285,0.942286790154235,0.9958054195261214,0.8303399110829285
ST. JOHN'S,HaileLike,1990s,4.0,100.0,0.8583046938477161,0.063314718000377,0.6502074515479144,0.8162641437180506,0.8612712061500599,0.8998422455875613,0.9854678773688552,0.8612712061500599
ST. JOHN'S,HaileLike,1990s,5.0,48.0,0.8314429902861497,0.08820602460869062,0.5887220669377197,0.7866657774748548,0.8361594406576958,0.8771332825752549,1.0263490138081806,0.8361594406576958
ST. JOHN'S,HaileLike,1990s,6.0,1.0,0.6992499115210131,,0.6992499115210131,0.6992499115210131,0.6992499115210131,0.6992499115210131,0.6992499115210131,0.6992499115210131
ST. JOHN'S,HaileLike,2000s,3.0,10.0,0.8135950331958597,0.043582446943127295,0.7713891330535266,0.7806821943789548,0.7918595871972229,0.851475291519829,0.8849602224620305,0.7918595871972229
ST. JOHN'S,HaileLike,2000s,4.0,70.0,0.8803399610859616,0.06646723604221727,0.7070021665523817,0.8381527809952503,0.8786405086098772,0.928907295644012,1.023685517837444,0.8786405086098772
ST. JOHN'S,HaileLike,2000s,5.0,36.0,0.8131165124065246,0.07182209393562362,0.654951376841339,0.769211630933214,0.8097517716316951,0.8587634625422897,1.0067168013189027,0.8097517716316951
ST. JOHN'S,HaileLike,2010s,4.0,5.0,0.9714722645187024,0.08109333393130091,0.8811396693266614,0.9353295032812536,0.9657187449628836,0.9740930119628888,1.101080393059825,0.9657187449628836
ST. JOHN'S,HaileLike,2010s,5.0,1.0,0.7641673965037644,,0.7641673965037644,0.7641673965037644,0.7641673965037644,0.7641673965037644,0.7641673965037644,0.7641673965037644
ST. JOHN'S,HighSprings_A,1950s,3.0,16.0,0.844394817046242,0.1505326269362013,0.6786596732963479,0.7580215966838497,0.7880152926209524,0.8992487008706584,1.279842493884371,0.7880152926209524
ST. JOHN'S,HighSprings_A,1960s,3.0,12.0,0.8617762596886102,0.12216335732835469,0.6238075478919219,0.7955857975521823,0.8643882947706807,0.904113680835492,1.074160686453604,0.8643882947706807
ST. JOHN'S,HighSprings_A,1960s,4.0,2.0,0.9368974674433874,0.09011640482607867,0.8731755464947151,0.9050365069690512,0.9368974674433874,0.9687584279177236,1.0006193883920598,0.9368974674433874
ST. JOHN'S,HighSprings_A,1970s,3.0,20.0,0.8303456986858639,0.1304522393969525,0.5719212749270091,0.7446061714617342,0.8176813256014965,0.8997360136415028,1.1051234307406652,0.8176813256014965
ST. JOHN'S,HighSprings_A,1970s,4.0,10.0,1.0180018636032548,0.176838765689821,0.7344719683671085,0.912958509600551,1.0491851008793187,1.1053928018184147,1.2819200001428297,1.0491851008793187
ST. JOHN'S,HighSprings_A,1980s,3.0,4.0,0.8526037695255947,0.1738114223969677,0.7021230617956795,0.7733133841874911,0.8024476469494646,0.8817380322875683,1.10339672240777,0.8024476469494646
ST. JOHN'S,HighSprings_A,1980s,4.0,12.0,0.8261178653700193,0.09238460888042407,0.7301177694283103,0.7559302755107147,0.8107983426564253,0.8435865074408264,1.0535143421360842,0.8107983426564253
ST. JOHN'S,HighSprings_A,1990s,3.0,2.0,0.833653976458438,0.04161789394920495,0.8042256814282526,0.8189398289433453,0.833653976458438,0.8483681239735307,0.8630822714886234,0.833653976458438
ST. JOHN'S,HighSprings_A,1990s,4.0,1.0,0.8582400061616365,,0.8582400061616365,0.8582400061616365,0.8582400061616365,0.8582400061616365,0.8582400061616365,0.8582400061616365
ST. JOHN'S,HighSprings_A,1990s,5.0,2.0,0.6673512232063361,0.10006022314069728,0.59659796089651,0.631974592051423,0.6673512232063361,0.7027278543612492,0.7381044855161623,0.6673512232063361
ST. JOHN'S,HighSprings_A,2000s,3.0,7.0,0.857354059609843,0.08606405265949196,0.7811819610803596,0.813133192757957,0.8289610098700526,0.8619200966120895,1.041228867578396,0.8289610098700526
ST. JOHN'S,HighSprings_A,2000s,4.0,2.0,0.8073107246472144,0.09570044728485072,0.7396402894095108,0.7734755070283625,0.8073107246472144,0.8411459422660663,0.8749811598849181,0.8073107246472144
ST. JOHN'S,HighSprings_A,2010s,4.0,3.0,0.7454970333216392,0.10630578105694972,0.6267952289959553,0.7022815460189001,0.777767863041845,0.8048479354844811,0.8319280079271173,0.777767863041845
ST. JOHN'S,HighSprings_B,1960s,3.0,1.0,0.8570740735382129,,0.8570740735382129,0.8570740735382129,0.8570740735382129,0.8570740735382129,0.8570740735382129,0.8570740735382129
ST. JOHN'S,HighSprings_B,1970s,3.0,8.0,0.926408740421006,0.11202509550125576,0.7505828925592098,0.8738214790232175,0.9204983292295205,0.9648926669185128,1.135963479627372,0.9204983292295205
ST. JOHN'S,HighSprings_B,1980s,3.0,17.0,0.8935292541431706,0.08263897103858851,0.7559960242572543,0.8475765367136506,0.8740045663480498,0.9632239660143388,1.0446662795741928,0.8740045663480498
ST. JOHN'S,HighSprings_B,1980s,4.0,7.0,0.8321386938179354,0.13856775081062198,0.7036071676943471,0.7147032521875714,0.8169011264604495,0.9258419717761349,1.023372114643338,0.8169011264604495
ST. JOHN'S,HighSprings_B,1980s,5.0,1.0,0.7003354589261875,,0.7003354589261875,0.7003354589261875,0.7003354589261875,0.7003354589261875,0.7003354589261875,0.7003354589261875
ST. JOHN'S,HighSprings_B,1990s,3.0,13.0,0.8712152326488007,0.07716177080522438,0.7587011609337461,0.8279415662613699,0.8661126882031644,0.8924521639163838,1.006965714076726,0.8661126882031644
ST. JOHN'S,HighSprings_B,1990s,4.0,33.0,0.8278328772399397,0.06408718969619223,0.728123886053048,0.7750464590678632,0.8228354211275506,0.8635414923693242,1.0385953255929632,0.8228354211275506
ST. JOHN'S,HighSprings_B,1990s,5.0,2.0,0.7936843738714112,0.08836104260863652,0.7312036814501309,0.7624440276607711,0.7936843738714112,0.8249247200820514,0.8561650662926916,0.7936843738714112
ST. JOHN'S,HighSprings_B,2000s,3.0,52.0,0.8521656886114761,0.06615473175044642,0.6884990743951257,0.8185702631282349,0.8461783622901973,0.8961309921224146,1.0598082039667247,0.8461783622901973
ST. JOHN'S,HighSprings_B,2000s,4.0,138.0,0.8586683841239025,0.05973162548900384,0.7354928025957133,0.8233465535840252,0.8545941682449161,0.8861397943812301,1.0390115510421052,0.8545941682449161
ST. JOHN'S,HighSprings_B,2010s,3.0,6.0,0.8328451810314625,0.06922791177439143,0.7372902532015279,0.7938158245745829,0.8456610251036937,0.8518624116414235,0.9379951512276468,0.8456610251036937
ST. JOHN'S,HighSprings_B,2010s,4.0,85.0,0.8677862052484985,0.052366230093928975,0.7201312104959842,0.8335485746971167,0.8689083100777476,0.9015056684182462,0.9812321025318932,0.8689083100777476
ST. JOHN'S,HighSprings_F,1970s,3.0,12.0,0.853323701531825,0.09417054793122663,0.7478851431402435,0.7983048248521973,0.8387494608528352,0.8915198704467642,1.0892229663116828,0.8387494608528352
ST. JOHN'S,HighSprings_F,1980s,3.0,75.0,0.8404279643161665,0.09914761588353033,0.6535081681546986,0.763432765955201,0.8398401785300283,0.9037816305164097,1.1236420775499765,0.8398401785300283
ST. JOHN'S,HighSprings_F,1980s,4.0,10.0,0.9461109392324628,0.13321277050343058,0.8069842322298517,0.842576952922206,0.9187750639005766,0.9958664848770487,1.2453208047493092,0.9187750639005766
ST. JOHN'S,HighSprings_F,1990s,3.0,28.0,0.800571375174049,0.07286323507303893,0.6698632493188864,0.7539599068828953,0.7858972138885654,0.8541880462370796,1.0204499829350224,0.7858972138885654
ST. JOHN'S,HighSprings_F,1990s,4.0,3.0,1.0076386102569825,0.03323891811045627,0.973761957284652,0.9913575175995708,1.0089530779144895,1.0245769367431476,1.0402007955718058,1.0089530779144895
ST. JOHN'S,HighSprings_F,2000s,3.0,10.0,0.9125551207282456,0.061578758809267074,0.8244706772416196,0.8732780990008643,0.9046485602335732,0.9746918873411233,0.9872512571877282,0.9046485602335732
ST. JOHN'S,HighSprings_F,2000s,4.0,4.0,1.1009175447180208,0.04664655100500119,1.0491172375329303,1.068510773609448,1.1030594963592701,1.1354662674678433,1.1484339486206128,1.1030594963592701
ST. JOHN'S,Lugano,2010s,3.0,2.0,0.8345076061885097,0.044527175247766435,0.8030221386237323,0.818764872406121,0.8345076061885097,0.8502503399708985,0.8659930737532872,0.8345076061885097
ST. JOHN'S,Lugano,2010s,4.0,2.0,0.9305326983740898,0.027602471972154756,0.9110148032650676,0.9207737508195787,0.9305326983740898,0.9402916459286009,0.950050593483112,0.9305326983740898
ST. JOHN'S,Lugano,2020s,3.0,3.0,0.7877421477536108,0.0337606803630303,0.7591577099677282,0.7691180052012085,0.779078300434689,0.8020343666465523,0.8249904328584156,0.779078300434689
ST. JOHN'S,MidtownEast_C,1950s,3.0,1.0,0.8267478004676192,,0.8267478004676192,0.8267478004676192,0.8267478004676192,0.8267478004676192,0.8267478004676192,0.8267478004676192
ST. JOHN'S,MidtownEast_D,1900s,3.0,2.0,0.8201970639877927,0.11581697741513654,0.7383020938810204,0.7792495789344065,0.8201970639877927,0.8611445490411789,0.902092034094565,0.8201970639877927
ST. JOHN'S,MidtownEast_D,1920s,3.0,1.0,0.925893130633346,,0.925893130633346,0.925893130633346,0.925893130633346,0.925893130633346,0.925893130633346,0.925893130633346
ST. JOHN'S,MidtownEast_D,1930s,3.0,2.0,0.8434371875418116,0.055773327117235295,0.8039994897278789,0.8237183386348452,0.8434371875418116,0.8631560364487779,0.8828748853557442,0.8434371875418116
ST. JOHN'S,MidtownEast_D,1950s,3.0,1.0,1.0066145808910545,,1.0066145808910545,1.0066145808910545,1.0066145808910545,1.0066145808910545,1.0066145808910545,1.0066145808910545
ST. JOHN'S,MidtownEast_D,1960s,3.0,9.0,0.9761027597431374,0.07440474372650711,0.8359421698281145,0.9358259473424816,0.9905329528599638,1.0174312225665871,1.088763191981744,0.9905329528599638
ST. JOHN'S,MidtownEast_D,1970s,3.0,5.0,0.9281655792655243,0.10909452060377467,0.7549003109077316,0.9035946219245314,0.953716366636704,0.9870329095763346,1.04158368728232,0.953716366636704
ST. JOHN'S,MidtownEast_D,1970s,4.0,1.0,1.0172822714910064,,1.0172822714910064,1.0172822714910064,1.0172822714910064,1.0172822714910064,1.0172822714910064,1.0172822714910064
ST. JOHN'S,MidtownEast_D,1980s,3.0,8.0,0.8615499725708318,0.12017395969926616,0.6339813525163813,0.8219113452825568,0.8944161383559308,0.9400437402896373,0.990692690793316,0.8944161383559308
ST. JOHN'S,MidtownEast_D,1980s,4.0,2.0,0.8183588900985348,0.027018676204617988,0.7992538009355658,0.8088063455170502,0.8183588900985348,0.8279114346800193,0.8374639792615037,0.8183588900985348
ST. JOHN'S,MidtownEast_D,1990s,3.0,2.0,0.7828848529313865,0.15505364870379018,0.6732453664852197,0.7280651097083031,0.7828848529313865,0.8377045961544699,0.8925243393775533,0.7828848529313865
ST. JOHN'S,MidtownEast_D,2000s,3.0,1.0,1.0231782039973876,,1.0231782039973876,1.0231782039973876,1.0231782039973876,1.0231782039973876,1.0231782039973876,1.0231782039973876
ST. JOHN'S,MidtownEast_D,2010s,3.0,1.0,0.6759363391733519,,0.6759363391733519,0.6759363391733519,0.6759363391733519,0.6759363391733519,0.6759363391733519,0.6759363391733519
ST. JOHN'S,Newmans_Lake,1930s,3.0,1.0,0.9098195653575054,,0.9098195653575054,0.9098195653575054,0.9098195653575054,0.9098195653575054,0.9098195653575054,0.9098195653575054
ST. JOHN'S,Newmans_Lake,1940s,3.0,2.0,1.144292401734742,0.06852734356728096,1.0958362524016172,1.1200643270681796,1.144292401734742,1.1685204764013042,1.1927485510678666,1.144292401734742
ST. JOHN'S,Newmans_Lake,1950s,2.0,2.0,0.9254413264833503,0.4086849545752856,0.6364574237342497,0.7809493751088,0.9254413264833503,1.0699332778579005,1.2144252292324509,0.9254413264833503
ST. JOHN'S,Newmans_Lake,1950s,3.0,33.0,0.8801241227246596,0.16013700283335913,0.5898184702970134,0.7507999107651951,0.8911505328364873,0.9658369576619528,1.325902393332938,0.8911505328364873
ST. JOHN'S,Newmans_Lake,1960s,2.0,5.0,0.9284588796215871,0.22768307189177825,0.7544439820160952,0.7628069868101807,0.8616727026996103,0.9548037786552672,1.308566947926782,0.8616727026996103
ST. JOHN'S,Newmans_Lake,1960s,3.0,47.0,0.8450986336406131,0.15984622570856738,0.6387822019145764,0.7760092444755173,0.7980066299509126,0.8680810720382939,1.6711612220074117,0.7980066299509126
ST. JOHN'S,Newmans_Lake,1960s,4.0,1.0,0.5558630762957673,,0.5558630762957673,0.5558630762957673,0.5558630762957673,0.5558630762957673,0.5558630762957673,0.5558630762957673
ST. JOHN'S,Newmans_Lake,1970s,3.0,22.0,0.8350585725480492,0.0973001297664257,0.668100121206469,0.7664944986007313,0.8318385803824461,0.8685682372217218,1.1077973722250118,0.8318385803824461
ST. JOHN'S,Newmans_Lake,1980s,3.0,3.0,1.0140151162674862,0.11698785820221592,0.8869395345950672,0.962403045865876,1.0378665571366847,1.0775529071036956,1.1172392570707066,1.0378665571366847
ST. JOHN'S,Newmans_Lake,1980s,4.0,2.0,0.9013780838027123,0.0037967278273342737,0.8986933918096845,0.9000357378061984,0.9013780838027123,0.9027204297992262,0.90406277579574,0.9013780838027123
ST. JOHN'S,Newmans_Lake,2000s,3.0,10.0,0.8628317492543524,0.07209793212184194,0.7318911323302179,0.8203484008123011,0.869100806792771,0.9245330728207675,0.9397873812034196,0.869100806792771
ST. JOHN'S,Newmans_Lake,2010s,3.0,4.0,0.764329731872141,0.04907714692168943,0.7269824966983611,0.7330929099249206,0.7477789946576868,0.7790158166049073,0.8347784414748296,0.7477789946576868
ST. JOHN'S,Springtree_A,1970s,3.0,1.0,0.8996596712724847,,0.8996596712724847,0.8996596712724847,0.8996596712724847,0.8996596712724847,0.8996596712724847,0.8996596712724847
ST. JOHN'S,Springtree_B,1980s,3.0,8.0,0.8701909618753815,0.06592683033636004,0.8029558023211079,0.8289024950206629,0.8459595337776478,0.9056980064937884,0.9929376962007056,0.8459595337776478
ST. JOHN'S,SummerCreek,1980s,3.0,10.0,0.8509776828620244,0.06439184233051573,0.7846110028575121,0.8123514225190691,0.8313574870055942,0.8613612431200055,1.0001656513614992,0.8313574870055942
ST. JOHN'S,SummerCreek,1980s,4.0,2.0,0.9336183760062391,0.02528084378047797,0.9157421199349454,0.9246802479705922,0.9336183760062391,0.942556504041886,0.9514946320775328,0.9336183760062391
ST. JOHN'S,SummerCreek,1990s,3.0,15.0,0.8285195522570103,0.0777532453158126,0.6395432755480085,0.8096367091419301,0.8286256076043557,0.8590328324752964,1.0169884809222645,0.8286256076043557
ST. JOHN'S,SummerCreek,1990s,4.0,4.0,0.9032635569902292,0.05855482342607605,0.8235762446244635,0.8774924559871567,0.9187815667404982,0.9445526677435705,0.9519148498554572,0.9187815667404982
ST. JOHN'S,SummerCreek,2000s,4.0,2.0,0.8121338424731828,0.02440612863626033,0.7948761034119719,0.8035049729425774,0.8121338424731828,0.8207627120037881,0.8293915815343936,0.8121338424731828
ST. JOHN'S,SummerCreek,2010s,4.0,3.0,0.7866785305502435,0.08593945920882955,0.6886107343564519,0.7555923128709698,0.8225738913854879,0.8357124286471392,0.8488509659087906,0.8225738913854879
ST. JOHN'S,Tioga_A,1990s,4.0,5.0,0.8586445867668535,0.06918547857873836,0.7611039107214045,0.8317347422666136,0.8693422426156767,0.8814336195649072,0.9496084186656654,0.8693422426156767
ST. JOHN'S,Tioga_A,1990s,5.0,2.0,0.9106827862103613,0.00862339561242777,0.9045851246959592,0.9076339554531602,0.9106827862103613,0.9137316169675622,0.9167804477247632,0.9106827862103613
ST. JOHN'S,Tioga_A,2000s,4.0,7.0,0.8525628542860485,0.07420334019474166,0.7686837263217353,0.7901331945492253,0.8518665888070812,0.900902028240913,0.9653192192932454,0.8518665888070812
ST. JOHN'S,Tioga_A,2000s,5.0,2.0,0.9154599492291069,0.11327188494840795,0.8353646312643053,0.8754122902467061,0.9154599492291069,0.9555076082115078,0.9955552671939086,0.9154599492291069
ST. JOHN'S,WaldoRural_C,1900s,3.0,1.0,0.936271601288412,,0.936271601288412,0.936271601288412,0.936271601288412,0.936271601288412,0.936271601288412,0.936271601288412
ST. JOHN'S,WaldoRural_C,1940s,3.0,3.0,0.9913530460188565,0.11645275970827595,0.8902546945731431,0.9276870927711441,0.9651194909691452,1.0419022217417133,1.1186849525142817,0.9651194909691452
ST. JOHN'S,WaldoRural_C,1950s,2.0,1.0,0.8881700941253456,,0.8881700941253456,0.8881700941253456,0.8881700941253456,0.8881700941253456,0.8881700941253456,0.8881700941253456
ST. JOHN'S,WaldoRural_C,1950s,3.0,2.0,1.0024178767461032,0.29351333758214104,0.7948726053730748,0.8986452410595889,1.0024178767461032,1.1061905124326172,1.2099631481191313,1.0024178767461032
ST. JOHN'S,WaldoRural_C,1960s,3.0,5.0,0.8395885840855671,0.17338559812207952,0.677006368971786,0.726029285679335,0.8101622688650897,0.8632024272110738,1.1215425697005512,0.8101622688650897
ST. JOHN'S,WaldoRural_C,1970s,3.0,11.0,0.8885581716877904,0.15049874649196693,0.7213229431455802,0.789554327182032,0.8391112893753365,0.9319453404025494,1.201033084743492,0.8391112893753365
ST. JOHN'S,WaldoRural_C,1980s,3.0,10.0,0.9052776617275009,0.13564360223921326,0.7269179960138492,0.8498082260242786,0.8867206552992752,0.9482751871625272,1.1479920296603283,0.8867206552992752
ST. JOHN'S,WaldoRural_C,1980s,4.0,1.0,0.80351893266166,,0.80351893266166,0.80351893266166,0.80351893266166,0.80351893266166,0.80351893266166,0.80351893266166
