prop_id,CENTROID_X,CENTROID_Y,New_Market_Cluster_ID
36908,-82.376185,29.700744,0
37076,-82.375913,29.695907,0
37681,-82.376269,29.691315,0
39592,-82.359705,29.684755,0
39614,-82.359083,29.682722,0
40065,-82.368944,29.675996,0
42324,-82.396511,29.680177,0
43247,-82.422523,29.681031,0
44082,-82.447148,29.674811,0
44470,-82.452982,29.663289,0
44669,-82.448799,29.672611,0
45049,-82.437564,29.66775,0
46320,-82.396667,29.663199,0
77918,-82.351794,29.681513,0
79441,-82.354891,29.662038,0
79630,-82.355075,29.665098,0
81939,-82.311904,29.671219,0
53505,-82.432684,29.63393,0
39387,-82.363068,29.678797,0
39744,-82.36864,29.683985,0
40008,-82.370675,29.675272,0
41369,-82.396199,29.687562,0
41556,-82.385009,29.685061,0
42779,-82.410049,29.676756,0
46319,-82.396869,29.663181,0
46421,-82.392768,29.666977,0
46588,-82.395137,29.666528,0
46924,-82.386635,29.669133,0
47212,-82.388021,29.665138,0
47329,-82.374068,29.66477,0
49484,-82.377693,29.652746,0
54636,-82.414424,29.632834,0
59089,-82.429031,29.604166,0
60589,-82.450296,29.609183,0
60641,-82.451847,29.613066,0
61147,-82.452976,29.605147,0
61184,-82.455141,29.605704,0
61216,-82.446702,29.618049,0
61920,-82.438082,29.627206,0
63765,-82.436856,29.594441,0
65240,-82.429544,29.583823,0
65650,-82.36819,29.589754,0
72191,-82.351791,29.724141,0
72270,-82.351578,29.725125,0
73403,-82.352034,29.697237,0
73682,-82.349543,29.689434,0
73810,-82.353374,29.691108,0
75497,-82.310716,29.676395,0
75619,-82.3107,29.680342,0
76188,-82.311012,29.686423,0
77059,-82.336136,29.674583,0
77605,-82.342858,29.684455,0
79973,-82.333146,29.660664,0
80184,-82.334101,29.661456,0
81057,-82.316279,29.670238,0
81632,-82.309581,29.665688,0
81762,-82.3129,29.661987,0
41956,-82.405308,29.688168,0
43178,-82.423688,29.686571,0
44479,-82.453009,29.661925,0
44713,-82.449268,29.673708,0
45962,-82.400474,29.666349,0
46527,-82.389671,29.669664,0
46986,-82.386662,29.667214,0
47839,-82.372686,29.670102,0
47877,-82.375063,29.668484,0
48665,-82.359719,29.654185,0
52852,-82.445865,29.656928,0
53336,-82.454098,29.632843,0
54100,-82.434987,29.64293,0
54154,-82.434314,29.641001,0
59184,-82.426639,29.606814,0
59318,-82.430046,29.610475,0
59919,-82.436583,29.614914,0
61308,-82.446888,29.620192,0
61320,-82.44679,29.621614,0
63933,-82.432974,29.598509,0
65045,-82.434031,29.583541,0
65782,-82.366556,29.586068,0
66199,-82.349852,29.611578,0
18213,-82.456935,29.683942,0
18846,-82.498449,29.674119,0
18947,-82.49952,29.679097,0
19700,-82.475122,29.661148,0
21362,-82.486662,29.645842,0
22574,-82.46113,29.638591,0
22585,-82.461686,29.643035,0
24185,-82.479386,29.570701,0
25209,-82.5172,29.522916,0
25624,-82.517658,29.519814,0
28507,-82.424083,29.760585,0
29772,-82.410987,29.756957,0
29778,-82.40982,29.756733,0
30717,-82.40266,29.718227,0
31212,-82.397692,29.721099,0
31468,-82.399447,29.728572,0
31488,-82.395658,29.728416,0
31949,-82.36919,29.70554,0
32116,-82.368722,29.713398,0
35575,-82.416994,29.694648,0
35904,-82.404428,29.698573,0
36936,-82.37852,29.699775,0
37098,-82.377113,29.696634,0
37802,-82.356472,29.694771,0
38159,-82.359174,29.700086,0
38238,-82.363402,29.699083,0
38480,-82.361207,29.702164,0
38794,-82.364632,29.693933,0
39113,-82.364645,29.698613,0
39152,-82.366451,29.696685,0
39451,-82.358951,29.680132,0
69927,-82.446335,29.567572,0
76149,-82.307907,29.687406,0
79208,-82.354163,29.669548,0
80121,-82.335673,29.66602,0
85978,-82.316175,29.658612,0
89865,-82.347504,29.657383,0
90321,-82.33873,29.642541,0
93833,-82.304238,29.629449,0
96649,-82.178556,29.782644,1
99768,-82.106778,29.763368,1
100727,-82.083881,29.718306,1
102840,-82.079152,29.598368,2
103224,-82.096741,29.594554,2
103763,-82.06429,29.581347,2
105559,-82.607541,29.642106,0
500553,-82.602109,29.63684,0
24835,-82.495174,29.535605,0
1846,-82.606201,29.840591,0
2899,-82.591228,29.824166,0
3100,-82.595915,29.827052,0
3360,-82.602574,29.831944,0
4825,-82.605965,29.809258,0
7990,-82.589103,29.660361,0
9869,-82.610773,29.636113,0
10019,-82.609397,29.632505,0
12415,-82.550724,29.806911,0
12772,-82.496653,29.799941,0
17322,-82.491158,29.709661,0
18374,-82.462979,29.684716,0
18378,-82.461908,29.684701,0
19402,-82.49314,29.668551,0
19977,-82.473021,29.660401,0
20051,-82.459083,29.662656,0
20206,-82.471011,29.666763,0
21231,-82.482649,29.648489,0
22632,-82.456318,29.633947,0
28366,-82.418811,29.757658,0
28410,-82.417286,29.753351,0
28811,-82.421796,29.755008,0
84368,-82.292541,29.652168,0
92206,-82.305593,29.64006,0
98131,-82.243015,29.649194,0
100928,-82.065541,29.709214,1
105769,-82.468524,29.627472,0
106326,-82.603202,29.636326,0
106372,-82.549843,29.807929,0
106836,-82.454741,29.623251,0
40505,-82.384233,29.687447,0
44660,-82.448378,29.671626,0
44780,-82.44872,29.668413,0
44850,-82.425017,29.67373,0
45074,-82.438826,29.663508,0
47374,-82.372744,29.662004,0
47551,-82.373873,29.6667,0
47553,-82.375142,29.667365,0
48887,-82.36344,29.645777,0
50188,-82.3867,29.649388,0
52426,-82.432616,29.653056,0
52620,-82.423472,29.648512,0
52960,-82.440182,29.649144,0
53507,-82.433375,29.634389,0
53839,-82.427686,29.631589,0
53910,-82.430306,29.644242,0
54205,-82.433488,29.642271,0
54251,-82.432853,29.64304,0
40016,-82.369968,29.678956,0
40385,-82.381155,29.682444,0
41974,-82.403988,29.687944,0
42153,-82.39923,29.680091,0
45614,-82.407759,29.661669,0
46965,-82.38691,29.668341,0
47285,-82.381328,29.669178,0
47653,-82.377689,29.671569,0
48151,-82.356101,29.673651,0
48934,-82.35623,29.658373,0
48976,-82.366623,29.654499,0
49351,-82.374597,29.655723,0
50357,-82.394161,29.652035,0
50554,-82.398312,29.657616,0
52604,-82.423852,29.649298,0
53951,-82.422867,29.633209,0
55602,-82.426877,29.63559,0
55685,-82.426971,29.635217,0
59568,-82.432521,29.611287,0
60880,-82.443102,29.614517,0
61269,-82.44346,29.618641,0
61406,-82.440352,29.619183,0
61700,-82.446821,29.626094,0
64234,-82.429206,29.588336,0
64885,-82.438359,29.581029,0
60162,-82.454231,29.602975,0
3071,-82.595294,29.826836,0
7915,-82.597549,29.657374,0
9356,-82.616352,29.650876,0
11633,-82.541869,29.862002,0
5636,-82.606907,29.796784,0
5849,-82.620936,29.784741,0
7772,-82.611652,29.659951,0
9709,-82.607625,29.635363,0
11617,-82.545741,29.859064,0
12394,-82.551642,29.806949,0
12544,-82.527163,29.808458,0
12641,-82.523795,29.813343,0
14521,-82.501078,29.791646,0
16626,-82.478519,29.733622,0
19954,-82.474356,29.66047,0
20811,-82.461465,29.658968,0
20999,-82.485708,29.654099,0
23100,-82.53642,29.616183,0
24050,-82.472511,29.562733,0
25294,-82.526097,29.527736,0
30859,-82.396614,29.726916,0
31139,-82.397374,29.718372,0
32687,-82.361579,29.71349,0
33225,-82.377998,29.711121,0
34378,-82.39148,29.705341,0
34499,-82.403652,29.709109,0
34804,-82.431386,29.715276,0
35055,-82.423521,29.690553,0
81097,-82.318532,29.668255,0
83887,-82.304034,29.658998,0
87864,-82.334038,29.653679,0
89823,-82.34307,29.657841,0
92894,-82.286929,29.634754,0
93103,-82.287786,29.632442,0
94064,-82.306166,29.613129,0
94553,-82.310465,29.538941,3
103878,-82.064548,29.564019,2
500601,-82.096199,29.594584,2
46964,-82.387177,29.668343,0
1790,-82.607005,29.838582,0
1792,-82.607005,29.839012,0
2950,-82.591904,29.832222,0
4451,-82.609492,29.821038,0
4720,-82.614557,29.81556,0
5081,-82.60486,29.811434,0
7412,-82.605972,29.67812,0
7734,-82.614332,29.66134,0
10021,-82.608723,29.632523,0
10359,-82.640177,29.612542,0
15776,-82.487236,29.757261,0
18848,-82.498366,29.674533,0
21279,-82.4785,29.64826,0
21809,-82.488035,29.65806,0
23340,-82.510822,29.596704,0
24232,-82.478179,29.563134,0
28605,-82.411548,29.762912,0
31132,-82.397526,29.720513,0
31938,-82.370427,29.706651,0
32179,-82.362159,29.715791,0
35330,-82.409001,29.695344,0
35675,-82.419283,29.699467,0
35759,-82.413833,29.693081,0
37025,-82.373453,29.696117,0
85630,-82.322807,29.659774,0
86147,-82.317694,29.656731,0
89805,-82.343727,29.658743,0
36896,-82.376747,29.701345,0
45056,-82.437524,29.666195,0
45096,-82.437052,29.666104,0
81706,-82.307848,29.665954,0
16818,-82.552021,29.740868,0
18278,-82.458572,29.683842,0
19532,-82.493959,29.661727,0
19543,-82.493325,29.660244,0
20201,-82.470973,29.667397,0
21283,-82.47935,29.648109,0
22930,-82.481208,29.627908,0
23282,-82.513931,29.601267,0
28486,-82.42306,29.760118,0
34440,-82.403452,29.709834,0
36094,-82.402129,29.695205,0
38049,-82.359958,29.693434,0
41664,-82.395367,29.684904,0
44312,-82.440379,29.668761,0
44435,-82.450574,29.664348,0
82648,-82.302535,29.668317,0
84826,-82.308465,29.653542,0
85353,-82.314394,29.653221,0
105728,-82.467245,29.627785,0
9754,-82.607132,29.632019,0
9829,-82.613006,29.63654,0
12803,-82.496874,29.801078,0
13350,-82.478872,29.791569,0
14555,-82.501097,29.793402,0
14601,-82.497355,29.790999,0
18966,-82.499459,29.678501,0
20217,-82.470868,29.665499,0
31375,-82.399117,29.729209,0
31959,-82.370586,29.704911,0
37748,-82.373078,29.692124,0
38349,-82.363445,29.696186,0
39901,-82.371435,29.680855,0
50338,-82.389949,29.64663,0
61637,-82.44723,29.627215,0
65003,-82.433274,29.584769,0
65334,-82.428145,29.584332,0
69639,-82.43892,29.567322,0
73098,-82.354844,29.698891,0
76974,-82.333804,29.681206,0
77340,-82.350606,29.681487,0
78663,-82.343584,29.666971,0
80223,-82.334561,29.663659,0
91943,-82.308028,29.629749,0
92531,-82.299127,29.642928,0
98293,-82.249557,29.634345,0
100907,-82.065346,29.711497,1
101252,-82.089571,29.700786,1
106483,-82.48761,29.662221,0
106746,-82.360055,29.683964,0
2026,-82.586954,29.830013,0
4969,-82.598533,29.803341,0
5029,-82.599395,29.814362,0
9688,-82.607464,29.637035,0
18749,-82.497949,29.679496,0
32689,-82.36158,29.712987,0
33834,-82.386717,29.712645,0
35792,-82.396761,29.700301,0
36048,-82.403177,29.697734,0
37273,-82.37356,29.692437,0
38979,-82.36782,29.702127,0
42881,-82.407574,29.674442,0
64219,-82.427847,29.588842,0
64256,-82.430313,29.587128,0
64321,-82.435109,29.590353,0
65008,-82.433596,29.585544,0
65641,-82.377208,29.59799,0
66316,-82.391551,29.578586,0
69529,-82.42695,29.571278,0
69676,-82.437501,29.567585,0
72082,-82.353081,29.722261,0
73758,-82.354679,29.695515,0
74913,-82.304895,29.696856,0
75727,-82.312542,29.677781,0
77411,-82.348518,29.683901,0
77795,-82.353411,29.688191,0
79239,-82.343546,29.665384,0
40552,-82.38185,29.684822,0
40795,-82.376402,29.679653,0
42224,-82.408575,29.678707,0
42533,-82.400434,29.675255,0
43712,-82.443831,29.67564,0
44220,-82.441844,29.661388,0
45913,-82.401273,29.672176,0
46557,-82.391401,29.670901,0
48721,-82.362852,29.655745,0
49211,-82.3738,29.654404,0
52812,-82.447879,29.657243,0
54238,-82.432587,29.641871,0
60801,-82.435957,29.607136,0
61158,-82.45353,29.605794,0
61445,-82.441467,29.623292,0
61754,-82.443528,29.625862,0
64763,-82.438173,29.585339,0
65022,-82.432932,29.586218,0
65200,-82.433269,29.580282,0
65269,-82.428739,29.586694,0
69946,-82.450919,29.566649,0
70003,-82.447088,29.558418,0
72241,-82.352683,29.726017,0
75599,-82.312894,29.680953,0
77023,-82.333816,29.67546,0
77563,-82.343558,29.684161,0
78418,-82.352492,29.680954,0
79243,-82.345241,29.666027,0
79509,-82.353399,29.660328,0
3283,-82.600025,29.830823,0
4483,-82.609934,29.818409,0
4842,-82.608055,29.802555,0
4894,-82.616635,29.817884,0
5287,-82.571476,29.810707,0
5410,-82.561752,29.80616,0
8209,-82.559516,29.640966,0
9705,-82.607091,29.635874,0
9793,-82.611717,29.637419,0
10297,-82.624147,29.613573,0
12855,-82.497471,29.80298,0
12891,-82.49449,29.807576,0
13721,-82.49138,29.798412,0
16104,-82.513255,29.767141,0
17522,-82.525319,29.698374,0
17933,-82.492449,29.69453,0
18767,-82.496952,29.680934,0
20069,-82.461196,29.66129,0
20465,-82.468102,29.664188,0
20946,-82.465439,29.648689,0
47343,-82.374566,29.664234,0
48895,-82.363733,29.646672,0
49469,-82.377693,29.653564,0
49492,-82.37688,29.652168,0
49522,-82.375571,29.658441,0
50137,-82.379019,29.647512,0
52228,-82.434972,29.646252,0
52643,-82.42509,29.64719,0
53220,-82.443639,29.639147,0
54144,-82.435555,29.641305,0
54244,-82.431423,29.64304,0
58051,-82.422052,29.622978,0
59063,-82.430283,29.601763,0
59580,-82.432533,29.610151,0
60808,-82.435989,29.607208,0
61178,-82.455775,29.604547,0
64320,-82.435111,29.590609,0
1875,-82.601106,29.843803,0
2930,-82.591852,29.827309,0
5562,-82.588467,29.784471,0
12115,-82.494195,29.825071,0
15564,-82.490909,29.778304,0
18091,-82.455624,29.687558,0
18295,-82.460542,29.688759,0
18904,-82.49917,29.676817,0
20086,-82.461294,29.665527,0
20709,-82.466928,29.668827,0
21199,-82.482627,29.650194,0
21353,-82.485717,29.645808,0
30505,-82.387058,29.733973,0
30741,-82.396179,29.724029,0
31230,-82.395764,29.720066,0
31288,-82.395545,29.719734,0
31366,-82.398611,29.729483,0
31686,-82.356311,29.705177,0
31927,-82.368151,29.704624,0
32549,-82.360736,29.707794,0
33424,-82.378941,29.709646,0
33780,-82.383458,29.71063,0
35692,-82.414067,29.69553,0
38720,-82.364879,29.693034,0
39788,-82.364596,29.687541,0
41468,-82.40143,29.687393,0
44211,-82.44186,29.661772,0
44240,-82.442983,29.662058,0
45939,-82.400902,29.671883,0
47323,-82.382573,29.670563,0
48534,-82.357002,29.664759,0
49109,-82.365711,29.65347,0
49140,-82.366088,29.654625,0
49507,-82.373064,29.65843,0
49637,-82.385451,29.659139,0
49601,-82.385073,29.658744,0
52343,-82.43183,29.658867,0
47732,-82.381894,29.673653,0
48427,-82.360717,29.663684,0
48124,-82.359541,29.66886,0
49206,-82.373001,29.654689,0
44692,-82.447616,29.674067,0
6103,-82.591837,29.768546,0
7692,-82.611315,29.66094,0
7984,-82.589075,29.658897,0
43985,-82.451485,29.674845,0
42571,-82.394359,29.675348,0
5253,-82.568301,29.80995,0
5983,-82.561208,29.771803,0
32204,-82.364516,29.716545,0
35364,-82.407151,29.695869,0
35584,-82.41639,29.692384,0
28625,-82.410618,29.763133,0
28665,-82.425882,29.761847,0
30815,-82.39924,29.726514,0
32175,-82.361573,29.716821,0
34290,-82.397586,29.716378,0
35790,-82.396758,29.701146,0
38618,-82.368432,29.69126,0
39668,-82.361547,29.687122,0
31487,-82.395815,29.728416,0
31748,-82.368095,29.717389,0
32638,-82.366087,29.710757,0
39193,-82.370331,29.695666,0
22826,-82.461319,29.630183,0
30346,-82.381236,29.732613,0
53588,-82.425323,29.640995,0
76096,-82.311518,29.681686,0
81400,-82.316978,29.660577,0
61600,-82.443824,29.623334,0
12275,-82.528443,29.815985,0
12642,-82.521763,29.81332,0
23290,-82.522189,29.59694,0
28299,-82.407753,29.749636,0
28445,-82.417255,29.755812,0
28614,-82.41103,29.762879,0
31079,-82.395119,29.72751,0
58177,-82.4266,29.618319,0
60839,-82.43965,29.614785,0
63890,-82.430931,29.596073,0
21790,-82.48515,29.658699,0
22228,-82.546222,29.642061,0
29779,-82.409819,29.756522,0
63515,-82.418698,29.589669,0
64211,-82.428696,29.588854,0
65001,-82.433132,29.584434,0
73872,-82.352541,29.69139,0
79419,-82.349355,29.663122,0
8749,-82.610355,29.641449,0
13749,-82.493018,29.797874,0
16841,-82.549333,29.738568,0
18859,-82.498983,29.675988,0
20699,-82.463621,29.669936,0
20894,-82.470226,29.651996,0
21095,-82.483207,29.651891,0
21224,-82.483225,29.6493,0
21273,-82.479333,29.648558,0
21329,-82.48253,29.646779,0
21618,-82.477874,29.652246,0
30527,-82.387749,29.733972,0
32814,-82.371884,29.704056,0
34271,-82.398809,29.716118,0
42889,-82.415164,29.675161,0
106544,-82.46432,29.621977,0
2712,-82.589574,29.820994,0
18126,-82.458237,29.687892,0
19050,-82.521678,29.676231,0
21098,-82.483185,29.652733,0
22146,-82.529651,29.653246,0
30991,-82.394874,29.727125,0
31297,-82.391307,29.729213,0
35462,-82.410774,29.689497,0
29689,-82.4112,29.757745,0
29760,-82.410251,29.755128,0
91562,-82.312154,29.641743,0
98030,-82.173411,29.643238,-1
79202,-82.355324,29.668654,0
5117,-82.600684,29.811983,0
17249,-82.475389,29.712075,0
20483,-82.467349,29.665881,0
42830,-82.412584,29.674959,0
46559,-82.392314,29.670693,0
47641,-82.377302,29.672974,0
91098,-82.330792,29.623221,0
91619,-82.309034,29.639457,0
92259,-82.305597,29.639036,0
94091,-82.306261,29.616835,0
95057,-82.279757,29.507827,3
99056,-82.245256,29.492311,3
102629,-82.083049,29.599923,2
105242,-82.43026,29.579865,0
105500,-82.588745,29.662612,0
105760,-82.468998,29.628305,0
106700,-82.402008,29.731423,0
502113,-82.513387,29.768516,0
7978,-82.588966,29.657166,0
41388,-82.393997,29.68703,0
42334,-82.396159,29.680859,0
42792,-82.411028,29.676464,0
44103,-82.443173,29.669111,0
44191,-82.450759,29.671683,0
44729,-82.447136,29.670691,0
45127,-82.437079,29.663232,0
46350,-82.392286,29.668992,0
46816,-82.381052,29.661724,0
48000,-82.363076,29.66752,0
48031,-82.361858,29.670428,0
48178,-82.366552,29.673348,0
49311,-82.374599,29.656841,0
49411,-82.376861,29.657129,0
52351,-82.432706,29.65739,0
52542,-82.426126,29.656815,0
61630,-82.447256,29.628479,0
63280,-82.392546,29.608818,0
63612,-82.421502,29.592571,0
73307,-82.354689,29.702881,0
76128,-82.306392,29.687876,0
73714,-82.35366,29.692404,0
76657,-82.327729,29.683471,0
79261,-82.346971,29.666405,0
81782,-82.312559,29.660995,0
82896,-82.297596,29.664684,0
88109,-82.336111,29.654679,0
89949,-82.349484,29.657844,0
98162,-82.240163,29.646015,0
98171,-82.240144,29.648665,0
98184,-82.24051,29.65139,0
99726,-82.106736,29.77814,1
105202,-82.429409,29.580681,0
105759,-82.468999,29.628168,0
106602,-82.397411,29.730586,0
107251,-82.520904,29.809206,0
107540,-82.468158,29.623113,0
82707,-82.291352,29.663667,0
82721,-82.293889,29.664133,0
85955,-82.313535,29.656621,0
86803,-82.334752,29.647884,0
92497,-82.299807,29.637898,0
92966,-82.285862,29.633677,0
95263,-82.27749,29.501925,3
99831,-82.093401,29.761063,1
101315,-82.068619,29.696021,1
105498,-82.58821,29.662615,0
82294,-82.302009,29.672233,0
82628,-82.304398,29.668203,0
83575,-82.270137,29.653014,0
83772,-82.295555,29.658093,0
84284,-82.300545,29.653373,0
89747,-82.34516,29.658111,0
92044,-82.295279,29.644378,0
92231,-82.305594,29.639758,0
92722,-82.280158,29.637784,0
96237,-82.165485,29.789938,1
99158,-82.173657,29.495344,-1
106535,-82.460506,29.626521,0
76716,-82.33011,29.680492,0
77114,-82.335674,29.673342,0
79169,-82.35291,29.669391,0
83626,-82.268822,29.646208,0
85683,-82.320164,29.657086,0
86068,-82.313832,29.655466,0
92488,-82.301763,29.637901,0
96484,-82.168903,29.784158,1
1624,-82.614138,29.84265,0
4268,-82.600722,29.816129,0
4315,-82.59597,29.815594,0
5119,-82.600678,29.811154,0
7815,-82.61353,29.657879,0
8619,-82.622477,29.643751,0
9842,-82.613517,29.636527,0
13408,-82.473095,29.791846,0
14802,-82.499467,29.78937,0
15593,-82.491239,29.781041,0
16162,-82.513169,29.7678,0
19481,-82.492766,29.662686,0
20418,-82.470112,29.660873,0
21102,-82.483872,29.652019,0
21251,-82.479451,29.649986,0
22117,-82.509951,29.651263,0
22495,-82.477148,29.644208,0
22675,-82.458238,29.639183,0
59271,-82.423883,29.608221,0
59501,-82.435549,29.604857,0
59594,-82.432951,29.609998,0
59809,-82.444869,29.603916,0
60632,-82.450865,29.612523,0
60794,-82.436016,29.60704,0
61341,-82.443138,29.621563,0
61420,-82.438798,29.617635,0
61505,-82.434292,29.618924,0
64149,-82.427823,29.590804,0
64330,-82.433658,29.591269,0
64348,-82.433247,29.590651,0
64736,-82.438351,29.586094,0
65031,-82.434795,29.58553,0
65144,-82.432393,29.582116,0
65223,-82.434246,29.580792,0
65684,-82.372811,29.594447,0
66833,-82.374105,29.588648,0
66966,-82.350891,29.616213,0
70103,-82.449946,29.562549,0
70525,-82.42825,29.521901,0
72253,-82.351994,29.725126,0
75112,-82.304492,29.678701,0
75116,-82.304129,29.678906,0
77041,-82.33614,29.675484,0
77438,-82.351379,29.683617,0
77449,-82.349815,29.684316,0
77693,-82.347124,29.683475,0
77790,-82.354645,29.686359,0
80491,-82.327791,29.666332,0
39929,-82.371687,29.678292,0
40057,-82.36837,29.675284,0
42580,-82.393979,29.67495,0
44197,-82.442257,29.663693,0
44229,-82.44015,29.660602,0
45085,-82.437546,29.664045,0
45123,-82.437055,29.662331,0
47538,-82.374258,29.666692,0
48393,-82.366862,29.66247,0
48849,-82.362584,29.648256,0
49002,-82.36824,29.653327,0
49516,-82.375574,29.658913,0
52556,-82.428628,29.656082,0
52709,-82.451293,29.659124,0
52736,-82.450317,29.657872,0
52816,-82.447372,29.658432,0
53659,-82.434753,29.635056,0
53893,-82.426918,29.644239,0
54727,-82.419072,29.633602,0
57998,-82.419692,29.622002,0
58742,-82.450488,29.629263,0
59238,-82.430118,29.605621,0
59312,-82.42855,29.61185,0
59427,-82.431374,29.602027,0
59467,-82.437853,29.602754,0
59868,-82.435143,29.610802,0
60623,-82.449886,29.612604,0
60950,-82.446607,29.615509,0
61207,-82.446959,29.619169,0
61285,-82.444239,29.620248,0
61665,-82.445846,29.625396,0
63007,-82.404524,29.608736,0
63832,-82.438099,29.592811,0
52921,-82.445265,29.657461,0
53176,-82.453457,29.64334,0
53260,-82.448094,29.635038,0
54179,-82.437269,29.640046,0
54492,-82.420258,29.632078,0
54580,-82.411254,29.637936,0
55604,-82.426991,29.635622,0
59399,-82.4331,29.603167,0
59431,-82.43139,29.603125,0
60017,-82.428703,29.608756,0
61509,-82.43431,29.617694,0
61567,-82.434523,29.620933,0
63893,-82.430762,29.595393,0
64452,-82.427213,29.59325,0
65110,-82.43247,29.58517,0
65153,-82.432191,29.582431,0
70585,-82.4331,29.522219,0
72065,-82.352943,29.720686,0
73518,-82.348401,29.693105,0
76595,-82.332626,29.676145,0
76784,-82.330113,29.676758,0
77452,-82.350558,29.68432,0
49029,-82.368875,29.651981,0
49488,-82.378011,29.652459,0
52857,-82.445284,29.65845,0
54794,-82.420377,29.634731,0
64260,-82.430744,29.5878,0
64279,-82.431113,29.591813,0
64379,-82.433765,29.588491,0
65328,-82.42808,29.585216,0
72179,-82.353558,29.724498,0
73125,-82.351679,29.701543,0
77031,-82.334171,29.675079,0
79723,-82.326815,29.671315,0
81604,-82.311238,29.664385,0
82420,-82.300765,29.660724,0
82955,-82.297726,29.662614,0
83779,-82.296399,29.657737,0
85404,-82.318201,29.647568,0
53168,-82.452094,29.643115,0
53546,-82.431113,29.633977,0
59289,-82.42405,29.607113,0
59793,-82.445074,29.602115,0
59873,-82.436886,29.611495,0
61364,-82.443577,29.620212,0
61515,-82.436072,29.616967,0
61534,-82.438547,29.618439,0
61594,-82.4446,29.622683,0
61616,-82.445102,29.62413,0
65327,-82.428034,29.585403,0
65516,-82.341914,29.600914,0
4604,-82.643991,29.82507,0
4864,-82.602364,29.800557,0
7032,-82.563975,29.708434,0
8612,-82.621689,29.643963,0
8648,-82.621537,29.641861,0
8705,-82.612018,29.64028,0
9115,-82.611728,29.643014,0
12667,-82.521062,29.806534,0
16093,-82.510335,29.767355,0
16151,-82.511609,29.767786,0
17319,-82.489979,29.713992,0
18338,-82.461899,29.685793,0
18908,-82.500012,29.677215,0
18917,-82.498602,29.6776,0
21260,-82.480246,29.64909,0
23806,-82.476383,29.576072,0
30608,-82.39156,29.739909,0
30940,-82.393184,29.726301,0
34814,-82.430701,29.717612,0
35149,-82.425151,29.695646,0
35608,-82.415327,29.695398,0
38388,-82.35967,29.702157,0
38402,-82.359683,29.701473,0
21797,-82.486097,29.658146,0
22794,-82.457409,29.629009,0
23488,-82.524718,29.585364,0
26868,-82.405498,29.844614,0
28104,-82.372068,29.771245,0
30319,-82.382659,29.734098,0
30320,-82.38273,29.733967,0
31432,-82.401673,29.728791,0
31491,-82.395185,29.728414,0
32056,-82.372009,29.710326,0
32619,-82.365202,29.711536,0
33705,-82.379655,29.716684,0
33785,-82.384817,29.710613,0
33795,-82.381181,29.711641,0
33907,-82.383325,29.709234,0
34801,-82.429166,29.714784,0
35096,-82.424364,29.693472,0
35387,-82.408581,29.692644,0
35399,-82.407919,29.693651,0
36875,-82.37694,29.699489,0
37214,-82.376008,29.694097,0
37266,-82.374119,29.693887,0
37394,-82.386741,29.70101,0
81052,-82.316277,29.668863,0
81448,-82.312091,29.659837,0
82280,-82.302826,29.671037,0
83417,-82.264767,29.651499,0
83652,-82.269519,29.645803,0
91136,-82.327586,29.624289,0
92301,-82.302648,29.639339,0
92369,-82.300498,29.639577,0
92420,-82.305566,29.637603,0
93693,-82.286052,29.626978,0
93841,-82.30553,29.628737,0
95175,-82.288775,29.50203,3
99735,-82.11063,29.783427,1
100838,-82.054179,29.710886,1
105949,-82.394801,29.594348,0
106394,-82.546875,29.807106,0
81411,-82.31721,29.662445,0
3457,-82.602067,29.836264,0
4181,-82.593415,29.816992,0
4936,-82.608117,29.809925,0
31318,-82.395258,29.72885,0
32153,-82.371454,29.714068,0
33934,-82.385886,29.708893,0
34082,-82.399791,29.705965,0
34809,-82.430752,29.716803,0
35912,-82.405166,29.698088,0
36097,-82.400334,29.697334,0
36755,-82.392242,29.694972,0
37409,-82.387691,29.698979,0
37687,-82.376266,29.689675,0
38396,-82.36049,29.70175,0
38465,-82.363184,29.700799,0
39776,-82.364147,29.686067,0
70043,-82.453376,29.558485,0
72221,-82.351989,29.726567,0
73069,-82.352794,29.702519,0
75173,-82.301835,29.681173,0
75708,-82.311044,29.678228,0
77221,-82.335215,29.681821,0
77677,-82.345825,29.682416,0
78702,-82.349028,29.672007,0
79984,-82.334471,29.660291,0
81266,-82.320678,29.663296,0
81375,-82.317584,29.661293,0
81516,-82.315101,29.667183,0
82257,-82.305556,29.671219,0
85827,-82.314463,29.658403,0
86096,-82.316728,29.656238,0
89787,-82.346972,29.656075,0
93105,-82.287785,29.632104,0
98109,-82.243975,29.649471,0
100069,-82.106156,29.758875,1
102477,-82.081729,29.585515,2
105824,-82.464773,29.622234,0
106867,-82.454537,29.626605,0
2384,-82.587913,29.833292,0
7924,-82.59504,29.657783,0
7959,-82.591928,29.657742,0
14543,-82.502518,29.794505,0
16997,-82.524652,29.721382,0
17333,-82.494817,29.70938,0
20399,-82.469173,29.661456,0
22374,-82.508489,29.634388,0
26609,-82.391303,29.86342,-1
27961,-82.458694,29.791193,0
30965,-82.394872,29.726767,0
31310,-82.393767,29.729468,0
31311,-82.39394,29.729527,0
31400,-82.400314,29.729212,0
31747,-82.368457,29.717391,0
31964,-82.371345,29.706661,0
32214,-82.36608,29.715006,0
34602,-82.417514,29.711166,0
34871,-82.443055,29.712822,0
34917,-82.447816,29.707212,0
35597,-82.416407,29.693943,0
35816,-82.392935,29.700757,0
