prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,actual_year_built,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Archer,Buck_Bay,Duck_Pond,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,HaileLike,Hawthorne,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_F,High_Springs_Main,Lugano,Magnolia_Heights,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,Real_Tioga,Springtree_A,Springtree_B,Thornebrooke,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,West_Outer_Gainesville,West_of_Waldo_rd,WildsPlantation,swNewberry_A,swNewberry_B,built_before_1974,built_pre_1994_with_effective_le_1994,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
46267,0.09,1968,1.15,GAINESVILLE,497200,1936,2006,100,1968.0,1997,0.0,24.0,396.0,19,420683.99999999994,0.11779920861069772,-82.390167,29.662457,06375-300-006,HighSpringsAGNV,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.710338157282681,331153.78618197277,333089.78618197277,-164110.21381802723,-89530.21381802717,164110.21381802723,89530.21381802717,0.6699311870112084
46270,0.11,1724,1.15,GAINESVILLE,414800,1187,2006,100,3448.0,1996,0.0,36.0,888.0,19,351393.0,0.14397681052418612,-82.390219,29.66198,06375-300-009,HighSpringsAGNV,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.66793414688717,317405.0974254903,318592.0974254903,-96207.90257450967,-33987.90257450967,96207.90257450967,33987.90257450967,0.7680619513632843
46271,0.1,2254,1.15,GAINESVILLE,451900,3441,2006,100,4148.0,1997,360.0,64.0,880.0,19,380674.0,0.13088800956744193,-82.390054,29.661959,06375-300-010,HighSpringsAGNV,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.841964452140246,377741.1501786542,381182.1501786542,-70717.84982134582,-2932.8498213458224,70717.84982134582,2932.8498213458224,0.8435099583506399
46272,0.1,1974,1.15,GAINESVILLE,466000,1552,2006,100,1974.0,1995,0.0,76.0,440.0,19,394547.99999999994,0.13088800956744193,-82.389885,29.661959,06375-300-011,HighSpringsAGNV,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.749211333782798,344280.2668237779,345832.2668237779,-120167.73317622207,-50267.73317622201,120167.73317622207,50267.73317622201,0.7421293279480213
46284,0.06,1836,1.15,GAINESVILLE,335700,560,2007,100,1116.0,2007,720.0,88.0,420.0,18,284785.0,0.07853280574046516,-82.396292,29.661147,06377-010-006,HighSpringsAGNV,True,False,False,0.8200000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.677266337136345,320381.0466450029,320941.0466450029,-14758.953354997095,35596.046645002905,14758.953354997095,35596.046645002905,0.9560352893804078
46286,0.06,1168,1.15,GAINESVILLE,357500,557,2003,100,1168.0,2003,0.0,85.0,440.0,22,303318.0,0.07853280574046516,-82.396292,29.661312,06377-010-008,HighSpringsAGNV,True,False,False,0.78,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.348638709675626,230645.85310934918,231202.85310934918,-126297.14689065082,-72672.14689065082,126297.14689065082,72672.14689065082,0.6467212674387389
46287,0.06,2080,1.0,GAINESVILLE,362500,576,2005,100,1040.0,2005,1040.0,96.0,484.0,20,307549.0,0.07853280574046516,-82.396291,29.661395,06377-010-009,HighSpringsAGNV,True,False,False,0.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.637595987545783,307920.21541726013,308496.21541726013,-54003.78458273987,371.21541726012947,54003.78458273987,371.21541726012947,0.8510240425303728
46294,0.09,2323,1.15,GAINESVILLE,494700,3200,2004,100,1435.0,2004,888.0,315.0,400.0,21,417295.0,0.11779920861069772,-82.396586,29.662124,06377-010-016,HighSpringsAGNV,True,False,False,0.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.852438213801655,381718.31252285175,384918.31252285175,-109781.68747714825,-35576.687477148254,109781.68747714825,35576.687477148254,0.7780843188252512
46301,0.09,1980,1.15,GAINESVILLE,468100,520,2006,100,1308.0,2006,672.0,253.0,480.0,19,397365.0,0.11779920861069772,-82.396334,29.662453,06377-010-023,HighSpringsAGNV,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.772868558671938,352522.08743867476,353042.08743867476,-115057.91256132524,-44842.91256132524,115057.91256132524,44842.91256132524,0.7542022803646118
46305,0.07,2015,1.15,GAINESVILLE,407800,8176,2007,100,1231.0,2007,784.0,109.0,441.0,18,338454.0,0.09162160669720935,-82.396284,29.662958,06377-010-027,HighSpringsAGNV,True,False,False,0.8200000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.753702719705055,345830.04007714905,354006.04007714905,-53793.95992285095,7376.040077149053,53793.95992285095,7376.040077149053,0.8680873959714297
46307,0.35,2744,1.15,GAINESVILLE,635300,19934,2011,100,1420.0,2011,1324.0,391.0,648.0,14,520070.99999999994,0.4581080334860467,-82.396264,29.663212,06377-010-029,HighSpringsAGNV,True,False,False,0.86,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.153686137536756,515909.2400085865,535843.2400085866,-99456.75999141345,-4161.759991413448,99456.75999141345,4161.759991413448,0.8434491421510886
46308,0.18,3334,1.15,GAINESVILLE,746700,5940,2014,100,2326.0,2014,1008.0,357.0,506.0,11,628755.0,0.23559841722139543,-82.396283,29.663551,06377-010-030,HighSpringsAGNV,True,False,False,0.89,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.247671398978806,566748.7704990017,572688.7704990017,-174011.22950099828,-62006.22950099828,174011.22950099828,62006.22950099828,0.7669596497910831
46312,0.12,1712,1.15,GAINESVILLE,429700,11168,2005,100,806.0,2005,906.0,950.0,380.0,20,354077.0,0.15706561148093032,-82.396283,29.663757,06377-010-034,HighSpringsAGNV,True,False,False,0.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.7197013382749,334269.0004166232,345437.0004166232,-84262.9995833768,-19807.999583376804,84262.9995833768,19807.999583376804,0.8039027237994489
46319,0.16,2445,1.15,GAINESVILLE,499500,880,2006,100,1548.0,2006,897.0,392.0,529.0,19,423695.0,0.2094208153079071,-82.396869,29.663181,06377-010-041,HighSpringsAGNV,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.962550623022716,426151.68204816856,427031.68204816856,-72468.31795183144,2456.6820481685572,72468.31795183144,2456.6820481685572,0.8549182823787158
46320,0.13,2217,1.0,GAINESVILLE,521500,1518,2012,100,2217.0,2012,0.0,470.0,484.0,13,441756.99999999994,0.1701544124376745,-82.396667,29.663199,06377-010-042,HighSpringsAGNV,True,False,False,0.87,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.850632962762761,381029.83676536795,382547.83676536795,-138952.16323463205,-60727.163234632,138952.16323463205,60727.163234632,0.7335528988789414
46323,0.15,2552,1.15,GAINESVILLE,504400,3608,2008,100,1460.0,2005,1092.0,744.0,529.0,17,425132.0,0.19633201435116288,-82.396964,29.662889,06377-010-045,HighSpringsAGNV,True,False,False,0.83,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.021383953435567,451975.8162157689,455583.8162157689,-48816.18378423108,26843.816215768922,48816.18378423108,26843.816215768922,0.9032193025689312
46326,0.15,1557,1.0,GAINESVILLE,300000,1144,2011,100,1557.0,2011,0.0,240.0,506.0,14,253855.99999999997,0.19633201435116288,-82.397181,29.662458,06377-010-048,HighSpringsAGNV,True,False,False,0.86,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.614580361373015,300914.17234909034,302058.17234909034,2058.1723490903387,47058.17234909037,2058.1723490903387,47058.17234909037,1.0068605744969679
46327,0.16,1973,1.15,GAINESVILLE,450500,1201,2008,100,1973.0,2008,0.0,665.0,420.0,17,381724.0,0.2094208153079071,-82.397158,29.662315,06377-010-049,HighSpringsAGNV,True,False,False,0.83,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.85772628313677,383742.21196995396,384943.21196995396,-65556.78803004604,2018.2119699539617,65556.78803004604,2018.2119699539617,0.854479937780142
46337,0.07,1864,1.15,GAINESVILLE,437800,2609,2008,100,1059.0,2008,805.0,212.0,484.0,17,369521.0,0.09162160669720935,-82.396795,29.660641,06377-010-059,HighSpringsAGNV,True,False,False,0.83,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.733120343177504,338784.7887017234,341393.7887017234,-96406.21129827661,-30736.211298276612,96406.21129827661,30736.211298276612,0.7797939440423102
46721,0.14,1628,1.15,GAINESVILLE,369600,3322,2000,100,1098.0,1996,530.0,32.0,440.0,25,310838.0,0.1832432133944187,-82.388307,29.661827,06386-010-007,HighSpringsAGNV,True,False,False,0.75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.565584240011592,286525.90789793193,289847.90789793193,-79752.09210206807,-24312.09210206807,79752.09210206807,24312.09210206807,0.7842205300268721
47058,0.3,1410,1.0,GAINESVILLE,339500,3176,2010,100,1410.0,2000,0.0,120.0,380.0,15,285399.0,0.39266402870232575,-82.388415,29.668461,06393-020-002,HighSpringsAGNV,True,False,False,0.85,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.574154972957935,288992.1987998064,292168.1987998064,-47331.801200193586,3593.198799806414,47331.801200193586,3593.198799806414,0.8605837961702693
47847,0.36,1986,1.15,GAINESVILLE,521400,20126,2003,100,1986.0,2001,0.0,206.0,497.0,22,423063.99999999994,0.47119683444279087,-82.374541,29.668001,06415-010-002,MidtownEast_B,True,False,False,0.78,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.84259780995544,377980.47126818093,398106.47126818093,-123293.52873181907,-45083.52873181901,123293.52873181907,45083.52873181901,0.7635337001691234
47858,0.21,2752,1.15,GAINESVILLE,586600,11578,2002,100,2488.0,2002,264.0,172.0,480.0,23,487032.0,0.27486482009162805,-82.375405,29.669846,06415-010-013,MidtownEast_B,True,False,False,0.77,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.988774255555004,437474.7441931552,449052.7441931552,-137547.2558068448,-49557.2558068448,137547.2558068448,49557.2558068448,0.765517804625222
47863,0.37,3255,1.15,GAINESVILLE,627700,5262,2010,100,1934.0,2000,1321.0,88.0,624.0,15,528283.0,0.48428563539953506,-82.375615,29.66948,06415-010-018,MidtownEast_B,True,False,False,0.85,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.216251059583106,549218.1825045482,554480.1825045482,-73219.81749545177,20935.182504548226,73219.81749545177,20935.182504548226,0.8833522104580982
47869,0.22,3933,1.15,GAINESVILLE,804800,2064,2002,100,2034.0,2002,1899.0,275.0,529.0,23,682016.0,0.28795362104837224,-82.374224,29.669093,06415-010-024,MidtownEast_B,True,False,False,0.77,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.229567470828398,556580.7101114073,558644.7101114073,-246155.28988859267,-125435.28988859267,246155.28988859267,125435.28988859267,0.6941410413909137
47870,0.2,2669,1.15,GAINESVILLE,506900,1814,2001,100,1733.0,2001,936.0,56.0,561.0,24,429051.0,0.26177601913488385,-82.374486,29.669121,06415-010-025,MidtownEast_B,True,False,False,0.76,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.930744379593559,412810.68606242316,414624.68606242316,-92275.31393757684,-16240.313937576837,92275.31393757684,16240.313937576837,0.8179615033782268
47877,0.29,2508,1.15,GAINESVILLE,533500,3966,2000,100,2208.0,2000,300.0,405.0,484.0,25,449508.99999999994,0.37957522774558156,-82.375063,29.668484,06415-010-032,MidtownEast_B,True,False,False,0.75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.952568240046366,421918.8348523367,425884.8348523367,-107615.16514766333,-27590.16514766327,107615.16514766333,27590.16514766327,0.7982846014101905
47975,0.7,2996,1.15,GAINESVILLE,664100,2433,2014,100,1856.0,2014,1140.0,576.0,0.0,11,562052.0,0.9162160669720933,-82.356739,29.670628,06423-008-000,MidtownEast_B,True,False,False,0.89,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.17402924325447,526511.9162505043,528944.9162505043,-135155.08374949568,-35540.08374949568,135155.08374949568,35540.08374949568,0.7964838371487792
48151,0.92,2963,1.15,GAINESVILLE,690900,19205,2005,100,5206.0,2005,720.0,764.0,1440.0,20,568060.0,1.2041696880204658,-82.356101,29.673651,06427-020-022,MidtownEast_B,False,False,False,0.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.296960597687809,595383.2517073919,614588.2517073919,-76311.74829260807,27323.25170739193,76311.74829260807,27323.25170739193,0.8895473320413836
48742,0.11,2580,1.0,GAINESVILLE,461600,3383,2006,100,3188.0,2006,1972.0,348.0,0.0,19,388977.0,0.14397681052418612,-82.363908,29.654196,06449-038-000,EastMidtownEastA,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.896717156038562,399000.1836065004,402383.1836065004,-59216.81639349961,10023.183606500388,59216.81639349961,10023.183606500388,0.8717140026137357
48895,0.21,1913,1.0,GAINESVILLE,506400,872,2005,100,3825.0,2005,0.0,719.0,840.0,20,429567.99999999994,0.27486482009162805,-82.363733,29.646672,06460-117-000,Golfview,True,False,False,0.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.97053533150672,429568.00000000285,430440.00000000285,-75959.99999999715,2.9103830456733704e-09,75959.99999999715,2.9103830456733704e-09,0.8500000000000056
48934,0.31,1991,1.15,GAINESVILLE,670000,21501,2017,100,1991.0,2017,0.0,455.0,522.0,8,547999.0,0.40575282965907,-82.35623,29.658373,06460-134-000,MidtownEast_B,False,False,False,0.92,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.0553004699269,467568.1862080829,489069.1862080829,-180930.8137919171,-80430.81379191711,180930.8137919171,80430.81379191711,0.7299540092657953
48938,0.49,2508,1.15,GAINESVILLE,588000,1755,1996,100,1788.0,1996,720.0,1440.0,756.0,29,498045.0,0.6413512468804654,-82.357112,29.657941,06460-138-001,MidtownEast_B,False,False,False,0.71,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,13.038700654694463,459870.705839461,461625.705839461,-126374.294160539,-38174.29416053899,126374.294160539,38174.29416053899,0.7850777310194915
49109,0.36,2293,1.0,GAINESVILLE,520400,4472,2007,100,2293.0,2000,0.0,249.0,525.0,18,437868.0,0.47119683444279087,-82.365711,29.65347,06466-038-000,HighSpringsAGNV,True,False,False,0.8200000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.885061501088051,394376.57309025334,398848.57309025334,-121551.42690974666,-43491.42690974666,121551.42690974666,43491.42690974666,0.7664269275369971
49630,0.25,1923,1.15,GAINESVILLE,361500,5456,1998,100,1923.0,1998,0.0,50.0,455.0,27,301819.0,0.32722002391860483,-82.384621,29.656434,06490-010-045,HighSpringsAGNV,True,False,False,0.73,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.702279399738508,328495.82243677875,333951.82243677875,-27548.177563221252,26676.822436778748,27548.177563221252,26676.822436778748,0.9237948061874931
49637,0.24,1826,1.15,GAINESVILLE,356700,1675,1998,100,785.0,1998,1041.0,89.0,480.0,27,301520.0,0.31413122296186063,-82.385451,29.659139,06490-100-001,HighSpringsAGNV,True,False,False,0.73,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.681097952976168,321610.97854663775,323285.97854663775,-33414.02145336225,20090.97854663775,33414.02145336225,20090.97854663775,0.9063245824127776
49641,0.22,1973,1.15,GAINESVILLE,390000,5755,1998,100,1423.0,1998,490.0,105.0,639.0,27,325745.0,0.28795362104837224,-82.38468,29.659091,06490-100-005,HighSpringsAGNV,True,False,False,0.73,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.732352618518364,338524.7950798231,344279.7950798231,-45720.20492017688,12779.795079823118,45720.20492017688,12779.795079823118,0.8827687053328798
49645,0.17,1868,1.15,GAINESVILLE,379800,3319,1998,100,1867.5,1998,0.0,189.5,529.0,27,319511.0,0.2225096162646513,-82.38399,29.65914,06490-100-009,HighSpringsAGNV,True,False,False,0.73,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.688076358664217,323863.1596054762,327182.1596054762,-52617.84039452381,4352.15960547619,52617.84039452381,4352.15960547619,0.8614590826895108
50541,0.31,2462,1.0,GAINESVILLE,445300,24440,2004,100,2006.0,1997,294.0,202.0,504.0,21,354065.0,0.40575282965907,-82.397278,29.656949,06548-003-000,HighSpringsAGNV,False,False,False,0.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.934369707447575,414309.97620810627,438749.97620810627,-6550.023791893735,60244.976208106265,6550.023791893735,60244.976208106265,0.9852907617518668
50542,0.15,1601,1.0,GAINESVILLE,319500,346,2006,100,1601.0,1996,0.0,332.0,437.0,19,271229.0,0.19633201435116288,-82.397274,29.657279,06548-004-000,HighSpringsAGNV,False,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.6387338398259,308270.78254544624,308616.78254544624,-10883.217454553756,37041.78254544624,10883.217454553756,37041.78254544624,0.9659367215819914
50564,0.37,1538,1.0,GAINESVILLE,327300,607,2014,100,1537.5,2014,0.0,76.5,420.0,11,277598.0,0.48428563539953506,-82.398956,29.656795,06549-020-000,HighSpringsAGNV,True,False,False,0.89,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.677639825877506,320500.7277071796,321107.7277071796,-6192.2722928203875,42902.72770717961,6192.2722928203875,42902.72770717961,0.9810807445987767
52398,2.05,1962,1.0,ST. JOHN'S,482600,18093,2010,100,1961.5,2010,0.0,286.5,675.0,15,392116.99999999994,2.683204196132559,-82.431815,29.655105,06656-600-011,Gainesvilleish_Region,True,False,False,0.85,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.870500628295357,388675.71146146057,406768.71146146057,-75831.28853853943,-3441.2885385393747,75831.28853853943,3441.2885385393747,0.8428692736457948
52768,0.46,1499,1.0,ST. JOHN'S,301900,1942,2004,100,1499.0,1995,0.0,12.0,400.0,21,254672.99999999997,0.6020848440102329,-82.450566,29.659467,06657-006-011,Gainesvilleish_Region,True,False,False,0.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.435539978742597,251585.9548054788,253527.9548054788,-48372.0451945212,-3087.045194521168,48372.0451945212,3087.045194521168,0.8397746101539543
52881,0.23,1712,1.0,ST. JOHN'S,349500,558,1999,100,1712.0,1999,0.0,36.0,420.0,26,296517.0,0.30104242200511644,-82.445326,29.656405,06657-050-002,Gainesvilleish_Region,True,False,False,0.74,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.431997289578185,250696.24088993538,251254.24088993538,-98245.75911006462,-45820.759110064624,98245.75911006462,45820.759110064624,0.718896254334579
52882,0.23,1496,1.0,ST. JOHN'S,307500,568,2006,100,1496.0,2000,0.0,10.0,441.0,19,260807.0,0.30104242200511644,-82.443925,29.656394,06657-050-003,Gainesvilleish_Region,True,False,False,0.81,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.400378251571485,242893.4749632215,243461.4749632215,-64038.525036778505,-17913.525036778505,64038.525036778505,17913.525036778505,0.7917446340267366
52885,0.23,1702,1.0,ST. JOHN'S,416900,26224,2016,100,1702.0,2001,0.0,10.0,420.0,9,328141.0,0.30104242200511644,-82.443169,29.656387,06657-050-006,Gainesvilleish_Region,True,False,False,0.91,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.58458400917025,292021.87977228337,318245.87977228337,-98654.12022771663,-36119.12022771663,98654.12022771663,36119.12022771663,0.7633626283815864
52894,0.27,1689,1.0,ST. JOHN'S,380900,676,2008,100,3378.0,2002,0.0,16.0,800.0,17,323089.0,0.3533976258320932,-82.441848,29.657586,06657-050-015,Gainesvilleish_Region,True,False,False,0.83,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.532837978462712,277295.215745229,277971.215745229,-102928.78425477102,-45793.78425477102,102928.78425477102,45793.78425477102,0.7297747853642137
52905,0.23,1631,1.0,ST. JOHN'S,337400,539,2001,100,1630.5,2001,0.0,38.0,479.0,24,286251.0,0.30104242200511644,-82.443359,29.657061,06657-050-026,Gainesvilleish_Region,True,False,False,0.76,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.429232054581671,250003.96446575565,250542.96446575565,-86857.03553424435,-36247.03553424435,86857.03553424435,36247.03553424435,0.7425695449488905
52911,0.27,1687,1.0,ST. JOHN'S,251000,527,2003,100,1686.5,2003,0.0,45.0,460.0,22,212823.0,0.3533976258320932,-82.443724,29.657798,06657-050-032,Gainesvilleish_Region,True,False,False,0.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.489335502286801,265490.80924539984,266017.80924539984,15017.80924539984,52667.80924539984,15017.80924539984,52667.80924539984,1.0598319093442226
