Assessment_Val,Count,MAE,MSE,R2,PRD,COD,PRB,Weighted Mean,Average Deviation
258131.0,1,1786.3853484511783,3191172.6131610377,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0069686868627197,0.0
258177.0,1,4489.914972314466,20159336.458613608,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.017698634409491,0.0
258235.00000000003,1,12641.780408962688,159814611.9084328,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0514744683506076,0.0
258242.99999999997,1,5196.718146710511,27005879.49635033,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.980273596619108,0.0
258245.0,1,16375.42338081813,268154490.90104508,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0677035268747375,0.0
258248.0,1,2143.170190649049,4593178.466086681,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0083683317969616,0.0
258315.0,1,47817.90067905799,2286551625.3522544,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2271665539967878,0.0
258367.99999999997,1,879.32729689611,773216.4950666197,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9966081528937458,0.0
258374.0,1,14463.290080675419,209186759.95776397,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0592974785135891,0.0
258377.0,1,44709.63754693483,1998951689.5782845,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2092487922986173,0.0
258383.0,1,43598.92956005581,1900866658.7827084,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2029895861026925,0.0
258420.0,1,44751.858951658185,2002728879.629109,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2094456325219454,0.0
258435.0,1,10473.354095107934,109691146.00151414,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9610523290347324,0.0
258445.0,1,75127.09437923017,5644080309.865757,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.7747800381232731,0.0
258485.0,1,451.8452130712103,204164.09657536744,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0017511130050103,0.0
258565.99999999997,1,53571.31387581484,2869885670.3810716,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2613302563528965,0.0
258570.0,1,26231.496363872837,688091401.4878739,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.112902062952746,0.0
258609.00000000003,1,54839.550728184346,3007376324.069104,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2691254794286253,0.0
258642.0,1,84956.9088203304,7217676356.305933,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.7527439504624422,0.0
258646.0,1,52246.650258731446,2729712463.2582026,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2531337929321247,0.0
258669.0,1,21411.853181966988,458467456.68610984,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0902474528971262,0.0
258745.99999999997,1,3368.7892140460026,11348740.768672684,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9871476568561913,0.0
258772.0,1,3383.7986223337357,11450093.116507689,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9870924135948315,0.0
258845.0,1,45958.35852122289,2112170717.965261,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8492196452683677,0.0
258856.0,1,426.0252626374713,181497.5244053264,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0016485133470698,0.0
258887.99999999997,1,11098.247564151476,123171098.99519417,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0447889690959868,0.0
258896.0,1,33807.11192347412,1142920816.606306,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.150194495216398,0.0
258981.0,1,580.1046472821035,336521.40179829375,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.997765055561501,0.0
259020.99999999997,1,69328.96719617044,4806505692.487678,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.365481703007881,0.0
259046.0,1,5952.622006397112,35433708.751043186,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9775371586413253,0.0
259148.0,1,31144.89651120681,970004578.6937822,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8927121645568601,0.0
259149.99999999997,1,985.1669446611486,970553.9088529826,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.003816038509203,0.0
259197.99999999997,1,30293.79203529333,917713835.8776015,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8953552644021076,0.0
259226.0,1,26065.700334465917,679420733.9261767,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1117930469803687,0.0
259236.0,1,21695.191458432528,470681332.41804373,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9227740026096654,0.0
259282.99999999997,1,14138.480273911759,199896624.45579192,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9482905283822327,0.0
259333.0,1,18205.85723642318,331453237.7130223,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0755031433946607,0.0
259370.0,1,9608.12758511919,92316115.69192831,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0384691526061234,0.0
259373.0,1,19247.722869734396,370474835.6700965,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9309178345692061,0.0
259384.0,1,40233.15036965444,1618706388.6672251,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1835865589274148,0.0
259389.0,1,11974.48784002557,143388359.03092024,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9558728849804408,0.0
259404.0,1,101293.14616439422,10260301459.88133,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.6406463801005893,0.0
259432.99999999997,1,39375.36725909068,1550419546.7882702,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8682253525218419,0.0
259441.0,1,2879.515936218493,8291612.026936265,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9890229099087369,0.0
259442.99999999997,1,5287.797819507861,27960805.779992092,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9800257549818097,0.0
259465.99999999997,1,49302.71289882786,2430757499.1842465,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2345924142074045,0.0
259567.99999999997,1,31486.69073360623,991411693.3537643,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1380502893239293,0.0
259607.0,1,48526.01427991345,2354774061.894364,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2298928731755288,0.0
259618.0,1,9768.464286328875,95422894.5132827,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9637381027580285,0.0
259625.0,1,41279.998703986406,1704038293.0011194,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.189058592864338,0.0
259639.99999999997,1,46889.91267834787,2198663910.9830885,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8470298958146019,0.0
259662.0,1,6260.2648093413445,39190915.48307762,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9764582901178667,0.0
259714.99999999997,1,18511.495657936437,342675471.49379957,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0767463794045227,0.0
259727.99999999997,1,42043.43913144988,1767650773.9999309,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1931392789810116,0.0
259743.0,1,7049.405972350534,49694124.56301138,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.02789705057414,0.0
259761.0,1,3215.16194930434,10337266.360254483,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0125325048097993,0.0
259770.0,1,18908.64615857607,357536899.55023354,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0785042758292598,0.0
259791.0,1,70109.8298089354,4915388235.837888,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.3696193445997524,0.0
259840.99999999997,1,37785.04196158363,1427709396.0386357,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8730452425716807,0.0
259872.0,1,8525.215695851773,72679302.66079743,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9682365717775829,0.0
259896.0,1,26264.31693629996,689814344.130413,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1124176164460493,0.0
259916.0,1,40551.06329035963,1644388733.9787521,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.184856631595753,0.0
259920.0,1,4871.659673403512,23733067.973466013,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.019100926777901,0.0
259921.0,1,8408.231383301609,70698354.99513808,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9686644971926646,0.0
259921.99999999997,1,5995.69043503885,35948303.792816356,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0236119307420761,0.0
259975.99999999997,1,54417.58683006585,2961273756.407756,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8269125417641572,0.0
259995.0,1,1413.0705013986153,1996768.241922934,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0054646916129777,0.0
260012.0,1,40210.2029846418,1616860424.0660963,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1829384633367315,0.0
260044.99999999997,1,20521.476549588493,421130999.77531046,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.085676246967188,0.0
260049.0,1,19236.846153217863,370056249.92257285,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0798832029277783,0.0
260165.0,1,46904.69708660763,2200050608.7864184,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2199410600371143,0.0
260166.99999999997,1,25325.294537078327,641370543.3897693,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9112925461678644,0.0
260176.99999999997,1,43749.85718712266,1914050003.8936281,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8560513618571504,0.0
260180.99999999997,1,20233.99554573791,409414575.74494165,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0843269354070841,0.0
260203.99999999997,1,27074.73491213497,733041270.5623802,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9057544759781267,0.0
260212.0,1,50392.62942623504,2539417100.48985,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2401714831592197,0.0
260258.99999999997,1,72657.50287107643,5279112723.46048,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.7817545773655642,0.0
260319.99999999997,1,6817.800541831151,46482404.22819314,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.026894443347645,0.0
260353.0,1,3607.7979238966655,13016205.85967309,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0140520558698785,0.0
260363.99999999997,1,62818.68068966028,3946186643.589497,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8056248541672856,0.0
260390.0,1,45434.611421361915,2064303915.0101507,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.211367631776025,0.0
260467.0,1,32394.93078429636,1049431540.5193521,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8893849716228347,0.0
260475.99999999997,1,8321.06223583655,69240076.73266518,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0329997988919777,0.0
260479.99999999997,1,10502.38453012929,110300080.81869902,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.042013299912428,0.0
260481.0,1,5169.112072845717,26719719.62163935,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0202462647345296,0.0
260491.0,1,8762.888073899288,76788207.39568639,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0348109236066243,0.0
260496.00000000003,1,14481.934804985445,209726435.69584882,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.058866287964087,0.0
260513.99999999997,1,16233.137418813538,263514750.45808426,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0664527595296929,0.0
260537.99999999997,1,89760.07930702853,8056871837.204051,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.5255953400931805,0.0
260542.0,1,19089.698562968522,364416591.22500247,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0790619863606765,0.0
260543.99999999997,1,3418.1287417675485,11683604.095297404,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0132936010096576,0.0
260560.99999999997,1,61852.06760642069,3825678267.189236,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8081589308224771,0.0
260611.0,1,20739.44801553458,430124703.9890613,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.086460640471771,0.0
260620.0,1,10590.634589827823,112161541.01525755,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.042357562970469,0.0
260689.0,1,24891.34446523717,619579029.287093,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.105562306837981,0.0
260710.0,1,8666.583583500236,75109671.0097958,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9678272570384211,0.0
260740.99999999997,1,13955.110735650873,194745115.64427826,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0565474419029794,0.0
260749.0,1,7532.288505090168,56735370.123913474,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0297464115248238,0.0
260767.0,1,35720.06102162134,1275922759.3883522,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1587227143980534,0.0
260807.0,1,6560.883593190287,43045193.52339349,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.025805246058085,0.0
260897.0,1,6016.011418640352,36192393.389211096,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.023603217533504,0.0
260921.00000000003,1,18784.804015299276,352868861.8932038,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9328408501159604,0.0
260934.0,1,56151.2252519817,3152960097.298787,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2741989667884657,0.0
260968.0,1,25141.12908743517,632076371.7910787,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1066084156998228,0.0
260987.0,1,8918.366515369096,79537261.30245672,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0353807071989893,0.0
261047.99999999997,1,19486.614070183947,379728127.92029095,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.080669408296265,0.0
261154.0,1,60382.34822655626,3646027977.353102,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.3007513645138178,0.0
261164.0,1,50286.840895877336,2528766367.2872815,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2384650908116972,0.0
261168.0,1,16457.971309350338,270864819.6193989,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9407189059736356,0.0
261215.0,1,49692.6683443051,2469361287.177102,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2349287092068948,0.0
261236.0,1,5434.587530551362,29534741.62722435,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9796205964036857,0.0
261267.99999999997,1,14758.11870748116,217802067.7841054,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9465336150919794,0.0
261315.0,1,60460.97824975633,3655529890.9175076,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8121022626405391,0.0
261319.99999999997,1,23589.92702139789,556484656.8748783,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0992298817134558,0.0
261375.0,1,15391.706413305306,236904626.3133837,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9443874351334718,0.0
261380.99999999997,1,6310.9975362476835,39828689.90252433,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.024742217725679,0.0
261441.0,1,79154.505325609,6265435713.341864,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.7675996773652742,0.0
261446.0,2,19323.30030294528,487073028.7407652,0.0,1.0014441868822186,3.797504725776726,"{'PRB': -0.6928163254360055, 'Sig': nan}",0.9311773036364881,0.03541257072844012
261451.0,1,19083.37273509783,364175114.94667524,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0787373006471699,0.0
261457.0,1,41315.05204477589,1706933525.4625404,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1876746000865732,0.0
261478.0,1,34100.31873209489,1162831737.630462,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1499721456474727,0.0
261574.99999999997,1,22256.158664754592,495336598.5107309,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0929979375655487,0.0
261587.99999999997,1,56423.64169469409,3183627342.0912213,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2750167824507308,0.0
261594.0,1,5554.642906348978,30854057.817053016,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9792076693861544,0.0
261631.0,1,41094.328767561645,1688743856.8564446,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8642520963314746,0.0
261648.99999999997,1,17215.106753297063,296359900.52741414,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9382670399797032,0.0
261686.99999999997,1,68353.79859765357,4672241782.728587,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.3535543719436076,0.0
261696.0,1,29642.00674098794,878648563.6327746,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1277375421327156,0.0
261725.0,1,34421.54648879249,1184842862.6801026,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.151434331318223,0.0
261735.0,1,39495.674160655355,1559908277.404659,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8688856164110593,0.0
261759.0,1,6675.50523164816,44562370.09776195,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.026169883071856,0.0
261778.99999999997,1,32029.515308128175,1025889850.873617,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8909850680313414,0.0
261885.0,1,870.5909513280785,757928.6045343288,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0033354133762238,0.0
261922.0,1,9609.35743165636,92339750.24932933,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.038085120641759,0.0
261957.0,1,5118.401996220724,26198038.994916294,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0199284766230714,0.0
261981.99999999997,1,24481.834606539836,599360225.7019715,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9145377822643272,0.0
262028.0,1,890.9928041507083,793868.1770483423,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.003411974479291,0.0
262056.99999999997,1,38685.517393273505,1496569255.985267,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1731891508343713,0.0
262063.99999999997,1,49772.66809822965,2477318489.616528,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8403886611482422,0.0
262120.0,1,44576.06855570158,1987025887.8826075,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2049060539623242,0.0
262155.0,1,22527.76260484726,507500087.98035455,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9208671350568673,0.0
262209.0,1,28065.25977034931,787658805.9771873,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1198633785503835,0.0
262284.0,1,878.3627904582827,771521.191661661,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.003360152442903,0.0
262304.99999999994,1,21485.832424447435,461640994.97143674,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0892197769835188,0.0
262311.0,1,18693.191599658952,349435412.18156004,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0767316302630066,0.0
262319.0,1,15773.910431885917,248816250.31315938,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9432782719725268,0.0
262410.0,1,15392.908861062868,236941643.20498776,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0623151571824032,0.0
262418.0,1,34744.21395521742,1207160403.3659248,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.152605245244981,0.0
262593.99999999994,1,36348.25867755094,1321195908.8901572,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8784104367233092,0.0
262620.0,1,3619.1637527044513,13098346.268889766,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9864063434481559,0.0
262635.0,1,16754.734348489263,280721123.0884459,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9400309593065052,0.0
262636.0,1,8643.785212598246,74715022.8015321,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.034031693529793,0.0
262673.0,1,13910.471476960694,193501216.71133703,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0559186769790063,0.0
262684.0,1,6208.275074772857,38542679.404045925,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0242060923176368,0.0
262716.0,1,55050.0802482311,3030511335.3366838,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2650896223801893,0.0
262728.0,1,10635.285612730368,113109300.06434955,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9610946817935265,0.0
262737.0,1,3131.4797738967463,9806165.574324418,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9882216960184229,0.0
262759.0,1,15749.907374545815,248059582.30677265,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0637624599448563,0.0
262814.99999999994,1,69242.7006029365,4794551586.787903,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.7914738899980078,0.0
262854.0,1,9052.169195116236,81941767.13701132,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.035666288010646,0.0
262881.0,1,96843.00657182245,9378567921.870047,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.730785255355242,0.0
262889.0,1,25909.356508641184,671294754.6918672,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1093315701168482,0.0
262939.0,1,22736.739997141703,516959345.6976233,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9204106726130501,0.0
263005.0,1,13442.543797582126,180701983.7499137,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.053864447409826,0.0
263024.0,1,401.72607945580967,161383.8429149355,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.998474992987835,0.0
263123.0,1,70516.45456406384,4972570364.28568,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.36611660525067,0.0
263148.0,1,18913.479247147974,357719697.2322971,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.932945543299177,0.0
263154.99999999994,1,3309.1515383133665,10950483.90352172,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9875812505389208,0.0
263185.0,1,19810.7947655186,392467589.2414992,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0814005524802093,0.0
263209.0,1,15783.44653412071,249117184.49544707,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9434269754246182,0.0
263226.0,1,65803.29466256159,4330073588.4479065,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.333311685452235,0.0
263375.99999999994,1,28102.403326579253,789745072.7297326,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.903586670553109,0.0
263437.0,1,25467.497947607073,648593451.7113705,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9118480393052738,0.0
263484.0,1,15590.134958637092,243052308.02851838,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0628903621960784,0.0
263524.0,1,36645.921792909445,1342923584.0520353,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8779160764209017,0.0
263542.0,1,2564.172819921252,6574982.250422906,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0098252516224373,0.0
263577.0,1,56969.16065460368,3245485265.690044,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8222747059635216,0.0
263581.0,1,46800.83597258167,2190318247.7324944,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2158907674166273,0.0
263586.0,1,29801.502659927588,888129560.7896711,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1274742465775098,0.0
263602.0,1,28354.94484751133,804002897.3054094,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1205326240072653,0.0
263615.0,1,27553.22485627886,759180199.9806632,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9053700833259564,0.0
263619.0,1,15461.225506935472,239049494.17631206,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0623040142043487,0.0
263635.0,1,25703.68886329746,660679621.1812018,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9111640100247999,0.0
263666.0,1,29197.53280081961,852495921.6549369,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1245264796140642,0.0
263745.0,1,30632.358615051373,938341394.321112,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8959418660485081,0.0
263760.0,1,28259.68574631901,798609838.4807059,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.119998505462195,0.0
263842.0,1,3351.7102672330802,11233961.715475647,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.987455878868253,0.0
263845.0,1,64586.89731678172,4171467305.0085053,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.3241368679469079,0.0
263888.0,1,60476.50382766221,3657407515.217242,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8135538780784906,0.0
263944.0,1,140.5928927299101,19766.361486164005,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0005329457048018,0.0
263950.0,1,5129.0781785172,26307442.96134132,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0198170926153138,0.0
263953.0,1,31592.3003866832,998073443.7224236,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1359623225410216,0.0
263975.0,1,41421.07774175849,1715705681.2888007,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1861170422046992,0.0
263982.0,1,15106.257414711232,228199013.07951808,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0606979903215532,0.0
264053.0,1,42875.68453098653,1838324324.0006778,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1938520884931951,0.0
264072.0,1,32188.759413142106,1036116232.5571445,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8913499058164022,0.0
264182.0,1,12118.165227457182,146849928.4799524,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0480757790517325,0.0
264213.0,1,24896.563086692127,619838853.529641,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1040319812872315,0.0
264242.99999999994,1,10721.282613792253,114945900.88480404,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0422894051220857,0.0
264262.0,1,42659.35813634744,1819820836.6051524,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.192503833788204,0.0
264299.0,1,6219.384817553306,38680747.50881257,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0240987061808682,0.0
264310.99999999994,1,9008.9829867472,81161774.4555005,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0352875511605517,0.0
264355.0,1,3345.615462773363,11193142.824748224,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0128179891642792,0.0
264370.0,1,9105.382251330127,82907985.9428377,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0356703656450152,0.0
264403.0,1,38917.31082762062,1514557082.053637,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8716956648190379,0.0
