prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_B1,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
45312,0.58,2193,1.0,ST. JOHN'S,295300,6037,1994,100,1677.0,0.0,696.0,0.0,30,244968.0,0.7510069786144151,-82.419388,29.664514,06337-020-002,HighSprings_B,False,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.416961255265711,246954.96110171181,252991.96110171181,-42308.038898288185,1986.961101711815,42308.038898288185,1986.961101711815,0.8567286186986516
45448,1.06,3160,1.15,ST. JOHN'S,458000,21614,1994,100,2830.0,0.0,442.0,598.0,30,367686.0,1.3725299953987589,-82.409312,29.668863,06341-020-000,HighSprings_A,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.033584596367941,457523.9885755164,479137.9885755164,21137.988575516385,89837.98857551639,21137.988575516385,89837.98857551639,1.0461528134836602
45455,1.08,2928,1.15,ST. JOHN'S,590400,3336,2005,100,1679.0,1249.0,512.0,864.0,19,498504.0,1.3984267877647731,-82.411101,29.667702,06341-027-000,HighSprings_A,True,False,False,0.81,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.1592874478124,518807.1161108843,522143.1161108843,-68256.8838891157,20303.116110884293,68256.8838891157,20303.116110884293,0.8843887468002782
45470,1.0,3021,1.15,ST. JOHN'S,477300,16752,1994,100,3021.0,0.0,416.0,460.0,30,388953.0,1.2948396183007158,-82.412804,29.665865,06342-009-000,HighSprings_A,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.99529593694307,440337.1387574343,457089.1387574343,-20210.861242565676,51384.138757434324,20210.861242565676,51384.138757434324,0.9576558532525337
45481,1.0,2419,1.15,ST. JOHN'S,538500,47304,2005,100,2155.0,0.0,724.0,594.0,19,410421.0,1.2948396183007158,-82.414893,29.667101,06342-021-000,HighSprings_A,True,False,False,0.81,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.029101326682865,455477.37633267755,502781.37633267755,-35718.62366732245,45056.37633267755,35718.62366732245,45056.37633267755,0.9336701510356129
45482,1.0,3539,1.15,ST. JOHN'S,580100,8235,1994,100,3539.0,0.0,742.0,514.0,30,484850.00000000006,1.2948396183007158,-82.414857,29.666642,06342-022-000,HighSprings_A,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.10193375664695,489888.8250284937,498123.8250284937,-81976.17497150629,5038.825028493651,81976.17497150629,5038.825028493651,0.8586861317505494
45565,1.97,2704,1.15,ST. JOHN'S,686800,20874,2018,100,2704.0,0.0,12.0,0.0,6,562906.0,2.55083404805241,-82.410817,29.672465,06349-016-000,HighSprings_A,False,False,False,0.94,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.0941225026132,486077.08558177104,506951.08558177104,-179848.91441822896,-76828.91441822896,179848.91441822896,76828.91441822896,0.7381349527981523
45577,1.43,3778,1.0,ST. JOHN'S,664600,5935,1994,100,3778.0,0.0,921.0,1147.0,30,558975.0,1.8516206541700235,-82.406349,29.669699,06350-001-000,HighSprings_A,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.038646103190034,459845.6198848594,465780.6198848594,-198819.38011514058,-99129.38011514058,198819.38011514058,99129.38011514058,0.7008435448162195
45604,1.68,2377,1.0,ST. JOHN'S,488800,21300,2012,100,2377.0,0.0,268.0,480.0,12,394180.0,2.1753305587452028,-82.406075,29.662941,06350-029-000,HighSprings_A,True,False,False,0.88,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.986929076649034,436668.26929732424,457968.26929732424,-30831.730702675763,42488.26929732424,30831.730702675763,42488.26929732424,0.936923627858683
45614,2.47,3590,1.15,ST. JOHN'S,841500,26344,2018,100,3590.0,0.0,565.0,729.0,6,688931.0,3.1982538572027686,-82.407759,29.661669,06350-039-000,HighSprings_A,True,False,False,0.94,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.510157548692849,736863.2089293951,763207.2089293951,-78292.79107060493,47932.20892939507,78292.79107060493,47932.20892939507,0.9069604384187702
45618,1.32,2380,1.15,ST. JOHN'S,420700,12467,1994,100,7140.0,0.0,576.0,1320.0,30,345128.0,1.7091882961569451,-82.406978,29.660782,06350-043-000,HighSprings_A,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.889501670317866,396131.5651626279,408598.5651626279,-12101.4348373721,51003.5651626279,12101.4348373721,51003.5651626279,0.9712350015750604
45629,0.23,1472,1.0,ST. JOHN'S,269700,80,2015,100,1104.0,0.0,368.0,0.0,9,229165.00000000003,0.2978131122091647,-82.402079,29.664551,06351-006-000,HighSprings_A,True,False,False,0.91,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.458264714873632,257368.63533484167,257448.63533484167,-12251.364665158326,28203.635334841645,12251.364665158326,28203.635334841645,0.9545741020943332
45634,0.23,848,1.0,ST. JOHN'S,172200,0,2005,100,848.0,0.0,0.0,0.0,19,146370.0,0.2978131122091647,-82.402081,29.663727,06351-011-000,HighSprings_A,True,False,True,0.81,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.930948561077038,151895.57559614934,151895.57559614934,-20304.42440385066,5525.575596149341,20304.42440385066,5525.575596149341,0.8820881277360589
45639,0.23,1104,1.0,ST. JOHN'S,216100,145,1994,100,1104.0,0.0,60.0,0.0,30,183540.0,0.2978131122091647,-82.401768,29.663176,06351-016-000,HighSprings_A,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.96824895816292,157668.33468743734,157813.33468743734,-58286.66531256266,-25871.66531256266,58286.66531256266,25871.66531256266,0.7302791979983217
45654,0.23,1000,1.0,ST. JOHN'S,188600,0,2008,100,1000.0,0.0,24.0,0.0,16,160310.0,0.2978131122091647,-82.402088,29.660977,06351-031-000,HighSprings_A,True,False,False,0.84,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.102719236293396,180361.6419613346,180361.6419613346,-8238.358038665407,20051.641961334593,8238.358038665407,20051.641961334593,0.9563183561046373
45661,0.23,1104,1.0,ST. JOHN'S,157400,550,1994,100,1104.0,0.0,0.0,0.0,30,133240.0,0.2978131122091647,-82.40209,29.660152,06351-038-000,HighSprings_A,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.933219488868794,152240.91144819598,152790.91144819598,-4609.088551804016,19000.911448195984,4609.088551804016,19000.911448195984,0.9707173535463531
45671,0.23,973,1.0,ST. JOHN'S,140400,2438,2004,100,1946.0,0.0,50.0,0.0,20,116902.0,0.2978131122091647,-82.401743,29.673018,06352-008-000,HighSprings_A,True,False,True,0.8,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.036939064086695,168879.2200404127,171317.2200404127,30917.220040412707,51977.22004041271,30917.220040412707,51977.22004041271,1.2202081199459593
45679,0.23,1104,1.0,ST. JOHN'S,147100,656,1994,100,1104.0,0.0,92.0,0.0,30,124379.0,0.2978131122091647,-82.401746,29.671918,06352-016-000,HighSprings_A,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.971842555402585,158235.95046014333,158891.95046014333,11791.95046014333,33856.95046014333,11791.95046014333,33856.95046014333,1.0801628175400635
45682,0.23,928,1.0,ST. JOHN'S,202500,1017,2009,100,928.0,0.0,20.0,192.0,15,171108.0,0.2978131122091647,-82.402062,29.671368,06352-019-000,HighSprings_A,True,False,True,0.85,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.175512866918384,193980.4901824248,194997.4901824248,-7502.509817575192,22872.490182424808,7502.509817575192,22872.490182424808,0.9629505688020978
45705,0.23,1106,1.0,ST. JOHN'S,163100,0,1994,100,2212.0,0.0,112.0,0.0,30,138635.0,0.2978131122091647,-82.402068,29.669061,06352-042-000,HighSprings_A,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.974639698926836,158679.1787218224,158679.1787218224,-4420.821278177609,20044.17872182239,4420.821278177609,20044.17872182239,0.9728950258848705
45711,0.23,748,1.0,ST. JOHN'S,131600,3356,1994,100,748.0,0.0,0.0,0.0,30,108504.0,0.2978131122091647,-82.401755,29.668236,06352-048-000,HighSprings_A,True,False,True,0.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.68860059907777,119205.07391134041,122561.07391134041,-9038.926088659588,10701.073911340412,9038.926088659588,10701.073911340412,0.9313151513019788
45716,0.23,1274,1.0,ST. JOHN'S,223200,2800,2000,100,1274.0,0.0,0.0,0.0,24,186920.0,0.2978131122091647,-82.401757,29.667411,06352-053-000,HighSprings_A,True,False,False,0.76,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.115340892352172,182652.53157005896,185452.53157005896,-37747.468429941044,-4267.468429941044,37747.468429941044,4267.468429941044,0.8308805177870024
45732,0.28,1152,1.0,ST. JOHN'S,139800,2100,1994,100,1152.0,0.0,0.0,0.0,30,116729.99999999999,0.3625550931242005,-82.402553,29.67329,06353-005-000,HighSprings_A,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.973918430167744,158564.7696522957,160664.7696522957,20864.769652295712,41834.76965229573,20864.769652295712,41834.76965229573,1.1492472793440323
45739,0.28,1228,1.0,ST. JOHN'S,243000,3380,2005,100,1228.0,0.0,0.0,0.0,19,203170.0,0.3625550931242005,-82.402566,29.671354,06353-020-000,HighSprings_A,True,False,False,0.81,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.177564946255389,194378.9622464233,197758.9622464233,-45241.037753576704,-8791.037753576704,45241.037753576704,8791.037753576704,0.8138228899029766
45741,0.28,1040,1.0,ST. JOHN'S,176000,2503,1994,100,1040.0,0.0,64.0,0.0,30,147097.0,0.3625550931242005,-82.40257,29.670804,06353-024-000,HighSprings_A,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.945220326608894,154078.93678648342,156581.93678648342,-19418.06321351658,6981.93678648342,19418.06321351658,6981.93678648342,0.8896700953777467
45745,0.27,1108,1.0,ST. JOHN'S,211500,177,2000,100,1012.0,0.0,152.0,0.0,24,179598.0,0.3496066969411933,-82.403484,29.669833,06353-055-000,HighSprings_A,True,False,False,0.76,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.081858484109318,176638.135051517,176815.135051517,-34684.86494848301,-2959.8649484830094,34684.86494848301,2959.8649484830094,0.8360053666738392
45753,0.23,1060,1.0,ST. JOHN'S,246200,1483,2012,100,1060.0,0.0,0.0,0.0,12,207787.0,0.2978131122091647,-82.402914,29.66739,06353-112-000,HighSprings_A,True,False,False,0.88,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.164018033151326,191763.48316853124,193246.48316853124,-52953.51683146876,-16023.516831468762,52953.51683146876,16023.516831468762,0.7849166659972837
45769,0.33,2024,1.0,ST. JOHN'S,254200,4965,1994,100,2024.0,0.0,170.0,0.0,30,211105.0,0.4272970740392363,-82.403632,29.673808,06353-150-003,HighSprings_A,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.383521484745463,238833.3923641538,243798.3923641538,-10401.607635846187,27728.392364153813,10401.607635846187,27728.392364153813,0.959081008513587
45780,0.28,1724,1.0,ST. JOHN'S,292100,4601,2000,100,1724.0,0.0,24.0,560.0,24,243683.99999999997,0.3625550931242005,-82.404544,29.673816,06353-150-014,HighSprings_A,True,False,False,0.76,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.476666144384533,262148.4287782359,266749.4287782359,-25350.571221764083,18464.428778235946,25350.571221764083,18464.428778235946,0.913212696947059
45781,0.28,1761,1.0,ST. JOHN'S,289900,3340,2009,100,1581.0,0.0,200.0,520.0,15,243074.99999999997,0.3625550931242005,-82.404858,29.673817,06353-150-015,HighSprings_A,True,False,False,0.85,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.63162711193607,306087.75226652116,309427.75226652116,19527.752266521158,63012.75226652119,19527.752266521158,63012.75226652119,1.0673603044723048
45797,0.33,2086,1.0,ST. JOHN'S,197900,9772,1994,100,2086.0,0.0,136.0,504.0,30,158443.0,0.4272970740392363,-82.404268,29.672949,06353-151-014,HighSprings_A,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.52830281581724,276040.48419741355,285812.48419741355,87912.48419741355,117597.48419741355,87912.48419741355,117597.48419741355,1.4442268024123979
45802,0.3,1668,1.0,ST. JOHN'S,299900,3041,1994,100,1668.0,0.0,24.0,588.0,30,251873.99999999997,0.38845188549021475,-82.404882,29.672378,06353-151-019,HighSprings_A,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.369684833902479,235551.4956940831,238592.4956940831,-61307.5043059169,-16322.504305916867,61307.5043059169,16322.504305916867,0.7955735101503271
45806,0.39,1931,1.0,ST. JOHN'S,335300,9801,1994,100,1931.0,0.0,45.0,504.0,30,275204.0,0.5049874511372793,-82.405503,29.67134,06353-151-023,HighSprings_A,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.482338625767216,263639.68642691814,273440.68642691814,-61859.31357308186,-11564.313573081861,61859.31357308186,11564.313573081861,0.8155105470531409
45826,0.31,1921,1.0,ST. JOHN'S,312600,6267,1995,100,3842.0,0.0,90.0,1152.0,29,259442.99999999997,0.40140028167322195,-82.403869,29.670432,06353-152-015,HighSprings_A,True,False,False,0.71,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.501430289344565,268721.36108593777,274988.36108593777,-37611.638914062234,9278.361085937795,37611.638914062234,9278.361085937795,0.8796812574726096
45828,0.29,2126,1.0,ST. JOHN'S,378500,7398,2000,100,2126.0,0.0,126.0,0.0,24,314327.0,0.37550348930720756,-82.403869,29.66985,06353-152-017,HighSprings_A,True,False,False,0.76,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.494839742821922,266956.16365129943,274354.16365129943,-104145.83634870057,-47370.83634870057,104145.83634870057,47370.83634870057,0.7248458749043578
45863,1.0,2598,1.15,ST. JOHN'S,637000,30465,2015,100,2598.0,0.0,398.0,550.0,9,510985.0,1.2948396183007158,-82.403883,29.667884,06354-020-003,HighSprings_A,True,False,False,0.91,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.197700116058979,539123.5886312728,569588.5886312728,-67411.41136872722,28138.58863127278,67411.41136872722,28138.58863127278,0.8941736085263309
45877,1.0,2036,1.15,ST. JOHN'S,466000,32142,2000,100,2036.0,0.0,316.0,462.0,24,363958.0,1.2948396183007158,-82.4054,29.662433,06354-020-017,HighSprings_A,True,False,False,0.76,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.83721925723426,375952.94085334154,408094.94085334154,-57905.05914665846,11994.94085334154,57905.05914665846,11994.94085334154,0.8757402164234797
45878,1.0,2952,1.15,ST. JOHN'S,503600,13005,1994,100,2952.0,0.0,98.0,510.0,30,415055.0,1.2948396183007158,-82.405003,29.662168,06354-020-018,HighSprings_A,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.970637023275312,429611.68575085624,442616.68575085624,-60983.31424914376,14556.685750856239,60983.31424914376,14556.685750856239,0.8789052536752506
45891,1.01,2907,1.15,ST. JOHN'S,433100,10861,1994,100,2573.0,0.0,402.0,576.0,30,357273.99999999994,1.307788014483723,-82.403651,29.662866,06354-020-031,HighSprings_A,True,False,False,0.7,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.97614486763179,431984.4484551208,442845.4484551208,9745.448455120786,74710.44845512084,9745.448455120786,74710.44845512084,1.0225016126878799
45899,1.05,2808,1.15,ST. JOHN'S,551600,21852,1998,100,2808.0,0.0,528.0,682.0,26,447008.00000000006,1.3595815992157516,-82.40313,29.666993,06354-020-039,HighSprings_A,True,False,False,0.74,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.025157425912134,453684.55643284676,475536.55643284676,-76063.44356715324,6676.556432846701,76063.44356715324,6676.556432846701,0.8621039819304691
45913,0.24,940,1.0,GAINESVILLE,208300,550,2009,100,940.0,0.0,169.0,0.0,15,176505.0,0.3107615083921718,-82.401273,29.672176,06355-007-000,HighSprings_A,True,False,True,0.85,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.183672289087365,195569.73373175738,196119.73373175738,-12180.266268242616,19064.733731757384,12180.266268242616,19064.733731757384,0.9415253659709908
45920,0.24,1195,1.0,GAINESVILLE,275400,1006,1994,100,1195.0,0.0,20.0,399.0,30,233084.0,0.3107615083921718,-82.397495,29.673004,06356-002-004,HighSprings_A,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.222103313265675,203231.9696499398,204237.9696499398,-71162.0303500602,-29852.030350060202,71162.0303500602,29852.030350060202,0.7416048280680457
45925,0.58,1492,1.0,GAINESVILLE,278000,2504,1994,100,1492.0,0.0,68.0,440.0,30,233795.99999999997,0.7510069786144151,-82.398441,29.673624,06356-002-009,HighSprings_A,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.436323856054614,251783.24464288438,254287.24464288438,-23712.755357115617,17987.244642884412,23712.755357115617,17987.244642884412,0.9147023188592963
45928,0.93,1979,0.9,GAINESVILLE,195000,384,1969,100,1979.0,0.0,96.0,361.0,55,165366.0,1.2042008450196657,-82.399375,29.673418,06356-002-012,HighSprings_A,True,False,False,0.44999999999999996,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.039636663590116,169335.4035641164,169719.4035641164,-25280.596435883606,3969.4035641163937,25280.596435883606,3969.4035641163937,0.8703559157134174
45932,0.34,1376,1.0,GAINESVILLE,290400,2785,2005,100,1056.0,0.0,564.0,0.0,19,244055.0,0.4402454702222434,-82.400398,29.67355,06356-002-016,HighSprings_A,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.404063653943002,243790.286692859,246575.286692859,-43824.713307141006,-264.7133071410062,43824.713307141006,264.7133071410062,0.8490884527991012
45933,0.34,1692,1.0,GAINESVILLE,285400,3168,1994,100,1692.0,0.0,0.0,511.0,30,239422.0,0.4402454702222434,-82.400399,29.673275,06356-002-017,HighSprings_A,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.44446083813931,253840.35839243906,257008.35839243906,-28391.641607560945,14418.358392439055,28391.641607560945,14418.358392439055,0.9005198261823373
45935,0.45,1801,1.0,GAINESVILLE,316300,6700,2005,100,1801.0,0.0,105.0,0.0,19,262155.0,0.5826778282353221,-82.400329,29.672725,06356-002-019,HighSprings_A,True,False,False,0.81,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.578823203327529,290344.4347776469,297044.4347776469,-19255.565222353092,28189.434777646908,19255.565222353092,28189.434777646908,0.9391224621487414
45939,0.32,1386,1.0,GAINESVILLE,280300,2118,1995,100,1386.0,0.0,135.0,0.0,29,236137.0,0.4143486778562291,-82.400902,29.671883,06356-002-023,HighSprings_A,True,False,False,0.71,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.244565333668682,207848.62590567672,209966.62590567672,-70333.37409432328,-28288.374094323284,70333.37409432328,28288.374094323284,0.7490782229956358
45942,0.23,1748,1.0,GAINESVILLE,299100,392,1995,100,1508.0,0.0,392.0,440.0,29,253842.99999999997,0.2978131122091647,-82.400954,29.672726,06356-002-026,HighSprings_A,True,False,False,0.71,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.500921797067559,268584.7530841593,268976.7530841593,-30123.24691584072,14741.75308415931,30123.24691584072,14741.75308415931,0.8992870380613818
45943,0.23,1706,1.0,GAINESVILLE,267800,3885,1994,100,1706.0,0.0,0.0,380.0,30,223745.0,0.2978131122091647,-82.400953,29.673001,06356-002-027,HighSprings_A,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.415844899855726,246679.42542135235,250564.42542135235,-17235.574578647647,22934.425421352353,17235.574578647647,22934.425421352353,0.9356401247996727
45962,0.22,1718,1.0,GAINESVILLE,354000,4022,2012,100,1718.0,1718.0,322.0,882.0,12,296878.0,0.2848647160261575,-82.400474,29.666349,06359-010-008,HighSprings_A,True,False,False,0.88,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.739928278865815,341099.0825988251,345121.0825988251,-8878.917401174898,44221.0825988251,8878.917401174898,44221.0825988251,0.9749183124260596
45982,0.34,2654,1.0,GAINESVILLE,399400,7714,1994,100,2654.0,0.0,10.0,528.0,30,331776.0,0.4402454702222434,-82.400151,29.66482,06361-011-000,HighSprings_A,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.74842805385315,344010.7045857285,351724.7045857285,-47675.29541427147,12234.704585728527,47675.29541427147,12234.704585728527,0.8806327105301165
46053,0.1,2340,1.0,GAINESVILLE,298100,1164,2004,100,1673.0,667.0,133.0,484.0,20,252220.99999999997,0.12948396183007158,-82.399806,29.661183,06364-003-025,HighSprings_A,True,False,False,0.8,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.75159016684907,345100.2269940774,346264.2269940774,48164.226994077384,92879.22699407741,48164.226994077384,92879.22699407741,1.1615707044417223
46054,0.08,2340,1.0,GAINESVILLE,355500,1164,2008,100,1673.0,667.0,133.0,484.0,16,301011.0,0.10358716946405727,-82.399863,29.661105,06364-003-026,HighSprings_A,True,False,False,0.84,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.790415149321506,358762.23475513305,359926.23475513305,4426.234755133046,57751.234755133046,4426.234755133046,57751.234755133046,1.0124507306754797
46078,0.27,2216,1.15,GAINESVILLE,372100,6560,1994,100,1008.0,1008.0,628.0,504.0,30,309725.0,0.3496066969411933,-82.39814,29.662664,06366-002-010,HighSprings_A,True,False,False,0.7,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.8002778440205,362318.1035461423,368878.1035461423,-3221.896453857713,52593.10354614229,3221.896453857713,52593.10354614229,0.9913413156305894
46087,0.44,1557,1.0,GAINESVILLE,289200,518,1995,100,1557.0,0.0,240.0,480.0,29,245301.99999999997,0.569729432052315,-82.39855,29.659947,06366-002-019,HighSprings_A,True,False,False,0.71,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.47184925020338,260888.72390527982,261406.72390527982,-27793.276094720175,15586.723905279854,27793.276094720175,15586.723905279854,0.9038960024387269
