tax_area_description,Market_Cluster_ID,actual_year_built,imprv_det_quality_cd,count,mean,std,min,25%,50%,75%,max,median
ST. JOHN'S,Gainesvilleish_Region,2001,5.0,3.0,0.8538088770086283,0.01650756661150016,0.8402599498574903,0.8446160512541814,0.8489721526508724,0.8605833405841972,0.8721945285175218,0.8489721526508724
ST. JOHN'S,Gainesvilleish_Region,2002,3.0,9.0,0.8036726852197857,0.05790564671006029,0.7279110970390159,0.7679231598947016,0.7902499313135705,0.8419698867960044,0.9148294734651086,0.7902499313135705
ST. JOHN'S,Gainesvilleish_Region,2002,4.0,9.0,0.8580935626693054,0.09210710378143964,0.7283518442922253,0.8236516171745083,0.8361287848122386,0.9421491750739904,0.9705354147243216,0.8361287848122386
ST. JOHN'S,Gainesvilleish_Region,2002,5.0,4.0,0.7949800993761752,0.028962131105954317,0.7690133583353994,0.7707403397465706,0.7930422032075294,0.8172819628371341,0.8248226327542428,0.7930422032075294
ST. JOHN'S,Gainesvilleish_Region,2003,3.0,8.0,0.8192773588244143,0.05960106592981927,0.7298687343009624,0.7803072192451559,0.8129854563691052,0.8673831631818869,0.9013288274465652,0.8129854563691052
ST. JOHN'S,Gainesvilleish_Region,2003,4.0,14.0,0.8544995091850399,0.07326208267112261,0.7391620738333111,0.8127455777528355,0.8346581303345876,0.8894843789174971,1.0373822146345075,0.8346581303345876
ST. JOHN'S,Gainesvilleish_Region,2003,5.0,4.0,0.8527620473824562,0.0572695888502425,0.7730000175162364,0.8334237829679039,0.8661995135993001,0.8855377780138526,0.9056491448149884,0.8661995135993001
ST. JOHN'S,Gainesvilleish_Region,2004,3.0,11.0,0.8198172799411757,0.05077171356770766,0.7235131258392992,0.7821629367717595,0.8356382872191163,0.8519400111426194,0.8988396477688516,0.8356382872191163
ST. JOHN'S,Gainesvilleish_Region,2004,4.0,16.0,0.8514537925796021,0.06990602574885989,0.730769973258893,0.7926426209219817,0.8520788288950712,0.9146619814176518,0.959948901377112,0.8520788288950712
ST. JOHN'S,Gainesvilleish_Region,2004,5.0,2.0,0.7559278549206128,0.008765703185802672,0.7497295667560632,0.752828710838338,0.7559278549206128,0.7590269990028875,0.7621261430851624,0.7559278549206128
ST. JOHN'S,Gainesvilleish_Region,2005,4.0,22.0,0.8555156402642349,0.07575058258760677,0.7295164595901397,0.8073748725345353,0.8441782819325714,0.8903816419795245,1.0332750396125725,0.8441782819325714
ST. JOHN'S,Gainesvilleish_Region,2005,5.0,5.0,0.8011392537051659,0.06029935134217719,0.7300507302682839,0.7808652020206883,0.797585785106277,0.8008360102126382,0.8963585409179426,0.797585785106277
ST. JOHN'S,Gainesvilleish_Region,2006,4.0,16.0,0.8311072159635225,0.05261949538668999,0.7499705327683349,0.778123814420473,0.8421133167147374,0.8700764726489983,0.9148479034988004,0.8421133167147374
ST. JOHN'S,Gainesvilleish_Region,2006,5.0,1.0,0.8323608954001924,,0.8323608954001924,0.8323608954001924,0.8323608954001924,0.8323608954001924,0.8323608954001924,0.8323608954001924
ST. JOHN'S,Gainesvilleish_Region,2007,4.0,10.0,0.8170335531571643,0.10455769075240652,0.6291066244986304,0.7636046409036427,0.8129595304817835,0.8443343372910992,1.0172739383836176,0.8129595304817835
ST. JOHN'S,Gainesvilleish_Region,2007,5.0,3.0,0.8061272329086386,0.02579212634498732,0.7800977046450606,0.793353242406407,0.8066087801677535,0.8191419970404277,0.8316752139131017,0.8066087801677535
ST. JOHN'S,Gainesvilleish_Region,2008,4.0,3.0,0.7908455783557669,0.046795480694718686,0.7435503267409205,0.7677059977531089,0.7918616687652974,0.81449320416319,0.8371247395610827,0.7918616687652974
ST. JOHN'S,Gainesvilleish_Region,2008,5.0,2.0,0.9191439834938488,0.06293037450784077,0.8746454889367455,0.8968947362152971,0.9191439834938488,0.9413932307724004,0.963642478050952,0.9191439834938488
ST. JOHN'S,Gainesvilleish_Region,2009,3.0,1.0,0.7352120978798785,,0.7352120978798785,0.7352120978798785,0.7352120978798785,0.7352120978798785,0.7352120978798785,0.7352120978798785
ST. JOHN'S,Gainesvilleish_Region,2009,4.0,3.0,0.8735440286022008,0.09246502259992172,0.7967822977116585,0.8222190820843479,0.8476558664570373,0.9119248940474718,0.9761939216379062,0.8476558664570373
ST. JOHN'S,Gainesvilleish_Region,2010,4.0,4.0,0.9128922981539223,0.11198110176611249,0.7876200085197098,0.8543566309563342,0.904401105039222,0.9629367722368101,1.0551469740175354,0.904401105039222
ST. JOHN'S,Gainesvilleish_Region,2011,3.0,1.0,0.8165491329304936,,0.8165491329304936,0.8165491329304936,0.8165491329304936,0.8165491329304936,0.8165491329304936,0.8165491329304936
ST. JOHN'S,Gainesvilleish_Region,2011,4.0,2.0,0.7611009579909077,0.07478581176506502,0.7082194033552895,0.7346601806730986,0.7611009579909077,0.7875417353087169,0.8139825126265259,0.7611009579909077
ST. JOHN'S,Gainesvilleish_Region,2012,3.0,1.0,0.7288814042957251,,0.7288814042957251,0.7288814042957251,0.7288814042957251,0.7288814042957251,0.7288814042957251,0.7288814042957251
ST. JOHN'S,Gainesvilleish_Region,2012,4.0,4.0,0.817627992465316,0.06840867044030613,0.7321108887761266,0.777932793531998,0.8296147057688783,0.8693099047021964,0.8791716695473807,0.8296147057688783
ST. JOHN'S,Gainesvilleish_Region,2013,4.0,7.0,0.8419216932448722,0.0361523641286647,0.7845891591555347,0.818751041454741,0.8542645564448186,0.870074093318825,0.8769478675666201,0.8542645564448186
ST. JOHN'S,Gainesvilleish_Region,2013,5.0,1.0,0.6555042817473996,,0.6555042817473996,0.6555042817473996,0.6555042817473996,0.6555042817473996,0.6555042817473996,0.6555042817473996
ST. JOHN'S,Gainesvilleish_Region,2014,3.0,1.0,0.78224907156571,,0.78224907156571,0.78224907156571,0.78224907156571,0.78224907156571,0.78224907156571,0.78224907156571
ST. JOHN'S,Gainesvilleish_Region,2014,4.0,8.0,0.8546718564032367,0.06459510230176953,0.7984508894869695,0.8052220654974154,0.8305072779991609,0.8832928814210698,0.9727864754505718,0.8305072779991609
ST. JOHN'S,Gainesvilleish_Region,2014,5.0,1.0,0.6930859358434441,,0.6930859358434441,0.6930859358434441,0.6930859358434441,0.6930859358434441,0.6930859358434441,0.6930859358434441
ST. JOHN'S,Gainesvilleish_Region,2015,3.0,1.0,0.8269842943676459,,0.8269842943676459,0.8269842943676459,0.8269842943676459,0.8269842943676459,0.8269842943676459,0.8269842943676459
ST. JOHN'S,Gainesvilleish_Region,2015,4.0,6.0,0.8883200459216011,0.033531104820604396,0.8317884570827767,0.8737334784154757,0.9000097824803712,0.9083622442829367,0.9219911448751186,0.9000097824803712
ST. JOHN'S,Gainesvilleish_Region,2016,4.0,5.0,0.8895698072837718,0.06908168429941958,0.8139184024365439,0.8368802172139689,0.900382073509141,0.9061063234093328,0.9905620198498724,0.900382073509141
ST. JOHN'S,Gainesvilleish_Region,2017,4.0,6.0,0.9068128087011148,0.08503354004919722,0.7778947256008383,0.8591374002969138,0.9360151900755853,0.9433982906206051,1.0115809519483776,0.9360151900755853
ST. JOHN'S,Gainesvilleish_Region,2020,4.0,1.0,0.909581594127816,,0.909581594127816,0.909581594127816,0.909581594127816,0.909581594127816,0.909581594127816,0.909581594127816
ST. JOHN'S,HaileLike,1969,3.0,1.0,0.8861270182882311,,0.8861270182882311,0.8861270182882311,0.8861270182882311,0.8861270182882311,0.8861270182882311,0.8861270182882311
ST. JOHN'S,HaileLike,1971,3.0,1.0,0.775376680933587,,0.775376680933587,0.775376680933587,0.775376680933587,0.775376680933587,0.775376680933587,0.775376680933587
ST. JOHN'S,HaileLike,1972,3.0,1.0,0.739866064841063,,0.739866064841063,0.739866064841063,0.739866064841063,0.739866064841063,0.739866064841063,0.739866064841063
ST. JOHN'S,HaileLike,1973,3.0,6.0,0.8949894376593175,0.09274833017230985,0.7806635216708933,0.8286720344996211,0.895230799561717,0.94723532571982,1.0277555579101334,0.895230799561717
ST. JOHN'S,HaileLike,1974,3.0,1.0,0.970813522997748,,0.970813522997748,0.970813522997748,0.970813522997748,0.970813522997748,0.970813522997748,0.970813522997748
ST. JOHN'S,HaileLike,1974,4.0,1.0,0.9612633695108902,,0.9612633695108902,0.9612633695108902,0.9612633695108902,0.9612633695108902,0.9612633695108902,0.9612633695108902
ST. JOHN'S,HaileLike,1974,5.0,1.0,0.9139716841807752,,0.9139716841807752,0.9139716841807752,0.9139716841807752,0.9139716841807752,0.9139716841807752,0.9139716841807752
ST. JOHN'S,HaileLike,1975,4.0,1.0,0.7213866397677507,,0.7213866397677507,0.7213866397677507,0.7213866397677507,0.7213866397677507,0.7213866397677507,0.7213866397677507
ST. JOHN'S,HaileLike,1976,3.0,1.0,0.9837040801140836,,0.9837040801140836,0.9837040801140836,0.9837040801140836,0.9837040801140836,0.9837040801140836,0.9837040801140836
ST. JOHN'S,HaileLike,1976,4.0,1.0,1.0402395843907406,,1.0402395843907406,1.0402395843907406,1.0402395843907406,1.0402395843907406,1.0402395843907406,1.0402395843907406
ST. JOHN'S,HaileLike,1979,3.0,1.0,1.0066846417924158,,1.0066846417924158,1.0066846417924158,1.0066846417924158,1.0066846417924158,1.0066846417924158,1.0066846417924158
ST. JOHN'S,HaileLike,1982,3.0,1.0,0.7709552272199517,,0.7709552272199517,0.7709552272199517,0.7709552272199517,0.7709552272199517,0.7709552272199517,0.7709552272199517
ST. JOHN'S,HaileLike,1985,4.0,1.0,0.8368856309509461,,0.8368856309509461,0.8368856309509461,0.8368856309509461,0.8368856309509461,0.8368856309509461,0.8368856309509461
ST. JOHN'S,HaileLike,1986,4.0,1.0,0.8955078133321648,,0.8955078133321648,0.8955078133321648,0.8955078133321648,0.8955078133321648,0.8955078133321648,0.8955078133321648
ST. JOHN'S,HaileLike,1987,3.0,2.0,0.7925756043128553,0.14146498000522456,0.6925447576507417,0.7425601809817985,0.7925756043128553,0.8425910276439122,0.892606450974969,0.7925756043128553
ST. JOHN'S,HaileLike,1987,4.0,3.0,0.9218736932659968,0.0004150121382877121,0.921426168724396,0.9216876056392618,0.9219490425541276,0.9220974555367971,0.9222458685194668,0.9219490425541276
ST. JOHN'S,HaileLike,1987,5.0,1.0,0.974779865943214,,0.974779865943214,0.974779865943214,0.974779865943214,0.974779865943214,0.974779865943214,0.974779865943214
ST. JOHN'S,HaileLike,1988,4.0,1.0,0.8457404352681274,,0.8457404352681274,0.8457404352681274,0.8457404352681274,0.8457404352681274,0.8457404352681274,0.8457404352681274
ST. JOHN'S,HaileLike,1988,5.0,2.0,0.8957559991497805,0.022430890708717104,0.8798949642215924,0.8878254816856865,0.8957559991497805,0.9036865166138747,0.9116170340779688,0.8957559991497805
ST. JOHN'S,HaileLike,1989,3.0,2.0,0.8036448776895105,0.045481207414833524,0.7714848075099299,0.7875648425997201,0.8036448776895105,0.8197249127793009,0.8358049478690912,0.8036448776895105
ST. JOHN'S,HaileLike,1989,4.0,10.0,0.8400893376519228,0.07216828859371878,0.7419258263944007,0.7916440011708552,0.8343311935861322,0.8789082674547657,0.9480447320845266,0.8343311935861322
ST. JOHN'S,HaileLike,1989,5.0,6.0,0.9211481399034104,0.10979767196981989,0.7580926463468404,0.8710061182688463,0.9199212804245225,0.9809963659822295,1.0728978401728242,0.9199212804245225
ST. JOHN'S,HaileLike,1990,3.0,6.0,0.838535458372518,0.09915346392515072,0.6926565767028167,0.7849020420290749,0.8360570954251734,0.9244145991038458,0.9447245247881656,0.8360570954251734
ST. JOHN'S,HaileLike,1990,4.0,8.0,0.8344984810441449,0.04677050513029207,0.7460380147702029,0.8126741614711663,0.8468159281083634,0.871184001047896,0.8754691222548406,0.8468159281083634
ST. JOHN'S,HaileLike,1990,5.0,4.0,0.8237583839314947,0.0809301277634095,0.7395603695583601,0.7896869159182631,0.8106741768576825,0.8447456448709141,0.9341248124522537,0.8106741768576825
ST. JOHN'S,HaileLike,1991,3.0,4.0,0.8298269371730727,0.12872286822175538,0.6634104461717253,0.785484443476069,0.8398192309813742,0.8841617246783777,0.9762588405578168,0.8398192309813742
ST. JOHN'S,HaileLike,1991,4.0,9.0,0.8576301643028464,0.03971907039589268,0.8022662207900454,0.828890014786827,0.8618640415410234,0.8883445528573825,0.9135266404543956,0.8618640415410234
ST. JOHN'S,HaileLike,1991,5.0,5.0,0.8038535890696179,0.029951934693847368,0.7726554878820474,0.7882239361940854,0.7970703821525926,0.8095902948419532,0.8517278442774113,0.7970703821525926
ST. JOHN'S,HaileLike,1992,3.0,9.0,0.8233344741964751,0.1258886319866164,0.6264771737682526,0.7087944656350297,0.8345040462550066,0.9384735292311688,0.9940178901197858,0.8345040462550066
ST. JOHN'S,HaileLike,1992,4.0,7.0,0.853757708766979,0.05803682542775229,0.792995381396096,0.8164055923523809,0.8468598628928483,0.8699490646737391,0.9637394030276686,0.8468598628928483
ST. JOHN'S,HaileLike,1992,5.0,5.0,0.878169404048746,0.09007496523522576,0.7985427571797524,0.8179886754402393,0.8581777410588644,0.8897888327566933,1.0263490138081806,0.8581777410588644
ST. JOHN'S,HaileLike,1993,4.0,9.0,0.8789509247679519,0.054506666789281205,0.7973636676325363,0.848298128616749,0.8606783707590965,0.9211263827582564,0.9721344040788265,0.8606783707590965
ST. JOHN'S,HaileLike,1993,5.0,8.0,0.8265304143993284,0.11159176902866466,0.6862912720885516,0.7282420951656542,0.859441820695199,0.8761022993430362,1.0141033973343614,0.859441820695199
ST. JOHN'S,HaileLike,1994,3.0,2.0,0.8895440213070261,0.1322420103927715,0.7960347990005555,0.8427894101537908,0.8895440213070261,0.9362986324602615,0.9830532436134968,0.8895440213070261
ST. JOHN'S,HaileLike,1994,4.0,6.0,0.8435580062504551,0.09453159992392439,0.729199074263933,0.7727507885071042,0.8390854451848306,0.9295962151013692,0.9435723648477262,0.8390854451848306
ST. JOHN'S,HaileLike,1994,5.0,4.0,0.7822629158568812,0.0935821235460816,0.6484115075581222,0.765915403443009,0.8069743409431575,0.8233218533570297,0.866691473983088,0.8069743409431575
ST. JOHN'S,HaileLike,1995,4.0,8.0,0.8367298949924036,0.10293343752469862,0.6502074515479144,0.7847670006335268,0.8438376212421193,0.8871839560579527,0.9854678773688552,0.8438376212421193
ST. JOHN'S,HaileLike,1995,5.0,6.0,0.7662361000150578,0.11562006510991539,0.5887220669377197,0.7235114547678742,0.7651302375823772,0.8199522876967809,0.9305692264232508,0.7651302375823772
ST. JOHN'S,HaileLike,1996,3.0,1.0,0.7947718469181421,,0.7947718469181421,0.7947718469181421,0.7947718469181421,0.7947718469181421,0.7947718469181421,0.7947718469181421
ST. JOHN'S,HaileLike,1996,4.0,6.0,0.824228079034703,0.07549939555646995,0.7428619653215894,0.7607532554175285,0.8242082971448397,0.8920958335287648,0.8997633274317848,0.8242082971448397
ST. JOHN'S,HaileLike,1996,5.0,1.0,0.8840697231903616,,0.8840697231903616,0.8840697231903616,0.8840697231903616,0.8840697231903616,0.8840697231903616,0.8840697231903616
ST. JOHN'S,HaileLike,1997,3.0,2.0,0.8006650230663883,0.023783824015567605,0.783847319822433,0.7922561714444107,0.8006650230663883,0.809073874688366,0.8174827263103437,0.8006650230663883
ST. JOHN'S,HaileLike,1997,4.0,6.0,0.8793799139661802,0.03901946266794632,0.8202520186806022,0.8542158789197598,0.8916372453600948,0.9065500571408552,0.9194898898888664,0.8916372453600948
ST. JOHN'S,HaileLike,1997,5.0,6.0,0.8601777765488006,0.09358229713678737,0.7320534349757744,0.796827526806297,0.8626694486307506,0.9371867472692268,0.9667682607086644,0.8626694486307506
ST. JOHN'S,HaileLike,1998,3.0,1.0,0.5926568265035208,,0.5926568265035208,0.5926568265035208,0.5926568265035208,0.5926568265035208,0.5926568265035208,0.5926568265035208
ST. JOHN'S,HaileLike,1998,4.0,20.0,0.8705533836923086,0.05147855890777883,0.7621847860467295,0.8423950307841309,0.8614264170928285,0.899813661937322,0.9718784665230508,0.8614264170928285
ST. JOHN'S,HaileLike,1998,5.0,5.0,0.8399603673182682,0.02170532088126557,0.8161959578034569,0.8253166833051496,0.8343502193268117,0.8547230191635347,0.8692159569923886,0.8343502193268117
ST. JOHN'S,HaileLike,1999,3.0,5.0,0.9116098989726806,0.06601302073223107,0.8223541693050762,0.8791082022400557,0.9128752019068014,0.9479065018853488,0.9958054195261214,0.9128752019068014
ST. JOHN'S,HaileLike,1999,4.0,21.0,0.8648116640056652,0.06803450624620945,0.7682720111790691,0.7893447691340723,0.8662295617691395,0.9135957209920283,0.9820438026118092,0.8662295617691395
ST. JOHN'S,HaileLike,1999,5.0,4.0,0.9051163086575938,0.03602005653323708,0.8746271600282587,0.874789399085369,0.900166739825564,0.9304936493977889,0.9455045949509888,0.900166739825564
ST. JOHN'S,HaileLike,1999,6.0,1.0,0.6992499115210131,,0.6992499115210131,0.6992499115210131,0.6992499115210131,0.6992499115210131,0.6992499115210131,0.6992499115210131
ST. JOHN'S,HaileLike,2000,3.0,1.0,0.7794667236219395,,0.7794667236219395,0.7794667236219395,0.7794667236219395,0.7794667236219395,0.7794667236219395,0.7794667236219395
ST. JOHN'S,HaileLike,2000,4.0,13.0,0.8769926563412637,0.05842216184658887,0.7780218856612873,0.8357406623259052,0.8882267867426894,0.9178236711486562,0.957958334089614,0.8882267867426894
ST. JOHN'S,HaileLike,2000,5.0,5.0,0.8052897597373544,0.06111254746200562,0.7447012818854334,0.7738277571343468,0.7924810535942959,0.8096758044948208,0.9057629015778754,0.7924810535942959
ST. JOHN'S,HaileLike,2001,3.0,1.0,0.8849602224620305,,0.8849602224620305,0.8849602224620305,0.8849602224620305,0.8849602224620305,0.8849602224620305,0.8849602224620305
ST. JOHN'S,HaileLike,2001,4.0,13.0,0.8680536094278389,0.07228668821893224,0.7217003271569465,0.8272184342869425,0.8925100598842417,0.9047754192709216,0.9449588535299872,0.8925100598842417
ST. JOHN'S,HaileLike,2001,5.0,7.0,0.8388274219776701,0.08778904428093788,0.7279661278736747,0.7813396902720284,0.8098277387685693,0.905777909673753,0.9597628873098842,0.8098277387685693
ST. JOHN'S,HaileLike,2002,4.0,11.0,0.9126026066235883,0.045963968940672006,0.8656107947709558,0.8731048066265505,0.9066455543486812,0.9455000236321272,1.0040125474907424,0.9066455543486812
ST. JOHN'S,HaileLike,2002,5.0,8.0,0.8067121401416126,0.10642477625875835,0.654951376841339,0.7407349555786953,0.7939883289009773,0.8605665907467971,1.0067168013189027,0.7939883289009773
ST. JOHN'S,HaileLike,2003,3.0,5.0,0.799668601425123,0.04179744114604927,0.7713891330535266,0.7806803389371981,0.780687760704225,0.7923385118707282,0.8732472625599371,0.780687760704225
ST. JOHN'S,HaileLike,2003,4.0,7.0,0.8520460807522081,0.07636201412394307,0.7070021665523817,0.83627997490897,0.8681765703787597,0.877966149053312,0.9606515804097512,0.8681765703787597
ST. JOHN'S,HaileLike,2003,5.0,7.0,0.8097262543122602,0.048217645519471185,0.7517428702423448,0.7641734466556211,0.8327310184153853,0.847320367374701,0.8606222634674466,0.8327310184153853
ST. JOHN'S,HaileLike,2004,3.0,2.0,0.8267156937253646,0.0499712803522455,0.7913806625237177,0.8090481781245412,0.8267156937253646,0.844383209326188,0.8620507249270115,0.8267156937253646
ST. JOHN'S,HaileLike,2004,4.0,11.0,0.880338591169994,0.06338722841664544,0.7829247830746747,0.8446716982040524,0.8571931162329113,0.9376915424368214,0.972003184105557,0.8571931162329113
ST. JOHN'S,HaileLike,2004,5.0,5.0,0.8139424399634514,0.015212906735351736,0.7942729039670036,0.803233924805042,0.8152533812428158,0.8284665915600161,0.8284853982423802,0.8152533812428158
ST. JOHN'S,HaileLike,2005,4.0,4.0,0.8487948819013768,0.03570724590658008,0.8027119366479366,0.8346784371877953,0.8518501539368435,0.8659665986504248,0.8887672830838835,0.8518501539368435
ST. JOHN'S,HaileLike,2006,4.0,6.0,0.9441758384671216,0.06694831300164632,0.8525563446594562,0.8986957663867989,0.9464202338294528,0.996493876013121,1.023685517837444,0.9464202338294528
ST. JOHN'S,HaileLike,2006,5.0,3.0,0.7999500174078369,0.09593918480274513,0.6989265164158446,0.755009018550207,0.8110915206845692,0.8504617679038332,0.8898320151230972,0.8110915206845692
ST. JOHN'S,HaileLike,2007,3.0,1.0,0.8197489912982816,,0.8197489912982816,0.8197489912982816,0.8197489912982816,0.8197489912982816,0.8197489912982816,0.8197489912982816
ST. JOHN'S,HaileLike,2007,4.0,2.0,0.7987251461906224,0.030461004150048907,0.7771859635943712,0.7879555548924968,0.7987251461906224,0.8094947374887479,0.8202643287868735,0.7987251461906224
ST. JOHN'S,HaileLike,2008,4.0,2.0,0.8813299544456809,0.1199286902074499,0.7965275643411723,0.8389287593934266,0.8813299544456809,0.9237311494979351,0.9661323445501894,0.8813299544456809
ST. JOHN'S,HaileLike,2008,5.0,1.0,0.7826105407449359,,0.7826105407449359,0.7826105407449359,0.7826105407449359,0.7826105407449359,0.7826105407449359,0.7826105407449359
ST. JOHN'S,HaileLike,2009,4.0,1.0,0.8311753203432786,,0.8311753203432786,0.8311753203432786,0.8311753203432786,0.8311753203432786,0.8311753203432786,0.8311753203432786
ST. JOHN'S,HaileLike,2010,4.0,3.0,0.9826462691164566,0.11094316695743048,0.8811396693266614,0.9234292071447725,0.9657187449628836,1.0333995690113542,1.101080393059825,0.9657187449628836
ST. JOHN'S,HaileLike,2011,4.0,1.0,0.9353295032812536,,0.9353295032812536,0.9353295032812536,0.9353295032812536,0.9353295032812536,0.9353295032812536,0.9353295032812536
ST. JOHN'S,HaileLike,2014,5.0,1.0,0.7641673965037644,,0.7641673965037644,0.7641673965037644,0.7641673965037644,0.7641673965037644,0.7641673965037644,0.7641673965037644
ST. JOHN'S,HaileLike,2015,4.0,1.0,0.9740930119628888,,0.9740930119628888,0.9740930119628888,0.9740930119628888,0.9740930119628888,0.9740930119628888,0.9740930119628888
ST. JOHN'S,HighSprings_A,1950,3.0,1.0,1.0411872592094222,,1.0411872592094222,1.0411872592094222,1.0411872592094222,1.0411872592094222,1.0411872592094222,1.0411872592094222
ST. JOHN'S,HighSprings_A,1955,3.0,1.0,1.279842493884371,,1.279842493884371,1.279842493884371,1.279842493884371,1.279842493884371,1.279842493884371,1.279842493884371
ST. JOHN'S,HighSprings_A,1956,3.0,4.0,0.7622916240155243,0.05964627372470536,0.6950941550206131,0.7397128064763832,0.7568762945542242,0.7794551120933654,0.8403197519330358,0.7568762945542242
ST. JOHN'S,HighSprings_A,1957,3.0,3.0,0.880224384931958,0.09281819477243462,0.7743682246868696,0.8464961813875612,0.9186241380882528,0.9331524650545021,0.9476807920207514,0.9186241380882528
ST. JOHN'S,HighSprings_A,1958,3.0,2.0,0.7603102229900661,0.026177700118343535,0.7417997937205175,0.7510550083552918,0.7603102229900661,0.7695654376248404,0.7788206522596147,0.7603102229900661
ST. JOHN'S,HighSprings_A,1959,3.0,5.0,0.7957654445615949,0.08091795735676564,0.6786596732963479,0.767086671085237,0.79720993298229,0.8430807236459728,0.8927902217981271,0.79720993298229
ST. JOHN'S,HighSprings_A,1960,3.0,2.0,0.8305660318411889,0.06289491196620693,0.7860926130877531,0.8083293224644711,0.8305660318411889,0.8528027412179069,0.8750394505946248,0.8305660318411889
ST. JOHN'S,HighSprings_A,1961,3.0,3.0,0.7865342492099772,0.14299582554194928,0.6238075478919219,0.7337300573200299,0.8436525667481379,0.8678975998690048,0.8921426329898716,0.8436525667481379
ST. JOHN'S,HighSprings_A,1962,3.0,1.0,0.8673848731262769,,0.8673848731262769,0.8673848731262769,0.8673848731262769,0.8673848731262769,0.8673848731262769,0.8673848731262769
ST. JOHN'S,HighSprings_A,1963,3.0,2.0,0.9677762014343443,0.1504503815403144,0.8613917164150846,0.9145839589247144,0.9677762014343443,1.0209684439439741,1.074160686453604,0.9677762014343443
ST. JOHN'S,HighSprings_A,1965,3.0,1.0,0.7987501923736587,,0.7987501923736587,0.7987501923736587,0.7987501923736587,0.7987501923736587,0.7987501923736587,0.7987501923736587
ST. JOHN'S,HighSprings_A,1967,3.0,1.0,0.9400268243723534,,0.9400268243723534,0.9400268243723534,0.9400268243723534,0.9400268243723534,0.9400268243723534,0.9400268243723534
ST. JOHN'S,HighSprings_A,1968,3.0,1.0,1.0371068848346598,,1.0371068848346598,1.0371068848346598,1.0371068848346598,1.0371068848346598,1.0371068848346598,1.0371068848346598
ST. JOHN'S,HighSprings_A,1969,3.0,1.0,0.741759127375376,,0.741759127375376,0.741759127375376,0.741759127375376,0.741759127375376,0.741759127375376,0.741759127375376
ST. JOHN'S,HighSprings_A,1969,4.0,2.0,0.9368974674433874,0.09011640482607867,0.8731755464947151,0.9050365069690512,0.9368974674433874,0.9687584279177236,1.0006193883920598,0.9368974674433874
ST. JOHN'S,HighSprings_A,1970,4.0,1.0,1.113482028793739,,1.113482028793739,1.113482028793739,1.113482028793739,1.113482028793739,1.113482028793739,1.113482028793739
ST. JOHN'S,HighSprings_A,1971,3.0,2.0,1.0003792256513098,0.14813067541735528,0.8956350205619545,0.9480071231066323,1.0003792256513098,1.0527513281959875,1.1051234307406652,1.0003792256513098
ST. JOHN'S,HighSprings_A,1972,3.0,6.0,0.7980410329403967,0.08865160327468401,0.7318386748209202,0.7510694128515643,0.76733972316451,0.7945604139696438,0.972448122840503,0.76733972316451
ST. JOHN'S,HighSprings_A,1973,3.0,5.0,0.858436001320066,0.14146194860633457,0.6602462118904006,0.8271270224062369,0.8711500697020699,0.8770312572061686,1.056625445395454,0.8711500697020699
ST. JOHN'S,HighSprings_A,1973,4.0,1.0,1.1933523849335912,,1.1933523849335912,1.1933523849335912,1.1933523849335912,1.1933523849335912,1.1933523849335912,1.1933523849335912
ST. JOHN'S,HighSprings_A,1974,3.0,1.0,0.9326103008906328,,0.9326103008906328,0.9326103008906328,0.9326103008906328,0.9326103008906328,0.9326103008906328,0.9326103008906328
ST. JOHN'S,HighSprings_A,1975,3.0,2.0,0.7836682778692722,0.1260965386289739,0.6945045603205733,0.7390864190949227,0.7836682778692722,0.8282501366436217,0.8728319954179711,0.7836682778692722
ST. JOHN'S,HighSprings_A,1975,4.0,1.0,1.2819200001428297,,1.2819200001428297,1.2819200001428297,1.2819200001428297,1.2819200001428297,1.2819200001428297,1.2819200001428297
ST. JOHN'S,HighSprings_A,1976,3.0,1.0,0.5719212749270091,,0.5719212749270091,0.5719212749270091,0.5719212749270091,0.5719212749270091,0.5719212749270091,0.5719212749270091
ST. JOHN'S,HighSprings_A,1976,4.0,2.0,1.0491851008793187,0.010474103888739811,1.0417787909927383,1.0454819459360285,1.0491851008793187,1.0528882558226087,1.056591410765899,1.0491851008793187
ST. JOHN'S,HighSprings_A,1977,4.0,1.0,0.7664979205104157,,0.7664979205104157,0.7664979205104157,0.7664979205104157,0.7664979205104157,0.7664979205104157,0.7664979205104157
ST. JOHN'S,HighSprings_A,1978,3.0,1.0,0.73358656493886,,0.73358656493886,0.73358656493886,0.73358656493886,0.73358656493886,0.73358656493886,0.73358656493886
ST. JOHN'S,HighSprings_A,1978,4.0,3.0,0.8817569930002979,0.15321426608014507,0.7344719683671085,0.802494741125659,0.8705175138842095,0.9553995053168927,1.0402814967495757,0.8705175138842095
ST. JOHN'S,HighSprings_A,1979,3.0,2.0,0.8601373108384518,0.07340006265334217,0.8082356287967561,0.834186469817604,0.8601373108384518,0.8860881518592997,0.9120389928801476,0.8601373108384518
ST. JOHN'S,HighSprings_A,1979,4.0,1.0,1.081125120892442,,1.081125120892442,1.081125120892442,1.081125120892442,1.081125120892442,1.081125120892442,1.081125120892442
ST. JOHN'S,HighSprings_A,1980,3.0,1.0,0.7021230617956795,,0.7021230617956795,0.7021230617956795,0.7021230617956795,0.7021230617956795,0.7021230617956795,0.7021230617956795
