prop_id,sale_ratio,Market_Cluster_ID,Assessment_Val,landiness,imprv_det_quality_cd
4054,1.0861322068368358,High_Springs_Main,246816.0,2.2092072083137047,1.15
4181,1.1251270335018468,High_Springs_Main,176519.0,0.41759404547393203,1.0
4309,1.2253170212285964,High_Springs_Main,140879.0,0.48494792377617907,1.0
4345,1.0904693241034682,High_Springs_Main,187157.0,0.3367693915112355,1.0
4368,1.1047033099640413,High_Springs_Main,182269.0,0.3367693915112355,1.0
5086,1.0720389332362887,High_Springs_Main,137612.0,0.5388310264179769,1.0
5681,1.0909299896774491,HSBUI,61528.0,2.694155132089884,0.9
7446,1.0729562488157856,swNewberry_A,208006.0,1.4817853226494364,1.0
7745,1.085347354423542,swNewberry_A,194188.0,0.22900318622764018,1.0
8066,1.1803966470567742,swNewberry_A,252730.0,0.3637109428321344,1.0
8402,1.1541847841674804,swNewberry_A,265368.0,0.24247396188808953,1.0
8407,1.0903052611825914,swNewberry_A,298072.99999999994,0.24247396188808953,1.0
8421,1.1491235873147505,swNewberry_A,300588.0,0.25594473754853897,1.0
8429,1.2044576200599781,swNewberry_A,323693.0,0.24247396188808953,1.0
8742,1.0902398380217915,swNewberry_A,121916.0,1.0776620528359537,1.0
8749,1.191294795189118,swNewberry_A,126686.0,0.32329861585078606,1.0
8894,1.2081184527706483,swNewberry_A,65815.0,0.3098278401903367,0.9
8948,1.2891092870979657,swNewberry_A,173052.0,0.5927141290597745,1.0
9135,1.1007270307611434,swNewberry_A,61875.0,0.6465972317015721,0.9
9289,1.2592740153070843,swNewberry_A,82110.0,0.7543634369851676,0.9
13549,1.075739332590233,Alachua_Main,182335.0,2.694155132089884,1.0
13693,1.116566158099339,Alachua_Main,170469.0,0.24247396188808953,1.0
13894,1.7315702032863458,Alachua_Main,52646.0,0.5253602507575275,1.0
13966,2.855049371747909,Alachua_Main,31705.0,0.17512008358584247,1.0
14073,1.434197207873332,Alachua_Main,178562.0,0.6600680073620215,1.0
14159,1.1374036692352483,Alachua_Main,102311.0,0.35024016717168494,0.9
14177,1.1426987988219806,Alachua_Main,86263.0,0.13470775660449422,1.0
14318,1.3822509604269702,Alachua_Main,69166.0,0.39065249415303316,0.9
14426,2.36167173655967,Alachua_Main,36465.0,0.14817853226494362,1.0
14435,1.549725278180653,Alachua_Main,51510.0,0.14817853226494362,1.0
14660,1.685093938617677,Alachua_Main,88682.0,0.5118894750970779,1.0
14750,1.6496824947750734,Alachua_Main,127597.99999999999,0.9294835205710099,1.0
14763,1.554775230454741,Alachua_Main,50009.99999999999,0.3367693915112355,1.0
14789,1.097976499576317,Alachua_Main,136192.0,0.6196556803806734,1.0
14795,1.119685488641295,Alachua_Main,139160.0,0.3098278401903367,1.0
14802,1.1718248464851262,Alachua_Main,99225.0,0.6196556803806734,0.9
14816,1.195496758143655,Alachua_Main,110482.0,0.21553241056719075,1.0
14995,1.1127931278076868,Alachua_Main,159629.0,1.4817853226494364,1.0
18328,1.4156298796877589,Gainesvilleish_Region,182308.99999999997,0.25594473754853897,1.0
20493,1.1475356065895674,Gainesvilleish_Region,254017.0,0.3367693915112355,1.15
20699,1.1453576443115416,Gainesvilleish_Region,335112.0,0.47147714811572966,1.15
20918,1.1602236154918903,Tioga_A,230140.0,0.7813049883060663,1.0
20921,1.2219805333563696,Tioga_A,245753.0,1.8859085924629186,1.0
21045,1.236785885886205,Real_Tioga,422236.0,0.3771817184925838,1.15
21638,1.2611705611997852,HighSprings_B,150379.0,1.441372995668088,1.0
21653,1.0999961884712162,HighSprings_B,132029.0,1.2662529120822454,1.0
22455,1.3707554049817297,swNewberry_B,97061.99999999999,1.347077566044942,0.9
22824,1.108560601419561,Tioga_B,279474.99999999994,1.9802040220860648,1.0
23993,1.294566190770353,HighSprings_B,149673.0,1.8859085924629186,1.0
24079,1.210177442663094,HighSprings_B,121787.0,1.3605483417053914,1.0
24719,1.7705090456743156,HSBUI,87040.0,0.7678342126456169,1.0
24780,2.052451166243832,HSBUI,49445.99999999999,0.26941551320898843,1.0
24833,5.21550892240023,HSBUI,14110.0,0.9564250718919088,0.9
24868,1.0861078548101997,Archer,158180.0,0.5657725777388757,1.0
25039,1.7279484811201837,Archer,49340.0,0.3367693915112355,0.9
25284,1.2340696950521508,Archer,101467.0,0.7139511100038194,1.0
25524,1.3666171123275541,HSBUI,72930.0,0.3098278401903367,0.9
28328,1.3148283708120956,Turkey_Creek,308659.0,0.5927141290597745,1.4
28357,1.1215849549808743,Turkey_Creek,221410.0,0.24247396188808953,1.0
28699,1.9254819935458423,Turkey_Creek,120200.0,0.21553241056719075,1.15
28743,1.1807808181539021,Turkey_Creek,287385.0,0.13470775660449422,1.15
29145,1.2375707188189589,Turkey_Creek,234782.99999999997,0.1885908592462919,1.0
29393,1.0940537712243568,Turkey_Creek,238983.0,0.26941551320898843,1.15
29675,1.1300362905685994,Turkey_Creek,260258.99999999997,0.48494792377617907,1.15
30325,1.29914770164114,Springtree_B,121119.00000000001,0.16164930792539303,1.0
30328,1.0975695862206423,Springtree_B,186623.0,0.17512008358584247,1.0
30340,1.1367613953026456,Springtree_B,182376.0,0.13470775660449422,1.0
30414,1.4636158622362956,Springtree_B,104980.0,0.2020616349067413,1.0
30421,1.1295936479193183,Springtree_B,143872.0,0.14817853226494362,1.0
30431,1.097012887819723,Springtree_B,147850.0,0.14817853226494362,1.0
30735,1.266898762619784,West_Outer_Gainesville,314793.0,1.1988990337799985,1.15
30883,1.2791576337349184,West_Outer_Gainesville,147081.0,0.08082465396269652,1.0
31920,1.1020721755624436,Springtree_B,196450.0,0.5253602507575275,1.0
32122,1.4372355154108432,Springtree_B,138109.0,0.5253602507575275,1.0
32168,1.094589508669104,Springtree_B,129445.0,0.39065249415303316,1.0
32222,1.0884990669844288,Springtree_B,160332.0,0.3098278401903367,1.0
32278,1.1880013511401588,Springtree_B,180520.0,0.3098278401903367,1.0
32319,1.089110823187933,Springtree_B,164890.0,0.3367693915112355,1.0
32324,1.1112340067406599,Springtree_B,166860.0,0.3098278401903367,1.0
32481,1.6741685393574623,Springtree_B,116523.0,0.3367693915112355,1.0
32651,1.1494019928190036,Springtree_B,154371.0,0.3367693915112355,1.0
33927,1.2324725174232047,West_Outer_Gainesville,156121.0,0.35024016717168494,1.0
34151,1.5482858772555401,Gainesvilleish_Region,118098.0,0.47147714811572966,1.0
34461,1.6904184792956094,Gainesvilleish_Region,223918.99999999997,1.5760807522725822,1.15
35692,1.1520142324065226,Gainesvilleish_Region,277166.0,1.468314546988987,1.15
35783,1.0947835542460753,West_Outer_Gainesville,540235.0,0.8890711935896618,1.4
35785,1.2683116820494775,West_Outer_Gainesville,369238.0,1.1046036041568523,1.4
35804,1.0749304336973258,West_Outer_Gainesville,437623.0,0.862129642268763,1.4
36871,1.2998970209788814,Springtree_B,186109.0,0.8756004179292123,1.0
36875,1.1857739541564285,Springtree_B,161549.0,0.4310648211343815,1.0
36936,1.1019246449051292,Springtree_B,257771.0,0.7004803343433699,1.0
37475,1.091654794094652,Springtree_B,171549.0,0.32329861585078606,1.0
38022,1.0736340122956856,Springtree_B,175740.0,0.3367693915112355,1.0
38077,1.2268808411624004,Springtree_B,123349.99999999999,0.29635706452988725,1.0
38090,1.3299973291428093,Springtree_B,125890.0,0.39065249415303316,1.0
38806,1.1021366377061173,Springtree_B,140425.0,0.29635706452988725,1.0
39260,1.0923507121925926,Springtree_B,188356.0,0.4445355967948309,1.0
39432,1.100646540177695,MidtownEast_B,444694.0,2.0475579003883118,1.4
39580,1.115603297766878,Springtree_B,144087.0,0.13470775660449422,1.0
39592,1.1002415651954442,Springtree_B,177965.0,0.26941551320898843,1.0
39732,1.3094246855397784,MidtownEast_B,307626.0,1.347077566044942,1.15
39788,1.205938861750955,Springtree_B,175176.0,0.32329861585078606,1.0
39803,1.336254805800715,MidtownEast_B,224514.99999999997,0.5253602507575275,1.0
39997,1.0944084546854866,MidtownEast_B,231334.0,0.7813049883060663,1.15
40359,1.158258454232059,West_Outer_Gainesville,254311.99999999997,0.6331264560411227,1.0
41365,1.4152391843005578,Gainesvilleish_Region,102688.99999999999,0.32329861585078606,1.0
41585,1.1545729108371912,Gainesvilleish_Region,172421.0,0.25594473754853897,1.0
41628,1.0805153914542398,Gainesvilleish_Region,274884.99999999994,0.49841869943662853,1.15
41644,1.093895795076398,Gainesvilleish_Region,190677.0,0.9429542962314593,1.0
41667,1.2329604583549854,Gainesvilleish_Region,114480.0,0.32329861585078606,1.0
41694,1.145279075897698,Gainesvilleish_Region,165745.0,0.35024016717168494,1.0
42249,1.108449487283363,Thornebrooke,920951.0,1.603022303593481,1.4
42251,1.1007534966166066,Thornebrooke,682722.0,1.2258405851008973,1.4
42258,1.143092799419171,Thornebrooke,440263.0,1.7107885088770765,1.15
42262,1.191715678301256,Thornebrooke,548622.0,1.5087268739703352,1.4
42894,1.235817532482656,Thornebrooke,156450.0,0.4041232698134826,1.0
44197,1.1499984894817008,Gainesvilleish_Region,212328.0,0.9294835205710099,1.0
44504,1.4150723472151778,Gainesvilleish_Region,271173.0,0.4041232698134826,1.15
45112,1.0923291892375986,HaileLike,256380.0,0.32329861585078606,1.0
45705,1.12140964476268,Thornebrooke,138635.0,0.3098278401903367,1.0
45732,1.084206141281476,Thornebrooke,116729.99999999999,0.3771817184925838,1.0
45797,1.4379695427291646,Thornebrooke,158443.0,0.4445355967948309,1.0
46053,1.207515736655839,HighSpringsAGNV,252220.99999999997,0.13470775660449422,1.0
46362,1.2181857890059875,HighSpringsAGNV,199469.0,0.45800637245528036,1.0
46482,1.1020648185656858,HighSpringsAGNV,314485.0,0.49841869943662853,1.0
46588,1.0978711012210123,HighSpringsAGNV,270911.0,0.5118894750970779,1.0
46712,1.1868714191382368,HighSpringsAGNV,176941.99999999997,0.4445355967948309,1.0
46802,1.2141837165930398,HighSpringsAGNV,202011.99999999997,0.8486588666083135,1.0
46803,1.1391019537055445,HighSpringsAGNV,196566.0,0.5792433533993251,1.0
47293,1.578586937799887,HighSpringsAGNV,96789.0,0.3098278401903367,1.0
48041,1.106572193819008,MidtownEast_B,275374.0,0.4445355967948309,1.15
48047,1.1130112883035062,MidtownEast_B,355197.0,0.41759404547393203,1.15
48081,1.1095927179703646,MidtownEast_B,276137.0,0.6331264560411227,1.15
48083,1.115787136270203,MidtownEast_B,305843.0,0.7543634369851676,1.15
48098,1.094681269740436,MidtownEast_B,358691.0,0.6196556803806734,1.15
48163,1.0849033299706485,MidtownEast_B,288583.0,0.7274218856642688,1.15
48350,1.102050644702586,MidtownEast_B,222010.0,0.45800637245528036,1.0
48537,1.1080330142052457,MidtownEast_B,286103.0,0.9564250718919088,1.0
48746,1.1043721094925258,EastMidtownEastA,239780.99999999997,0.14817853226494362,1.15
48802,1.3928750046233866,EastMidtownEastA,148435.0,0.3098278401903367,1.0
48841,1.1018629850626156,Golfview,499001.99999999994,0.41759404547393203,1.0
48892,1.1060726116187714,Golfview,301771.0,0.26941551320898843,1.0
49247,1.4354488952457014,HighSpringsAGNV,101902.0,0.32329861585078606,1.0
49338,1.3395425078356697,HighSpringsAGNV,135391.0,0.32329861585078606,1.0
49532,1.2290256078465607,HighSpringsAGNV,198180.0,0.3098278401903367,1.0
50245,1.0742860189123935,HighSpringsAGNV,203375.0,0.45800637245528036,1.0
50297,1.2712100842850302,HighSpringsAGNV,543942.0,1.1180743798173018,1.15
50298,1.2197392522100636,HighSpringsAGNV,589575.0,1.1584867067986502,1.15
50585,1.2442005061576449,HighSpringsAGNV,220425.0,0.49841869943662853,1.0
52113,1.079006888945091,Gainesvilleish_Region,221485.0,1.347077566044942,1.15
52118,1.1507190241645402,Gainesvilleish_Region,234999.99999999997,2.694155132089884,1.15
52135,1.1568335683796707,Gainesvilleish_Region,211760.0,1.347077566044942,1.15
52443,1.0991959914616627,Gainesvilleish_Region,216970.0,0.6331264560411227,1.0
52469,1.1043962501686333,Gainesvilleish_Region,209290.0,1.4817853226494364,1.0
52738,1.1541226215679934,Gainesvilleish_Region,175494.0,0.5523018020784262,1.0
52911,1.0838199749260995,Gainesvilleish_Region,212823.0,0.3637109428321344,1.0
53652,1.0863199018159524,Gainesvilleish_Region,162938.0,0.28288628886943784,1.0
53950,1.1198606864976053,Gainesvilleish_Region,257215.99999999997,0.5523018020784262,1.15
58335,1.145676650433074,Gainesvilleish_Region,269159.0,1.347077566044942,1.0
58856,1.1468915175235284,WildsPlantation,249878.99999999997,0.673538783022471,1.0
58959,1.1029115177705577,HighSprings_F,200485.0,0.3637109428321344,1.0
59226,1.2589544642809325,HighSprings_F,241890.0,0.22900318622764018,1.0
59501,1.129680256213468,HighSprings_F,162240.0,0.12123698094404477,1.0
60002,1.1508795521003072,HighSprings_F,264897.0,0.47147714811572966,1.0
60173,1.1164809969507699,HaileLike,217293.0,0.14817853226494362,1.15
60691,1.1704846355930154,HaileLike,406817.0,0.3367693915112355,1.15
61232,1.1116877220395835,HaileLike,259840.99999999997,0.22900318622764018,1.15
61276,1.2294629127497503,HaileLike,306551.0,0.4041232698134826,1.15
61314,1.1503675304733783,HaileLike,228287.99999999997,0.14817853226494362,1.15
62325,1.1860184661706192,HighSprings_F,159385.0,0.08082465396269652,1.0
62336,1.1400067204119242,HighSprings_F,138172.0,0.08082465396269652,1.0
62798,1.2142808284338238,HighSprings_F,203911.0,0.26941551320898843,1.0
63928,1.1499382335540431,Gainesvilleish_Region,195117.0,0.39065249415303316,1.0
65507,1.8747831691847539,HighSprings_A,139741.0,0.8351880909478641,1.0
65550,1.078904468841873,HighSprings_A,336361.0,0.6600680073620215,1.15
65658,1.2405500083371495,HighSprings_A,325183.0,0.7139511100038194,1.15
65684,1.1737929372022649,HighSprings_A,219801.0,0.5792433533993251,1.0
65773,1.1142216199750345,HighSprings_A,258445.0,1.3874898930262904,1.0
65784,1.0956726844544937,HighSprings_A,455027.0,2.0610286760487613,1.0
65821,1.2554626922943408,HighSprings_A,267425.0,1.7107885088770765,1.0
66826,1.1709778310150847,HighSprings_A,374786.0,0.6196556803806734,1.15
66850,1.0898393793855536,HighSprings_A,344996.0,0.6331264560411227,1.15
67777,1.2529047178071826,HighSpringsAGNV,136613.0,0.16164930792539303,1.0
68542,1.5902548765286555,HighSpringsAGNV,80885.0,0.9833666232128077,1.0
72105,1.2213191232534686,Springtree_A,160675.0,0.1885908592462919,1.0
73616,1.153617222936357,Springtree_B,129923.0,0.29635706452988725,1.0
73817,1.4009819388921803,Springtree_B,109953.0,0.3098278401903367,1.0
73835,1.2057342301678824,Springtree_B,162076.0,0.35024016717168494,1.0
73898,1.3557505462784853,Springtree_B,133868.0,0.3367693915112355,1.0
74063,1.3261488876671057,Springtree_B,95361.99999999999,0.28288628886943784,1.0
74185,1.1384322614546636,Magnolia_Heights,159165.0,0.4445355967948309,1.0
74544,1.2896674685151088,Magnolia_Heights,86036.0,0.35024016717168494,1.0
74621,1.57191081704921,Magnolia_Heights,59577.99999999999,0.3098278401903367,1.0
74691,1.1542508944909244,Magnolia_Heights,128862.0,0.5927141290597745,1.0
75126,1.5347426070967551,West_of_Waldo_rd,105795.0,0.28288628886943784,1.0
75194,1.2140372493522809,West_of_Waldo_rd,113295.0,0.3367693915112355,1.0
75274,2.115607314623949,West_of_Waldo_rd,81044.0,0.3367693915112355,1.0
75589,1.2067492657239858,West_of_Waldo_rd,113426.0,0.24247396188808953,1.0
75654,1.1003618808821902,West_of_Waldo_rd,115491.0,0.25594473754853897,0.9
75722,1.1563575262121335,West_of_Waldo_rd,123731.99999999999,0.32329861585078606,1.0
75788,1.1807656482321327,West_of_Waldo_rd,127803.0,0.3098278401903367,1.0
75804,1.0803762956904612,West_of_Waldo_rd,103305.0,0.29635706452988725,0.9
75807,1.1280688875368698,West_of_Waldo_rd,200933.0,0.3098278401903367,1.0
75839,1.4276192406827024,West_of_Waldo_rd,107434.0,0.3098278401903367,1.0
77020,1.1151563884112414,West_of_Waldo_rd,88866.0,0.26941551320898843,1.0
77055,1.9245853499314667,West_of_Waldo_rd,71656.0,0.28288628886943784,1.0
77542,1.5837621463964193,Springtree_B,85000.0,0.6196556803806734,1.0
77642,1.313100032810124,Springtree_B,111894.99999999999,0.45800637245528036,1.0
78484,1.165275381436943,Springtree_B,137399.0,0.3098278401903367,1.0
79030,1.1757082684447535,West_of_Waldo_rd,173203.0,0.3098278401903367,1.0
79157,3.0829293089802436,MidtownEast_B,111639.99999999999,1.0237789501941559,1.0
79256,1.0858635195789437,EastMidtownEastA,296688.0,0.4310648211343815,1.0
79261,1.156935918562971,EastMidtownEastA,268540.0,0.49841869943662853,1.0
79345,1.0790739681114905,EastMidtownEastA,282614.0,0.3771817184925838,1.0
79379,1.0975767953865565,EastMidtownEastA,405160.0,0.9429542962314593,1.0
79393,2.026535819866418,EastMidtownEastA,180701.0,0.48494792377617907,1.0
79428,1.184363367873649,EastMidtownEastA,358730.0,0.673538783022471,1.0
79488,1.1482150540647926,EastMidtownEastA,640317.0,1.2662529120822454,1.4
79742,1.3200113406864078,West_of_Waldo_rd,90604.0,0.29635706452988725,1.0
80153,1.2464183397174078,MidtownEast_A,118033.99999999999,0.41759404547393203,1.0
80914,2.797826924718072,MidtownEast_A,80384.0,0.14817853226494362,1.0
80966,1.8483672906262574,MidtownEast_A,123340.0,0.3367693915112355,1.0
81100,1.290449856408978,MidtownEast_A,131395.0,0.3771817184925838,1.0
81140,1.0735638117597364,MidtownEast_A,499976.0,0.3771817184925838,1.15
81408,1.0872955392261936,Duck_Pond,202502.0,0.29635706452988725,1.0
81415,1.1257656271570982,Duck_Pond,259639.99999999997,0.48494792377617907,1.0
81488,1.294848978331509,West_of_Waldo_rd,118344.0,0.5388310264179769,1.0
81562,1.0945460757438497,MidtownEast_A,124411.99999999999,0.3637109428321344,1.0
81753,1.1134474746373548,Duck_Pond,206320.0,0.3367693915112355,1.0
81971,1.1302240015799805,MidtownEast_A,126815.0,0.32329861585078606,1.0
81974,1.4237201366257313,MidtownEast_A,122598.00000000001,0.39065249415303316,1.0
82079,1.422015404406056,West_of_Waldo_rd,129250.0,0.3367693915112355,1.0
82095,2.174770483357921,West_of_Waldo_rd,63804.99999999999,0.3637109428321344,1.0
82162,1.220258103660453,West_of_Waldo_rd,129047.0,0.3098278401903367,1.0
82346,1.1745823426851907,MidtownEast_C,69758.0,0.2020616349067413,1.0
82458,2.5394541751517106,MidtownEast_C,39610.0,0.12123698094404477,0.9
82476,1.2439669169895458,West_of_Waldo_rd,131568.0,0.16164930792539303,1.0
82495,2.5946809907268404,West_of_Waldo_rd,35185.0,0.14817853226494362,0.9
82519,1.0717536946070305,West_of_Waldo_rd,148292.0,0.3098278401903367,1.0
82532,1.2421873921202795,West_of_Waldo_rd,96245.0,0.14817853226494362,1.0
82656,1.1206482488722922,West_of_Waldo_rd,103496.0,0.24247396188808953,1.0
82703,1.1741492403234144,MidtownEast_C,90979.0,0.1885908592462919,1.0
83136,1.1189153268486647,MidtownEast_C,78494.0,0.22900318622764018,1.0
83887,1.0982200929026973,MidtownEast_C,93161.0,0.22900318622764018,1.0
84148,1.150897318517729,MidtownEast_C,58271.0,0.24247396188808953,0.9
84296,6.41568881534051,MidtownEast_C,10693.0,1.2123698094404478,0.9
84309,1.2437808640203003,MidtownEast_C,68510.0,0.39065249415303316,1.0
84313,1.2649746189080964,MidtownEast_C,65025.0,0.39065249415303316,1.0
84401,1.1518952424940379,MidtownEast_C,103651.0,0.4041232698134826,0.9
84402,1.1867300546290622,MidtownEast_C,100052.0,0.28288628886943784,1.0
84830,1.2558943761492933,MidtownEast_C,72280.0,0.21553241056719075,0.9
84923,1.2301064863372044,MidtownEast_C,49385.0,0.1885908592462919,1.0
85029,1.309606164465226,MidtownEast_C,73890.0,0.1885908592462919,1.0
85043,1.2131240651153008,MidtownEast_C,84763.0,0.3637109428321344,1.0
85097,1.2202753103860053,MidtownEast_C,71315.0,0.24247396188808953,1.0
85114,1.077124987842717,MidtownEast_C,63835.0,0.22900318622764018,1.0
85546,1.1733023440349135,MidtownEast_A,174298.0,0.5523018020784262,1.0
85600,1.5761647487434056,MidtownEast_C,48754.0,0.14817853226494362,1.0
85630,1.0753710960822869,Duck_Pond,602557.0,0.7274218856642688,1.15
85820,1.0786366009741564,Duck_Pond,216579.0,0.21553241056719075,1.0
85894,1.3490550494622804,MidtownEast_C,76850.0,0.16164930792539303,1.0
86000,1.1121973018299725,West_of_Waldo_rd,160495.0,0.24247396188808953,0.9
86009,1.1084287717083032,West_of_Waldo_rd,168875.0,0.45800637245528036,1.0
87668,1.0722590477215896,MidtownEast_A,147310.0,0.21553241056719075,1.0
87744,1.264964733807935,MidtownEast_A,141610.0,0.1885908592462919,1.0
88100,1.4338970509919178,MidtownEast_A,70040.0,0.14817853226494362,0.9
88228,1.4046910965548614,MidtownEast_A,113236.0,0.1885908592462919,1.0
88373,1.1457520069726528,MidtownEast_A,79050.0,0.09429542962314595,1.0
88988,1.244407951761258,MidtownEast_A,206065.0,0.09429542962314595,1.0
89734,1.4525418852362613,EastMidtownEastA,227307.0,1.4279022200076388,1.0
91038,1.2574642930566544,MidtownEast_A,195180.0,0.3098278401903367,1.0
91042,1.0834110683990406,MidtownEast_A,235120.0,0.3098278401903367,1.0
91372,1.5485157475271676,MidtownEast_C,45546.0,0.22900318622764018,1.0
91720,1.2114142595351298,MidtownEast_C,66798.0,0.3098278401903367,1.0
91723,1.871014362967043,MidtownEast_C,35810.0,0.16164930792539303,1.0
91934,1.8937039638347974,MidtownEast_C,45746.0,0.3367693915112355,1.0
91944,1.3503685676995327,MidtownEast_C,73379.99999999999,0.3367693915112355,1.0
92038,1.1301553579713537,Newmans_Lake,59274.0,0.7813049883060663,1.0
92102,2.1457839470922657,MidtownEast_C,29422.999999999996,0.41759404547393203,1.0
92546,1.2580351543325288,MidtownEast_C,74023.0,0.2020616349067413,1.0
92620,1.1700405551216906,MidtownEast_C,86206.0,0.25594473754853897,1.0
92948,1.2283225357425813,Newmans_Lake,67420.0,0.35024016717168494,0.9
93015,1.296797835505239,Newmans_Lake,66812.99999999999,0.3637109428321344,0.9
93071,1.0848824712253187,Newmans_Lake,102685.0,0.17512008358584247,1.0
93076,1.3427398607609038,Newmans_Lake,96867.0,0.17512008358584247,1.0
93087,1.0848763068837834,Newmans_Lake,96017.0,0.17512008358584247,1.0
93187,1.097072736368843,Newmans_Lake,59525.0,0.7004803343433699,0.9
93206,1.078951870894377,Newmans_Lake,56629.99999999999,0.26941551320898843,1.0
93207,1.315155117102774,Newmans_Lake,45268.0,0.29635706452988725,0.9
93311,1.3273773029046956,Newmans_Lake,81873.0,0.862129642268763,0.9
93391,1.50461451387818,Newmans_Lake,69360.0,0.5927141290597745,1.0
93443,1.592900861938427,Newmans_Lake,50113.0,0.2020616349067413,1.0
93491,1.4118041013244371,Newmans_Lake,68085.0,0.4310648211343815,1.0
93527,1.4105131422529888,Newmans_Lake,74921.99999999999,0.6196556803806734,1.0
93683,2.085234384653225,Newmans_Lake,62175.0,0.32329861585078606,1.0
93874,1.9004283630306182,Newmans_Lake,56465.0,0.6870095586829205,1.0
93899,2.2958603415222836,MidtownEast_D,56119.99999999999,0.48494792377617907,1.0
93929,1.6486680158715314,MidtownEast_D,80178.0,0.32329861585078606,0.9
94025,1.3471060785188664,Newmans_Lake,65060.0,0.48494792377617907,1.0
94542,1.3695644476801425,MidtownEast_D,79235.0,2.6806843564294347,0.9
94908,1.2326647398372859,MidtownEast_D,99831.0,0.3771817184925838,1.0
96061,1.1440153269273776,WaldoRural_A,83525.0,0.3367693915112355,1.0
96345,1.1512345172989906,WaldoRural_A,75905.0,0.32329861585078606,1.0
96411,1.121487320650911,WaldoRural_A,59964.0,1.5087268739703352,0.9
96615,1.1575290290602351,WaldoRural_A,50370.0,0.47147714811572966,0.75
97885,1.5678789314472803,HSBUI,97633.99999999999,1.8050839385002224,1.0
97974,2.811647933692347,HSBUI,54766.0,1.347077566044942,1.0
98590,1.8627597421274051,HSBUI,51085.0,0.6331264560411227,1.0
98967,1.1411256206887257,HSBUI,116416.99999999999,2.694155132089884,1.0
99248,3.970650149485933,HSBUI,28884.999999999996,0.6061849047202239,1.0
99406,1.3321100660380707,HSBUI,136521.0,0.48494792377617907,1.0
99860,1.1831783555414235,HSBUI,287417.0,1.2931944634031443,1.0
100069,1.1021778190780172,HSBUI,167450.0,1.6838469575561776,1.0
101195,2.2165761601467264,HSBUI,97502.0,1.4279022200076388,1.0
101251,1.3737094801575134,HSBUI,168700.0,1.6164930792539305,1.0
102431,1.1324000511825159,Hawthorne,68027.0,0.5523018020784262,1.0
102440,1.3372705067130026,Hawthorne,57607.0,0.48494792377617907,0.9
102503,1.1701532312762184,Hawthorne,87558.99999999999,0.39065249415303316,1.0
102669,1.894029229017762,Hawthorne,59326.0,0.35024016717168494,1.0
103097,1.2813792576446417,Hawthorne,46334.0,0.8351880909478641,1.0
103841,1.3485123209995182,HSBUI,111646.0,1.3336067903844926,1.0
103878,1.146195995052574,HSBUI,221215.0,2.195736432653255,1.0
104634,2.4427473086210325,HSBUI,36710.0,1.347077566044942,1.0
106284,1.188606289311769,swNewberry_A,324371.0,0.5253602507575275,1.0
106297,1.0825774429503818,swNewberry_A,317942.0,0.24247396188808953,1.0
106396,1.1016003730933341,High_Springs_Main,190329.0,0.1885908592462919,1.0
504426,1.1183676315108972,HSBUI,129976.00000000001,0.3367693915112355,1.0
