prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,in_subdivision,percent_good,Market_Cluster_ID
5262,1.0,1649,1.0,HIGH SPRINGS,344400,2008,100,1648.5,2003,2023,0,0.0,269.5,420.0,14,19,0,0,2.0,1421,291319.0,1.2101046212495505,-82.56651,29.808787,01516-010-025,True,0.86,Cluster_3_sub7
38687,0.23,1219,1.0,GAINESVILLE,191800,1978,100,1219.0,1969,2023,0,0.0,341.0,0.0,30,53,0,0,2.0,420,162610.0,0.27832406288739664,-82.370225,29.690789,06081-005-015,True,0.7,Cluster_0_sub0
105257,0.18,2452,1.15,ST. JOHN'S,519400,2014,100,2452.0,2014,2024,0,0.0,214.0,520.0,9,9,0,0,3.0,1032,440458.0,0.2178188318249191,-82.427188,29.580611,07098-408-548,True,0.91,Cluster_1_sub1
54735,0.12,1075,1.0,ST. JOHN'S,242300,2010,100,1075.0,1986,2023,0,0.0,60.0,317.0,12,36,0,0,2.0,873,205082.0,0.14521255454994605,-82.419575,29.633433,06678-015-015,True,0.88,Cluster_3_sub1
105558,0.08,1456,1.0,NEWBERRY,263800,2016,100,1456.0,2016,2022,0,0.0,142.0,400.0,5,5,0,0,2.0,1019,223211.0,0.09680836969996405,-82.607511,29.64197,01990-010-026,True,0.95,Cluster_3_sub5
77728,0.28,1212,1.0,GAINESVILLE,180600,1980,100,1012.0,1958,2022,0,0.0,200.0,0.0,30,63,0,0,2.0,1726,151784.0,0.3388292939498742,-82.345024,29.684276,08986-023-000,True,0.7,Cluster_0_sub0
64931,0.15,1724,1.15,ST. JOHN'S,394500,2013,100,1724.0,2013,2023,0,0.0,186.0,438.0,9,9,0,0,2.0,1011,334314.0,0.18151569318743258,-82.436779,29.583462,07098-001-212,True,0.91,Cluster_3_sub6
39107,0.24,1290,1.0,GAINESVILLE,272600,1988,100,1290.0,1971,2022,0,0.0,48.0,360.0,30,50,0,0,2.0,1153,230557.0,0.2904251090998921,-82.365176,29.697886,06083-009-034,True,0.7,Cluster_3_sub1
30549,0.1,672,1.0,GAINESVILLE,139400,1994,100,672.0,1985,2024,0,0.0,0.0,0.0,29,38,0,0,1.0,368,118121.99999999999,0.12101046212495506,-82.387893,29.733209,05985-435-000,True,0.71,Cluster_0_sub1
49513,0.25,1852,1.0,GAINESVILLE,318200,1994,100,1852.0,1962,2024,0,0.0,168.0,0.0,29,61,0,0,2.0,891,269579.0,0.30252615531238763,-82.374632,29.658908,06486-002-000,True,0.71,Cluster_0_sub9
28462,0.2,1492,1.0,ALACHUA,253900,1991,100,1315.5,1991,2022,0,0.0,261.0,399.0,30,30,0,0,2.0,1735,214080.0,0.24202092424991012,-82.423398,29.76382,05900-008-017,True,0.7,Cluster_3_sub5
86087,0.24,1670,1.0,GAINESVILLE,412400,1997,100,1670.0,1967,2022,0,0.0,460.0,0.0,24,54,0,0,2.0,1066,349474.0,0.2904251090998921,-82.316619,29.656872,12582-010-000,True,0.76,Cluster_0_sub9
22240,1.4,1871,1.0,SUWANNEE,338900,1998,100,1871.0,1979,2022,0,0.0,339.0,484.0,23,42,0,0,2.0,5887,282177.99999999994,1.6941464697493707,-82.545287,29.641131,04384-015-019,True,0.77,Cluster_3_sub7
59384,0.36,1592,1.15,ST. JOHN'S,365000,2005,100,1592.0,1983,2024,0,0.0,268.0,484.0,18,40,0,0,2.0,7097,303153.0,0.4356376636498382,-82.432127,29.604792,06860-010-028,True,0.8200000000000001,Cluster_3_sub2
81933,0.21,1224,1.0,GAINESVILLE,220300,1990,100,1224.0,1956,2023,0,0.0,0.0,0.0,30,66,0,0,2.0,222,187033.0,0.25412197046240564,-82.310808,29.672461,10606-018-000,True,0.7,Cluster_0_sub0
49100,0.39,1736,1.0,GAINESVILLE,355500,1998,100,1736.0,1977,2022,0,0.0,36.0,552.0,23,44,0,0,2.0,2816,299359.0,0.47194080228732477,-82.365187,29.654807,06466-029-000,True,0.77,Cluster_3_sub2
60847,0.63,2897,1.4,ST. JOHN'S,730700,1998,100,2896.5,1991,2023,0,0.0,317.5,498.0,24,31,0,0,3.0,11676,609419.0,0.7623659113872169,-82.441445,29.614539,06860-251-014,True,0.76,Cluster_1_sub9
22489,1.5,2353,1.15,SUWANNEE,664100,2010,100,2353.0,2001,2022,0,0.0,573.0,456.0,11,20,0,0,2.0,10260,554225.0,1.815156931874326,-82.474641,29.644872,04414-010-004,True,0.89,Cluster_3_sub7
44816,0.12,2056,1.15,ST. JOHN'S,386100,2014,100,2055.5,2014,2024,0,0.0,344.5,506.0,9,9,0,0,2.5,1097,327088.0,0.14521255454994605,-82.448748,29.669624,06308-030-175,True,0.91,Cluster_3_sub9
84174,0.18,760,1.0,GAINESVILLE,86900,1994,100,760.0,1972,2024,0,0.0,128.0,0.0,29,51,0,0,1.0,183,73682.0,0.2178188318249191,-82.297838,29.654199,11130-004-000,True,0.71,Cluster_0_sub1
28519,0.18,1505,1.15,ALACHUA,292400,2004,100,1505.0,2004,2022,0,0.0,226.0,441.0,17,17,0,0,2.0,800,247739.99999999997,0.2178188318249191,-82.423321,29.76055,05900-020-035,True,0.83,Cluster_3_sub5
73079,0.1,1433,1.0,GAINESVILLE,297600,2007,100,1433.0,2007,2022,0,0.0,163.0,420.0,14,14,0,0,2.0,799,252161.0,0.12101046212495506,-82.353053,29.701054,07891-010-014,True,0.86,Cluster_3_sub5
66979,0.47,2304,1.0,ST. JOHN'S,441000,2009,100,2304.0,1956,2024,0,0.0,184.0,0.0,14,67,0,0,2.0,6917,367932.99999999994,0.5687491719872887,-82.347763,29.619617,07250-001-000,True,0.86,Cluster_0_sub3
65786,1.02,1873,1.15,ST. JOHN'S,367000,1995,100,1873.0,1981,2022,0,0.0,268.0,567.0,26,40,0,0,2.0,3031,308918.99999999994,1.2343067136745418,-82.366333,29.588875,07146-100-017,True,0.74,Cluster_3_sub7
40348,0.36,2025,1.0,GAINESVILLE,329200,1997,100,2025.0,1975,2023,0,0.0,0.0,630.0,25,47,0,0,2.0,7374,272446.0,0.4356376636498382,-82.381254,29.68389,06102-075-002,True,0.75,Cluster_3_sub2
49652,0.69,2093,1.15,GAINESVILLE,564400,2018,100,2093.0,1963,2023,0,0.0,0.0,0.0,4,59,0,0,2.0,3211,476529.0,0.8349721886621898,-82.386732,29.658879,06491-005-000,True,0.96,Cluster_0_sub3
69506,1.0,1724,1.15,ST. JOHN'S,401800,2004,100,1724.0,2004,2024,0,0.0,326.0,460.0,19,19,0,0,2.0,1508,340022.0,1.2101046212495505,-82.436809,29.564058,07348-050-030,True,0.81,Cluster_3_sub7
24385,5.0,2594,1.15,SUWANNEE,625600,2011,100,2594.0,1991,2023,0,0.0,360.0,1126.0,11,31,0,0,3.0,2624,529136.0,6.050523106247753,-82.52473,29.552051,04672-010-028,True,0.89,Cluster_2
100503,0.41,752,1.0,ST. JOHN'S,141400,1999,100,752.0,1964,2024,0,0.0,32.0,0.0,24,59,0,0,1.0,1400,118790.00000000001,0.4961428947123157,-82.143236,29.718247,18615-006-000,False,0.76,Cluster_0_sub1
77046,0.21,872,1.0,GAINESVILLE,230800,1999,100,872.0,1949,2023,0,0.0,15.0,0.0,23,73,0,0,1.0,816,195364.0,0.25412197046240564,-82.336612,29.675126,08657-000-000,True,0.77,Cluster_0_sub1
45312,0.58,2193,1.0,ST. JOHN'S,295300,1991,100,1677.0,1991,2023,0,0.0,696.0,0.0,30,31,0,0,3.0,5538,245467.0,0.7018606803247394,-82.419388,29.664514,06337-020-002,False,0.7,Cluster_1_sub2
59512,0.1,1293,1.0,ST. JOHN'S,240700,2001,100,1293.0,1982,2023,0,0.0,15.0,0.0,21,40,0,0,2.0,1295,203300.0,0.12101046212495506,-82.43408,29.605611,06860-030-034,True,0.79,Cluster_0_sub0
44796,0.15,1384,1.15,ST. JOHN'S,404400,2012,100,1384.0,2012,2023,0,0.0,128.0,440.0,10,10,0,0,2.0,962,342778.0,0.18151569318743258,-82.448892,29.669229,06308-030-155,True,0.9,Cluster_3_sub5
32203,0.4,1234,1.0,GAINESVILLE,245400,1987,100,1234.0,1984,2022,0,0.0,8.0,324.0,30,37,0,0,2.0,1937,206652.99999999997,0.48404184849982024,-82.364272,29.71637,06014-015-037,True,0.7,Cluster_3_sub1
34704,1.02,2756,1.0,SUWANNEE,532400,2017,100,2756.0,1979,2023,0,0.0,108.0,330.0,5,43,0,0,2.0,4947,447593.0,1.2343067136745418,-82.431697,29.705757,06035-003-022,True,0.95,Cluster_1_sub3
9103,0.24,1380,1.0,NEWBERRY,193600,2001,100,1380.0,1947,2024,0,0.0,60.0,0.0,22,76,0,0,1.0,0,164560.0,0.2904251090998921,-82.611284,29.644143,02256-005-000,True,0.78,Cluster_0_sub6
79997,0.17,956,1.0,GAINESVILLE,216800,1982,100,956.0,1947,2022,0,0.0,0.0,0.0,30,74,0,0,1.0,406,183874.0,0.20571778561242363,-82.332275,29.660932,09450-000-000,True,0.7,Cluster_0_sub1
53305,0.59,2337,1.15,ST. JOHN'S,628700,2005,100,2337.0,2000,2024,0,0.0,447.0,506.0,18,23,0,0,3.0,30844,503551.0,0.7139617265372348,-82.452308,29.634044,06666-030-066,True,0.8200000000000001,Cluster_1_sub1
60153,0.2,1808,1.0,ST. JOHN'S,324600,1999,100,1808.0,1994,2022,0,0.0,270.0,483.0,22,27,0,0,2.0,991,274918.99999999994,0.24202092424991012,-82.45523,29.602569,06860-130-030,True,0.78,Cluster_3_sub6
66043,0.58,1463,1.0,ST. JOHN'S,345000,2000,100,1463.0,1961,2024,0,0.0,92.0,0.0,23,62,0,0,1.0,0,293250.0,0.7018606803247394,-82.344837,29.607077,07199-001-041,False,0.77,Cluster_0_sub6
43574,0.61,2580,1.15,ST. JOHN'S,432600,2007,100,2580.0,2007,2024,0,0.0,70.0,572.0,16,16,0,0,2.0,2066,365644.0,0.7381638189622258,-82.455178,29.678224,06234-030-006,True,0.84,Cluster_3_sub0
30107,0.12,1312,1.0,GAINESVILLE,210200,1999,100,1312.0,1997,2023,0,0.0,0.0,0.0,23,25,0,0,2.0,461,178209.0,0.14521255454994605,-82.380005,29.734001,05977-005-008,True,0.77,Cluster_0_sub0
53378,1.5,1922,1.0,ST. JOHN'S,453500,2000,100,1922.0,1991,2022,0,0.0,222.0,572.0,21,30,0,0,2.0,3290,382185.0,1.815156931874326,-82.445527,29.637512,06667-009-000,True,0.79,Cluster_3_sub7
60672,0.2,1636,1.15,ST. JOHN'S,462200,2001,100,1636.0,1996,2022,0,0.0,145.0,420.0,20,25,0,0,2.0,5085,387785.0,0.24202092424991012,-82.45311,29.612102,06860-193-059,True,0.8,Cluster_3_sub6
67945,0.15,1102,1.0,GAINESVILLE,200300,1995,100,1102.0,1988,2022,0,0.0,50.0,286.0,26,33,0,0,2.0,1066,169189.0,0.18151569318743258,-82.365547,29.61536,07296-030-053,True,0.74,Cluster_3_sub1
61518,0.62,3978,1.4,ST. JOHN'S,959400,2002,100,3977.5,2002,2022,0,0.0,903.5,784.0,19,19,0,0,3.0,14790,800700.0,0.7502648651747214,-82.435999,29.618246,06860-344-044,True,0.81,Cluster_4
83324,0.25,1156,1.0,ST. JOHN'S,194100,2002,100,936.0,1961,2023,0,0.0,298.0,0.0,20,61,0,0,1.0,801,164184.0,0.30252615531238763,-82.270141,29.650888,10867-020-000,True,0.8,Cluster_0_sub6
99366,3.0,1467,1.0,ST. JOHN'S,271400,1981,100,1317.0,1981,2023,0,0.0,150.0,399.0,30,41,1,0,2.0,3614,227076.0,3.630313863748652,-82.160029,29.485163,18354-049-030,True,0.7,Cluster_0_sub2
47363,0.57,2398,1.0,GAINESVILLE,285300,1976,100,2398.0,1959,2023,0,0.0,0.0,0.0,30,63,0,0,2.5,4221,238283.99999999997,0.6897596341122437,-82.373118,29.663533,06400-039-000,True,0.7,Cluster_0_sub3
92898,0.24,1124,1.0,ST. JOHN'S,162600,2000,100,1124.0,1959,2023,0,0.0,104.0,0.0,22,63,0,0,1.0,240,137970.0,0.2904251090998921,-82.28555,29.634749,16134-020-003,True,0.78,Cluster_0_sub6
21115,0.17,2325,1.15,SUWANNEE,539000,2001,100,2119.5,2001,2024,0,0.0,463.5,550.0,22,22,0,0,2.0,3636,454514.0,0.20571778561242363,-82.481806,29.650576,04333-020-072,True,0.78,Cluster_3_sub0
37901,0.34,1782,1.0,GAINESVILLE,326400,2006,100,1782.0,1994,2024,0,0.0,428.0,480.0,17,29,0,0,2.0,310,277130.0,0.41143557122484725,-82.35836,29.702383,06076-050-077,True,0.83,Cluster_3_sub6
5006,0.28,1008,1.0,HIGH SPRINGS,198100,1997,100,1008.0,1992,2022,0,0.0,87.0,288.0,24,29,0,0,1.0,444,167941.0,0.3388292939498742,-82.597665,29.811727,01488-010-031,True,0.76,Cluster_0_sub7
30297,0.12,960,1.0,GAINESVILLE,166300,1985,100,960.0,1985,2023,0,0.0,0.0,0.0,30,37,0,0,2.0,360,140995.0,0.14521255454994605,-82.381163,29.733795,05979-033-000,True,0.7,Cluster_0_sub0
38188,0.19,1240,1.0,GAINESVILLE,241700,2000,100,1240.0,1981,2023,0,0.0,72.0,0.0,22,41,0,0,2.0,527,204918.0,0.2299198780374146,-82.361042,29.699413,06076-200-030,True,0.78,Cluster_0_sub0
55642,0.34,2238,1.15,ST. JOHN'S,397200,1990,100,2238.0,1980,2023,0,0.0,174.0,483.0,30,42,0,0,2.5,4313,333307.0,0.41143557122484725,-82.427979,29.635216,06681-060-000,True,0.7,Cluster_1_sub8
27943,0.5,1701,1.0,ALACHUA,266600,1980,100,1701.0,1979,2022,0,0.0,274.0,572.0,30,42,0,0,2.0,1368,225241.99999999997,0.6050523106247753,-82.458384,29.792461,05853-002-005,True,0.7,Cluster_3_sub2
78692,0.37,2700,1.0,GAINESVILLE,502400,1990,100,2700.0,1979,2022,0,0.0,24.0,546.0,30,42,0,0,2.5,2247,424793.0,0.44773870986233366,-82.3501,29.672481,09013-003-023,True,0.7,Cluster_1_sub8
52183,0.48,1696,1.15,ST. JOHN'S,348300,1998,100,1696.0,1978,2022,0,0.0,24.0,616.0,23,43,0,0,2.0,1882,294173.0,0.5808502181997842,-82.433875,29.650501,06656-045-032,True,0.77,Cluster_3_sub2
47156,0.23,1216,1.0,GAINESVILLE,282800,2000,100,1216.0,1965,2024,0,0.0,0.0,0.0,23,58,0,0,2.0,369,240011.00000000003,0.27832406288739664,-82.383405,29.665755,06397-002-000,True,0.77,Cluster_0_sub0
20647,0.2,1476,1.15,SUWANNEE,340000,2005,100,1476.0,2002,2024,0,0.0,150.0,400.0,18,21,0,0,2.0,496,288504.0,0.24202092424991012,-82.46606,29.668697,04321-401-078,True,0.8200000000000001,Cluster_3_sub5
99913,0.5,1302,1.0,SUWANNEE,553900,2018,100,972.0,1969,2023,0,0.0,330.0,480.0,4,53,0,1,1.0,3216,467599.0,0.6050523106247753,-82.142877,29.768086,18422-012-000,False,0.96,Cluster_104
100351,2.84,1319,1.0,SUWANNEE,262900,2001,100,1319.0,1959,2023,0,0.0,0.0,0.0,21,63,0,0,2.0,5387,218078.0,3.4366971243487234,-82.104599,29.74071,18538-001-000,False,0.79,Cluster_101
103963,10.07,1660,1.0,ST. JOHN'S,278400,2005,100,1420.0,1958,2023,0,0.0,240.0,0.0,17,64,0,0,2.0,9914,226726.0,12.185753535982975,-82.099292,29.557211,19987-003-000,False,0.83,Unassigned
27055,10.2,1980,1.0,SUWANNEE,555000,2014,100,1980.0,2014,2024,0,0.0,1210.0,528.0,9,9,0,0,2.0,352,471398.0,12.343067136745415,-82.436802,29.838252,05621-001-002,False,0.91,Unassigned
7524,10.0,2450,1.15,NEWBERRY,640600,2012,100,2450.0,2012,2022,0,0.0,900.0,0.0,9,9,0,0,2.0,11936,532574.0,12.101046212495506,-82.630991,29.678561,01880-001-001,False,0.91,Cluster_2
107530,0.194,2517,1.15,SUWANNEE,636400,2017,100,2517.0,2017,2022,0,0.0,571.0,672.0,4,4,0,0,2.5,3288,537652.0,0.2347602965224128,-82.469446,29.622786,04427-111-291,True,0.96,Cluster_1_sub8
28411,0.15,1676,1.0,ALACHUA,278000,2000,100,1460.0,1980,2022,0,0.0,248.0,409.0,21,41,0,0,2.0,1688,234611.99999999997,0.18151569318743258,-82.417286,29.753183,05900-007-007,True,0.79,Cluster_3_sub6
61363,0.27,2572,1.15,ST. JOHN'S,629400,2010,100,2571.5,1999,2023,0,0.0,302.5,492.0,12,23,0,0,3.5,9481,525509.0,0.3267282477373787,-82.443173,29.621096,06860-332-161,True,0.88,Cluster_1_sub4
48208,0.87,2578,1.4,GAINESVILLE,697600,2015,100,2578.0,1964,2023,0,0.0,260.0,0.0,7,58,0,0,3.0,2602,590358.0,1.052791020487109,-82.368492,29.671309,06431-008-000,False,0.9299999999999999,Cluster_1_sub2
89892,0.33,2003,1.0,GAINESVILLE,438800,1982,100,2003.0,1951,2023,0,0.0,48.0,0.0,30,71,0,0,2.0,2405,370575.0,0.3993345250123517,-82.353855,29.655992,15403-000-000,True,0.7,Cluster_0_sub3
81434,0.11,999,1.0,GAINESVILLE,174700,1974,100,999.0,1949,2023,0,0.0,80.0,0.0,30,73,0,0,1.0,387,148108.0,0.13311150833745058,-82.316561,29.66173,10437-000-000,True,0.7,Cluster_0_sub1
30431,0.11,1466,1.0,GAINESVILLE,174600,1989,100,1266.0,1987,2022,0,0.0,230.0,0.0,30,34,0,0,2.0,560,147850.0,0.13311150833745058,-82.381262,29.734754,05979-169-000,True,0.7,Cluster_0_sub9
35551,0.57,2427,1.15,ST. JOHN'S,453200,2000,100,2427.0,1984,2022,0,0.0,320.0,449.0,21,37,0,0,2.5,8963,376257.0,0.6897596341122437,-82.417173,29.690396,06049-012-000,False,0.79,Cluster_1_sub8
34172,0.45,1499,1.0,SUWANNEE,288100,1990,100,1499.0,1979,2022,0,0.0,20.0,506.0,30,42,0,0,2.0,2706,242179.0,0.5445470795622978,-82.399239,29.706661,06023-020-060,True,0.7,Cluster_3_sub2
25918,9.34,1596,1.0,SUWANNEE,445500,1998,100,1596.0,1988,2022,0,0.0,266.0,0.0,23,33,0,0,2.0,28686,349989.0,11.302377162470801,-82.547505,29.480792,05249-028-001,True,0.77,Cluster_0_sub8
64705,0.57,1560,1.0,ST. JOHN'S,285400,1995,100,1560.0,1968,2022,0,0.0,0.0,560.0,26,53,0,0,1.5,5054,237535.99999999997,0.6897596341122437,-82.447762,29.585538,07087-001-000,False,0.74,Cluster_3_sub2
5013,0.23,1056,1.0,HIGH SPRINGS,227000,2007,100,1056.0,1981,2024,0,0.0,0.0,0.0,16,42,0,0,2.0,540,192410.0,0.27832406288739664,-82.598035,29.813815,01488-195-000,True,0.84,Cluster_0_sub0
22042,3.39,2471,1.0,SUWANNEE,569300,1999,100,2219.0,1982,2024,0,0.0,324.0,1296.0,24,41,0,0,2.0,14924,468981.0,4.102254666035976,-82.522571,29.648574,04360-014-000,True,0.76,Cluster_2
64360,0.54,2593,1.15,ST. JOHN'S,500200,2002,100,2592.5,2002,2022,0,0.0,400.5,440.0,19,19,0,0,3.0,808,424362.0,0.6534564954747574,-82.435066,29.587159,07061-080-009,True,0.81,Cluster_1_sub9
54607,0.18,1767,1.15,GAINESVILLE,357000,2007,100,1767.0,2007,2024,0,0.0,347.0,400.0,16,16,0,0,2.0,3370,300080.0,0.2178188318249191,-82.412658,29.635965,06677-200-049,True,0.84,Cluster_3_sub6
35208,1.26,3616,1.4,ST. JOHN'S,874900,2008,100,3616.0,1998,2022,0,0.0,551.0,816.0,13,23,0,0,3.5,10385,733280.0,1.5247318227744338,-82.41021,29.699426,06046-010-013,True,0.87,Cluster_4
81707,0.26,1279,1.0,GAINESVILLE,228700,1987,100,1279.0,1958,2022,0,0.0,224.0,0.0,30,63,0,0,2.0,812,193583.0,0.31462720152488316,-82.307336,29.665952,10575-004-000,True,0.7,Cluster_0_sub0
46416,0.34,3129,1.0,GAINESVILLE,543900,2009,100,3129.0,1966,2024,0,0.0,220.0,460.0,14,57,0,0,2.5,897,461417.99999999994,0.41143557122484725,-82.394472,29.666979,06383-021-000,True,0.86,Cluster_1_sub3
34009,0.27,2100,1.0,GAINESVILLE,442900,2005,100,2100.0,1997,2023,0,0.0,163.0,462.0,17,25,0,0,2.0,1850,374615.0,0.3267282477373787,-82.384585,29.71394,06020-050-010,True,0.83,Cluster_3_sub0
34702,1.02,1758,1.15,SUWANNEE,426400,2007,100,1758.0,1981,2023,0,0.0,222.0,390.0,15,41,0,0,2.0,8189,354251.0,1.2343067136745418,-82.432334,29.707007,06035-003-020,True,0.85,Cluster_3_sub7
21155,0.17,1788,1.15,SUWANNEE,545200,2010,100,1788.0,2002,2023,0,0.0,440.0,616.0,12,20,0,0,2.0,3097,460323.0,0.20571778561242363,-82.478808,29.652951,04333-040-109,True,0.88,Cluster_3_sub2
64866,0.15,2458,1.15,ST. JOHN'S,563300,2009,100,2457.5,2009,2023,0,0.0,263.5,631.0,13,13,0,0,3.0,5522,473283.0,0.18151569318743258,-82.437875,29.58034,07098-001-147,True,0.87,Cluster_1_sub1
503020,0.17,2253,1.0,ALACHUA,337800,2022,100,2253.0,2022,2024,0,0.0,196.0,400.0,1,1,0,0,2.0,461,286669.0,0.20571778561242363,-82.529314,29.813808,03044-100-041,True,0.99,Cluster_3_sub0
5282,1.01,1930,1.15,HIGH SPRINGS,439600,2012,100,1930.0,2003,2023,0,0.0,50.0,420.0,10,19,0,0,2.0,11174,362485.99999999994,1.222205667462046,-82.571597,29.808645,01516-010-045,True,0.9,Cluster_3_sub7
3802,0.23,2201,1.0,HIGH SPRINGS,219800,1976,100,2201.0,1929,2023,0,0.0,216.0,0.0,30,93,0,0,1.5,1482,185348.0,0.27832406288739664,-82.599015,29.824212,01220-000-000,True,0.7,Cluster_0_sub3
20441,0.19,1958,1.15,SUWANNEE,376600,2004,100,1958.0,2004,2022,0,0.0,286.0,420.0,17,17,0,0,3.0,1579,318531.0,0.2299198780374146,-82.470134,29.664629,04321-201-061,True,0.83,Cluster_1_sub1
1610,1.19,1436,1.0,HIGH SPRINGS,292100,2012,100,1436.0,2001,2023,0,0.0,64.0,300.0,10,21,0,0,2.0,1561,246724.0,1.440024499286965,-82.613894,29.841391,00181-100-014,True,0.9,Cluster_3_sub7
28390,0.86,3766,1.15,ALACHUA,466600,1996,100,2993.0,1989,2024,0,0.0,827.0,0.0,27,34,0,0,3.5,5122,391487.99999999994,1.0406899742746134,-82.421313,29.757698,05900-005-074,True,0.73,Cluster_1_sub6
46702,0.35,1454,1.0,GAINESVILLE,229500,1994,100,1454.0,1968,2024,0,0.0,0.0,0.0,29,55,0,0,2.0,969,194106.0,0.42353661743734267,-82.383206,29.660129,06384-034-000,True,0.71,Cluster_0_sub9
59591,0.12,1220,1.0,ST. JOHN'S,309100,1984,100,1220.0,1984,2023,0,0.0,154.0,330.0,30,38,0,0,2.0,1337,261397.99999999997,0.14521255454994605,-82.433333,29.610467,06860-050-039,True,0.7,Cluster_3_sub1
45863,1.0,2598,1.15,ST. JOHN'S,637000,2015,100,2598.0,1987,2024,0,0.0,398.0,550.0,8,36,0,0,3.0,30465,510985.0,1.2101046212495505,-82.403883,29.667884,06354-020-003,True,0.92,Cluster_1_sub9
94093,0.24,1591,1.0,ST. JOHN'S,189600,1986,100,1591.0,1965,2023,0,0.0,28.0,0.0,30,57,0,0,2.0,1452,159708.0,0.2904251090998921,-82.306989,29.616578,16259-019-000,True,0.7,Cluster_0_sub9
17277,5.3,2480,1.15,SUWANNEE,755000,2012,100,2480.0,1975,2024,0,0.0,366.0,483.0,11,48,0,0,2.5,43754,597996.0,6.413554492622618,-82.481791,29.715805,04119-010-041,True,0.89,Cluster_2
60703,0.24,2205,1.15,ST. JOHN'S,515500,2005,100,2204.5,1995,2023,0,0.0,573.5,588.0,17,27,0,0,2.0,2399,435776.0,0.2904251090998921,-82.453889,29.607625,06860-200-021,True,0.83,Cluster_3_sub0
52739,0.37,2182,1.0,ST. JOHN'S,317600,1985,100,1846.0,1976,2022,0,0.0,336.0,426.0,30,45,0,0,2.0,6141,263819.0,0.44773870986233366,-82.450611,29.656948,06657-005-036,True,0.7,Cluster_3_sub0
82878,0.18,1380,1.0,GAINESVILLE,235500,2005,100,1380.0,2000,2023,0,0.0,108.0,460.0,17,22,0,0,2.0,582,199593.0,0.2178188318249191,-82.294205,29.664071,10848-020-046,True,0.83,Cluster_3_sub5
91869,0.23,1400,1.0,GAINESVILLE,128600,1975,100,1400.0,1958,2023,0,0.0,0.0,0.0,30,64,0,0,2.0,0,109310.0,0.27832406288739664,-82.321937,29.632654,15965-014-000,True,0.7,Cluster_0_sub0
69641,3.01,3200,1.15,ST. JOHN'S,734000,2010,100,3199.5,2005,2022,0,0.0,860.5,900.0,11,16,0,0,3.0,19733,604167.0,3.6424149099611465,-82.438859,29.568855,07349-100-033,True,0.89,Cluster_4
21745,0.16,1880,1.0,SUWANNEE,473700,2012,100,1880.0,2012,2023,0,0.0,234.0,400.0,10,10,0,0,2.5,6055,396590.0,0.1936167393999281,-82.488914,29.661452,04338-010-015,True,0.9,Cluster_3_sub9
45781,0.28,1761,1.0,ST. JOHN'S,289900,2009,100,1581.0,1973,2024,0,0.0,200.0,520.0,14,50,0,0,2.0,3340,243074.99999999997,0.3388292939498742,-82.404858,29.673817,06353-150-015,True,0.86,Cluster_3_sub2
7722,0.25,1663,1.0,NEWBERRY,335200,2006,100,1663.0,2006,2023,0,0.0,171.0,441.0,16,16,0,0,2.0,1483,283437.0,0.30252615531238763,-82.612501,29.6609,01894-102-061,True,0.84,Cluster_3_sub6
15919,2.5,1144,1.0,ALACHUA,217800,2001,100,1144.0,1980,2023,0,0.0,176.0,0.0,21,42,0,0,2.0,1537,183593.0,3.0252615531238765,-82.509607,29.763983,03974-006-000,False,0.79,Cluster_0_sub2
80970,0.26,1175,1.0,GAINESVILLE,192200,1982,100,1175.0,1956,2022,0,0.0,88.0,0.0,30,65,0,0,2.0,100,163270.0,0.31462720152488316,-82.31594,29.665702,10082-005-000,True,0.7,Cluster_0_sub0
80169,0.32,1248,1.0,GAINESVILLE,288100,2008,100,1248.0,1949,2024,0,0.0,32.0,0.0,15,74,0,0,1.0,11376,233509.0,0.3872334787998562,-82.333278,29.662536,09607-000-000,True,0.85,Cluster_0_sub6
60842,0.51,2805,1.4,ST. JOHN'S,578100,1991,100,2804.5,1991,2023,0,0.0,509.5,658.0,30,31,0,0,2.0,2285,489100.00000000006,0.6171533568372709,-82.440622,29.615626,06860-251-009,True,0.7,Cluster_1_sub3
20678,0.41,1644,1.15,SUWANNEE,407200,2012,100,1643.5,2000,2023,0,0.0,365.0,525.0,10,22,0,0,2.0,1372,344748.0,0.4961428947123157,-82.464517,29.669596,04321-500-018,True,0.9,Cluster_3_sub2
32007,0.59,1520,1.0,GAINESVILLE,327300,2005,100,1520.0,1976,2023,0,0.0,214.0,546.0,17,46,0,0,2.0,2618,275587.0,0.7139617265372348,-82.369889,29.70976,06014-011-015,True,0.83,Cluster_3_sub2
33221,0.14,1634,1.0,GAINESVILLE,278500,2005,100,1634.0,1997,2023,0,0.0,39.0,430.0,17,25,0,0,2.0,1521,235203.99999999997,0.1694146469749371,-82.376932,29.711354,06015-120-045,True,0.83,Cluster_3_sub5
105566,0.11,1401,1.0,NEWBERRY,299700,2016,100,1401.0,2016,2024,0,0.0,131.0,400.0,7,7,0,0,2.0,138,254607.0,0.13311150833745058,-82.607088,29.642069,01990-010-034,True,0.9299999999999999,Cluster_3_sub5
