tax_area_description,Market_Cluster_ID,era_built,imprv_det_quality_cd,count,mean,std,min,25%,50%,75%,max,median,PRD,COD,PRB
ALACHUA,WildsPlantation,2000s,1.0,,,,,,,,,,,,
ALACHUA,WildsPlantation,2000s,2.0,,,,,,,,,,,,
ALACHUA,WildsPlantation,2000s,3.0,,,,,,,,,,,,
ALACHUA,WildsPlantation,2000s,4.0,,,,,,,,,,,,
ALACHUA,WildsPlantation,2000s,5.0,,,,,,,,,,,,
ALACHUA,WildsPlantation,2000s,6.0,,,,,,,,,,,,
ALACHUA,WildsPlantation,2010s,1.0,,,,,,,,,,,,
ALACHUA,WildsPlantation,2010s,2.0,,,,,,,,,,,,
ALACHUA,WildsPlantation,2010s,3.0,,,,,,,,,,,,
ALACHUA,WildsPlantation,2010s,4.0,,,,,,,,,,,,
ALACHUA,WildsPlantation,2010s,5.0,,,,,,,,,,,,
ALACHUA,WildsPlantation,2010s,6.0,,,,,,,,,,,,
ALACHUA,WildsPlantation,2020s,1.0,,,,,,,,,,,,
ALACHUA,WildsPlantation,2020s,2.0,,,,,,,,,,,,
ALACHUA,WildsPlantation,2020s,3.0,,,,,,,,,,,,
ALACHUA,WildsPlantation,2020s,4.0,,,,,,,,,,,,
ALACHUA,WildsPlantation,2020s,5.0,,,,,,,,,,,,
ALACHUA,WildsPlantation,2020s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1900s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1900s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1900s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1900s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1900s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1900s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1910s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1910s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1910s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1910s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1910s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1910s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1920s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1920s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1920s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1920s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1920s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1920s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1930s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1930s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1930s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1930s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1930s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1930s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1940s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1940s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1940s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1940s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1940s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1940s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1950s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1950s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1950s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1950s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1950s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1950s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1960s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1960s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1960s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1960s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1960s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1960s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1970s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1970s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1970s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1970s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1970s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1970s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1980s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1980s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1980s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1980s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1980s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1980s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1990s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1990s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1990s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1990s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1990s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,1990s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,2000s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,2000s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,2000s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,2000s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,2000s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,2000s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,2010s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,2010s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,2010s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,2010s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,2010s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,2010s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,2020s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,2020s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,2020s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,2020s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,2020s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_A,2020s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1900s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1900s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1900s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1900s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1900s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1900s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1910s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1910s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1910s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1910s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1910s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1910s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1920s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1920s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1920s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1920s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1920s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1920s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1930s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1930s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1930s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1930s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1930s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1930s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1940s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1940s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1940s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1940s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1940s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1940s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1950s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1950s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1950s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1950s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1950s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1950s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1960s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1960s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1960s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1960s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1960s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1960s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1970s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1970s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1970s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1970s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1970s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1970s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1980s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1980s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1980s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1980s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1980s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1980s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1990s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1990s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1990s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1990s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1990s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,1990s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,2000s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,2000s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,2000s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,2000s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,2000s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,2000s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,2010s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,2010s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,2010s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,2010s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,2010s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,2010s,6.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,2020s,1.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,2020s,2.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,2020s,3.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,2020s,4.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,2020s,5.0,,,,,,,,,,,,
ALACHUA,swNewberry_B,2020s,6.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1900s,1.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1900s,2.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1900s,3.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1900s,4.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1900s,5.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1900s,6.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1910s,1.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1910s,2.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1910s,3.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1910s,4.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1910s,5.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1910s,6.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1920s,1.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1920s,2.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1920s,3.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1920s,4.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1920s,5.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1920s,6.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1930s,1.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1930s,2.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1930s,3.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1930s,4.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1930s,5.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1930s,6.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1940s,1.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1940s,2.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1940s,3.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1940s,4.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1940s,5.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1940s,6.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1950s,1.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1950s,2.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1950s,3.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1950s,4.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1950s,5.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1950s,6.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1960s,1.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1960s,2.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1960s,3.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1960s,4.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1960s,5.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1960s,6.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1970s,1.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1970s,2.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1970s,3.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1970s,4.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1970s,5.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1970s,6.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1980s,1.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1980s,2.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1980s,3.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1980s,4.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1980s,5.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1980s,6.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1990s,1.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1990s,2.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1990s,3.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1990s,4.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1990s,5.0,,,,,,,,,,,,
ARCHER,Alachua_Main,1990s,6.0,,,,,,,,,,,,
ARCHER,Alachua_Main,2000s,1.0,,,,,,,,,,,,
ARCHER,Alachua_Main,2000s,2.0,,,,,,,,,,,,
ARCHER,Alachua_Main,2000s,3.0,,,,,,,,,,,,
ARCHER,Alachua_Main,2000s,4.0,,,,,,,,,,,,
ARCHER,Alachua_Main,2000s,5.0,,,,,,,,,,,,
ARCHER,Alachua_Main,2000s,6.0,,,,,,,,,,,,
ARCHER,Alachua_Main,2010s,1.0,,,,,,,,,,,,
ARCHER,Alachua_Main,2010s,2.0,,,,,,,,,,,,
ARCHER,Alachua_Main,2010s,3.0,,,,,,,,,,,,
ARCHER,Alachua_Main,2010s,4.0,,,,,,,,,,,,
ARCHER,Alachua_Main,2010s,5.0,,,,,,,,,,,,
ARCHER,Alachua_Main,2010s,6.0,,,,,,,,,,,,
ARCHER,Alachua_Main,2020s,1.0,,,,,,,,,,,,
ARCHER,Alachua_Main,2020s,2.0,,,,,,,,,,,,
ARCHER,Alachua_Main,2020s,3.0,,,,,,,,,,,,
ARCHER,Alachua_Main,2020s,4.0,,,,,,,,,,,,
ARCHER,Alachua_Main,2020s,5.0,,,,,,,,,,,,
ARCHER,Alachua_Main,2020s,6.0,,,,,,,,,,,,
ARCHER,Archer,1900s,1.0,,,,,,,,,,,,
ARCHER,Archer,1900s,2.0,,,,,,,,,,,,
ARCHER,Archer,1900s,3.0,1.0,235200.0,,235200.0,235200.0,235200.0,235200.0,235200.0,235200.0,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
ARCHER,Archer,1900s,4.0,1.0,526800.0,,526800.0,526800.0,526800.0,526800.0,526800.0,526800.0,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
ARCHER,Archer,1900s,5.0,,,,,,,,,,,,
ARCHER,Archer,1900s,6.0,,,,,,,,,,,,
ARCHER,Archer,1910s,1.0,,,,,,,,,,,,
ARCHER,Archer,1910s,2.0,,,,,,,,,,,,
ARCHER,Archer,1910s,3.0,1.0,167000.0,,167000.0,167000.0,167000.0,167000.0,167000.0,167000.0,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
ARCHER,Archer,1910s,4.0,,,,,,,,,,,,
ARCHER,Archer,1910s,5.0,,,,,,,,,,,,
ARCHER,Archer,1910s,6.0,,,,,,,,,,,,
ARCHER,Archer,1920s,1.0,,,,,,,,,,,,
ARCHER,Archer,1920s,2.0,,,,,,,,,,,,
ARCHER,Archer,1920s,3.0,2.0,187500.0,424.26406871192853,187200.0,187350.0,187500.0,187650.0,187800.0,187500.0,1.000136889126906,8.554399427355838,"{'PRB': -37.06965157244725, 'Sig': nan}"
ARCHER,Archer,1920s,4.0,,,,,,,,,,,,
ARCHER,Archer,1920s,5.0,,,,,,,,,,,,
ARCHER,Archer,1920s,6.0,,,,,,,,,,,,
ARCHER,Archer,1930s,1.0,,,,,,,,,,,,
ARCHER,Archer,1930s,2.0,,,,,,,,,,,,
ARCHER,Archer,1930s,3.0,1.0,222300.0,,222300.0,222300.0,222300.0,222300.0,222300.0,222300.0,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
ARCHER,Archer,1930s,4.0,,,,,,,,,,,,
ARCHER,Archer,1930s,5.0,,,,,,,,,,,,
ARCHER,Archer,1930s,6.0,,,,,,,,,,,,
ARCHER,Archer,1940s,1.0,,,,,,,,,,,,
ARCHER,Archer,1940s,2.0,,,,,,,,,,,,
ARCHER,Archer,1940s,3.0,,,,,,,,,,,,
ARCHER,Archer,1940s,4.0,,,,,,,,,,,,
ARCHER,Archer,1940s,5.0,,,,,,,,,,,,
ARCHER,Archer,1940s,6.0,,,,,,,,,,,,
ARCHER,Archer,1950s,1.0,,,,,,,,,,,,
ARCHER,Archer,1950s,2.0,,,,,,,,,,,,
ARCHER,Archer,1950s,3.0,4.0,162350.0,31205.288013412086,119300.0,154550.0,168100.0,175900.0,193900.0,168100.0,0.9870738248450035,10.90152397640287,"{'PRB': 0.2856144876044927, 'Sig': 0.4648167215404634}"
ARCHER,Archer,1950s,4.0,,,,,,,,,,,,
ARCHER,Archer,1950s,5.0,,,,,,,,,,,,
ARCHER,Archer,1950s,6.0,,,,,,,,,,,,
ARCHER,Archer,1960s,1.0,,,,,,,,,,,,
ARCHER,Archer,1960s,2.0,1.0,198100.0,,198100.0,198100.0,198100.0,198100.0,198100.0,198100.0,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
ARCHER,Archer,1960s,3.0,1.0,143400.0,,143400.0,143400.0,143400.0,143400.0,143400.0,143400.0,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
ARCHER,Archer,1960s,4.0,,,,,,,,,,,,
ARCHER,Archer,1960s,5.0,,,,,,,,,,,,
ARCHER,Archer,1960s,6.0,,,,,,,,,,,,
ARCHER,Archer,1970s,1.0,,,,,,,,,,,,
ARCHER,Archer,1970s,2.0,,,,,,,,,,,,
ARCHER,Archer,1970s,3.0,6.0,196716.66666666666,44565.79031798568,158900.0,163625.0,178350.0,228025.0,261400.0,178350.0,0.9945588007122613,3.0660288141133356,"{'PRB': 0.09056940775480071, 'Sig': 0.07988218702513056}"
ARCHER,Archer,1970s,4.0,,,,,,,,,,,,
ARCHER,Archer,1970s,5.0,,,,,,,,,,,,
ARCHER,Archer,1970s,6.0,,,,,,,,,,,,
ARCHER,Archer,1980s,1.0,,,,,,,,,,,,
ARCHER,Archer,1980s,2.0,,,,,,,,,,,,
ARCHER,Archer,1980s,3.0,6.0,206033.33333333334,45781.0732362913,164600.0,183725.0,195600.0,203350.0,294700.0,195600.0,1.0153771607684086,10.719254045028102,"{'PRB': -0.31212559327076134, 'Sig': 0.18014129762640188}"
ARCHER,Archer,1980s,4.0,,,,,,,,,,,,
ARCHER,Archer,1980s,5.0,,,,,,,,,,,,
ARCHER,Archer,1980s,6.0,,,,,,,,,,,,
ARCHER,Archer,1990s,1.0,,,,,,,,,,,,
ARCHER,Archer,1990s,2.0,,,,,,,,,,,,
ARCHER,Archer,1990s,3.0,2.0,184450.0,36133.156518632575,158900.0,171675.0,184450.0,197225.0,210000.0,184450.0,1.0064109023174697,4.598662970639023,"{'PRB': -0.22863593726138193, 'Sig': nan}"
ARCHER,Archer,1990s,4.0,,,,,,,,,,,,
ARCHER,Archer,1990s,5.0,,,,,,,,,,,,
ARCHER,Archer,1990s,6.0,,,,,,,,,,,,
ARCHER,Archer,2000s,1.0,,,,,,,,,,,,
ARCHER,Archer,2000s,2.0,,,,,,,,,,,,
ARCHER,Archer,2000s,3.0,3.0,305333.3333333333,25857.36516610564,283300.0,291100.0,298900.0,316350.0,333800.0,298900.0,1.002582704914029,3.3971543340676047,"{'PRB': -0.38903741488732313, 'Sig': 0.31261972593287213}"
ARCHER,Archer,2000s,4.0,,,,,,,,,,,,
ARCHER,Archer,2000s,5.0,,,,,,,,,,,,
ARCHER,Archer,2000s,6.0,,,,,,,,,,,,
ARCHER,Archer,2010s,1.0,,,,,,,,,,,,
ARCHER,Archer,2010s,2.0,,,,,,,,,,,,
ARCHER,Archer,2010s,3.0,,,,,,,,,,,,
ARCHER,Archer,2010s,4.0,,,,,,,,,,,,
ARCHER,Archer,2010s,5.0,,,,,,,,,,,,
ARCHER,Archer,2010s,6.0,,,,,,,,,,,,
ARCHER,Archer,2020s,1.0,,,,,,,,,,,,
ARCHER,Archer,2020s,2.0,,,,,,,,,,,,
ARCHER,Archer,2020s,3.0,,,,,,,,,,,,
ARCHER,Archer,2020s,4.0,,,,,,,,,,,,
ARCHER,Archer,2020s,5.0,,,,,,,,,,,,
ARCHER,Archer,2020s,6.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1900s,1.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1900s,2.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1900s,3.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1900s,4.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1900s,5.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1900s,6.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1910s,1.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1910s,2.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1910s,3.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1910s,4.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1910s,5.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1910s,6.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1920s,1.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1920s,2.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1920s,3.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1920s,4.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1920s,5.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1920s,6.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1930s,1.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1930s,2.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1930s,3.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1930s,4.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1930s,5.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1930s,6.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1940s,1.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1940s,2.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1940s,3.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1940s,4.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1940s,5.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1940s,6.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1950s,1.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1950s,2.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1950s,3.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1950s,4.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1950s,5.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1950s,6.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1960s,1.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1960s,2.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1960s,3.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1960s,4.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1960s,5.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1960s,6.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1970s,1.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1970s,2.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1970s,3.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1970s,4.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1970s,5.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1970s,6.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1980s,1.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1980s,2.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1980s,3.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1980s,4.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1980s,5.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1980s,6.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1990s,1.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1990s,2.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1990s,3.0,,,,,,,,,,,,
ARCHER,Buck_Bay,1990s,4.0,,,,,,,,,,,,
